name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,04/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
			ChangeInPayablesAndAccruedExpense,"127,412,000","88,975,000","38,006,000","12,932,000","-12,501,000","9,073,000","414,000","-9,735,000","-22,189,000","-9,768,000","11,535,000","27,618,000","-683,000","-10,150,000","10,255,000","10,587,000","-323,000","-566,000","-5,880,000","31,092,000","11,636,000","5,205,000","-25,316,000","-3,141,000"
InvestingCashFlow,"-413,805,000","-516,300,000","128,415,000","-46,839,000","20,919,000","-28,948,000","-6,290,000","-5,490,000","-25,148,000","-26,871,000","-58,932,000","-74,095,000","-85,343,000","-36,788,000","-108,421,000","37,082,000","-55,192,000","-37,845,000","-5,904,000","-3,947,000","763,000","-10,158,000","-20,175,000","-37,890,000"
	CashFlowFromContinuingInvestingActivities,"-413,805,000","-516,300,000","128,415,000","-46,839,000","20,919,000","-28,948,000","-6,290,000","-5,490,000","-25,148,000","-26,871,000","-58,932,000","-74,095,000","-85,343,000","-36,788,000","-108,421,000","37,082,000","-55,192,000","-37,845,000","-5,904,000","-3,947,000","763,000","-10,158,000","-20,175,000","-37,890,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,"0",,,,,
		NetPPEPurchaseAndSale,"-682,231,000","-560,822,000","-45,458,000","-47,043,000","-28,908,000","-28,948,000","-6,290,000","-5,490,000","-25,148,000","-26,871,000","-58,932,000","-74,095,000","-85,343,000","-36,788,000","-108,421,000","37,082,000","-55,192,000","-37,845,000","-6,022,000","-4,065,000","-4,272,000","-4,986,000","-8,173,000","-35,357,000"
			PurchaseOfPPE,"-684,624,000","-560,822,000","-47,851,000","-47,043,000","-28,908,000","-28,948,000","-6,290,000","-5,490,000","-25,148,000","-26,871,000","-59,536,000","-74,095,000","-85,343,000","-37,941,000","-108,421,000","-66,032,000","-55,192,000","-37,865,000","-6,022,000","-4,065,000","-4,272,000","-4,947,000","-8,165,000","-35,404,000"
			SaleOfPPE,,,"2,465,000",,,,"0","0","0","0","604,000","0","0","1,153,000","0","103,114,000","0","20,000","0",,,,"-8,000","47,000"
		NetBusinessPurchaseAndSale,"268,002,000","44,310,000","173,865,000","0",,,,,,,,,,,,,,,"0",,,,,
			SaleOfBusiness,"268,002,000","44,310,000","173,865,000","0",,,,,,,,,,,,,,,"0",,,,,
		NetOtherInvestingChanges,,"212,000","8,000","204,000",,,,,,,,,,,,,,,"118,000","118,000","5,035,000","-5,172,000","-12,002,000","-2,533,000"
FinancingCashFlow,"-234,717,000","-116,346,000","3,273,000","-49,838,000","-71,806,000","-64,000","-20,089,000","-38,091,000","-1,996,000","-21,071,000","-70,000","14,757,000","-930,000","14,847,000","47,761,000","-59,937,000","45,174,000","15,000,000","15,406,000","-335,000","-37,672,000","-42,405,000","-16,478,000","208,617,000"
	CashFlowFromContinuingFinancingActivities,"-234,717,000","-116,346,000","3,273,000","-49,838,000","-71,806,000","-64,000","-20,089,000","-38,091,000","-1,996,000","-21,071,000","-70,000","14,757,000","-930,000","14,847,000","47,761,000","-59,937,000","45,174,000","15,000,000","15,406,000","-335,000","-37,672,000","-42,405,000","-16,478,000","208,617,000"
		NetIssuancePaymentsOfDebt,,,"60,000,000","-39,000,000","-55,000,000","-21,000","-20,031,000","-38,031,000","-1,030,000","-21,010,000","0","15,000,000","0","15,000,000","50,000,000","-60,000,000","45,000,000","15,000,000","-191,667,000","0","-37,666,000","-44,000,000","-14,667,000","209,000,000"
			NetLongTermDebtIssuance,,,"400,000,000","0","0","-21,000","59,969,000","-60,031,000","-30,000","-10,000","0","15,000,000","0","15,000,000","50,000,000","-60,000,000","45,000,000","15,000,000","-191,667,000","0","-37,666,000","-44,000,000","-14,667,000","209,000,000"
				LongTermDebtIssuance,,,"400,000,000",,,,"0","15,000,000","15,000,000","15,000,000","15,000,000","25,000,000","0","15,000,000","80,000,000","0","45,000,000","15,000,000","0","0","0","0","0","209,000,000"
				LongTermDebtPayments,,,"0","0","0","-21,000","104,969,000","-105,031,000","-30,000","-10,000","-15,000,000",,"0","0","-30,000,000",,,,"-191,667,000",,"-37,666,000","-44,000,000",,
			NetShortTermDebtIssuance,,,"-340,000,000","-39,000,000","-55,000,000","0","-20,000,000",,"-1,000,000","-21,000,000","0",,,,"-90,000,000","-60,000,000","45,000,000","15,000,000",,"0","-150,333,000","-44,000,000","-14,667,000","209,000,000"
				ShortTermDebtIssuance,,,"0","0","155,000,000","0","0",,"15,000,000","15,000,000","15,000,000",,,,,"0","45,000,000","15,000,000",,"0",,"0","0","209,000,000"
				ShortTermDebtPayments,,,"-340,000,000","-39,000,000","-210,000,000","0","-20,000,000",,"-16,000,000","-36,000,000","-15,000,000",,,,"-30,000,000",,,,,,"58,667,000","-44,000,000",,
		NetCommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"207,500,000",,"0","0",,
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"207,500,000",,"0","0",,
		CashDividendsPaid,"-164,376,000","-103,596,000","-39,182,000","-10,809,000",,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"1,748,000","178,000","869,000","307,000","394,000","15,000",,,,,"0","0",,,"0","132,000",,,"0",,,,,
		NetOtherFinancingCharges,"-38,068,000","-12,928,000","-18,414,000","-336,000","-6,411,000","-58,000","-58,000","-60,000","-966,000","-61,000","-70,000","-243,000","-930,000","-153,000","-2,239,000","-69,000",,,"-427,000","-335,000","-6,000","1,595,000","-1,811,000","-383,000"
EndCashPosition,"154,451,000","154,451,000","254,556,000","40,512,000","24,505,000","38,797,000","24,845,000","3,872,000","4,238,000","11,147,000","11,095,000","8,458,000","9,236,000","32,782,000","13,002,000","24,086,000","22,068,000","5,840,000","70,183,000","91,935,000","80,747,000","133,430,000","170,171,000","218,599,000"
	ChangesInCash,"115,654,000","-100,105,000","214,044,000","16,007,000","-14,292,000","13,952,000","20,973,000","-366,000","-6,909,000","52,000","2,637,000","-778,000","-23,546,000","19,780,000","-11,084,000","2,018,000","16,228,000","-6,942,000","-10,382,000","11,370,000","-52,924,000","-36,741,000","-48,428,000","197,258,000"
	BeginningCashPosition,"38,797,000","254,556,000","40,512,000","24,505,000","38,797,000","24,845,000","3,872,000","4,238,000","11,147,000","11,095,000","8,458,000","9,236,000","32,782,000","13,002,000","24,086,000","22,068,000","5,840,000","12,782,000","80,565,000","80,565,000","133,430,000","170,171,000","218,599,000","21,341,000"
IncomeTaxPaidSupplementalData,,"6,300,000",,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"2,285,000","774,000","145,000","1,597,000","-231,000","318,000","74,000","802,000","424,000","246,000","959,000","1,961,000","529,000","661,000","562,000","1,114,000","644,000","262,000","3,509,000","3,484,000","19,665,000","10,682,000","19,053,000","9,500,000"
CapitalExpenditure,"-684,624,000","-560,822,000","-47,851,000","-47,043,000","-28,908,000","-28,948,000","-6,290,000","-5,490,000","-25,148,000","-26,871,000","-59,536,000","-74,095,000","-85,343,000","-37,941,000","-108,421,000","-66,032,000","-55,192,000","-37,865,000","-6,022,000","-4,065,000","-4,272,000","-4,947,000","-8,165,000","-35,404,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0",,,"207,500,000",,"0","0",,
IssuanceOfDebt,,,"400,000,000","0","155,000,000","0","0","15,000,000","15,000,000","15,000,000","15,000,000","25,000,000","0","15,000,000","80,000,000","0","45,000,000","15,000,000","0","0","0","0","0","209,000,000"
RepaymentOfDebt,,,"-340,000,000","-39,000,000","-210,000,000","-21,000","-20,031,000","-53,031,000","-16,030,000","-36,010,000","-15,000,000",,"0","0","-30,000,000",,,,"-191,667,000",,"-37,666,000","-44,000,000",,
FreeCashFlow,"79,552,000","-28,281,000","34,505,000","65,641,000","7,687,000","14,016,000","41,062,000","37,725,000","-4,913,000","21,123,000","2,103,000","-15,535,000","-22,616,000","3,780,000","-58,845,000","-41,159,000","-28,946,000","-21,962,000","-25,906,000","11,587,000","-20,287,000","10,875,000","-19,940,000","-8,873,000"
