name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"461,816,000","429,952,000","424,962,000","417,067,000","374,719,000","382,808,000","376,662,000","374,569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,824,107,000","1,661,539,000","1,640,431,000","1,574,769,000","1,293,528,000","1,318,303,000","1,285,159,000","1,273,938,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,097,000","127,551,000","121,480,000","110,371,000","69,730,000","76,883,000","74,405,000","93,571,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"50,309,000","54,741,000","54,385,000","54,683,000","54,989,000","55,302,000",,,,"41,698,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,395,000","7,253,000","4,125,000","5,262,000","2,903,000","3,337,000","1,455,000","943,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-340,365,000","-342,874,000","-334,927,000","-318,749,000","-307,675,000","-318,770,000","-307,569,000","-314,530,000","-326,314,000","-336,392,000","-326,935,000","-344,009,000","-338,407,000","-344,029,000","-337,605,000","-328,165,000","-312,259,000","-302,356,000","-285,945,000","-269,278,000","-251,752,000","-235,193,000","-221,752,000","-205,049,000",,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"79,488,000","108,794,000","19,258,000","29,930,000","42,867,000","57,820,000",,,,"10,283,000",,,,"8,145,000",,,,"1,716,000",,,,"8,280,000",,,,"12,814,000",,,,"22,494,000",,,,"9,463,000",,,,"21,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"6,102,102,000","6,097,670,000","4,526,494,000","4,510,039,000","4,494,471,000","4,505,814,000","3,833,949,000","3,829,488,000","3,771,591,000","3,774,485,000","3,737,855,000","3,735,153,000","3,604,791,000","3,600,968,000","3,485,047,000","3,430,092,000","3,416,899,000","3,408,790,000","3,363,258,000","3,351,884,000","3,327,220,000","3,326,816,000","3,282,983,000","3,208,439,000","3,056,841,000","2,872,983,000","2,754,061,000","2,711,220,000","2,658,088,000","2,625,129,000","2,356,670,000","2,334,791,000","2,241,359,000","2,155,170,000","2,093,268,000","2,149,668,000","2,069,119,000","2,089,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"117,025,000","119,751,000","111,354,000","102,301,000","98,797,000","97,071,000","92,249,000","93,697,000","95,174,000","96,117,000","88,812,000","86,914,000","94,092,000","100,796,000","98,156,000","100,614,000","99,085,000","91,206,000","91,455,000","93,757,000","95,936,000","98,682,000","97,405,000","99,915,000","100,477,000","97,281,000","90,825,000","92,371,000","93,918,000","95,709,000","98,321,000","101,013,000","154,467,000","156,310,000",,,,"0","0","14,087,000","14,564,000","15,181,000","15,438,000",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
			LongTermEquityInvestment,"117,025,000","119,751,000","111,354,000","102,301,000","98,797,000","97,071,000","92,249,000","93,697,000","95,174,000","96,117,000","88,812,000","86,914,000","94,092,000","100,796,000","98,156,000","100,614,000","99,085,000","91,206,000","91,455,000","93,757,000","95,936,000","98,682,000","97,405,000","99,915,000","100,477,000","97,281,000","90,825,000","92,371,000","93,918,000","95,709,000","98,321,000","101,013,000","154,467,000","156,310,000",,,,"0","0","14,087,000",,,"15,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,087,000",,,"15,438,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,943,000","9,190,000","7,643,000","8,073,000","11,574,000","12,672,000","14,034,000","15,611,000","17,351,000","16,714,000","20,538,000",,"5,924,000","5,392,000","3,584,000","4,453,000",,,"5,648,000","6,108,000","6,390,000","8,031,000","7,686,000","8,207,000","7,848,000","9,651,000","9,714,000","10,437,000",,"6,932,000","7,210,000","7,624,000","8,558,000",,
		NonCurrentDeferredAssets,"2,074,000","2,322,000","2,587,000","2,836,000","3,029,000","3,275,000","3,382,000","3,609,000","3,834,000","4,059,000","4,284,000","4,505,000","793,000","963,000","1,134,000","1,298,000","1,463,000","1,592,000","1,709,000","1,875,000","2,038,000","2,150,000","2,313,000","2,475,000","2,637,000","13,470,000","11,240,000","11,778,000","10,173,000","10,653,000","11,194,000","11,543,000","12,086,000","12,687,000","8,885,000","9,421,000","7,777,000","8,253,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,"1,000,000",,,,"5,106,000",,,,"12,106,000",,,,"10,250,000",,,,"1,287,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"66,895,000","68,318,000","28,299,000","31,099,000","27,029,000","24,712,000","92,272,000","91,154,000","93,684,000","20,729,000","104,128,000","105,514,000","107,972,000","13,477,000","49,234,000","43,232,000","39,105,000","12,831,000","36,178,000","33,481,000","31,284,000","13,151,000","41,067,000","39,240,000","41,326,000","9,722,000","40,511,000","42,188,000","39,129,000","7,691,000","43,263,000","41,400,000","27,420,000","8,352,000","25,920,000","30,072,000","27,928,000","6,554,000","56,434,000","37,866,000","40,684,000","43,645,000","19,182,000","22,637,000","17,860,000","18,576,000","21,801,000","19,257,000","10,016,000",,"37,995,000","11,780,000","8,599,000",,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"3,522,095,000","3,549,699,000","2,550,996,000","2,573,782,000","2,589,630,000","2,687,880,000","2,214,591,000","2,204,216,000","2,158,627,000","2,160,121,000","2,063,584,000","2,105,098,000","2,045,215,000","1,980,704,000","1,879,582,000","1,826,810,000","1,890,500,000","1,855,646,000","1,831,357,000","1,812,489,000","1,773,962,000","1,759,384,000","1,706,925,000","1,586,098,000","1,451,019,000","1,403,853,000","1,323,941,000","1,331,926,000","1,292,105,000","1,286,898,000","1,215,672,000","1,274,963,000","1,280,527,000","1,229,142,000","1,130,027,000","1,158,353,000","1,087,623,000","1,112,420,000","1,160,929,000","1,073,029,000","906,911,000","880,657,000","713,141,000","711,032,000","672,206,000","713,411,000","752,633,000","757,780,000","768,081,000","859,540,000","824,795,000","987,427,000","1,007,747,000","1,028,705,000","1,047,727,000","1,076,912,000","1,093,513,000","1,083,230,000","1,075,901,000","942,155,000","944,670,000","930,948,000","915,993,000","820,342,000","763,433,000","714,376,000","843,422,000","519,679,000","448,632,000","405,432,000","570,563,000","443,829,000","280,470,000"
	CurrentLiabilities,"480,999,000","509,804,000","249,105,000","272,731,000","289,679,000","345,241,000","255,579,000","245,738,000","201,001,000","202,568,000","451,210,000","483,712,000","325,297,000","406,066,000","304,019,000","250,365,000","314,485,000","280,341,000","255,475,000","236,003,000","206,455,000","186,303,000","133,635,000","286,244,000","189,755,000","123,719,000","286,025,000","272,090,000","178,596,000","175,335,000","84,938,000","135,707,000","140,548,000","116,154,000","161,201,000","180,791,000","98,860,000","122,127,000","75,143,000","67,165,000","57,973,000","62,426,000","57,321,000","44,365,000","39,396,000","43,447,000","52,054,000","46,767,000","39,213,000","614,146,000","50,620,000","33,842,000","31,509,000",,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"295,124,000","297,402,000","249,024,000","248,131,000","236,879,000","227,441,000","218,279,000","230,338,000","201,001,000","202,568,000","213,177,000","226,562,000","229,152,000","210,541,000","209,769,000","202,665,000","178,085,000","198,641,000","188,775,000","176,003,000","153,455,000","143,003,000","133,635,000","136,244,000","135,455,000","123,719,000","117,500,000","110,490,000","98,596,000","97,335,000","84,938,000","78,807,000","69,948,000","77,554,000","71,926,000","70,791,000","68,860,000","77,127,000","75,143,000","67,165,000","57,973,000","62,426,000","57,321,000","44,365,000","39,396,000","43,447,000","43,161,000","37,835,000","30,205,000","36,215,000","41,353,000","33,842,000","31,509,000","40,982,000","33,825,000","28,098,000","39,863,000","33,623,000","27,494,000","21,868,000","20,994,000","22,590,000","22,465,000","19,262,000","32,858,000","35,422,000","29,055,000","22,691,000","20,196,000","18,490,000","13,254,000",,"3,218,000"
			Payables,"295,124,000","297,402,000","249,024,000","248,131,000","236,879,000","227,441,000","218,279,000","230,338,000","201,001,000","202,568,000","213,177,000","226,562,000","229,152,000","210,541,000","209,769,000","202,665,000","178,085,000","198,641,000","188,775,000","176,003,000","153,455,000","143,003,000","133,635,000","136,244,000","135,455,000","123,719,000","117,500,000","110,490,000","98,596,000","97,335,000","84,938,000","78,807,000","69,948,000","77,554,000","71,926,000","70,791,000","68,860,000","77,127,000","75,143,000","67,165,000","57,973,000","62,426,000","57,321,000","44,365,000","39,396,000","43,447,000","43,161,000","37,835,000","30,205,000","36,215,000","41,353,000","33,842,000","31,509,000","40,982,000",,"28,098,000","39,863,000","33,623,000","27,494,000","21,868,000","20,994,000","22,590,000","22,465,000","19,262,000","32,858,000","35,422,000","29,055,000","22,691,000","20,196,000","18,490,000",,,
				AccountsPayable,"197,685,000","199,985,000","177,328,000","176,854,000","166,025,000","159,140,000","153,568,000","165,635,000","136,310,000","137,880,000","150,532,000","164,533,000","168,174,000","149,914,000","153,185,000","146,223,000","122,703,000","143,344,000","139,368,000","126,621,000","104,200,000","93,764,000","93,854,000","96,795,000","96,245,000","85,034,000","88,259,000","81,805,000","70,116,000","69,198,000","63,139,000","57,847,000","49,627,000","57,599,000","55,113,000","54,241,000","52,405,000","60,708,000","63,033,000","55,453,000","46,263,000","51,025,000","50,028,000","37,105,000","32,104,000","36,172,000",,,,,,,,,,"28,098,000",,,,,,,,,,,,,,,,,
				DividendsPayable,"97,439,000","97,417,000","71,696,000","71,277,000","70,854,000","68,301,000","64,711,000","64,703,000","64,691,000","64,688,000","62,645,000","62,029,000","60,978,000","60,627,000","56,584,000","56,442,000","55,382,000","55,297,000","49,407,000","49,382,000","49,255,000","49,239,000","39,781,000","39,449,000","39,210,000","38,685,000","29,241,000","28,685,000","28,480,000","28,137,000","21,799,000","20,960,000","20,321,000","19,955,000","16,813,000","16,550,000","16,455,000","16,419,000","12,110,000","11,712,000","11,710,000","11,401,000","7,293,000","7,260,000","7,292,000","7,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"185,400,000","209,900,000",,"24,600,000","52,800,000","117,800,000","37,300,000","15,400,000",,,"237,980,000","257,150,000","96,145,000","195,525,000","94,250,000","47,700,000","136,400,000","81,700,000","66,700,000","60,000,000","53,000,000","43,300,000",,"150,000,000","54,300,000",,"167,800,000","161,600,000","80,000,000","78,000,000",,"56,900,000","70,600,000","38,600,000","88,300,000","110,000,000","30,000,000","45,000,000",,,,,,,,,,,,"569,026,000",,,,"172,000,000",,,"47,444,000",,,"107,500,000",,,,"88,000,000",,,,,,,,,
			CurrentDebt,"185,400,000","209,900,000",,"24,600,000","52,800,000","117,800,000","37,300,000","15,400,000",,,"237,980,000","257,150,000","96,145,000","195,525,000","94,250,000","47,700,000","136,400,000","81,700,000","66,700,000","60,000,000","53,000,000","43,300,000",,"150,000,000","54,300,000",,"167,800,000","161,600,000","80,000,000","78,000,000",,"56,900,000","70,600,000","38,600,000","88,300,000","110,000,000","30,000,000","45,000,000",,,,,,,,,,,,"569,026,000",,,,"172,000,000",,,"47,444,000",,,"107,500,000",,,,"88,000,000",,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"569,026,000",,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"185,400,000","209,900,000","0","24,600,000","52,800,000","117,800,000","37,300,000","15,400,000","0","0","237,980,000","257,150,000","96,145,000","195,525,000","94,250,000","47,700,000","136,400,000","81,700,000","66,700,000","60,000,000","53,000,000","43,300,000",,"150,000,000","54,300,000",,"167,800,000","161,600,000","80,000,000","78,000,000","0","56,900,000","70,600,000","38,600,000","88,300,000","110,000,000","30,000,000","45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,893,000","8,932,000","9,008,000","8,449,000","8,653,000",,,"9,725,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,893,000","8,932,000","9,008,000","8,449,000","8,653,000",,,"9,725,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"475,000","2,502,000","81,000",,,,,,,,"53,000",,,,,,,,,,,,,,,,"725,000",,,,,,,,"975,000",,,,,,,,,,,,,,,"456,000","614,000",,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,041,096,000","3,039,895,000","2,301,891,000","2,301,051,000","2,299,951,000","2,342,639,000","1,959,012,000","1,958,478,000","1,957,626,000","1,957,553,000","1,612,374,000","1,621,386,000","1,719,918,000","1,574,638,000","1,575,563,000","1,576,445,000","1,576,015,000","1,575,305,000","1,575,882,000","1,576,486,000","1,567,507,000","1,573,081,000","1,573,290,000","1,299,854,000","1,261,264,000","1,280,134,000","1,037,916,000","1,059,836,000","1,113,509,000","1,111,563,000","1,130,734,000","1,139,256,000","1,139,979,000","1,112,988,000","968,826,000","977,562,000","988,763,000","990,293,000","1,085,786,000","1,005,864,000","848,938,000","818,231,000","655,820,000","666,667,000","632,810,000","669,964,000","700,579,000","711,013,000","728,868,000","245,394,000","774,175,000","953,585,000","976,238,000",,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"3,001,517,000","3,001,686,000","2,266,915,000","2,267,449,000","2,267,898,000","2,312,475,000","1,930,926,000","1,931,209,000","1,931,486,000","1,931,765,000","1,586,293,000","1,595,684,000","1,695,967,000","1,551,569,000","1,552,015,000","1,552,441,000","1,552,858,000","1,553,290,000","1,553,703,000","1,554,100,000","1,545,960,000","1,552,443,000","1,552,729,000","1,279,584,000","1,242,194,000","1,262,212,000","1,020,444,000","1,042,292,000","1,096,868,000","1,095,851,000","1,115,849,000","1,124,232,000","1,126,025,000","1,100,218,000","956,100,000","964,453,000","976,460,000","978,759,000","1,074,349,000","994,756,000","837,802,000","758,441,000","646,018,000","656,645,000","623,041,000","615,457,000","656,174,000","665,854,000","683,324,000","200,000,000","728,118,000","943,629,000","965,880,000","805,504,000",,,"1,042,053,000","1,027,501,000","971,794,000","891,046,000","894,423,000","879,766,000","864,297,000","773,423,000","719,828,000","669,338,000","741,032,000","489,462,000","421,514,000","380,652,000","551,992,000","427,934,000","271,945,000"
			LongTermDebt,"2,935,734,000","2,935,885,000","2,201,108,000","2,201,651,000","2,202,188,000","2,246,876,000","1,930,926,000","1,931,209,000","1,931,486,000","1,931,765,000","1,586,293,000","1,595,684,000","1,695,967,000","1,551,569,000","1,552,015,000","1,552,441,000","1,552,858,000","1,553,290,000","1,553,703,000","1,554,100,000","1,545,960,000","1,552,443,000","1,552,729,000","1,279,584,000","1,242,194,000","1,262,212,000","1,020,444,000","1,042,292,000","1,096,868,000","1,095,851,000","1,115,849,000","1,124,232,000","1,126,025,000","1,100,218,000","956,100,000","964,453,000","976,460,000","978,759,000","1,074,349,000","994,756,000","837,802,000","758,441,000","646,018,000","656,645,000","623,041,000","615,457,000","656,174,000","665,854,000","683,324,000","200,000,000","728,118,000","943,629,000","965,880,000","805,504,000",,,"1,042,053,000","1,027,501,000","971,794,000","891,046,000","894,423,000","879,766,000","864,297,000","773,423,000","719,828,000","669,282,000","740,960,000","489,372,000","421,400,000","380,496,000","551,810,000","427,685,000","271,571,000"
			LongTermCapitalLeaseObligation,"65,783,000","65,801,000","65,807,000","65,798,000","65,710,000","65,599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,000","72,000","90,000","114,000","156,000","182,000","249,000","374,000"
