name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,699,000","3,699,000","3,699,000","3,699,000","3,699,000","3,699,000","3,699,000","3,699,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,600,000","32,900,000","32,700,000","32,500,000","33,400,000","34,100,000","35,200,000","36,500,000","37,700,000","38,600,000","39,100,000","38,400,000","38,000,000","31,500,000","31,100,000","30,600,000","30,200,000","29,900,000","29,700,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,858,912,000","1,692,391,000","1,718,699,000","1,789,278,000","1,838,738,000","2,076,118,000","2,099,259,000","2,072,238,000","2,069,441,000","1,856,157,000","1,694,834,000","1,739,566,000","1,859,515,000","1,953,939,000","1,946,621,000","2,127,621,000","2,063,247,000","1,329,649,000","1,197,397,000","1,224,683,000","1,219,261,000","1,353,572,000","1,116,655,000","1,074,479,000","1,147,392,000","1,244,427,000","1,168,594,000","1,103,873,000","1,146,768,000","1,211,751,000","1,115,404,000","1,089,269,000","1,114,386,000","1,149,363,000","1,048,882,000","1,060,643,000","928,947,000","923,570,000","921,956,000","911,697,000","892,238,000","886,517,000","881,287,000","864,267,000","849,747,000","848,327,000","895,980,000","928,115,000","918,198,000","820,170,000","419,834,000","440,696,000","427,522,000","493,446,000","431,528,000","422,288,000","421,279,000","368,193,000","353,417,000","349,293,000","318,593,000","274,585,000","270,589,000","263,721,000","260,033,000","255,041,000","272,336,000","267,627,000","263,130,000","324,691,000","386,433,000","345,973,000","349,586,000","308,607,000","277,969,000","312,730,000","306,020,000","269,192,000","290,022,000","242,825,000","230,542,000","229,789,000","228,946,000","221,565,000","217,047,000","176,612,000","144,413,000","139,903,000","174,957,000","181,820,000","148,100,000","145,700,000","148,800,000","125,300,000","136,000,000","132,900,000","132,000,000","119,300,000","108,200,000","106,300,000","103,600,000","101,400,000","97,900,000","86,100,000","85,000,000","81,300,000","79,100,000","76,500,000","73,400,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,308,000","80,420,000","80,257,000","80,095,000","79,930,000","79,765,000","79,601,000","79,440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"1,488,910,000","1,519,679,000","1,546,060,000","1,562,280,000","1,511,694,000","1,469,955,000","1,424,749,000","1,390,093,000","1,116,334,000","1,132,974,000","1,140,041,000","1,119,445,000","1,095,848,000","1,067,903,000","1,042,716,000","1,026,349,000","1,014,608,000","563,816,000","564,480,000","554,683,000","544,261,000","533,572,000","536,655,000","529,479,000","522,392,000","524,427,000","523,594,000","518,873,000","521,768,000","521,751,000","522,404,000","517,269,000","510,386,000","499,363,000","493,882,000","485,643,000","488,947,000","483,512,000","481,810,000","471,464,000","451,917,000","446,109,000","440,791,000","423,684,000","409,076,000","407,569,000","411,409,000","403,261,000","391,600,000","293,491,000","300,641,000","311,497,000","312,921,000","312,422,000","319,700,000","320,218,000","318,967,000","315,640,000","310,624,000","306,255,000","275,319,000","237,777,000","233,693,000","226,738,000","222,962,000","217,883,000","208,090,000","203,294,000","198,709,000","195,083,000","201,737,000","196,090,000","199,615,000","193,449,000","189,623,000","189,297,000","182,499,000","178,692,000","172,887,000","163,641,000","151,430,000","150,673,000","149,877,000","142,468,000","138,023,000","127,558,000","115,431,000","110,893,000","110,501,000","108,700,000","110,000,000","107,500,000","110,600,000","110,900,000","110,600,000","107,400,000","106,500,000","104,700,000","103,600,000","101,600,000","98,900,000","96,600,000","93,100,000","81,000,000","79,900,000","78,100,000","75,900,000","73,300,000","70,200,000"
NetTangibleAssets,"1,094,275,000","1,123,536,000","1,148,306,000","1,162,892,000","1,110,647,000","1,067,211,000","1,020,025,000","983,403,000","726,845,000","777,984,000","784,570,000","763,483,000","739,402,000","710,966,000","686,967,000","669,169,000","660,293,000","477,468,000","478,108,000","468,286,000","457,839,000","447,124,000","450,171,000","445,231,000","438,116,000","440,118,000","439,233,000","434,406,000","437,194,000","437,070,000","437,611,000","432,361,000","425,255,000","413,862,000","407,919,000","399,231,000","401,437,000","395,541,000","396,277,000","385,555,000","370,829,000","364,559,000","358,780,000","341,212,000","326,142,000","324,175,000","367,851,000","399,319,000","386,999,000","288,233,000","294,722,000","304,366,000","304,578,000","303,431,000","230,713,000","227,452,000","225,349,000","222,424,000","216,245,000","209,920,000","206,162,000","214,630,000","209,656,000","203,729,000","199,220,000","195,393,000","191,172,000","185,875,000","180,785,000","177,882,000","184,108,000","177,975,000","181,014,000","174,361,000","170,049,000","169,058,000","161,595,000","157,123,000","150,654,000","140,743,000","127,868,000","126,447,000","128,626,000","120,480,000","115,162,000","103,910,000","97,071,000","91,827,000","90,729,000","108,700,000","110,000,000","107,500,000","110,600,000","110,900,000","110,600,000","107,400,000","106,500,000","104,700,000","103,600,000","101,600,000","98,900,000","96,600,000","93,100,000","81,000,000","79,900,000","78,100,000","75,900,000","73,300,000","70,200,000"
InvestedCapital,"1,858,912,000","1,692,391,000","1,718,699,000","1,789,278,000","1,838,738,000","2,076,118,000","2,099,259,000","2,072,238,000","2,069,441,000","1,856,157,000","1,694,834,000","1,739,566,000","1,859,515,000","1,953,939,000","1,946,621,000","2,127,621,000","2,063,247,000","1,329,649,000","1,197,397,000","1,224,683,000","1,219,261,000","1,353,572,000","1,116,655,000","1,074,479,000","1,147,392,000","1,244,427,000","1,168,594,000","1,103,873,000","1,146,768,000","1,211,751,000","1,115,404,000","1,089,269,000","1,114,386,000","1,149,363,000","1,048,882,000","1,060,643,000","928,947,000","923,570,000","921,956,000","911,697,000","892,238,000","886,517,000","881,287,000","864,267,000","849,747,000","848,327,000","855,672,000","847,695,000","837,941,000","740,075,000","831,606,000","857,394,000","835,821,000","835,080,000","916,123,000","844,169,000","793,904,000","742,165,000","651,500,000","683,859,000","644,250,000","589,317,000","627,152,000","747,924,000","643,903,000","635,261,000","551,763,000","547,051,000","522,471,000","556,618,000","779,961,000","730,409,000","731,953,000","721,830,000","773,520,000","759,500,000","795,230,000","757,406,000","749,347,000","704,417,000","642,766,000","640,921,000","648,711,000","599,573,000","589,835,000","484,926,000","456,991,000","445,038,000","398,742,000","420,820,000","369,100,000","368,900,000","384,500,000","382,300,000","322,800,000","277,200,000","266,100,000","263,700,000","245,100,000","218,400,000","174,500,000","169,500,000","144,300,000","124,900,000","119,200,000","111,100,000","118,900,000","109,200,000","123,900,000"
TangibleBookValue,"1,094,275,000","1,123,536,000","1,148,306,000","1,162,892,000","1,110,647,000","1,067,211,000","1,020,025,000","983,403,000","726,845,000","777,984,000","784,570,000","763,483,000","739,402,000","710,966,000","686,967,000","669,169,000","660,293,000","477,468,000","478,108,000","468,286,000","457,839,000","447,124,000","450,171,000","445,231,000","438,116,000","440,118,000","439,233,000","434,406,000","437,194,000","437,070,000","437,611,000","432,361,000","425,255,000","413,862,000","407,919,000","399,231,000","401,437,000","395,541,000","396,277,000","385,555,000","370,829,000","364,559,000","358,780,000","341,212,000","326,142,000","324,175,000","327,543,000","318,899,000","306,742,000","208,138,000","214,792,000","224,601,000","224,977,000","223,991,000","230,713,000","227,452,000","225,349,000","222,424,000","216,245,000","209,920,000","206,162,000","214,630,000","209,656,000","203,729,000","199,220,000","195,393,000","191,172,000","185,875,000","180,785,000","177,882,000","184,108,000","177,975,000","181,014,000","174,361,000","170,049,000","169,058,000","161,595,000","157,123,000","150,654,000","140,743,000","127,868,000","126,447,000","128,626,000","120,480,000","115,162,000","103,910,000","97,071,000","91,827,000","90,729,000","108,700,000","110,000,000","107,500,000","110,600,000","110,900,000","110,600,000","107,400,000","106,500,000","104,700,000","103,600,000","101,600,000","98,900,000","96,600,000","93,100,000","81,000,000","79,900,000","78,100,000","75,900,000","73,300,000","70,200,000"
TotalDebt,"370,002,000","172,712,000","172,639,000","226,998,000","327,044,000","606,163,000","674,510,000","682,145,000","953,107,000","723,183,000","554,793,000","620,121,000","763,667,000","886,036,000","903,905,000","1,101,272,000","1,048,639,000","765,833,000","632,917,000","670,000,000","675,000,000","820,000,000","580,000,000","545,000,000","625,000,000","720,000,000","645,000,000","585,000,000","625,000,000","690,000,000","593,000,000","572,000,000","604,000,000","650,000,000","555,000,000","575,000,000","440,000,000","440,058,000","440,146,000","440,233,000","440,321,000","440,408,000","440,496,000","440,583,000","440,671,000","440,758,000","444,263,000","444,434,000","446,341,000","446,584,000","530,965,000","545,897,000","522,900,000","522,658,000","596,423,000","523,951,000","474,937,000","426,525,000","340,876,000","377,604,000","368,931,000","351,540,000","393,459,000","521,186,000","420,941,000","417,378,000","343,673,000","343,757,000","323,762,000","361,535,000","578,224,000","534,319,000","532,338,000","528,381,000","583,897,000","570,203,000","612,731,000","578,714,000","576,460,000","540,776,000","491,336,000","490,248,000","498,834,000","457,105,000","451,812,000","357,368,000","341,560,000","334,145,000","288,241,000","312,120,000","259,100,000","261,400,000","273,900,000","271,400,000","212,200,000","169,800,000","159,600,000","159,000,000","141,500,000","116,800,000","75,600,000","72,900,000","51,200,000","43,900,000","39,300,000","33,000,000","43,000,000","35,900,000","53,700,000"
NetDebt,,,,,"98,708,000","309,451,000","450,017,000",,"692,130,000","577,288,000","345,110,000","389,028,000","630,499,000","785,164,000","827,383,000","807,938,000","830,627,000","656,178,000","533,574,000","595,895,000","575,467,000","687,828,000","482,909,000","452,260,000","466,163,000","647,590,000","549,041,000","495,830,000","544,323,000","594,256,000","501,515,000","461,673,000","488,279,000","576,048,000","475,407,000","467,968,000","355,890,000","354,118,000","361,345,000","317,866,000","339,028,000","369,100,000","370,829,000","321,104,000","363,239,000","379,454,000","366,060,000","261,868,000","258,877,000","388,651,000","441,955,000","425,447,000","350,234,000","418,539,000","540,619,000","460,859,000","397,289,000","362,728,000","281,695,000","242,738,000","279,594,000","293,621,000","350,584,000","472,396,000","372,550,000","369,333,000","294,459,000","280,379,000","279,019,000","317,197,000","534,322,000","492,184,000","488,292,000","489,260,000","539,252,000","522,798,000","562,828,000","538,903,000","490,933,000","504,681,000","451,618,000","443,799,000","453,647,000","414,489,000","393,963,000","317,467,000","307,023,000","297,404,000","248,585,000","263,720,000","210,900,000","189,600,000","205,600,000","221,800,000","163,800,000","127,300,000","112,800,000","109,900,000","111,700,000","58,500,000","18,300,000","15,800,000",,,,,"10,500,000",,"9,700,000"
