name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
			ChangeInOtherCurrentAssets,"-3,141,000","1,425,000","-1,439,000","-2,339,000","-788,000","-2,633,000","731,000","-2,214,000"
InvestingCashFlow,"-6,754,000","-489,000","-906,000","-5,295,000","-64,000","0","31,000","-26,000"
	CashFlowFromContinuingInvestingActivities,"-6,754,000","-489,000","-906,000","-5,295,000","-64,000","0","31,000","-26,000"
		NetPPEPurchaseAndSale,"-943,000","-68,000","-16,000","-795,000","-64,000","0","31,000","-26,000"
			PurchaseOfPPE,"-943,000","-68,000","-16,000","-795,000","-64,000","0","31,000","-26,000"
		NetIntangiblesPurchaseAndSale,"-1,311,000","-421,000",,,,"0",,
			PurchaseOfIntangibles,"-1,311,000","-421,000",,,,"0",,
		NetBusinessPurchaseAndSale,,,"0","-4,500,000",,,"0","0"
			PurchaseOfBusiness,,,"0","-4,500,000",,,"0","0"
FinancingCashFlow,"-128,466,000","-114,521,000","-3,889,000","-5,028,000","-5,028,000","-4,395,000","-155,118,000","-27,812,000"
	CashFlowFromContinuingFinancingActivities,"-128,466,000","-114,521,000","-3,889,000","-5,028,000","-5,028,000","-4,395,000","-155,118,000","-27,812,000"
		NetIssuancePaymentsOfDebt,"-117,088,000","-102,005,000","-5,027,000","-5,028,000","-5,028,000","-5,028,000","319,972,000","-27,812,000"
			NetLongTermDebtIssuance,"-117,088,000","-102,005,000","-5,027,000","-5,028,000","-5,028,000","-5,028,000","344,972,000","-2,812,000"
				LongTermDebtIssuance,"675,000,000","675,000,000","0","0","0","0","350,000,000","0"
				LongTermDebtPayments,"-792,088,000","-777,005,000","-5,027,000","-5,028,000","-5,028,000","-5,028,000","-5,028,000","-2,812,000"
			NetShortTermDebtIssuance,,,"0","0",,,"-25,000,000","-25,000,000"
				ShortTermDebtIssuance,,,"0","0",,,"0","0"
				ShortTermDebtPayments,,,"0",,,,"-25,000,000",
		NetCommonStockIssuance,"0","0","0","0","0","633,000","1,000","0"
			CommonStockIssuance,"0","0","0","0","0","633,000","1,000","0"
		NetOtherFinancingCharges,,"-12,516,000",,,,,"-5,091,000","0"
EndCashPosition,"143,347,000","143,347,000","186,388,000","121,479,000","76,430,000","47,859,000","10,964,000","121,585,000"
	ChangesInCash,"95,488,000","-43,041,000","64,909,000","45,049,000","28,571,000","36,895,000","-110,621,000","23,097,000"
	BeginningCashPosition,"47,859,000","186,388,000","121,479,000","76,430,000","47,859,000","10,964,000","121,585,000","98,488,000"
IncomeTaxPaidSupplementalData,"33,824,000","12,000","17,707,000","-6,626,000","22,731,000","0","8,938,000","976,000"
InterestPaidSupplementalData,"53,750,000","10,597,000","14,348,000","11,962,000","16,843,000","15,163,000","9,066,000","9,318,000"
CapitalExpenditure,,"-489,000","-906,000","-795,000",,,,"-26,000"
IssuanceOfCapitalStock,"0","0","0","0","0","633,000","1,000","0"
IssuanceOfDebt,"675,000,000","675,000,000","0","0","0","0","350,000,000","0"
RepaymentOfDebt,"-792,088,000","-777,005,000","-5,027,000","-5,028,000","-5,028,000","-5,028,000","-30,028,000","-27,812,000"
FreeCashFlow,"228,454,000","71,480,000","68,798,000","54,577,000","33,599,000","41,290,000","44,497,000","50,909,000"
