name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
				Depreciation,"132,700,000","35,900,000","33,832,000","31,696,000","31,238,000","28,834,000","29,355,000","26,642,000","26,697,000","26,821,000","26,256,000","25,847,000","27,698,000","27,140,000","18,826,000","19,192,000","18,059,000","16,343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-223,900,000","-12,300,000","-41,946,000","68,241,000","-237,938,000","57,043,000","212,231,000","56,147,000","-27,742,000","36,705,000","73,212,000","6,817,000","43,933,000","43,425,000","-1,515,920,000","79,000","-71,000","3,587,000","-6,544,000","-118,595,000","3,414,000","1,212,000","-6,583,000","686,000","20,798,000","2,060,000","-4,510,000","1,447,000",,,"281,000","0","0","0","-154,889,000","497,000","-1,958,000","-128,703,000","901,000","16,449,000","21,591,000","-2,281,000","10,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-223,900,000","-12,300,000","-41,946,000","68,241,000","-237,938,000","57,043,000","212,231,000","56,147,000","-27,742,000","36,705,000","73,212,000","6,817,000","43,933,000","43,425,000","-1,515,920,000","79,000","-71,000","3,587,000","-6,544,000","-118,595,000","3,414,000","1,212,000","-6,583,000","686,000","20,798,000","2,060,000","-4,510,000","1,447,000",,,"281,000","0","0","0","-154,889,000","497,000","-1,958,000","-128,703,000","901,000","16,449,000","21,591,000","-2,281,000","10,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","6,553,000","2,669,000","2,582,000","6,605,000","3,568,000","3,451,000","3,339,000","3,231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,"-8,650,000","1,608,000","5,772,000","1,270,000","36,324,000","6,161,000","3,309,000","3,619,000","4,159,000","256,999,000","9,479,000","1,946,000",,,,,"2,493,000",,,,"711,000","978,000","0","0","243,950,000","11,925,000","5,083,000","412,900,000","133,189,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,"31,216,000","-56,527,000","-43,551,000","85,659,000","61,159,000","-53,918,000","-95,458,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"456,500,000","130,300,000","118,608,000","102,996,000","104,622,000","115,174,000","97,027,000","99,539,000","117,189,000","115,706,000","91,591,000","85,420,000","89,687,000","93,791,000","78,943,000","85,532,000","82,436,000","78,136,000","75,402,000","73,770,000","72,582,000","68,982,000","59,082,000","61,209,000","61,942,000","55,472,000","44,646,000","65,734,000","63,261,000","57,384,000","42,382,000","46,136,000","42,444,000","46,580,000","23,370,000","31,308,000","41,350,000","31,275,000","19,566,000","30,183,000","34,556,000","29,980,000","31,183,000","31,402,000","34,602,000","29,564,000","25,212,000","25,185,000","26,534,000","20,745,000","13,141,000","21,408,000","28,726,000","23,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"10,300,000","-2,600,000","-8,188,000","10,602,000","10,454,000","-1,568,000","26,961,000","37,864,000","15,839,000","11,268,000","31,116,000","-8,679,000","2,665,000","-3,701,000","1,388,000","687,000","4,187,000","5,827,000","1,983,000","160,047,000","318,000","-5,152,000","7,044,000","-4,340,000","7,271,000","-3,835,000","12,431,000","-8,944,000","5,416,000","629,000",,"-15,000","195,000","-173,000","15,733,000","-2,149,000","5,178,000","1,434,000","-67,601,000","-480,000","78,112,000","18,000","-15,683,000","-978,000","11,531,000","5,394,000","-34,424,000","5,670,000","27,234,000","1,489,000",,,,,,"15,629,000","18,261,000","14,017,000","13,711,000","13,868,000","23,002,000","13,166,000","15,030,000","9,988,000","12,774,000","8,791,000",,,,,,"1,284,000",,,,,,,,,,,,,,,,,,,,"-200,000",,,,,"-200,000","100,000","0",,,"100,000",,,,"100,000","-200,000","-300,000","500,000","-100,000",,,,"-100,000",,,,"-100,000",,,,"-100,000",,
		ChangeInWorkingCapital,"-154,200,000","-32,800,000","134,684,000","-91,565,000","-164,458,000","16,139,000","-307,161,000","95,872,000","179,260,000","-22,425,000","-222,016,000","135,042,000","83,094,000","-62,221,000","83,185,000","80,082,000","61,451,000","13,302,000","33,894,000","-2,737,000","49,801,000","-65,694,000","41,971,000","33,069,000","-27,963,000","-49,147,000","-12,152,000","-27,636,000","36,691,000","-82,853,000","1,433,000","18,353,000","-25,349,000","-5,500,000","11,247,000","63,872,000","601,000","-80,771,000","19,863,000","77,637,000","9,949,000","-121,237,000","256,146,000","-313,956,000","-74,301,000","-60,953,000","-29,518,000","3,903,000","26,100,000","-64,262,000","12,981,000","99,550,000","4,447,000","-55,554,000","21,416,000","-20,604,000","168,720,000","-30,749,000","11,819,000","22,689,000","19,402,000","-6,610,000","4,462,000","144,117,000","-908,000","-24,617,000","10,048,000","-21,742,000","-21,782,000","-18,597,000","9,983,000","-14,274,000","13,169,000","-21,619,000","6,030,000","34,688,000","36,812,000","-8,586,000","10,604,000","6,940,000","-3,606,000","-13,071,000","38,849,000","-2,442,000","6,646,000","-1,963,000","-8,653,000","11,946,000","7,989,000","-1,493,000","4,100,000","-600,000","-3,400,000","1,400,000","1,000,000","2,100,000","-200,000","-4,800,000","2,300,000","2,100,000","300,000","2,200,000","500,000","-1,400,000","-700,000","-1,700,000","300,000","1,900,000","900,000","-1,200,000","-1,400,000","500,000","1,400,000","-1,100,000","400,000","1,900,000","-300,000","700,000","500,000","100,000","100,000","-300,000","400,000","100,000"
			ChangeInReceivables,"-341,500,000","-165,200,000","-43,534,000","-185,318,000","52,525,000","-98,373,000","-72,253,000","12,948,000","59,533,000","-223,672,000","-184,143,000","14,426,000","-25,734,000","-30,136,000","-32,985,000","12,999,000","-74,693,000","-13,473,000","-17,304,000","-13,005,000","-36,332,000","-5,118,000","-23,267,000","3,194,000","-10,442,000","-2,512,000","-16,112,000","-67,538,000","-15,334,000","-5,863,000","14,743,000","-9,833,000","-22,719,000","25,237,000","32,626,000","39,199,000","30,372,000","-48,834,000","-3,626,000","46,021,000","46,610,000","-49,093,000","262,526,000","-349,418,000","-90,636,000","6,922,000","-7,564,000","-1,404,000","4,331,000","1,714,000","572,000","4,584,000","1,959,000","6,785,000","-1,523,000","-6,601,000","9,460,000","6,495,000","3,338,000","2,531,000","6,910,000","18,824,000","-20,309,000","-23,946,000","5,111,000","-3,184,000","169,000","-6,823,000","-3,075,000","1,025,000","-3,411,000","1,459,000","-2,002,000","-613,000","-5,446,000","1,868,000","2,360,000","2,792,000","-300,000","5,155,000","-3,713,000","5,923,000","15,660,000","-5,867,000","-799,000","4,647,000","-5,175,000","-1,653,000","-928,000","1,450,000","-1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-341,500,000","-165,200,000","-43,534,000","-185,318,000","52,525,000","-98,373,000","-72,253,000","12,948,000","59,533,000","-223,672,000","-184,143,000","14,426,000","-25,734,000","-30,136,000","-32,985,000","12,999,000","-74,693,000","-13,473,000","-17,304,000","-13,005,000","-36,332,000","-5,118,000","-23,267,000","3,194,000","-10,442,000","-2,512,000","-16,112,000","-67,538,000","-15,334,000","-5,863,000","14,743,000","-9,833,000","-22,719,000","25,237,000","32,626,000","39,199,000","30,372,000","-48,834,000","-3,626,000","46,021,000","46,610,000","-49,093,000","262,526,000","-349,418,000","-90,636,000","6,922,000","-7,564,000","-1,404,000","4,331,000","1,714,000","572,000","4,584,000","1,959,000","6,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-68,000,000","2,000,000","-26,973,000","-18,335,000","-24,707,000","-22,785,000","-37,107,000","-30,521,000","-36,936,000","-27,450,000","-18,767,000","-20,106,000","-12,035,000","-13,139,000","-7,504,000","-15,095,000","-1,158,000","-8,208,000","-16,414,000","-6,542,000","-18,378,000","-3,650,000","-4,914,000","-3,757,000","-3,008,000","-4,771,000","-7,019,000","-6,701,000","-6,791,000","-2,635,000","-11,568,000","-6,095,000","-1,294,000","2,488,000","1,930,000","-1,408,000","-2,611,000","9,231,000","2,494,000","1,869,000","-17,373,000","-16,915,000","-44,564,000","-14,738,000","-34,424,000","-17,662,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-10,900,000","67,600,000","15,872,000","-15,485,000","-78,868,000","-13,319,000","-32,653,000","-235,986,000","-31,713,000","2,790,000","59,149,000","-6,129,000","-25,521,000","7,941,000","-15,113,000","-1,611,000","7,926,000","25,482,000","-21,057,000","-42,158,000","-670,000","-47,178,000","280,000","-1,008,000","-646,000","-7,325,000","14,477,000","-8,340,000","-164,000","-15,233,000","3,339,000","-1,572,000","399,000","-17,937,000","4,416,000","1,675,000","6,834,000","-24,986,000","10,439,000","5,481,000","-7,638,000","-20,541,000","8,336,000","-1,361,000","4,287,000","-12,979,000","5,355,000","3,445,000","4,267,000","-13,667,000","2,072,000","103,000","3,149,000","-3,254,000","-1,006,000","-784,000","-731,000","-4,810,000","1,411,000","1,430,000","-200,000","-3,444,000","1,474,000","1,249,000","230,000","-3,507,000","1,102,000","358,000","68,000","-2,330,000","3,424,000","-2,017,000","1,019,000","-1,609,000","-61,000","897,000","260,000","-500,000","-97,000","295,000","631,000","1,458,000","-3,274,000","-161,000","295,000","-2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"242,000,000","47,100,000","105,186,000","148,933,000","-59,158,000","142,339,000","-293,763,000","82,689,000","216,449,000","168,099,000","-93,393,000","157,595,000","112,781,000","-26,887,000","138,787,000","83,789,000","129,376,000","9,501,000","97,819,000","54,532,000","105,541,000","-8,909,000","73,040,000","37,713,000","-9,551,000","-31,724,000","1,993,000","59,391,000","62,950,000","-53,789,000","5,365,000","45,072,000","5,887,000","-17,044,000","9,839,000","33,011,000","-25,130,000","-18,204,000","18,551,000","30,588,000","-1,351,000","-18,009,000","49,532,000","68,699,000","66,027,000","-21,175,000","14,962,000","-1,581,000","29,069,000","-36,841,000","29,342,000","6,089,000","7,739,000","-50,773,000","24,474,000","-4,880,000","5,064,000","-1,469,000","6,993,000","8,003,000","8,613,000","-6,227,000","8,224,000","-1,133,000","2,018,000","49,000","-250,000","-2,969,000","955,000","1,814,000","-2,844,000","1,689,000","74,000","-4,565,000","5,781,000","-1,202,000","-733,000","-5,997,000","4,574,000","2,407,000","-1,149,000","-715,000","5,251,000","-4,576,000","3,766,000","-1,251,000","-16,367,000","13,742,000","3,878,000","-385,000","-100,000","-1,000,000","500,000","800,000","900,000","2,300,000","-100,000","-4,500,000","-1,500,000","3,100,000","-800,000","2,100,000","2,000,000","-1,200,000","-100,000","-2,300,000","-400,000","-100,000","2,200,000","-100,000","-1,500,000","400,000","800,000","-1,800,000","800,000","1,800,000",,,,,"100,000","-200,000","0","0"
				ChangeInPayable,"28,000,000","-14,500,000","53,943,000","2,302,000","-13,701,000","-10,644,000","35,123,000","1,456,000","412,000","14,285,000","-10,575,000","15,864,000","-3,929,000","-24,145,000","13,531,000","10,794,000","10,075,000","2,154,000","1,828,000","-7,122,000","13,330,000","717,000","9,787,000","2,289,000","-23,478,000","-343,000","-7,992,000","9,316,000","20,523,000","-23,556,000","30,592,000","-13,215,000","6,693,000","978,000","-3,229,000","7,369,000","-12,803,000","-40,571,000","10,377,000","20,342,000","-13,913,000","-13,274,000","27,685,000","-23,501,000","46,425,000","-1,066,000","11,133,000","-21,951,000","17,600,000","-7,964,000","17,047,000","-7,539,000","5,010,000","-29,575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,156,000","3,670,000","0","-11,874,000","2,320,000","-5,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,156,000","3,670,000","0","-11,874,000","2,320,000","-5,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
