name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,06/30/1994,03/31/1994
			ChangeInOtherCurrentAssets,"-5,148,000","7,380,000","-6,818,000","-11,445,000","5,735,000","-3,751,000","20,389,000","-25,015,000","88,000","-6,156,000","7,261,000","-2,461,000","1,664,000","-11,817,000","10,932,000","11,686,000","-4,056,000","-6,936,000","409,000","-10,058,000","-3,647,000","-4,393,000","3,855,000","-4,647,000","-11,462,000","5,070,000","-8,966,000","9,209,000","7,380,000","-4,691,000","-4,244,000","684,000","6,541,000","-7,556,000","-1,437,000","3,018,000","5,259,000","-8,937,000","6,820,000","2,464,000","-924,000","1,335,000","-10,993,000","-1,157,000","5,005,000","5,112,000","-14,150,000","4,886,000","6,235,000","4,885,000","-16,366,000","3,435,000","961,000","-2,981,000","-872,000","-2,739,000","39,000","-523,000","-1,423,000","-1,601,000","-490,000","6,280,000","-8,729,000","4,152,000","-2,982,000","-244,000","-39,000","1,753,000","-1,243,000","-2,363,000",,,"-559,000","-470,000","-125,000","-320,000","11,000","20,000","5,000","-135,000","0","-38,000","105,000","64,000","59,000","-152,000","389,000","83,000","609,000","-335,000",,,"-1,000,000","-2,000,000","-2,100,000",,"-200,000","-300,000","-300,000",,"-400,000","-100,000","-300,000","-200,000","-100,000","0","-100,000","-100,000","-100,000"
			ChangeInOtherCurrentLiabilities,"-64,863,000","-9,244,000","-36,284,000","-9,466,000","-9,869,000","-9,822,000","-19,883,000","8,524,000","9,453,000","-5,072,000","-8,277,000","-7,966,000","-8,098,000","-8,283,000","-19,000","115,000","-1,000","2,348,000","-140,000","-406,000","31,000","576,000","-576,000","314,000","57,000","-521,000","-543,000","-838,000","623,000","-71,000","-464,000","-3,897,000","-115,000","1,250,000","214,000","3,088,000","447,000","90,000",,,,,,,,,,,,,,,,,"-36,661,000","10,801,000","15,478,000","10,382,000","-147,000","7,205,000","4,911,000","10,479,000","-5,649,000","1,810,000","1,624,000","5,656,000","-12,266,000","7,015,000","4,979,000","7,849,000","1,667,000","-1,569,000","5,348,000","1,618,000","2,829,000","1,340,000","1,240,000","848,000","4,485,000","-345,000","-2,359,000","123,000","1,401,000","2,042,000","414,000","856,000","-720,000","157,000","-26,000","1,348,000",,,"-200,000","0","500,000",,"500,000","400,000","300,000",,"600,000","400,000","-300,000","700,000","100,000","100,000","400,000","0","200,000"
			ChangeInOtherWorkingCapital,,,,,,,"-11,411,000","17,468,000","15,487,000","2,660,000","-349,000","-660,000","-665,000","-1,326,000","2,202,000","153,000","641,000","2,394,000","-687,000","-11,460,000","-127,000","-414,000","-82,000","348,000","-9,111,000","-3,296,000","-3,263,000","-481,000","477,000","-1,085,000","-324,000","-3,543,000","2,304,000","31,000","687,000","1,819,000","164,000","-427,000","-204,000","219,000","-845,000","-278,000","5,600,000","-101,000","-5,702,000","-2,036,000","-457,000","731,000","-1,784,000","-330,000","316,000","341,000","3,944,000","340,000","2,292,000","-1,955,000","-311,000","92,000","59,000","594,000","956,000","168,000","356,000","-92,000","2,211,000","-891,000",,,,,,,,,,,,,,,,,,,,,,,,,"163,000",,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-296,129,000","-16,079,000","-11,667,000","-264,561,000","-3,822,000","-1,557,000","-1,565,000","-1,221,000","-213,567,000","-70,755,000","-1,386,000","-3,604,000","-19,046,000","-328,912,000","-9,572,000","-7,418,000","-1,958,000","-3,245,000","-11,129,000","-1,450,000","-23,273,000","-8,175,000","-6,649,000","-7,649,000","-3,597,000","-34,154,000","-47,562,000","-8,037,000","-9,754,000","-2,068,000","-5,138,000","230,000","-4,472,000","-4,920,000","-11,002,000","-11,241,000","-7,390,000","-16,825,000","-19,744,000","-12,318,000","-17,878,000","-10,053,000","-12,047,000","-17,128,000","-135,589,000","-15,946,000","-31,956,000","-13,974,000","-13,320,000","-14,366,000","-32,484,000","-23,286,000","-26,419,000","-15,066,000","-36,811,000","-9,033,000","-17,956,000","-441,851,000","-22,781,000","-51,204,000","-37,603,000","-12,736,000","-17,379,000","-9,356,000","-12,607,000","-8,718,000","23,796,000","-125,212,000","-10,139,000","-21,146,000","-6,093,000","-6,255,000","-7,836,000","-14,767,000","-1,278,000","-6,426,000","-325,000","-298,000","-471,000","-1,417,000","-1,123,000","-308,000","-10,217,000","-490,000","-4,717,000","-349,000","1,777,000","1,614,000","3,288,000","131,000","-15,000","1,428,000","-900,000","-900,000","-2,700,000","59,000","-600,000","-300,000","-400,000","-1,412,961","-500,000","-100,000","-700,000","-200,000","0","-100,000","-100,000","-500,000","-300,000"
	CashFlowFromContinuingInvestingActivities,"-296,129,000","-16,079,000","-11,667,000","-264,561,000","-3,822,000","-1,557,000","-1,565,000","-1,221,000","-213,567,000","-70,755,000","-1,386,000","-3,604,000","-19,046,000","-328,912,000","-9,572,000","-7,418,000","-1,958,000","-3,245,000","-11,129,000","-1,450,000","-23,273,000","-8,175,000","-6,649,000","-7,649,000","-3,597,000","-34,154,000","-47,562,000","-8,037,000","-9,754,000","-2,068,000","-5,138,000","230,000","-4,472,000","-4,920,000","-11,002,000","-11,241,000","-7,390,000","-16,825,000","-19,744,000","-12,318,000","-17,878,000","-10,053,000","-12,047,000","-17,128,000","-135,589,000","-15,946,000","-31,956,000","-13,974,000","-13,320,000","-14,366,000","-32,484,000","-23,286,000","-26,419,000","-15,066,000","-36,811,000","-9,033,000","-17,956,000","-441,851,000","-22,781,000","-51,204,000","-37,603,000","-12,736,000","-17,379,000","-9,356,000","-12,607,000","-8,718,000","23,796,000","-125,212,000","-10,139,000","-21,146,000","-6,093,000","-6,255,000","-7,836,000","-14,767,000","-1,278,000","-6,426,000","-325,000","-298,000","-471,000","-1,417,000","-1,123,000","-308,000","-10,217,000","-490,000","-4,717,000","-349,000","1,777,000","1,614,000","3,288,000","131,000","-15,000","1,428,000","-900,000","-900,000","-2,700,000","59,000","-600,000","-300,000","-400,000","-1,412,961","-500,000","-100,000","-700,000","-200,000","0","-100,000","-100,000","-500,000","-300,000"
		NetPPEPurchaseAndSale,"-5,447,000","-865,000","-1,111,000","-2,146,000","-1,325,000","-1,576,000","-2,337,000","-1,294,000","-199,000","-1,422,000","-1,547,000","-3,632,000","-1,414,000","-1,133,000","-871,000","-4,033,000","-143,000","-1,457,000","-1,502,000","-1,507,000","-3,064,000","-4,385,000","-2,215,000","-3,587,000","-3,213,000","-6,702,000","16,540,000","-1,301,000","-14,555,000","-2,113,000","-2,126,000","-811,000","-3,536,000","-5,532,000","-11,070,000","-9,388,000","-9,456,000","-10,013,000","-16,042,000","-11,938,000","-9,415,000","-10,236,000","-5,842,000","-12,541,000","-9,452,000","-16,580,000","-26,387,000","-13,625,000","-13,944,000","-9,966,000","-10,361,000","-10,904,000","-7,575,000","-7,478,000","-7,756,000","-8,973,000","-6,321,000","-5,303,000","-5,497,000","-3,565,000","-9,215,000","-7,216,000","-8,817,000","-7,811,000","-7,931,000","-4,627,000","-4,926,000","-3,641,000","-6,214,000","-5,403,000","-1,608,000","-1,660,000","-1,245,000","-616,000","-810,000","-122,000","-325,000","-298,000","-223,000","-351,000","-248,000","-308,000","-10,217,000","-1,497,000","-1,314,000","-379,000","82,000","-3,399,000","3,214,000","55,000","-115,000","1,609,000","-900,000","-900,000","-2,700,000","-465,000","-100,000","-300,000","-400,000","-1,652,961","-600,000","0","-700,000","-200,000","-100,000","100,000","-200,000","-300,000","-200,000"
			PurchaseOfPPE,"-5,586,000","-902,000","-1,115,000","-2,244,000","-1,325,000","-1,618,000","-2,337,000","-1,294,000","-267,000","-1,434,000","-1,551,000","-3,644,000","-1,495,000","-1,198,000","-874,000","-4,073,000","-149,000","-1,462,000","-1,633,000","-1,625,000","-3,064,000","-4,385,000","-2,215,000","-3,587,000","-3,213,000","-6,702,000","-3,460,000","-1,301,000","-14,555,000","-2,113,000","-2,126,000","-814,000","-3,536,000","-5,532,000","-12,753,000","-9,388,000","-9,521,000","-10,074,000","-16,064,000","-11,957,000","-10,005,000","-10,236,000","-5,842,000","-12,541,000","-9,452,000","-16,580,000","-26,436,000","-13,625,000","-13,944,000","-9,966,000","-10,361,000","-10,942,000","-7,578,000","-7,478,000","-7,775,000","-8,983,000","-6,322,000","-5,305,000","-5,546,000","-6,640,000","-9,215,000","-7,232,000","-8,852,000","-7,811,000","-7,932,000","-4,676,000","-4,955,000","-3,747,000","-6,173,000","-5,518,000","-1,661,000","-1,686,000","-1,259,000","-625,000","-1,044,000","-122,000","-325,000","-298,000","-262,000","-436,000","-261,000","-308,000","-10,222,000","-1,498,000","-1,325,000","-379,000","-94,000","-206,000","0","-38,000","-115,000","1,179,000","-900,000","-900,000","-2,700,000","-456,000","-200,000","-400,000","-400,000","-1,465,419","-600,000","-200,000","-700,000","-100,000","-100,000","0","-200,000","-300,000","-200,000"
			SaleOfPPE,"139,000","37,000","4,000","98,000","0","42,000","0","0","68,000","12,000","4,000","12,000","81,000","65,000","3,000","40,000","6,000","5,000","131,000","118,000",,,,,,,"20,000,000",,,,"0","3,000","0","0","1,683,000","0","65,000","61,000","22,000","19,000",,,,,,,"49,000","0",,,"0","38,000","3,000","0","19,000","10,000","1,000","2,000","49,000","3,075,000","0","16,000","35,000","0","1,000","49,000","29,000","106,000","-41,000","115,000","53,000","26,000","14,000","9,000",,,,,"39,000","85,000",,,"5,000","1,000",,,"176,000","-3,193,000","3,214,000","93,000","0",,,,,"-9,000","100,000",,,"-187,542","0",,,,"0",,,,
		NetIntangiblesPurchaseAndSale,"-655,000","-236,000","-272,000","-147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","1,000","0","-2,377,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-655,000","-236,000","-272,000","-147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","1,000","0","-2,377,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"-5,093,000","-262,369,000","-2,503,000","0","765,000","0","-212,498,000","-69,349,000","0","-46,000","-17,547,000","-327,867,000","-5,186,000","0","-1,824,000","-2,250,000","-9,587,000","0","-20,029,000","-4,099,000","-4,144,000","-3,744,000","48,000","-27,682,000","-63,330,000","-5,387,000","0","0","0","2,000,000","1,588,000","645,000","421,000","1,643,000","2,082,000","-627,000","-3,755,000","-352,000",,,"-6,258,000","0","-125,977,000","0","-700,000","-400,000","-752,000","-1,969,000","-22,080,000","-12,287,000","-11,715,000","-7,490,000","-24,237,000","42,000","-10,643,000","-436,481,000","-23,143,000","-47,538,000","-27,220,000","-4,396,000","-3,765,000","-1,545,000","-4,676,000","-4,091,000","-3,278,000","-121,571,000","-3,925,000","-15,743,000","-4,485,000","-4,595,000","-6,591,000","-14,151,000","-468,000",,,,"-250,000","-1,000,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,"-5,093,000","-262,369,000","-2,503,000","0","765,000","0","-230,374,000","-69,349,000","0","-46,000","-17,547,000","-327,867,000","-5,186,000","0","-1,824,000","-2,250,000","-9,587,000","0","-20,029,000","-4,099,000","-4,144,000","-3,744,000","48,000","-27,682,000","-63,330,000",,,,"0","0","0","0","-1,000,000","0","0","-627,000","-3,755,000","-352,000",,,"-6,258,000","0","-125,977,000","0","-700,000","-400,000","-752,000","-1,969,000","-22,080,000","-12,287,000","-11,715,000","-7,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"0","0","0",,"0","0","17,876,000",,,,,,,,,,,,,,"0",,,,"0","413,000","0","0","0","2,000,000","1,588,000","645,000","1,421,000","1,643,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-20,200,000","-15,000,000","-5,200,000","0","0",,"0","0","-875,000","0","0","0","-90,000","-120,000","-3,667,000",,,"0","-40,000","0","-180,000","-256,000","-290,000","-318,000",,,"-924,000","-1,400,000",,,"-2,986,000","-926,000","-2,495,000","0","-335,000","-3,505,000","0","-6,227,000","-84,000","-28,000","-71,000","183,000","53,000","-3,734,000","-1,013,000","634,000","-7,461,000","50,000",,,,,,,"-600,000",,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,"-15,000,000","-5,200,000","0","0",,"0","0","-875,000","0","0","0","-90,000","-120,000","-3,667,000",,,"0","-40,000","0","-180,000","-256,000","-290,000","-318,000",,,"-924,000","-1,400,000",,,"-2,986,000","-926,000","-2,495,000","0","-335,000","-3,505,000","0","-6,227,000","155,000","-28,000","-80,000","-47,000","-73,000","-4,593,000","-160,000","-219,000","-5,036,000","-35,000",,,,,,,,,,,"0","-36,000,000","-18,800,000","-34,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,"0","9,000","230,000","126,000",,,"853,000",,"85,000",,,,,,,"-600,000",,,,"0","36,000,000","18,800,000","34,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"138,000","22,000","9,000","101,000","6,000","19,000","7,000","73,000","5,000","16,000","161,000","74,000","5,000","208,000","152,000","92,000","9,000","462,000","0","57,000","0","565,000","0","0","0","230,000","152,000","51,000","962,000","45,000","-26,000","-33,000","-29,000","-33,000","-18,000","9,000","-16,000","42,000",,,,"-10,053,000",,,,,,"-13,974,000",,"-54,000","-43,000","-95,000","-1,915,000","-98,000","512,000","-702,000","-992,000","-67,000","5,859,000","-101,000","-1,168,000","-1,124,000",,,,,,,,,,,,,,,,,"2,000",,,,"0","1,007,000","3,000","30,000","1,695,000","5,013,000","74,000","76,000","100,000",,,,,"524,000",,,,,,,,,,"-200,000","100,000",,"-100,000"
FinancingCashFlow,"105,182,000","-7,402,000","-75,938,000","238,356,000","-49,834,000","-57,458,000","-96,443,000","-146,736,000","82,160,000","146,042,000","1,899,000","-36,996,000","-36,872,000","299,178,000","-48,242,000","-72,956,000","-142,796,000","-3,430,000","-811,000","-1,801,000","-2,141,000","-785,000","-630,000","-207,000","-8,910,000","2,232,000","-2,031,000","1,183,000","-2,731,000","-17,315,000","3,033,000","-31,255,000","101,986,000","-3,201,000","-23,722,000","-3,136,000","-3,074,000","-23,115,000","-17,407,000","-7,616,000","-9,405,000","-8,532,000","-6,781,000","-9,322,000","-9,106,000","-8,035,000","-9,451,000","-21,190,000","-7,030,000","-9,176,000","-6,928,000","-21,076,000","-74,144,000","-16,618,000","-29,913,000","-16,253,000","-37,476,000","385,209,000","1,056,000","-52,000","1,247,000","957,000","75,053,000","-326,000","-10,219,000","7,462,000","-9,861,000","58,300,000","518,000","-244,000","-1,999,000","68,641,000","-545,000","-407,000","15,224,000","-192,000","-1,970,000","-1,605,000","-4,609,000","291,000","5,480,000","-7,616,000","4,767,000","-399,000","-3,228,000","3,519,000","-7,704,000","-792,000","2,154,000","-1,840,000","10,416,000","-17,652,000","6,000,000","3,300,000","300,000","3,649,000","-100,000","800,000","1,000,000","1,781,963","100,000","1,100,000","900,000","1,100,000","-800,000","-600,000","-100,000","100,000","500,000"
	CashFlowFromContinuingFinancingActivities,"105,182,000","-7,402,000","-75,938,000","238,356,000","-49,834,000","-57,458,000","-96,443,000","-146,736,000","82,160,000","146,042,000","1,899,000","-36,996,000","-36,872,000","299,178,000","-48,242,000","-72,956,000","-142,796,000","-3,430,000","-811,000","-1,801,000","-2,141,000","-785,000","-630,000","-207,000","-8,910,000","2,232,000","-2,031,000","1,183,000","-2,731,000","-17,315,000","3,033,000","-31,255,000","101,986,000","-3,201,000","-23,722,000","-3,136,000","-3,074,000","-23,115,000","-17,407,000","-7,616,000","-9,405,000","-8,532,000","-6,781,000","-9,322,000","-9,106,000","-8,035,000","-9,451,000","-21,190,000","-7,030,000","-9,176,000","-6,928,000","-21,076,000","-74,144,000","-16,618,000","-29,913,000","-16,253,000","-37,476,000","385,209,000","1,056,000","-52,000","1,247,000","957,000","75,053,000","-326,000","-10,219,000","7,462,000","-9,861,000","58,300,000","518,000","-244,000","-1,999,000","68,641,000","-545,000","-407,000","15,224,000","-192,000","-1,970,000","-1,605,000","-4,609,000","291,000","5,480,000","-7,616,000","4,767,000","-399,000","-3,228,000","3,519,000","-7,704,000","-792,000","2,154,000","-1,840,000","10,416,000","-17,652,000","6,000,000","3,300,000","300,000","3,649,000","-100,000","800,000","1,000,000","1,781,963","100,000","1,100,000","900,000","1,100,000","-800,000","-600,000","-100,000","100,000","500,000"
		NetIssuancePaymentsOfDebt,"210,312,000","0","0","260,312,000","-50,000,000","29,000,000","-94,000,000","-90,000,000","15,000,000","150,000,000","3,000,000","-33,000,000","-35,000,000","302,500,000","-50,000,000","-70,000,000","39,844,000","-2,819,000","0","0","0","0","0","0","-15,000,000","15,000,000","0","100,000,000","0","-15,000,000","5,879,000","-27,629,000","105,000,000","0","0","0","0","0","85,489,000","-8,451,000","-8,488,000","-8,550,000","-7,811,000","-10,098,000","-9,949,000","-9,627,000","-10,812,000","-11,443,000","-10,309,000","-12,274,000","-11,654,000","-23,145,000","-75,650,000","-18,937,000","-31,290,000","-19,951,000","-40,476,000","391,845,000","-1,759,000","-1,468,000","-645,000","-903,000","-43,842,000","-2,865,000","-11,792,000","6,477,000","-9,860,000","56,312,000","-648,000","-820,000","-2,545,000","-689,000","-1,489,000","-1,356,000","-1,689,000","-1,186,000","-1,637,000","-1,156,000","-3,297,000","236,000","-4,803,000","-7,251,000","5,125,000","846,000","-3,236,000","6,321,000","-4,270,000","-3,825,000","-483,000","-2,171,000","300,000",,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,,,"0","290,312,000",,"-2,692,000","357,000,000","-97,500,000","-447,000,000","187,500,000","70,000,000","8,000,000","23,000,000","336,500,000","10,500,000","0","39,844,000","-2,819,000","-1,250,000","-1,569,000","-1,250,000","-1,250,000","0","-1,250,000","-1,250,000","-1,250,000","0","3,000,000","-3,000,000","-3,000,000","879,000","64,094,000","-3,675,000","-3,952,000","-23,951,000","-3,952,000","-3,952,000","-23,952,000","85,489,000","-8,451,000","-8,488,000","-8,550,000","-7,811,000","-10,098,000","-9,949,000","-9,627,000","-10,812,000","-11,443,000","-10,309,000","-12,274,000","-10,528,000","-12,102,000","-2,458,000","-19,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","290,312,000",,,"0","0","-187,500,000","187,500,000","70,000,000","8,000,000","23,000,000","336,500,000","10,500,000","0",,,"0","0","0","0","0","44,500,000","43,500,000","40,500,000","0","100,000,000","22,600,000","40,800,000","879,000","67,371,000","146,800,000","54,000,000","0","0","13,000,000","12,500,000",,,,,,,,,,,,,"0","0","-24,200,000","24,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,"-2,692,000","354,111,000","-97,500,000","-262,583,000","-1,592,000","-1,804,000","-1,543,000","-1,718,000","-559,000","-379,000","-596,000","-87,656,000","-2,819,000","-1,250,000","-1,569,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","0","-97,000,000","-3,000,000","-3,000,000","-3,000,000","-3,277,000","-3,675,000","-3,952,000","-23,951,000","-3,952,000","-3,952,000","-23,952,000","-78,952,000","-8,451,000","-8,488,000","-8,550,000","-7,811,000","-10,098,000","-9,949,000","-9,627,000","-10,812,000","-11,443,000","-10,309,000","-12,274,000","-10,528,000","-12,102,000","21,742,000","-43,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-80,000,000","0","0","-30,000,000","-50,000,000","29,000,000","-451,000,000","7,500,000","462,000,000","-37,500,000","-67,000,000","-41,000,000","-58,000,000","-34,000,000","-60,500,000",,,,"0","0","0","0","0","0","-15,000,000","15,000,000","0","0","0","-15,000,000","5,000,000","-95,000,000","105,000,000","0","0","0","0","0",,,,,,,,,"0","0","0","0","-1,126,000","-11,043,000","-73,192,000","313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"285,500,000","0","0","111,500,000","174,000,000","215,200,000","252,200,000","7,500,000","237,000,000",,,,,,,,,,"0","0","0","0","6,000,000","44,500,000","43,500,000","40,500,000","0","0","22,600,000","40,800,000","41,000,000","0","146,800,000","54,000,000","0","0","13,000,000","12,500,000",,,,,,,,,"0","0","0","0","0","0","49,887,000","313,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-365,500,000","0","0","-141,500,000","-224,000,000","-186,200,000",,,"-222,000,000","-37,500,000","-67,000,000","-41,000,000","-58,000,000","-34,000,000","-60,500,000",,,,"0","0","0","0","-6,000,000","-44,500,000","-58,500,000","-25,500,000","0","0","-22,600,000","-55,800,000","-36,000,000","-95,000,000","-41,800,000","-54,000,000","0","0","-13,000,000","-12,500,000",,,,,,,,,"0","0","0","0","-1,126,000","-11,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-41,798,000","-4,682,000","-15,203,000","-20,555,000","-1,358,000","-79,660,000","-321,000","-47,788,000","-2,334,000","-4,050,000","-171,000","-4,895,000","-1,802,000","-2,688,000","-1,149,000","-2,589,000","-182,929,000","-1,305,000","-485,000","-728,000","-4,968,000","-758,000","0","0","0","-12,315,000",,,,,,,,,,,,,"-2,934,000","956,000","1,016,000","962,000","1,188,000","1,230,000","1,153,000","1,578,000","1,514,000","-10,118,000","1,567,000","1,445,000","1,261,000","1,347,000","1,512,000","1,222,000","-1,616,000","2,579,000","1,825,000","1,018,000","2,293,000","1,046,000","1,379,000","1,609,000","125,330,000","2,065,000","1,152,000","753,000","1,747,000","2,010,000","1,145,000","597,000","68,548,000","1,715,000","944,000","949,000","21,911,000","335,000","372,000","453,000","14,000","55,000","9,873,000","45,000","199,000","0","184,000","55,000",,,,,,,,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956,000","1,016,000","962,000","1,188,000","1,230,000","1,153,000","1,578,000","1,514,000","1,678,000","1,567,000","1,445,000","1,261,000","1,347,000","1,512,000","1,222,000","-1,616,000","2,579,000","1,825,000","1,018,000","2,293,000","1,046,000","1,379,000","1,609,000","125,330,000","2,065,000","1,152,000","753,000","1,747,000","1,989,000","1,166,000","597,000","68,548,000","1,607,000","1,029,000","972,000","21,911,000","335,000","372,000","453,000","14,000","55,000","9,873,000","45,000","199,000","0","184,000","55,000",,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-41,798,000","-4,682,000","-15,203,000","-20,555,000","-1,358,000","-79,660,000","-321,000","-47,788,000","-2,334,000","-4,050,000","-171,000","-4,895,000","-1,802,000","-2,688,000","-1,149,000","-2,589,000","-182,929,000","-1,305,000","-485,000","-728,000","-4,968,000","-758,000","0","0","0","-12,315,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,"-85,000","-23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"5,681,000","1,071,000","1,294,000","2,144,000","1,172,000","1,412,000","1,217,000","4,037,000","2,589,000","2,044,000","1,026,000","2,895,000","1,739,000","1,138,000","3,846,000","770,000","3,044,000","722,000","924,000","622,000","4,125,000","1,265,000","665,000","611,000","569,000","638,000","613,000","736,000","569,000","685,000","1,033,000","552,000","666,000","746,000","748,000","886,000","971,000","837,000","3,924,000","0","145,000","0","0","9,000","140,000","96,000","7,000","136,000","419,000","939,000","2,806,000","512,000","29,000","425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-69,013,000","-3,791,000","-62,029,000","-3,545,000","352,000","-8,210,000","-3,339,000","-12,985,000","66,905,000","-1,952,000","-1,956,000","-1,996,000","-1,809,000","-1,772,000","-939,000","-1,137,000","-90,411,000","-2,847,000","-1,250,000","-1,695,000","-1,298,000","-1,292,000","-1,295,000","-818,000","5,521,000","-1,091,000","1,937,000","-99,553,000","-3,300,000","-3,000,000","-3,879,000","-4,178,000","-3,680,000","-3,947,000","-24,470,000","-4,022,000","-4,045,000","-23,952,000","-103,886,000","-121,000","-2,078,000","-944,000","-158,000","-463,000","-450,000","-82,000","-41,000","420,000","1,293,000","714,000","659,000","210,000","-35,000","672,000","145,000","1,119,000","1,175,000","-7,654,000","522,000","370,000","513,000","251,000","-6,435,000","474,000","421,000","232,000","-1,748,000",,,"-21,000","-68,002,000",,,,"-4,998,000","659,000","-705,000","-902,000",,,,"-410,000","-557,000","-1,245,000","-176,000","-2,857,000","-3,434,000","3,033,000","2,637,000","331,000","10,116,000","-17,051,000","6,000,000","3,300,000","300,000","-844,000","-100,000","800,000","1,000,000","1,773,388","100,000","1,100,000","900,000","1,100,000","-800,000","-600,000","-100,000","100,000","500,000"
