name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-1,873,000",,,,"-1,873,000","-1,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-1,873,000",,,,"-1,873,000","-1,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,"-1,873,000","-1,873,000",,,,"-1,873,000",,,,,,"121,902,000",,"10,000",,"-26,048,000",,,,,,,,,"-636,622,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"299,000,000","88,000,000","47,000,000","122,000,000","44,000,000","81,000,000","43,000,000","138,000,000","10,000,000","108,000,000","91,000,000","135,000,000","70,000,000","67,000,000","58,000,000","119,000,000","62,000,000","94,000,000","94,000,000","130,000,000","67,000,000","147,000,000","106,000,000","157,000,000","66,000,000","115,000,000","88,000,000","163,000,000","73,000,000","136,000,000","77,000,000","127,000,000","-60,000,000","72,000,000","-1,317,639,000","487,896,000","394,953,000","500,790,000","2,549,376,000","32,898,000","-34,786,000","77,690,000","12,272,000","19,117,000","-16,111,000","18,476,000","-22,216,000","8,313,000","-27,596,000","55,503,000","-47,648,000","-32,796,000","-97,929,000","-60,457,000","-162,200,000","5,763,000","-1,529,000","105,197,000","-11,121,000","122,253,000","154,397,000","227,133,000","178,757,000","191,481,000","171,413,000","191,832,000","137,307,000","-96,717,000","142,512,000","164,930,000","99,838,000","160,845,000","119,885,000","175,457,000","85,718,000","141,489,000","81,745,000","161,305,000","92,039,000","142,071,000","729,333,000","163,908,000","62,917,000","101,525,000","80,513,000","97,351,000","-88,634,000","45,956,000","99,348,000","156,862,000","98,600,000","56,900,000","130,100,000","161,000,000","143,600,000","130,200,000","80,300,000","97,800,000","83,400,000","77,900,000","64,900,000","76,700,000","62,500,000","61,500,000","53,700,000","61,700,000","65,100,000","66,800,000","52,200,000","60,100,000","59,200,000","50,300,000","37,900,000","42,700,000","39,200,000","30,800,000","18,700,000","23,800,000","20,100,000","16,200,000","10,700,000","15,100,000","11,600,000","10,600,000","5,800,000","7,700,000","4,700,000","4,200,000","2,600,000","4,200,000","2,000,000","1,800,000","63,800,000","63,500,000","-82,100,000","27,800,000","27,800,000","27,800,000","-27,700,000","8,400,000","8,400,000","8,400,000"
NetNonOperatingInterestIncomeExpense,"-24,000,000","-4,000,000","-7,000,000","-7,000,000","-6,000,000","-7,000,000","-6,000,000","-6,000,000","-11,000,000","-15,000,000","-14,000,000","-17,000,000","-18,000,000","-17,000,000","-23,000,000","-24,000,000","-25,000,000","-23,000,000","-18,000,000","-7,000,000","-8,000,000","-7,000,000","-12,000,000","-13,000,000","-19,000,000","-16,000,000","-16,000,000","-16,000,000","-17,000,000","-19,000,000","-18,000,000","-19,000,000","-10,000,000","-19,000,000","-16,951,000","-14,347,000","-16,717,000","-15,985,000","-19,373,000","-16,465,000","-16,748,000","-14,111,000","-13,638,000","17,623,000","-18,589,000","-17,388,000","-16,872,000","-3,580,000","-16,148,000","-17,235,000","-13,263,000","-17,218,000","-16,027,000","-16,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"2,000,000","1,000,000","1,000,000","0","0","0","1,000,000","0","0","3,000,000","7,000,000","5,000,000","5,000,000","6,000,000","7,000,000","7,000,000","6,000,000","6,000,000","5,000,000","6,000,000","6,000,000","6,000,000","5,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","3,578,000","1,012,000","0","410,000","436,000","482,000","955,000","367,000","73,000","17,623,000","242,000","599,000","1,170,000","2,513,000","443,000","537,000","460,000","24,000","718,000","1,194,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"26,000,000","5,000,000","8,000,000","7,000,000","6,000,000","7,000,000","7,000,000","6,000,000","11,000,000","18,000,000","21,000,000","22,000,000","23,000,000","23,000,000","30,000,000","31,000,000","31,000,000","29,000,000","23,000,000","13,000,000","14,000,000","13,000,000","17,000,000","19,000,000","25,000,000","22,000,000","22,000,000","22,000,000","23,000,000","25,000,000","24,000,000","25,000,000","16,000,000","25,000,000","20,529,000","15,359,000","16,717,000","16,395,000","19,809,000","16,947,000","17,703,000","14,478,000","13,711,000","0","18,831,000","17,987,000","18,042,000","6,093,000","16,591,000","17,772,000","13,723,000","17,242,000","16,745,000","17,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-43,000,000","-10,000,000","-11,000,000","-15,000,000","-117,000,000","-15,000,000","-22,000,000","-33,000,000","-474,000,000","-27,000,000","-3,000,000","-25,000,000","-83,000,000","-41,000,000","-45,000,000","-10,000,000","-9,000,000","-16,000,000","-35,000,000","-23,000,000","-24,000,000","-19,000,000","-48,000,000","-54,000,000","187,000,000","-44,000,000","-61,000,000","-113,000,000","-123,000,000","-47,000,000","-138,000,000","-78,000,000","-127,000,000","-150,000,000","1,200,716,000","-158,088,000","-432,840,000","-484,788,000","-2,535,954,000","-74,925,000","-19,935,000","-3,090,000","10,988,000","5,536,000","6,988,000","7,345,000","-38,813,000","11,189,000","4,681,000","6,099,000","-15,312,000","9,369,000","412,000","-3,559,000","-1,485,058,000","3,574,000","8,375,000","10,314,000","11,232,000","5,238,000","9,874,000","11,694,000","18,386,000","6,357,000","6,625,000","7,464,000","127,620,000","-116,362,000","7,691,000","4,700,000","-41,496,000","5,400,000","3,768,000","4,650,000","-4,098,000","3,324,000","13,606,000","2,560,000","-2,977,000","-637,000","1,528,000","2,477,000","-13,199,000","2,565,000","-7,589,000","730,000","-157,369,000","42,487,000","-3,835,000","20,043,000","38,100,000","-55,900,000","-12,500,000","-1,300,000","-10,100,000","-88,500,000","-3,500,000","-4,500,000","2,700,000","-2,500,000","-10,200,000","-7,800,000","1,200,000","-1,500,000","100,000","-400,000","400,000","0","-100,000","0","4,100,000","100,000","-100,000","0","4,500,000","0","0","0","1,200,000","100,000","100,000","200,000","200,000","0","-9,000,000","-200,000","100,000","100,000","100,000","500,000","800,000","900,000",,,,,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-58,000,000","-12,000,000","-16,000,000","-18,000,000","-122,000,000","-26,000,000","-22,000,000","-36,000,000","-478,000,000","-28,000,000","-17,000,000","-27,000,000","-85,000,000","-43,000,000","-49,000,000","-14,000,000","-14,000,000","-17,000,000","-35,000,000","-22,000,000","-21,000,000","-20,000,000","-48,000,000","-55,000,000","187,000,000","-44,000,000","-61,000,000","-112,000,000","-124,000,000","-48,000,000","-138,000,000","-78,000,000","-125,000,000","-151,000,000","1,200,908,000","-159,406,000","-440,085,000","-491,145,000","-2,570,179,000","-74,925,000","-19,935,000","-3,090,000","10,988,000","5,536,000","6,988,000","7,345,000","-38,813,000","11,189,000","4,681,000","6,099,000","-15,312,000","9,369,000","412,000","-3,559,000","-1,485,058,000","3,574,000","8,375,000","10,314,000","11,232,000","5,238,000","9,874,000","11,694,000","18,386,000","6,357,000","6,625,000","7,464,000","127,620,000","-116,362,000","7,691,000","4,700,000","-41,496,000","5,400,000","3,768,000","4,650,000","-4,098,000","3,324,000","13,606,000","2,560,000","-2,977,000","-637,000","1,528,000","2,477,000","-13,199,000","2,565,000","-7,589,000","730,000","-157,369,000","42,487,000","-3,835,000","20,043,000","38,100,000","-55,900,000","-12,500,000","-1,300,000","-10,100,000","-88,500,000","-3,500,000","-4,500,000","2,700,000","-2,500,000","-10,200,000","-7,800,000","1,200,000","-1,500,000","100,000","-400,000",,,,,,,,,,,,,"1,200,000",,,"200,000","200,000",,"-9,000,000",,"100,000",,,"500,000","800,000","900,000",,,,,,,,,,
