name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
TotalCapitalization,"4,053,900,000","3,727,700,000","3,689,100,000","3,696,200,000","3,696,600,000","3,674,600,000","3,616,000,000","3,638,300,000","3,384,300,000","3,971,100,000","4,005,400,000","4,063,900,000","4,202,400,000","3,392,000,000","2,231,300,000","1,024,500,000","1,022,000,000","1,011,600,000","1,063,600,000","1,066,200,000","1,046,600,000","998,400,000","951,700,000","979,600,000","972,800,000","951,200,000","934,900,000","698,100,000","666,800,000","737,500,000","724,500,000"
CommonStockEquity,"461,300,000","409,400,000","355,700,000","340,600,000","344,400,000","329,600,000","309,100,000","385,800,000","373,700,000","587,500,000","543,800,000","570,700,000","645,300,000","70,400,000","24,500,000","47,800,000","44,700,000","33,700,000","85,100,000","87,000,000","66,800,000","17,300,000","-30,000,000","-2,800,000","-10,200,000","-32,500,000","-60,100,000","-296,900,000","666,800,000","737,500,000","724,500,000"
CapitalLeaseObligations,"114,000,000","116,800,000","120,100,000","123,400,000","126,100,000","127,500,000","128,400,000","128,600,000","95,700,000","85,700,000","1,600,000","1,600,000","1,600,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-2,428,100,000","-2,499,900,000","-2,569,400,000","-2,604,900,000","-2,615,800,000","-2,645,100,000","-2,615,900,000","-2,546,300,000","-2,569,500,000","-2,381,300,000","-2,419,900,000","-2,413,900,000","-2,303,900,000","-402,900,000","-452,400,000","-396,400,000","-404,000,000","-417,300,000","-368,700,000","-369,000,000","-391,300,000","-442,700,000","-494,400,000","-117,100,000","-125,400,000","-147,300,000","-174,500,000","-413,300,000","550,800,000","621,800,000","607,300,000"
WorkingCapital,"855,500,000","534,800,000","493,100,000","582,500,000","577,900,000","562,200,000","562,500,000","633,700,000","373,200,000","922,800,000","967,800,000","969,800,000","1,162,200,000","376,800,000","419,900,000","491,600,000","495,500,000","492,100,000","438,200,000","475,800,000","451,500,000","416,500,000","356,400,000","655,700,000","643,200,000","639,300,000","658,700,000","316,400,000","302,000,000","379,800,000","366,700,000"
InvestedCapital,"4,067,100,000","3,923,100,000","3,806,100,000","3,811,600,000","3,800,900,000","3,684,200,000","4,461,100,000","3,935,000,000","3,659,700,000","4,067,600,000","4,037,300,000","4,115,400,000","4,220,600,000","3,731,100,000","2,482,600,000","1,203,100,000","1,173,400,000","1,126,100,000","1,171,700,000","1,178,500,000","1,134,200,000","1,031,300,000","1,013,100,000","992,900,000","986,700,000","965,000,000","943,100,000","702,100,000","666,800,000","737,500,000","724,500,000"
TangibleBookValue,"-2,428,100,000","-2,499,900,000","-2,569,400,000","-2,604,900,000","-2,615,800,000","-2,645,100,000","-2,615,900,000","-2,546,300,000","-2,569,500,000","-2,381,300,000","-2,419,900,000","-2,413,900,000","-2,303,900,000","-402,900,000","-452,400,000","-396,400,000","-404,000,000","-417,300,000","-368,700,000","-369,000,000","-391,300,000","-442,700,000","-494,400,000","-117,100,000","-125,400,000","-147,300,000","-174,500,000","-413,300,000","550,800,000","621,800,000","607,300,000"
TotalDebt,"3,719,800,000","3,630,500,000","3,570,500,000","3,594,400,000","3,582,600,000","3,482,100,000","4,280,400,000","3,677,800,000","3,381,700,000","3,565,800,000","3,495,100,000","3,546,300,000","3,576,900,000","3,660,700,000","2,458,100,000","1,155,300,000","1,128,700,000","1,092,400,000","1,086,600,000","1,091,500,000","1,067,400,000","1,014,000,000","1,043,100,000","995,700,000","996,900,000","997,500,000","1,003,200,000","999,000,000",,,
NetDebt,"3,392,600,000","3,292,500,000","3,211,500,000","3,263,300,000","3,195,500,000","3,049,000,000","3,692,200,000","2,953,600,000","3,008,100,000","3,186,600,000","3,235,000,000","3,338,300,000","3,242,400,000","3,053,400,000","1,936,000,000","644,400,000","638,400,000","638,100,000","708,600,000","687,100,000","695,200,000","716,300,000","755,800,000","428,600,000","420,600,000","441,100,000","501,100,000","916,500,000",,,
ShareIssued,"71,250,000","66,546,000","72,386,840","68,367,000","68,366,000","68,354,000","72,386,840","68,459,000","68,457,000","69,276,000","72,386,840","68,840,000","69,875,000","59,898,000","62,420,421","60,708,563","60,708,563","60,708,563","62,420,421","61,672,946","61,672,946","61,672,946","62,420,421","62,195,315","62,195,315","62,195,315","62,195,315","62,192,281","62,192,281","62,192,281","62,192,281"
OrdinarySharesNumber,"71,250,000","66,546,000","66,864,302","68,367,000","68,366,000","68,354,000","68,518,402","68,459,000","68,457,000","69,276,000","68,902,033","68,840,000","69,875,000","59,898,000","59,608,101","60,708,563","60,708,563","60,708,563","60,708,563","61,672,946","61,672,946","61,672,946","61,672,946","62,195,315","62,195,315","62,195,315","62,195,315","62,192,281","62,192,281","62,192,281","62,192,281"
PreferredSharesNumber,"2,156,000","2,156,000","2,156,250","2,156,000","2,156,000","2,156,000","2,156,250","2,156,000","2,156,000","2,156,000","2,156,250","2,156,000","2,156,000",,,,,,,,,,,,,,"2,156,000",,,,
TreasurySharesNumber,,,"5,522,538",,,,"3,868,438",,,,"3,484,807",,,,"2,812,320",,,,"1,711,858",,,,"747,475",,,,,,,,
