name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010
		CapitalStock,"522,000","522,000","521,000","521,000","520,000","516,000","515,000","511,000","510,000","509,000","508,000","507,000","506,000","502,000","482,000","481,000","479,000","478,000","476,000","69,000","68,000","68,000","68,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","66,000","66,000","66,000","66,000","65,000","58,000","7,000","35,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000"
			CommonStock,"522,000","522,000","521,000","521,000","520,000","516,000","515,000","511,000","510,000","509,000","508,000","507,000","506,000","502,000","482,000","481,000","479,000","478,000","476,000","69,000","68,000","68,000","68,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","67,000","66,000","66,000","66,000","66,000","65,000","58,000","7,000","33,000"
		AdditionalPaidInCapital,"1,361,540,000","1,350,457,000","1,345,549,000","1,338,208,000","1,333,294,000","1,379,469,000","1,362,977,000","1,387,618,000","1,379,079,000","1,357,075,000","1,344,956,000","1,338,280,000","1,331,371,000","1,333,097,000","1,156,486,000","1,138,938,000","1,135,024,000","1,112,400,000","1,094,046,000","300,612,000","293,419,000","290,182,000","285,812,000","282,233,000","278,347,000","275,445,000","272,144,000","270,418,000","268,151,000","265,895,000","263,951,000","261,534,000","259,499,000","257,505,000","255,767,000","253,424,000","250,853,000","248,326,000","247,150,000","246,048,000","236,645,000","235,950,000","146,540,000","146,078,000","85,453,000"
		RetainedEarnings,"-95,019,000","-61,629,000","-35,608,000","-18,613,000","11,680,000","9,749,000","24,213,000","19,741,000","7,074,000","16,032,000","16,139,000","-1,860,000","-8,828,000","-18,797,000","-55,484,000","-82,101,000","-105,000,000","-121,764,000","-63,540,000","-268,113,000","-260,051,000","-262,031,000","-270,979,000","-253,381,000","-258,178,000","-254,174,000","-268,324,000","-268,406,000","-260,057,000","-264,417,000","-279,689,000","-274,482,000","-256,126,000","-252,343,000","-255,146,000","-241,635,000","-227,301,000","-219,354,000","-221,784,000","-203,297,000","-179,910,000","-166,460,000","-161,734,000","-144,597,000","-117,423,000"
		TreasuryStock,"166,184,000","158,040,000","157,484,000","127,718,000","126,997,000","122,081,000","112,808,000","112,808,000","96,920,000","57,949,000","34,157,000",,,,,,,,,"23,734,000","23,734,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","23,719,000","1,822,000"
		GainsLossesNotAffectingRetainedEarnings,"2,506,000","3,309,000","4,933,000","5,973,000","4,623,000","4,637,000","-985,000","-2,740,000","-7,993,000","-1,379,000","-4,163,000","-1,482,000","-191,000","-1,861,000","1,278,000","1,091,000","6,224,000","2,232,000","3,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"11,068,000","10,908,000","15,419,000","15,590,000","15,431,000","36,931,000","35,623,000","34,697,000","33,073,000","35,927,000","31,167,000","32,522,000","32,285,000","27,209,000","30,956,000","30,921,000","32,238,000","31,048,000","28,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,598,095,000","1,629,171,000","1,652,284,000","1,692,566,000","1,929,107,000","1,984,567,000","1,989,320,000","1,517,658,000","1,510,393,000","1,546,234,000","1,558,529,000","1,573,802,000","1,564,522,000","1,558,927,000","1,352,265,000","1,311,725,000","1,294,157,000","1,253,655,000","1,113,834,000","63,926,000","65,331,000","60,642,000","48,541,000","63,150,000","52,059,000","55,215,000","38,453,000","37,335,000","43,356,000","36,680,000","19,403,000","-21,657,000","-5,349,000","-3,572,000","-8,125,000","3,030,000","14,781,000","20,188,000","16,570,000","33,942,000","47,914,000","60,656,000","-24,048,000","-9,078,000","-17,294,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000"
CommonStockEquity,"1,103,365,000","1,134,619,000","1,157,911,000","1,198,371,000","1,223,120,000","1,272,290,000","1,273,912,000","1,292,322,000","1,281,750,000","1,314,288,000","1,323,283,000","1,335,445,000","1,322,858,000","1,312,941,000","1,102,762,000","1,058,409,000","1,036,727,000","993,346,000","1,034,330,000","8,834,000","9,702,000","4,500,000","-8,818,000","5,200,000","-3,483,000","-2,381,000","-19,832,000","-21,640,000","-15,558,000","-22,174,000","-39,390,000","-36,600,000","-20,279,000","-18,490,000","-23,031,000","-11,863,000","-100,000","5,319,000","1,713,000","19,098,000","33,082,000","45,836,000","-38,855,000","-22,231,000","-33,759,000"
CapitalLeaseObligations,,"17,098,000",,,,"15,700,000",,,,,"130,944,000","132,791,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"162,000","24,754,000","42,806,000","104,589,000","127,208,000","170,776,000","176,289,000","184,515,000","164,924,000","178,603,000","176,829,000","144,702,000","116,754,000","113,937,000","52,986,000","-6,794,000","-50,286,000","-105,451,000","-83,254,000","6,759,000","7,503,000","2,136,000","-11,376,000","2,446,000","-6,485,000","-5,537,000","-23,146,000","-25,054,000","-19,172,000","-26,074,000","-43,566,000","-41,117,000","-24,885,000","-23,135,000","-28,040,000","-14,381,000","-2,704,000","2,548,000","-1,332,000","16,114,000","30,640,000","43,866,000","-40,674,000","-23,846,000","-35,317,000"
WorkingCapital,"252,663,000","306,562,000","347,713,000","422,187,000","660,673,000","744,128,000","757,799,000","279,080,000","254,105,000","285,039,000","278,251,000","274,729,000","260,594,000","272,890,000","239,997,000","181,986,000","150,383,000","91,337,000","-85,391,000","-13,222,000","-14,571,000","-20,703,000","-33,926,000","-19,231,000","-27,789,000","-21,324,000","-33,124,000","-25,962,000","-13,072,000","-13,325,000","-22,734,000","-54,920,000","-29,982,000","-21,672,000","-24,155,000","-9,375,000","3,318,000","9,411,000","12,250,000","29,288,000","44,093,000","58,085,000","-25,930,000","-10,368,000","-18,378,000"
InvestedCapital,"1,598,095,000","1,629,171,000","1,652,284,000","1,692,566,000","1,929,107,000","1,984,567,000","2,003,070,000","1,531,408,000","1,524,143,000","1,559,984,000","1,572,279,000","1,587,552,000","1,578,272,000","1,572,677,000","1,366,015,000","1,325,475,000","1,307,907,000","1,268,221,000","1,113,834,000","66,926,000","67,581,000","62,142,000","49,291,000","63,150,000","54,309,000","56,715,000","39,203,000","37,335,000","43,356,000","36,680,000","19,403,000","-21,657,000","-5,349,000","-3,572,000","-8,125,000","3,030,000","14,781,000","20,188,000","16,570,000","33,942,000","47,914,000","60,656,000","-24,048,000","-1,588,000","-10,029,000"
TangibleBookValue,"162,000","24,754,000","42,806,000","104,589,000","127,208,000","170,776,000","176,289,000","184,515,000","164,924,000","178,603,000","176,829,000","144,702,000","116,754,000","113,937,000","52,986,000","-6,794,000","-50,286,000","-105,451,000","-83,254,000","6,759,000","7,503,000","2,136,000","-11,376,000","2,446,000","-6,485,000","-5,537,000","-23,146,000","-25,054,000","-19,172,000","-26,074,000","-43,566,000","-41,117,000","-24,885,000","-23,135,000","-28,040,000","-14,381,000","-2,704,000","2,548,000","-1,332,000","16,114,000","30,640,000","43,866,000","-40,674,000","-23,846,000","-35,319,000"
TotalDebt,"494,730,000","511,650,000","494,373,000","494,195,000","705,987,000","727,977,000","729,158,000","239,086,000","242,393,000","245,696,000","379,940,000","384,898,000","255,414,000","259,736,000","263,253,000","267,066,000","271,180,000","274,875,000","79,504,000","58,092,000","57,879,000","57,642,000","58,109,000","57,950,000","57,792,000","59,096,000","59,035,000","58,975,000","58,914,000","58,854,000","58,793,000","14,943,000","14,930,000","14,918,000","14,906,000","14,893,000","14,881,000","14,869,000","14,857,000","14,844,000","14,832,000","14,820,000","14,807,000","20,643,000","23,730,000"
NetDebt,"103,444,000","66,416,000","17,748,000",,,,,,,,,,,,,"11,471,000","42,436,000","53,354,000","19,961,000","19,730,000","29,090,000","35,240,000","44,448,000","23,375,000","22,440,000","26,497,000","25,373,000","11,660,000","5,979,000","18,863,000",,,,,,,,,,,,,"3,960,000",,"14,221,000"
ShareIssued,"522,411,000","521,764,000","521,272,000","521,088,000","520,366,000","516,100,000","514,519,000","510,833,000","509,381,000","508,577,000","507,645,000","507,256,000","506,170,000","501,633,000","481,977,635","481,301,000","479,238,000","478,004,000","476,045,000","69,437,866","68,262,657","67,979,486","67,710,129","67,336,563","67,192,376","67,162,990","67,075,389","67,075,389","67,075,389","67,075,389","67,075,389","67,075,389","67,070,389","67,014,757","66,974,754","66,782,654","66,619,504","66,425,988","66,358,648","66,318,878","65,613,993","65,491,897","55,594,944","55,594,944","55,594,944"
OrdinarySharesNumber,"502,200,000","502,597,000","502,165,000","504,708,000","504,046,000","500,195,000","499,396,000","495,710,000","496,818,000","501,251,000","503,492,000","507,256,000","506,170,000","501,633,000","481,977,635","481,301,000","479,238,000","478,004,000","476,045,000","60,877,344","59,702,135","59,420,774","59,151,417","58,777,851","58,633,664","58,604,278","58,516,677","58,516,677","58,516,677","58,516,677","58,516,677","58,516,677","58,511,677","58,456,045","58,416,042","58,223,942","58,060,792","57,867,276","57,799,936","57,760,166","57,055,281","56,933,185","55,594,944","55,594,944","55,594,944"
TreasurySharesNumber,"20,211,000","19,167,000","19,107,000","16,380,000","16,320,000","15,905,000","15,123,000","15,123,000","12,563,000","7,326,000","4,153,000",,,,,,,,,"8,560,522","8,560,522","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712","8,558,712",,,
