name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,214,000","11,798,000",,"9,226,000","12,229,000","12,100,000",,"10,900,000","10,800,000","11,100,000","8,400,000","12,800,000","9,800,000","8,700,000","8,100,000","8,900,000","6,900,000","8,000,000","7,000,000","6,300,000","6,600,000","6,500,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,122,000","-4,109,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"659,500,000","191,300,000","138,100,000","153,900,000","176,200,000","119,100,000","77,900,000","92,600,000","99,300,000","119,600,000","87,300,000","128,600,000","140,500,000","108,700,000","74,700,000","112,400,000","116,800,000","92,600,000","67,900,000","86,700,000","93,500,000","83,800,000","43,200,000","86,900,000","83,900,000","79,200,000","58,100,000","72,000,000","69,900,000","72,600,000","42,100,000","93,500,000","86,900,000","68,800,000","65,100,000","111,400,000","99,100,000","80,700,000","64,700,000","68,100,000","86,700,000","81,200,000","66,100,000","87,412,000","102,237,000","93,445,000","69,632,000","107,971,000","100,578,000","76,848,000","55,330,000","101,805,000","75,175,000","48,386,000","42,121,000","105,283,000","104,782,000","75,737,000","67,812,000","86,704,000","84,983,000","64,861,000","55,477,000","76,404,000","66,395,000","47,065,000","30,218,000","53,956,000","41,247,000","41,850,000","29,005,000","59,300,000","42,788,000","34,638,000","22,534,000","57,265,000","30,800,000","18,173,000","11,192,000","18,674,000","27,576,000","15,044,000","11,178,000","-51,183,000","33,735,000","56,952,000","17,953,000","25,464,000","25,422,000","18,303,000","28,900,000","45,359,000","9,600,000","8,000,000","2,500,000","24,200,000","14,200,000","16,400,000","11,200,000","0","2,900,000","-200,000","3,900,000","18,900,000","11,000,000","8,500,000","15,000,000"
NetNonOperatingInterestIncomeExpense,"-71,100,000","-13,200,000","-17,100,000","-16,900,000","-23,900,000","-26,700,000","-25,200,000","-26,000,000","-29,800,000","-29,300,000","-30,700,000","-32,400,000","-34,500,000","-33,900,000","-11,700,000","-12,600,000","-12,100,000","-13,000,000","-13,300,000","-13,400,000","-13,700,000","-14,300,000","-18,700,000","-17,200,000","-19,800,000","-19,900,000","-18,500,000","-18,600,000","-18,400,000","-18,200,000","-19,600,000","-20,300,000","-20,700,000","-20,400,000","-20,400,000","-21,600,000","-19,200,000","-21,400,000","-21,600,000","-19,400,000","-22,700,000","-24,100,000","-23,700,000","-25,735,000","-18,435,000","-18,585,000","-16,797,000","-18,205,000","-15,935,000","-16,759,000","-14,888,000","-15,866,000","-12,125,000","-13,403,000","-12,199,000","-11,434,000","-13,142,000","-13,296,000","-11,756,000","-11,032,000","-12,400,000","-10,046,000","-12,034,000","-8,955,000","-8,071,000","-9,794,000","-9,701,000","-10,350,000","-9,754,000","-10,693,000","-10,093,000","-11,416,000","-10,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"71,100,000","13,200,000","17,100,000","16,900,000","23,900,000","26,700,000","25,200,000","26,000,000","29,800,000","29,300,000","30,700,000","32,400,000","34,500,000","33,900,000","11,700,000","12,600,000","12,100,000","13,000,000","13,300,000","13,400,000","13,700,000","14,300,000","18,700,000","17,200,000","19,800,000","19,900,000","18,500,000","18,600,000","18,400,000","18,200,000","19,600,000","20,300,000","20,700,000","20,400,000","20,400,000","21,600,000","19,200,000","21,400,000","21,600,000","19,400,000","22,700,000","24,100,000","23,700,000","25,735,000","18,435,000","18,585,000","16,797,000","18,205,000","15,935,000","16,759,000","14,888,000","15,866,000","12,125,000","13,403,000","12,199,000","11,434,000","13,142,000","13,296,000","11,756,000",,"12,400,000","10,046,000","12,034,000","8,955,000","8,071,000","9,794,000","9,701,000","10,350,000","9,754,000","10,693,000","10,093,000","11,416,000","10,885,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"30,700,000","32,400,000","34,500,000","33,900,000","11,700,000","12,600,000","12,100,000","13,000,000","13,300,000","13,400,000","13,700,000","14,300,000","18,700,000","17,200,000","19,800,000","19,900,000","18,500,000","18,600,000","18,400,000","18,200,000","19,600,000","20,300,000","20,700,000","20,400,000","20,400,000","21,600,000","19,200,000","21,400,000","21,600,000","21,800,000","22,700,000",,,,,,,,,,,,,,"12,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-108,300,000","-22,200,000","-68,100,000","-15,100,000","-2,900,000","78,600,000","-16,400,000","-400,000","-38,500,000","-48,700,000","-9,300,000","-14,500,000","-13,900,000","-42,300,000","-7,300,000","-13,400,000","-8,000,000","-7,400,000","-10,100,000","-30,100,000","-5,400,000","-6,600,000","-4,700,000","-34,900,000","-15,000,000","1,900,000","-43,500,000","-42,100,000","-24,100,000","-24,000,000","23,200,000","-53,600,000","-28,700,000","5,500,000","2,300,000","-19,300,000","-6,400,000","2,400,000","-4,500,000","-16,600,000","1,700,000","-9,600,000","-7,600,000","-22,584,000","1,314,000","-9,469,000","978,000","-4,417,000","-5,617,000","-4,985,000","-7,432,000","12,662,000","-9,266,000","-16,883,000","-26,646,000","-11,493,000","-5,600,000","1,954,000","23,059,000","-2,735,000","-5,782,000","-28,789,000","2,428,000","-6,098,000","-2,168,000","4,787,000","27,789,000","-11,707,000","43,684,000","-7,282,000","2,392,000","-12,863,000","-10,742,000","-10,551,000","-11,007,000","-25,291,000","-14,114,000","-11,968,000","592,000","-8,974,000","-470,000","8,099,000","8,180,000","-4,024,000","5,443,000","29,773,000","46,937,000","-7,622,000","6,845,000","6,517,000","11,000,000","-2,266,000","7,500,000","12,100,000","6,200,000","6,200,000","-15,600,000","5,700,000","5,300,000","9,400,000","5,500,000","6,700,000","4,000,000","5,200,000","4,600,000","2,300,000","2,800,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-782,000",,,,,,,,"-23,479,000",,,,,,,,"-2,828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-89,000","-79,000",,"1,338,000","1,874,000","1,957,000",,"2,134,000","2,179,000","1,513,000",,"2,753,000","2,246,000",,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-108,200,000","-26,600,000","-66,100,000","-12,400,000","-3,100,000","81,500,000","-7,900,000","-800,000","-37,400,000","-47,600,000","-8,000,000","-12,900,000","-15,000,000","-40,000,000","-7,500,000","-10,000,000","-3,200,000","-4,900,000","-2,400,000","-26,300,000","-4,000,000","-3,400,000","-1,100,000","-33,300,000","-12,300,000","3,600,000","-40,500,000","-39,900,000","-25,700,000","-21,500,000","23,300,000","-51,600,000","-27,300,000","5,800,000","6,900,000","-16,400,000","-2,400,000","3,200,000","-1,400,000","-9,100,000","1,700,000","-9,600,000","-7,600,000","-22,584,000","1,314,000","-9,469,000","978,000","-4,417,000","-5,617,000","-4,985,000","-7,432,000","11,880,000","-9,266,000","-16,101,000","-26,646,000","-11,493,000","-5,600,000","1,954,000","23,059,000","-26,214,000","-5,782,000","-5,310,000","2,428,000","-6,098,000","-2,168,000","4,787,000","27,789,000","-14,535,000","43,684,000","-4,454,000","2,392,000","-12,863,000","-10,742,000","-10,462,000","-10,928,000","-20,122,000","-15,452,000","-13,842,000","-1,365,000","7,152,000","-2,604,000","5,920,000","6,667,000","3,059,000","2,690,000","27,527,000","46,937,000","-7,622,000","6,845,000","6,517,000","11,000,000","-2,266,000","7,500,000","12,100,000","6,200,000","6,200,000","-15,600,000","5,700,000","5,300,000","9,400,000","5,500,000","6,700,000","4,000,000","5,200,000","4,600,000","2,300,000","2,800,000"
		RestructuringAndMergernAcquisition,"24,100,000","5,700,000","5,100,000","7,200,000","6,100,000","13,800,000","5,100,000","15,400,000","22,700,000","9,200,000","8,400,000","13,300,000","14,900,000","21,300,000","6,300,000","4,800,000","3,700,000","6,000,000","4,100,000","4,000,000","3,900,000","5,100,000","-300,000","9,000,000","10,200,000","5,400,000","2,300,000","13,300,000","16,200,000","7,300,000","3,200,000","5,600,000","4,200,000","3,900,000","2,600,000","3,400,000","4,200,000","-100,000","1,300,000","10,500,000","3,900,000","10,100,000","8,900,000","19,089,000","3,396,000","5,020,000","2,991,000","6,180,000","9,779,000","4,790,000","5,997,000","8,842,000","10,277,000","20,295,000","27,176,000","18,832,000","6,558,000","7,337,000","10,475,000","9,082,000","6,061,000","4,049,000","2,037,000","10,396,000","7,087,000","10,287,000","5,468,000","12,633,000","5,296,000","10,621,000","7,186,000","14,257,000","12,324,000","12,278,000","15,259,000","25,175,000","16,580,000","17,449,000","1,539,000",,,,,"0",,"11,534,000",,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"69,800,000","0","62,400,000","7,400,000","0","200,000","1,300,000","1,600,000","15,500,000","1,300,000","100,000","5,700,000","0","0","2,100,000","4,200,000","800,000","400,000","2,900,000","14,900,000","2,000,000","2,000,000","1,900,000","6,500,000","4,100,000","1,700,000","39,100,000","23,600,000","17,600,000","4,500,000","200,000","70,200,000","15,400,000",,,"28,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,"200,000","1,300,000","1,600,000","15,500,000","1,300,000","100,000","5,700,000","0","0","2,100,000","4,200,000","800,000","400,000","2,900,000","1,900,000","2,000,000","2,000,000","1,900,000","6,500,000","4,100,000","1,700,000","39,100,000","23,600,000","17,600,000","4,500,000","200,000","19,900,000","15,400,000",,,"28,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"25,400,000",,,,"100,000","8,500,000","400,000",,,,"0","100,000","21,900,000",,,,,,,,,,,,,,,,,,,,,,"0",,,"1,300,000",,"-2,300,000","2,700,000","-200,000","4,209,000","4,495,000","7,306,000","-1,890,000","2,767,000","713,000","896,000","2,763,000","3,900,000","4,245,000","-1,957,000","1,787,000","-462,000","2,104,000","3,780,000","3,330,000","26,665,000","707,000","4,327,000","736,000","-2,149,000","4,254,000","-15,074,000","-33,257,000","1,902,000","-48,980,000","-6,167,000","-9,578,000","7,401,000","-1,582,000","-1,816,000","-4,331,000","524,000","-1,128,000","-3,607,000","-174,000",,,,,"76,604,000",,"-39,061,000",,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"4,000,000","4,200,000","0","-200,000","0","-100,000","100,000","-900,000","500,000","-38,400,000",,"-700,000","-1,300,000","-1,700,000",,"900,000","-100,000","0","0","-3,900,000","800,000","1,900,000","-500,000","-18,600,000","1,300,000","2,800,000",,"-700,000","1,100,000","-10,400,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"7,100,000","300,000","1,400,000","2,400,000","3,000,000","95,600,000","-1,600,000","17,100,000","300,000","1,300,000","500,000","6,800,000","1,300,000","4,900,000","900,000","-1,900,000","1,400,000","1,500,000","4,600,000","-3,500,000","1,100,000","1,800,000","1,000,000","800,000","700,000","7,900,000","900,000","-2,300,000","7,000,000","700,000","25,900,000","12,700,000","-7,700,000","9,700,000","9,500,000","17,000,000","1,800,000","3,100,000","1,200,000","1,200,000","3,300,000","3,200,000","1,100,000","714,000","9,205,000","2,857,000","2,079,000","4,530,000","4,875,000","701,000","1,328,000","24,622,000","5,256,000","2,237,000","2,317,000","6,877,000","3,062,000","13,071,000","36,864,000","9,533,000","986,000","3,066,000","5,201,000","2,149,000","9,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-100,000","4,400,000","-2,000,000","-2,700,000","200,000","-2,900,000","-8,500,000","400,000","-1,100,000","-1,100,000","-1,300,000","-1,600,000","1,100,000","-2,300,000","200,000","-3,400,000","-4,800,000","-2,500,000","-7,700,000","-3,800,000","-1,400,000","-3,200,000","-3,600,000","-1,600,000","-2,700,000","-1,700,000","-3,000,000","-2,200,000","1,600,000","-2,500,000","-100,000","-2,000,000","-1,400,000","-300,000","-4,600,000","-2,900,000","-4,000,000","-800,000","-3,100,000","-6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"480,100,000","155,900,000","52,900,000","121,900,000","149,400,000","171,000,000","36,300,000","66,200,000","31,000,000","41,600,000","47,300,000","81,700,000","92,100,000","32,500,000","55,700,000","86,400,000","96,700,000","72,200,000","44,500,000","43,200,000","74,400,000","62,900,000","19,800,000","34,800,000","49,100,000","61,200,000","-3,900,000","11,300,000","27,400,000","30,400,000","45,700,000","19,600,000","37,500,000","53,900,000","47,000,000","70,500,000","73,500,000","61,700,000","38,600,000","32,100,000","65,700,000","47,500,000","34,800,000","39,093,000","85,116,000","65,391,000","53,813,000","85,349,000","79,026,000","55,104,000","33,010,000","98,601,000","53,784,000","18,100,000","3,276,000","82,356,000","86,040,000","64,395,000","79,115,000","72,937,000","66,801,000","26,026,000","45,871,000","61,351,000","56,156,000","42,058,000","48,306,000","31,899,000","75,177,000","23,875,000","21,304,000","35,021,000","21,161,000","12,338,000","-4,750,000","25,412,000","2,415,000","-10,082,000","-3,930,000","14,883,000","9,332,000","7,737,000","3,977,000","18,954,000","16,687,000","33,508,000","60,941,000","16,012,000","28,083,000","20,536,000","35,800,000","29,658,000","16,600,000","16,300,000","4,800,000","26,400,000","-5,900,000","19,900,000","15,200,000","9,500,000","7,400,000","5,600,000","7,100,000","24,100,000","15,400,000","10,600,000","17,500,000"
