name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
			AccumulatedDepreciation,"-312,133,000","-299,041,000","-286,648,000","-272,362,000","-257,757,000","-244,799,000","-231,968,000","-228,080,000","-215,827,000","-202,561,000","-190,063,000","-178,074,000","-1,262,000",,,,
		GoodwillAndOtherIntangibleAssets,"128,700,000","129,523,000","133,191,000","136,838,000","145,488,000","144,159,000","153,706,000","151,494,000","155,157,000","158,904,000","162,482,000","166,499,000","158,037,000",,,,
			Goodwill,"41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,038,000","41,171,000","34,180,000",,,,
			OtherIntangibleAssets,"87,662,000","88,485,000","92,153,000","95,800,000","104,450,000","103,121,000","112,668,000","110,456,000","114,119,000","117,866,000","121,444,000","125,328,000","123,857,000",,,,
		InvestmentProperties,,,,,,,,,,,,"339,302,000","305,458,000",,,,
		NonCurrentNoteReceivables,,,,,,,,,,"0","0","0","0",,,,
		NonCurrentDeferredAssets,"15,831,000","16,869,000","18,461,000","20,101,000","20,024,000","18,601,000","15,953,000","13,162,000","10,845,000","11,115,000","13,016,000","16,392,000","20,239,000","0","0","0","0"
			NonCurrentDeferredTaxesAssets,"13,985,000","14,710,000","15,984,000","17,307,000","16,914,000","15,179,000","12,213,000","9,104,000","6,472,000","6,427,000","8,010,000","10,921,000","14,457,000",,,,
		OtherNonCurrentAssets,"67,000","3,420,000","3,961,000","4,518,000","35,723,000","5,409,000",,"6,175,000","5,945,000","4,742,000","3,145,000","1,061,000","335,000","330,379,238","328,850,509","327,246,119","325,900,125"
TotalLiabilitiesNetMinorityInterest,"394,231,000","416,121,000","436,510,000","427,777,000","435,826,000","434,816,000","443,733,000","472,483,000","465,295,000","477,390,000","467,260,000","472,901,000","460,204,000","325,953,164","324,425,028","323,008,363","11,486,537"
	CurrentLiabilities,"32,799,000","72,796,000","94,670,000","77,045,000","33,299,000","45,533,000","33,113,000","53,926,000","46,462,000","60,921,000","59,099,000","64,946,000","80,354,000","1,058,964","167,768","206,583","111,537"
		PayablesAndAccruedExpenses,"26,746,000","32,456,000","23,769,000","33,160,000","19,606,000","29,166,000","20,085,000","35,971,000","25,101,000","36,194,000","35,141,000","42,971,000","56,891,000","1,058,964","167,768","206,583","111,537"
			Payables,"12,249,000","11,803,000","12,321,000","14,772,000","9,167,000","10,644,000","8,191,000","14,182,000","11,007,000","7,793,000","19,812,000","19,156,000","40,940,000",,,"206,583",
				AccountsPayable,"12,249,000","11,803,000","12,321,000","14,772,000","9,167,000","10,644,000","8,191,000","14,182,000","11,007,000","7,793,000","19,812,000","19,156,000","40,940,000",,,"206,583",
			CurrentAccruedExpenses,"14,497,000","20,653,000","11,448,000","18,388,000","10,439,000","18,522,000","11,894,000","21,789,000","14,094,000","28,401,000","15,329,000","23,815,000","15,951,000",,,,
				InterestPayable,"1,535,000","9,620,000","1,472,000","9,870,000","1,783,000","9,649,000","1,637,000","9,767,000","1,586,000","9,718,000","1,650,000","9,664,000","0",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,277,000","12,473,000","9,767,000","7,084,000","4,596,000","6,177,000","5,039,000","3,620,000","4,682,000","6,929,000","6,905,000","4,257,000","5,640,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"816,000","729,000","148,000","1,151,000","2,401,000","3,571,000","1,094,000","1,004,000","1,712,000","989,000","374,000","570,000","971,000",,,,
			CurrentCapitalLeaseObligation,"816,000","729,000","148,000","1,151,000","2,401,000","3,571,000","1,094,000","1,004,000","1,712,000","989,000","374,000","570,000","971,000",,,,
		CurrentDeferredLiabilities,"1,960,000","27,138,000","60,986,000","35,650,000","6,696,000","6,619,000","6,895,000","13,331,000","14,967,000","16,809,000","16,679,000","17,148,000","16,852,000",,,,
			CurrentDeferredRevenue,"1,960,000","27,138,000","60,986,000","35,650,000","6,696,000","6,619,000","6,895,000","13,331,000","14,967,000","16,809,000","16,679,000","17,148,000","16,852,000",,,,
		OtherCurrentLiabilities,,"33,855,000",,,"17,436,000","28,270,000",,,,"36,319,000","22,608,000",,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"361,432,000","343,325,000","341,840,000","350,732,000","402,527,000","389,283,000","410,620,000","418,557,000","418,833,000","416,469,000","408,161,000","407,955,000","379,850,000","324,894,200","324,257,260","322,801,780","11,375,000"
		LongTermProvisions,"2,105,000","2,079,000","2,036,000","2,385,000","2,334,000","2,284,000","2,387,000","2,914,000","2,869,000","2,825,000","2,769,000","2,713,000","2,664,000",,,,
		LongTermDebtAndCapitalLeaseObligation,"348,108,000","330,908,000","329,245,000","333,304,000","387,469,000","374,768,000","396,019,000","410,806,000","409,971,000","404,254,000","392,569,000","391,239,000","360,487,000",,,,
			LongTermDebt,"347,205,000","330,212,000","329,245,000","333,304,000","387,390,000","374,499,000","395,632,000","409,789,000","408,968,000","403,258,000","392,453,000","391,239,000","360,487,000",,,,
			LongTermCapitalLeaseObligation,"903,000","696,000",,"0","79,000","269,000","387,000","1,017,000","1,003,000","996,000","116,000","0","0",,,,
		NonCurrentDeferredLiabilities,"6,825,000","7,273,000","6,857,000","10,531,000","11,033,000","11,752,000","12,214,000","4,837,000","5,993,000","9,390,000","12,823,000","14,003,000","16,699,000","11,375,000","11,375,000","11,375,000","11,375,000"
			NonCurrentDeferredRevenue,"6,825,000","7,273,000","6,857,000","10,531,000","11,033,000","11,752,000","12,214,000","4,837,000","5,993,000","9,390,000","12,823,000","14,003,000","16,699,000",,,,
		EmployeeBenefits,,,,,,,,,,,,,"2,664,000",,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,"2,664,000",,,,
		DerivativeProductLiabilities,"2,827,000","1,600,000","2,133,000","3,253,000","1,173,000",,,,,,,,,,,,
		RestrictedCommonStock,,,,,,,,,,,,,,"313,519,200","312,882,260","311,426,780",
		OtherNonCurrentLiabilities,"1,567,000","1,465,000","1,569,000","1,259,000","518,000","479,000",,,,"13,211,000","15,708,000",,,,,"311,426,780","310,257,260"
TotalEquityGrossMinorityInterest,"98,307,000","97,271,000","93,446,000","86,199,000","86,441,000","99,421,000","107,760,000","114,702,000","127,893,000","123,402,000","140,483,000","135,828,000","125,182,000","5,000,005","5,000,008","5,000,010","315,257,264"
	StockholdersEquity,"98,307,000","97,271,000","93,446,000","86,199,000","86,441,000","99,421,000","107,760,000","114,702,000","127,893,000","123,402,000","140,483,000","135,828,000","125,182,000","5,000,005","5,000,008","5,000,010","315,257,264"
		CapitalStock,"10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","928","934","949","960"
			PreferredStock,,,,,,,,,,,,,,"0","0","0","0"
			CommonStock,"10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","928","934","949","960"
		AdditionalPaidInCapital,"110,098,000","109,538,000","108,511,000","107,924,000","107,261,000","115,167,000","114,398,000","113,559,000","112,595,000","111,794,000","110,942,000","110,345,000","110,135,000","996,080","1,633,014","3,088,479","4,257,988"
		RetainedEarnings,"14,238,000","13,744,000","10,945,000","4,270,000","5,182,000","10,237,000","19,446,000","27,316,000","41,516,000","37,715,000","37,649,000","28,080,000","17,500,000","4,002,997","3,366,060","1,910,582","741,056"
		TreasuryStock,"23,559,000","23,559,000","23,559,000","23,559,000","23,559,000","23,559,000","23,559,000","23,559,000","23,559,000","23,559,000","5,591,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-2,480,000","-2,462,000","-2,461,000","-2,446,000","-2,453,000","-2,434,000","-2,535,000","-2,624,000","-2,669,000","-2,558,000","-2,527,000","-2,607,000","-2,463,000",,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,"310,257,260"
TotalCapitalization,"445,512,000","427,483,000","422,691,000","419,503,000","473,831,000","473,920,000","503,392,000","524,491,000","536,861,000","526,660,000","532,936,000","527,067,000","485,669,000","5,000,005","5,000,008","5,000,010","315,257,264"
CommonStockEquity,"98,307,000","97,271,000","93,446,000","86,199,000","86,441,000","99,421,000","107,760,000","114,702,000","127,893,000","123,402,000","140,483,000","135,828,000","125,182,000","5,000,005","5,000,008","5,000,010","315,257,264"
CapitalLeaseObligations,"1,719,000","1,425,000","148,000","1,151,000","2,480,000","3,840,000","1,481,000","2,021,000","2,715,000","1,985,000","490,000","570,000","971,000",,,,
NetTangibleAssets,"-30,393,000","-32,252,000","-39,745,000","-50,639,000","-59,047,000","-44,738,000","-45,946,000","-36,792,000","-27,264,000","-35,502,000","-21,999,000","-30,671,000","-32,855,000","5,000,005","5,000,008","5,000,010","315,257,264"
WorkingCapital,"21,780,000","-12,260,000","-24,891,000","-35,211,000","10,507,000","-1,971,000","15,365,000","15,405,000","16,133,000","-126,000","-3,120,000","1,157,000","2,285,000","-485,033","406,759","555,671","732,139"
InvestedCapital,"445,512,000","427,483,000","422,691,000","419,503,000","473,831,000","473,920,000","503,392,000","524,491,000","536,861,000","526,660,000","532,936,000","527,067,000","485,669,000","5,000,005","5,000,008","5,000,010","315,257,264"
TangibleBookValue,"-30,393,000","-32,252,000","-39,745,000","-50,639,000","-59,047,000","-44,738,000","-45,946,000","-36,792,000","-27,264,000","-35,502,000","-21,999,000","-30,671,000","-32,855,000","5,000,005","5,000,008","5,000,010","315,257,264"
TotalDebt,"348,924,000","331,637,000","329,393,000","334,455,000","389,870,000","378,339,000","397,113,000","411,810,000","411,683,000","405,243,000","392,943,000","391,809,000","361,458,000",,,,
NetDebt,"341,381,000","306,806,000","298,604,000","326,837,000","381,017,000","367,520,000","386,530,000","389,860,000","401,464,000","396,471,000","388,914,000","380,846,000","337,367,000",,,,
ShareIssued,"106,367,450","106,367,450","106,252,064","106,242,304","105,651,020","105,585,682","105,620,399","105,522,984","105,338,760","105,254,929","105,245,830","105,232,933","105,232,933","40,625,000","40,625,000","40,625,000","40,625,000"
OrdinarySharesNumber,"96,936,785","101,952,683","101,837,297","101,827,537","101,236,253","101,170,915","101,205,632","101,108,217","100,923,993","100,840,162","104,417,230","105,232,933","105,232,933","40,625,000","40,625,000","40,625,000","40,625,000"
TreasurySharesNumber,"9,430,665","4,414,767","4,414,767","4,414,767","4,414,767","4,414,767","4,414,767","4,414,767","4,414,767","4,414,767","828,600",,,,,,
