name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
				LineOfCredit,,,,,,,,,,"0","0","0","50,150,000","118,200,000","94,000,000","112,300,000","129,400,000","127,100,000","65,500,000","67,000,000","14,900,000","76,000,000","30,000,000","29,600,000","0","24,000,000","26,500,000",,,,,,,,"20,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"16,000,000","16,000,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","10,750,000","9,550,000","9,550,000","9,550,000","9,550,000","9,550,000","9,550,000","9,550,000","9,550,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000","7,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"90,152,000","87,341,000","87,066,000","87,934,000","87,431,000","87,181,000","94,431,000","92,457,000","86,252,000","83,123,000","80,905,000","80,723,000","79,617,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"232,899,000","281,567,000","212,459,000","225,683,000","235,336,000","222,717,000","177,302,000","192,825,000","184,400,000","207,039,000","175,163,000","184,555,000","195,633,000","192,946,000","156,479,000","168,667,000","181,414,000","172,990,000","151,283,000","167,897,000","169,353,000","161,380,000","132,237,000","137,145,000","146,739,000","153,116,000","121,111,000","123,962,000","132,355,000","146,372,000","112,627,000","113,504,000","117,110,000","136,888,000","98,015,000","108,905,000","105,097,000","97,142,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"232,899,000","281,567,000","212,459,000","225,683,000","235,336,000","222,717,000","177,302,000","192,825,000","184,400,000","207,039,000","175,163,000","184,555,000","195,633,000","186,067,000","156,479,000","168,667,000","181,414,000","172,990,000","151,283,000","167,897,000","169,353,000","161,380,000","132,237,000","137,145,000","146,739,000","149,678,000","121,111,000","123,962,000","132,355,000","143,525,000","112,627,000","113,504,000","117,110,000","134,755,000","98,015,000","108,905,000","105,097,000","97,142,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"54,154,000","20,682,000","53,414,000","49,599,000","41,234,000","11,955,000","43,828,000","51,199,000","27,356,000","7,271,000","22,596,000","22,261,000","24,778,000","6,859,000","31,258,000","31,331,000","36,789,000","6,649,000","27,129,000","28,204,000","25,797,000","6,173,000","24,202,000","26,127,000","26,715,000","1,985,000","18,995,000","18,561,000","18,334,000","2,274,000","13,411,000","16,236,000","11,814,000","2,674,000","24,882,000","17,474,000","13,361,000","2,490,000","77,748,000","82,153,000","74,115,000","82,722,000","80,802,000","92,741,000","82,558,000","58,525,000","59,868,000","45,745,000","50,757,000","38,205,000","34,570,000","29,781,000","33,944,000","32,149,000","30,943,000","30,275,000","30,663,000","26,548,000","24,880,000","23,524,000","21,213,000","19,923,000","19,963,000","16,834,000","16,248,000","15,884,000","14,912,000","12,592,000","12,335,000","14,089,000","12,865,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,823,008,000","1,838,596,000","1,889,299,000","1,905,219,000","1,916,261,000","1,912,037,000","1,941,581,000","1,921,774,000","1,916,285,000","1,875,862,000","1,846,740,000","1,861,792,000","1,845,268,000","1,261,044,000","1,264,684,000","1,263,508,000","1,265,580,000","1,258,929,000","1,290,196,000","1,299,209,000","1,294,295,000","1,283,570,000","1,121,611,000","1,109,516,000","1,114,242,000","1,117,590,000","1,123,506,000","1,117,969,000","1,115,587,000","1,110,694,000","963,589,000","964,699,000","965,064,000","958,445,000","977,386,000","974,915,000","966,850,000","1,965,626,000","37,529,000","37,930,000","38,463,000","38,051,000","36,579,000","34,173,000","37,273,000","33,750,000","31,711,000","32,409,000","31,939,000","28,180,000","27,008,000","27,572,000","25,051,000","25,666,000","17,684,000","18,237,000","19,077,000","19,266,000","18,677,000","17,833,000","17,624,000","17,891,000","16,451,000","16,809,000","15,443,000","13,981,000","13,882,000","13,998,000","12,315,000","10,588,000","15,934,000"
		LongTermProvisions,,,,,,,,,,,,,,,,,,"4,045,000",,,,"3,733,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,662,321,000","1,680,307,000","1,717,723,000","1,727,832,000","1,742,702,000","1,749,891,000","1,750,205,000","1,749,176,000","1,748,446,000","1,713,959,000","1,673,343,000","1,686,430,000","1,671,495,000","1,036,870,000","1,039,074,000","1,041,280,000","1,043,788,000","1,046,011,000","1,048,643,000","1,050,889,000","1,051,761,000","1,054,009,000","900,358,000","901,787,000","903,215,000","905,661,000","907,137,000","908,613,000","910,089,000","911,627,000","752,657,000","753,879,000","755,101,000","756,323,000","757,544,000","758,766,000","759,987,000","904,607,000","42,000","47,000","54,000","58,000","22,000","77,000","3,787,000","419,000","530,000","684,000","850,000","988,000","1,146,000","1,321,000","1,463,000","1,638,000","1,812,000","1,992,000","2,026,000","2,111,000","970,000","380,000","509,000","463,000","603,000","639,000","312,000","374,000","372,000","425,000","490,000","496,000","511,000"
			LongTermDebt,"972,692,000","976,396,000","1,013,080,000","1,015,433,000","1,017,784,000","1,020,137,000","1,022,489,000","1,024,801,000","1,025,844,000","1,028,049,000","1,030,254,000","1,032,459,000","1,034,664,000","1,036,870,000","1,039,074,000","1,041,280,000","1,043,788,000","1,046,011,000","1,048,643,000","1,050,889,000","1,051,761,000","1,054,009,000","900,358,000","901,787,000","903,215,000","905,661,000","907,137,000","908,613,000","910,089,000","911,627,000","752,657,000","753,879,000","755,101,000","756,323,000","757,544,000","758,766,000","759,987,000","904,607,000","42,000","47,000","54,000","58,000","22,000","77,000","3,787,000","419,000","530,000","684,000","850,000","988,000","1,146,000","1,321,000","1,463,000","1,638,000","1,812,000","1,992,000","2,026,000","2,111,000","970,000","380,000","509,000","463,000","603,000","639,000","312,000","374,000","372,000","425,000","490,000","496,000","511,000"
			LongTermCapitalLeaseObligation,"689,629,000","703,911,000","704,643,000","712,399,000","724,918,000","729,754,000","727,716,000","724,375,000","722,602,000","685,910,000","643,089,000","653,971,000","636,831,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"64,360,000","58,198,000","58,893,000","59,565,000","57,791,000","56,166,000","76,598,000","65,621,000","66,487,000","69,038,000","79,089,000","79,354,000","81,159,000","148,806,000","150,333,000","149,815,000","149,386,000","170,496,000","184,804,000","189,660,000","184,306,000","194,659,000","173,988,000","166,113,000","167,152,000","179,818,000","183,585,000","182,160,000","179,073,000","184,865,000","188,497,000","188,469,000","187,445,000","191,801,000","156,741,000","156,371,000","149,723,000","158,612,000","11,564,000","12,183,000","13,336,000","14,726,000","15,361,000","16,149,000","16,647,000","17,067,000","17,856,000","18,369,000","18,136,000","16,309,000","15,354,000","16,146,000","16,589,000","17,183,000","9,019,000","9,428,000","10,026,000","10,342,000","10,514,000","10,995,000","10,710,000","11,060,000","9,571,000","9,784,000","9,531,000","8,580,000","8,337,000","8,471,000","7,367,000","6,041,000","6,011,000"
			NonCurrentDeferredTaxesLiabilities,"54,932,000","48,509,000","48,786,000","49,144,000","47,550,000","45,951,000","66,247,000","54,856,000","56,003,000","58,940,000","73,831,000","73,818,000","75,486,000","71,306,000","74,422,000","75,588,000","76,177,000","74,069,000","111,088,000","117,439,000","114,777,000","111,711,000","111,063,000","109,751,000","111,286,000","113,100,000","131,563,000","130,656,000","130,473,000","127,036,000","139,963,000","139,995,000","139,893,000","139,888,000","152,432,000","151,820,000","146,277,000","146,404,000","2,064,000","2,167,000","2,610,000","2,600,000","2,542,000","2,682,000","2,673,000","2,322,000","2,220,000","2,195,000","2,193,000",,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"9,428,000","9,689,000","10,107,000","10,421,000","10,241,000","10,215,000","10,351,000","10,765,000","10,484,000","10,098,000","5,258,000","5,536,000","5,673,000","5,683,000","6,143,000","5,322,000","5,751,000","24,629,000","8,043,000","7,981,000","7,349,000","20,637,000","5,549,000","5,310,000","5,341,000","16,679,000","4,909,000","5,065,000","5,204,000","14,724,000","7,467,000","8,196,000","8,692,000","14,446,000","4,309,000","4,551,000","3,446,000","12,208,000","9,500,000","10,016,000","10,726,000","12,126,000","12,819,000","13,467,000","13,974,000","14,745,000","15,636,000","16,174,000","15,943,000","16,309,000","15,354,000","16,146,000","16,589,000","17,183,000","9,019,000","9,428,000","10,026,000","10,342,000","10,514,000","10,995,000","10,710,000","11,060,000","9,571,000","9,784,000","9,531,000","8,580,000","8,337,000","8,471,000","7,367,000","6,041,000","6,011,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,"9,648,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,255,000","33,950,000","26,582,000","24,944,000","13,533,000","13,113,000","13,083,000","13,002,000","11,433,000",,"9,418,000","9,422,000","7,314,000",,"7,166,000","5,387,000","5,213,000","4,902,000","2,729,000","2,632,000","2,721,000","2,757,000","2,974,000","2,496,000","2,678,000","1,955,000","1,913,000","1,884,000","1,822,000","1,816,000","1,840,000","1,863,000","1,836,000","1,744,000","1,668,000","1,305,000","1,348,000"
		EmployeeBenefits,,,,,,,,,,,,,,,,,,"15,812,000",,,,"16,572,000",,,,"18,363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","8,093,000","7,894,000","7,843,000","8,126,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","854,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"96,327,000","100,091,000","112,683,000","117,822,000","115,768,000","105,980,000","114,778,000","106,977,000","101,352,000","92,865,000","94,308,000","96,008,000","92,614,000","75,368,000","75,277,000","72,413,000","72,406,000","12,917,000","56,749,000","58,660,000","58,228,000","14,597,000","47,265,000","41,616,000","43,875,000","13,748,000","32,784,000","27,196,000","26,425,000","14,202,000","22,435,000","22,351,000","22,518,000","10,321,000","19,753,000","17,934,000","22,715,000","15,236,000","12,390,000","12,587,000","11,990,000","10,265,000","9,763,000","17,947,000","7,421,000","6,842,000","6,011,000","13,356,000","5,787,000","5,496,000","5,295,000","5,203,000","4,270,000","4,213,000","4,132,000","4,060,000","4,051,000","4,317,000","4,515,000","4,503,000","4,492,000","4,484,000","4,455,000","4,570,000","3,760,000","3,164,000","3,337,000","3,358,000","2,790,000","2,746,000","8,064,000"
TotalEquityGrossMinorityInterest,"1,172,506,000","1,179,276,000","1,259,229,000","1,271,144,000","1,310,625,000","1,283,797,000","1,227,113,000","1,198,275,000","937,528,000","971,268,000","894,495,000","878,362,000","837,012,000","779,477,000","780,213,000","749,022,000","737,177,000","749,060,000","774,513,000","722,037,000","726,051,000","687,867,000","697,961,000","677,985,000","728,068,000","727,608,000","714,823,000","742,238,000","765,451,000","750,959,000","952,472,000","951,728,000","914,938,000","889,137,000","849,950,000","812,491,000","782,210,000","-253,887,000","279,710,000","270,641,000","265,450,000","250,864,000","234,678,000","223,838,000","213,603,000","206,554,000","207,779,000","217,179,000","218,277,000","207,924,000","196,398,000","186,244,000","172,176,000","163,494,000","153,969,000","145,506,000","131,687,000","123,085,000","114,576,000","109,627,000","103,942,000","99,483,000","93,648,000","89,417,000","85,327,000","82,063,000","78,349,000","75,283,000","70,814,000","67,209,000","64,658,000"
	StockholdersEquity,"1,172,506,000","1,179,276,000","1,259,229,000","1,271,144,000","1,310,625,000","1,283,797,000","1,227,113,000","1,198,275,000","937,528,000","971,268,000","894,495,000","878,362,000","837,012,000","779,477,000","780,213,000","749,022,000","737,177,000","749,060,000","774,513,000","722,037,000","726,051,000","687,867,000","697,961,000","677,985,000","728,068,000","727,608,000","714,823,000","742,238,000","765,451,000","750,959,000","952,472,000","951,728,000","914,938,000","889,137,000","849,950,000","812,491,000","782,210,000","-253,887,000","279,710,000","270,641,000","265,450,000","250,864,000","234,678,000","223,838,000","213,603,000","206,554,000","207,779,000","217,179,000","218,277,000","207,924,000","196,398,000","186,244,000","172,176,000","163,494,000","153,969,000","145,506,000","131,687,000","123,085,000","114,576,000","109,627,000","103,942,000","99,483,000","93,648,000","89,417,000","85,327,000","82,063,000","78,349,000","75,283,000","70,814,000","67,209,000","64,658,000"
		CapitalStock,"59,000","59,000","60,000","60,000","61,000","60,000","60,000","60,000","58,000","58,000","58,000","58,000","58,000","57,000","58,000","58,000","58,000","58,000","59,000","59,000","59,000","59,000","59,000","59,000","60,000","60,000","60,000","61,000","62,000","62,000","66,000","66,000","66,000","65,000","65,000","65,000","65,000","6,000","283,000","283,000","282,000","282,000","281,000","279,000","278,000","277,000","276,000","274,000","273,000","272,000","270,000","268,000","133,000","133,000","132,000","131,000","130,000","132,000","130,000","129,000","129,000","129,000","128,000","128,000","127,000","127,000","126,000","126,000","125,000","123,000","123,000"
			PreferredStock,"0","0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
			CommonStock,"59,000","59,000","60,000","60,000","61,000","60,000","60,000","60,000","58,000","58,000","58,000","58,000","58,000","57,000","58,000","58,000","58,000","58,000","59,000","59,000","59,000","59,000","59,000","59,000","60,000","60,000","60,000","61,000","62,000","62,000","66,000","66,000","66,000","65,000","65,000","65,000","65,000","6,000","283,000","283,000","282,000","282,000","281,000","279,000","278,000","277,000","276,000","274,000","273,000","272,000","270,000","268,000","133,000","133,000","132,000","131,000","130,000","132,000","130,000","129,000","129,000","129,000","128,000","128,000","127,000","127,000","126,000","126,000","125,000","123,000","123,000"
		AdditionalPaidInCapital,"717,745,000","745,615,000","843,265,000","868,289,000","928,761,000","910,304,000","895,966,000","885,373,000","627,337,000","648,031,000","663,227,000","667,154,000","660,032,000","648,651,000","682,663,000","676,093,000","672,478,000","747,155,000","831,174,000","828,786,000","888,545,000","899,076,000","908,006,000","903,486,000","964,071,000","983,398,000","986,285,000","1,026,192,000","1,091,934,000","1,083,091,000","1,289,939,000","1,288,012,000","1,278,425,000","1,270,198,000","1,261,361,000","1,254,413,000","1,248,691,000","150,088,000","136,907,000","135,036,000","133,479,000","130,980,000","128,656,000","123,869,000","120,656,000","117,605,000","114,534,000","112,511,000","111,686,000","109,493,000","105,159,000","101,584,000","99,259,000","97,912,000","93,816,000","91,219,000","84,313,000","88,597,000","86,279,000","85,512,000","84,348,000","83,985,000","82,681,000","82,132,000","80,948,000","80,599,000","79,798,000","79,398,000","77,096,000","75,753,000","75,701,000"
		RetainedEarnings,"490,367,000","470,961,000","453,268,000","426,449,000","407,634,000","400,502,000","397,947,000","404,601,000","404,242,000","373,510,000","325,747,000","284,493,000","235,166,000","193,124,000","146,467,000","112,867,000","72,441,000","35,143,000","-16,301,000","-47,406,000","-80,446,000","-121,820,000","-138,940,000","-161,450,000","-191,853,000","-216,580,000","-240,498,000","-261,056,000","-287,975,000","-310,507,000","-329,401,000","-344,780,000","-366,494,000","-382,542,000","-406,285,000","-421,329,000","-445,908,000","-395,165,000","201,128,000","194,561,000","189,371,000","179,186,000","166,643,000","155,427,000","144,468,000","134,569,000","123,694,000","113,704,000","103,861,000","94,823,000","85,362,000","77,003,000","69,435,000","62,656,000","55,778,000","49,675,000","44,361,000","39,316,000","34,189,000","29,661,000","25,768,000","22,019,000","18,060,000","14,342,000","11,356,000","8,568,000","5,604,000","2,815,000","674,000","-1,586,000","-4,085,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","70,479,000","70,479,000","70,479,000","70,479,000","70,479,000","65,283,000","58,565,000","51,215,000","34,257,000","11,234,000",,,,,,,,"0","0","7,560,000","7,560,000","7,560,000","7,560,000","7,081,000","7,081,000","7,081,000","7,081,000","7,081,000","7,081,000","7,081,000","7,081,000","7,081,000","7,081,000"
		GainsLossesNotAffectingRetainedEarnings,"-35,665,000","-37,359,000","-37,364,000","-23,654,000","-25,831,000","-27,069,000","-66,860,000","-91,759,000","-94,109,000","-50,331,000","-94,537,000","-73,343,000","-58,244,000","-62,355,000","-48,975,000","-39,996,000","-7,800,000","-33,296,000","-40,419,000","-59,402,000","-82,107,000","-89,448,000","-71,164,000","-64,110,000","-44,210,000","-39,270,000","-31,024,000","-22,959,000","-38,570,000","-21,687,000","-8,132,000","8,430,000","2,941,000","1,416,000","-5,191,000","-20,658,000","-20,638,000","-8,816,000","11,871,000","11,240,000","12,797,000","10,895,000","9,577,000","9,546,000","6,766,000","5,318,000","3,532,000","3,155,000","3,923,000","5,038,000","7,516,000","8,474,000","4,799,000","4,618,000","4,243,000","4,481,000","2,883,000","2,600,000","1,538,000","1,885,000","1,257,000","431,000","-140,000","-104,000","-23,000","-150,000","-98,000","25,000",,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,231,000","-1,466,000","-1,702,000","-1,909,000","-1,085,000","-1,450,000","-1,825,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"2,145,198,000","2,155,672,000","2,272,309,000","2,286,577,000","2,328,409,000","2,303,934,000","2,249,602,000","2,223,076,000","1,963,372,000","1,999,317,000","1,924,749,000","1,910,821,000","1,871,676,000","1,816,347,000","1,819,287,000","1,790,302,000","1,780,965,000","1,795,071,000","1,823,156,000","1,772,926,000","1,777,812,000","1,741,876,000","1,598,319,000","1,579,772,000","1,631,283,000","1,633,269,000","1,621,960,000","1,650,851,000","1,675,540,000","1,662,586,000","1,705,129,000","1,705,607,000","1,670,039,000","1,645,460,000","1,607,494,000","1,571,257,000","1,542,197,000","650,720,000","279,752,000","270,688,000","265,504,000","250,922,000","234,700,000","223,915,000","217,390,000","206,973,000","208,309,000","217,863,000","219,127,000","208,912,000","197,544,000","187,565,000","173,639,000","165,132,000","155,781,000","147,498,000","133,713,000","125,196,000","115,546,000","110,007,000","104,451,000","99,946,000","94,251,000","90,056,000","85,639,000","82,437,000","78,721,000","75,708,000","71,304,000","67,705,000","65,169,000"
CommonStockEquity,"1,172,506,000","1,179,276,000","1,259,229,000","1,271,144,000","1,310,625,000","1,283,797,000","1,227,113,000","1,198,275,000","937,528,000","971,268,000","894,495,000","878,362,000","837,012,000","779,477,000","780,213,000","749,022,000","737,177,000","749,060,000","774,513,000","722,037,000","726,051,000","687,867,000","697,961,000","677,985,000","728,068,000","727,608,000","714,823,000","742,238,000","765,451,000","750,959,000","952,472,000","951,728,000","914,938,000","889,137,000","849,950,000","812,491,000","782,210,000","-253,887,000","279,710,000","270,641,000","265,450,000","250,864,000","234,678,000","223,838,000","213,603,000","206,554,000","207,779,000","217,179,000","218,277,000","207,924,000","196,398,000","186,244,000","172,176,000","163,494,000","153,969,000","145,506,000","131,687,000","123,085,000","114,576,000","109,627,000","103,942,000","99,483,000","93,648,000","89,417,000","85,327,000","82,063,000","78,349,000","75,283,000","70,814,000","67,209,000","64,658,000"
CapitalLeaseObligations,"779,781,000","791,252,000","791,709,000","800,333,000","812,349,000","816,935,000","822,147,000","816,832,000","808,854,000","769,033,000","723,994,000","734,694,000","716,448,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-541,071,000","-553,481,000","-440,621,000","-440,910,000","-407,237,000","-422,790,000","-463,153,000","-480,864,000","-747,458,000","-746,278,000","-783,328,000","-816,200,000","-866,420,000","-891,169,000","-888,556,000","-931,129,000","-940,645,000","-906,272,000","-884,505,000","-940,162,000","-915,366,000","-954,404,000","-824,851,000","-831,139,000","-801,279,000","-809,532,000","-821,007,000","-767,634,000","-720,290,000","-751,028,000","-557,853,000","-574,555,000","-608,985,000","-642,206,000","-692,338,000","-668,956,000","-630,196,000","-1,679,848,000","83,408,000","83,945,000","76,237,000","65,730,000","52,541,000","40,618,000","38,479,000","55,408,000","57,930,000","67,952,000","71,811,000","119,305,000","105,803,000","100,510,000","91,939,000","86,762,000","92,005,000","84,175,000","77,658,000","82,605,000","74,948,000","69,681,000","64,134,000","60,386,000","69,818,000","65,042,000","61,147,000","57,751,000","54,732,000","51,027,000","48,612,000","44,493,000","43,378,000"
WorkingCapital,"-77,536,000","-81,904,000","85,289,000","89,944,000","123,375,000","93,371,000","110,670,000","85,374,000","-213,016,000","-254,402,000","-241,862,000","-266,185,000","-326,621,000","-289,894,000","-278,059,000","-308,967,000","-315,377,000","-268,194,000","-202,655,000","-229,220,000","-189,647,000","-233,181,000","-162,979,000","-169,771,000","-142,022,000","-152,630,000","-148,471,000","-83,450,000","-18,327,000","-56,265,000","-7,340,000","-25,374,000","-52,509,000","-89,918,000","-112,759,000","-72,135,000","-19,337,000","-65,876,000","-59,954,000","-54,796,000","-57,802,000","-60,760,000","-60,587,000","-71,853,000","-67,199,000","-45,820,000","-39,249,000","-25,016,000","-20,285,000","31,151,000","16,404,000","11,819,000","2,596,000","-1,371,000","4,526,000","-2,269,000","-8,327,000","372,000","-5,089,000","-8,725,000","-12,123,000","-14,560,000","-659,000","-3,547,000","-3,344,000","-5,331,000","-5,235,000","-6,265,000","-3,835,000","-7,230,000","1,925,000"
InvestedCapital,"2,161,198,000","2,171,672,000","2,283,059,000","2,297,327,000","2,339,159,000","2,314,684,000","2,260,352,000","2,233,826,000","1,974,122,000","2,010,067,000","1,935,499,000","1,921,571,000","1,932,576,000","1,945,297,000","1,924,037,000","1,913,352,000","1,921,115,000","1,932,921,000","1,899,406,000","1,850,676,000","1,803,462,000","1,828,626,000","1,637,869,000","1,618,922,000","1,640,833,000","1,666,819,000","1,658,010,000","1,660,401,000","1,685,090,000","1,672,136,000","1,713,029,000","1,713,507,000","1,677,939,000","1,653,360,000","1,635,994,000","1,579,157,000","1,550,097,000","652,756,000","279,793,000","270,786,000","265,851,000","251,422,000","238,977,000","228,291,000","218,004,000","207,578,000","208,922,000","218,491,000","219,791,000","209,629,000","198,294,000","188,343,000","174,476,000","165,822,000","156,465,000","148,167,000","134,513,000","125,351,000","115,701,000","110,169,000","105,013,000","100,108,000","94,502,000","90,307,000","89,254,000","82,620,000","81,068,000","82,183,000","76,950,000","67,877,000","65,341,000"
TangibleBookValue,"-541,071,000","-553,481,000","-440,621,000","-440,910,000","-407,237,000","-422,790,000","-463,153,000","-480,864,000","-747,458,000","-746,278,000","-783,328,000","-816,200,000","-866,420,000","-891,169,000","-888,556,000","-931,129,000","-940,645,000","-906,272,000","-884,505,000","-940,162,000","-915,366,000","-954,404,000","-824,851,000","-831,139,000","-801,279,000","-809,532,000","-821,007,000","-767,634,000","-720,290,000","-751,028,000","-557,853,000","-574,555,000","-608,985,000","-642,206,000","-692,338,000","-668,956,000","-630,196,000","-1,679,848,000","83,408,000","83,945,000","76,237,000","65,730,000","52,541,000","40,618,000","38,479,000","55,408,000","57,930,000","67,952,000","71,811,000","119,305,000","105,803,000","100,510,000","91,939,000","86,762,000","92,005,000","84,175,000","77,658,000","82,605,000","74,948,000","69,681,000","64,134,000","60,386,000","69,818,000","65,042,000","61,147,000","57,751,000","54,732,000","51,027,000","48,612,000","44,493,000","43,378,000"
TotalDebt,"1,768,473,000","1,783,648,000","1,815,539,000","1,826,516,000","1,840,883,000","1,847,822,000","1,855,386,000","1,852,383,000","1,845,448,000","1,807,832,000","1,764,998,000","1,777,903,000","1,812,012,000","1,165,820,000","1,143,824,000","1,164,330,000","1,183,938,000","1,183,861,000","1,124,893,000","1,128,639,000","1,077,411,000","1,140,759,000","939,908,000","940,937,000","912,765,000","939,211,000","943,187,000","918,163,000","919,639,000","921,177,000","760,557,000","761,779,000","763,001,000","764,223,000","786,044,000","766,666,000","767,887,000","906,643,000","83,000","145,000","401,000","558,000","4,299,000","4,453,000","4,401,000","1,024,000","1,143,000","1,312,000","1,514,000","1,705,000","1,896,000","2,099,000","2,300,000","2,328,000","2,496,000","2,661,000","2,826,000","2,266,000","1,125,000","542,000","1,071,000","625,000","854,000","890,000","3,927,000","557,000","2,719,000","6,900,000","6,136,000","668,000","683,000"
NetDebt,"731,465,000","731,416,000","611,428,000","607,545,000","586,410,000","646,543,000","667,939,000","765,109,000","987,364,000","1,010,927,000","992,475,000","1,020,553,000","1,075,435,000","1,150,370,000","1,122,520,000","1,141,418,000","1,163,614,000","1,160,634,000","1,082,628,000","1,094,302,000","1,055,917,000","1,126,126,000","920,424,000","895,911,000","872,613,000","927,672,000","921,794,000","841,243,000","795,978,000","833,291,000","651,549,000","649,496,000","687,267,000","734,638,000","751,034,000","703,667,000","671,152,000","872,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"896,000",,
ShareIssued,"59,133,183","59,305,160","60,092,105","60,278,756","60,726,701","60,466,168","60,263,169","60,152,187","57,920,154","57,884,020","57,917,567","57,898,902","57,773,679","57,494,468","57,776,682","57,660,575","57,544,132","58,013,144","58,886,706","58,765,408","59,416,491","58,910,282","59,025,169","58,841,579","59,714,161","60,008,136","60,005,293","60,652,220","61,810,340","61,534,802","66,077,335","65,994,227","65,580,844","65,302,814","65,126,829","64,815,992","64,605,609","64,533,873","26,304,192","26,291,492","26,271,537","26,220,563","26,158,645","26,188,476","26,167,644","26,074,199","27,243,061","27,432,504","27,432,504","27,377,569","27,014,552","13,403,781","13,403,781","13,320,037","13,155,997","13,034,621","12,471,597","12,785,080","12,471,597","12,452,366","12,452,366","12,428,333","12,318,176","12,318,176","12,753,886","12,213,994","12,099,859","12,099,859","11,972,848","11,821,829","11,821,829"
