name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015
		NonCurrentAccountsReceivable,"161,000,000","160,100,000","166,100,000","153,500,000","146,200,000","131,300,000","118,600,000","109,500,000","112,400,000","109,400,000","126,300,000","133,700,000","138,100,000","133,200,000","130,700,000","129,200,000","133,500,000","138,900,000","141,500,000","138,125,000","130,235,000","132,121,000","114,562,000","106,344,000"
		OtherNonCurrentAssets,,"143,300,000",,,,"463,600,000",,"434,000,000",,"402,800,000",,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"1,581,700,000","1,513,500,000","1,571,000,000","1,569,400,000","1,513,400,000","1,460,700,000","1,511,100,000","1,471,900,000","1,446,400,000","1,423,700,000","1,638,800,000","1,707,300,000","1,711,400,000","1,492,200,000","1,540,700,000","1,500,900,000","1,478,400,000","1,440,300,000","1,686,000,000","1,650,724,000","1,793,596,000","1,868,191,000","1,853,635,000","1,566,414,000"
	CurrentLiabilities,"725,900,000","690,200,000","716,000,000","719,500,000","667,100,000","534,600,000","516,600,000","482,200,000","474,600,000","465,200,000","698,400,000","721,900,000","650,300,000","522,600,000","557,000,000","523,600,000","492,700,000","462,000,000","499,900,000","467,652,000","598,366,000","677,268,000","573,031,000","406,114,000"
		PayablesAndAccruedExpenses,"553,500,000","520,100,000","507,500,000","511,100,000","449,300,000","405,000,000","416,300,000","342,900,000","352,000,000","324,300,000","502,900,000","542,500,000","460,200,000","389,700,000","453,100,000","437,800,000","401,600,000","373,300,000","419,100,000","394,086,000","427,520,000","418,610,000","445,557,000","400,148,000"
			Payables,"400,200,000","331,700,000","356,700,000","337,200,000","295,800,000","257,900,000","300,100,000","233,400,000","250,100,000","218,500,000","250,700,000","279,000,000","318,700,000","236,600,000","303,700,000","299,900,000","281,300,000","239,200,000","293,200,000","265,475,000","250,283,000","227,253,000","251,749,000","210,309,000"
				AccountsPayable,"400,200,000","331,700,000","356,700,000","337,200,000","295,800,000","245,700,000","288,300,000","221,600,000","238,300,000","207,700,000","239,800,000","268,000,000","308,000,000","226,000,000","293,000,000","289,200,000","270,600,000","230,400,000","284,400,000","256,633,000","246,974,000","222,112,000","245,288,000","203,319,000"
				DividendsPayable,,,,,,"12,200,000","11,800,000","11,800,000","11,800,000","10,800,000","10,900,000","11,000,000","10,700,000","10,600,000","10,700,000","10,700,000","10,700,000","8,800,000","8,800,000","8,842,000",,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,"3,309,000","5,141,000","6,461,000","6,990,000"
			CurrentAccruedExpenses,"153,300,000","188,400,000","150,800,000","173,900,000","153,500,000","147,100,000","116,200,000","109,500,000","101,900,000","105,800,000","252,200,000","263,500,000","141,500,000","153,100,000","149,400,000","137,900,000","120,300,000","134,100,000","125,900,000","128,611,000","177,237,000","191,357,000","193,808,000","189,839,000"
		CurrentDebtAndCapitalLeaseObligation,"1,800,000","61,400,000","100,700,000","100,700,000","100,700,000","40,400,000","200,000","30,400,000","30,500,000","55,500,000","101,500,000","73,600,000","76,000,000","51,700,000","10,100,000","9,500,000","15,700,000","19,100,000","22,100,000","20,740,000","170,846,000","258,658,000","127,474,000","5,966,000"
			CurrentDebt,"1,800,000","61,400,000","100,700,000","100,000,000","100,000,000","40,400,000",,"30,000,000","30,000,000","55,500,000","101,500,000","73,600,000","76,000,000","51,700,000","10,100,000","9,500,000","15,700,000","19,100,000","22,100,000","20,740,000","170,846,000","258,658,000","127,474,000","5,966,000"
				OtherCurrentBorrowings,,,"100,700,000","100,000,000","100,000,000",,,"30,000,000","30,000,000",,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,"700,000","700,000",,"200,000","400,000","500,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"170,600,000","108,700,000","107,800,000","107,700,000","117,100,000","89,200,000","100,100,000","108,900,000","92,100,000","85,400,000","94,000,000","105,800,000","114,100,000","81,200,000","93,800,000","76,300,000","75,400,000","69,600,000","58,700,000","52,826,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"855,800,000","823,300,000","855,000,000","849,900,000","846,300,000","926,100,000","994,500,000","989,700,000","971,800,000","958,500,000","940,400,000","985,400,000","1,061,100,000","969,600,000","983,700,000","977,300,000","985,700,000","978,300,000","1,186,100,000","1,183,072,000","1,195,230,000","1,190,923,000","1,280,604,000","1,160,300,000"
		LongTermDebtAndCapitalLeaseObligation,"209,900,000","208,900,000","207,000,000","207,100,000","207,200,000","266,400,000","306,400,000","306,400,000","306,100,000","305,800,000","304,600,000","334,500,000","334,700,000","359,600,000","412,500,000","415,200,000","417,100,000","420,600,000","422,900,000","427,922,000","432,613,000","439,627,000","560,146,000","539,606,000"
			LongTermDebt,"209,900,000","208,900,000","207,000,000","204,900,000","204,900,000","266,400,000","304,800,000","304,700,000","304,700,000","305,800,000","304,600,000","334,500,000","334,700,000","359,600,000","412,500,000","415,200,000","417,100,000","420,600,000","422,900,000","419,049,000","422,765,000","428,807,000","547,907,000","528,640,000"
			LongTermCapitalLeaseObligation,,,,"2,200,000","2,300,000",,"1,600,000","1,700,000","1,400,000",,,,,,,,,,,"8,873,000","9,848,000","10,820,000","12,239,000","10,966,000"
		NonCurrentDeferredLiabilities,"480,200,000","451,000,000","471,800,000","469,500,000","457,900,000","450,400,000","446,200,000","451,800,000","453,400,000","449,000,000","446,500,000","448,900,000","458,000,000","450,600,000","423,300,000","416,700,000","403,000,000","386,600,000","587,500,000","575,029,000","553,750,000","538,624,000","512,685,000","464,314,000"
			NonCurrentDeferredTaxesLiabilities,"480,200,000","451,000,000","471,800,000","469,500,000","457,900,000","450,400,000","446,200,000","451,800,000","453,400,000","449,000,000","446,500,000","448,900,000","458,000,000","450,600,000","423,300,000","416,700,000","403,000,000","386,600,000","587,500,000","575,029,000","553,750,000","538,624,000","512,685,000","464,314,000"
		NonCurrentAccruedExpenses,"94,600,000","88,500,000","100,600,000","97,100,000","102,800,000","129,900,000","142,100,000","138,000,000","132,000,000","118,700,000","103,600,000","101,600,000","176,800,000","113,300,000","98,600,000","97,800,000","103,500,000","102,500,000","100,600,000","107,291,000","108,533,000","111,542,000","110,314,000","113,561,000"
		OtherNonCurrentLiabilities,"71,100,000","74,900,000","75,600,000","76,200,000","78,400,000","79,400,000","99,800,000","93,500,000","80,300,000","85,000,000","85,700,000","100,400,000","91,600,000","46,100,000","49,300,000","47,600,000","62,100,000","68,600,000","75,100,000","72,830,000","100,334,000","101,130,000","97,459,000","42,819,000"
TotalEquityGrossMinorityInterest,"2,504,900,000","2,423,800,000","2,299,100,000","2,198,400,000","2,099,900,000","2,055,500,000","2,342,500,000","2,305,800,000","2,268,500,000","2,236,400,000","2,192,200,000","2,185,400,000","2,160,000,000","2,132,300,000","2,053,200,000","1,992,500,000","1,934,400,000","1,890,200,000","1,616,800,000","1,586,497,000","1,201,219,000","1,186,450,000","1,169,586,000","1,055,523,000"
	StockholdersEquity,"2,504,900,000","2,423,800,000","2,299,100,000","2,198,400,000","2,099,900,000","2,055,500,000","2,342,500,000","2,305,800,000","2,268,500,000","2,236,400,000","2,192,200,000","2,185,400,000","2,160,000,000","2,132,300,000","2,053,200,000","1,992,500,000","1,934,400,000","1,890,200,000","1,616,800,000","1,586,497,000","1,201,219,000","1,186,450,000","1,169,586,000","1,055,523,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,187,015,000","0","1,059,695,000","945,561,000"
			PreferredStock,"0","0",,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,187,015,000","0","1,059,695,000","945,561,000"
		AdditionalPaidInCapital,"1,571,400,000","1,566,000,000","1,562,600,000","1,559,100,000","1,555,100,000","1,552,200,000","1,548,800,000","1,545,400,000","1,543,800,000","1,542,700,000","1,544,500,000","1,546,600,000","1,544,800,000","1,544,000,000","1,539,300,000","1,537,600,000","1,535,200,000","1,534,600,000","1,535,900,000","1,533,653,000",,"1,060,392,000",,
		RetainedEarnings,"935,000,000","857,800,000","736,200,000","638,700,000","544,700,000","502,500,000","793,700,000","760,800,000","725,700,000","693,600,000","648,200,000","639,000,000","615,500,000","589,300,000","515,000,000","455,100,000","399,800,000","355,600,000","80,500,000","52,384,000","13,305,000","125,175,000","108,733,000","109,550,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,500,000","0","300,000","600,000","100,000","800,000","0","-400,000","-1,000,000","100,000","-500,000","-200,000","-300,000","-1,000,000","-1,100,000","-200,000","-600,000","0","400,000","460,000","899,000","883,000","1,158,000","412,000"
			OtherEquityAdjustments,,,,"600,000","100,000","800,000",,"-400,000","-1,000,000","100,000","-500,000","-200,000","-300,000","-1,000,000","-1,100,000","-200,000","-600,000",,"400,000","460,000","899,000","883,000","1,158,000","412,000"
TotalCapitalization,"2,714,800,000","2,632,700,000","2,506,100,000","2,403,300,000","2,304,800,000","2,321,900,000","2,647,300,000","2,610,500,000","2,573,200,000","2,542,200,000","2,496,800,000","2,519,900,000","2,494,700,000","2,491,900,000","2,465,700,000","2,407,700,000","2,351,500,000","2,310,800,000","2,039,700,000","2,005,546,000","1,623,984,000","1,615,257,000","1,717,493,000","1,584,163,000"
CommonStockEquity,"2,504,900,000","2,423,800,000","2,299,100,000","2,198,400,000","2,099,900,000","2,055,500,000","2,342,500,000","2,305,800,000","2,268,500,000","2,236,400,000","2,192,200,000","2,185,400,000","2,160,000,000","2,132,300,000","2,053,200,000","1,992,500,000","1,934,400,000","1,890,200,000","1,616,800,000","1,586,497,000","1,201,219,000","1,186,450,000","1,169,586,000","1,055,523,000"
CapitalLeaseObligations,,,,"2,900,000","3,000,000",,"1,800,000","2,100,000","1,900,000",,,,,,,,,,,"8,873,000","9,848,000","10,820,000","12,239,000","10,966,000"
NetTangibleAssets,"2,024,700,000","2,089,400,000","1,938,800,000","1,835,300,000","1,758,500,000","1,723,200,000","2,014,200,000","1,981,300,000","1,963,100,000","1,943,000,000","1,909,900,000","1,870,900,000","1,759,900,000","1,887,500,000","1,809,200,000","1,751,300,000","1,695,300,000","1,650,700,000","1,376,300,000","1,346,415,000","962,003,000","945,633,000","927,952,000","956,885,000"
WorkingCapital,"671,400,000","558,300,000","739,300,000","678,800,000","668,000,000","686,100,000","1,066,400,000","1,036,000,000","984,700,000","940,500,000","829,200,000","707,000,000","714,700,000","801,700,000","744,600,000","737,800,000","700,300,000","632,000,000","560,500,000","578,948,000","279,414,000","246,380,000","308,866,000","506,884,000"
InvestedCapital,"2,716,600,000","2,694,100,000","2,606,800,000","2,503,300,000","2,404,800,000","2,362,300,000","2,647,300,000","2,640,500,000","2,603,200,000","2,597,700,000","2,598,300,000","2,593,500,000","2,570,700,000","2,543,600,000","2,475,800,000","2,417,200,000","2,367,200,000","2,329,900,000","2,061,800,000","2,026,286,000","1,794,830,000","1,873,915,000","1,844,967,000","1,590,129,000"
TangibleBookValue,"2,024,700,000","2,089,400,000","1,938,800,000","1,835,300,000","1,758,500,000","1,723,200,000","2,014,200,000","1,981,300,000","1,963,100,000","1,943,000,000","1,909,900,000","1,870,900,000","1,759,900,000","1,887,500,000","1,809,200,000","1,751,300,000","1,695,300,000","1,650,700,000","1,376,300,000","1,346,415,000","962,003,000","945,633,000","927,952,000","956,885,000"
TotalDebt,"211,700,000","270,300,000","307,700,000","307,800,000","307,900,000","306,800,000","306,600,000","336,800,000","336,600,000","361,300,000","406,100,000","408,100,000","410,700,000","411,300,000","422,600,000","424,700,000","432,800,000","439,700,000","445,000,000","448,662,000","603,459,000","698,285,000","687,620,000","545,572,000"
NetDebt,,"25,500,000",,,,,,,,,,"30,400,000",,"32,600,000","62,800,000","91,000,000","132,700,000","201,200,000","242,800,000","179,858,000","514,352,000","556,678,000","590,427,000","373,930,000"
ShareIssued,"177,920,062","178,731,368","177,654,191","178,727,230","178,637,431","178,189,135","178,187,277","178,120,177","178,060,563","177,867,173","177,864,153","177,834,361","178,011,013","177,623,088","177,636,616","177,616,154","177,626,170","177,616,154","176,870,683","176,841,390","156,324,060","176,841,390","173,538,390","173,538,390"
OrdinarySharesNumber,"177,920,062","177,656,240","177,654,191","177,652,102","177,562,303","177,341,153","177,339,295","177,272,195","177,212,581","177,117,525","177,114,505","177,111,367","177,077,778","176,998,768","176,997,181","176,995,680","176,980,567","176,995,680","176,870,683","176,841,390","156,324,060","176,841,390","173,538,390","173,538,390"
TreasurySharesNumber,,"1,075,128",,"1,075,128","1,075,128","847,982","847,982","847,982","847,982","749,648","749,648","722,994","933,235","624,320","639,435","620,474","645,603","620,474",,,,,,
