name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020
			CurrentDeferredRevenue,"143,973,000","122,643,000","86,825,000","116,033,000","110,071,000","89,141,000","68,634,000","84,288,000","77,388,000","58,942,000"
		OtherCurrentLiabilities,,,,"9,755,000","5,097,000",,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"58,711,000","56,131,000","49,066,000","28,721,000","26,890,000","18,739,000","3,457,000","1,702,000","1,713,000","1,947,000"
		LongTermDebtAndCapitalLeaseObligation,"43,308,000","44,676,000","42,513,000","25,936,000","25,618,000","15,939,000",,,,
			LongTermCapitalLeaseObligation,"43,308,000","44,676,000","42,513,000","25,936,000","25,618,000","15,939,000",,,,
		NonCurrentDeferredLiabilities,"1,934,000","1,719,000","654,000","706,000","597,000","2,800,000","3,457,000","1,702,000","1,713,000","1,752,000"
			NonCurrentDeferredTaxesLiabilities,"1,891,000","1,675,000","582,000","586,000","429,000","368,000","290,000","234,000","222,000","194,000"
			NonCurrentDeferredRevenue,"43,000","44,000","72,000","120,000","168,000","946,000","1,741,000",,,"0"
		PreferredSecuritiesOutsideStockEquity,,,"2,360,000","2,463,000","3,065,000","3,791,000","4,166,000","4,384,000","4,384,000","4,356,000"
		OtherNonCurrentLiabilities,"13,469,000","9,736,000","5,899,000","2,079,000","675,000",,,,,"195,000"
TotalEquityGrossMinorityInterest,"1,055,256,000","1,070,507,000","418,127,000","422,356,000","428,106,000","428,970,000","430,883,000","431,874,000","168,282,000","171,629,000"
	StockholdersEquity,"1,051,837,000","1,067,625,000","415,767,000","419,893,000","425,041,000","425,179,000","426,717,000","427,490,000","163,898,000","167,273,000"
		CapitalStock,"55,000","55,000","48,000","48,000","48,000","47,000","46,000","46,000","41,000","41,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0"
			CommonStock,"55,000","55,000","48,000","48,000","48,000","47,000","46,000","46,000","41,000","41,000"
		AdditionalPaidInCapital,"1,290,295,000","1,277,258,000","619,063,000","610,166,000","601,034,000","585,956,000","575,529,000","567,314,000","289,624,000","288,564,000"
		RetainedEarnings,"-239,275,000","-209,616,000","-203,330,000","-190,062,000","-176,202,000","-161,064,000","-149,059,000","-140,072,000","-125,580,000","-120,924,000"
		GainsLossesNotAffectingRetainedEarnings,"762,000","-72,000","-14,000","-259,000","161,000","240,000","201,000","202,000","-187,000","-408,000"
			OtherEquityAdjustments,"762,000","-72,000","-14,000","-259,000","161,000","240,000","201,000","202,000","-187,000","-408,000"
	MinorityInterest,"3,419,000","2,882,000","2,360,000","2,463,000","3,065,000","3,791,000","4,166,000","4,384,000","4,384,000","4,356,000"
TotalCapitalization,"1,051,837,000","1,067,625,000","415,767,000","419,893,000","425,041,000","425,179,000","426,717,000","427,490,000","163,898,000","167,273,000"
CommonStockEquity,"1,051,837,000","1,067,625,000","415,767,000","419,893,000","425,041,000","425,179,000","426,717,000","427,490,000","163,898,000","167,273,000"
CapitalLeaseObligations,"47,468,000","48,845,000","45,800,000","28,833,000","28,495,000","16,263,000",,,,
NetTangibleAssets,"37,240,000","46,016,000","338,112,000","341,698,000","345,364,000","344,893,000","346,629,000","346,327,000","83,024,000","85,340,000"
WorkingCapital,"-9,684,000","9,133,000","312,928,000","308,375,000","318,411,000","326,539,000","331,468,000","329,355,000","64,846,000","68,702,000"
InvestedCapital,"1,051,837,000","1,067,625,000","415,767,000","419,893,000","425,041,000","425,179,000","426,717,000","427,490,000","163,898,000","167,273,000"
TangibleBookValue,"37,240,000","46,016,000","338,112,000","341,698,000","345,364,000","344,893,000","346,629,000","346,327,000","83,024,000","85,340,000"
TotalDebt,"47,468,000","48,845,000","45,800,000","28,833,000","28,495,000","16,263,000",,,,
ShareIssued,"110,128,561","109,778,542","96,691,631","95,927,741","95,318,070","93,643,759","91,959,276","91,122,356","89,208,127","89,208,127"
OrdinarySharesNumber,"110,128,561","109,778,542","96,691,631","95,927,741","95,318,070","93,643,759","91,959,276","91,122,356","89,208,127","89,208,127"
