name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
TotalEquityGrossMinorityInterest,"47,210,000,000","47,532,000,000","47,293,000,000","48,579,000,000","48,649,000,000","49,487,000,000","49,221,000,000","49,233,000,000","49,357,000,000","49,456,000,000","49,212,000,000","9,992,000,000","9,903,000,000","10,222,000,000","10,166,000,000","10,544,000,000","10,611,000,000","10,944,000,000","10,089,000,000","10,005,000,000","9,990,000,000","9,845,000,000","9,756,000,000","9,607,000,000","9,489,000,000","9,406,800,000","6,604,200,000","6,531,300,000","6,482,400,000","6,691,500,000","6,591,500,000","6,700,100,000","6,702,400,000","6,737,300,000","6,803,700,000","6,750,200,000","6,798,500,000","6,793,600,000","6,776,700,000","6,805,100,000","6,767,100,000","6,651,200,000","6,750,900,000","6,894,400,000","6,730,500,000","6,561,600,000","6,420,900,000","8,678,500,000","8,557,500,000","8,518,600,000","4,031,900,000","3,888,300,000","3,723,900,000","3,697,000,000","3,668,584,000","3,830,807,000","3,851,081,000","3,795,373,000","3,683,933,000","3,452,477,000","3,259,759,000","3,155,714,000","3,059,067,000","3,013,873,000","2,982,531,000","459,270,000","421,947,000","387,706,000","327,359,000","300,063,000","249,711,000","261,067,000","260,404,000","261,139,000","238,543,000","253,665,000","205,225,000","198,443,000","211,037,000","223,766,000","235,836,000","211,865,000","159,645,000","412,277,000"
	StockholdersEquity,"47,026,000,000","47,347,000,000","47,105,000,000","48,392,000,000","48,460,000,000","49,300,000,000","49,031,000,000","49,043,000,000","49,167,000,000","49,440,000,000","49,195,000,000","9,985,000,000","9,896,000,000","10,215,000,000","10,081,000,000","10,439,000,000","10,495,000,000","10,835,000,000","9,985,000,000","9,891,000,000","9,878,000,000","9,741,000,000","9,661,000,000","9,497,000,000","9,393,000,000","9,321,000,000","6,528,700,000","6,440,500,000","6,361,500,000","6,556,700,000","6,454,500,000","6,522,100,000","6,534,100,000","6,580,500,000","6,647,500,000","6,598,600,000","6,639,700,000","6,640,900,000","6,631,600,000","6,662,100,000","6,615,000,000","6,503,000,000","6,599,000,000","6,726,300,000","6,569,700,000","6,403,200,000","6,260,700,000","8,476,100,000","8,352,700,000","8,308,900,000","3,854,100,000","3,716,900,000","3,560,300,000","3,532,800,000","3,602,291,000","3,755,517,000","3,839,832,000","3,781,179,000","3,670,341,000","3,440,019,000","3,248,040,000","3,142,744,000","3,046,361,000","2,996,161,000","2,968,353,000","459,270,000","421,947,000","387,706,000","327,359,000","300,063,000","249,711,000","261,067,000","260,404,000","261,139,000","238,543,000","253,665,000","205,225,000","198,443,000","211,037,000","223,766,000","235,836,000","211,865,000","159,645,000","412,277,000"
		CapitalStock,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,300,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","2,000,000","2,000,000","2,000,000","2,000,000","1,994,000","1,994,000","1,990,000","1,990,000","1,990,000","1,975,000","1,974,000","1,974,000","1,974,000","1,974,000","1,974,000","693,000","693,000","693,000","693,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","688,000","688,000",
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,300,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,900,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","3,800,000","2,000,000","2,000,000","2,000,000","2,000,000","1,994,000","1,994,000","1,990,000","1,990,000","1,990,000","1,975,000","1,974,000","1,974,000","1,974,000","1,974,000","1,974,000","693,000","693,000","693,000","693,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","695,000","688,000","688,000",
		AdditionalPaidInCapital,"46,536,000,000","46,466,000,000","46,366,000,000","46,274,000,000","46,152,000,000","45,947,000,000","45,821,000,000","45,736,000,000","45,548,000,000","45,358,000,000","45,063,000,000","10,887,000,000","10,844,000,000","10,800,000,000","10,715,000,000","10,659,000,000","10,585,000,000","10,534,000,000","10,495,000,000","10,447,000,000","10,419,000,000","10,380,000,000","10,334,000,000","10,291,000,000","10,239,000,000","10,209,700,000","7,416,400,000","7,386,000,000","7,363,200,000","7,336,800,000","7,304,700,000","7,286,500,000","7,271,500,000","7,247,600,000","7,219,500,000","7,207,100,000","7,200,000,000","7,197,000,000","7,218,800,000","7,205,600,000","7,202,500,000","7,224,700,000","7,210,400,000","7,197,300,000","7,191,300,000","7,199,700,000","7,194,100,000","7,242,200,000","7,324,400,000","7,345,100,000","2,909,100,000","2,964,600,000","2,961,600,000","2,959,800,000","2,957,937,000","3,068,804,000","3,058,585,000","3,038,203,000","3,030,346,000","2,956,845,000","2,931,654,000","2,879,271,000","2,823,384,000","2,808,242,000","2,777,995,000","307,000,000","297,902,000","294,631,000","294,098,000","253,995,000","250,899,000","251,060,000","251,030,000","249,351,000","248,302,000","248,362,000","248,299,000","249,115,000","245,731,000","250,108,000","249,211,000","232,099,000","232,887,000",
		RetainedEarnings,"2,721,000,000","2,889,000,000","2,840,000,000","2,921,000,000","2,823,000,000","3,440,000,000","3,556,000,000","3,753,000,000","3,952,000,000","4,161,000,000","4,538,000,000","4,599,000,000","4,558,000,000","4,528,000,000","4,339,000,000","4,291,000,000","4,186,000,000","4,233,000,000","3,341,000,000","3,377,000,000","3,341,000,000","3,299,000,000","3,177,000,000","3,078,000,000","3,043,000,000","3,072,900,000","3,053,100,000","2,950,900,000","2,784,300,000","2,746,800,000","2,620,000,000","2,538,000,000","2,427,600,000","2,341,900,000","2,334,400,000","2,226,100,000","2,185,700,000","2,105,800,000","2,028,500,000","2,000,400,000","1,908,700,000","1,880,400,000","1,778,400,000","1,657,100,000","1,548,800,000","1,471,200,000","1,375,800,000","1,280,400,000","1,209,500,000","1,134,600,000","1,207,100,000","1,149,200,000","1,099,600,000","1,076,100,000","1,056,801,000","1,022,664,000","960,296,000","899,512,000","800,841,000","565,201,000","426,843,000","376,961,000","311,465,000","242,358,000","185,869,000","413,268,000","380,137,000","360,011,000","315,600,000","325,681,000","291,683,000","265,709,000","243,957,000","226,495,000","198,795,000","175,712,000","152,744,000","140,552,000","111,542,000","89,558,000","66,615,000","50,568,000","24,059,000",
		TreasuryStock,"2,343,000,000","2,266,000,000","2,263,000,000","1,058,000,000","645,000,000","150,000,000","140,000,000","94,000,000","91,000,000","52,000,000","21,000,000","5,067,000,000","5,083,000,000","4,687,000,000","4,544,000,000","4,112,000,000","3,962,000,000","3,604,000,000","3,515,000,000","3,552,000,000","3,588,000,000","3,611,000,000","3,614,000,000","3,630,000,000","3,661,000,000","3,686,500,000","3,683,300,000","3,702,200,000","3,562,100,000","3,423,600,000","3,433,600,000","3,319,200,000","3,172,100,000","3,003,000,000","2,909,100,000","2,828,100,000","2,770,800,000","2,695,700,000","2,654,900,000","2,567,800,000","2,563,000,000","2,642,200,000","2,433,400,000","2,252,600,000","2,279,200,000","2,359,400,000","2,383,200,000","66,400,000","239,200,000","256,800,000","308,700,000","383,200,000","391,400,000","402,800,000","402,759,000","424,044,000","209,515,000","211,915,000","235,841,000","160,451,000","160,456,000","160,471,000","103,878,000","65,086,000","50,000","197,514,000","212,147,000","215,689,000","220,072,000","211,466,000","205,746,000","159,181,000","147,730,000","129,361,000","111,090,000","72,530,000","78,241,000","68,004,000","15,064,000","12,717,000",,,"2,353,000",
		GainsLossesNotAffectingRetainedEarnings,"106,000,000","252,000,000","156,000,000","249,000,000","124,000,000","57,000,000","-212,000,000","-358,000,000","-248,000,000","-33,000,000","-391,000,000","-438,000,000","-427,000,000","-430,000,000","-433,000,000","-403,000,000","-318,000,000","-332,000,000","-340,000,000","-385,000,000","-298,000,000","-331,000,000","-240,000,000","-246,000,000","-232,000,000","-279,400,000","-261,400,000","-198,100,000","-227,800,000","-107,200,000","-40,500,000","12,900,000","3,200,000","-9,900,000","-1,200,000","-10,300,000","21,000,000","30,000,000","35,400,000","20,100,000","63,000,000","36,300,000","39,800,000","120,700,000","105,000,000","87,900,000","70,200,000","16,100,000","54,200,000","82,200,000","44,600,000","-15,700,000","-111,500,000","-102,300,000","-11,682,000","86,099,000","28,476,000","53,389,000","73,005,000","76,449,000","48,025,000","45,009,000","13,416,000","8,673,000","2,565,000","-64,177,000","-44,638,000","-51,940,000","-62,960,000","-68,842,000","-87,820,000","-97,216,000","-87,548,000","-86,041,000","-98,159,000","-98,574,000","-118,272,000","-123,915,000","-131,867,000","-103,878,000","-80,685,000","-71,490,000","-95,636,000","412,277,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-76,183,000"
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"488,460,000"
	MinorityInterest,"184,000,000","185,000,000","188,000,000","187,000,000","189,000,000","187,000,000","190,000,000","190,000,000","190,000,000","16,000,000","17,000,000","7,000,000","7,000,000","7,000,000","85,000,000","105,000,000","116,000,000","109,000,000","104,000,000","114,000,000","112,000,000","104,000,000","95,000,000","110,000,000","96,000,000","85,800,000","75,500,000","90,800,000","120,900,000","134,800,000","137,000,000","178,000,000","168,300,000","156,800,000","156,200,000","151,600,000","158,800,000","152,700,000","145,100,000","143,000,000","152,100,000","148,200,000","151,900,000","168,100,000","160,800,000","158,400,000","160,200,000","202,400,000","204,800,000","209,700,000","177,800,000","171,400,000","163,600,000","164,200,000","66,293,000","75,290,000","11,249,000","14,194,000","13,592,000","12,458,000","11,719,000","12,970,000","12,706,000","17,712,000","14,178,000",,,,,,,,,,,,,,,,,,,
TotalCapitalization,"61,234,000,000","62,172,000,000","62,938,000,000","64,454,000,000","64,760,000,000","65,251,000,000","64,244,000,000","63,917,000,000","68,149,000,000","66,669,000,000","66,140,000,000","26,667,000,000","18,458,000,000","18,885,000,000","19,079,000,000","19,293,000,000","18,535,000,000","18,553,000,000","18,798,000,000","19,306,000,000","19,032,000,000","19,887,000,000","20,131,000,000","19,705,000,000","19,926,000,000","20,818,800,000","11,485,700,000","11,470,300,000","11,544,300,000","11,611,300,000","11,421,300,000","11,422,600,000","11,263,000,000","10,920,300,000","11,351,600,000","11,271,300,000","11,075,900,000","10,872,500,000","11,023,300,000","11,397,700,000","11,343,400,000","11,053,600,000","10,926,700,000","11,046,300,000","11,054,800,000","11,338,400,000","11,089,500,000","11,173,300,000","11,168,300,000","11,325,500,000","5,802,000,000","5,850,900,000","5,888,000,000","5,941,800,000","6,157,090,000","7,730,595,000","7,748,534,000","7,784,562,000","7,718,498,000","6,178,822,000","6,179,763,000","6,090,584,000","5,891,012,000","5,859,845,000","5,862,888,000","687,151,000","647,811,000","613,732,000","577,568,000","574,031,000","536,876,000","520,875,000","535,006,000","483,538,000","438,047,000","438,665,000","412,225,000","412,643,000","377,737,000","405,766,000","440,836,000","441,865,000","419,645,000","412,277,000"
CommonStockEquity,"47,026,000,000","47,347,000,000","47,105,000,000","48,392,000,000","48,460,000,000","49,300,000,000","49,031,000,000","49,043,000,000","49,167,000,000","49,440,000,000","49,195,000,000","9,985,000,000","9,896,000,000","10,215,000,000","10,081,000,000","10,439,000,000","10,495,000,000","10,835,000,000","9,985,000,000","9,891,000,000","9,878,000,000","9,741,000,000","9,661,000,000","9,497,000,000","9,393,000,000","9,321,000,000","6,528,700,000","6,440,500,000","6,361,500,000","6,556,700,000","6,454,500,000","6,522,100,000","6,534,100,000","6,580,500,000","6,647,500,000","6,598,600,000","6,639,700,000","6,640,900,000","6,631,600,000","6,662,100,000","6,615,000,000","6,503,000,000","6,599,000,000","6,726,300,000","6,569,700,000","6,403,200,000","6,260,700,000","8,476,100,000","8,352,700,000","8,308,900,000","3,854,100,000","3,716,900,000","3,560,300,000","3,532,800,000","3,602,291,000","3,755,517,000","3,839,832,000","3,781,179,000","3,670,341,000","3,440,019,000","3,248,040,000","3,142,744,000","3,046,361,000","2,996,161,000","2,968,353,000","459,270,000","421,947,000","387,706,000","327,359,000","300,063,000","249,711,000","261,067,000","260,404,000","261,139,000","238,543,000","253,665,000","205,225,000","198,443,000","211,037,000","223,766,000","235,836,000","211,865,000","159,645,000","412,277,000"
CapitalLeaseObligations,,"524,000,000",,,,"605,000,000",,,,"595,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-20,051,000,000","-20,821,000,000","-20,872,000,000","-20,955,000,000","-21,306,000,000","-21,266,000,000","-21,061,000,000","-20,778,000,000","-21,043,000,000","-21,804,000,000","-21,803,000,000","-8,218,000,000","-8,444,000,000","-8,257,000,000","-8,518,000,000","-8,474,000,000","-8,698,000,000","-8,573,000,000","-9,509,000,000","-9,710,000,000","-10,486,000,000","-10,709,000,000","-11,693,000,000","-11,966,000,000","-12,178,000,000","-12,166,500,000","-4,188,800,000","-4,340,200,000","-4,525,000,000","-4,482,300,000","-4,188,600,000","-4,111,800,000","-4,115,000,000","-4,115,300,000","-4,102,600,000","-4,203,400,000","-4,244,100,000","-4,163,800,000","-4,239,700,000","-4,261,000,000","-4,651,200,000","-4,824,600,000","-4,835,200,000","-4,865,200,000","-5,066,400,000","-5,258,700,000","-4,978,600,000","-2,932,200,000","-3,152,000,000","-3,253,500,000","-1,918,600,000","-2,029,200,000","-2,135,900,000","-2,202,500,000","-2,122,412,000","-3,415,617,000","-3,294,476,000","-3,351,385,000","-3,534,791,000","-1,959,616,000","-2,130,595,000","-2,245,589,000","-2,416,566,000","-2,428,268,000","-2,490,928,000","198,928,000","150,118,000","121,963,000","72,369,000","41,616,000","-1,609,000","-2,902,000","-11,177,000","37,357,000","21,655,000","38,364,000","2,356,000","-1,855,000","21,624,000","7,693,000","-3,252,000","-28,765,000","-63,739,000","194,142,000"
WorkingCapital,"-3,632,000,000","-3,758,000,000","-2,616,000,000","-2,056,000,000","-2,103,000,000","-2,463,000,000","-2,841,000,000","-3,517,000,000","420,000,000","-1,690,000,000","-1,576,000,000","8,335,000,000","90,000,000","608,000,000","905,000,000","960,000,000","-81,000,000","-317,000,000","666,000,000","1,333,000,000","271,000,000","1,131,000,000","586,000,000","182,000,000","307,000,000","1,147,500,000","870,100,000","805,300,000","835,900,000","874,200,000","1,093,200,000","1,133,600,000","983,900,000","679,200,000","1,036,600,000","908,400,000","644,700,000","587,400,000","664,600,000","1,036,300,000","663,000,000","327,800,000","88,300,000","90,100,000","74,400,000","387,100,000","296,500,000","406,000,000","334,500,000","431,400,000","171,400,000","213,000,000","333,200,000","327,600,000","484,711,000","515,499,000","560,293,000","575,281,000","424,194,000","478,919,000","502,607,000","420,024,000","320,085,000","362,934,000","321,667,000","211,340,000","156,442,000","131,838,000","111,835,000","118,379,000","93,012,000","74,211,000","78,591,000","77,535,000","51,285,000","58,112,000","59,090,000","61,070,000","42,787,000","45,139,000","57,147,000","60,970,000","58,119,000","74,148,000"
InvestedCapital,"66,246,000,000","67,700,000,000","66,885,000,000","67,809,000,000","67,899,000,000","69,315,000,000","69,220,000,000","68,911,000,000","69,544,000,000","69,632,000,000","69,388,000,000","28,227,000,000","19,111,000,000","19,200,000,000","19,119,000,000","19,331,000,000","19,571,000,000","19,598,000,000","19,094,000,000","19,603,000,000","19,383,000,000","20,219,000,000","20,448,000,000","20,618,000,000","20,690,000,000","20,834,100,000","11,499,100,000","11,483,800,000","11,557,900,000","11,624,400,000","11,427,600,000","11,445,600,000","11,312,700,000","11,049,100,000","11,468,700,000","11,355,000,000","11,242,700,000","11,026,400,000","11,163,600,000","11,525,600,000","11,459,100,000","11,312,800,000","11,465,000,000","11,610,700,000","11,631,800,000","11,595,300,000","11,357,000,000","11,437,000,000","11,405,200,000","11,562,200,000","5,997,800,000","6,009,000,000","6,020,800,000","6,047,300,000","6,251,052,000","8,027,724,000","8,019,149,000","8,056,576,000","7,991,217,000","6,292,443,000","6,277,320,000","6,152,245,000","5,915,152,000","5,875,474,000","5,896,478,000","687,151,000","647,811,000","613,732,000","577,568,000","574,031,000","536,876,000","520,875,000","535,006,000","483,538,000","438,047,000","438,665,000","412,225,000","412,643,000","377,737,000","405,766,000","441,090,000","442,288,000","420,051,000","412,498,000"
TangibleBookValue,"-20,051,000,000","-20,821,000,000","-20,872,000,000","-20,955,000,000","-21,306,000,000","-21,266,000,000","-21,061,000,000","-20,778,000,000","-21,043,000,000","-21,804,000,000","-21,803,000,000","-8,218,000,000","-8,444,000,000","-8,257,000,000","-8,518,000,000","-8,474,000,000","-8,698,000,000","-8,573,000,000","-9,509,000,000","-9,710,000,000","-10,486,000,000","-10,709,000,000","-11,693,000,000","-11,966,000,000","-12,178,000,000","-12,166,500,000","-4,188,800,000","-4,340,200,000","-4,525,000,000","-4,482,300,000","-4,188,600,000","-4,111,800,000","-4,115,000,000","-4,115,300,000","-4,102,600,000","-4,203,400,000","-4,244,100,000","-4,163,800,000","-4,239,700,000","-4,261,000,000","-4,651,200,000","-4,824,600,000","-4,835,200,000","-4,865,200,000","-5,066,400,000","-5,258,700,000","-4,978,600,000","-2,932,200,000","-3,152,000,000","-3,253,500,000","-1,918,600,000","-2,029,200,000","-2,135,900,000","-2,202,500,000","-2,122,412,000","-3,415,617,000","-3,294,476,000","-3,351,385,000","-3,534,791,000","-1,959,616,000","-2,130,595,000","-2,245,589,000","-2,416,566,000","-2,428,268,000","-2,490,928,000","198,928,000","150,118,000","121,963,000","72,369,000","41,616,000","-1,609,000","-2,902,000","-11,177,000","37,357,000","21,655,000","38,364,000","2,356,000","-1,855,000","21,624,000","7,693,000","-3,252,000","-28,765,000","-63,739,000","194,142,000"
TotalDebt,"19,220,000,000","20,877,000,000","19,780,000,000","19,417,000,000","19,439,000,000","20,620,000,000","20,189,000,000","19,868,000,000","20,377,000,000","20,787,000,000","20,193,000,000","18,242,000,000","9,215,000,000","8,985,000,000","9,038,000,000","8,892,000,000","9,076,000,000","8,763,000,000","9,109,000,000","9,712,000,000","9,505,000,000","10,478,000,000","10,787,000,000","11,121,000,000","11,297,000,000","11,513,100,000","4,970,400,000","5,043,300,000","5,196,400,000","5,067,700,000","4,973,100,000","4,923,500,000","4,778,600,000","4,468,600,000","4,821,200,000","4,756,400,000","4,603,000,000","4,385,500,000","4,532,000,000","4,863,500,000","4,844,100,000","4,809,800,000","4,866,000,000","4,884,400,000","5,062,100,000","5,192,100,000","5,096,300,000","2,960,900,000","3,052,500,000","3,253,300,000","2,143,700,000","2,292,100,000","2,460,500,000","2,514,500,000","2,648,761,000","4,272,207,000","4,179,317,000","4,275,397,000","4,320,876,000","2,852,424,000","3,029,280,000","3,009,501,000","2,868,791,000","2,879,313,000","2,928,125,000","227,881,000","225,864,000","226,026,000","250,209,000","273,968,000","287,165,000","259,808,000","274,602,000","222,399,000","199,504,000","185,000,000","207,000,000","214,200,000","166,700,000","182,000,000","205,254,000","230,423,000","260,406,000","221,000"
NetDebt,"17,673,000,000","18,343,000,000","18,390,000,000","18,116,000,000","18,400,000,000","18,056,000,000","18,363,000,000","18,685,000,000","19,004,000,000","19,040,000,000","18,888,000,000","8,486,000,000","8,639,000,000","8,282,000,000","8,406,000,000","8,209,000,000","8,351,000,000","8,098,000,000","8,389,000,000","8,926,000,000","8,800,000,000","9,795,000,000","10,086,000,000","10,356,000,000","10,595,000,000","10,825,500,000","4,528,900,000","4,596,900,000","4,707,400,000","4,574,900,000","4,361,300,000","4,129,800,000","4,040,900,000","3,921,100,000","4,009,600,000","4,103,300,000","4,012,400,000","3,867,900,000","3,955,400,000","4,329,700,000","4,362,400,000","4,394,300,000","4,479,200,000","4,457,100,000","4,678,000,000","4,854,100,000","4,706,900,000","2,458,900,000","2,588,600,000","2,822,400,000","1,938,100,000","2,064,200,000","2,188,500,000","2,293,600,000","2,410,303,000","4,065,172,000","3,851,352,000","3,920,119,000","4,041,800,000","2,631,534,000","2,807,276,000","2,797,748,000","2,694,101,000","2,735,619,000","2,716,770,000","89,902,000","120,603,000","124,359,000","199,584,000","232,167,000","243,707,000","202,477,000","228,072,000","200,119,000","154,838,000","145,181,000","172,403,000","200,034,000","148,857,000","160,608,000","181,315,000","202,749,000","217,231,000",
ShareIssued,"628,000,000","625,000,000","625,000,000","625,000,000","624,000,000","621,000,000","621,000,000","619,000,000","617,000,000","615,000,000","615,000,000","432,948,734","433,000,000","433,000,000","433,000,000","433,000,000","432,000,000","432,000,000","432,000,000","432,000,000","431,000,000","431,000,000","431,000,000","431,000,000","430,000,000","430,100,000","387,800,000","387,900,000","387,700,000","387,600,000","387,200,000","387,200,000","387,100,000","387,000,000","386,200,000","386,100,000","386,100,000","385,900,000","384,600,000","384,600,000","384,600,000","384,600,000","382,700,000","382,700,000","382,700,000","382,700,000","381,100,000","381,100,000","381,100,000","381,100,000","200,200,000","200,200,000","200,400,000","200,700,000","199,400,000","189,600,000","195,116,251","194,700,000","193,964,594","193,053,151","192,460,824","191,000,000","190,449,921","191,408,014","192,476,015","62,815,000","62,112,000","61,990,387","61,810,000","62,383,000","62,503,000","63,682,000","63,892,000","64,352,000","64,842,000","66,168,000","65,937,000","66,378,000","68,872,000","69,197,000","69,458,000","68,836,000","68,738,366","68,618,753"
OrdinarySharesNumber,"611,000,000","609,000,000","609,000,000","618,000,000","620,000,000","620,000,000","620,000,000","618,000,000","616,000,000","614,000,000","614,000,000","323,948,734","323,000,000","327,000,000","328,000,000","331,000,000","330,000,000","333,000,000","333,000,000","332,000,000","329,000,000","328,000,000","328,000,000","327,000,000","325,000,000","324,500,000","282,100,000","281,600,000","283,300,000","284,900,000","283,800,000","285,300,000","287,800,000","290,600,000","291,100,000","292,100,000","292,600,000","294,100,000","292,600,000","295,300,000","295,300,000","292,900,000","299,000,000","305,500,000","304,800,000","301,900,000","299,500,000","378,700,000","374,400,000","374,500,000","192,600,000","191,400,000","191,400,000","191,400,000","190,200,000","189,600,000","195,116,251","194,700,000","193,964,594","193,053,151","192,460,824","191,000,000","190,449,921","191,408,014","192,476,015","62,815,000","62,112,000","61,990,387","61,810,000","62,383,000","62,503,000","63,682,000","63,892,000","64,352,000","64,842,000","66,168,000","65,937,000","66,378,000","68,872,000","69,197,000","69,458,000","68,836,000","68,738,366","68,618,753"
TreasurySharesNumber,"17,000,000","16,000,000","16,000,000","7,000,000","4,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","109,000,000","110,000,000","106,000,000","105,000,000","102,000,000","102,000,000","99,000,000","99,000,000","100,000,000","102,000,000","103,000,000","103,000,000","104,000,000","105,000,000","105,600,000","105,700,000","106,300,000","104,400,000","102,700,000","103,400,000","101,900,000","99,300,000","96,400,000","95,100,000","94,000,000","93,500,000","91,800,000","92,000,000","89,300,000","89,300,000","91,700,000","83,700,000","77,200,000","77,900,000","80,800,000","81,600,000","2,400,000","6,700,000","6,600,000","7,600,000","8,800,000","9,000,000","9,300,000","9,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
