name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,172,000","2,438,000","2,074,000","2,095,000","2,209,000","1,983,000","2,098,000","2,103,000","2,105,000","2,015,000","2,158,000","2,319,000","2,332,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,000","168,000","171,000","480,000","163,000","218,000","237,000","168,000","980,000","511,000","1,223,000","1,243,000","320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,000","168,000","171,000","480,000","163,000","218,000","237,000","168,000","980,000","511,000","1,223,000","1,243,000","320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-1,969,000","-29,000","-705,000","-990,000","-245,000","-1,360,000","-599,000","-5,245,000","-1,500,000","6,117,000","499,000","333,000","415,000","1,395,000","-585,000","316,000","-2,084,000","-173,000","17,506,000","779,000","1,856,000","-2,138,000","552,000","1,106,000","969,000","7,046,000","-378,000","1,584,000","-916,000","3,347,000","-869,000","-67,000","-337,000","6,804,000","-524,000","-463,000","-786,000","-42,200,000","-2,000","142,000","13,000","-1,288,000","117,000","308,000","-47,000","927,000","40,176,000","828,000","-1,158,000","-4,621,000","-1,956,000","-564,000","-1,534,000","-10,384,000","668,000","6,836,000","1,180,000","714,000","4,306,000","3,986,000","5,619,000","-88,000","3,816,000","6,475,000","2,235,000","-38,737,000","-26,000","71,000","1,724,000","-2,794,000","548,000","-180,000","1,455,000","5,162,000","625,000","128,000","498,000","-214,000","438,000","-968,000","31,000","-1,232,000","1,756,000","-899,000","541,000","376,000","-6,000","-320,000","-96,000","3,000,000","400,000",,,,,,,,,,,,,,
			DeferredIncomeTax,"-1,969,000","-29,000","-705,000","-990,000","-245,000","-1,360,000","-599,000","-5,245,000","-1,500,000","6,117,000","499,000","333,000","415,000","1,395,000","-585,000","316,000","-2,084,000","-173,000","17,506,000","779,000","1,856,000","-2,138,000","552,000","1,106,000","969,000","7,046,000","-378,000","1,584,000","-916,000","3,347,000","-869,000","-67,000","-337,000","6,804,000","-524,000","-463,000","-786,000","-42,200,000","-2,000","142,000","13,000","-1,288,000","117,000","308,000","-47,000","927,000","40,176,000","828,000","-1,158,000","-4,621,000","-1,956,000","-564,000","-1,534,000","-10,384,000","668,000","6,836,000","1,180,000","714,000","4,306,000","3,986,000","5,619,000","-88,000","3,816,000","6,475,000","2,235,000","-38,737,000","-26,000","71,000","1,724,000","-2,794,000","548,000","-180,000","1,455,000","5,162,000","625,000","128,000","498,000","-214,000","438,000","-968,000","31,000","-1,232,000","1,756,000","-899,000","541,000","376,000","-6,000","-320,000","-96,000","3,000,000","400,000",,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,000","64,000",,"97,000","97,000","95,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,"0","11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,246,000","2,761,000","2,981,000","3,242,000","2,262,000","2,182,000","1,851,000","1,918,000","2,071,000","997,000","-1,000","1,955,000","1,556,000","1,573,000","1,531,000","1,759,000","1,335,000","1,319,000","1,316,000","1,882,000","1,069,000","1,887,000","1,488,000","1,392,000","1,147,000","695,000","1,326,000","1,131,000","911,000","904,000","1,072,000","1,083,000","836,000","926,000","949,000","1,041,000","717,000","860,000","825,000","985,000","664,000","667,000","799,000","827,000","620,000","1,137,000","449,000","460,000","438,000","297,000","318,000","708,000","501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"24,451,000","2,438,000","2,404,000","2,346,000","17,263,000","2,386,000","2,595,000","2,571,000","2,541,000","2,660,000","2,368,000","2,933,000","2,617,000","663,000","664,000","663,000","665,000","1,291,000","682,000","663,000","664,000","1,803,000","171,000","172,000","172,000","172,000","172,000","137,000","119,000","8,470,000","218,000","467,000","217,000","215,000","219,000","265,000","171,000","366,000","-16,462,000","8,252,000","8,436,000","9,380,000","8,515,000","6,676,000","2,779,000",,,"70,000","69,000","-1,450,000","460,000","1,840,000","319,000",,"210,000","832,000","408,000","4,406,000","-557,000","1,306,000","195,000","611,000","4,243,000","-3,712,000","4,578,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000",,,,"0",,,,,,,,,,"-100,000"
		ChangeInWorkingCapital,"-57,045,000","-3,218,000","-19,147,000","-5,191,000","-29,489,000","7,426,000","8,389,000","21,535,000","64,000","10,351,000","7,168,000","11,047,000","-32,631,000","-4,688,000","1,777,000","-7,183,000","-19,420,000","-1,805,000","-1,589,000","-4,582,000","-9,465,000","-2,222,000","12,563,000","3,053,000","-7,392,000","-1,560,000","15,091,000","-5,813,000","-7,645,000","-9,607,000","6,424,000","-9,129,000","-4,630,000","-9,122,000","5,785,000","-6,484,000","-11,675,000","2,433,000","5,498,000","-923,000","-16,093,000","-907,000","-845,000","-6,608,000","-5,408,000","10,908,000","-12,546,000","-5,847,000","-8,529,000","13,051,000","-4,023,000","17,507,000","5,277,000","21,997,000","1,463,000","-587,000","-3,562,000","7,044,000","-2,892,000","-2,950,000","-7,581,000","5,739,000","312,000","-5,941,000","-10,169,000","-4,112,000","6,016,000","5,491,000","-355,000","5,061,000","5,666,000","-8,767,000","-6,379,000","-644,000","-10,196,000","13,622,000","6,033,000","18,518,000","-7,373,000","3,252,000","-10,356,000","-1,246,000","-17,100,000","51,380,000","-4,781,000","16,602,000","-14,178,000","-2,136,000","-17,166,000","-318,000","-10,700,000","8,300,000","-10,600,000","33,100,000","-5,400,000","1,800,000","-25,100,000","4,500,000","-2,800,000","-3,300,000","-700,000","-3,400,000","800,000","-3,700,000","400,000"
			ChangeInReceivables,"-18,988,000","-22,919,000","5,640,000","-3,752,000","2,043,000","-12,782,000","660,000","5,639,000","27,955,000","-1,090,000","6,637,000","3,179,000","-5,827,000","-9,921,000","6,829,000","-2,683,000","-5,553,000","-2,792,000","3,582,000","-5,006,000","-5,092,000","-7,694,000","3,860,000","-969,000","4,018,000","-1,042,000","9,820,000","-5,990,000","9,621,000","-13,331,000","10,495,000","-548,000","11,686,000","-15,890,000","1,498,000","220,000","4,854,000","-2,618,000","4,712,000","6,708,000","-2,090,000","-9,048,000","2,646,000","-445,000","-2,976,000","-7,197,000","6,150,000","-6,767,000","1,131,000","-5,164,000","2,561,000","5,948,000","7,163,000","13,819,000","11,161,000","-831,000","247,000","-699,000","4,117,000","4,315,000","-81,000","-7,699,000","6,112,000","2,515,000","-4,449,000","-13,683,000","3,075,000","3,502,000","-3,919,000","-6,724,000","1,425,000","-4,271,000","2,674,000","-2,920,000","-195,000","3,121,000","1,134,000","-5,180,000","1,961,000","1,171,000","834,000","-18,909,000","3,931,000","34,082,000","-4,460,000","13,286,000","-4,699,000","-5,627,000","-4,824,000","-23,981,000","2,300,000","400,000","1,200,000",,"-4,500,000","5,700,000","-20,100,000","-2,500,000","-1,100,000","-2,000,000","-2,900,000","-3,100,000","-1,400,000","-700,000","1,900,000"
				ChangesInAccountReceivables,"-18,988,000","-22,919,000","5,640,000","-3,752,000","2,043,000","-12,782,000","660,000","5,639,000","27,955,000","-1,090,000","6,637,000","3,179,000","-5,827,000","-9,921,000","6,829,000","-2,683,000","-5,553,000","-2,792,000","3,582,000","-5,006,000","-5,092,000","-7,694,000","3,860,000","-969,000","4,018,000","-1,042,000","9,820,000","-5,990,000","9,621,000","-13,331,000","10,495,000","-548,000","11,686,000","-15,890,000","1,498,000","220,000","4,854,000","-2,618,000","4,712,000","6,708,000","-2,090,000","-9,048,000","2,646,000","-445,000","-2,976,000","-7,197,000","6,150,000","-6,767,000","1,131,000","-5,164,000","2,561,000","5,948,000","7,163,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-40,201,000","2,014,000","-20,256,000","-11,157,000","-10,802,000","-127,000","1,799,000","15,063,000","3,924,000","4,882,000","9,470,000","5,279,000","-3,879,000","-2,368,000","-1,512,000","-3,443,000","-8,088,000","-5,793,000","-4,226,000","-1,724,000","-506,000","2,906,000","4,115,000","3,048,000","-1,896,000","3,273,000","5,360,000","-123,000","-6,027,000","-610,000","-2,400,000","-1,122,000","-4,948,000","10,239,000","1,506,000","-3,472,000","-6,961,000","5,977,000","11,360,000","-3,027,000","-4,204,000","-3,478,000","-7,974,000","87,000","-6,124,000","8,403,000","-3,383,000","-12,469,000","-2,399,000","5,756,000","5,046,000","4,241,000","6,434,000","6,030,000","929,000","-688,000","-4,613,000","3,650,000","-548,000","-5,127,000","-7,642,000","8,630,000","-358,000","-4,924,000","-5,608,000","379,000","2,440,000","2,319,000","-2,620,000","3,103,000","-4,680,000","-3,177,000","-2,080,000","3,167,000","-1,679,000","2,036,000","4,827,000","9,652,000","1,577,000","2,306,000","-2,156,000","6,770,000","2,796,000","6,124,000","3,186,000","5,320,000","-7,132,000","-724,000","-2,391,000","6,759,000","-1,000,000","100,000","2,800,000","1,200,000","-3,800,000","-400,000","2,100,000","-2,600,000","-1,800,000","-1,400,000","1,600,000","-2,100,000","100,000","-600,000","400,000"
			ChangeInPrepaidAssets,"-47,000","5,497,000","-2,765,000","2,935,000","-5,714,000","-3,564,000","63,000","1,139,000","-2,766,000","-633,000","-341,000","-1,128,000","-1,755,000","-25,000","803,000","-610,000","-296,000","1,857,000","-1,046,000","2,893,000","-1,977,000","-2,032,000","3,051,000","2,053,000","3,049,000","-2,475,000","1,324,000","-1,388,000","2,164,000","-2,180,000","-1,075,000","-393,000","456,000","-2,162,000","-564,000","2,700,000","-3,724,000","-938,000","3,132,000","-1,141,000","-2,336,000","792,000","1,152,000","1,679,000","-391,000","-1,147,000","775,000","-2,580,000","-1,031,000","-569,000","198,000","1,868,000","-556,000","3,730,000","62,000","399,000","-1,236,000","305,000","-840,000","881,000","308,000","-568,000","957,000","-596,000","-1,925,000","-2,347,000","418,000","-227,000","130,000","-194,000","648,000","2,460,000","-1,118,000","8,000","256,000","121,000","-1,717,000","-2,925,000","1,357,000","616,000","-1,939,000","429,000","-629,000","-831,000","-245,000",,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"13,377,000","14,998,000","2,745,000","7,458,000","-11,824,000","25,855,000","9,287,000","-1,799,000","-26,174,000","8,277,000","-6,573,000","5,224,000","-13,122,000","12,050,000","985,000","2,415,000","-5,172,000","9,974,000","2,632,000","1,799,000","1,346,000","2,005,000","2,530,000","129,000","-6,042,000","-4,250,000","-1,323,000","943,000","-6,477,000","8,512,000","3,682,000","-2,167,000","-9,815,000","7,225,000","3,495,000","-5,751,000","-6,709,000","781,000","-13,676,000","-3,460,000","-7,911,000","10,615,000","3,142,000","-7,836,000","3,847,000","12,312,000","-16,205,000","15,922,000","-6,334,000","12,210,000","-12,345,000","4,973,000","-7,180,000","-9,077,000","-2,669,000","639,000","-551,000","5,209,000","1,496,000","-3,603,000","1,605,000","-1,816,000","-3,135,000","-2,468,000","3,570,000","3,958,000","-2,525,000","2,571,000","2,095,000","3,639,000","4,271,000","489,000","-5,207,000","3,036,000","-543,000","2,561,000","-6,030,000","6,613,000","-4,201,000","-6,683,000","-549,000","10,233,000","-14,062,000","14,237,000","-6,731,000","4,082,000","4,287,000","-6,043,000","-7,011,000","-929,000","-12,400,000","16,800,000","-9,800,000","2,300,000","6,000,000","-2,700,000","-11,500,000","6,800,000","-1,100,000","500,000","-5,400,000","6,800,000","-4,600,000","1,800,000","-4,600,000"
				ChangeInPayable,"12,681,000","16,910,000","2,045,000","-395,000","-5,879,000","19,107,000","11,314,000","-1,830,000","-18,248,000","11,123,000","-3,345,000","7,132,000","-6,800,000","9,211,000","-1,062,000","-1,780,000","-2,488,000","3,444,000","696,000","991,000","-1,298,000","6,467,000","-2,353,000","-555,000","-2,557,000","4,405,000","-2,730,000","-1,408,000","-5,575,000","10,140,000","-2,755,000","-325,000","-5,976,000","1,932,000","613,000","-816,000","-4,550,000","3,370,000","-2,833,000","-3,038,000","-2,964,000","2,935,000","446,000","-1,042,000","1,523,000","5,390,000","-14,244,000","8,479,000","4,402,000","11,071,000","-1,068,000","-1,646,000","-8,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"12,681,000","16,910,000","2,045,000","-395,000","-5,879,000","19,107,000","11,314,000","-1,830,000","-18,248,000","11,123,000","-3,345,000","7,132,000","-6,800,000","9,211,000","-1,062,000","-1,780,000","-2,488,000","3,444,000","696,000","991,000","-1,298,000","6,467,000","-2,353,000","-555,000","-2,557,000","4,405,000","-2,730,000","-1,408,000","-5,575,000","10,140,000","-2,755,000","-325,000","-5,976,000","1,932,000","613,000","-816,000","-4,550,000","3,370,000","-2,833,000","-3,038,000","-2,964,000","2,935,000","446,000","-1,042,000","1,523,000","5,390,000","-14,244,000","8,479,000","4,402,000","11,071,000","-1,068,000","-1,646,000","-8,069,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"696,000","-1,912,000","700,000","7,853,000","-5,945,000","6,748,000","-2,027,000","31,000","-7,926,000","-2,846,000","-3,228,000","-1,908,000","-6,322,000","2,839,000","2,047,000","4,195,000","-2,684,000","6,530,000","1,936,000","808,000","2,644,000","-4,462,000","4,883,000","684,000","-3,485,000","-8,655,000","1,407,000","2,351,000","-902,000","-1,628,000","6,437,000","-1,842,000","-3,839,000","5,293,000","2,882,000","-4,935,000","-2,159,000","-2,589,000","-10,843,000","-422,000","-4,947,000","7,680,000","2,696,000","-6,794,000","2,324,000","6,922,000","-1,961,000","7,443,000","-10,736,000","1,139,000","-11,277,000","6,619,000","889,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"25,000","323,000","-340,000","7,000","35,000","329,000","-25,000","609,000","-39,000","-2,000","897,000","-278,000","107,000","-1,000","-255,000","113,000","374,000","535,000","340,000","192,000","2,271,000","-2,561,000","-256,000","-202,000","-25,000","-70,000","-624,000","587,000","3,286,000","-41,000","-209,000","-761,000","439,000","-807,000","-150,000","-181,000","865,000","-769,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000","0","-202,000","230,000","-85,000","-6,000","-129,000","1,173,000","-1,113,000","-175,000","-66,000","3,000","3,886,000","-42,000","68,000","1,227,000","273,000","-307,000","135,000","284,000","-941,000","66,000","-393,000","8,570,000","-6,700,000","-100,000","-600,000","2,800,000","-400,000","100,000","-600,000","-2,700,000","8,200,000","-1,900,000","2,400,000","-2,700,000","500,000","100,000","-500,000"
