name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016
			PurchaseOfPPE,"-9,983,000","-2,538,000","-3,556,000","-2,184,000","-1,705,000","-627,000","-831,000","-5,646,000","-3,791,000","-1,505,000","-1,214,000","-754,000","-1,207,000","-389,000","-3,150,000","-2,137,000","-1,194,000","-367,000","-421,000","-88,000","-914,000","-712,000","-261,000","-785,000"
		NetBusinessPurchaseAndSale,"0","0","0","0","0","-4,469,000","0","0","0",,"0","0","-38,629,000",,"-55,517,000",,,,,,,,,
			PurchaseOfBusiness,"0","0","0","0","0","-4,469,000","0","0","0",,"0","0","-38,629,000",,"-55,517,000",,,,,,,,,
		NetInvestmentPurchaseAndSale,"-863,451,000","-26,265,000","-305,008,000","-404,471,000","-127,707,000","-2,415,000","22,191,000","-48,068,000","-229,723,000","4,717,000","-5,922,000","-24,505,000","69,999,000","976,000","65,822,000","18,731,000","-240,467,000","58,000,000","-171,503,000","5,875,000","12,866,000","-17,390,000","-17,000","19,917,000"
			PurchaseOfInvestment,"-1,388,451,000","-101,265,000","-455,008,000","-529,471,000","-302,707,000","-102,415,000","-177,809,000","-303,068,000","-349,723,000","-160,283,000","-65,922,000","-154,505,000","-70,001,000","-139,024,000","-178,178,000","-69,269,000","-300,467,000",,"-179,503,000","-4,125,000","-4,134,000","-64,620,000","0","0"
			SaleOfInvestment,"525,000,000","75,000,000","150,000,000","125,000,000","175,000,000","100,000,000","200,000,000","255,000,000","120,000,000","165,000,000","60,000,000","130,000,000","140,000,000","140,000,000","244,000,000","88,000,000","60,000,000","58,000,000","8,000,000","10,000,000","17,000,000","47,230,000","-17,000","19,917,000"
FinancingCashFlow,"917,207,000","1,061,000","12,397,000","232,000","903,517,000","-25,254,000","11,579,000","6,437,000","11,855,000","-2,290,000","570,394,000","1,131,000","11,306,000","6,407,000","10,614,000","7,748,000","269,738,000","136,000","-1,311,000","206,469,000","88,000","4,646,000","35,949,000","2,897,000"
	CashFlowFromContinuingFinancingActivities,"917,207,000","1,061,000","12,397,000","232,000","903,517,000","-25,254,000","11,579,000","6,437,000","11,855,000","-2,290,000","570,394,000","1,131,000","11,306,000","6,407,000","10,614,000","7,748,000","269,738,000","136,000","-1,311,000","206,469,000","88,000","4,646,000","35,949,000","2,897,000"
		NetIssuancePaymentsOfDebt,"-4,968,000","-595,000","-1,923,000","-1,234,000","-1,216,000","-28,793,000","-1,183,000","-310,000","-1,149,000","-1,135,000","652,804,000","-798,000","0",,"1,095,000","-1,759,000","293,537,000",,,,,,,
			NetLongTermDebtIssuance,"-4,968,000","-595,000","-1,923,000","-1,234,000","-1,216,000","-28,793,000","-1,183,000","-310,000","-1,149,000","-1,135,000","652,804,000","-798,000","0",,"1,095,000","-1,759,000","293,537,000",,,,,,,
				LongTermDebtIssuance,,,"0","0",,,"0","856,000",,,"1,132,991,000","0","0",,"1,095,000","-1,759,000","293,537,000",,,,,,,
				LongTermDebtPayments,"-4,968,000","-595,000","-1,923,000","-1,234,000","-1,216,000","-28,793,000","-1,183,000","-1,166,000","-1,149,000","-1,135,000","-480,187,000","-798,000",,,,"-2,016,000",,,,,,,,
		NetCommonStockIssuance,,,"0","-380,000","889,564,000",,,,,,,,,,"0","0",,,"0","205,494,000",,,,
			CommonStockIssuance,,,"0","-380,000","889,564,000",,,,,,,,,,"0","0",,,"0","205,494,000",,,,
			CommonStockPayments,,,,"-380,000",,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"32,991,000","1,656,000","14,320,000","1,846,000","15,169,000","3,539,000","12,762,000","6,747,000","13,004,000","2,999,000","10,510,000","1,929,000","11,306,000","6,407,000","9,519,000","9,507,000","13,287,000","136,000","73,000","2,142,000","1,265,000","4,646,000","1,007,000","2,897,000"
		NetOtherFinancingCharges,,,,,,,"0","0","0","-4,154,000","-92,920,000",,,,"0","0","-37,086,000",,"-1,384,000","-1,167,000",,,,
EndCashPosition,"459,690,000","456,785,000","474,420,000","748,660,000","1,161,519,000","407,580,000","430,222,000","415,282,000","470,014,000","701,157,000","706,706,000","151,822,000","187,198,000","158,574,000","148,347,000","140,005,000","123,289,000","112,139,000","62,427,000","243,265,000","41,287,000","44,302,000","69,412,000","43,862,000"
	ChangesInCash,"52,110,000","-16,168,000","-273,856,000","-412,213,000","754,347,000","-22,548,000","14,294,000","-55,397,000","-231,689,000","-4,956,000","554,640,000","-35,671,000","28,876,000","10,208,000","8,289,000","16,734,000","11,225,000","49,720,000","-180,947,000","201,956,000","-3,108,000","-25,177,000","25,585,000","16,355,000"
	EffectOfExchangeRateChanges,"-2,905,000","-1,467,000","-384,000","-646,000","-408,000","-94,000","646,000","665,000","546,000","-593,000","244,000","295,000","-252,000","19,000","53,000","-18,000","-75,000","-8,000","109,000","22,000","93,000","67,000","-35,000","-74,000"
	BeginningCashPosition,"407,580,000","474,420,000","748,660,000","1,161,519,000","407,580,000","430,222,000","415,282,000","470,014,000","701,157,000","706,706,000","151,822,000","187,198,000","158,574,000","148,347,000","140,005,000","123,289,000","112,139,000","62,427,000","243,265,000","41,287,000","44,302,000","69,412,000","43,862,000","27,581,000"
IncomeTaxPaidSupplementalData,"6,266,000","1,589,000","2,021,000","1,289,000","1,367,000","995,000","1,165,000","487,000","105,000","553,000",,,,"735,000",,,,,,,,,,
InterestPaidSupplementalData,"6,207,000","755,000","2,205,000","785,000","2,462,000","819,000","2,611,000","852,000","2,651,000","884,000",,,,,,,,,,,,,,
CapitalExpenditure,"-9,983,000","-2,538,000","-3,556,000","-2,184,000","-1,705,000","-627,000","-831,000","-5,646,000","-3,791,000","-1,505,000","-1,214,000","-754,000","-1,207,000","-389,000","-3,150,000","-2,137,000","-1,194,000","-367,000","-421,000","-88,000","-914,000","-712,000","-261,000","-785,000"
IssuanceOfCapitalStock,,,"0","-380,000","889,564,000",,,,,,,,,,"0","0",,,"0","205,494,000",,,"34,942,000","0"
IssuanceOfDebt,,,"0","0",,,"0","856,000",,,"1,132,991,000","0","0",,"1,095,000","-1,759,000","293,537,000",,,,,,,
RepaymentOfDebt,"-4,968,000","-595,000","-1,923,000","-1,234,000","-1,216,000","-28,793,000","-1,183,000","-1,166,000","-1,149,000","-1,135,000","-480,187,000","-798,000",,,,"-2,016,000",,,,,,,,
RepurchaseOfCapitalStock,,,,"-380,000",,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-1,646,000","9,036,000","18,755,000","-7,974,000","-21,463,000","9,590,000","-19,476,000","-13,766,000","-13,821,000","-7,383,000","-9,832,000","-12,297,000","-13,800,000","2,825,000","-12,630,000","-9,745,000","-18,046,000","-8,416,000","-8,133,000","-10,388,000","-16,062,000","-12,433,000","-10,347,000","-6,459,000"
