name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
		InvestmentsAndAdvances,"34,911,000","76,991,000","132,778,000","95,222,000","19,078,000","88,753,000","102,939,000","112,928,000","204,969,000","312,044,000","358,402,000","161,619,000","301,357,000","413,690,000","411,184,000","329,412,000","350,241,000","348,210,000","284,802,000","234,587,000","200,253,000","222,999,000","276,375,000","313,488,000","319,287,000","383,479,000","397,656,000","361,665,000","467,702,000","512,538,000","482,917,000","508,581,000","541,172,000","657,018,000","728,981,000","714,331,000","662,822,000","771,300,000","662,803,000","587,342,000","543,932,000","558,307,000","470,203,000","471,567,000","521,920,000","466,702,000","433,570,000","382,295,000","329,192,000","279,495,000","257,294,000","273,861,000","240,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"176,880,000","171,787,000","158,885,000","109,696,000","84,030,000","82,258,000","62,377,000","54,523,000","56,335,000","50,128,000","53,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"201,311,000","192,578,000","171,764,000","171,553,000","109,656,000","88,518,000","85,919,000","86,244,000","84,338,000","59,781,000","58,919,000","25,079,000","21,551,000","23,131,000","33,441,000","35,153,000","36,982,000","39,719,000","4,530,000","2,050,000","1,992,000","1,956,000","2,044,000","700,000","680,000","664,000","6,492,000","3,557,000","1,315,000","1,217,000","4,434,000","25,285,000","22,834,000","25,714,000","22,389,000","33,085,000","31,165,000","36,234,000","35,478,000","34,942,000","35,872,000","35,172,000","34,762,000","38,169,000","39,608,000","39,327,000","37,864,000","37,762,000","42,386,000","41,016,000","49,018,000","43,982,000","44,474,000","43,373,000","46,917,000","38,909,000","39,185,000","37,690,000","38,036,000","10,889,000","11,572,000","20,108,000","18,657,000","8,625,000","19,682,000","28,979,000","36,212,000","42,592,000","38,845,000","32,966,000","29,392,000",,,,,,,,,,,,,"2,493,000","3,015,000",,,,,,,
			NonCurrentDeferredTaxesAssets,"158,357,000","148,333,000","128,193,000","128,809,000","68,624,000","47,236,000","45,173,000","47,919,000","47,230,000","29,380,000","27,701,000","25,079,000","21,551,000","23,131,000","33,441,000","35,153,000","36,982,000","39,719,000","4,530,000","2,050,000","1,992,000","1,956,000","2,044,000","700,000","680,000","664,000","6,492,000","3,557,000","1,315,000","1,217,000","4,434,000","25,285,000","22,834,000","25,714,000","22,389,000","33,085,000","31,165,000","36,234,000","35,478,000","34,942,000","35,872,000","35,172,000","34,762,000","38,169,000","39,608,000","39,327,000","37,864,000","37,762,000","42,386,000","41,016,000","49,018,000","43,982,000","44,474,000","43,373,000","46,917,000","38,909,000","39,185,000","37,690,000","38,036,000","10,889,000","11,572,000","20,108,000","18,657,000","8,625,000","19,682,000","28,979,000","36,212,000","42,592,000","38,845,000","32,966,000","29,392,000",,,,,,,,,,,,,"2,493,000","3,015,000",,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,183,000",,,,"8,942,000",,,,"6,573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"38,448,000","36,948,000","32,924,000","19,839,000","19,673,000","21,044,000","18,424,000","13,837,000","15,989,000","13,007,000","10,575,000","194,295,000","95,682,000","100,250,000","10,927,000","45,378,000","49,337,000","51,718,000","11,221,000","54,930,000","58,159,000","60,012,000","9,389,000","60,532,000","64,682,000","67,894,000","1,149,000","71,157,000","74,435,000","72,219,000","798,000","76,889,000","72,556,000","75,280,000","860,000","54,559,000","56,517,000","28,064,000","28,996,000","30,737,000","31,769,000","15,547,000","17,222,000","13,147,000","13,923,000","15,049,000","15,946,000","17,613,000","19,125,000","20,913,000","22,897,000","26,171,000","26,750,000","241,358,000","272,409,000","207,981,000","149,546,000","199,210,000","227,870,000","255,873,000","172,592,000","148,402,000","125,819,000","99,552,000","96,553,000","134,275,000","141,028,000","133,693,000","108,472,000","104,832,000","96,314,000","113,319,000","106,360,000","77,107,000","44,162,000","39,713,000","33,870,000","30,349,000","8,279,000","8,663,000","8,848,000","8,668,000","7,269,000","7,106,000","6,849,000","9,289,000","8,263,000","1,542,000","295,000","300,000","200,000","200,000"
TotalLiabilitiesNetMinorityInterest,"2,680,045,000","2,681,547,000","2,637,067,000","2,592,952,000","2,511,373,000","2,497,749,000","2,445,652,000","2,419,458,000","2,442,783,000","1,945,902,000","1,628,778,000","1,553,493,000","1,522,828,000","1,482,708,000","1,319,984,000","1,295,091,000","1,290,532,000","1,266,561,000","1,251,408,000","1,213,965,000","1,203,312,000","1,202,102,000","1,121,061,000","1,066,718,000","1,061,146,000","1,053,553,000","995,562,000","935,249,000","899,883,000","880,647,000","815,640,000","774,771,000","751,261,000","760,769,000","691,842,000","659,617,000","637,730,000","651,353,000","581,801,000","555,898,000","541,053,000","528,499,000","463,113,000","431,966,000","426,220,000","400,738,000","358,494,000","325,671,000","299,534,000","290,976,000","269,625,000","243,176,000","238,446,000","245,809,000","220,964,000","201,979,000","193,396,000","182,374,000","173,711,000","144,970,000","139,579,000","131,026,000","113,053,000","107,045,000","93,133,000","84,153,000","73,289,000","65,097,000","59,919,000","55,627,000","55,214,000","51,193,000","45,775,000","39,764,000","37,744,000","35,553,000","34,711,000","32,798,000","32,604,000","32,066,000","29,825,000","28,756,000","28,175,000","27,027,000","27,448,000","37,295,000","34,735,000","22,699,000","18,950,000","14,800,000","10,800,000","7,600,000"
	CurrentLiabilities,"1,773,229,000","1,431,888,000","1,391,527,000","1,354,964,000","1,327,104,000","1,319,249,000","1,288,279,000","1,263,316,000","1,252,006,000","1,150,507,000","1,105,526,000","1,072,066,000","1,074,787,000","1,047,690,000","954,433,000","943,925,000","962,171,000","945,276,000","934,601,000","909,341,000","916,018,000","918,683,000","844,238,000","799,410,000","800,435,000","802,583,000","755,123,000","717,447,000","697,726,000","695,624,000","636,981,000","611,220,000","597,843,000","613,971,000","551,350,000","529,948,000","520,744,000","529,578,000","466,029,000","446,640,000","433,886,000","432,754,000","372,307,000","349,017,000","342,085,000","327,866,000","287,085,000","259,308,000","238,400,000","236,749,000","223,014,000","202,165,000","199,044,000","208,175,000","186,821,000","169,245,000","161,238,000","155,996,000","153,410,000","126,658,000","123,286,000","115,129,000","99,637,000","94,543,000","81,903,000","73,747,000","63,325,000","62,396,000","57,582,000","53,329,000","50,572,000","48,776,000","43,577,000","37,793,000","36,009,000","34,047,000","33,272,000","31,426,000","31,289,000","30,635,000","28,452,000","27,511,000","27,008,000","27,027,000","27,448,000","37,295,000","34,735,000","22,699,000","18,950,000","14,800,000","10,900,000","7,600,000"
		PayablesAndAccruedExpenses,"324,347,000","326,209,000","354,297,000","333,524,000","329,702,000","316,571,000","339,860,000","308,937,000","296,262,000","260,238,000","298,496,000","268,825,000","265,451,000","251,305,000","238,736,000","207,893,000","226,195,000","223,282,000","238,139,000","223,256,000","231,523,000","248,757,000","212,470,000","172,574,000","180,754,000","182,999,000","181,215,000","164,383,000","153,300,000","173,908,000","152,544,000","130,844,000","136,441,000","163,867,000","129,921,000","118,471,000","124,066,000","149,634,000","51,715,000","101,715,000","108,522,000","129,934,000","53,603,000","93,791,000","93,928,000","95,350,000","82,948,000","70,647,000","59,143,000","65,547,000","72,123,000","59,466,000","64,006,000","75,860,000","61,143,000","50,552,000","61,766,000","64,661,000","65,515,000","53,233,000","55,875,000","53,973,000","44,757,000","45,579,000","37,647,000","34,063,000","27,316,000","25,491,000","25,104,000","24,283,000","22,508,000","22,455,000","19,075,000","16,018,000","16,862,000","16,624,000","17,540,000","16,627,000","17,231,000","17,898,000","16,802,000","15,671,000","15,977,000","14,824,000","13,820,000","14,006,000","10,561,000","4,664,000","4,792,000","3,500,000","2,700,000","3,500,000"
			Payables,"102,712,000","109,922,000","106,171,000","100,729,000","90,088,000","97,302,000","97,520,000","90,244,000","88,207,000","91,910,000","94,428,000","55,630,000","68,156,000","66,859,000","85,413,000","44,647,000","40,271,000","46,748,000","79,708,000","44,544,000","47,289,000","49,925,000","66,106,000","37,452,000","37,243,000","37,556,000","74,105,000","48,986,000","34,683,000","41,223,000","52,387,000","36,399,000","40,371,000","38,151,000","41,509,000","28,691,000","39,100,000","32,221,000","35,647,000","32,007,000","29,904,000","129,934,000","38,385,000","34,070,000","30,827,000","31,254,000","21,180,000","22,657,000","11,733,000","12,694,000","18,891,000","16,386,000","20,781,000","24,095,000","13,092,000","13,159,000","22,535,000","24,973,000","25,525,000","23,225,000","23,012,000","12,879,000","13,174,000","17,640,000","14,605,000","12,965,000","7,668,000","6,201,000","7,207,000","7,746,000","4,840,000","6,348,000","5,397,000","2,670,000","3,714,000","3,896,000","4,159,000","4,152,000","3,685,000","4,463,000","4,197,000","3,607,000","4,460,000","3,722,000","3,905,000","14,006,000","10,561,000","4,664,000","4,792,000","3,500,000","2,700,000","3,500,000"
				AccountsPayable,"69,131,000","58,253,000","62,096,000","49,372,000","53,567,000","57,542,000","64,472,000","54,389,000","56,200,000","52,407,000","62,627,000","55,630,000","68,156,000","66,859,000","57,757,000","44,647,000","40,271,000","46,748,000","50,760,000","44,544,000","47,289,000","49,925,000","34,117,000","37,452,000","37,243,000","37,556,000","50,814,000","48,986,000","34,683,000","41,223,000","43,772,000","36,399,000","40,371,000","38,151,000","37,313,000","28,691,000","39,100,000","32,221,000","27,026,000","32,007,000","29,904,000","32,566,000","33,525,000","34,070,000","30,827,000","31,254,000","21,180,000","22,657,000","11,733,000","12,694,000","18,891,000","16,386,000","20,781,000","24,095,000","13,092,000","13,159,000","22,535,000","24,973,000","25,525,000","23,225,000","23,012,000","12,879,000","13,174,000","17,640,000","14,605,000","12,965,000","7,668,000","6,201,000","7,207,000","7,746,000","4,840,000","6,348,000","5,397,000","2,670,000","3,714,000","3,896,000","4,159,000","4,152,000","3,685,000","4,463,000","4,197,000","3,607,000","4,460,000","3,722,000","3,905,000","14,006,000","10,561,000","4,664,000","4,792,000","3,500,000","2,700,000","3,500,000"
				TotalTaxPayable,"33,581,000","51,669,000","44,075,000","51,357,000","36,521,000","39,760,000","33,048,000","35,855,000","32,007,000","39,503,000","31,801,000",,,,"27,656,000",,,,"28,948,000",,,,"31,989,000",,,,"23,291,000",,,,"8,615,000",,,,"4,196,000",,,,"8,621,000",,,,"4,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,"51,357,000","36,521,000","39,760,000","33,048,000","35,855,000","32,007,000","39,503,000","31,801,000",,,,"17,795,000",,,,"15,519,000",,,,"21,894,000",,,,"12,913,000",,,,"8,615,000",,,,"4,196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"221,635,000","216,287,000","248,126,000","232,795,000","239,614,000","219,269,000","242,340,000","218,693,000","208,055,000","168,328,000","204,068,000","213,195,000","197,295,000","184,446,000","153,323,000","163,246,000","185,924,000","176,534,000","158,431,000","178,712,000","184,234,000","198,832,000","146,364,000","135,122,000","143,511,000","145,443,000","107,110,000","115,397,000","118,617,000","132,685,000","100,157,000","94,445,000","96,070,000","125,716,000","88,412,000","89,780,000","84,966,000","117,413,000","16,068,000","69,708,000","78,618,000",,"15,218,000","59,721,000","63,101,000","64,096,000","61,768,000","47,990,000","47,410,000","52,853,000","53,232,000","43,080,000","43,225,000","51,765,000","48,051,000","37,393,000","39,231,000","39,688,000","39,990,000","30,008,000","32,863,000","41,094,000","31,583,000","27,939,000","23,042,000","21,098,000","19,648,000","19,290,000","17,897,000","16,537,000","17,668,000","16,107,000","13,678,000","13,348,000","13,148,000","12,728,000","13,381,000","12,475,000","13,546,000","13,435,000","12,605,000","12,064,000","11,517,000","11,102,000","9,915,000",,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,720,000",,,,"47,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"405,400,000","66,164,000","68,561,000","69,411,000","68,005,000","66,038,000","65,285,000","65,765,000","66,115,000","42,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"359,410,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"359,410,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000","19,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"45,990,000","46,889,000","49,286,000","50,136,000","48,730,000","46,763,000","46,010,000","46,490,000","46,840,000","42,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,043,482,000","1,039,515,000","968,669,000","952,029,000","929,397,000","936,640,000","883,134,000","888,614,000","889,629,000","847,750,000","807,030,000","803,241,000","809,336,000","796,385,000","715,697,000","736,032,000","735,976,000","721,994,000","696,462,000","686,085,000","684,495,000","669,926,000","631,768,000","626,836,000","619,681,000","619,584,000","573,908,000","553,064,000","544,426,000","521,716,000","484,437,000","480,376,000","461,402,000","450,104,000","421,429,000","411,477,000","396,678,000","379,944,000","352,594,000","344,925,000","325,364,000","302,820,000","270,880,000","255,226,000","248,157,000","232,516,000","204,137,000","188,661,000","179,257,000","171,202,000","150,891,000","142,699,000","135,038,000","132,315,000","125,678,000","118,693,000","99,472,000","91,335,000","87,895,000","73,425,000","67,411,000","61,156,000","54,880,000","48,964,000","44,256,000","39,684,000","36,009,000","36,905,000","32,478,000","29,046,000","28,064,000","26,321,000","24,502,000","21,775,000","19,147,000","17,423,000","15,732,000","14,799,000","14,058,000","12,737,000","11,650,000","11,840,000","11,031,000","12,203,000","13,628,000",,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"58,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"1,043,482,000","1,039,515,000","968,669,000","952,029,000","929,397,000","936,640,000","883,134,000","888,614,000","889,629,000","847,750,000","807,030,000","803,241,000","809,336,000","796,385,000","715,697,000","736,032,000","735,976,000","721,994,000","696,404,000","686,085,000","684,495,000","669,926,000","631,768,000","626,836,000","619,681,000","619,584,000","573,908,000","553,064,000","544,426,000","521,716,000","484,437,000","480,376,000","461,402,000","450,104,000","421,429,000","411,477,000","396,678,000","379,944,000","352,594,000","344,925,000","325,364,000","302,820,000","270,880,000","255,226,000","248,157,000","232,516,000","204,137,000","188,661,000","179,257,000","171,202,000","150,891,000","142,699,000","135,038,000","132,315,000","125,678,000","118,693,000","99,472,000","91,335,000","87,895,000","73,425,000","67,411,000","61,156,000","54,880,000","48,964,000","44,256,000","39,684,000","36,009,000","36,905,000","32,478,000","29,046,000","28,064,000","26,321,000","24,502,000","21,775,000","19,147,000","17,423,000","15,732,000","14,799,000","14,058,000","12,737,000","11,650,000","11,840,000","11,031,000","12,203,000","13,628,000",,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,289,000","24,174,000","18,035,000","14,158,000","11,300,000","8,200,000","4,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"906,816,000","1,249,659,000","1,245,540,000","1,237,988,000","1,184,269,000","1,178,500,000","1,157,373,000","1,156,142,000","1,190,777,000","795,395,000","523,252,000","481,427,000","448,041,000","435,018,000","365,551,000","351,166,000","328,361,000","321,285,000","316,807,000","304,624,000","287,294,000","283,419,000","276,823,000","267,308,000","260,711,000","250,970,000","240,439,000","217,802,000","202,157,000","185,023,000","178,659,000","163,551,000","153,418,000","146,798,000","140,492,000","129,669,000","116,986,000","121,775,000","115,772,000","109,258,000","107,167,000","95,745,000","90,806,000","82,949,000","84,135,000","72,872,000","71,409,000","66,363,000","61,134,000","54,227,000","46,611,000","41,011,000","39,402,000","37,634,000","34,143,000","32,734,000","32,158,000","26,378,000","20,301,000","18,312,000","16,293,000","15,897,000","13,416,000","12,502,000","11,230,000","10,406,000","9,964,000","2,701,000","2,337,000","2,298,000","4,642,000","2,417,000","2,198,000","1,971,000","1,735,000","1,506,000","1,439,000","1,372,000","1,315,000","1,431,000","1,373,000","1,245,000","1,167,000",,,,,,,,"-100,000",
		LongTermDebtAndCapitalLeaseObligation,"276,416,000","632,550,000","646,717,000","662,747,000","679,542,000","692,697,000","707,762,000","719,443,000","736,330,000","342,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,,"344,954,000","349,772,000","354,591,000","359,410,000","364,229,000","369,047,000","373,866,000","378,685,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"276,416,000","287,596,000","296,945,000","308,156,000","320,132,000","328,468,000","338,715,000","345,577,000","357,645,000","342,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"558,983,000","539,707,000","523,587,000","490,504,000","439,394,000","424,150,000","390,100,000","386,882,000","391,696,000","390,481,000","457,502,000","363,623,000","352,511,000","353,545,000","299,659,000","291,700,000","274,591,000","269,315,000","272,218,000","263,331,000","250,243,000","247,578,000","242,685,000","236,547,000","228,521,000","219,870,000","210,303,000","191,888,000","178,940,000","161,707,000","155,941,000","141,174,000","130,757,000","122,622,000","115,290,000","108,278,000","93,980,000","100,612,000","94,694,000","88,944,000","87,484,000","77,209,000","72,418,000","66,649,000","65,183,000","55,271,000","55,256,000","50,977,000","47,229,000","40,224,000","32,238,000","27,173,000","25,436,000",,,,,,,,,,,,,,,,,,"2,506,000","605,000","454,000","303,000","151,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"2,729,000","2,723,000","2,414,000","1,923,000","1,888,000","1,965,000","602,000","444,000","221,000","258,000","313,000","352,000","402,000","409,000","35,000","25,000","27,000","36,000","4,316,000","5,554,000","5,149,000","3,256,000","4,212,000","7,215,000","5,544,000","1,908,000","901,000","2,407,000","2,778,000","3,153,000","3,629,000","4,112,000","4,429,000","5,000,000","5,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,506,000","605,000","454,000","303,000","151,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"556,254,000","536,984,000","521,173,000","488,581,000","437,506,000","422,185,000","389,498,000","386,438,000","391,475,000","390,223,000","391,086,000","363,271,000","352,109,000","353,136,000","299,624,000","291,675,000","274,564,000","269,279,000","267,902,000","257,777,000","245,094,000","244,322,000","238,473,000","229,332,000","222,977,000","217,962,000","209,402,000","189,481,000","176,162,000","158,554,000","152,312,000","137,062,000","126,328,000","117,622,000","109,944,000","108,278,000","93,980,000","100,612,000","94,694,000","88,944,000","87,484,000","77,209,000","72,418,000","66,649,000","65,183,000","55,271,000","55,256,000","50,977,000","47,229,000","40,224,000","32,238,000","27,173,000","25,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"61,862,000","68,234,000","66,081,000","75,218,000","55,731,000","52,523,000","49,846,000",,"41,340,000","44,520,000","42,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"9,555,000","9,168,000","9,155,000","9,519,000","9,602,000","9,130,000","9,665,000","49,817,000","21,411,000","18,091,000","23,426,000","117,804,000","95,530,000","81,473,000","65,892,000","59,466,000","53,770,000","51,970,000","44,589,000","41,293,000","37,051,000","35,841,000","34,138,000","30,761,000","32,190,000","31,100,000","30,136,000","25,914,000","23,217,000","23,316,000","22,718,000","22,377,000","22,661,000","24,176,000","25,202,000","21,391,000","23,006,000","21,163,000","21,078,000","20,314,000","19,683,000","18,536,000","18,388,000","16,300,000","18,952,000","17,601,000","16,153,000","15,386,000","13,905,000","14,003,000","14,373,000","13,838,000","13,966,000",,,,,,,,,,,,,,,,,,"2,136,000","1,812,000","1,744,000","1,668,000","1,584,000",,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"2,397,128,000","2,405,361,000","2,360,213,000","2,192,169,000","2,007,819,000","2,401,590,000","2,232,268,000","2,153,899,000","1,998,194,000","1,929,458,000","1,761,497,000","1,623,782,000","1,467,408,000","1,409,188,000","1,285,492,000","1,265,975,000","1,226,614,000","1,227,178,000","1,229,392,000","1,204,607,000","1,184,605,000","1,194,993,000","1,185,262,000","1,187,065,000","1,180,994,000","1,262,528,000","1,316,728,000","1,327,102,000","1,321,396,000","1,355,777,000","1,369,310,000","1,400,714,000","1,414,939,000","1,454,070,000","1,538,712,000","1,488,186,000","1,428,179,000","1,386,299,000","1,329,400,000","1,282,168,000","1,217,218,000","1,170,190,000","1,105,436,000","1,165,168,000","1,112,303,000","1,075,099,000","1,003,698,000","941,602,000","887,576,000","848,768,000","799,020,000","774,412,000","744,517,000","740,609,000","718,259,000","732,494,000","744,583,000","810,037,000","770,577,000","741,840,000","696,521,000","656,544,000","616,458,000","567,289,000","543,614,000","504,624,000","464,210,000","440,349,000","397,951,000","351,862,000","307,645,000","261,718,000","252,201,000","232,532,000","110,429,000","104,231,000","99,063,000","96,112,000","93,685,000","93,482,000","96,403,000","95,666,000","96,488,000","107,096,000","72,634,000","80,089,000","87,685,000","83,427,000","75,439,000","70,400,000","32,000,000","28,900,000"
	StockholdersEquity,"2,397,128,000","2,405,361,000","2,360,213,000","2,192,169,000","2,007,819,000","2,401,590,000","2,232,268,000","2,153,899,000","1,998,194,000","1,929,458,000","1,761,497,000","1,623,782,000","1,467,408,000","1,409,188,000","1,285,492,000","1,265,975,000","1,226,614,000","1,227,178,000","1,229,392,000","1,204,607,000","1,184,605,000","1,194,993,000","1,185,262,000","1,187,065,000","1,180,994,000","1,262,528,000","1,316,728,000","1,327,102,000","1,321,396,000","1,355,777,000","1,369,310,000","1,400,714,000","1,414,939,000","1,454,070,000","1,538,712,000","1,488,186,000","1,428,179,000","1,386,299,000","1,329,400,000","1,282,168,000","1,217,218,000","1,170,190,000","1,105,436,000","1,165,168,000","1,112,303,000","1,075,099,000","1,003,698,000","941,602,000","887,576,000","848,768,000","799,020,000","774,412,000","744,517,000","740,609,000","718,259,000","732,494,000","744,583,000","810,037,000","770,577,000","741,840,000","696,521,000","656,544,000","616,458,000","567,289,000","543,614,000","504,624,000","464,210,000","440,349,000","397,951,000","351,862,000","307,645,000","261,718,000","252,201,000","232,532,000","110,429,000","104,231,000","99,063,000","96,112,000","93,685,000","93,482,000","96,403,000","95,666,000","96,488,000","107,096,000","72,634,000","80,089,000","87,685,000","83,427,000","75,439,000","70,400,000","32,000,000","28,900,000"
		CapitalStock,"82,133,000","145,189,000","192,458,000","133,994,000","39,507,000","386,236,000","305,453,000","304,526,000","223,101,000","211,217,000","142,597,000","98,722,000","29,401,000","13,277,000","20,427,000","20,008,000","21,120,000","20,029,000","17,627,000","17,532,000","19,401,000","17,280,000","13,191,000","9,996,000","25,181,000","16,055,000","10,159,000","5,987,000","20,683,000","5,105,000","15,753,000","18,712,000","21,320,000","109,949,000","262,505,000","290,143,000","294,875,000","315,039,000","0","0","0","379,349,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460,789,000","437,642,000","412,419,000","403,641,000","376,258,000","341,318,000","306,655,000","277,009,000","273,263,000","259,837,000","141,709,000","137,647,000","133,250,000","130,663,000","128,876,000","128,144,000","126,877,000","124,643,000","123,393,000","123,393,000","87,620,000","87,313,000","87,419,000","83,504,000","79,557,000","79,300,000","45,800,000","45,800,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"82,133,000","145,189,000","192,458,000","133,994,000","39,507,000","386,236,000","305,453,000","304,526,000","223,101,000","211,217,000","142,597,000","98,722,000","29,401,000","13,277,000","20,427,000","20,008,000","21,120,000","20,029,000","17,627,000","17,532,000","19,401,000","17,280,000","13,191,000","9,996,000","25,181,000","16,055,000","10,159,000","5,987,000","20,683,000","5,105,000","15,753,000","18,712,000","21,320,000","109,949,000","262,505,000","290,143,000","294,875,000","315,039,000","0","0","0","379,349,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460,789,000","437,642,000","412,419,000","403,641,000","376,258,000","341,318,000","306,655,000","277,009,000","273,263,000","259,837,000","141,709,000","137,647,000","133,250,000","130,663,000","128,876,000","128,144,000","126,877,000","124,643,000","123,393,000","123,393,000","87,620,000","87,313,000","87,419,000","83,504,000","79,557,000","79,300,000","45,800,000","45,800,000"
