name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005
				AllowanceForDoubtfulAccountsReceivable,"-1,854,000","-1,304,000","-1,624,000","-2,730,000","-3,102,000","-2,912,000","-3,357,000","-3,183,000","-4,014,000","-4,005,000","-2,382,000","-4,129,000","-5,276,000","-5,084,000","-866,000","-869,000","-916,000","-892,000","-885,000","-918,000","-817,000","-772,000","-807,000","-630,000","-630,000","-630,000","-630,000","-47,000","-20,000","-38,000","-20,000","-41,000","-41,000","-43,000","-147,000","-133,000","-100,000","-94,000","-94,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,313,000","616,000","1,112,000","3,298,000","2,909,000","3,245,000","1,492,000","594,000","1,346,000","1,259,000","1,739,000","1,829,000","4,420,000","3,221,000",,,,"2,199,000","618,000","952,000","1,085,000","250,000","487,000","1,785,000","1,127,000","2,635,000",,,,"1,450,000"
		Inventory,"291,690,000","291,367,000","289,613,000","274,030,000","262,827,000","269,307,000","275,839,000","288,159,000","319,696,000","340,429,000","324,845,000","338,793,000","332,495,000","311,888,000","211,945,000","219,343,000","215,888,000","214,704,000","242,848,000","245,976,000","233,858,000","232,955,000","231,528,000","202,280,000","189,744,000","174,699,000","169,875,000","157,181,000","157,195,000","146,500,000","130,833,000","130,853,000","126,465,000","123,685,000","123,505,000","121,317,000","130,991,000","127,809,000","118,463,000","115,117,000","101,612,000","88,996,000","70,295,000","69,377,000","78,331,000","81,893,000","88,694,000","84,183,000","72,016,000","68,872,000","72,915,000","72,532,000","64,481,000","58,986,000","58,620,000","57,643,000","59,241,000","58,579,000","57,116,000","58,511,000","57,329,000","58,269,000","24,653,000"
			RawMaterials,"41,225,000","39,379,000","37,429,000","33,250,000","31,808,000","34,693,000","39,310,000","43,364,000","49,992,000","47,474,000","47,247,000","70,370,000","82,528,000","74,435,000","33,627,000","30,503,000","30,303,000","27,568,000","35,810,000","36,709,000","34,760,000","33,158,000","37,199,000","39,062,000","33,085,000","27,879,000","24,234,000","30,175,000","22,372,000","15,169,000","11,584,000","11,160,000","13,199,000","14,311,000","12,154,000","9,792,000","12,224,000","13,003,000","12,371,000","14,852,000","15,325,000","12,081,000","6,952,000","7,305,000","20,130,000","23,104,000","10,969,000","9,115,000","7,482,000","6,870,000","7,440,000","10,115,000","7,678,000","9,107,000","10,045,000","9,233,000","7,930,000","10,475,000","7,474,000","8,825,000","7,385,000","6,700,000","3,617,000"
			WorkInProcess,"55,356,000","53,924,000","54,384,000","55,169,000","55,482,000","55,835,000","51,575,000","50,899,000","52,012,000","48,842,000","52,232,000","59,528,000","63,004,000","57,232,000","56,401,000","61,648,000","66,499,000","59,662,000","84,334,000","91,620,000","81,136,000","74,533,000","65,540,000","60,988,000","59,394,000","52,599,000","48,464,000","43,913,000","45,871,000","50,046,000","44,462,000","40,641,000","47,746,000","49,172,000","45,681,000","41,048,000","53,136,000","57,281,000","59,789,000","49,381,000","41,552,000","37,007,000","26,937,000","27,673,000","17,152,000","14,798,000","36,523,000","29,160,000","31,551,000","32,054,000","36,191,000","40,151,000","43,203,000","37,902,000","35,772,000","34,564,000","40,624,000","35,110,000","34,854,000","35,961,000","31,588,000","38,104,000","16,715,000"
			FinishedGoods,"195,109,000","198,064,000","197,800,000","185,611,000","175,537,000","178,779,000","184,954,000","193,896,000","217,692,000","244,113,000","225,366,000","208,895,000","186,963,000","180,221,000","121,917,000","127,192,000","119,086,000","127,474,000","122,704,000","117,647,000","117,962,000","125,264,000","128,789,000","102,230,000","97,265,000","94,221,000","97,177,000","83,093,000","88,952,000","81,285,000","74,787,000","79,052,000","65,520,000","60,202,000","65,670,000","70,477,000","65,631,000","57,525,000","46,303,000","50,884,000","44,735,000","39,908,000","36,406,000","34,399,000","41,049,000","43,991,000","41,202,000","45,908,000","32,983,000","29,948,000","29,284,000","22,266,000","13,600,000","11,977,000","12,803,000","13,846,000","10,687,000","12,994,000","14,788,000","13,725,000","18,356,000","13,465,000","4,321,000"
		PrepaidAssets,"161,188,000","147,989,000","140,202,000","136,607,000","139,245,000","171,831,000","158,765,000","168,052,000","159,845,000","139,217,000","118,502,000","109,817,000","87,871,000","85,400,000","43,756,000","46,102,000","44,362,000","42,596,000","50,320,000","42,885,000","40,133,000","34,270,000","30,520,000","29,210,000","29,689,000","29,511,000","31,780,000","29,368,000","23,112,000","24,636,000","21,714,000","20,167,000","20,537,000","14,412,000","18,924,000","14,495,000","10,284,000","9,899,000","12,094,000","10,217,000","9,469,000","10,532,000","15,699,000","14,451,000","12,959,000","9,118,000","11,068,000","10,305,000","9,415,000","8,313,000","8,417,000","7,427,000","6,751,000","6,311,000","7,016,000","5,704,000","3,525,000","3,941,000","3,715,000","3,074,000","5,293,000","3,115,000","790,000"
		RestrictedCash,"6,528,000","2,840,000","2,840,000","2,840,000","3,288,000","3,293,000","4,503,000","4,307,000","4,126,000","4,339,000","0","2,742,000","4,671,000","13,229,000",,,,"544,000","740,000","1,423,000","7,908,000","8,490,000","9,700,000","24,942,000",,,,,,,,,,,,,,,,,,"0","157,000","157,000","1,690,000","1,856,000","1,856,000","1,690,000","1,533,000","1,533,000","1,533,000","1,533,000","31,000","720,000","840,000","873,000","773,000","743,000","410,000",,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,027,000","1,244,000","850,000","413,000","1,029,000","1,891,000","2,853,000","5,407,000","5,987,000","6,468,000","6,540,000","5,737,000","6,715,000","6,940,000","6,778,000","5,830,000","5,891,000","2,376,000","3,267,000","1,321,000","1,744,000",,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"927,000",,,,,"6,505,000","24,114,000","55,760,000","78,362,000","76,052,000","70,299,000","70,127,000","62,936,000","5,084,000"
	TotalNonCurrentAssets,"568,139,000","595,463,000","623,949,000","646,293,000","650,711,000","670,624,000","645,498,000","643,451,000","649,652,000","685,507,000","683,672,000","691,784,000","699,516,000","844,173,000","390,910,000","405,341,000","446,544,000","469,733,000","503,697,000","520,682,000","509,368,000","468,160,000","544,605,000","564,178,000","564,532,000","561,179,000","529,029,000","170,321,000","177,796,000","166,161,000","154,883,000","132,947,000","130,725,000","161,856,000","149,914,000","120,270,000","92,573,000","98,673,000","104,926,000","114,848,000","130,668,000","148,473,000","111,498,000","90,358,000","89,661,000","89,930,000","77,976,000","76,752,000","73,962,000","83,717,000","68,285,000","131,859,000","131,448,000","133,865,000","125,048,000","152,748,000","146,072,000","74,843,000","53,207,000","37,270,000","35,508,000","34,426,000","28,413,000"
		NetPPE,"196,866,000","205,556,000","214,189,000","220,480,000","218,060,000","221,984,000","210,336,000","205,908,000","210,729,000","218,874,000","225,803,000","223,950,000","226,744,000","342,820,000","131,923,000","136,769,000","135,196,000","135,942,000","143,217,000","142,424,000","129,007,000","124,800,000","120,137,000","120,095,000","115,372,000","110,861,000","98,720,000","86,981,000","82,661,000","81,566,000","74,964,000","76,886,000","78,801,000","79,668,000","79,062,000","78,391,000","77,155,000","80,343,000","79,140,000","82,396,000","82,056,000","76,753,000","63,703,000","58,298,000","56,431,000","51,740,000","47,134,000","45,061,000","44,060,000","43,656,000","44,363,000","48,102,000","48,583,000","46,820,000","42,860,000","40,651,000","38,343,000","36,973,000","31,216,000","30,746,000","29,484,000","26,665,000","14,534,000"
			GrossPPE,"517,143,000","520,668,000","524,361,000","518,300,000","489,403,000","603,240,000","573,413,000","560,599,000","560,201,000","558,079,000","554,000,000","536,355,000","522,260,000","630,251,000","403,579,000","398,752,000","388,244,000","385,894,000","382,520,000","372,355,000","352,548,000","339,840,000","328,233,000","319,325,000","306,288,000","294,716,000","275,642,000","258,377,000","250,026,000","242,364,000","229,706,000","225,338,000","224,991,000","219,724,000","213,039,000","207,096,000","200,033,000","197,569,000","190,356,000","187,445,000","181,622,000","170,809,000","153,462,000","143,474,000","137,849,000","129,856,000","121,391,000","115,478,000","110,864,000","106,826,000","104,221,000","101,882,000","98,787,000","93,064,000","85,408,000","80,440,000","75,438,000","71,518,000","63,829,000","61,260,000","57,683,000","52,779,000","33,672,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"12,369,000","14,393,000","15,211,000","12,349,000","12,349,000","12,349,000","12,349,000","12,349,000","12,349,000","12,349,000","12,349,000","12,349,000","12,352,000","187,184,000","12,352,000","12,347,000","12,347,000","12,347,000","12,347,000","12,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,949,000","13,737,000","13,010,000","12,438,000","11,624,000","11,737,000","11,100,000","10,918,000","6,832,000"
				MachineryFurnitureEquipment,"101,798,000","104,808,000","90,392,000","89,104,000","74,106,000","82,344,000","63,742,000","80,603,000","81,521,000","84,359,000","72,516,000","55,410,000","54,909,000","59,143,000","50,274,000","50,055,000","49,436,000","48,876,000","48,666,000","47,704,000","44,813,000","41,629,000","41,519,000","39,570,000","36,756,000","35,542,000","32,573,000","30,613,000","29,722,000","27,809,000","27,537,000","27,192,000","28,635,000","28,027,000","27,438,000","26,561,000","26,499,000","26,143,000","141,609,000","129,792,000","122,286,000","118,230,000","124,007,000","117,382,000","112,839,000","107,307,000","104,328,000","98,566,000","94,114,000","90,442,000","87,766,000","85,975,000","84,078,000","78,861,000","67,824,000","63,257,000","59,182,000","55,969,000","49,159,000","3,210,000","43,655,000","38,969,000","24,994,000"
				OtherProperties,"321,826,000","333,213,000","348,619,000","319,420,000","306,309,000","402,806,000","397,494,000","373,424,000","376,615,000","381,162,000","380,298,000","374,499,000","371,464,000","304,889,000","263,137,000","259,756,000","250,562,000","246,380,000","244,784,000","236,275,000","225,577,000","222,311,000","215,690,000","207,901,000","197,561,000","189,168,000","182,363,000","171,621,000","166,514,000","162,004,000","158,446,000","154,181,000","151,132,000","146,834,000","143,680,000","133,973,000","125,633,000","120,543,000",,,,,,,,,,,,,,,,,"3,635,000","3,446,000","3,246,000","3,111,000","3,046,000","46,313,000","2,928,000","2,892,000","1,846,000"
				ConstructionInProgress,"30,097,000","18,807,000","20,220,000","45,876,000","44,612,000","39,727,000","36,610,000","41,247,000","37,148,000","27,946,000","43,253,000","47,202,000","38,579,000","32,997,000","34,688,000","33,431,000","32,598,000","34,816,000","33,877,000","37,794,000","39,632,000","33,633,000","27,976,000","29,930,000","30,426,000","31,060,000","22,201,000","17,876,000","15,340,000","14,726,000","6,465,000","7,278,000","9,218,000","8,950,000","6,969,000","11,996,000","14,781,000","17,513,000","15,350,000","24,405,000","26,844,000","25,843,000",,,,,,,,,,,,,,,,,,,,,
				Leases,"51,053,000","49,447,000","49,919,000","51,551,000","52,027,000","66,014,000","63,218,000","52,976,000","52,568,000","52,263,000","45,584,000","46,895,000","44,956,000","46,038,000","43,128,000","43,163,000","43,301,000","43,475,000","42,846,000","38,235,000","42,526,000","42,267,000","43,048,000","41,924,000","41,545,000","38,946,000","38,505,000","38,267,000","38,450,000","37,825,000","37,258,000","36,687,000","36,006,000","35,913,000","34,952,000","34,566,000","33,120,000","33,370,000","33,397,000","33,248,000","32,492,000","26,736,000","29,455,000","26,092,000","25,010,000","22,549,000","17,063,000","16,912,000","16,750,000","16,384,000","16,455,000","15,907,000","14,709,000","14,203,000",,,,,,,,,
			AccumulatedDepreciation,"-320,277,000","-315,112,000","-310,172,000","-297,820,000","-271,343,000","-381,256,000","-363,077,000","-354,691,000","-349,472,000","-339,205,000","-328,197,000","-312,405,000","-295,516,000","-287,431,000","-271,656,000","-261,983,000","-253,048,000","-249,952,000","-239,303,000","-229,931,000","-223,541,000","-215,040,000","-208,096,000","-199,230,000","-190,916,000","-183,855,000","-176,922,000","-171,396,000","-167,365,000","-160,798,000","-154,742,000","-148,452,000","-146,190,000","-140,056,000","-133,977,000","-128,705,000","-122,878,000","-117,226,000","-111,216,000","-105,049,000","-99,566,000","-94,056,000","-89,759,000","-85,176,000","-81,418,000","-78,116,000","-74,257,000","-70,417,000","-66,804,000","-63,170,000","-59,858,000","-53,780,000","-50,204,000","-46,244,000","-42,548,000","-39,789,000","-37,095,000","-34,545,000","-32,613,000","-30,514,000","-28,199,000","-26,114,000","-19,138,000"
		GoodwillAndOtherIntangibleAssets,"325,800,000","342,362,000","361,964,000","375,154,000","380,380,000","398,308,000","388,737,000","394,812,000","394,768,000","420,194,000","418,668,000","430,272,000","437,481,000","460,350,000","247,130,000","250,960,000","276,520,000","287,803,000","297,278,000","292,922,000","283,343,000","285,235,000","321,866,000","332,090,000","344,809,000","347,879,000","352,201,000",,,,,,,,,,,,,,,,,,,,,,,"961,000","1,004,000","1,143,000","1,209,000","1,276,000","1,342,000","1,408,000","1,475,000","1,541,000","1,607,000","1,673,000","1,740,000","1,806,000","788,000"
			Goodwill,"249,534,000","255,788,000","264,758,000","268,699,000","265,216,000","273,426,000","256,178,000","251,050,000","239,412,000","249,848,000","234,485,000","229,281,000","221,517,000","227,231,000","180,986,000","179,165,000","192,562,000","195,615,000","197,325,000","189,989,000","179,670,000","176,760,000","187,927,000","189,982,000","193,498,000","191,560,000","190,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"76,266,000","86,574,000","97,206,000","106,455,000","115,164,000","124,882,000","132,559,000","143,762,000","155,356,000","170,346,000","184,183,000","200,991,000","215,964,000","233,119,000","66,144,000","71,795,000","83,958,000","92,188,000","99,953,000","102,933,000","103,673,000","108,475,000","133,939,000","142,108,000","151,311,000","156,319,000","162,082,000",,,,,,,,,,,,,,,,,,,,,,,"961,000","1,004,000","1,143,000","1,209,000","1,276,000","1,342,000","1,408,000","1,475,000","1,541,000","1,607,000","1,673,000","1,740,000","1,806,000","788,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","850,000","6,586,000","23,493,000","36,129,000","54,575,000","76,105,000","87,903,000","47,779,000","91,939,000","102,444,000","94,988,000","91,007,000","65,922,000","72,019,000","84,335,000","73,733,000","70,386,000","46,086,000","41,756,000","73,419,000","61,871,000","32,427,000","9,000,000","11,874,000","19,361,000","26,057,000","41,672,000","63,315,000","36,524,000","12,403,000","12,397,000","14,453,000","15,618,000","12,209,000","8,261,000","18,255,000","7,423,000","71,831,000","70,651,000","74,684,000",,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,"0","850,000","6,586,000","23,493,000","36,129,000","54,575,000","76,105,000","87,903,000","47,779,000","91,939,000","102,444,000","94,988,000","91,007,000","65,922,000","72,019,000","84,335,000","73,733,000","70,386,000","46,086,000","41,756,000","73,419,000","61,871,000","32,427,000","9,000,000","11,874,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","19,000","38,000","813,000","905,000","956,000","995,000","1,219,000","1,842,000","5,205,000","9,247,000","12,668,000","14,394,000","10,790,000","14,751,000","16,873,000","16,887,000","1,768,000","2,072,000","2,181,000","2,493,000",,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","745,000","805,000","822,000","822,000","822,000","822,000","3,182,000","6,082,000","8,982,000","11,882,000","7,649,000","9,249,000","10,849,000","12,449,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"45,473,000","47,545,000","47,796,000","50,659,000","52,271,000","50,332,000","46,425,000","42,731,000","44,155,000","46,439,000","39,201,000","37,562,000","35,291,000","41,003,000","11,007,000","11,026,000","11,335,000","9,859,000","8,627,000","9,231,000","9,115,000","10,346,000","10,663,000","9,549,000","9,363,000","11,432,000","12,186,000","11,321,000","10,800,000","10,862,000","9,533,000","9,975,000","10,168,000","8,767,000","8,962,000","9,414,000","5,605,000","5,551,000","5,469,000","5,400,000","5,721,000","6,563,000","6,066,000","10,410,000","8,165,000","9,343,000","4,434,000","4,731,000","4,768,000","3,958,000","13,727,000","8,711,000","8,824,000","8,592,000","80,846,000","110,689,000","106,254,000","36,329,000","20,384,000","4,851,000","4,284,000","5,955,000","13,091,000"
TotalLiabilitiesNetMinorityInterest,"1,325,333,000","1,263,453,000","1,193,188,000","1,183,934,000","1,173,607,000","1,306,213,000","1,222,239,000","1,266,004,000","1,305,412,000","1,241,803,000","1,079,572,000","998,949,000","957,652,000","1,097,449,000","543,081,000","303,568,000","461,448,000","452,305,000","459,161,000","455,031,000","431,601,000","436,255,000","428,145,000","449,513,000","437,361,000","449,233,000","406,676,000","323,750,000","315,195,000","336,109,000","299,135,000","279,347,000","270,818,000","283,116,000","252,098,000","257,210,000","158,357,000","172,034,000","138,521,000","125,448,000","133,204,000","143,901,000","124,958,000","124,550,000","114,192,000","140,776,000","128,421,000","131,271,000","120,924,000","123,438,000","104,232,000","105,575,000","90,833,000","101,604,000","91,269,000","129,873,000","194,304,000","234,614,000","218,343,000","204,706,000","552,280,000","536,787,000","321,622,000"
	CurrentLiabilities,"562,504,000","612,488,000","520,190,000","514,711,000","505,928,000","633,886,000","500,335,000","562,053,000","605,441,000","715,319,000","558,327,000","532,432,000","491,425,000","502,867,000","218,510,000","241,103,000","397,070,000","374,676,000","381,519,000","374,243,000","206,299,000","216,533,000","206,526,000","226,816,000","216,874,000","237,043,000","195,486,000","152,614,000","150,860,000","174,331,000","141,803,000","127,967,000","125,311,000","140,949,000","113,185,000","118,956,000","129,744,000","144,047,000","112,186,000","99,939,000","108,222,000","119,465,000","104,095,000","104,792,000","94,531,000","120,082,000","112,594,000","109,327,000","99,150,000","101,341,000","85,782,000","86,704,000","73,086,000","83,500,000","75,330,000","113,971,000","176,581,000","216,755,000","199,106,000","185,325,000","205,231,000","193,822,000","42,920,000"
		PayablesAndAccruedExpenses,"315,442,000","345,641,000","300,786,000","284,966,000","263,982,000","310,289,000","304,614,000","349,929,000","370,198,000","447,079,000","348,058,000","330,009,000","286,681,000","318,360,000","126,573,000","128,525,000","129,731,000","97,906,000","119,390,000","112,702,000","92,007,000","94,066,000","114,646,000","120,341,000","116,354,000","126,290,000","105,687,000","68,921,000","78,244,000","87,974,000","75,049,000","55,708,000","58,087,000","62,274,000","50,508,000","54,198,000","72,044,000","86,911,000","93,094,000","79,728,000","83,226,000","75,642,000","66,063,000","76,266,000","63,013,000","86,242,000","86,559,000","76,764,000","67,824,000","70,397,000","74,101,000","71,022,000","59,378,000","68,817,000","49,886,000","50,943,000","47,750,000","49,724,000","50,354,000","51,220,000","53,363,000","67,308,000","23,862,000"
