name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008
		LongTermDebtAndCapitalLeaseObligation,"316,506,000","330,793,000","347,427,000","363,467,000","366,535,000","384,454,000","381,863,000","214,319,000","215,226,000","216,244,000","221,617,000","242,850,000","259,176,000","255,757,000","270,470,000","305,183,000","322,896,000","347,609,000","367,322,000","415,032,000",,,,,,,,,,,,,,,,,,"0","0","0","1,000","2,000","4,000","5,000","6,000","18,000","42,000","65,000","91,000","115,000","146,000","238,000"
			LongTermDebt,"286,298,000","306,153,000","326,027,000","343,022,000","344,116,000","363,592,000","372,457,000","207,486,000","207,197,000","206,909,000","206,622,000","226,335,000","241,044,000","255,757,000","270,470,000","305,183,000","322,896,000","347,609,000","367,322,000","415,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"30,208,000","24,640,000","21,400,000","20,445,000","22,419,000","20,862,000","9,406,000","6,833,000","8,029,000","9,335,000","14,995,000","16,515,000","18,132,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,000","2,000","4,000","5,000","6,000","18,000","42,000","65,000","91,000","115,000","146,000","238,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,"4,097,000","4,539,000","4,538,000","4,718,000","4,885,000","5,065,000","5,082,000","9,075,000","9,656,000","9,470,000","10,040,000","10,195,000","11,427,000",,,,,,,,,,,,,"227,000",,,,,"244,000","248,000","257,000","234,000","175,000","115,000","71,000",,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244,000","248,000","257,000","234,000","175,000","115,000","71,000",,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"456,000",,,,,"1,103,000",,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","35,351,000","35,351,000"
		OtherNonCurrentLiabilities,"19,980,000","22,998,000","17,650,000","17,704,000","13,649,000","13,210,000","17,734,000","6,802,000","7,614,000","8,065,000","8,678,000","8,016,000","8,019,000","8,474,000","8,277,000","8,564,000","7,591,000","8,558,000","9,598,000","9,409,000","6,454,000","6,029,000","5,712,000","5,064,000","4,773,000","4,322,000","10,597,000","10,723,000","3,522,000","3,363,000","1,475,000","1,373,000","1,149,000","1,097,000","917,000","903,000","828,000","796,000",,"676,000","492,000","855,000","978,000",,,,,,,,,
TotalEquityGrossMinorityInterest,"527,846,000","489,198,000","457,543,000","433,667,000","420,778,000","391,117,000","396,808,000","401,975,000","408,157,000","414,920,000","413,351,000","411,376,000","408,204,000","399,936,000","392,394,000","399,921,000","406,448,000","387,424,000","396,648,000","397,907,000","366,013,000","352,424,000","338,703,000","321,188,000","288,015,000","262,924,000","264,528,000","254,342,000","98,129,000","99,102,000","96,034,000","95,864,000","89,116,000","86,674,000","84,648,000","85,947,000","80,689,000","80,233,000","83,881,000","89,537,000","88,760,000","93,025,000","94,469,000","103,454,000","105,739,000","104,897,000","96,465,000","93,683,000","90,783,000","15,876,000","-22,251,000","-25,363,000"
	StockholdersEquity,"527,846,000","489,198,000","457,543,000","433,667,000","420,778,000","391,117,000","396,808,000","401,975,000","408,157,000","414,920,000","413,351,000","411,376,000","408,204,000","399,936,000","392,394,000","399,921,000","406,448,000","387,424,000","396,648,000","397,907,000","366,013,000","352,424,000","338,703,000","321,188,000","288,015,000","262,924,000","264,528,000","254,342,000","98,129,000","99,102,000","96,034,000","95,864,000","89,116,000","86,674,000","84,648,000","85,947,000","80,689,000","80,233,000","83,881,000","89,537,000","88,760,000","93,025,000","94,469,000","103,454,000","105,739,000","104,897,000","96,465,000","93,683,000","90,783,000","15,876,000","-22,251,000","-25,363,000"
		CapitalStock,"8,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","6,000","6,000","6,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","2,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,,
			CommonStock,"8,000","8,000","8,000","8,000","8,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","6,000","6,000","6,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","2,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000"
		AdditionalPaidInCapital,"663,622,000","657,485,000","655,620,000","640,710,000","628,911,000","602,064,000","584,968,000","554,250,000","539,035,000","529,596,000","520,204,000","512,753,000","506,649,000","493,287,000","485,149,000","478,453,000","469,556,000","455,497,000","446,485,000","439,040,000","418,682,000","413,909,000","407,928,000","400,093,000","390,704,000","384,961,000","377,800,000","368,507,000","181,614,000","177,912,000","172,433,000","169,028,000","161,666,000","158,360,000","153,694,000","150,164,000","141,973,000","139,210,000","135,430,000","132,314,000","128,973,000","126,695,000","123,471,000","121,025,000","118,505,000","116,512,000","113,713,000","112,409,000","111,236,000","37,650,000","1,442,000","736,000"
		RetainedEarnings,"-136,834,000","-170,420,000","-198,596,000","-207,854,000","-208,587,000","-212,389,000","-187,717,000","-151,072,000","-129,265,000","-113,796,000","-105,692,000","-100,978,000","-98,749,000","-93,630,000","-93,941,000","-80,163,000","-65,743,000","-69,119,000","-49,671,000","-40,504,000","-51,469,000","-59,932,000","-68,280,000","-77,959,000","-102,108,000","-121,221,000","-112,677,000","-114,259,000","-83,511,000","-78,789,000","-76,427,000","-73,222,000","-72,610,000","-71,748,000","-69,101,000","-64,219,000","-61,315,000","-59,015,000","-51,594,000","-42,808,000","-40,249,000","-33,687,000","-28,995,000","-17,607,000","-12,811,000","-11,663,000","-17,325,000","-18,677,000","-20,443,000","-21,777,000","-23,695,000","-26,106,000"
		GainsLossesNotAffectingRetainedEarnings,"1,050,000","2,125,000","511,000","803,000","446,000","1,435,000","-450,000","-1,210,000","-1,620,000","-887,000","-1,168,000","-406,000","297,000","272,000","1,179,000","1,624,000","2,628,000","1,039,000","-173,000","-636,000","-1,207,000","-1,560,000","-952,000","-953,000","-588,000","-822,000","-601,000","88,000","22,000","-25,000","24,000","54,000","56,000","58,000","52,000","-1,000","28,000","35,000","42,000","28,000","33,000","14,000","-10,000","33,000","42,000","45,000","74,000","-52,000","-13,000","0","0","5,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,,,,,,,,
TotalCapitalization,"814,144,000","795,351,000","783,570,000","776,689,000","764,894,000","754,709,000","769,265,000","609,461,000","615,354,000","621,829,000","619,973,000","637,711,000","649,248,000","655,693,000","662,864,000","705,104,000","729,344,000","735,033,000","763,970,000","812,939,000","366,013,000","352,424,000","338,703,000","321,188,000","288,015,000","262,924,000","264,528,000","254,342,000","98,129,000","99,102,000","96,034,000","95,864,000","89,116,000","86,674,000","84,648,000","85,947,000","80,689,000","80,233,000","83,881,000","89,537,000","88,760,000","93,025,000","94,469,000","103,454,000","105,739,000","104,897,000","96,465,000","93,683,000","90,783,000","15,876,000","-22,251,000","-25,363,000"
CommonStockEquity,"527,846,000","489,198,000","457,543,000","433,667,000","420,778,000","391,117,000","396,808,000","401,975,000","408,157,000","414,920,000","413,351,000","411,376,000","408,204,000","399,936,000","392,394,000","399,921,000","406,448,000","387,424,000","396,648,000","397,907,000","366,013,000","352,424,000","338,703,000","321,188,000","288,015,000","262,924,000","264,528,000","254,342,000","98,129,000","99,102,000","96,034,000","95,864,000","89,116,000","86,674,000","84,648,000","85,947,000","80,689,000","80,233,000","83,881,000","89,537,000","88,760,000","93,025,000","94,469,000","103,454,000","105,739,000","104,897,000","96,465,000","93,683,000","90,783,000","15,876,000","-22,251,000","-25,363,000"
CapitalLeaseObligations,"38,796,000","33,528,000","30,471,000","30,227,000","31,875,000","29,006,000","15,631,000","11,605,000","12,780,000","14,145,000","22,848,000","24,848,000","26,165,000","1,214,000","1,178,000","1,153,000","1,129,000","1,105,000","1,418,000","1,565,000","1,745,000","1,560,000","1,612,000","1,243,000","1,306,000",,,,,,,,,,,,,"2,000","4,000","5,000","10,000","34,000","58,000","80,000","91,000","116,000","146,000","178,000","210,000","239,000","268,000","347,000"
NetTangibleAssets,"80,980,000","29,990,000","-9,179,000","-44,125,000","-73,592,000","-118,977,000","-137,916,000","4,204,000","-3,743,000","-11,381,000","-27,196,000","-43,296,000","-60,760,000","-83,294,000","-107,749,000","-119,426,000","-129,393,000","-165,613,000","-175,434,000","-194,455,000","190,661,000","172,148,000","153,024,000","203,799,000","188,943,000","161,790,000","135,500,000","112,077,000","86,737,000","87,515,000","95,523,000","95,274,000","88,446,000","85,925,000","83,819,000","84,989,000","80,566,000","79,958,000","83,420,000","88,889,000","87,926,000","92,004,000","93,253,000","102,699,000","104,872,000","103,917,000","95,518,000","92,803,000","90,322,000","15,876,000","-22,251,000","-25,363,000"
WorkingCapital,"219,781,000","196,709,000","187,006,000","166,319,000","147,343,000","128,057,000","138,679,000","120,614,000","118,181,000","115,208,000","102,001,000","105,732,000","105,837,000","110,044,000","107,789,000","129,535,000","134,004,000","124,918,000","121,037,000","147,972,000","183,874,000","159,500,000","132,353,000","195,787,000","163,422,000","134,170,000","99,992,000","84,813,000","62,173,000","67,668,000","74,209,000","69,808,000","65,673,000","56,558,000","58,029,000","60,023,000","56,224,000","68,450,000","74,952,000","80,909,000","75,813,000","76,585,000","89,261,000","93,062,000","95,177,000","95,444,000","91,536,000","89,302,000","87,411,000","11,029,000","10,350,000","8,406,000"
InvestedCapital,"814,144,000","795,351,000","783,570,000","779,551,000","764,894,000","754,709,000","777,050,000","609,461,000","615,354,000","621,829,000","619,973,000","637,711,000","649,248,000","655,693,000","662,864,000","705,104,000","729,344,000","735,033,000","763,970,000","814,928,000","366,013,000","352,424,000","338,703,000","321,188,000","288,015,000","262,924,000","264,528,000","254,342,000","98,129,000","99,102,000","96,034,000","95,864,000","89,116,000","86,674,000","84,648,000","85,947,000","80,689,000","80,233,000","83,881,000","89,537,000","88,760,000","93,025,000","94,469,000","103,454,000","105,739,000","104,897,000","96,465,000","93,683,000","90,783,000","15,876,000","-22,251,000","-25,363,000"
TangibleBookValue,"80,980,000","29,990,000","-9,179,000","-44,125,000","-73,592,000","-118,977,000","-137,916,000","4,204,000","-3,743,000","-11,381,000","-27,196,000","-43,296,000","-60,760,000","-83,294,000","-107,749,000","-119,426,000","-129,393,000","-165,613,000","-175,434,000","-194,455,000","190,661,000","172,148,000","153,024,000","203,799,000","188,943,000","161,790,000","135,500,000","112,077,000","86,737,000","87,515,000","95,523,000","95,274,000","88,446,000","85,925,000","83,819,000","84,989,000","80,566,000","79,958,000","83,420,000","88,889,000","87,926,000","92,004,000","93,253,000","102,699,000","104,872,000","103,917,000","95,518,000","92,803,000","90,322,000","15,876,000","-22,251,000","-25,363,000"
TotalDebt,"325,094,000","339,681,000","356,498,000","376,111,000","375,991,000","392,598,000","395,873,000","219,091,000","219,977,000","221,054,000","229,470,000","251,183,000","267,209,000","256,971,000","271,648,000","306,336,000","324,025,000","348,714,000","368,740,000","418,586,000","1,745,000","1,560,000","1,612,000","1,243,000","1,306,000",,,,,,,,,,,,,"2,000","4,000","5,000","10,000","34,000","58,000","80,000","91,000","116,000","146,000","178,000","210,000","239,000","268,000","347,000"
NetDebt,"135,187,000","175,581,000","156,603,000","215,572,000","196,021,000","214,691,000","283,672,000","100,124,000","108,824,000","114,201,000","140,507,000","159,706,000","169,942,000","182,615,000","203,285,000","231,124,000","267,251,000","275,737,000","295,746,000","329,453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"77,375,000","76,778,000","76,735,000","76,469,000","75,378,000","74,536,000","74,153,000","73,103,000","72,345,000","71,931,000","71,549,000","71,218,000","70,532,000","69,551,000","68,913,000","68,608,000","68,091,000","67,400,000","66,923,000","66,534,000","65,446,000","65,031,000","64,525,000","64,010,000","62,987,000","62,402,000","61,471,000","60,153,000","38,283,000","37,911,000","37,275,000","36,739,000","35,645,000","35,340,000","34,788,000","34,487,000","33,102,000","32,854,000","32,801,000","33,853,000","33,382,000","33,250,000","32,838,000","32,620,000","32,212,000","31,890,000","31,301,000","31,254,000","31,234,000","31,234,000","30,411,122","30,411,122"
OrdinarySharesNumber,"77,375,000","76,778,000","76,735,000","76,469,000","75,378,000","74,536,000","74,153,000","73,103,000","72,345,000","71,931,000","71,549,000","71,218,000","70,532,000","69,551,000","68,913,000","68,608,000","68,091,000","67,400,000","66,923,000","66,534,000","65,446,000","65,031,000","64,525,000","64,010,000","62,987,000","62,402,000","61,471,000","60,153,000","38,283,000","37,911,000","37,275,000","36,739,000","35,645,000","35,340,000","34,788,000","34,487,000","33,102,000","32,854,000","32,801,000","33,853,000","33,382,000","33,250,000","32,838,000","32,620,000","32,212,000","31,890,000","31,301,000","31,254,000","31,234,000","31,234,000","30,411,122","30,411,122"
