name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,09/30/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
		DepreciationAndAmortizationInIncomeStatement,"22,916,000","2,171,000","5,643,000","5,817,000","5,825,000","5,824,000","6,257,000","6,301,000","6,328,000","6,718,000","6,840,000","6,847,000","6,732,000","6,797,000","-10,623,000","13,000,000","11,962,000","12,248,000","10,414,000","8,137,000","7,891,000","7,312,000","10,903,000","5,365,000","5,417,000","4,162,000","4,133,000","5,712,000","6,624,000","6,703,000","8,866,000","7,112,000","7,651,000","7,651,000","7,651,000","7,722,000","8,379,000","7,501,000","8,588,000","8,537,000","9,255,000","9,255,000","9,273,000","9,422,000","9,422,000","9,227,000","5,576,000","2,488,000","2,488,000","2,521,000","2,563,000","2,569,000","2,872,000","1,256,000","3,439,000","3,439,000","3,439,000","2,727,000","2,757,000","2,576,000","2,576,000","2,576,000","3,045,000","3,281,000","1,370,000","436,000","436,000","436,000","436,000","441,000","437,000","445,000","429,000","388,000","295,000","134,000","134,000","133,000","135,000","134,000","138,000","201,000","18,478,000","18,628,000","21,217,000","10,922,000","10,500,000","6,143,000","1,067,000","1,000,000","800,000","300,000","400,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,429,000",,,,,,,,
			Amortization,"22,916,000","2,171,000","5,643,000","5,817,000","5,825,000","5,824,000","6,257,000","6,301,000","6,328,000","6,718,000","6,840,000","6,847,000","6,732,000","6,797,000","-10,623,000","13,000,000","11,962,000","12,248,000","10,414,000","8,137,000","7,891,000","7,312,000","10,903,000","5,365,000","5,417,000","4,162,000","4,133,000","5,712,000","6,624,000","6,703,000","8,866,000","7,112,000","7,651,000","7,651,000","7,651,000","7,722,000","8,379,000","7,501,000","8,588,000","8,537,000","9,255,000","9,255,000","9,273,000","9,422,000","9,422,000","9,227,000","5,576,000","2,488,000","2,488,000","2,521,000","2,563,000","2,569,000","2,872,000","1,256,000","3,439,000","3,439,000","3,439,000","2,727,000","2,757,000","2,576,000","2,576,000","2,576,000","3,045,000","3,281,000","1,370,000","436,000","436,000","436,000","436,000","441,000","437,000","445,000","429,000","388,000","295,000","134,000","134,000","133,000","135,000","134,000","138,000","201,000","18,478,000","18,628,000","17,788,000",,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"22,916,000","2,171,000","5,643,000","5,817,000","5,825,000","5,824,000","6,257,000","6,301,000","6,328,000","6,718,000","6,840,000","6,847,000","6,732,000","6,797,000","-10,623,000","13,000,000","11,962,000","12,248,000","10,414,000","8,137,000","7,891,000","7,312,000","10,903,000","5,365,000","5,417,000","4,162,000","4,133,000","5,712,000","6,624,000","6,703,000","8,866,000","7,112,000","7,651,000","7,651,000","7,651,000","7,722,000","8,379,000","7,501,000","8,588,000","8,537,000","9,255,000","9,255,000","9,273,000","9,422,000","9,422,000","9,227,000","5,576,000","2,488,000","2,488,000","2,521,000","2,563,000","2,569,000","2,872,000","1,256,000","3,439,000","3,439,000","3,439,000","2,727,000","2,757,000","2,576,000","2,576,000","2,576,000","3,045,000","3,281,000","1,370,000","436,000","436,000","436,000","436,000","441,000","437,000","445,000","429,000","388,000","295,000","134,000","134,000","133,000","135,000","134,000","138,000","201,000","18,478,000","18,628,000","17,788,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,346,000","353,945,000",,,,,,,,,,
OperatingIncome,"87,814,000","6,572,000","41,389,000","18,623,000","15,619,000","13,340,000","-51,554,000","9,589,000","-4,746,000","-9,200,000","-2,526,000","3,430,000","8,434,000","2,743,000","9,212,000","2,410,000","-28,722,000","-4,320,000","-15,823,000","25,373,000","21,104,000","11,263,000","12,427,000","16,874,000","18,574,000","16,546,000","24,321,000","8,891,000","5,884,000","-5,669,000","912,000","-18,652,000","-7,342,000","-11,716,000","-26,595,000","-36,081,000","-28,321,000","-28,283,000","-26,600,000","20,285,000","17,704,000","12,983,000","42,570,000","37,426,000","32,077,000","24,471,000","-1,687,000","24,464,000","31,865,000","26,683,000","21,570,000","23,730,000","22,787,000","-9,534,000","4,327,000","4,861,000","1,209,000","6,452,000","6,866,000","7,470,000","7,323,000","7,488,000","5,564,000","4,869,000","1,947,000","3,063,000","2,799,000","1,987,000","1,374,000","1,558,000","1,187,000","541,000","-43,000","-160,000","-1,258,000","-2,421,000","-2,498,000","-2,386,000","-3,213,000","-4,741,000","-6,741,000","-13,245,000","-387,233,000","-31,499,000","-29,770,000","-9,578,000","-17,460,000","-13,067,000","-7,469,000","-5,700,000","-5,200,000","-3,500,000","-2,200,000"
NetNonOperatingInterestIncomeExpense,"-12,159,000","-2,136,000","-3,457,000","-3,617,000","-2,949,000","-3,143,000","-2,824,000","-7,662,000","-11,395,000","-12,223,000","-11,725,000","-10,839,000","-10,424,000","-10,184,000","29,074,000","-28,488,000","-26,454,000","-25,046,000","-24,757,000","-22,252,000","-20,290,000","-20,180,000","-20,160,000","-19,367,000","-16,421,000","-6,969,000","-7,403,000","-7,878,000","-7,483,000","-7,256,000","-7,292,000","-7,542,000","-7,230,000","-7,233,000","-7,024,000","-6,895,000","-5,380,000","3,494,000","-18,801,000","-3,718,000","-4,208,000","-3,462,000","-1,586,000","-3,321,000","-4,695,000","-7,523,000","-2,819,000","349,000","-449,000","-363,000","-584,000","-262,000","-869,000","-344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,"100,000","300,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"218,000","8,131,000","800,000",,"150,000","392,000","501,000","425,000","355,000","404,000","250,000","643,000","87,000","115,000","101,000","250,000","91,000","284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"12,159,000","2,136,000","3,457,000","3,617,000","2,949,000","3,143,000","2,824,000","7,662,000","11,395,000","12,223,000","11,725,000","10,839,000","10,424,000","10,184,000","-29,074,000","28,488,000","26,454,000","25,046,000","24,757,000","22,252,000","20,290,000","20,180,000","20,160,000","19,367,000","16,421,000","6,969,000","7,403,000","7,878,000","7,483,000","6,746,000","6,782,000","7,032,000","6,719,000","6,723,000","6,514,000","6,385,000","4,251,000","3,337,000","13,735,000","3,718,000","4,358,000","3,854,000","-3,177,000","3,746,000","5,050,000","7,927,000","3,069,000","294,000","536,000","478,000","685,000","512,000","960,000","628,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"-500,000","-4,800,000","-800,000","145,000,000",,"-600,000","500,000","100,000","900,000","-1,000,000","600,000","4,458,000","4,429,000","-600,000",,"-100,000","3,431,000","100,000","-400,000","3,418,000","510,000","510,000","510,000","511,000","510,000","510,000","510,000","1,347,000","1,300,000","-800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"84,815,000","-386,000","67,248,000","6,287,000","11,427,000","1,059,000","-74,973,000","-454,000","15,409,000","722,000","-29,273,000","919,000","-148,467,000","1,396,000","-40,308,000","-1,557,000","133,815,000","-6,478,000","1,073,000","-20,821,000","-144,832,000","524,000","-4,603,000","-6,000","-4,792,000","-6,887,000","-2,098,000","-2,454,000","-145,000","1,860,000","-257,000","-17,000","-1,521,000","-227,000","-1,163,000","-8,197,000","-3,901,000","0","15,303,000","-26,946,000","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","-5,000","0","0","2,392,000","-12,000","-11,000","-8,000","-8,000","-118,000","-10,000","-43,000","-13,000","-10,000","-73,000","-48,000","-65,000","93,000","-26,000","0",,,"39,000","-538,000","95,000","1,000","2,345,000","-363,613,000","255,000","-2,865,000","0",,"-13,729,000",,,,"200,000",
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,"-4,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"1,337,000","-398,000","2,078,000","-257,000","-86,000","22,000","-223,000","383,000","16,834,000","200,000","125,000","386,000","218,000","-64,000","-270,000","-177,000","767,000","-61,000","115,000","449,000","-28,000","285,000","0","0","-4,898,000","-2,603,000","-797,000","-1,479,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-2,000","1,844,000","-5,244,000",,"-74,759,000","-1,235,000","-550,000","0","-34,196,000","-248,000","-3,691,000","947,000","-40,702,000","-855,000","133,067,000","-5,500,000","0","-20,700,000","-144,590,000","0","-5,224,000","0","0","-4,650,000","-1,203,000","-1,398,000","-293,000","-26,000","-256,000","-188,000","-1,751,000","-195,000","-950,000","-7,371,000","-3,901,000",,"15,303,000","-26,946,000",,,,,,,,,,,,,,,,,"-5,000","0",,"2,392,000","-12,000","-11,000","-8,000","-8,000","-118,000","-10,000","-43,000","-13,000","-10,000","-73,000","-48,000","-65,000","93,000",,,,,"39,000","-538,000","95,000","1,000","2,345,000","-363,613,000","255,000","-2,865,000","0",,"-13,729,000",,,,"200,000",
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","600,000",,,"-2,201,000","8,636,000",,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,"74,759,000","210,000","0","0","32,500,000","248,000","3,691,000","98,000","41,557,000","0","30,075,000",,"0","0","0","0","0","0","0","4,650,000","1,203,000","22,000","293,000","26,000","256,000","188,000","1,751,000","195,000","950,000","7,371,000",,,"0","11,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"9,000","6,519,000","5,244,000",,"74,759,000","1,235,000","550,000","0","8,496,000","248,000","3,691,000","-947,000","27,236,000","855,000","40,062,000","5,500,000","0","20,700,000","144,590,000","0","5,224,000","0","0","4,650,000","1,203,000","1,398,000","293,000","26,000","256,000","188,000","1,751,000","195,000","950,000","7,371,000","3,901,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,000","-62,000",,,"-144,000","354,977,000",,,,,,,,,,
		GainOnSaleOfBusiness,,,"7,000","8,363,000",,,,,,,"0","0","0","0","0","0","173,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"86,880,000","12,000","65,172,000","4,700,000","16,757,000","1,037,000","9,000","398,000","-875,000","522,000","4,798,000","781,000","-144,994,000","513,000","664,000","-525,000","-19,000","-917,000","958,000","-570,000","-214,000","239,000","621,000","-6,000","106,000","366,000","-98,000","423,000","148,000","1,886,000","-1,000","171,000","230,000","-32,000","-213,000","-826,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"160,470,000","4,050,000","105,180,000","21,293,000","24,097,000","11,256,000","-129,351,000","1,473,000","-732,000","-20,701,000","-43,524,000","-6,490,000","-150,457,000","-6,045,000","-2,022,000","-27,635,000","78,639,000","-35,844,000","-39,507,000","-17,700,000","-144,018,000","-8,393,000","-12,336,000","-2,499,000","-2,639,000","2,690,000","14,820,000","-1,441,000","-1,744,000","-11,065,000","-6,637,000","-26,211,000","-16,093,000","-19,176,000","-34,782,000","-51,173,000","-37,602,000","-24,789,000","-30,098,000","-10,379,000","13,496,000","9,521,000","39,044,000","34,105,000","27,382,000","16,948,000","-4,506,000","24,813,000","31,416,000","26,320,000","20,986,000","23,468,000","21,918,000","-9,878,000","2,895,000","3,855,000","130,000","6,411,000","6,873,000","10,038,000","7,427,000","7,353,000","5,273,000","4,560,000","2,133,000","3,403,000","2,940,000","2,033,000","1,334,000","1,403,000","742,000","696,000","267,000","116,000","-918,000","-2,071,000","-2,106,000","-2,048,000","-3,199,000","-3,962,000","-6,024,000","-8,730,000","-395,869,000","-29,977,000","-32,900,000",,,,,,,,
TaxProvision,"12,324,000","-14,421,000","17,897,000","5,099,000","2,192,000","2,663,000","-24,149,000","931,000","6,873,000","-347,000","-24,554,000","-765,000","-527,000","1,932,000","3,489,000","-3,789,000","3,683,000","-2,914,000","-49,694,000","-238,000","-1,007,000","172,000","-15,218,000","-2,656,000","-503,000","563,000","-1,557,000","3,692,000","1,472,000","-981,000","-4,459,000","-448,000","1,677,000","1,566,000","-14,164,000","-2,233,000","-14,726,000","-13,197,000","-5,776,000","-19,754,000","5,515,000","3,708,000","14,908,000","13,121,000","11,506,000","4,335,000","-5,879,000","9,124,000","12,946,000","10,541,000","8,054,000","10,107,000","8,668,000","-3,913,000","1,123,000","1,503,000","50,000","467,000","2,749,000","4,010,000","2,960,000","2,870,000","2,011,000","1,733,000","810,000",,,,,,,,,,,,,,,,,"-184,000","-44,012,000","-2,249,000","-2,099,000",,,,,,,,
NetIncomeCommonStockholders,"148,238,000","22,857,000","87,275,000","16,180,000","21,926,000","9,057,000","727,824,000","542,000","-7,605,000","-20,354,000","-18,970,000","-5,725,000","-149,930,000","-7,553,000","374,781,000","-35,991,000","64,824,000","-39,874,000","5,818,000","-28,587,000","-153,710,000","-19,980,000","-7,314,000","-10,185,000","-10,202,000","2,049,000","16,327,000","-5,244,000","-3,225,000","-10,084,000","-2,178,000","-25,763,000","-17,770,000","-20,742,000","-20,618,000","-48,940,000","-22,876,000","-11,592,000","-24,322,000","9,375,000","7,981,000","5,813,000","24,136,000","20,984,000","15,876,000","12,613,000","1,344,000","15,689,000","18,470,000","15,779,000","12,932,000","13,361,000","13,250,000","-5,965,000","1,772,000","2,352,000","80,000","5,944,000","4,124,000","6,028,000","4,467,000","4,483,000","3,262,000","2,827,000","1,323,000","3,403,000","2,940,000","2,033,000","1,334,000","1,403,000","742,000","696,000","267,000","116,000","-918,000","-2,071,000","-2,106,000","-2,048,000","-3,199,000","-3,962,000","-6,024,000","-8,546,000","-351,857,000","-27,728,000","-30,801,000","-15,280,000","-15,213,000","-24,331,000","-2,043,000","-5,100,000","-4,800,000","-3,600,000","1,200,000"
	NetIncome,"148,238,000","22,857,000","87,275,000","16,180,000","21,926,000","9,057,000","727,824,000","542,000","-7,605,000","-20,354,000","-18,970,000","-5,725,000","-149,930,000","-7,553,000","374,781,000","-35,991,000","64,824,000","-39,874,000","5,818,000","-28,587,000","-153,710,000","-19,980,000","-7,314,000","-10,185,000","-10,202,000","2,049,000","16,327,000","-5,244,000","-3,225,000","-10,084,000","-2,178,000","-25,763,000","-17,770,000","-20,742,000","-20,618,000","-48,940,000","-22,876,000","-11,592,000","-24,322,000","9,375,000","7,981,000","5,813,000","24,136,000","20,984,000","15,876,000","12,613,000","1,373,000","15,689,000","18,470,000","15,779,000","12,932,000","13,361,000","13,250,000","-5,965,000","1,772,000","2,352,000","80,000","5,944,000","4,124,000","6,028,000","4,467,000","4,483,000","3,262,000","2,827,000","1,323,000","3,403,000","2,940,000","2,033,000","1,334,000","1,403,000","742,000","696,000","267,000","116,000","-918,000","-2,071,000","-2,106,000","-2,048,000","-3,199,000","-3,962,000","-6,024,000","-8,546,000","-351,857,000","-27,728,000","-30,801,000","-15,280,000","-15,213,000","-24,331,000","-2,043,000","-4,900,000","-4,000,000","-3,600,000","1,200,000"
