name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
	CashFlowFromContinuingFinancingActivities,"-182,139,000","-40,527,000","105,356,000","-59,638,000","-185,128,000","123,691,000","-69,743,000","119,555,000","-105,032,000","80,802,000","23,272,000","16,048,000","44,952,000","116,166,000","57,171,000","-219,522,000","-7,001,000","40,603,000","110,436,000","638,000","17,419,000","9,358,000","33,794,000","-24,740,000","8,121,000","232,614,000","8,861,000","-15,369,000","158,414,000","-8,149,000","47,951,000","-14,226,000","-5,110,000","150,344,000","-15,360,000","-9,572,000","-20,938,000","-141,469,000","35,724,000","-122,339,000","-65,244,000","58,433,000","80,094,000","-48,531,000","-22,353,000","-66,518,000","-67,572,000","175,227,000","-8,105,000","-49,551,000","62,440,000","-80,865,000","-28,000","0","443,000","615,000","177,000","-4,061,000","-14,792,000","0","0","0","656,000","-200,987,000","-1,945,000","8,382,000","-12,559,000","-25,903,000"
		NetIssuancePaymentsOfDebt,"-4,193,000","1,826,000","145,986,000","-1,921,000","-150,084,000","161,753,000","-70,844,000","70,882,000","-93,409,000","61,879,000","296,000","26,682,000","50,637,000","-21,373,000","-10,040,000","-6,708,000","2,443,000","86,586,000","95,359,000","-6,105,000","28,254,000","743,000","-1,455,000","-26,515,000","7,396,000","21,412,000","4,356,000","-819,000","-806,000","1,110,000","58,461,000","-890,000","-886,000","154,580,000","-806,000","-1,007,000","-1,003,000","1,247,000","104,560,000","-111,459,000","-59,652,000","65,033,000","52,956,000","-31,198,000","-9,827,000","-38,014,000","7,397,000","-1,000","1,000","-25,001,000","-1,000",,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"-4,193,000","1,826,000","145,986,000","-1,921,000","-150,084,000","161,753,000","-70,844,000","70,882,000","-93,409,000","61,879,000","296,000","26,682,000","50,637,000","-21,373,000","-10,040,000","-6,708,000","2,443,000","86,586,000","95,359,000","-6,105,000","28,254,000","743,000","-1,455,000","-26,515,000","7,396,000","21,412,000","4,356,000","-819,000","-806,000","1,110,000","61,765,000","0","0","149,500,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"152,815,000","4,019,000","148,500,000","0","296,000","301,490,000","25,011,000","71,998,000","0","62,812,000","2,725,000","29,465,000","55,175,000","0","0","-3,134,000","17,455,000","88,061,000","274,411,000","0","29,490,000","2,247,000","0","-71,000","8,637,000","22,072,000","5,000,000","0","0","2,140,000","65,392,000","0","0","149,500,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-157,008,000","-2,193,000","-2,514,000","-1,921,000","-150,380,000","-139,737,000","-95,855,000","-1,116,000","-93,409,000","-933,000","-2,429,000","-2,783,000","-4,538,000","-21,373,000","-10,040,000","-3,574,000","-15,012,000","-1,475,000","-179,052,000","-6,105,000","-1,236,000","-1,504,000","-1,455,000","-26,444,000","-1,241,000","-660,000","-644,000","-819,000","-806,000","-1,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-890,000","-886,000","5,080,000","-806,000","-1,007,000","-1,003,000","1,247,000","104,560,000","-111,459,000","-59,652,000","65,033,000","52,463,000","-30,705,000","-10,320,000","-38,014,000","6,001,000","-1,000","1,000","-25,001,000","-1,000",,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","6,217,000","0","0","0","2,044,000",,,"-59,233,000","65,408,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-890,000","-886,000","-1,137,000","-806,000","-1,007,000","-1,003,000","-797,000","104,560,000","-105,284,000","-419,000","-375,000","52,956,000","-31,198,000","-10,320,000","-38,014,000","1,000","-1,000","1,000","-25,001,000","-1,000",,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-163,333,000","-24,140,000","-36,877,000","-52,405,000","-49,911,000","-20,629,000","-3,872,000","-18,871,000","-6,553,000","-18,018,000","-5,064,000","-2,074,000","-3,421,000","-4,658,000","-14,999,000","-5,901,000","-3,278,000","-7,584,000","-19,662,000","11,279,000","-11,279,000","0","-1,640,000","0","-2,443,000","-3,571,000","-6,981,000","-19,128,000","-15,364,000","-7,205,000","-8,711,000","-6,029,000","-7,887,000","-3,411,000","-10,074,000","-2,423,000","0","-235,000","-2,586,000","-3,736,000","-3,611,000","-905,000","-3,137,000",,,,,,,,"73,605,000",,,,"0","0","-169,000","-4,182,000",,,,,,,,"8,584,000",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,584,000",,
			CommonStockPayments,"-163,333,000","-24,140,000","-36,877,000","-52,405,000","-49,911,000","-20,629,000","-3,872,000","-18,871,000","-6,553,000","-18,018,000","-5,064,000","-2,074,000","-3,421,000","-4,658,000","-14,999,000","-5,901,000","-3,278,000","-7,584,000","-19,662,000","11,279,000","-11,279,000","0","-1,640,000","0","-2,443,000","-3,571,000","-6,981,000","-19,128,000","-15,364,000","-7,205,000","-8,711,000","-6,029,000","-7,887,000","-3,411,000","-10,074,000","-2,423,000","0","-235,000","-2,586,000","-3,736,000","-3,611,000","-905,000","-3,137,000",,,,"0","0","0","0","-7,002,000","-16,941,000","0","0","0","0","-169,000","-4,182,000",,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-19,769,000","-5,615,000","-4,866,000","-4,702,000","-4,586,000","-4,011,000","-3,975,000","-2,619,000","-2,782,000","-3,126,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-199,000",,,,"0",,,,,
			CommonStockDividendPaid,"-12,977,000","-3,917,000","-3,168,000","-3,004,000","-2,888,000","-2,313,000","-2,277,000","-921,000","-1,084,000","-1,428,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"-6,792,000","-1,698,000","-1,698,000","-1,698,000","-1,698,000","-1,698,000","-1,698,000","-1,698,000","-1,698,000","-1,698,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"5,156,000","-12,598,000","1,113,000","-610,000","19,453,000","-13,422,000","8,948,000","70,163,000","-2,288,000","40,067,000","28,040,000","-8,560,000","-2,264,000","142,197,000","82,210,000","-206,913,000","-6,166,000","-38,399,000","34,739,000","-4,536,000","444,000","8,615,000","36,889,000","1,775,000","3,168,000","214,773,000","11,487,000","4,694,000","56,879,000","-2,054,000","-1,799,000","-7,307,000","3,547,000","-825,000","-4,480,000","-6,142,000","-19,935,000","-142,481,000","-66,250,000","-7,144,000","-1,981,000","-5,695,000","30,275,000","-9,105,000","-12,526,000","-28,504,000","-74,969,000","175,228,000","-8,106,000","-24,550,000","-11,164,000","-63,722,000",,,"443,000","615,000","346,000","121,000",,,,,"656,000","-20,655,000","6,639,000","-202,000","-13,998,000","-25,903,000"
EndCashPosition,"786,748,000","786,748,000","1,156,834,000","1,284,238,000","1,050,259,000","1,426,776,000","941,053,000","789,551,000","525,112,000","408,883,000","415,014,000","408,385,000","328,567,000","379,222,000","442,113,000","363,349,000","318,530,000","263,910,000","130,052,000","117,824,000","165,474,000","78,959,000","112,014,000","76,925,000","57,783,000","67,046,000","158,485,000","92,854,000","145,707,000","94,666,000","129,509,000","66,166,000","75,012,000","61,565,000","54,720,000","39,217,000","36,881,000","36,951,000","83,538,000","55,776,000","80,069,000","66,218,000","126,889,000","83,520,000","110,175,000","26,251,000","36,354,000","27,585,000","15,350,000","12,855,000","147,367,000","5,871,000","82,035,000","79,971,000","108,595,000","111,907,000","108,155,000","91,903,000","139,879,000","121,239,000","98,801,000","109,041,000","185,042,000","146,523,000","6,590,000","641,000","2,150,000","1,274,000"
	ChangesInCash,"-640,963,000","-370,086,000","-127,404,000","233,979,000","-376,934,000","485,723,000","151,502,000","264,439,000","116,229,000","-6,131,000","6,629,000","79,818,000","-50,655,000","-62,891,000","78,764,000","44,819,000","54,620,000","-298,000","12,228,000","-47,650,000","87,539,000","-33,055,000","35,089,000","19,142,000","-9,263,000","-91,439,000","65,631,000","-52,853,000","51,041,000","-34,843,000","63,343,000","-8,846,000","13,447,000","6,845,000","15,503,000","2,336,000","-70,000","-46,587,000","27,762,000","-24,293,000","11,865,000","-60,671,000","43,369,000","-26,655,000","83,924,000","-10,103,000","8,769,000","12,235,000","2,495,000","-134,512,000","141,495,000","-14,245,000","2,064,000","-28,624,000","-3,312,000","3,752,000","16,252,000","-47,976,000","18,640,000","22,438,000","-10,240,000","-76,001,000","38,519,000","139,933,000","5,949,000","-1,509,000","876,000","-851,000"
	BeginningCashPosition,"1,427,711,000","1,156,834,000","1,284,238,000","1,050,259,000","1,426,776,000","941,053,000","789,551,000","525,112,000","408,883,000","415,014,000","408,385,000","328,567,000","379,222,000","442,113,000","363,349,000","318,530,000","263,910,000","264,208,000","117,824,000","165,474,000","78,959,000","112,014,000","76,925,000","57,783,000","67,046,000","158,485,000","92,854,000","145,707,000","94,666,000","129,509,000","66,166,000","75,012,000","61,565,000","54,720,000","39,217,000","36,881,000","36,951,000","83,538,000","55,776,000","80,069,000","66,218,000","126,889,000","83,520,000","110,175,000","26,251,000","36,354,000","27,585,000","15,350,000","12,855,000","147,367,000","5,871,000","82,035,000","79,971,000","108,595,000","111,907,000","108,155,000","91,903,000","139,879,000","121,239,000","98,801,000","109,041,000","185,042,000","146,523,000","6,590,000","641,000","2,150,000","1,274,000","2,125,000"
IncomeTaxPaidSupplementalData,"123,943,000","12,980,000","30,956,000","24,366,000","55,641,000","8,087,000","2,799,000","529,000","505,000","950,000","495,000","235,000","2,149,000","1,431,000","-981,000","2,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"190,188,000","40,538,000","52,441,000","48,710,000","48,499,000","65,259,000","37,196,000","44,005,000","42,892,000","29,560,000","47,514,000","46,103,000","43,438,000","8,822,000","28,472,000","23,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,000","41,000","56,000","60,000",,,,,,,,,,,,
CapitalExpenditure,"-13,090,000","-2,914,000","-4,462,000","-1,844,000","-3,870,000","-1,643,000",,"-5,322,000","-3,751,000","-2,485,000","-7,020,000","-4,196,000","-1,982,000","-1,684,000","-1,876,000","-5,313,000","-246,000","-1,151,000","-2,930,000","-881,000","-2,025,000","-150,000","-700,000","-219,000","-2,311,000","-12,383,000","-1,839,000","-3,765,000","-1,125,000","-301,000",,"-1,033,000","-1,578,000","-4,279,000","-357,000","-230,000","-317,000","-237,000","-207,000","-611,000","-639,000","-445,000","-753,000","-1,523,000","-1,720,000","-2,543,000","-4,059,000","-1,622,000","-105,000","-67,000","-87,000","-98,000","-132,000","-82,000","-441,000","-416,000","-320,000","-393,000","-443,000","-727,000","-581,000","-202,000","-239,000","-5,936,000","-4,467,000","-1,133,000","-212,000","-89,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,584,000",,
IssuanceOfDebt,"152,815,000","4,019,000","148,500,000","0","296,000","301,490,000","25,011,000","71,998,000","0","62,812,000","2,725,000","29,465,000","55,175,000","0","0","-3,134,000","17,455,000","88,061,000","274,411,000","0","29,490,000","2,247,000","0","-71,000","8,637,000","22,072,000","5,000,000","0","0","2,140,000","59,175,000","0","0","155,717,000","0","0","0","2,044,000",,"-6,175,000","-59,233,000","65,408,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-157,008,000","-2,193,000","-2,514,000","-1,921,000","-150,380,000","-139,737,000","-95,855,000","-1,116,000","-93,409,000","-933,000","-2,429,000","-2,783,000","-4,538,000","-21,373,000","-10,040,000","-3,574,000","-15,012,000","-1,475,000","-179,052,000","-6,105,000","-1,236,000","-1,504,000","-1,455,000","-26,444,000","-1,241,000","-660,000","-644,000","-819,000","-806,000","-1,030,000","-714,000","-890,000","-886,000","-1,137,000","-806,000","-1,007,000","-1,003,000","-797,000","104,560,000","-105,284,000","-419,000","-375,000","52,956,000","-31,198,000","-10,320,000","-38,014,000","-662,000","-1,000","1,000","-25,001,000","-1,000",,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-163,333,000","-24,140,000","-36,877,000","-52,405,000","-49,911,000","-20,629,000","-3,872,000","-18,871,000","-6,553,000","-18,018,000","-5,064,000","-2,074,000","-3,421,000","-4,658,000","-14,999,000","-5,901,000","-3,278,000","-7,584,000","-19,662,000","11,279,000","-11,279,000","0","-1,640,000","0","-2,443,000","-3,571,000","-6,981,000","-19,128,000","-15,364,000","-7,205,000","-8,711,000","-6,029,000","-7,887,000","-3,411,000","-10,074,000","-2,423,000","0","-235,000","-2,586,000","-3,736,000","-3,611,000","-905,000","-3,137,000",,,,"0","0","0","0","-7,002,000","-16,941,000","0","0","0","0","-169,000","-4,182,000",,,,,,,,,,
FreeCashFlow,"-378,766,000","-312,056,000","-170,101,000","293,291,000","-185,964,000","357,582,000","222,472,000","148,126,000","221,302,000","-81,342,000","-30,275,000","64,920,000","-98,073,000","-131,364,000","26,674,000","261,637,000","64,296,000","-36,657,000","-99,468,000","-63,474,000","95,423,000","-54,859,000","-16,062,000","18,978,000","-20,300,000","-353,003,000","109,342,000","-22,111,000","-120,629,000","-40,984,000","11,626,000","13,030,000","-20,727,000","-72,864,000","27,979,000","16,893,000","20,067,000","84,509,000","-877,000","-127,731,000","180,009,000","-157,169,000","-103,048,000","186,041,000","112,466,000","30,886,000","-8,037,000","27,514,000","10,659,000","-87,542,000","76,253,000","59,031,000","2,653,000","-28,038,000","730,000","10,839,000","22,233,000","-43,915,000","33,432,000","22,438,000","-10,240,000","-76,001,000","37,863,000","340,920,000","7,894,000","-9,891,000","13,287,000","25,052,000"
