name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994
		DepreciationAndAmortizationInIncomeStatement,"267,995,000","69,667,000","69,832,000","66,547,000","61,949,000","60,927,000","60,671,000","60,303,000","59,461,000","61,150,000","64,990,000","60,850,000","59,460,000","69,204,000","58,032,000","57,661,000","56,694,000","57,568,000","58,898,000","56,973,000","55,816,000","56,145,000","58,406,000","52,923,000","55,317,000","53,494,000","45,718,000","54,652,000","51,240,000","50,308,000","49,128,000","48,287,000","50,443,000","48,165,000","46,567,000","48,124,000","42,394,000","42,144,000","40,563,000","38,651,000","40,276,000","38,362,000","39,552,000","36,320,000","33,430,000","33,812,000","35,430,000","34,281,000","33,353,000","32,912,000","32,605,000","32,637,000","32,931,000","33,424,000","32,408,000","32,109,000","31,365,000","31,041,000","29,897,000","32,517,000","30,547,000","29,741,000","28,370,000","29,056,000","29,596,000","28,706,000","22,885,000","29,888,000","29,969,000","35,122,000","29,308,000","33,419,000","34,411,000","34,316,000","33,451,000","31,543,000","32,412,000","33,294,000","34,798,000","31,522,000","31,298,000","31,286,000","33,241,000","29,503,000","29,117,000","29,206,000","31,630,000","30,123,000","29,362,000","28,328,000",,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-79,880,000",,"-82,124,000",,,,,"-76,594,000",,,,"-74,813,000","-84,372,000",,,,,"-77,923,000","-75,003,000","-75,806,000",,,,,"-74,966,000","-81,171,000","-71,984,000","-72,931,000",,"-76,645,000",,,"-72,885,000","-81,200,000","-72,000,000","-77,700,000","-79,300,000","-82,100,000","-73,500,000","-60,500,000","-50,800,000","-47,700,000","-31,000,000","-29,000,000","-26,700,000","-23,700,000","-16,100,000","-12,400,000","-10,800,000","-9,500,000","-8,400,000","-7,400,000","-5,500,000","-4,400,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,008,000","39,734,000","122,082,000","39,190,000","39,134,000","39,000,000","42,686,000","114,065,000","37,263,000","33,526,000","44,180,000","111,430,000","125,166,000","41,763,000","42,193,000","42,423,000","39,165,000","115,724,000","112,187,000","112,676,000","37,319,000","51,748,000","32,904,000","31,403,000","108,298,000","117,187,000","104,897,000","105,843,000","31,697,000","110,448,000","33,751,000","35,984,000","107,250,000",,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"236,759,000","61,733,000","59,775,000","58,031,000","57,220,000","56,737,000","50,759,000","54,693,000","58,489,000","58,518,000","53,405,000","50,773,000","54,492,000","30,227,000","52,052,000","51,052,000","52,895,000","51,660,000","47,698,000","52,731,000","53,563,000","44,377,000","43,044,000","44,863,000","45,701,000","42,648,000","27,248,000","40,144,000","43,726,000","38,052,000","39,830,000","39,433,000","38,271,000","33,184,000","33,495,000","34,836,000","38,091,000","35,363,000","35,038,000","32,605,000","34,470,000","35,784,000","33,646,000","27,535,000","34,506,000","32,608,000","33,012,000","29,395,000","35,682,000","32,303,000","30,376,000","29,168,000","31,435,000","32,430,000","30,618,000","33,048,000","32,150,000","34,900,000","31,902,000","28,042,000","27,853,000","28,956,000","24,484,000","26,003,000","29,676,000","29,588,000","25,109,000","25,026,000","31,995,000","31,182,000","29,429,000","28,559,000","33,778,000","22,974,000","28,419,000","31,988,000","29,853,000","33,063,000","6,913,000","48,796,000","55,614,000","61,158,000","58,427,000","66,941,000","68,086,000","71,152,000","70,126,000","69,393,000","74,332,000","73,370,000","-357,187,000","208,500,000","220,800,000","226,300,000","-263,541,000","210,600,000","171,800,000","149,500,000","-113,006,000","92,300,000","88,000,000","83,000,000","-42,882,000","50,900,000","38,900,000","33,700,000","29,400,000","29,000,000","24,900,000","18,400,000","14,300,000"
NetNonOperatingInterestIncomeExpense,"-90,478,000","-24,393,000","-25,098,000","-21,986,000","-19,001,000","-19,768,000","-19,959,000","-19,886,000","-19,840,000","-21,277,000","-22,026,000","-20,527,000","-20,356,000","-18,739,000","-17,512,000","-16,619,000","-17,415,000","-17,936,000","-17,394,000","-16,633,000","-15,590,000","-17,179,000","-17,438,000","-17,733,000","-18,951,000","-20,188,000","-22,621,000","-20,474,000","-20,803,000","-20,185,000","-19,353,000","-21,294,000","-19,803,000","-19,963,000","-20,262,000","-22,090,000","-21,669,000","-22,085,000","-21,983,000","-21,696,000","-22,758,000","-22,572,000","-22,049,000","-22,885,000","-23,907,000","-21,670,000","-23,987,000","-23,338,000","-22,934,000","-21,413,000","-28,833,000","-18,010,000","-19,060,000","-20,969,000","-24,364,000","-24,492,000","-24,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,"205,000","818,000","462,000","455,000","503,000","558,000","564,000","684,000","454,000","833,000","534,000","517,000","-1,506,000","1,038,000","1,199,000","1,238,000","1,576,000","1,054,000","1,410,000","1,399,000","1,615,000","1,582,000","1,617,000","1,783,000","1,470,000","1,916,000","1,785,000","2,230,000","2,110,000","1,505,000","1,899,000","1,873,000",,,,"1,700,000",,"3,324,000","2,284,000","1,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"90,478,000","24,393,000","25,098,000","21,986,000","19,001,000","19,768,000","19,959,000","19,886,000","19,840,000","21,277,000","22,026,000","20,527,000","20,356,000","18,739,000","17,717,000","17,437,000","17,877,000","18,391,000","17,897,000","17,191,000","16,154,000","17,863,000","17,892,000","18,566,000","19,485,000","20,705,000","21,115,000","21,512,000","22,002,000","21,423,000","20,929,000","22,348,000","21,213,000","21,362,000","21,877,000","23,672,000","23,286,000","23,868,000","23,453,000","23,612,000","24,543,000","24,802,000","24,159,000","24,390,000","23,907,000","23,543,000","23,987,000","23,338,000","22,934,000","23,113,000","22,218,000","21,334,000","21,344,000","21,976,000","24,364,000","24,492,000","24,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"162,277,000","4,763,000","94,347,000","39,542,000","23,625,000","19,886,000","54,487,000","7,524,000","307,000","154,099,000","30,967,000","-689,000","7,258,000","-3,102,000","20,837,000","576,000","17,518,000","522,000","28,771,000","23,451,000","1,581,000","6,287,000","1,430,000","6,710,000","6,778,000","5,682,000","1,551,000","11,947,000","3,968,000","2,968,000","3,108,000","36,160,000","6,044,000","-29,000","4,085,000","4,280,000","-190,000","-143,000","2,554,000","1,404,000","645,000","-97,000","1,253,000","752,000","3,544,000","1,505,000","-1,447,000","2,716,000","26,476,000","1,004,000","-2,273,000","903,000","1,113,000","366,000",,,"3,208,000","803,000",,"-789,000",,,"1,554,000",,"-934,000",,"0","-323,000","-806,000","-2,626,000","0","14,435,000","-12,457,000","1,402,000","1,848,000","1,626,000","-485,000","1,761,000","8,165,000","-5,141,000",,"944,000","74,000","3,357,000","5,670,000",,"13,223,000",,,"6,946,000",,"800,000","1,500,000","600,000",,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"159,222,000","4,100,000","93,688,000","38,572,000","22,862,000","18,937,000","52,500,000","10,012,000","318,000","153,067,000","29,299,000","3,515,000","6,703,000",,"20,663,000","3,000","16,972,000",,"28,976,000","19,849,000",,"5,332,000","647,000","3,902,000","5,861,000","4,397,000","863,000","7,012,000","2,412,000","1,157,000","2,167,000","36,238,000","5,947,000",,"0","34,000","-37,000",,,,,,"0","2,282,000",,,,,,,,,,,,,,,,"1,288,000",,,,,"1,008,000",,,,"1,383,000","403,000",,,,,"395,000","864,000","1,632,000",,,,,"944,000","74,000","3,357,000","5,670,000",,"13,223,000",,,"6,946,000",,"800,000","1,500,000","600,000",,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"1,610,000","300,000","333,000","546,000","431,000","637,000","1,040,000","823,000","1,179,000","963,000","907,000","940,000","765,000","664,000","597,000","573,000","546,000","522,000","647,000","5,047,000","755,000","955,000","783,000","2,808,000","917,000","1,285,000","711,000","780,000","1,776,000","1,811,000","941,000","248,000","667,000","-29,000","4,088,000","-3,173,000","913,000","436,000","2,365,000","1,324,000","1,508,000","-162,000","945,000","1,113,000","1,353,000","1,467,000",,"1,018,000",,"795,000","1,577,000","682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0","0",,"0","0","-1,778,000",,"0","-5,318,000","-531,000",,"-423,000","0",,,"-852,000","-1,445,000","826,000",,,,"0",,"-23,000","4,155,000","-220,000",,"0","-326,000","-570,000","0","-3,000","7,419,000","-1,066,000","-579,000","-255,000","80,000","-863,000","65,000","308,000","-2,643,000","2,191,000","38,000","1,254,000","1,698,000","26,476,000","209,000","-3,850,000","221,000","1,113,000","366,000",,,"3,208,000","803,000","0","-2,077,000","0",,"1,554,000","0","-1,942,000","0","0","-323,000","-2,189,000","-3,029,000","0","14,435,000","-12,457,000","1,402,000","1,453,000","762,000","-2,117,000","1,761,000","8,165,000","-5,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-7,451,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0",,"0","0","1,778,000",,"0","5,318,000","531,000",,"423,000","0",,,"0","1,445,000",,,,,,,"0","0","0",,"0","0","588,000",,,,"1,066,000","415,000","0","0",,,"0","2,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,"852,000",,"-826,000",,,,,,"23,000",,"220,000",,"0","326,000","-18,000",,"3,000","32,000",,"164,000","0",,"863,000","-65,000","0",,"-1,991,000",,"-1,235,000","-1,679,000","-26,459,000",,,,"-630,000",,,,,"-803,000","190,000","3,365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,000","0",,"308,000","-214,000","200,000","38,000","19,000","19,000","17,000","209,000","118,000","221,000","483,000","366,000",,,,"0","190,000","1,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,445,000","363,000","326,000","424,000","332,000","312,000","947,000","-3,311,000","588,000","69,000","761,000","174,000","321,000","-3,766,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"308,558,000","42,103,000","129,024,000","75,587,000","61,844,000","56,855,000","85,287,000","42,331,000","38,956,000","191,340,000","62,346,000","29,557,000","41,394,000","8,386,000","55,377,000","35,009,000","52,998,000","34,246,000","59,075,000","59,549,000","39,554,000","33,485,000","27,036,000","33,840,000","33,528,000","28,142,000","6,178,000","31,617,000","26,891,000","20,835,000","23,585,000","54,299,000","24,512,000","13,192,000","17,318,000","17,026,000","16,232,000","13,135,000","15,609,000","12,313,000",,"13,115,000","12,850,000","5,402,000",,"12,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"888,000",,,,"1,862,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"296,592,000","40,260,000","124,922,000","72,105,000","59,305,000","54,459,000","82,109,000","40,304,000","37,028,000","185,473,000","59,852,000","27,901,000","39,422,000","7,255,000","53,048,000","33,160,000","50,686,000","32,449,000","56,570,000","57,040,000","37,589,000","31,674,000","25,380,000","31,971,000","31,648,000","432,790,000","20,352,000","29,749,000","25,155,000","19,316,000","21,916,000","51,708,000","22,705,000","12,128,000","29,729,000","53,349,000","27,522,000","12,349,000","14,074,000","33,357,000","12,962,000","16,694,000","11,427,000","7,002,000","10,112,000","10,136,000","9,017,000","6,878,000","36,224,000","9,671,000","-2,541,000","10,281,000","33,227,000","10,811,000","-15,022,000","12,152,000","12,145,000","12,805,000","12,620,000","9,918,000","4,000,000","48,445,000","20,303,000","4,796,000","2,160,000","7,619,000","1,886,000","11,900,000","3,721,000","13,441,000","1,961,000","13,846,000","-2,315,000","-1,829,000","5,217,000","13,760,000","2,407,000","3,459,000","16,303,000","6,221,000","20,762,000","19,322,000","14,971,000","26,276,000","28,028,000","30,436,000","34,409,000","29,737,000","3,669,000","33,092,000","26,313,000","24,900,000","27,500,000","26,900,000","24,158,000","25,900,000","23,300,000","22,300,000","18,462,000","13,900,000","14,600,000","11,700,000","13,220,000","10,200,000","8,400,000","7,400,000","7,800,000","6,600,000","5,600,000","3,200,000","2,400,000"
