name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
InterestExpense,"34,984,000","8,450,000","8,788,000","9,005,000","8,741,000","10,456,000","1,607,000","18,642,000","22,275,000","24,455,000","26,670,000","27,697,000","28,540,000","28,618,000","29,101,000","28,238,000","27,221,000","29,163,000","35,003,000","49,079,000","48,176,000","46,785,000","45,953,000","48,610,000"
NetInterestIncome,"-34,984,000","-8,450,000","-8,788,000","-9,005,000","-8,741,000","-10,456,000","-1,607,000","-18,642,000","-22,275,000","-24,455,000","-26,670,000","-27,697,000","-28,540,000","-28,618,000","-29,101,000","-28,238,000","-27,221,000","-29,163,000","-35,003,000","-49,079,000","-48,176,000","-46,785,000","-45,953,000","-48,610,000"
EBIT,"70,458,000","22,045,000","23,563,000","16,285,000","8,565,000","2,518,000","-279,997,000","38,216,000","54,784,000","26,391,000","47,228,000","71,234,000","79,566,000","34,506,000","64,976,000","51,144,000","57,029,000","29,190,000","-23,899,000","51,235,000","49,513,000","41,560,000","30,508,000","35,468,000"
EBITDA,"150,245,000"
ReconciledCostOfRevenue,"401,018,000","115,089,000","98,767,000","96,479,000","90,683,000","79,191,000","10,504,000","246,651,000","230,413,000","235,966,000","232,941,000","275,265,000","279,726,000","241,081,000","255,117,000","284,587,000","288,070,000","248,537,000","234,658,000","252,487,000","247,523,000","215,467,000","217,884,000","239,983,000"
ReconciledDepreciation,"79,787,000","19,546,000","19,657,000","20,599,000","19,985,000","19,500,000","15,527,000","45,820,000","44,823,000","45,670,000","46,860,000","44,246,000","45,090,000","45,894,000","45,936,000","43,827,000","46,983,000","48,488,000","48,005,000","45,929,000","42,620,000","40,586,000","42,687,000","43,611,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"12,201,000","7,875,000","7,723,000","4,613,000","-8,010,000","-2,865,000","-200,192,000","7,512,000","15,926,000","224,000","19,101,000","26,713,000","30,574,000","3,151,000","28,119,000","14,185,000","15,782,000","214,000","65,011,000","-3,345,000","-1,609,000","-2,454,000","10,664,000","-10,017,000"
TotalUnusualItemsExcludingGoodwill,"-35,248,000","-485,000","-3,955,000","-17,419,000","-13,389,000","-3,037,000","-254,946,000","-14,128,000","-2,031,000","-13,922,000","-554,000","-2,903,000","9,659,000","-820,000","22,254,000","-6,339,000","-4,449,000","-5,907,000","-63,719,000","-8,053,000","-2,853,000","-1,544,000","-12,457,000","-1,963,000"
TotalUnusualItems,"-35,248,000","-485,000","-3,955,000","-17,419,000","-13,389,000","-3,037,000","-254,946,000","-14,128,000","-2,031,000","-13,922,000","-554,000","-2,903,000","9,659,000","-820,000","22,254,000","-6,339,000","-4,449,000","-5,907,000","-63,719,000","-8,053,000","-2,853,000","-1,544,000","-12,457,000","-1,963,000"
NormalizedEBITDA,"185,493,000","42,076,000","47,175,000","54,303,000","41,939,000","25,055,000","-9,524,000","98,164,000","101,638,000","85,983,000","94,642,000","118,383,000","114,997,000","81,220,000","88,658,000","101,310,000","108,461,000","83,585,000","87,825,000","105,217,000","94,986,000","83,690,000","85,652,000","81,042,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.356","0.27","0.27","0.275","0.27","0.27","0.27","0.06","0.384","0.398","0.27","0.206","0.37","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.269"
TaxEffectOfUnusualItems,"-14,099,200","-194,000","-1,067,850","-6,201,164","-3,615,030","-819,990","-70,231,374.377","-3,814,560","-548,370","-3,758,940","-33,065.376","-1,114,752","3,844,282","-221,400","4,593,473.728","-2,345,430","-1,201,230","-1,594,890","-25,487,600","-3,221,200","-1,141,200","-617,600","-4,982,800","-528,047"
