name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
		NetCommonStockIssuance,"-12,000,000","-12,000,000","0","0","0","-1,000,000","-5,000,000","-1,000,000","-1,000,000","0","0","0","0","-301,000,000",,,,,,,,,,,,,"0","0",,,"0","24,400,000","163,900,000","0","-300,000","-100,000","747,623,000","655,677,000",,,,,"-1,778,000","-1,687,000",,,"-840,000","0",,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","24,400,000","163,900,000","0","0","-100,000","747,823,000","655,677,000",,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-12,000,000","-12,000,000","0","0","0","-1,000,000","-5,000,000","-1,000,000","-1,000,000","0","0","0","0","-301,000,000",,,,,,,,,,,,,,,,,"0","0",,,"-300,000","0",,,"-305,000","0",,,"-1,778,000","-1,687,000",,,"-840,000","0",,,,,,,,,,,,
		CashDividendsPaid,,,"0","0","-241,000,000","0","0","0","-41,000,000","-80,000,000","-81,000,000","-75,000,000","-75,000,000","-75,000,000","-76,000,000","-75,000,000","-43,600,000","-43,400,000","-43,500,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,500,000","-43,400,000","-43,400,000","-43,400,000","-65,200,000","-238,800,000","-65,100,000","-65,100,000","-65,100,000","-65,100,000","-629,529,000","-477,571,000",,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"0","0","-41,000,000","-80,000,000","-81,000,000","-75,000,000","-75,000,000","-75,000,000","-76,000,000","-75,000,000","-43,600,000","-43,400,000","-43,500,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,400,000","-43,500,000","-43,400,000","-43,400,000","-43,400,000","-65,200,000","-238,800,000","-65,100,000","-65,100,000","-65,100,000","-65,100,000","-629,529,000","-477,571,000",,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-78,000,000","-38,000,000","-21,000,000","-14,000,000","-5,000,000","-1,000,000","-1,000,000","-2,000,000","-1,000,000","-13,000,000","-5,000,000","-12,000,000","-7,000,000","-11,000,000","-26,000,000","-21,000,000","-26,400,000","-22,600,000","-48,900,000","0",,,"-400,000","-16,300,000","-26,500,000","-9,400,000","-50,900,000","-62,700,000","-53,600,000","-32,600,000","-36,500,000","-59,600,000","-54,900,000","-34,000,000","-25,200,000","-77,900,000","-57,288,000","-4,312,000","-24,700,000","-13,303,000","-12,515,000","-14,143,000","64,594,000","-7,966,000","419,953,000","-6,316,000",,,,"-5,195,000",,,,,"4,122,025,000","-3,396,000","2,124,000","-2,145,000","10,634,206","-2,041,196"
EndCashPosition,"683,000,000","683,000,000","517,000,000","573,000,000","526,000,000","714,000,000","674,000,000","679,000,000","606,000,000","805,000,000","652,000,000","692,000,000","540,000,000","467,000,000","668,000,000","702,000,000","534,000,000","420,000,000","481,800,000","849,100,000","829,900,000","803,600,000","735,800,000","762,600,000","690,600,000","681,800,000","765,100,000","1,012,000,000","937,700,000","852,200,000","753,700,000","793,100,000","998,700,000","962,100,000","842,100,000","887,100,000","1,134,500,000","1,040,753,000","895,965,000","988,197,000","692,588,000","500,903,000","388,328,000","898,456,000","747,977,000","165,896,000","200,049,000","162,386,000","63,269,000","37,536,000","36,905,000","86,870,000","73,341,000","28,427,000","8,923,000","59,862,000","20,616,000","25,179,000","30,508,737","27,318,206"
	ChangesInCash,"-31,000,000","166,000,000","-56,000,000","47,000,000","-188,000,000","40,000,000","-5,000,000","73,000,000","-199,000,000","153,000,000","-40,000,000","152,000,000","73,000,000","-201,000,000","-34,000,000","168,000,000","113,800,000","-61,800,000","-367,300,000","19,200,000","26,300,000","67,800,000","-26,800,000","72,000,000","8,800,000","-83,300,000","-246,900,000","74,300,000","85,500,000","98,500,000","-39,400,000","-205,600,000","36,600,000","120,000,000","-45,000,000","-247,400,000","93,712,000","144,788,000","-92,232,000","295,609,000","191,685,000","112,575,000","-510,128,000","150,479,000","582,081,000","-34,153,000","37,663,000","99,117,000","25,733,000","631,000","-49,965,000","13,529,000","44,914,000","19,504,000","-50,939,000","39,246,000","-4,563,000","-5,330,000","3,190,531","4,240,784"
	BeginningCashPosition,"714,000,000","517,000,000","573,000,000","526,000,000","714,000,000","674,000,000","679,000,000","606,000,000","805,000,000","652,000,000","692,000,000","540,000,000","467,000,000","668,000,000","702,000,000","534,000,000","420,000,000","481,800,000","849,100,000","829,900,000","803,600,000","735,800,000","762,600,000","690,600,000","681,800,000","765,100,000","1,012,000,000","937,700,000","852,200,000","753,700,000","793,100,000","998,700,000","962,100,000","842,100,000","887,100,000","1,134,500,000","1,040,753,000","895,965,000","988,197,000","692,588,000","500,903,000","388,328,000","898,456,000","747,977,000","165,896,000","200,049,000","162,386,000","63,269,000","37,536,000","36,905,000","86,870,000","73,341,000","28,427,000","8,923,000","59,862,000","20,616,000","25,179,000","30,509,000","27,318,206","23,077,422"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,"5,000,000","8,000,000","0","4,800,000","0",,,"45,500,000","0",,,"10,100,000","20,100,000","27,700,000","0","100,000","22,700,000","99,800,000","900,000","23,400,000","98,500,000","146,446,000","6,154,000","118,428,000","103,045,000","6,409,000","485,000",,,,,,"3,453,000","17,987,000","53,000",,"6,774,000","-6,693,000","7,683,000",,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,"3,000,000","49,000,000","3,000,000","49,500,000","3,300,000","49,400,000","2,800,000","51,800,000","0","28,400,000","-3,400,000","19,300,000","3,000,000","19,200,000","3,900,000","18,800,000","500,000","16,700,000","1,200,000","18,300,000","3,400,000","20,442,000","12,758,000","36,648,000","1,196,000","33,622,000","2,420,000",,,,,,"346,000","9,627,000","10,505,000",,"10,442,000","10,540,000","9,102,000",,,,,,
CapitalExpenditure,"-235,000,000","-41,000,000","-38,000,000","-63,000,000","-93,000,000","-55,000,000","-24,000,000","-35,000,000","-167,000,000","-57,000,000","-50,000,000","-30,000,000","-37,000,000","-42,000,000","-34,000,000","-26,000,000","-22,000,000","-20,000,000","-38,700,000","-22,500,000","-33,200,000","-24,200,000","-27,100,000","-22,800,000","-35,300,000","-47,500,000","-76,800,000","-55,200,000","-41,200,000","-45,500,000","-47,000,000","-56,500,000","-53,000,000","-61,900,000","-72,900,000","-69,000,000","-50,881,000","-63,719,000","-67,141,000","-39,894,000","-45,634,000","-59,525,000","-44,593,000","-25,652,000","-13,642,000","-7,337,000","-9,406,000","-6,177,000","-5,410,000","-11,416,000","-12,278,000","-11,920,000","-8,657,000","-15,918,000","-18,985,000","-17,838,000","-23,479,000","-26,156,000","-28,897,657","-25,641,794"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","24,400,000","163,900,000","0","0","-100,000","747,823,000","655,677,000",,,,,,,,,,,,,,,,,,,,,,
IssuanceOfDebt,,,"0","0","550,000,000","0","0","0","0","1,000,000,000",,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,"125,000,000","0","0","0","-160,000","0","505,853,000","40,000,000","15,000,000","0","0","72,200,000",,,,,,
RepaymentOfDebt,"-647,000,000","-65,000,000","-15,000,000","-15,000,000","-552,000,000","0","0","0","0","-500,000,000",,,,,,,,"-500,000","-400,000","-500,000","-500,000","-400,000","-2,200,000","-400,000","-495,000,000","-400,000","-200,000","-400,000","-400,000","-300,000","-200,000","-300,000","-400,000","-300,000","-300,000","-300,000","-363,000","-243,637,000","-478,954,000","-212,000","-322,000","-245,000","-21,000","-21,000","-2,759,000","-4,796,000","-27,592,000","-99,000","-482,061,000","-66,219,000","-20,197,000","-1,225,000","-1,227,000","-73,451,000",,,,,,
RepurchaseOfCapitalStock,"-12,000,000","-12,000,000","0","0","0","-1,000,000","-5,000,000","-1,000,000","-1,000,000","0","0","0","0","-301,000,000",,,,,,,,,,,,,,,,,"0","0",,,"-300,000","0",,,"-305,000","0",,,"-1,778,000","-1,687,000",,,"-840,000","0",,,,,,,,,,,,
FreeCashFlow,"387,000,000","281,000,000","-24,000,000","76,000,000","54,000,000","41,000,000","4,000,000","76,000,000","-158,000,000","-115,000,000","44,000,000","239,000,000","119,000,000","186,000,000","67,000,000","264,000,000","182,500,000","4,500,000","-198,600,000","62,200,000","71,700,000","113,000,000","21,500,000","126,200,000","13,000,000","-25,900,000","-152,300,000","180,700,000","157,000,000","132,700,000","62,500,000","68,800,000","71,200,000","219,400,000","45,900,000","-110,100,000","33,205,000","214,595,000","-88,319,000","308,040,000","203,895,000","126,814,000","-111,956,000","157,629,000","164,943,000","-23,285,000","64,974,000","99,205,000","-3,205,000","32,045,000","-45,166,000","14,771,000","46,141,000","20,755,000","-40,624,000","63,687,000","-24,355,000","-1,962,000","-44,472,038","-21,785,364"
