name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
		DepreciationAndAmortizationInIncomeStatement,"23,631,000","6,395,000","6,261,000","5,901,000","5,074,000","5,184,000","4,963,000","3,934,000","3,873,000","4,512,000","4,236,000","4,190,000","4,306,000","3,916,000","4,221,000","4,094,000","4,019,000","3,939,000","3,951,000","4,337,000","4,577,000","3,546,000","3,618,000","3,812,000","3,885,000","4,027,000","4,039,000","4,030,000","3,958,000","3,962,000","3,860,000","3,785,000","3,503,000","3,515,000","3,565,000","3,613,000","3,820,000","3,955,000","3,990,000","4,013,000","4,076,000","4,347,000","4,481,000","5,015,000","4,425,000","4,732,000","4,765,000","4,867,000","4,874,000","4,723,000","5,140,000","5,272,000","5,191,000","5,430,000","6,227,000","5,998,000","5,642,000","5,545,000","-11,872,000","11,530,000","11,398,000","11,509,000","11,066,000","11,406,000","11,195,000","11,023,000","11,589,000","11,770,000","11,620,000","11,431,000","10,374,000","10,388,000","11,247,000","10,787,000","10,916,000","10,949,000","10,966,000","10,991,000","12,902,000","13,806,000","7,870,000","6,616,000","32,053,000","28,184,000","29,193,000","30,587,000","32,923,000","23,957,000","10,260,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,"3,951,000","4,337,000","4,577,000","3,546,000","3,618,000","3,812,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-5,204,000","-119,000","-2,131,000","-2,431,000","-523,000","-1,913,000","-1,346,000","-2,683,000","-2,030,000","-836,000","-829,000","-1,572,000","-1,597,000","-1,996,000","6,524,000","6,913,000","6,266,000","5,975,000","8,242,000","8,209,000","5,619,000","5,867,000","7,918,000","5,728,000","5,293,000","5,604,000","6,942,000","5,535,000","5,050,000","4,993,000","6,305,000","4,899,000","5,261,000","4,836,000","5,527,000","5,011,000","4,736,000","4,497,000","5,449,000",,,,,,,,,,,,,,,,"170,436,000","440,020,000",,,,,,,"-7,100,000","-1,408,000","191,317,000","-19,308,000",,,,,"-331,000","240,000","-2,392,000","-1,004,000","0","945,000",,,,,,,,,,,,,
OperatingIncome,"67,364,000","8,419,000","22,063,000","20,840,000","16,042,000","13,281,000","27,499,000","13,571,000","-1,595,000","6,116,000","5,061,000","6,207,000","7,972,000","5,480,000","16,913,000","6,236,000","8,870,000","1,972,000","4,158,000","256,924,000","9,606,000","8,053,000","14,610,000","13,273,000","13,330,000","7,643,000","12,222,000","19,011,000","11,963,000","12,049,000","15,365,000","16,157,000","18,081,000","10,798,000","15,070,000","15,171,000","14,982,000","8,727,000","20,642,000","17,122,000","13,723,000","7,290,000","9,163,000","10,012,000","10,295,000","5,503,000","7,811,000","13,411,000","13,983,000","4,778,000","8,461,000","11,559,000","10,481,000","599,000","-163,541,000","-425,779,000","15,915,000","10,245,000","31,972,000","14,522,000","15,100,000","4,659,000","20,808,000","17,968,000","-171,659,000","21,802,000","12,683,000","14,786,000","15,998,000","1,312,000","12,101,000","12,847,000","15,904,000","-368,000","5,693,000","7,595,000","9,198,000","-1,959,000","2,834,000","2,466,000","8,345,000","911,000","-19,224,000","-16,146,000","-13,114,000","-24,264,000","-18,412,000","-9,874,000","-2,004,000"
NetNonOperatingInterestIncomeExpense,"-6,628,000","-1,430,000","-1,723,000","-1,702,000","-1,773,000","-1,577,000","-1,474,000","-1,502,000","-1,485,000","-2,056,000","-2,350,000","-2,712,000","-2,697,000","-2,571,000","-3,261,000","-3,062,000","-2,962,000","-2,485,000","-5,326,000","-3,500,000","-3,573,000","-3,536,000","-3,746,000","-3,823,000","-3,741,000","-3,859,000","-3,264,000","-3,274,000","-3,245,000","-3,219,000","-3,483,000","-3,489,000","-3,456,000","-3,426,000","-3,598,000","-5,340,000","-7,872,000","-7,777,000","-8,614,000","-8,661,000","-8,950,000","-9,096,000","-9,303,000","-9,444,000","-9,459,000","-9,441,000","-9,257,000","-4,302,000","-5,179,000","-5,431,000","-6,115,000","-8,157,000","-8,404,000","-4,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"511,000","406,000","10,000","12,000","83,000","140,000","118,000","467,000","539,000","624,000","752,000","825,000","857,000","919,000","1,088,000","933,000","1,039,000","913,000","299,000","256,000","110,000","109,000","104,000","71,000","118,000","7,000","14,000","12,000","11,000","8,000","13,000","12,000","13,000","12,000","16,000","12,000","9,000","7,000","63,000","10,000","9,000","4,000","1,000","0","0","2,000","1,000","92,000","84,000","83,000","71,000","70,000","70,000","248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"7,139,000","1,836,000","1,733,000","1,714,000","1,856,000","1,717,000","1,592,000","1,969,000","2,024,000","2,680,000","3,102,000","3,537,000","3,554,000","3,490,000","4,349,000","3,995,000","4,001,000","3,398,000","5,625,000","3,756,000","3,683,000","3,645,000","3,850,000","3,894,000","3,859,000","3,866,000","3,278,000","3,286,000","3,256,000","3,227,000","3,496,000","3,501,000","3,469,000","3,438,000","3,614,000","5,352,000","7,881,000","7,784,000","8,677,000","8,671,000","8,959,000","9,100,000","9,304,000","9,444,000","9,459,000","9,443,000","9,258,000","4,394,000","5,263,000","5,514,000","6,186,000","8,227,000","8,474,000","5,061,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-13,882,000","-4,250,000","-9,695,000","-136,000","199,000","-1,910,000","1,527,000","683,000","155,000","-41,320,000","3,544,000","-9,686,000","-19,300,000","-236,000","-829,000","563,000","1,620,000","-2,163,000","-3,101,000","58,000","-351,000","0","-161,000","0","0","0","-204,000","0","0","0","-981,000",,"0","0","-141,000","-29,404,000","-130,000","0","-2,513,000","0","-1,230,000","0","-423,000","0","0","687,000","-36,109,000","-987,000","0","0","-47,928,000","0","-2,720,000","-4,716,000","-160,616,000","-440,029,000","-38,000","-126,000","-69,000","245,000","160,000",,"6,968,000","1,501,000","-191,237,000","19,115,000","155,000","-27,926,000","8,000","-126,000","338,000","-181,000","2,462,000","893,000","17,000","-857,000","260,000","-49,000","118,000","-254,000","-358,000","-46,171,000","3,269,000","67,000","1,596,000","0","-48,000","-166,000",
	GainOnSaleOfSecurity,"1,139,000","850,000","-52,000","30,000","311,000","-584,000","1,727,000","683,000","155,000","-1,485,000","394,000","-686,000","333,000","123,000","-612,000","122,000","434,000","-85,000","-57,000","58,000","-351,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-85,000","-154,000","7,000","-9,000","-38,000","-126,000","-69,000","245,000","160,000",,"-132,000","93,000","80,000","-193,000","155,000","43,000","8,000","-126,000","7,000","59,000","70,000","-111,000","17,000","88,000","260,000","-49,000","118,000","95,000",,,"-40,000","67,000",,,,,
	SpecialIncomeCharges,"-15,021,000","-5,100,000","-9,643,000","-166,000","-112,000","-1,326,000","-200,000","0","0","-39,835,000","3,150,000","-9,000,000","-19,633,000","-359,000","405,000","114,000","913,000","-2,100,000","-3,306,000",,,,"-161,000",,,,"-204,000",,,,"-981,000","0","0",,"-141,000","-29,404,000","-130,000",,"-2,513,000","0","-1,230,000","0","-423,000","0","0","687,000","-36,109,000","-987,000","0","0","-47,928,000","0","-2,635,000","-4,562,000","-160,623,000","-440,020,000",,,,,,,"7,100,000","1,408,000","-191,317,000","19,308,000","0","-27,969,000",,,"331,000","-240,000","2,392,000","1,004,000","0","-945,000",,,"0","-349,000","-358,000","-46,171,000","3,309,000",,"1,596,000",,"-48,000","-166,000",
		RestructuringAndMergernAcquisition,"13,324,000","5,100,000","8,224,000",,,,"0","0","0","0","-4,102,000","0","-2,735,000","359,000","-2,275,000","-114,000","-913,000","2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,"166,000","112,000","1,326,000","200,000","0","0","39,835,000","897,000","8,800,000","22,368,000",,,,,,,,,,,,,,,,,,"735,000",,,,,,,,,,,,,,,,"36,109,000","0","0",,"47,928,000","0","2,720,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"1,697,000","0","1,419,000","166,000","112,000","1,326,000","200,000","0","0","39,835,000","31,897,000","200,000","22,368,000",,"1,320,000",,,,,,,,,,,,,,,,"735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"255,000",,,,"550,000",,,,"3,306,000",,,,"161,000",,,,"204,000",,,,"246,000",,,,"141,000","29,404,000","130,000",,"2,513,000",,,,,,,,"0","987,000",,,"0",,"-85,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,"327,000","273,000","22,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"46,854,000","2,739,000","10,645,000","19,002,000","14,468,000","9,794,000","27,552,000","12,752,000","-2,925,000","-37,260,000","6,298,000","-6,266,000","-14,025,000","2,673,000","12,823,000","3,737,000","7,528,000","-2,676,000","-4,269,000","253,482,000","5,682,000","4,517,000","10,703,000","9,450,000","9,589,000","3,784,000","8,754,000","15,737,000","8,718,000","8,830,000","10,901,000","12,668,000","14,625,000","7,372,000","11,331,000","-19,573,000","6,980,000","950,000","9,515,000","8,461,000","3,543,000","-1,806,000","-563,000","568,000","836,000","-3,251,000","-37,555,000","8,122,000","8,804,000","-653,000","-45,582,000","3,402,000","-643,000","-8,930,000","-168,671,000","-433,329,000","19,373,000","-11,919,000","14,706,000","-2,457,000","14,595,000","-5,187,000","13,391,000","3,636,000","-175,910,000","19,780,000","7,751,000","-20,778,000","4,228,000","-6,721,000","4,354,000","6,115,000","9,341,000","-7,150,000","-915,000","849,000","2,100,000","-8,255,000","-3,504,000","-3,870,000","2,080,000","-5,686,000","-20,051,000","-21,260,000","-17,082,000","-30,428,000","-23,442,000","-17,895,000","-17,262,000"
TaxProvision,"16,739,000","852,000","6,777,000","5,118,000","3,992,000","2,792,000","4,701,000","3,736,000","-5,263,000","-1,668,000","-1,107,000","5,920,000","2,252,000","1,093,000","4,713,000","1,443,000","2,652,000","-930,000","-17,376,000","96,167,000","2,119,000","1,899,000","3,700,000","4,035,000","3,872,000","1,514,000","2,947,000","6,444,000","3,477,000","3,546,000","4,959,000","4,611,000","5,890,000","2,984,000","-139,762,000","1,811,000","1,907,000","1,907,000","1,818,000","1,228,000","1,477,000","1,589,000","1,469,000","1,952,000","1,188,000","1,181,000","-8,478,000","1,764,000","1,928,000","1,410,000","-11,228,000","2,802,000","1,099,000","5,410,000","-34,538,000","-78,847,000","7,674,000","-4,995,000","-21,469,000","-835,000","6,157,000","-1,900,000","-8,129,000","3,837,000","-7,832,000","7,661,000","4,485,000","-7,915,000","3,453,000","-2,362,000","1,752,000","3,006,000","4,320,000","-2,036,000","368,000","1,070,000","1,183,000","-1,652,000","-422,000","-4,704,000","6,104,000","-1,100,000","1,758,000","-7,695,000","-6,181,000","-10,881,000","-10,409,000","7,317,000","-2,676,000"
EarningsFromEquityInterestNetOfTax,,,,,,,"0","0","0","0","-45,000","-31,000","-2,000","-156,000","-1,197,000","-79,000","-36,000","-62,000","-135,000","-107,000","-68,000",,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,"-121,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"25,750,000","1,887,000","3,868,000","12,131,000","7,864,000","5,429,000","20,328,000","9,016,000","2,338,000","-35,592,000","7,360,000","-12,217,000","-16,279,000","1,424,000","6,913,000","2,215,000","4,840,000","-1,808,000","12,972,000","157,208,000","3,495,000","2,618,000","7,003,000","5,415,000","5,717,000","2,270,000","5,807,000","9,293,000","5,241,000","5,284,000","5,942,000","8,057,000","8,735,000","4,388,000","151,093,000","-21,384,000","5,073,000","-957,000","7,697,000","7,233,000","2,066,000","-3,395,000","-2,032,000","-1,384,000","-352,000","-4,432,000","-29,273,000","6,408,000","6,963,000","-2,184,000","-34,424,000","673,000","-1,827,000","-14,494,000","-136,483,000","-354,491,000","10,742,000","-7,704,000","-47,051,000","-1,377,000","8,598,000","-3,287,000","21,388,000","-108,000","-167,998,000","12,119,000","3,421,000","-12,820,000","4,231,000","-4,485,000","2,609,000","-6,080,000","1,978,000","-8,256,000","-4,217,000","6,136,000","-1,623,000","-9,376,000","-5,617,000","-1,655,000","-3,328,000","-53,224,000","-27,434,000","-15,068,000","-12,442,000","-19,547,000","-13,033,000","-25,212,000","-14,586,000"
	NetIncome,"25,750,000","1,887,000","3,868,000","12,131,000","7,864,000","5,429,000","20,328,000","9,016,000","2,338,000","-35,592,000","7,360,000","-12,217,000","-16,279,000","1,424,000","6,913,000","2,215,000","4,840,000","-1,808,000","12,972,000","157,208,000","3,495,000","2,618,000","7,003,000","5,415,000","5,717,000","2,270,000","5,807,000","9,293,000","5,241,000","5,284,000","5,942,000","8,057,000","8,735,000","4,388,000","151,093,000","-21,384,000","5,073,000","-957,000","7,697,000","7,233,000","2,066,000","-3,395,000","-2,032,000","-1,384,000","-352,000","-4,432,000","-29,273,000","6,408,000","6,963,000","-2,184,000","-34,424,000","673,000","-1,827,000","-14,494,000","-136,483,000","-354,491,000","10,742,000","-7,704,000","-47,051,000","-1,377,000","8,598,000","-3,287,000","21,388,000","-108,000","-167,998,000","12,119,000","3,421,000","-12,820,000","4,231,000","-4,485,000","2,609,000","3,689,000","5,091,000","-5,225,000","-1,266,000","9,010,000","1,176,000","-6,652,000","-2,964,000","929,000","-813,000","-50,775,000","-21,849,000","-13,498,000","-10,901,000","-19,547,000","-13,033,000","-25,212,000","-14,586,000"
		NetIncomeIncludingNoncontrollingInterests,"30,115,000","1,887,000","3,868,000","13,884,000","10,476,000","7,002,000","22,851,000","9,016,000","2,338,000","-35,592,000","7,360,000","-12,217,000","-16,279,000","1,424,000","6,913,000","2,215,000","4,840,000","-1,808,000","12,972,000","157,208,000","3,495,000","2,618,000","7,003,000","5,415,000","5,717,000","2,270,000","5,807,000","9,293,000","5,241,000","5,284,000","5,942,000","8,057,000","8,735,000","4,388,000","151,093,000","-21,384,000","5,073,000","-957,000","7,697,000","7,233,000","2,066,000","-3,395,000","-2,032,000","-1,384,000","-352,000","-4,432,000","-29,257,000","6,358,000","6,876,000","-2,184,000","-34,424,000","673,000","-1,827,000","-14,494,000","-136,483,000","-354,491,000","10,742,000","-7,704,000","-47,051,000","-1,377,000","8,598,000","-3,287,000","21,388,000","-108,000","-167,998,000","12,119,000","3,421,000","-12,820,000","4,231,000","-4,485,000","2,609,000","3,689,000","5,091,000","-5,225,000","-1,266,000","9,010,000","1,176,000","-6,652,000","-2,964,000","929,000","-813,000","-50,757,000","-21,849,000","-13,498,000","-10,901,000","-19,547,000","-13,033,000","-25,212,000","-14,586,000"
