name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
		NetOtherFinancingCharges,"-22,456,000","-4,304,000","-2,864,000","-9,157,000","-6,131,000","-1,938,000","-4,378,000","-3,222,000","-5,607,000","-3,065,000","-4,694,000","-2,358,000","-3,060,000","-1,365,000","-1,561,000","-5,857,000","-1,372,000","-3,280,000","-1,109,000","-726,000","-253,000","-229,000","-189,000","-347,000","-343,000","-391,000","-425,000","-1,323,000","-253,000","-335,000","-181,000","-666,000","-49,000","-347,000","-76,000","-943,000","43,000","-233,000","-21,000","-77,000","-20,000","-35,000","-16,000","-149,000","714,000","1,432,000","5,025,000","287,000","38,000","851,000","2,839,000","-1,869,000","112,000","111,000","1,054,000","-803,000"
EndCashPosition,"109,461,000","109,478,000","115,050,000","105,943,000","110,333,000","103,217,000","102,661,000","102,258,000","107,523,000","97,153,000","76,138,000","70,531,000","62,536,000","67,018,000","62,460,000","71,407,000","64,700,000","47,089,000","42,406,000","50,367,000","49,571,000","41,744,000","37,496,000","53,566,000","53,710,000","54,802,000","50,750,000","60,660,000","60,468,000","114,100,000","87,940,000","76,421,000","84,177,000","81,743,000","83,247,000","88,295,000","90,117,000","75,712,000","68,323,000","64,448,000","68,531,000","77,861,000","105,557,000","106,469,000","132,290,000","124,684,000","106,821,000","127,294,000","155,770,000","175,318,000","34,139,000","28,095,000","25,182,000","30,337,000","23,331,000","20,399,000"
	ChangesInCash,"6,244,000","-5,577,000","9,116,000","-4,385,000","7,090,000","545,000","415,000","-5,204,000","10,362,000","20,939,000","5,584,000","7,959,000","-4,466,000","4,553,000","-8,894,000","5,729,000","17,523,000","4,656,000","-7,961,000","806,000","7,840,000","4,283,000","-16,083,000","-146,000","-1,115,000","4,099,000","-9,863,000","195,000","-53,628,000","26,166,000","11,518,000","-7,772,000","2,442,000","-1,506,000","-5,036,000","-1,793,000","14,415,000","7,385,000","3,880,000","-4,100,000","-9,168,000","-27,697,000","-915,000","-25,846,000","7,549,000","17,856,000","-20,468,000","-28,457,000","-19,536,000","141,171,000","6,032,000","2,933,000","-5,172,000","7,033,000","2,926,000","-4,555,000"
	EffectOfExchangeRateChanges,"17,000","5,000","-9,000","-5,000","26,000","11,000","-12,000","-61,000","8,000","76,000","23,000","36,000","-16,000","5,000","-53,000","90,000","88,000","27,000","0","-10,000","-13,000","-35,000","13,000","2,000","23,000","-47,000","-47,000","-3,000","-4,000","-6,000","1,000","16,000","-8,000","2,000","-12,000","-29,000","-10,000","4,000","-5,000","17,000","-162,000","1,000","3,000","25,000","57,000","7,000","-5,000","-19,000","-12,000","8,000","12,000","-20,000","17,000","-27,000","6,000","1,000"
	BeginningCashPosition,"103,217,000","115,050,000","105,943,000","110,333,000","103,217,000","102,661,000","102,258,000","107,523,000","97,153,000","76,138,000","70,531,000","62,536,000","67,018,000","62,460,000","71,407,000","65,588,000","47,089,000","42,406,000","50,367,000","49,571,000","41,744,000","37,496,000","53,566,000","53,710,000","54,802,000","50,750,000","60,660,000","60,468,000","114,100,000","87,940,000","76,421,000","84,177,000","81,743,000","83,247,000","88,295,000","90,117,000","75,712,000","68,323,000","64,448,000","68,531,000","77,861,000","105,557,000","106,469,000","132,290,000","124,684,000","106,821,000","127,294,000","155,770,000","175,318,000","34,139,000","28,095,000","25,182,000","30,337,000","23,331,000","20,399,000","24,953,000"
IncomeTaxPaidSupplementalData,"395,000","95,000","114,000","25,000","161,000","36,000","67,000","29,000","121,000","193,000","27,000","32,000","85,000","120,000","30,000","99,000","11,000","116,000","28,000","90,000","22,000","300,000","30,000","38,000","134,000","446,000","357,000","-74,000","-535,000","112,000","380,000","280,000","265,000","83,000","1,091,000","130,000","205,000","182,000","1,594,000","182,000","5,079,000","3,701,000","4,828,000","113,000","3,868,000","43,000","7,211,000","5,763,000",,,"10,215,000","814,000",,,"7,569,000","2,873,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,"0","0","23,000","134,000","138,000","151,000","127,000","521,000","-156,000","637,000","813,000","557,000","1,045,000","839,000","936,000","1,019,000","968,000","1,018,000","1,058,000","1,554,000","703,000","1,005,000","926,000","807,000","1,048,000","1,292,000","896,000","934,000","1,006,000",,,"372,000","770,000",,,"1,018,000","282,000"
CapitalExpenditure,"-7,255,000","-2,881,000","-1,605,000","-1,374,000","-1,395,000","-1,265,000","-1,307,000","-1,133,000","-1,257,000","-934,000","-1,011,000","-1,051,000","-1,388,000","-1,074,000","-916,000","-930,000","-827,000","-669,000","-593,000","-667,000","-633,000","-926,000","-690,000","-1,096,000","-963,000","-1,304,000","-1,309,000","-1,765,000","-1,631,000","-839,000","-650,000","-2,568,000","-1,370,000","-1,320,000","-6,133,000","-1,942,000","-928,000","-861,000","-3,636,000","-942,000","-884,000","-1,297,000","-1,154,000","-1,312,000","-5,882,000",,"-2,541,000","-1,286,000","-956,000","-1,486,000","-923,000","-759,000","-318,000","-610,000","-629,000","-850,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,286,000","138,776,000",,,,,,
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"15,000,000",,,,,,,,"0","0","0",,"0","1,370,000",,,"0","-375,000","24,800,000","0","0","0","36,800,000","6,500,000","0","0","107,000","8,500,000"
RepaymentOfDebt,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","-15,000,000",,"-41,000","0","0","0","-65,040,000","-5,000,000","-3,750,000","-4,194,000","-4,104,000","-4,112,000","-4,214,000","-3,023,000","-4,780,000","-2,876,000","-3,154,000","-4,818,000","-2,426,000","-3,039,000","-1,870,000","-2,526,000","-5,040,000","-1,489,000","-4,621,000","-4,265,000","-10,691,000","-3,516,000","-3,593,000","-750,000","-3,546,000","-3,461,000","-6,053,000","0"
RepurchaseOfCapitalStock,,,,,,,,,,,,,"0","0","0","0","0","0","-522,000","-125,000","-721,000","-723,000","-1,043,000",,,,,,,,,,"0","0","0","0","0","0","0","-6,157,000","-7,355,000","-21,037,000","-15,556,000","0","106,000","0","-101,000","-5,000","0","0","-138,000","-577,000","32,000","-319,000","-68,000","-982,000"
FreeCashFlow,"28,138,000","-1,587,000","12,329,000","4,379,000","13,017,000","11,801,000","4,272,000","16,425,000","11,716,000","14,222,000","8,927,000","8,490,000","7,250,000","5,374,000","11,736,000","9,297,000","10,839,000","5,025,000","6,702,000","1,657,000","9,627,000","5,260,000","193,000","111,000","-737,000","4,448,000","-9,515,000","1,478,000","-260,000","3,323,000","3,451,000","-6,069,000","4,046,000","1,300,000","326,000","1,940,000","19,112,000","9,376,000","7,632,000","9,429,000","4,466,000","16,135,000","13,114,000","9,365,000","13,712,000","31,364,000","18,333,000","7,558,000","7,590,000","12,400,000","3,346,000","11,049,000","6,350,000","15,921,000","9,003,000","-1,111,000"
