name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
	CashFlowFromContinuingFinancingActivities,"-21,484,000","-6,131,000","-5,211,000","-5,147,000","-4,995,000","-5,465,000","-4,770,000","-5,096,000","-4,842,000","-31,886,000","-9,290,000","-5,656,000","-5,728,000","-18,370,000","-160,000","6,451,000","-190,000","-285,000","45,630,000","-7,000","83,500,000","2,985,000","3,220,000","-245,000","105,000","-21,000"
		NetIssuancePaymentsOfDebt,"-31,000","-8,000","-7,000","-11,000","-5,000","-7,000","-11,000","-6,000","-9,000","-9,000","-9,000","-8,000","-9,000","-13,009,000","4,993,000","7,993,000","-7,000","-7,000","946,000","-7,000","-1,646,000","2,985,000","2,425,000","-245,000","105,000","-21,000"
			NetLongTermDebtIssuance,"-31,000","-8,000","-7,000","-11,000","-5,000","-7,000","-11,000","-6,000","-9,000","-9,000","-9,000","-8,000","-9,000","-9,000","4,993,000","7,993,000","-7,000","-7,000","946,000","-7,000","-1,646,000","2,985,000","2,425,000","-245,000","105,000","-21,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,"5,000,000","8,000,000","0","0","953,000","0","4,251,000","3,052,000",,,,
				LongTermDebtPayments,"-31,000","-8,000","-7,000","-11,000","-5,000","-7,000","-11,000","-6,000","-9,000","-9,000","-9,000","-8,000","-9,000","-9,000","-7,000","-7,000","-7,000","-7,000","-7,000","-7,000","-5,897,000","-67,000","-75,000",,,"-21,000"
			NetShortTermDebtIssuance,,,,,,,"0",,"0","0","0","0","0","-13,000,000",,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,"0",,"0","0","0","0","0","-13,000,000",,,,,,,,,,,,
		NetCommonStockIssuance,"-317,000","-990,000","786,000","-84,000","-29,000","-673,000","276,000","-180,000","-90,000","-27,177,000","-3,253,000","-378,000","-299,000","-431,000","-6,000","-1,140,000",,,"44,684,000","0",,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"44,684,000","0",,,,,,
			CommonStockPayments,"-317,000","-990,000","786,000","-84,000","-29,000","-673,000","276,000","-180,000","-90,000","-27,177,000","-3,253,000","-378,000","-299,000","-431,000","-6,000",,,,,,,,,,,
		CashDividendsPaid,"-19,448,000","-4,887,000","-4,958,000","-4,806,000","-4,797,000","-4,797,000","-4,759,000","-4,910,000","-4,752,000","-4,755,000","-4,986,000","-4,759,000","-4,758,000","-4,757,000","-4,713,000","0",,,"0","0",,,,,,
			CommonStockDividendPaid,"-19,448,000","-4,887,000","-4,958,000","-4,806,000","-4,797,000","-4,797,000","-4,759,000","-4,910,000","-4,752,000","-4,755,000","-4,986,000","-4,759,000","-4,758,000","-4,757,000","-4,713,000","0",,,"0","0",,,,,,
		ProceedsFromStockOptionExercised,"1,000","0","1,000","0","0","12,000","0","0","9,000","55,000","0","0","28,000","266,000","0","96,000","160,000","676,000",,,,,,,,
		NetOtherFinancingCharges,,"-246,000","-1,033,000","-246,000","-164,000",,"0","-180,000",,,"-1,042,000","-511,000","-690,000","-439,000","-434,000","-498,000","-343,000","-954,000","0","0",,,,,,
EndCashPosition,"25,128,000","25,128,000","36,497,000","42,831,000","46,276,000","55,060,000","60,366,000","60,944,000","63,632,000","46,027,000","66,882,000","51,686,000","29,719,000","9,351,000","25,057,000","2,077,000","5,442,000","26,413,000","63,421,000","53,996,000","70,088,000","1,778,000","3,568,000","1,579,000","2,989,000","3,385,000"
	ChangesInCash,"-29,932,000","-11,369,000","-6,334,000","-3,445,000","-8,784,000","-5,306,000","-578,000","-2,688,000","17,605,000","-20,855,000","15,196,000","21,967,000","20,368,000","-15,706,000","22,980,000","-3,365,000","-20,971,000","-37,008,000","9,425,000","-16,092,000","68,310,000","-1,790,000","1,989,000","-1,410,000","-396,000","-3,538,000"
	BeginningCashPosition,"55,060,000","36,497,000","42,831,000","46,276,000","55,060,000","60,366,000","60,944,000","63,632,000","46,027,000","66,882,000","51,686,000","29,719,000","9,351,000","25,057,000","2,077,000","5,442,000","26,413,000","63,421,000","53,996,000","70,088,000","1,778,000","3,568,000","1,579,000","2,989,000","3,385,000","6,923,000"
IncomeTaxPaidSupplementalData,,,"0","0","325,000",,"0","-17,000","813,000","0","0","0",,,"0","6,000",,,"0",,,,"0",,,
InterestPaidSupplementalData,"136,000","37,000","33,000","33,000","33,000","33,000","183,000","33,000","33,000","33,000","75,000","17,000","302,000","-119,000","163,000","57,000","50,000","11,000","8,000","6,000","56,000","34,000","6,000","0","6,000","8,000"
CapitalExpenditure,"-28,767,000","-11,776,000","-5,936,000","-5,986,000","-5,069,000","-2,647,000","-1,760,000","-1,343,000","-859,000","-699,000","-1,938,000","-4,197,000","-8,347,000","-20,370,000","-36,066,000","-38,858,000","-44,995,000","-41,166,000","-44,935,000","-27,539,000","-13,886,000","-7,624,000","-4,984,000","-2,482,000","-1,151,000","-2,318,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0",,,"44,684,000","0",,,,,,
IssuanceOfDebt,,,,,,,,,,,,,,,"5,000,000","8,000,000","0","0","953,000","0","4,251,000","3,052,000",,,,
RepaymentOfDebt,"-31,000","-8,000","-7,000","-11,000","-5,000","-7,000","-11,000","-6,000","-9,000","-9,000","-9,000","-8,000","-9,000","-13,009,000","-7,000","-7,000","-7,000","-7,000","-7,000","-7,000","-5,897,000","-67,000","-75,000",,,"-21,000"
RepurchaseOfCapitalStock,"-317,000","-990,000","786,000","-84,000","-29,000","-673,000","276,000","-180,000","-90,000","-27,177,000","-3,253,000","-378,000","-299,000","-431,000","-6,000",,,,,,,,,,,
FreeCashFlow,"-8,791,000","-5,507,000","-1,160,000","1,671,000","-3,795,000","119,000","4,083,000","2,344,000","21,760,000","11,005,000","24,384,000","26,913,000","26,082,000","2,640,000","22,760,000","-9,917,000","-20,840,000","-36,723,000","-31,205,000","-16,085,000","-15,182,000","-4,783,000","-1,231,000","-1,165,000","-501,000","-3,517,000"
