name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996
		PrepaidAssets,"92,178,000","97,435,000","84,255,000","89,167,000","116,947,000","105,342,000","80,222,000","77,710,000","83,022,000","74,376,000","66,731,000","67,099,000","69,715,000","99,387,000","60,928,000","58,902,000","53,057,000","56,253,000","54,441,000","52,742,000","49,692,000","45,771,000","41,473,000","45,290,000","39,387,000","49,372,000","42,275,000","39,067,000","39,370,000","51,773,000","45,163,000","40,410,000","38,976,000","38,503,000","30,864,000","35,464,000","43,584,000","38,791,000","33,480,000","29,313,000","34,544,000","31,910,000","26,292,000","22,545,000","19,612,000","21,450,000","20,498,000","18,729,000","17,021,000","14,700,000","17,169,000","15,867,000","14,040,000","16,226,000","19,185,000","18,558,000","18,382,000","22,216,000","20,748,000","19,874,000","20,190,000","18,776,000","21,341,000","20,463,000","16,527,000","15,932,000","18,856,000","16,785,000","16,411,000","18,473,000","16,368,000","15,116,000","12,183,000","11,741,000","12,039,000","9,397,000","7,558,000","8,637,000","6,690,000","7,848,000","7,747,000","7,906,000","5,728,000","3,752,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","46,627,000","44,643,000","44,643,000","44,643,000","44,643,000","41,253,000","41,253,000","41,253,000","41,253,000","37,771,000","37,771,000","37,771,000","37,771,000","31,718,000","31,718,000","31,718,000","31,718,000","30,616,000","28,135,000","27,135,000","28,531,000","26,270,000","25,854,000","27,849,000","26,313,000","27,537,000","26,917,000","27,956,000","25,329,000","24,624,000","24,816,000","23,807,000","22,923,000","21,000,000","20,276,000","18,705,000","19,786,000","17,430,000","16,058,000","14,289,000","12,149,000","11,786,000","10,879,000","10,166,000","10,123,000","9,860,000","9,895,000","10,000,000","11,132,000","10,121,000","10,771,000","11,051,000","9,645,000","2,185,000","3,020,000","4,339,000","4,805,000","4,862,000","6,530,000","5,264,000","5,343,000",,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","46,627,000","44,643,000","44,643,000","44,643,000","44,643,000","41,253,000","41,253,000","41,253,000","41,253,000","37,771,000","37,771,000","37,771,000","37,771,000","31,718,000","31,718,000","31,718,000","31,718,000","30,616,000","28,135,000","27,135,000","28,531,000","26,270,000","25,854,000","27,849,000","26,313,000","27,537,000","26,917,000","27,956,000","25,329,000","24,624,000","24,816,000","23,807,000","22,923,000","21,000,000","20,276,000","18,705,000","19,786,000","17,430,000","16,058,000","14,289,000","12,149,000","11,786,000","10,879,000","10,166,000","10,123,000","9,860,000","9,895,000","10,000,000","11,132,000","10,121,000","10,771,000","11,051,000","9,645,000","2,185,000","3,020,000","4,339,000","4,805,000","4,862,000","6,530,000","5,264,000","5,343,000",,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,331,000","8,241,000","8,674,000","9,028,000","8,504,000","9,000,000","9,800,000","12,000,000","13,400,000","14,300,000","14,800,000","14,100,000","14,300,000","11,900,000","12,300,000","10,900,000","16,300,000","16,100,000","17,300,000","10,400,000"
	TotalNonCurrentAssets,"1,151,758,000","1,148,103,000","1,147,936,000","1,147,870,000","1,116,651,000","1,116,888,000","1,138,335,000","1,144,660,000","1,153,756,000","1,164,486,000","1,168,945,000","1,111,625,000","1,108,576,000","1,114,213,000","1,132,865,000","1,141,220,000","1,139,547,000","1,077,307,000","1,084,696,000","1,093,333,000","1,070,566,000","1,075,690,000","1,080,234,000","1,083,460,000","1,049,176,000","1,053,893,000","1,064,715,000","1,069,130,000","1,070,746,000","1,078,982,000","1,090,030,000","1,099,332,000","1,097,349,000","1,089,604,000","1,085,684,000","1,049,514,000","1,034,126,000","542,759,000","533,346,000","524,765,000","512,385,000","510,656,000","487,837,000","485,989,000","470,118,000","471,053,000","476,787,000","469,139,000","469,281,000","470,740,000","474,833,000","469,348,000","473,224,000","476,871,000","480,050,000","469,662,000","474,102,000","479,622,000","485,525,000","481,701,000","486,071,000","486,543,000","486,825,000","200,964,000","196,610,000","199,814,000","219,602,000","312,016,000","320,749,000","318,676,000","317,998,000","293,649,000","270,765,000","250,615,000","186,386,000","181,108,000","183,506,000","187,438,000","192,056,000","187,574,000","192,861,000","196,807,000","202,056,000","195,509,000","206,467,000","206,307,000","205,760,000","196,978,000","192,726,000","185,000,000","186,400,000","175,900,000","173,300,000","160,800,000","147,300,000","130,700,000","110,900,000","99,500,000","90,800,000","78,100,000","68,200,000","57,500,000","52,900,000","36,500,000"
		NetPPE,"357,997,000","351,834,000","351,799,000","347,427,000","335,601,000","335,100,000","354,159,000","358,152,000","365,471,000","371,331,000","371,702,000","310,854,000","306,564,000","307,310,000","307,586,000","311,685,000","311,264,000","308,124,000","311,846,000","316,305,000","317,297,000","318,981,000","319,696,000","320,544,000","286,251,000","287,557,000","292,693,000","291,156,000","289,074,000","291,843,000","293,232,000","294,348,000","291,097,000","280,027,000","272,684,000","251,536,000","234,643,000","201,628,000","187,615,000","174,597,000","162,586,000","158,192,000","154,898,000","148,813,000","147,649,000","142,878,000","143,609,000","139,697,000","135,352,000","132,328,000","131,885,000","131,981,000","131,397,000","130,305,000","128,931,000","124,339,000","123,947,000","125,407,000","127,608,000","127,323,000","127,351,000","123,476,000","122,100,000","108,669,000","103,980,000","101,776,000","102,219,000","102,038,000","102,915,000","101,778,000","103,284,000","104,250,000","104,834,000","105,998,000","106,935,000","107,997,000","108,896,000","111,162,000","112,721,000","114,825,000","117,174,000","118,871,000","121,149,000","121,340,000","120,216,000","117,090,000","116,378,000","115,136,000","110,486,000","107,900,000","106,800,000","104,200,000","100,600,000","89,400,000","77,500,000","70,700,000","61,700,000","59,200,000","49,700,000","49,100,000","47,700,000","43,500,000","39,000,000","28,100,000"
			GrossPPE,"357,997,000","351,834,000","351,799,000","897,336,000","335,601,000","335,100,000","354,159,000","885,471,000","365,471,000","371,331,000","371,702,000","792,156,000",,,,"767,082,000",,,,"727,732,000",,,,"698,027,000",,,,"631,499,000",,,,"589,712,000",,,,"507,321,000",,,,"396,818,000",,,,"350,015,000",,,"327,614,000",,,,"303,191,000",,,"282,832,000","281,458,000","258,573,000","258,181,000","259,641,000","261,842,000","244,217,000","244,245,000","240,370,000","238,994,000","212,501,000","207,812,000","205,608,000","206,051,000","198,664,000","199,541,000","198,404,000","199,910,000","189,194,000","189,778,000","190,942,000","191,879,000","177,621,000","178,520,000","180,786,000","182,345,000","170,076,000","172,425,000","174,122,000","176,400,000","162,331,000","164,354,000","161,228,000","157,369,000","153,349,000","145,747,000","121,300,000","136,500,000","132,300,000","127,100,000","114,000,000","91,700,000","90,600,000","81,600,000","77,900,000","63,900,000","69,800,000","67,200,000","62,000,000","53,200,000","41,900,000"
				Properties,,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"28,151,000",,,,"28,139,000",,,,"28,134,000",,,,"28,154,000",,,,"28,169,000",,,,"27,205,000",,,,"20,783,000",,,,"20,851,000",,,,"20,471,000",,,,"16,039,000",,,,"11,555,000",,,"11,527,000",,,,"11,527,000",,,,"11,563,000",,,,"11,600,000",,,,"11,600,000",,,,"11,552,000",,,,"11,552,000",,,,"11,552,000",,,,"11,552,000",,,,"11,429,000",,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"189,510,000",,,,"188,882,000","58,321,000","60,064,000","59,385,000","187,207,000",,,,"186,208,000",,,,"182,032,000",,,,"178,828,000",,,,"150,870,000",,,,"144,955,000",,,,"123,675,000",,,,"81,266,000",,,,"80,019,000",,,"79,228,000",,,,"79,137,000",,,,"82,156,000",,,,"80,808,000",,,,"76,958,000",,,,"70,137,000",,,,"69,537,000",,,,"68,228,000",,,,"68,867,000",,,,"68,169,000",,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,"625,626,000",,,,"608,971,000",,,,"573,680,000",,,,"549,606,000",,,,"514,936,000",,,,"489,443,000",,,,"455,462,000",,,,"419,306,000",,,,"358,204,000",,,,"295,520,000",,,,"253,021,000",,,"231,803,000",,,,"208,251,000",,,,"187,739,000",,,,"169,434,000",,,,"150,436,000",,,,"60,253,000",,,,"59,844,000",,,,"54,151,000",,,,"65,421,000",,,,"96,802,000",,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"357,997,000","351,834,000","351,799,000","49,011,000","335,601,000","335,100,000","354,159,000","56,173,000","365,471,000","371,331,000","371,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,109,000",,,,"58,977,000",,,,"57,948,000",,,,"36,505,000",,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,"5,038,000",,,,"3,306,000",,,,"3,135,000",,,,"3,114,000",,,,"2,595,000",,,,"2,551,000",,,,"4,384,000",,,,"4,600,000",,,,"4,971,000",,,,"3,993,000",,,,"5,420,000",,,"5,056,000",,,,"4,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-549,909,000",,,,"-527,319,000",,,,"-481,302,000",,,,"-455,397,000",,,,"-411,427,000",,,,"-377,483,000",,,,"-340,343,000",,,,"-295,364,000",,,,"-255,785,000",,,,"-222,221,000",,,,"-201,202,000",,,"-184,005,000",,,,"-171,306,000",,,"-152,527,000","-152,527,000","-134,234,000","-134,234,000","-134,234,000","-134,234,000","-116,894,000","-116,894,000","-116,894,000","-116,894,000","-103,832,000","-103,832,000","-103,832,000","-103,832,000","-96,626,000","-96,626,000","-96,626,000","-96,626,000","-84,944,000","-84,944,000","-84,944,000","-84,944,000","-69,624,000","-69,624,000","-69,624,000","-69,624,000","-55,251,000","-55,251,000","-55,251,000","-55,251,000","-40,991,000","-44,138,000","-44,138,000","-40,991,000","-38,213,000","-35,261,000","-13,400,000","-29,700,000","-28,100,000","-26,500,000","-24,600,000","-14,200,000","-19,900,000","-19,900,000","-18,700,000","-14,200,000","-20,700,000","-19,500,000","-18,500,000","-14,200,000","-13,800,000"
		GoodwillAndOtherIntangibleAssets,"786,090,000","788,543,000","790,286,000","794,558,000","777,530,000","778,162,000","780,443,000","782,452,000","783,459,000","787,683,000","791,065,000","793,934,000","796,623,000","800,563,000","794,226,000","797,722,000","798,558,000","738,711,000","741,260,000","744,157,000","722,066,000","724,399,000","726,613,000","729,388,000","731,425,000","734,231,000","738,832,000","743,431,000","749,689,000","753,611,000","761,447,000","767,649,000","771,909,000","774,911,000","781,211,000","785,642,000","792,608,000","335,000,000","337,670,000","340,336,000","343,009,000","344,609,000","323,537,000","325,739,000","316,746,000","318,757,000","320,516,000","322,285,000","324,004,000","325,774,000","327,531,000","329,260,000","331,055,000","333,193,000","335,028,000","336,979,000","339,794,000","341,716,000","343,638,000","345,559,000","347,243,000","349,165,000","347,944,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,354,000","63,354,000","63,354,000","63,354,000","63,794,000","64,235,000","64,675,000","65,115,000","65,555,000","66,197,000","66,600,000","67,100,000","65,800,000","65,200,000","62,200,000","58,600,000","54,700,000","43,700,000","33,800,000","34,300,000","25,600,000","16,100,000","9,200,000","8,200,000",
			Goodwill,"692,668,000","692,482,000","691,867,000","692,704,000","679,920,000","678,406,000","677,891,000","677,579,000","676,262,000","677,039,000","677,325,000","677,266,000","676,845,000","677,501,000","674,464,000","674,998,000","672,785,000","633,405,000","633,529,000","633,728,000","623,061,000","623,296,000","623,473,000","624,081,000","624,001,000","623,042,000","623,313,000","623,626,000","625,258,000","625,140,000","627,869,000","629,335,000","629,387,000","628,606,000","630,130,000","630,318,000","632,801,000","289,124,000","289,124,000","289,124,000","289,124,000","288,072,000","277,431,000","277,431,000","272,041,000","271,765,000","271,765,000","271,765,000","271,765,000","271,765,000","271,765,000","271,765,000","271,765,000","272,143,000","272,143,000","272,143,000","272,806,000","272,806,000","272,806,000","272,806,000","272,568,000","272,568,000","271,652,000","63,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"93,422,000","96,061,000","98,419,000","101,854,000","97,610,000","99,756,000","102,552,000","104,873,000","107,197,000","110,644,000","113,740,000","116,668,000","119,778,000","123,062,000","119,762,000","122,724,000","125,773,000","105,306,000","107,731,000","110,429,000","99,005,000","101,103,000","103,140,000","105,307,000","107,424,000","111,189,000","115,519,000","119,805,000","124,431,000","128,471,000","133,578,000","138,314,000","142,522,000","146,305,000","151,081,000","155,324,000","159,807,000","45,876,000","48,546,000","51,212,000","53,885,000","56,537,000","46,106,000","48,308,000","44,705,000","46,992,000","48,751,000","50,520,000","52,239,000","54,009,000","55,766,000","57,495,000","59,290,000","61,050,000","62,885,000","64,836,000","66,988,000","68,910,000","70,832,000","72,753,000","74,675,000","76,597,000","76,292,000",,"63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,202,000","63,354,000","63,354,000","63,354,000","63,354,000","63,794,000","64,235,000","64,675,000","65,115,000","65,555,000","66,197,000","66,600,000","67,100,000","65,800,000","65,200,000","62,200,000","58,600,000","54,700,000","43,700,000","33,800,000","34,300,000","25,600,000","16,100,000","9,200,000","8,200,000",
