name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
		ProvisionandWriteOffofAssets,"-102,000","-179,000","-21,000","359,000","-261,000","-484,000","154,000","979,000","787,000","500,000","-127,000","280,000","351,000","-99,000","91,000","-14,000","192,000","47,000","54,000","-51,000","283,000","-177,000","77,000","658,000","191,000","-125,000","32,000","268,000","-391,000","-150,000","30,000","26,000","219,000","603,000","39,000","235,000","-24,000","-95,000","-194,000","-193,000","290,000",,"-76,000","-144,000","-153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,114,000","1,759,000","1,780,000","1,840,000","1,735,000","1,742,000","1,779,000","1,763,000","1,885,000","1,935,000","1,965,000","2,135,000","1,919,000","1,825,000","1,857,000","1,868,000","1,693,000","1,608,000","1,676,000","1,673,000","1,507,000","1,505,000","1,617,000","1,445,000","1,458,000","1,501,000","1,499,000","1,480,000","1,231,000","1,157,000","1,181,000","1,200,000","1,047,000","1,003,000","1,011,000","1,073,000","881,000","788,000","917,000","915,000","663,000","656,000","656,000","649,000","431,000","384,000","384,000","320,000","170,000","204,000","209,000","5,000","56,000","52,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,"431,000","-8,000","-78,000","-1,073,000","170,000","90,000","63,000","-887,000","-396,000","170,000","-540,000","-996,000","-258,000","-634,000","-517,000","-239,000","225,000","-662,000","-251,000","-52,000","-368,000","-412,000","164,000","15,000","5,000","-9,000","180,000","47,000","137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-32,000","0","0","0","-32,000","-9,000","-12,000","-5,000","-8,000","-26,000","-10,000","-12,000","-22,000","-38,000","-45,000","-45,000","-28,000","-56,000","-134,000","-174,000","-1,016,000","73,000","-510,000","681,000","-1,775,000","-1,098,000","-809,000","-1,143,000","-1,411,000","-1,906,000","-1,511,000","-1,992,000","-3,837,000","-1,746,000","-1,767,000","-1,954,000","-2,066,000","-1,716,000","-1,262,000","-888,000","-1,793,000","28,346,000","-26,000","-1,028,000","-889,000","4,234,000","-3,855,000","-355,000","279,000","-366,000","800,000","688,000","263,000","-1,449,000","-388,000","1,062,000","175,000","-195,000","-650,000","181,000","1,820,000","-1,023,000","508,000","601,000","742,000",,,,,,,,,,,,,,,,"3,000",,,,"2",,,,,,,,"100,000",,,,,,,,,"300,000","0","-300,000","200,000"
		ChangeInWorkingCapital,"-149,739,000","75,819,000","-20,464,000","-109,064,000","-96,030,000","108,797,000","-30,896,000","-26,028,000","-18,385,000","-16,658,000","-46,664,000","5,609,000","-110,588,000","16,473,000","1,045,000","9,643,000","-69,014,000","19,239,000","20,114,000","49,000","-17,468,000","-6,022,000","59,436,000","-51,084,000","-23,695,000","17,264,000","-8,192,000","-62,197,000","12,166,000","15,184,000","-16,198,000","-18,186,000","-12,409,000","12,220,000","-44,323,000","2,668,000","-12,490,000","20,687,000","10,991,000","-7,081,000","-21,175,000","-5,250,000","-12,206,000","-30,671,000","-3,553,000","15,603,000","-19,812,000","-24,138,000","-12,604,000","5,703,000","-28,342,000","-12,975,000","-21,871,000","29,673,000","-3,275,000","-3,402,000","-16,690,000","-14,792,000","7,429,000","18,126,000","-21,399,000","18,331,000","-15,813,000","-23,689,000","-42,192,000","-14,099,153","17,712,932","-34,055,864","-10,832,276","41,916,491","-23,429,596","-1,890,476","-8,128,687","-625,632","6,900,077","1,401,910","-13,007,359","25,988,760","-6,645,307","-12,521,135","3,123,838","-25,058,341","23,557,826","-8,856,063","10,975,540","-17,383,281","26,601,001","-1,226,262","-13,179,736","20,664,571","2,100,000","-2,900,000","-6,800,000","-10,600,000","-9,900,000","12,300,000","-14,000,000","9,500,000","5,900,000","3,900,000","-8,400,000","-2,500,000","-3,600,000","5,300,000","-3,000,000"
			ChangeInReceivables,"-41,971,000","110,553,000","-49,042,000","-35,034,000","-68,448,000","87,941,000","-82,470,000","-13,006,000","-39,625,000","15,983,000","-67,203,000","4,956,000","-127,479,000","15,650,000","-22,630,000","21,182,000","-56,391,000","21,361,000","-4,352,000","-1,329,000","-17,635,000","21,111,000","13,371,000","-37,877,000","-19,661,000","23,166,000","-82,000","-81,175,000","37,719,000","17,218,000","-36,008,000","-23,905,000","22,100,000","-27,262,000","-51,088,000","13,157,000","-4,971,000","30,272,000","-29,039,000","-3,646,000","-14,877,000","-4,135,000","-19,536,000","-33,695,000","1,967,000","13,515,000","-12,936,000","-15,040,000","-740,000","685,000","-16,440,000","-6,010,000","-4,416,000","18,102,000","13,218,000","2,374,000","-8,236,000","-1,715,000","20,571,000","17,489,000","-36,938,000","38,953,000","-12,167,000","-9,267,000","-27,350,000","15,738,563","1,723,797","-15,044,465","-13,070,034","16,440,927","-9,004,823","-30,212,392","-18,339,141","-4,806,021","5,752,908","-2,189,481","-13,018,071","22,935,877","4,448,067","-10,574,520","-14,169,161","-3,227,865","7,776,301","-2,421,685","17,580,902","-2,883,190","18,310,582","-6,705,011","-7,502,652","2,065,976","5,300,000","-2,100,000","-23,600,000","-7,900,000","-9,600,000","11,800,000","-10,800,000","-7,200,000","5,000,000","2,100,000","-9,000,000","-2,600,000","900,000","-2,700,000","-1,700,000"
				ChangesInAccountReceivables,"-50,803,000","81,425,000","-46,765,000","-16,822,000","-68,641,000","62,933,000","-69,744,000","16,635,000","-14,880,000","37,705,000","-55,993,000","23,181,000","-69,281,000","22,463,000","-27,482,000","30,853,000","-60,140,000","16,853,000","11,423,000","-7,930,000","-13,764,000","44,732,000","-171,000","-41,888,000","-19,905,000","21,806,000","9,417,000","-80,069,000","37,784,000","21,851,000","-35,268,000","-21,950,000","34,332,000","3,812,000","-51,994,000","13,607,000","-4,797,000","29,220,000","-27,509,000","-4,951,000","-14,600,000","-296,000","-19,806,000","-32,317,000","1,989,000","18,397,000","-14,173,000","-18,360,000","2,806,000","-301,000","-15,592,000","-7,895,000","-3,035,000","17,728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-85,453,000","-7,532,000","-13,260,000","-56,861,000","-7,800,000","11,542,000","-4,959,000","19,657,000","-43,038,000","10,544,000","-5,128,000","2,473,000","-7,774,000","745,000","5,014,000","-4,248,000","-12,440,000","11,650,000","291,000","39,860,000","3,181,000","17,400,000","-30,099,000","-34,135,000","-13,188,000","-7,762,000","-6,181,000","5,922,000","-5,384,000","3,475,000","6,692,000","-479,000","-6,527,000","1,458,000","-4,139,000","7,984,000","-13,027,000","9,393,000","-8,264,000","8,408,000","-773,000","-7,315,000","-3,201,000","4,527,000","-7,786,000","13,136,000","-10,398,000","1,692,000","-4,312,000","2,403,000","57,000","1,713,000","-4,228,000","-2,455,000","3,099,000","-1,420,000","455,000","-387,000","-168,000","3,035,000","-3,957,000","6,160,000","-1,191,000","1,703,000","-9,731,000","1,361,610","233,012","-938,572","-849,498","1,643,311","2,104,547","-2,273,950","-2,691,015","562,432","639,543","-478,833","-249,722","4,924","1,446,540","-1,354,263","-598,512","134,874",,,"800,153","208,040","265,389","-166,470","-484,381","2,691,464","5,000,000","-100,000","-800,000","300,000","5,300,000","-3,700,000","-600,000","300,000","200,000","500,000","-900,000",,"-2,100,000",,
			ChangeInPayablesAndAccruedExpense,"-11,755,000","-29,074,000","48,155,000","-10,993,000","-19,843,000","9,952,000","71,346,000","-26,654,000","59,305,000","-40,627,000","25,265,000","2,627,000","39,044,000","-1,363,000","19,610,000","-6,720,000","-5,674,000","-20,486,000","37,363,000","-31,476,000","2,980,000","-41,604,000","77,193,000","22,176,000","5,039,000","-3,441,000","3,218,000","-1,006,000","-17,142,000","-1,758,000","20,760,000","5,965,000","-29,082,000","18,387,000","25,664,000","-17,553,000","10,644,000","-59,592,000","64,924,000","780,000","-11,898,000","-3,292,000","10,633,000","-6,374,000","8,518,000","4,301,000","-9,949,000","-1,303,000","-21,510,000","39,656,000","5,455,000","4,786,000","929,000","3,686,000","-13,011,000","-519,000","2,510,000","-4,914,000","-2,910,000","3,329,000","5,611,000","-1,490,000","-5,174,000","4,031,000","3,238,000","-10,787,456","10,037,049","-6,975,180","12,226,552","-669,336","-13,540,170","27,195,251","9,126,804","15,046,895","-8,937,118","3,910,880","562,929","8,943,749","-8,626,251","11,871","12,216,808","-3,734,930","-1,941,166","-4,279,998","-2,885,660","-11,270,631","-11,397,600","-4,959,168","4,318,805","9,301,598","-11,300,000","2,600,000","20,500,000","-600,000","-5,500,000","5,400,000","-3,300,000","15,100,000","3,100,000","600,000","1,400,000","-4,500,000","-2,300,000","8,600,000","-1,900,000"
				ChangeInPayable,"-11,755,000","-29,074,000","48,155,000","-10,993,000","-19,843,000","9,952,000","71,346,000","-26,654,000","59,305,000","-40,627,000","25,265,000","2,627,000","39,044,000","-1,363,000","19,610,000","-6,720,000","-5,674,000","-20,486,000","37,363,000","-31,476,000","2,980,000","-41,604,000","77,193,000","22,176,000","5,039,000","-3,441,000","3,218,000","-1,006,000","-17,142,000","-1,758,000","20,760,000","5,965,000","-29,082,000","18,387,000","25,664,000","-17,553,000","10,644,000","-59,592,000","64,924,000","780,000","-11,898,000","-3,292,000","10,633,000","-6,374,000","8,518,000","4,301,000","-9,949,000","-1,303,000","-21,510,000","39,656,000","5,455,000","4,786,000","929,000","3,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-25,187,000","-25,713,000","43,901,000","-27,982,000","-15,393,000","6,046,000","49,009,000","-31,958,000","53,675,000","-42,458,000","17,989,000","-5,504,000","21,089,000","-3,606,000","13,687,000","-7,727,000","10,102,000","-18,148,000","25,326,000","-14,550,000","7,630,000","-49,363,000","38,404,000","10,977,000","3,827,000","5,174,000","1,272,000","6,166,000","-13,350,000","-781,000","13,448,000","-3,541,000","-25,936,000","19,821,000","11,791,000","-9,988,000","11,466,000","-25,590,000","29,568,000","780,000","-11,898,000","7,176,000","10,633,000","-6,374,000","8,518,000","-4,372,000","266,000","-5,594,000","-27,434,000","39,310,000","-2,641,000","-4,374,000","4,403,000","3,753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,351,000","788,000",,,,,,,,,,,,,"-4,290,854","-2,155,283","2,072,043","10,681,088","-1,410,382","401,026","-310,217","845,868","-329,374","-73,485","-383,022","-2,775,315","-2,404,408","5,484,186","305,390","-1,661,801","1,254,603","-3,434,709","100,776","2,310,121","-401,815","11,243,391","-4,753,058","-4,073,534","4,900,000","-1,600,000","-3,000,000","-1,300,000","-1,600,000","-1,500,000","300,000","300,000","-700,000",,,"700,000","-500,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,792,000","-157,000",,"3,957,000","-7,113,000","-3,530,000",,,,,,,,,,,"-2,306,000","3,266,000","709,000","-817,000","-8,035,000","12,764,000","-16,045,000","2,713,000","2,171,000","3,879,000","5,359,880","10,009,928","-8,942,364","-11,211,339","13,820,501","-1,578,768","2,999,589","4,084,882","-12,274,806","9,774,118","232,829","80,527","-3,120,475","-1,509,255","-6,088,409","5,369,313","-16,568,619","16,609,990","173,585","-4,620,631","-5,747,621","19,824,445","-639,004","-4,758,450","10,679,067","-1,800,000","-1,700,000","100,000","-1,100,000","1,500,000","300,000","400,000","1,000,000","-1,700,000","1,200,000","100,000","1,100,000","400,000","0","600,000"
			ChangeInOtherWorkingCapital,"-10,560,000","1,872,000","-6,317,000","-6,176,000","61,000","-638,000","-14,813,000","-6,025,000","4,973,000","-2,558,000","402,000","-4,447,000","-14,379,000","1,441,000","-949,000","-571,000","5,491,000","6,714,000","-13,188,000","-7,006,000","-5,994,000","-2,929,000","-1,029,000","-1,248,000","4,115,000","5,301,000","-5,147,000","14,062,000","-3,027,000","-3,751,000","-7,642,000","233,000","1,100,000","19,637,000","-14,760,000","-920,000","-5,136,000","40,614,000","-21,579,000","-7,831,000","6,530,000","2,806,000","-4,059,000","11,984,000","-2,722,000","-3,466,000","1,588,000","-9,487,000","13,958,000","-47,378,000","-7,077,000","-12,113,000","-15,507,000","9,552,000","-1,837,000","-1,531,000","-14,685,000","-8,485,000","-9,247,000","2,308,000","1,121,000","-9,247,000","6,000","-22,327,000","-12,228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,259,000","17,189,000","-4,758,000","-7,539,000","-6,151,000","-5,097,000","-27,848,000","-652,000","-2,159,000","-295,000","-1,994,000","-16,824,000","-1,226,000","-48,196,000","-10,072,000","-6,122,000","-31,815,000","-2,884,000","-1,902,000","-39,055,000","-13,836,000","20,695,000","-28,392,000","-1,138,000","-17,510,000","-5,835,000","-16,420,000","-1,499,000","-26,425,000","1,113,000","-9,523,000","-21,487,000","-695,000","-7,569,000","4,105,000","-10,257,000","-15,076,000","-11,725,000","-6,540,000","-7,493,000","13,100,000","-32,918,000","-2,692,000","12,509,000","-15,122,000","-234,000","-6,256,000","-2,281,000","-2,329,000","-1,866,000","-4,837,000","993,000","-124,000","-350,000","14,000","222,000","-1,226,000","-1,797,000","466,000","-1,290,000","-4,368,000","-7,386,000","-5,467,000","-10,498,000","-4,838,000","-9,676,271","-4,561,154","-5,987,952","-12,306,538","-13,399,571","11,539,889","-20,746,038","-7,849,489","332,306","-7,413,925","-15,980,143","-1,012,841","840,194","-13,990,981","-7,569,672","-11,038,497","-8,548,109","-10,799,849","-5,100,673","-9,223,887","8,135,941","-14,339,907","-2,997,399","-9,424,333","-37,776,977","-32,000,000","-31,300,000","-23,800,000","-13,100,000","-20,900,000","-32,900,000","-19,700,000","-13,200,000","-4,200,000","-500,000","-3,800,000","-4,600,000","-9,200,000","-10,000,000","-2,700,000"
