name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000
	CurrentLiabilities,"115,638,000","99,086,000","95,380,000","100,906,000","103,391,000","91,636,000","88,058,000","94,901,000","90,766,000","97,923,000","89,025,000","91,416,000","81,324,000","85,585,000","72,636,000","94,524,000","78,313,000","72,339,000","54,573,000","71,771,000","58,545,000","65,813,000","54,891,000","70,884,000","55,407,000","63,707,000","54,398,000","68,946,000","55,245,000","62,798,000","52,319,000","67,175,000","61,352,000","62,390,000","57,233,000","61,333,000","61,458,000","57,868,000","56,596,000","61,651,000","66,029,000","60,882,000","58,855,000","67,199,000","58,738,000","54,451,000","57,749,000","60,282,000","57,223,000","50,079,000","68,451,000","72,789,000","75,005,000","70,076,000","91,424,000","78,961,000","79,369,000","66,842,000","87,683,000","67,094,000","67,787,000","55,852,000","66,614,000","56,691,000","59,894,000","50,423,000","63,298,000","52,520,000","51,799,000","35,035,000","41,241,000","34,169,000","31,652,000","20,740,000","20,941,000","17,663,000","15,544,000","13,462,000","16,243,000","15,815,000","14,459,000","14,304,000","18,648,000","16,366,000","14,695,494","16,842,106"
		PayablesAndAccruedExpenses,"96,014,000","79,558,000","67,485,000","71,500,000","75,328,000","67,020,000","61,583,000","68,206,000","65,630,000","71,892,000","61,572,000","80,262,000","68,984,000","74,229,000","60,129,000","81,698,000","67,712,000","64,133,000","45,530,000","63,343,000","51,015,000","59,518,000","45,447,000","63,761,000","48,956,000","56,974,000","44,380,000","61,947,000","48,525,000","55,991,000","42,864,000","59,598,000","54,675,000","54,390,000","50,649,000","55,002,000","55,648,000","16,927,000","15,515,000","16,301,000","18,366,000","18,105,000","15,633,000","19,167,000","52,192,000","48,532,000","52,555,000","54,595,000","51,512,000","46,290,000","64,020,000","65,017,000","69,040,000","61,115,000","83,489,000","71,661,000","73,181,000","56,354,000","77,257,000","60,070,000","60,533,000","45,068,000","63,855,000","50,040,000","56,732,000","42,385,000","60,477,000","46,468,000","46,824,000","29,627,000","40,759,000","31,490,000","29,340,000","8,961,000","20,683,000","17,060,000","14,878,000","12,738,000","2,401,000","15,082,000","13,652,000","13,642,000","2,479,000","2,321,000","2,025,964","1,867,670"
			Payables,"17,768,000","15,877,000","18,136,000","15,987,000","17,450,000","20,340,000","15,278,000","15,799,000","18,606,000","20,057,000","22,763,000","21,634,000","22,404,000","22,256,000","22,036,000","23,280,000","24,631,000","20,293,000","14,501,000","14,102,000","14,188,000","14,944,000","13,510,000","13,606,000","12,502,000","13,818,000","12,795,000","13,310,000","12,295,000","14,319,000","13,993,000","14,031,000","16,296,000","16,593,000","15,151,000","15,722,000","16,415,000",,,,,,,,"17,432,000","15,583,000","14,606,000","16,952,000","16,865,000","14,485,000","15,267,000","15,787,000","17,182,000","16,149,000","19,315,000","19,566,000","16,873,000","13,661,000","16,850,000","17,375,000","13,346,000","13,826,000","14,472,000","13,590,000","15,634,000","15,435,000","18,725,000","17,315,000","15,405,000","11,335,000","13,700,000","14,574,000","13,356,000","8,961,000","2,784,000","2,901,000","2,768,000","1,932,000","2,401,000","2,167,000","2,135,000","2,518,000","2,479,000","2,321,000","2,025,964","1,867,670"
				AccountsPayable,"17,768,000","15,877,000","18,136,000","15,987,000","17,450,000","20,340,000","15,278,000","15,799,000","18,606,000","20,057,000","22,763,000","21,634,000","22,404,000","22,256,000","22,036,000","23,280,000","24,631,000","20,293,000","14,501,000","14,102,000","14,188,000","14,944,000","13,510,000","13,606,000","12,502,000","13,818,000","12,795,000","13,310,000","12,295,000","14,319,000","13,993,000","14,031,000","16,296,000","16,593,000","15,151,000","15,722,000","16,415,000",,,,,,,,,,,,,,,,"17,182,000","16,149,000","19,315,000","19,566,000","16,873,000","13,661,000","16,850,000","17,375,000","13,346,000","13,826,000","14,472,000","13,590,000","15,634,000","15,435,000","18,725,000","17,315,000","15,405,000","11,335,000","13,700,000","14,574,000","13,356,000","8,961,000","2,784,000","2,901,000","2,768,000","1,932,000","2,401,000","2,167,000","2,135,000","2,518,000","2,479,000","2,321,000","2,025,964","1,867,670"
			CurrentAccruedExpenses,"78,246,000","63,681,000","49,349,000","55,513,000","57,878,000","46,680,000","46,305,000","52,407,000","47,024,000","51,835,000","38,809,000","58,628,000","46,580,000","51,973,000","38,093,000","58,418,000","43,081,000","43,840,000","31,029,000","49,241,000","36,827,000","44,574,000","31,937,000","50,155,000","36,454,000","43,156,000","31,585,000","48,637,000","36,230,000","41,672,000","28,871,000","45,567,000","38,379,000","37,797,000","35,498,000","39,280,000","39,233,000",,,,,,,,"34,760,000","32,949,000","37,949,000","37,643,000","34,647,000","31,805,000","48,753,000","49,230,000","51,858,000","44,966,000","64,174,000","52,095,000","56,308,000","42,693,000","60,407,000","42,695,000","47,187,000","31,242,000","49,383,000","36,450,000","41,098,000","26,950,000","41,752,000","29,153,000","31,419,000","18,292,000","27,059,000","16,916,000","15,984,000",,"17,899,000","14,159,000","12,110,000","10,806,000",,"12,915,000","11,517,000","11,124,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,008,000","33,613,000","38,912,000","39,876,000","35,951,000","36,196,000","41,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"8,788,000","9,246,000","9,830,000","10,206,000","10,636,000","10,970,000","11,458,000","11,223,000","11,459,000","11,203,000","11,393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,581,144","6,240,183"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,581,144","6,240,183"
			CurrentCapitalLeaseObligation,"8,788,000","9,246,000","9,830,000","10,206,000","10,636,000","10,970,000","11,458,000","11,223,000","11,459,000","11,203,000","11,393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"10,836,000","10,282,000","18,065,000","19,200,000","17,427,000","13,646,000","15,017,000","15,472,000","13,677,000","14,828,000","16,060,000","11,154,000","12,340,000","11,356,000","12,507,000","12,826,000","10,601,000","8,206,000","9,043,000","8,428,000","7,530,000","6,295,000","9,444,000","7,123,000","6,451,000","6,733,000","10,018,000","6,999,000","6,720,000","6,807,000","9,455,000","7,577,000","6,677,000","8,000,000","6,584,000","6,331,000","5,810,000","5,933,000","7,468,000","6,438,000","7,787,000","6,826,000","7,026,000","6,692,000","6,546,000","5,919,000","5,194,000","5,687,000","5,711,000","3,789,000","4,431,000","7,772,000","5,965,000","8,961,000","7,935,000","7,300,000","6,188,000","10,488,000","10,426,000","7,024,000","7,254,000","10,784,000","2,759,000","6,651,000","3,162,000","8,038,000","2,821,000","6,052,000","4,975,000","5,408,000","482,000","2,679,000","2,312,000","11,779,000","258,000","603,000","666,000","724,000","13,842,000","733,000","807,000","662,000","16,169,000","14,045,000","9,088,386","8,734,253"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"87,072,000","85,526,000","78,410,000","90,192,000","90,620,000","113,383,000","131,176,000","130,619,000","92,406,000","98,164,000","119,155,000","54,558,000","70,507,000","68,295,000","67,482,000","69,325,000","72,909,000","57,133,000","53,710,000","54,215,000","53,330,000","62,315,000","3,925,000","8,705,000","8,167,000","7,270,000","7,222,000","7,583,000","6,873,000","6,472,000","6,670,000","7,142,000","4,956,000","5,119,000","3,966,000","3,980,000","4,062,000","4,206,000","5,250,000","3,200,000","2,708,000","3,050,000","36,593,000","36,472,000","39,616,000","63,406,000","62,210,000","60,619,000","61,416,000","4,356,000","5,651,000","4,477,000","5,242,000","11,233,000","13,190,000","10,881,000","11,130,000","14,839,000","13,479,000","14,897,000","13,556,000","12,474,000","14,561,000","8,091,000","8,088,000","8,090,000","8,097,000","4,658,000","4,637,000","4,688,000","4,688,000","1,465,000","1,465,000","1,465,000","1,465,000","1,763,000","1,763,000","1,763,000","1,763,000","1,522,000","1,236,000","951,000","665,000","522,000","35,606,266","35,658,414"
		LongTermDebtAndCapitalLeaseObligation,"69,390,000","61,376,000","51,859,000","63,740,000","76,996,000","94,442,000","117,004,000","118,672,000","82,317,000","89,425,000","108,655,000","43,000,000","58,000,000","58,000,000","58,000,000","63,000,000","63,000,000","48,000,000","48,000,000","48,000,000","48,000,000","58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,083,905","35,278,825"
			LongTermDebt,"54,000,000","44,000,000","33,000,000","43,000,000","53,000,000","68,000,000","88,000,000","88,000,000","49,000,000","54,000,000","73,000,000","43,000,000","58,000,000","58,000,000","58,000,000","63,000,000","63,000,000","48,000,000","48,000,000","48,000,000","48,000,000","58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,083,905","35,278,825"
			LongTermCapitalLeaseObligation,"15,390,000","17,376,000","18,859,000","20,740,000","23,996,000","26,442,000","29,004,000","30,672,000","33,317,000","35,425,000","35,655,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"14,959,000","18,013,000","18,228,000","18,382,000","5,915,000","6,123,000","6,142,000","6,215,000","5,997,000","4,925,000","5,050,000","5,146,000","4,301,000","3,233,000","2,646,000","0","1,760,000","995,000","991,000","1,280,000",,,,"4,983,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,464,000","2,069,000","3,240,000","2,119,000","2,766,000","3,491,000","5,921,000","4,402,000","5,422,000","10,013,000","7,178,000","9,479,000","9,400,000","9,163,000","9,431,000","8,091,000","8,088,000","8,090,000","8,097,000","4,658,000","4,637,000","4,688,000","4,688,000","1,465,000","1,465,000","1,465,000","1,465,000","1,763,000","1,763,000","1,763,000","1,763,000","1,522,000","1,236,000","951,000","665,000","522,000","522,361","379,589"
			NonCurrentDeferredTaxesLiabilities,"14,959,000","18,013,000","18,228,000","18,382,000","5,915,000","6,123,000","6,142,000","6,215,000","5,997,000","4,925,000","5,050,000","5,146,000","4,301,000","3,233,000","2,646,000","0","1,760,000","995,000","991,000","1,280,000",,,,"4,983,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,464,000","2,069,000","3,240,000","2,119,000","2,766,000","3,491,000","5,921,000","4,402,000","5,422,000","10,013,000","7,178,000","9,479,000","9,400,000","9,163,000","9,431,000","8,091,000","8,088,000","8,090,000","8,097,000","4,658,000","4,637,000","4,688,000","4,688,000","1,465,000","1,465,000","1,465,000","1,465,000","1,763,000","1,763,000","1,763,000","1,763,000","1,522,000","1,236,000","951,000","665,000","522,000","522,361","379,589"
		OtherNonCurrentLiabilities,"2,723,000","6,137,000","8,323,000","8,070,000","7,709,000","12,818,000","8,030,000","5,732,000","4,092,000","3,814,000","5,450,000","6,412,000","8,206,000","7,062,000","6,836,000","6,325,000","8,149,000","8,138,000","4,719,000","4,935,000","5,330,000","4,315,000","3,925,000","3,722,000","8,167,000","7,270,000","7,222,000","7,583,000","6,873,000","6,472,000","6,670,000","7,142,000","4,956,000","5,119,000","3,966,000","3,980,000","4,062,000",,,,,,,,,"63,406,000","62,210,000","60,619,000","59,952,000","2,287,000","2,411,000","2,358,000","2,476,000","7,742,000","7,269,000","6,479,000","5,708,000","4,826,000","6,301,000","5,418,000","4,156,000","3,311,000","5,130,000",,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"357,028,000","353,600,000","340,845,000","329,546,000","307,591,000","306,947,000","309,928,000","303,661,000","302,802,000","300,265,000","288,431,000","282,396,000","283,300,000","277,410,000","268,321,000","268,825,000","268,912,000","252,846,000","243,792,000","238,142,000","233,480,000","238,691,000","344,019,000","342,649,000","343,224,000","346,000,000","343,106,000","340,452,000","339,897,000","343,225,000","346,159,000","345,761,000","348,289,000","352,538,000","356,448,000","352,327,000","362,112,000","363,026,000","363,951,000","365,868,000","366,765,000","370,913,000","361,442,000","372,726,000","373,807,000","353,914,000","353,241,000","353,679,000","362,734,000","340,242,000","337,917,000","331,568,000","326,482,000","327,316,000","305,888,000","300,056,000","293,242,000","334,834,000","363,299,000","380,761,000","351,207,000","323,334,000","317,436,000","292,969,000","286,455,000","271,010,000","248,367,000","231,780,000","213,756,000","194,077,000","180,334,000","158,443,000","146,245,000","140,004,000","133,531,000","127,280,000","122,648,000","117,400,000","113,471,000","105,846,000","100,211,000","95,582,000","86,032,000","80,311,000","22,424,326","19,472,524"
	StockholdersEquity,"357,028,000","353,600,000","340,845,000","329,546,000","307,591,000","306,947,000","309,928,000","303,661,000","302,802,000","300,265,000","288,431,000","282,396,000","283,300,000","277,410,000","268,321,000","268,825,000","268,912,000","252,846,000","243,792,000","238,142,000","233,480,000","238,691,000","344,019,000","342,649,000","343,224,000","346,000,000","343,106,000","340,452,000","339,897,000","343,225,000","346,159,000","345,761,000","348,289,000","352,538,000","356,448,000","352,327,000","362,112,000","363,026,000","363,951,000","365,868,000","366,765,000","370,913,000","361,442,000","372,726,000","373,807,000","353,914,000","353,241,000","353,679,000","362,734,000","340,242,000","337,917,000","331,568,000","326,482,000","327,316,000","305,888,000","300,056,000","293,242,000","334,834,000","363,299,000","380,761,000","351,207,000","323,334,000","317,436,000","292,969,000","286,455,000","271,010,000","248,367,000","231,780,000","213,756,000","194,077,000","180,334,000","158,443,000","146,245,000","140,004,000","133,531,000","127,280,000","122,648,000","117,400,000","113,471,000","105,846,000","100,211,000","95,582,000","86,032,000","80,311,000","22,424,326","19,472,524"
		CapitalStock,"342,000","337,000","649,000","646,000","646,000","642,000","642,000","639,000","639,000","636,000","634,000","631,000","630,000","622,000","616,000","613,000","611,000","596,000","592,000","590,000","590,000","586,000","585,000","582,000","582,000","580,000","578,000","575,000","574,000","571,000","570,000","567,000","567,000","565,000","565,000","561,000","561,000","558,000","557,000","555,000","555,000","553,000","552,000","550,000","546,000","545,000","543,000","541,000","539,000","537,000","535,000","532,000","529,000","529,000","523,000","521,000","517,000","515,000","507,000","505,000","499,000","498,000","495,000","492,000","487,000","486,000","479,000","478,000","237,000","235,000","233,000","231,000","227,000","225,000","222,000","221,000","220,000","218,000","216,000","216,000","213,000","212,000","207,000","206,000","156,300","156,300"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0",,,,"0","0",,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"342,000","337,000","649,000","646,000","646,000","642,000","642,000","639,000","639,000","636,000","634,000","631,000","630,000","622,000","616,000","613,000","611,000","596,000","592,000","590,000","590,000","586,000","585,000","582,000","582,000","580,000","578,000","575,000","574,000","571,000","570,000","567,000","567,000","565,000","565,000","561,000","561,000","558,000","557,000","555,000","555,000","553,000","552,000","550,000","546,000","545,000","543,000","541,000","539,000","537,000","535,000","532,000","529,000","529,000","523,000","521,000","517,000","515,000","507,000","505,000","499,000","498,000","495,000","492,000","487,000","486,000","479,000","478,000","237,000","235,000","233,000","231,000","227,000","225,000","222,000","221,000","220,000","218,000","216,000","216,000","213,000","212,000","207,000","206,000","156,300","156,300"
		AdditionalPaidInCapital,"352,128,000","342,807,000","494,742,000","489,864,000","487,339,000","483,087,000","481,571,000","477,438,000","476,032,000","470,427,000","466,481,000","460,226,000","458,003,000","445,098,000","435,489,000","429,578,000","426,501,000","408,412,000","403,227,000","398,828,000","397,282,000","395,710,000","393,480,000","388,763,000","387,225,000","384,648,000","379,764,000","374,285,000","372,159,000","367,849,000","365,401,000","360,445,000","359,178,000","355,776,000","354,348,000","347,790,000","346,178,000","342,028,000","339,685,000","335,791,000","333,779,000","329,988,000","328,507,000","324,492,000","315,031,000","311,556,000","306,413,000","301,767,000","295,390,000","290,567,000","282,769,000","275,791,000","267,770,000","262,794,000","249,033,000","241,107,000","229,263,000","221,170,000","199,741,000","188,168,000","172,146,000","160,563,000","152,066,000","139,847,000","134,224,000","133,278,000","125,271,000","118,800,000","114,182,000","111,128,000","108,849,000","97,571,000","91,438,000","89,599,000","86,676,000","84,848,000","82,995,000","81,214,000","79,991,000","75,163,000","72,290,000","71,570,000","66,507,000","66,000,000","11,876,765","11,160,228"
		RetainedEarnings,"36,921,000","22,205,000","375,426,000","367,229,000","348,676,000","352,716,000","358,294,000","360,534,000","360,967,000","358,531,000","350,693,000","350,230,000","344,966,000","343,827,000","337,387,000","335,741,000","335,550,000","335,033,000","330,558,000","332,024,000","330,841,000","332,048,000","329,615,000","327,954,000","322,899,000","321,649,000","316,686,000","313,268,000","308,142,000","306,184,000","301,179,000","298,830,000","294,648,000","295,776,000","291,414,000","290,549,000","287,624,000","286,394,000","282,990,000","280,650,000","273,853,000","272,535,000","249,372,000","248,983,000","247,047,000","231,415,000","232,034,000","229,720,000","234,685,000","241,083,000","248,269,000","254,553,000","252,473,000","242,997,000","230,505,000","214,603,000","205,938,000","192,902,000","242,628,000","226,570,000","213,471,000","198,814,000","187,863,000","172,118,000","158,350,000","142,325,000","127,266,000","111,554,000","98,394,000","82,795,000","71,210,000","60,480,000","54,694,000","50,289,000","46,876,000","42,787,000","40,121,000","36,813,000","34,334,000","31,653,000","28,980,000","25,364,000","21,043,000","15,919,000","12,349,173","9,562,395"
		TreasuryStock,"19,651,000","0","520,744,000","520,800,000","520,854,000","520,892,000","521,033,000","521,088,000","521,088,000","516,103,000","516,103,000","516,103,000","508,463,000","499,724,000","494,184,000","486,722,000","486,722,000","481,904,000","481,904,000","481,904,000","481,904,000","475,815,000","369,510,000","363,856,000","355,735,000","348,288,000","342,976,000","336,759,000","330,821,000","324,799,000","317,192,000","311,508,000","303,552,000","296,862,000","286,777,000","282,615,000","270,361,000","265,128,000","258,164,000","249,238,000","242,255,000","232,274,000","221,367,000","204,741,000","188,513,000","187,244,000","181,165,000","177,979,000","172,123,000","193,242,000","193,349,000","191,940,000","188,995,000","182,707,000","182,707,000","161,721,000","148,043,000","82,897,000","82,206,000","36,271,000","36,271,000","37,523,000","23,393,000","18,790,000","5,281,000","5,281,000","5,281,000","304,000","304,000","304,000","304,000","303,000","303,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","336",
		GainsLossesNotAffectingRetainedEarnings,"-12,712,000","-11,749,000","-9,228,000","-7,393,000","-8,216,000","-8,606,000","-9,546,000","-13,862,000","-13,748,000","-13,226,000","-13,274,000","-12,588,000","-11,836,000","-12,413,000","-10,987,000","-10,385,000","-7,028,000","-9,291,000","-8,681,000","-11,396,000","-13,329,000","-13,838,000","-10,151,000","-10,794,000","-11,747,000","-12,589,000","-10,946,000","-10,917,000","-10,157,000","-6,580,000","-3,799,000","-2,573,000","-2,552,000","-2,717,000","-3,102,000","-3,958,000","-1,890,000","-826,000","-1,117,000","-1,890,000","833,000","111,000","4,378,000","3,442,000","-304,000","-2,358,000","-4,584,000","-370,000","4,243,000","1,297,000","-307,000","-7,368,000","-5,295,000","3,703,000","8,534,000","5,546,000","5,567,000","3,144,000","2,629,000","1,789,000","1,362,000","982,000","405,000","-698,000","-1,325,000","202,000","632,000","1,252,000","1,247,000","223,000","346,000","464,000","189,000","-108,000","-242,000","-575,000","-687,000","-844,000","-1,069,000","-1,185,000","-1,271,000","-1,563,000","-1,724,000","-1,813,000","-1,957,576","-1,406,399"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,938,000","515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,629,000","2,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"411,028,000","397,600,000","373,845,000","372,546,000","360,591,000","374,947,000","397,928,000","391,661,000","351,802,000","354,265,000","361,431,000","325,396,000","341,300,000","335,410,000","326,321,000","331,825,000","331,912,000","300,846,000","291,792,000","286,142,000","281,480,000","296,691,000","344,019,000","342,649,000","343,224,000","346,000,000","343,106,000","340,452,000","339,897,000","343,225,000","346,159,000","345,761,000","348,289,000","352,538,000","356,448,000","352,327,000","362,112,000","363,026,000","363,951,000","365,868,000","366,765,000","370,913,000","361,442,000","372,726,000","373,807,000","353,914,000","353,241,000","353,679,000","362,734,000","340,242,000","337,917,000","331,568,000","326,482,000","327,316,000","305,888,000","300,056,000","293,242,000","334,834,000","363,299,000","380,761,000","351,207,000","323,334,000","317,436,000","292,969,000","286,455,000","271,010,000","248,367,000","231,780,000","213,756,000","194,077,000","180,334,000","158,443,000","146,245,000","140,004,000","133,531,000","127,280,000","122,648,000","117,400,000","113,471,000","105,846,000","100,211,000","95,582,000","86,032,000","80,311,000","57,508,231","54,751,349"
CommonStockEquity,"357,028,000","353,600,000","340,845,000","329,546,000","307,591,000","306,947,000","309,928,000","303,661,000","302,802,000","300,265,000","288,431,000","282,396,000","283,300,000","277,410,000","268,321,000","268,825,000","268,912,000","252,846,000","243,792,000","238,142,000","233,480,000","238,691,000","344,019,000","342,649,000","343,224,000","346,000,000","343,106,000","340,452,000","339,897,000","343,225,000","346,159,000","345,761,000","348,289,000","352,538,000","356,448,000","352,327,000","362,112,000","363,026,000","363,951,000","365,868,000","366,765,000","370,913,000","361,442,000","372,726,000","373,807,000","353,914,000","353,241,000","353,679,000","362,734,000","340,242,000","337,917,000","331,568,000","326,482,000","327,316,000","305,888,000","300,056,000","293,242,000","334,834,000","363,299,000","380,761,000","351,207,000","323,334,000","317,436,000","292,969,000","286,455,000","271,010,000","248,367,000","231,780,000","213,756,000","194,077,000","180,334,000","158,443,000","146,245,000","140,004,000","133,531,000","127,280,000","122,648,000","117,400,000","113,471,000","105,846,000","100,211,000","95,582,000","86,032,000","80,311,000","22,424,326","19,472,524"
CapitalLeaseObligations,"24,178,000","26,622,000","28,689,000","30,946,000","34,632,000","37,412,000","40,462,000","41,895,000","44,776,000","46,628,000","47,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"124,180,000","119,431,000","105,213,000","92,548,000","70,526,000","69,639,000","75,176,000","69,517,000","67,728,000","63,912,000","46,241,000","76,992,000","76,581,000","69,721,000","58,920,000","58,344,000","55,573,000","66,679,000","71,450,000","67,054,000","63,412,000","68,656,000","172,760,000","171,466,000","172,356,000","175,713,000","171,729,000","169,484,000","168,497,000","169,642,000","170,907,000","169,303,000","171,214,000","175,434,000","179,166,000","175,393,000","184,333,000","185,321,000","186,445,000","188,060,000","186,843,000","190,807,000","177,923,000","188,331,000","189,416,000","169,310,000","168,184,000","165,237,000","170,264,000","222,600,000","220,574,000","217,861,000","217,194,000","214,328,000","190,483,000","191,881,000","201,689,000","243,482,000","279,382,000","296,614,000","266,765,000","238,522,000","235,268,000","210,634,000","203,716,000","187,811,000","164,733,000","148,488,000","130,343,000","110,132,000","99,281,000","78,433,000","65,911,000","60,241,000","84,452,000","78,238,000","73,703,000","76,059,000","72,099,000","67,345,000","61,710,000","57,081,000","47,587,000","41,301,000","-17,885,110","-21,466,456"
WorkingCapital,"162,122,000","160,931,000","137,872,000","134,359,000","108,654,000","126,922,000","143,456,000","136,098,000","91,223,000","91,519,000","94,354,000","100,241,000","116,709,000","109,853,000","99,825,000","100,357,000","101,857,000","98,117,000","99,538,000","95,074,000","90,490,000","102,257,000","148,976,000","156,150,000","156,808,000","158,892,000","154,895,000","152,760,000","150,845,000","151,096,000","152,098,000","150,287,000","149,702,000","153,752,000","158,412,000","155,844,000","162,539,000","163,730,000","165,631,000","166,584,000","162,839,000","166,786,000","172,258,000","182,675,000","183,960,000","176,748,000","173,472,000","169,707,000","169,161,000","188,924,000","188,353,000","181,119,000","181,307,000","182,517,000","157,766,000","158,209,000","164,170,000","159,708,000","207,647,000","218,750,000","198,186,000","162,565,000","161,114,000","140,410,000","140,908,000","137,588,000","119,292,000","100,399,000","85,369,000","73,262,000","78,528,000","54,009,000","46,611,000","48,986,000","60,177,000","61,785,000","56,882,000","59,180,000","43,135,000","44,338,000","56,480,000","51,610,000","42,965,000","37,363,000","13,032,811","9,722,631"
InvestedCapital,"411,028,000","397,600,000","373,845,000","372,546,000","360,591,000","374,947,000","397,928,000","391,661,000","351,802,000","354,265,000","361,431,000","325,396,000","341,300,000","335,410,000","326,321,000","331,825,000","331,912,000","300,846,000","291,792,000","286,142,000","281,480,000","296,691,000","344,019,000","342,649,000","343,224,000","346,000,000","343,106,000","340,452,000","339,897,000","343,225,000","346,159,000","345,761,000","348,289,000","352,538,000","356,448,000","352,327,000","362,112,000","363,026,000","363,951,000","365,868,000","366,765,000","370,913,000","361,442,000","372,726,000","373,807,000","353,914,000","353,241,000","353,679,000","362,734,000","340,242,000","337,917,000","331,568,000","326,482,000","327,316,000","305,888,000","300,056,000","293,242,000","334,834,000","363,299,000","380,761,000","351,207,000","323,334,000","317,436,000","292,969,000","286,455,000","271,010,000","248,367,000","231,780,000","213,756,000","194,077,000","180,334,000","158,443,000","146,245,000","140,004,000","133,531,000","127,280,000","122,648,000","117,400,000","113,471,000","105,846,000","100,211,000","95,582,000","86,032,000","80,311,000","61,089,375","60,991,532"
