name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
				AccountsPayable,"95,573,000","129,542,000","127,431,000","77,354,000","69,861,000","84,108,000","26,020,000","48,236,000","540,495,000","38,839,000","36,210,000","12,690,000","39,394,000","32,343,000"
				OtherPayable,"27,985,000","33,696,000","34,517,000","36,817,000","31,994,000","28,318,000","72,289,000","66,923,000","90,982,000","87,357,000",,,,
			CurrentAccruedExpenses,"913,187,000","882,574,000","849,638,000","806,001,000","752,933,000","692,696,000","642,205,000","591,704,000","611,590,000","634,767,000","880,769,000","813,288,000","702,009,000","1,054,606,000"
		CurrentProvisions,"1,065,881,000","1,068,628,000","1,011,153,000","1,035,828,000","1,058,416,000","987,064,000","922,628,000","943,636,000","975,132,000","1,378,462,000","1,374,935,000","1,207,380,000","936,984,000","810,273,000"
		CurrentDebtAndCapitalLeaseObligation,"107,631,000","110,029,000","104,326,000","95,601,000","91,770,000","105,846,000","85,493,000","87,884,000","90,104,000","94,199,000","88,875,000","92,458,000","73,676,000",
			CurrentDebt,"55,921,000","56,264,000","49,553,000","41,068,000","37,567,000","35,760,000","36,514,000","39,602,000","45,977,000",,,,,
				OtherCurrentBorrowings,"55,921,000","56,264,000","49,553,000","41,068,000","37,567,000","35,760,000","36,514,000","39,602,000","45,977,000",,,,,
			CurrentCapitalLeaseObligation,"51,710,000","53,765,000","54,773,000","54,533,000","54,203,000","70,086,000","48,979,000","48,282,000","44,127,000","94,199,000","88,875,000","92,458,000","73,676,000",
		CurrentDeferredLiabilities,"108,053,000",,,,,,,,,,,,,
			CurrentDeferredRevenue,"108,053,000",,,,,,,,,,,,,
		OtherCurrentLiabilities,"258,873,000","239,107,000","272,813,000","239,851,000","215,875,000","176,439,000","296,540,000","241,181,000","242,837,000","217,741,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,033,293,000","916,310,000","940,316,000","915,145,000","916,133,000","928,330,000","920,063,000","938,322,000","413,129,000","385,934,000","364,858,000","301,528,000","5,420,462,000","30,458,000"
		LongTermDebtAndCapitalLeaseObligation,"987,422,000","865,405,000","885,492,000","896,936,000","903,663,000","916,632,000","901,457,000","916,377,000","387,992,000","382,077,000","359,160,000","295,164,000","263,755,000",
			LongTermDebt,"787,404,000","655,173,000","662,457,000","659,783,000","651,637,000","644,236,000","622,684,000","623,360,000","82,141,000",,,,,
			LongTermCapitalLeaseObligation,"200,018,000","210,232,000","223,035,000","237,153,000","252,026,000","272,396,000","278,773,000","293,017,000","305,851,000","382,077,000","359,160,000","295,164,000","263,755,000",
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,"0","0","0","5,152,047,000","0"
		OtherNonCurrentLiabilities,"45,871,000","50,905,000","54,824,000","18,209,000","12,470,000","11,698,000","18,606,000","21,945,000","25,137,000","3,857,000","5,698,000","6,364,000","4,660,000","30,458,000"
TotalEquityGrossMinorityInterest,"1,157,988,000","1,393,998,000","1,484,074,000","1,364,758,000","1,408,862,000","1,676,163,000","2,003,093,000","2,296,559,000","2,607,489,000","2,854,084,000","2,989,514,000","3,277,132,000","-3,931,618,000","1,832,363,000"
	StockholdersEquity,"1,157,988,000","1,393,998,000","1,484,074,000","1,364,758,000","1,408,862,000","1,676,163,000","2,003,093,000","2,296,559,000","2,607,489,000","2,854,084,000","2,989,514,000","3,277,132,000","-3,931,618,000","1,832,363,000"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","0","3,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","0","3,000"
		AdditionalPaidInCapital,"9,721,213,000","9,706,293,000","9,538,400,000","9,346,049,000","9,136,881,000","8,977,061,000","8,838,023,000","8,674,208,000","8,554,471,000","8,398,927,000","8,176,401,000","7,999,678,000","149,999,000","5,462,404,000"
		RetainedEarnings,"-8,553,016,000","-8,309,787,000","-8,051,224,000","-7,979,685,000","-7,727,767,000","-7,300,428,000","-6,842,273,000","-6,382,756,000","-5,945,644,000","-5,547,571,000","-5,191,519,000","-4,728,042,000","-4,083,803,000","-3,630,177,000"
		GainsLossesNotAffectingRetainedEarnings,"-10,212,000","-2,511,000","-3,105,000","-1,609,000","-255,000","-473,000","7,340,000","5,104,000","-1,341,000","2,725,000","4,629,000","5,493,000","2,186,000","133,000"
	MinorityInterest,,,,,,,,,,"0","0","0","5,152,047,000","0"
TotalCapitalization,"1,945,392,000","2,049,171,000","2,146,531,000","2,024,541,000","2,060,499,000","2,320,399,000","2,625,777,000","2,919,919,000","2,689,630,000","2,854,084,000","2,989,514,000","3,277,132,000","-3,931,618,000","1,832,363,000"
CommonStockEquity,"1,157,988,000","1,393,998,000","1,484,074,000","1,364,758,000","1,408,862,000","1,676,163,000","2,003,093,000","2,296,559,000","2,607,489,000","2,854,084,000","2,989,514,000","3,277,132,000","-3,931,618,000","1,832,363,000"
CapitalLeaseObligations,"251,728,000","263,997,000","277,808,000","291,686,000","306,229,000","342,482,000","327,752,000","341,299,000","349,978,000","476,276,000","448,035,000","387,622,000","337,431,000",
NetTangibleAssets,"929,095,000","1,162,717,000","1,248,706,000","1,124,479,000","1,164,887,000","1,427,631,000","1,748,576,000","2,034,057,000","2,338,155,000","2,612,440,000","2,748,515,000","3,026,594,000","-4,190,840,000","1,562,545,000"
WorkingCapital,"358,367,000","312,494,000","493,374,000","311,117,000","360,137,000","519,667,000","707,879,000","1,116,642,000","593,614,000","795,998,000","1,162,034,000","1,551,981,000","-371,651,000","423,220,000"
InvestedCapital,"2,001,313,000","2,105,435,000","2,196,084,000","2,065,609,000","2,098,066,000","2,356,159,000","2,662,291,000","2,959,521,000","2,735,607,000","2,854,084,000","2,989,514,000","3,277,132,000","-3,931,618,000","1,832,363,000"
TangibleBookValue,"929,095,000","1,162,717,000","1,248,706,000","1,124,479,000","1,164,887,000","1,427,631,000","1,748,576,000","2,034,057,000","2,338,155,000","2,612,440,000","2,748,515,000","3,026,594,000","-4,190,840,000","1,562,545,000"
TotalDebt,"1,095,053,000","975,434,000","989,818,000","992,537,000","995,433,000","1,022,478,000","986,950,000","1,004,261,000","478,096,000","476,276,000","448,035,000","387,622,000","337,431,000",
NetDebt,"628,457,000","254,112,000",,"216,670,000","376,974,000","360,262,000","234,392,000",,,,,,,
ShareIssued,"348,560,843","344,938,223","340,726,142","335,225,728","329,313,276","323,737,116","317,490,043","312,075,829","306,792,334","302,595,780","297,583,572","292,750,542","255,007,393","292,750,542"
OrdinarySharesNumber,"348,560,843","344,938,223","340,726,142","335,225,728","329,313,276","323,737,116","317,490,043","312,075,829","306,792,334","302,595,780","297,583,572","292,750,542","255,007,393","292,750,542"
