name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
			ChangeInOtherCurrentAssets,"-257,373,000","-105,321,000","-61,453,000","-28,778,000","-61,821,000","-22,154,000","-5,224,000","575,000","34,800,000","-45,594,000","29,525,000","28,917,000","-19,900,000","-33,138,000","-11,807,000","30,482,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-488,000","46,000",,,,,,"8,065,000","410,000","-616,000","8,137,000","4,678,000","4,668,000","2,323,000","-8,500,000","-1,500,000","1,200,000","-200,000","700,000","-500,000","0","3,400,000","-700,000","-100,000"
			ChangeInOtherCurrentLiabilities,"43,930,000","-135,694,000","138,960,000","-148,654,000","189,318,000","-137,087,000","162,863,000","-33,062,000","67,170,000","-47,178,000","57,684,000","-63,613,000","82,039,000","-72,758,000","71,923,000","-47,079,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38,044,000","45,777,000","9,968,000","-4,865,000","13,974,000","9,581,000","-6,489,000","8,866,000","19,186,000","16,650,000","5,012,000","-3,528,000","-7,614,000","4,562,000","13,038,000","8,148,000","-2,846,000","-3,147,000","29,320,000","-13,475,000","18,750,000","-11,494,000","18,680,000","-10,273,000","10,619,000","2,291,000","5,201,000","4,011,000","3,831,000","11,149,000","-4,001,000","1,290,000","-2,430,000","-2,256,000","26,780,000","-8,021,000","9,300,000","-3,100,000","2,700,000","-1,200,000","1,300,000","-1,700,000","8,600,000","-3,700,000","4,100,000","-2,600,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,"-6,006,000","7,608,000","32,558,000","-24,682,000","-2,320,000","5,342,000","-3,434,000","-6,664,000","518,000","-5,808,000","1,367,000","-1,296,000","-1,371,000","-7,686,000","1,634,000","-920,000","9,423,000","3,719,000","3,841,000","2,349,000","-1,912,000","-1,816,000","743,000","-10,000","74,000","-1,048,000","-1,785,000","-4,281,000","1,057,000","1,614,000","-1,446,000","3,656,000","9,304,000","6,792,000","3,045,000","1,779,000","5,563,000","7,854,000","1,896,000","3,131,000","862,000","1,106,000","1,150,000","1,989,000","2,193,000","-419,000","2,612,000","2,869,000","2,869,000","-13,216,000","10,205,000","923,000","1,006,000",,,,"1,344,000",,,"-2,441,000","-48,000",,,,"199,000",,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,"0","0","0","0","0","0","0","0","0","-518,000","-477,000","0","130,000","-1,058,000","-2,026,000","-337,000","-961,000","2,495,000",,,,,,,"0","0","0","0","0","0","83,000","870,000","0","-6,251,000","-490,000","-4,175,000","-8,811,000","-41,112,000",,"8,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,204,437,000","-889,754,000","-153,528,000","-312,434,000","151,279,000","-158,630,000","274,691,000","-15,920,000","-113,040,000","-231,171,000","-95,250,000","-165,962,000","-158,456,000","-311,217,000","-119,085,000","-181,297,000","-359,484,000","-1,562,012,000","-116,047,000","-262,431,000","-116,667,000","-104,303,000","-28,871,000","-104,567,000","-295,272,000","-107,281,000","-192,959,000","-79,215,000","-74,432,000","-76,180,000","-148,686,000","-96,579,000","-105,810,000","-128,903,000","-291,025,000","-130,249,000","-115,905,000","-100,508,000","-106,903,000","-64,726,000","-161,539,000","-67,032,000","-56,260,000","-55,719,000","289,478,000","-98,991,000","-80,114,000","-61,988,000","-57,024,000","-233,544,000","-100,416,000","-85,725,000","-63,770,000","-74,155,000","-117,284,000","-113,540,000","-128,454,000","-100,316,000","-264,030,000","-171,285,000","-335,761,000","-95,559,000","-119,059,000","-112,692,000","-131,098,000","-103,865,000","-350,447,000","-63,687,000","-78,029,000","-94,471,000","-206,901,000","-132,168,000","-74,080,000","-213,374,000","252,080,000","-400,376,000","-65,737,000","-64,103,000","-82,260,000","-48,855,000","-49,848,000","-66,794,000","-81,086,000","-57,106,000","-54,695,000","-85,249,000","-119,794,000","-61,826,000","-108,936,000","-37,073,000","-235,200,000","-18,900,000","-18,000,000","-39,000,000","-22,800,000","-62,500,000","-111,900,000","-55,800,000","-22,200,000","-28,700,000"
	CashFlowFromContinuingInvestingActivities,"-1,204,437,000","-889,754,000","-153,528,000","-312,434,000","151,279,000","-158,630,000","274,691,000","-15,920,000","-113,040,000","-231,171,000","-95,250,000","-165,962,000","-163,517,000","-311,217,000","-127,335,000","-181,297,000","-359,484,000","-1,562,012,000","-116,047,000","-262,431,000","-116,667,000","-104,303,000","-125,595,000","-104,465,000","-295,362,000","-107,281,000","-192,959,000","-79,215,000","-74,432,000","-76,180,000","-148,686,000","-96,579,000","-105,810,000","-128,903,000","-291,025,000","-125,330,000","-115,897,000","-100,498,000","-106,903,000","-64,726,000","-156,544,000","-65,891,000","-65,643,000","-50,494,000","-87,085,000","-98,991,000","-80,114,000","-61,988,000","-57,024,000","-233,544,000","-100,416,000","-85,725,000","-63,770,000","-74,155,000","-117,284,000","-113,540,000","-128,454,000","-100,316,000","-264,030,000","-171,285,000","-335,761,000","-95,559,000","-119,059,000","-112,692,000","-131,098,000","-103,865,000","-350,447,000","-63,687,000","-78,029,000","-94,471,000","-206,901,000","-132,168,000","-74,080,000","-213,374,000","252,080,000","-400,376,000","-65,737,000","-64,103,000","-82,260,000","-48,855,000","-49,848,000","-66,794,000","-81,086,000","-57,106,000","-54,695,000","-85,249,000","-119,794,000","-61,826,000","-108,936,000","-37,073,000","-235,200,000","-18,900,000","-18,000,000","-39,000,000","-22,800,000","-62,500,000","-111,900,000","-55,800,000","-22,200,000","-28,700,000"
		CapitalExpenditureReported,"-626,604,000","-161,050,000","-192,106,000","-123,390,000","-150,058,000","-145,528,000","-129,101,000","-109,004,000","-103,014,000","-97,144,000","-159,369,000","-166,483,000","-182,366,000","-184,765,000","-130,109,000","-112,352,000","-121,996,000","-95,605,000","-99,385,000","-78,539,000","-92,005,000","-73,202,000","-82,574,000","-82,364,000","-82,813,000","-80,852,000","-87,668,000","-63,225,000","-64,580,000","-74,776,000","-84,538,000","-88,641,000","-80,889,000","-107,856,000","-82,423,000","-46,632,000","-62,822,000","-95,418,000","-75,221,000","-58,101,000","-51,445,000","-55,916,000","-60,820,000","-48,939,000","-37,889,000","-61,507,000","-75,798,000","-63,821,000","-56,060,000","-81,948,000","-96,748,000","-82,137,000","-61,955,000","-71,921,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"271,235,000","5,353,000","63,465,000","5,168,000","197,249,000","12,448,000","447,699,000","107,063,000","8,656,000","1,246,000","83,995,000","35,316,000","46,727,000","105,000","85,446,000","506,000","19,594,000","-19,387,000","400,000","390,000","8,481,000","66,000","5,780,000","1,826,000","202,000","169,000","240,000","1,227,000","395,000","410,000","26,179,000","699,000","-284,000","17,892,000","-318,000","-497,000","3,416,000","-517,000","-274,000","-131,000","9,000","1,853,000","421,000","4,238,000","-544,000","116,000","4,661,000","7,065,000","6,698,000","4,275,000","3,123,000","-360,000","293,000","1,545,000","-127,121,000","-93,389,000","-84,206,000","-96,537,000","-105,916,000","-95,322,000","-91,221,000","-76,247,000","-109,355,000","-107,963,000","-85,590,000","-76,655,000","-12,673,000","-49,206,000","-72,556,000","-58,375,000","-72,273,000","-57,386,000","-56,147,000","-43,049,000","-54,901,000","-41,757,000","-56,230,000","-43,431,000","-54,290,000","-36,413,000","-41,858,000","-57,416,000","-59,548,000","-46,796,000","-41,777,000","-48,198,000","-52,341,000","-52,279,000","-35,120,000","-27,646,000","-272,200,000","9,400,000","-13,200,000","-34,900,000","-204,500,000","128,300,000","-146,200,000","-12,600,000","-110,300,000","-10,700,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,"-19,387,000",,,,,,,,,,,,,,,,,,,,"-517,000",,,,,,,,,,,,,,,,,"-127,121,000","-93,363,000","-84,201,000","-96,568,000","-109,018,000","-101,849,000","-91,553,000","-84,022,000","-126,013,000","-107,963,000","-85,590,000","-76,655,000","-14,766,000","-57,861,000","-73,204,000","-58,646,000","-72,876,000","-57,532,000","-58,384,000","-43,174,000","-49,000,000","-42,002,000","-56,404,000","-49,633,000","-54,979,000","-36,460,000","-47,915,000","-57,643,000","-60,268,000","-46,796,000","-41,777,000","-48,198,000","-52,548,000","-53,392,000","-35,120,000","-27,646,000","-271,100,000","9,100,000","-13,900,000","-35,000,000","-204,600,000","128,300,000","-146,200,000","-12,600,000","-110,400,000","-10,700,000"
			SaleOfPPE,"271,235,000","5,353,000","63,465,000","5,168,000","197,249,000","12,448,000","447,699,000","107,063,000","8,656,000","1,246,000","83,995,000","35,316,000","46,727,000","105,000","85,446,000","506,000",,,"400,000","390,000","8,481,000","66,000","5,780,000","1,826,000","202,000","169,000","240,000","1,227,000","395,000","410,000","26,179,000","699,000","-284,000","17,892,000","-318,000","-497,000",,,"-274,000",,,,,,,,,"7,065,000","6,698,000","4,275,000","3,123,000","-360,000","293,000","1,545,000",,,"-5,000","31,000","3,102,000","6,527,000","332,000","7,775,000",,,,,"2,093,000","8,655,000","648,000","271,000","603,000","146,000","2,237,000","125,000","-5,901,000","245,000","174,000","6,202,000","689,000","47,000","6,057,000","227,000",,,,,"207,000",,,,,"300,000","700,000","100,000",,,,,,
		NetIntangiblesPurchaseAndSale,"-12,876,000","-1,913,000","-3,346,000","-2,489,000","-5,128,000","-2,331,000","-3,192,000","-1,943,000","-3,793,000","-6,062,000","-5,057,000","-11,203,000","-12,465,000","-26,751,000","-27,438,000","-17,617,000","-14,692,000","-12,732,000","-18,298,000","-28,377,000","-7,107,000","-21,403,000","-9,911,000","-24,109,000","-9,488,000","-7,258,000","-19,948,000","-10,956,000","-14,964,000","-9,243,000","-8,600,000","-8,637,000","-9,052,000","-8,158,000","-13,618,000","-8,312,000","-3,625,000","-4,636,000","-15,495,000","-5,233,000","-5,136,000","-3,008,000","-4,834,000","-5,792,000","-8,184,000","-2,893,000","-3,176,000","-4,577,000","-3,059,000","-2,429,000","-3,607,000","-2,713,000","-2,092,000","-2,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-12,876,000","-1,913,000","-3,346,000","-2,489,000","-5,128,000","-2,331,000","-3,192,000","-1,943,000","-3,793,000","-6,062,000","-5,057,000","-11,203,000","-12,465,000","-26,751,000","-27,438,000","-17,617,000","-14,692,000","-12,732,000","-18,298,000","-28,377,000","-7,107,000","-21,403,000","-9,911,000","-24,109,000","-9,488,000","-7,258,000","-19,948,000","-10,956,000","-14,964,000","-9,243,000","-8,600,000","-8,637,000","-9,052,000","-8,158,000","-13,618,000","-8,312,000","-3,625,000","-4,636,000","-15,495,000","-5,233,000","-5,136,000","-3,008,000","-4,834,000","-5,792,000","-8,184,000","-2,893,000","-3,176,000","-4,577,000","-3,059,000","-2,429,000","-3,607,000","-2,713,000","-2,092,000","-2,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-780,150,000","-717,907,000","-6,716,000","-177,047,000","121,520,000","-6,500,000","-11,400,000","-69,000","-7,293,000","-118,069,000","-1,738,000","-11,848,000","-5,228,000","-58,645,000","-47,546,000","-43,123,000","-237,895,000","-1,428,974,000","1,236,000","-155,905,000","-26,036,000","-9,764,000","-38,890,000","182,000","-203,263,000","-19,340,000","-85,583,000","-6,261,000","-15,283,000","-6,431,000","-81,727,000","0","-15,585,000","-30,781,000","-194,419,000","-69,889,000","-52,866,000","74,000","-21,243,000","1,069,000","-98,472,000","-8,818,000","-74,000","0","-40,467,000","-34,705,000","-5,801,000","-655,000","-4,603,000","-118,340,000","-70,000","-515,000","-16,000","-1,432,000","9,837,000","-20,151,000","-42,539,000","-3,779,000","-141,711,000","-75,963,000","-244,540,000","-19,312,000","-6,608,000","-5,743,000","-45,490,000","-23,367,000","-333,794,000","-11,222,000","-1,661,000","-33,213,000","-130,810,000","-71,670,000","-14,215,000","-167,643,000","307,406,000","-354,694,000","-6,949,000","-17,160,000","-26,392,000","-8,281,000","-6,932,000","-7,756,000","-16,750,000","-9,878,000","-9,996,000","-34,773,000","-64,821,000","-5,020,000","-65,463,000","-5,636,000",,,,,,,,,,
			PurchaseOfBusiness,"-994,028,000","-717,907,000","-6,716,000","-177,047,000","-92,358,000","-6,500,000","-11,400,000","-69,000","-7,293,000","-118,069,000","-1,738,000","-11,848,000","-5,228,000","-58,645,000","-47,546,000","-44,142,000","-237,895,000","-1,428,974,000","-25,577,000","-155,905,000","-26,036,000","-12,187,000","-15,594,000","182,000","-257,213,000","-19,340,000","-85,583,000","-6,261,000","-15,283,000","-6,431,000","-81,727,000","0","-15,585,000","-30,781,000","-194,419,000","-69,889,000",,,"-21,243,000","1,069,000","-98,472,000","-8,818,000","-74,000","0","-40,467,000","-34,705,000","-5,801,000","-655,000","-4,603,000","-118,340,000","-70,000","-515,000","-16,000","-1,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"0","0",,,,,,,"0",,,,"0",,,"0","26,813,000","0","0","2,423,000","-23,296,000","0",,,,,,,,,,,,,,"74,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,330,000","0","0",,,,,,,,,"-3,114,000","0",,,,,,,,,,,"-2,814,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,330,000","0","0",,,,,,,,,"-3,114,000","0",,,,,,,,,,,"-2,814,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-56,042,000","-14,237,000","-14,825,000","-14,676,000","-12,304,000","-16,719,000","-29,315,000","-11,967,000","-7,596,000","-11,142,000","-13,081,000","-11,744,000","-10,185,000","-41,161,000","-7,688,000","-8,711,000","-4,495,000","-5,314,000",,,,,,,,,"0","0","20,000,000","13,860,000",,,,,"-247,000","0","0","-1,000","3,000,000","0","-1,500,000","-2,000","-1,000","-1,000","-1,000","-2,000","0","0","0","-35,102,000",,,,,,,,,,,,,,"1,014,000","3,111,000","-3,843,000","-3,980,000","-3,259,000","-3,812,000","-2,883,000","-3,818,000","-3,112,000","-3,718,000","-2,682,000","-425,000","-5,282,000","-1,201,000","-3,512,000","-1,578,000","-4,161,000","-1,058,000","-1,622,000","-4,788,000","-432,000","-2,922,000","-2,278,000","-2,632,000","-4,527,000","-8,353,000","-3,791,000","37,000,000","-28,300,000","-4,800,000","-4,100,000","181,700,000","-190,800,000","34,300,000","-43,200,000","88,100,000","-18,000,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,"0","0","0","0","0","0","5,061,000","0","8,250,000",,,"0","0","0","0","0","96,724,000","-102,000",,,,,,,"0","0","0","0","0","-4,919,000","-8,000","-10,000","0","0","-4,995,000","-1,141,000","9,383,000","-5,225,000",,"-9,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"521,257,000","771,553,000","-43,219,000","93,352,000","-300,429,000","29,490,000","-579,525,000","-924,086,000","543,154,000","73,758,000","-218,858,000","-19,217,000","-148,634,000","187,736,000","-218,881,000","-29,194,000","-186,499,000","985,252,000","498,945,000","103,064,000","-98,246,000","36,662,000","-315,964,000","128,398,000","293,678,000","19,261,000","-394,051,000","321,009,000","-104,332,000","68,863,000","-74,976,000","35,006,000","-61,012,000","120,839,000","68,369,000","-76,723,000","41,006,000","-14,088,000","-115,470,000","136,617,000","21,179,000","-14,096,000","-443,174,000","102,861,000","-332,984,000","-90,511,000","-26,190,000","-275,857,000","-62,032,000","-17,155,000","-87,465,000","28,204,000","-14,321,000","-56,110,000","-97,766,000","67,145,000","107,177,000","10,812,000","140,968,000","44,743,000","262,458,000","8,836,000","23,493,000","10,995,000","17,056,000","31,190,000","345,825,000","-9,509,000","-48,716,000","27,454,000","98,024,000","56,106,000","-4,271,000","126,710,000","-178,135,000","192,695,000","135,703,000","-15,362,000","27,896,000","-23,828,000","17,736,000","5,294,000","-5,919,000","33,053,000","40,873,000","66,894,000","3,959,000","91,440,000","51,568,000","25,443,000","208,600,000","11,800,000","-100,000","37,600,000","7,200,000","52,400,000","97,200,000","56,100,000","7,400,000","27,200,000"
	CashFlowFromContinuingFinancingActivities,"521,257,000","771,553,000","-43,219,000","93,352,000","-300,429,000","29,490,000","-579,525,000","-924,086,000","543,154,000","73,758,000","-218,858,000","-19,217,000","-148,634,000","187,736,000","-218,881,000","-29,194,000","-186,499,000","985,252,000","498,945,000","103,064,000","-98,246,000","36,662,000","-315,964,000","128,398,000","293,678,000","19,261,000","-394,051,000","321,009,000","-104,332,000","68,863,000","-74,976,000","35,006,000","-61,012,000","120,839,000","68,369,000","-76,723,000","41,006,000","-14,088,000","-115,470,000","136,617,000","21,179,000","-14,057,000","-442,451,000","102,865,000","-332,573,000","-90,511,000","-26,190,000","-275,857,000","-62,032,000","-17,155,000","-87,465,000","28,204,000","-14,321,000","-56,110,000","-97,766,000","67,145,000","107,177,000","10,812,000","140,968,000","44,743,000","262,458,000","8,836,000","23,493,000","10,995,000","17,056,000","31,190,000","345,825,000","-9,509,000","-48,716,000","27,454,000","98,024,000","56,106,000","-4,271,000","126,710,000","-178,135,000","192,695,000","135,703,000","-15,362,000","27,896,000","-23,828,000","17,736,000","5,294,000","-5,919,000","33,053,000","40,873,000","66,894,000","3,959,000","91,440,000","51,568,000","25,443,000","208,600,000","11,800,000","-100,000","37,600,000","7,200,000","52,400,000","97,200,000","56,100,000","7,400,000","27,200,000"
		NetIssuancePaymentsOfDebt,"1,307,687,000","974,632,000","130,054,000","270,894,000","-67,893,000","210,038,000","2,540,998,000","-740,922,000","729,737,000","267,486,000","-41,342,000","157,435,000","22,464,000","371,722,000","-51,859,000","142,270,000","-18,733,000","1,085,274,000","62,400,000","255,509,000","45,519,000","29,873,000","-175,821,000","254,849,000","412,382,000","125,216,000","-288,758,000","427,876,000","-8,152,000","168,142,000","305,215,000","81,878,000","-24,633,000","174,081,000","137,233,000","-17,755,000","81,634,000","31,139,000","52,434,000","173,654,000","54,004,000","65,566,000","36,711,000","428,730,000","-96,552,000","-52,339,000","-2,029,000","-224,099,000","-14,410,000","-11,886,000","-92,120,000","16,026,000","-24,747,000","-59,680,000","-103,139,000","64,609,000","96,499,000","8,167,000","132,353,000","41,154,000","257,207,000","3,817,000","13,421,000","4,622,000","9,022,000","29,037,000","334,914,000","-13,382,000","-55,538,000","22,126,000","92,134,000","12,911,000","41,238,000","123,631,000","146,685,000","176,572,000","132,639,000","-19,439,000","27,617,000","-29,848,000","17,571,000","5,879,000","-29,993,000","55,470,000","30,442,000","46,621,000","-10,161,000","92,193,000","48,890,000","27,327,000","89,500,000","11,900,000","600,000","32,900,000","7,400,000","52,700,000","99,300,000","56,100,000","19,500,000","-66,600,000"
			NetLongTermDebtIssuance,"735,302,000","-681,000","737,244,000","-597,000","-664,000","-621,000","2,941,986,000","-742,080,000","1,263,523,000","-1,194,000","-460,000","987,035,000","-501,000","-498,000","-488,000","-956,000","-518,000","-561,000","779,640,000","-206,382,000","335,245,000","-2,562,000","-1,765,000","187,536,000","738,321,000","-414,000","-814,728,000","985,000,000","0","0","-319,077,000","642,417,000","0","-247,275,000","0","-17,755,000","81,634,000","31,139,000","165,942,000","173,654,000","54,004,000","65,566,000","36,711,000","428,730,000","-96,552,000","-52,339,000","-2,029,000","-224,099,000","-14,413,000","-11,883,000","-91,872,000","17,236,000","-24,650,000","-59,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"737,812,000","0",,,"0","1,089,000,000","-733,392,000","-2,581,771,000","0","-9,100,269,000","-1,251,680,000","-1,351,242,000","0","-3,349,375,000","-3,466,140,000","-4,410,656,000","1,336,765,000","987,500,000","-2,736,385,000","-2,682,348,000","0","186,693,000","-4,264,149,000","-2,384,215,000","0","-2,639,532,000","-2,632,784,000","-2,282,261,000","0","-2,275,300,000","-2,853,155,000","-2,454,691,000","0","-1,678,069,000","-631,799,000","-355,367,000","-2,637,534,000","1,734,270,000","1,187,159,000","701,105,000","113,144,000","775,766,000","1,068,072,000","607,997,000","11,347,000","3,614,000","32,768,000","7,118,000","18,307,000","542,739,000","13,365,000","2,209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-2,510,000","-681,000","-568,000","-597,000","-664,000","-621,000","2,941,986,000","-1,831,080,000","-1,112,477,000","-1,194,000","-460,000","-465,000","-501,000","-498,000","-488,000","-956,000","-518,000","-561,000","-557,125,000","3,178,753,000","2,781,904,000","-2,562,000","3,115,234,000","4,241,427,000","-429,000","-414,000","-814,728,000","0","0","0","-319,077,000","0","0","-247,275,000","0","1,660,314,000","713,433,000","386,506,000","2,803,476,000","-1,560,616,000","-1,133,155,000","-635,539,000","-76,433,000","-347,036,000","-1,164,624,000","-660,336,000","-13,376,000","-227,713,000","-47,181,000","-19,001,000","-110,179,000","-525,503,000","-38,015,000","-61,889,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"572,385,000","975,313,000","-607,190,000","271,491,000","-67,229,000","210,659,000","-400,988,000","1,158,000","-533,786,000","268,680,000","-40,882,000","-829,600,000","22,965,000","372,220,000","-51,371,000","143,226,000","-18,215,000","1,085,835,000","-717,240,000","461,891,000","-289,726,000","32,435,000","-174,056,000","67,313,000","-325,939,000","125,630,000","525,970,000","-557,124,000","-8,152,000","168,142,000","624,292,000","-560,539,000","-24,633,000","421,356,000","137,233,000","-114,928,000","81,634,000","31,139,000",,,,,,,,,,,,"-3,000","-248,000","-1,210,000","-97,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"7,600,722,000","3,254,197,000","1,934,738,000","1,273,879,000","1,137,908,000","625,689,000","848,616,000","1,664,785,000","2,575,606,000","2,850,451,000","1,803,542,000","9,258,169,000","1,274,645,000","1,723,462,000","2,914,597,000","3,492,601,000","3,447,925,000","5,496,491,000","4,050,295,000","4,372,635,000","2,779,342,000","2,714,783,000","3,116,999,000","4,240,584,000","4,676,960,000","2,509,845,000","2,783,266,000","3,067,408,000","2,624,632,000","2,450,403,000","1,223,440,000","2,357,178,000","2,828,522,000","2,876,047,000","2,216,363,000","2,345,448,000","713,433,000","386,506,000",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-7,028,337,000","-2,278,884,000","-2,541,928,000","-1,002,388,000","-1,205,137,000","-415,030,000","-1,249,604,000","-1,663,627,000","-3,109,392,000","-2,581,771,000","-1,844,424,000","-10,087,769,000","-1,251,680,000","-1,351,242,000","-2,965,968,000","-3,349,375,000","-3,466,140,000","-4,410,656,000","-4,767,535,000","-3,910,744,000","-3,069,068,000","-2,682,348,000","-3,291,055,000","-4,173,271,000","-5,002,899,000","-2,384,215,000","-2,257,296,000","-3,624,532,000","-2,632,784,000","-2,282,261,000","-599,148,000","-2,917,717,000","-2,853,155,000","-2,454,691,000","-2,079,130,000","-2,460,376,000","-631,799,000","-355,367,000",,,,,,,,,,,,"-3,000","-248,000","-1,210,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,"0","0","0","0","76,192,000","0","0","8,716,000",,,,,,,,,,,,,,,,,"0","0","0","0","0","-385,000","194,000","-37,861,000","-436,331,000","-286,954,000","-250,000,000","-10,970,000","-17,701,000","-43,129,000","-40,832,000","-9,732,000","270,000","264,000","185,000","345,000","4,144,000","2,061,000","8,074,000","1,866,000","6,752,000","2,782,000","8,667,000","3,642,000","8,162,000","3,881,000","8,034,000","2,168,000","-7,597,000",,,,,,,,,,"1,581,000","1,653,000","3,922,000","2,167,000","4,000,000","-567,000","2,858,000","2,142,000","3,606,000","2,539,000","-2,729,000","1,598,000","2,977,000","885,000","-41,900,000","-300,000","200,000","4,600,000",,,,,"100,000",
			CommonStockIssuance,,,,,,,,,,,"0","0","0","0","76,192,000","0","0","8,716,000",,,,,,,,,,,,,,,,,,,,,,,"194,000","191,000","167,000",,,,,,,,"270,000","264,000","185,000","345,000","4,144,000","2,061,000","8,074,000","1,866,000","6,752,000","2,782,000","8,667,000","3,642,000","8,162,000","3,881,000","8,034,000","2,168,000","-7,597,000",,,,,,,,,,"1,434,000","1,800,000","1,660,000","2,295,000","4,179,000","1,388,000","2,692,000","2,308,000","3,606,000","2,539,000","2,720,000","1,598,000","2,977,000","885,000","-1,200,000","0","200,000","4,600,000",,,,,"100,000",
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-38,052,000","-436,498,000","-287,485,000","-250,000,000","-10,970,000","-17,870,000","-43,129,000","-40,832,000","-9,732,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-147,000",,"-128,000","-179,000","-1,955,000",,,,,,,,,"-40,700,000",,,,,,,,,
		CashDividendsPaid,"-721,709,000","-184,361,000","-179,438,000","-179,078,000","-178,832,000","-180,992,000","-178,437,000","-178,392,000","-178,159,000","-181,302,000","-175,618,000","-175,551,000","-175,334,000","-178,023,000","-168,232,000","-168,351,000","-168,046,000","-169,006,000","-147,019,000","-145,587,000","-145,333,000","-2,060,000","-145,409,000","-127,866,000","-127,665,000","-104,931,000","-102,796,000","-100,483,000","-100,690,000","-102,539,000","-385,280,000","-52,157,000","-52,126,000","-52,735,000","-51,771,000","-51,718,000","-51,647,000","-51,662,000","-186,538,000","-46,336,000","-42,791,000","-43,180,000","-46,877,000","-50,695,000","-37,530,000","-37,514,000","-12,532,000","-12,641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
