name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,06/30/2003,03/31/2003
				AmortizationOfIntangiblesIncomeStatement,"57,004,000","13,032,000","14,079,000","14,805,000","15,088,000","13,337,000","12,576,000","13,826,000","12,675,000","12,649,000","12,599,000","12,596,000","12,277,000","13,625,000","13,268,000","12,349,000","12,628,000","12,425,000","12,999,000","11,630,000","11,349,000","12,061,000","12,089,000","11,438,000","10,603,000","7,871,000","3,479,000","3,067,000","2,974,000","2,996,000","3,030,000","3,071,000","3,473,000","3,998,000","5,063,000","4,974,000","4,913,000","4,376,000","3,600,000","3,081,000","2,903,000","2,846,000","2,368,000","1,504,000","1,395,000","1,342,000","1,360,000","1,342,000","1,355,000","1,350,000",,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"53,761,000","14,994,000","18,550,000","-2,082,000","22,299,000","17,923,000","28,572,000","30,159,000","-35,418,000","26,879,000","35,025,000","30,181,000","31,843,000","24,006,000","29,635,000","28,327,000","31,366,000","13,026,000","36,041,000","31,698,000","31,122,000","23,274,000","36,698,000","24,613,000","19,504,000","12,183,000","30,231,000","27,721,000","27,422,000","18,363,000","24,562,000","16,314,000","15,331,000","2,645,000","15,023,000","11,558,000","57,000","6,452,000","13,847,000","12,579,000","13,032,000","7,246,000","8,448,000","9,787,000","11,482,000","4,609,000","11,334,000","9,538,000","8,284,000","2,934,000","4,251,000","6,084,000","4,422,000","-3,440,000","4,132,000","-6,233,000","-679,000","-4,204,000","-2,344,000","-3,585,000","-5,044,000","-6,279,000","-4,195,000","-10,904,000","-20,307,000","-9,204,000","-4,404,000","-5,843,000","-4,455,000","-3,895,000","-3,032,000","-3,005,000","-4,455,000","-4,147,000","2,516,000","1,326,000"
NetNonOperatingInterestIncomeExpense,"-17,289,000","-4,336,000","-4,277,000","-4,297,000","-4,379,000","-7,943,000","-21,136,000","-20,852,000","-16,220,000","-10,786,000","-9,147,000","-9,034,000","-9,323,000","-9,104,000","-9,193,000","-8,905,000","-9,840,000","-9,333,000","-9,156,000","-8,819,000","-9,944,000","-9,662,000","-10,365,000","-10,789,000","-10,131,000","-8,144,000","-6,939,000","-6,945,000","-6,898,000","-6,707,000","-6,825,000","-6,724,000","-6,746,000","-6,648,000","-6,587,000","-6,555,000","-6,421,000","-6,860,000","-6,774,000","-6,636,000","-6,768,000","-6,617,000","-6,730,000","-7,019,000","-1,764,000","-1,588,000","-1,474,000","-1,468,000","-1,490,000","-1,480,000","-1,488,000","-1,406,000","-1,677,000","-1,092,000",,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"116,000","43,000","41,000","23,000","9,000","87,000","166,000","271,000","304,000","731,000","561,000","620,000","327,000","409,000","206,000","130,000","116,000","134,000","85,000","79,000","139,000","137,000","167,000","190,000","406,000","328,000","464,000","362,000","344,000","419,000","277,000","241,000","233,000","217,000","195,000","157,000","231,000","172,000","254,000","249,000","204,000","208,000","241,000","257,000","151,000","183,000","193,000","200,000","178,000","189,000","189,000","203,000","383,000","776,000",,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"17,405,000","4,379,000","4,318,000","4,320,000","4,388,000","8,030,000","21,302,000","21,123,000","16,524,000","11,517,000","9,708,000","9,654,000","9,650,000","9,513,000","9,399,000","9,035,000","9,956,000","9,467,000","9,241,000","8,898,000","10,083,000","9,799,000","10,532,000","10,979,000","10,537,000","8,472,000","7,403,000","7,307,000","7,242,000","7,126,000","7,102,000","6,965,000","6,979,000","6,865,000","6,782,000","6,712,000","6,652,000","7,032,000","7,028,000","6,885,000","6,972,000","6,825,000","6,971,000","7,276,000","1,915,000","1,771,000","1,667,000","1,668,000","1,668,000","1,669,000","1,677,000","1,609,000","2,060,000","1,868,000",,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,648,000",,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-62,884,000","13,184,000","-48,151,000","-17,633,000","-10,284,000","-18,110,000","-6,372,000","-2,856,000","-13,547,000","-5,968,000","7,269,000","-5,363,000","-1,637,000","-4,199,000","-4,110,000","-6,117,000","-5,182,000","-40,951,000","-7,428,000","-1,234,000","-1,870,000","203,000","-8,468,000","-3,357,000","40,308,000","-17,344,000","-792,000","777,000","-1,840,000","37,626,000","-93,000","-2,489,000","-10,913,000","-29,625,000","164,000","3,137,000","-440,000","240,000","-8,799,000","260,000","-551,000","437,000","-18,392,000","-99,474,000","80,000","497,000","-345,000","-6,000","-30,000","117,000","1,190,000","-242,000","-433,000",,"0","-16,700,000",,"-4,176,000",,,,,"0","-9,616,000",,,"0","-12,897,000",,,"-36,000",,,"-11,000",,
	SpecialIncomeCharges,"-66,195,000","-3,060,000","-47,031,000","-4,551,000","-11,553,000","-5,584,000","-8,337,000","-3,107,000","-1,885,000","1,440,000","7,141,000","333,000","-1,646,000","-3,833,000","-3,779,000","-10,356,000","-2,803,000","-31,248,000","-6,268,000","-1,095,000","-1,369,000","-55,000","-8,265,000","-3,451,000","40,554,000","-17,394,000","-687,000","390,000","-1,559,000","37,202,000","0","0","-10,708,000","-30,000,000",,,,,"-9,846,000","260,000","-551,000","437,000","-18,392,000","-99,474,000","80,000","497,000","-345,000","-6,000","-30,000","117,000","1,190,000","-242,000","-433,000","0","0","-16,700,000",,"-4,176,000",,,,,"0","-9,616,000",,,"0","-12,897,000",,,"-36,000",,,"-11,000",,
		RestructuringAndMergernAcquisition,"66,195,000","3,060,000","47,031,000","4,551,000","11,553,000","5,584,000","8,337,000","3,107,000","874,000","-1,440,000","-7,141,000","-333,000","1,646,000","3,833,000","3,779,000","1,443,000","3,998,000","2,253,000","2,518,000","345,000","1,369,000","55,000","6,624,000","3,451,000","2,756,000","-50,000","6,000","110,000","991,000","5,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","10,708,000",,,,,,"9,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0",,"1,011,000",,,,,,"0","8,913,000","-1,195,000","28,995,000","3,750,000","750,000",,,"1,641,000",,"-43,310,000","17,444,000","681,000","-500,000","568,000","-42,575,000","0",,,"30,000,000",,,,,,"-260,000",,,"225,000","99,474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,311,000","16,244,000","-1,120,000","-13,082,000","1,269,000","-12,526,000","1,965,000","251,000","-11,662,000","-7,408,000","128,000","-5,696,000","9,000","-366,000","-331,000","4,239,000","-2,379,000","-9,703,000","-1,160,000","-139,000","-501,000","258,000","-203,000","94,000","-246,000","50,000","-105,000","387,000","-281,000","424,000","-93,000","-2,489,000","-205,000","375,000","164,000","3,137,000","-440,000","240,000","901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-26,412,000","23,842,000","-33,878,000","-24,012,000","7,636,000","-8,130,000","1,064,000","6,451,000","-65,185,000","10,125,000","33,147,000","15,784,000","20,883,000","10,703,000","16,332,000","13,305,000","16,344,000","-37,258,000","19,457,000","21,645,000","19,308,000","13,815,000","17,865,000","10,467,000","49,681,000","-13,305,000","22,500,000","21,553,000","18,684,000","49,282,000","17,644,000","7,101,000","-2,328,000","-33,628,000","8,600,000","8,140,000","-6,804,000","-168,000","-1,726,000","6,203,000","5,713,000","1,066,000","-16,674,000","-96,706,000","9,798,000","3,518,000","9,515,000","8,064,000","6,764,000","1,571,000",,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"10,963,000","4,641,000","2,858,000","-2,373,000","5,837,000","-620,000","-628,000","579,000","-15,170,000","4,827,000","3,271,000","4,774,000","5,921,000","1,317,000","4,175,000","-2,618,000","4,813,000","-10,126,000","-4,067,000","-11,540,000","7,079,000","1,490,000","11,899,000","6,972,000","19,891,000","-3,962,000","11,397,000","8,803,000","8,644,000","17,885,000","10,351,000","9,088,000","1,942,000","-15,095,000","2,763,000","860,000","-76,000","-764,000","1,050,000","4,064,000","3,103,000","597,000","-6,328,000","-29,031,000","4,776,000","1,540,000","-52,018,000","-40,000","574,000","865,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-37,375,000","19,201,000","-36,736,000","-21,639,000","1,799,000","-7,510,000","1,692,000","5,872,000","-50,015,000","5,298,000","29,876,000","11,010,000","14,962,000","9,386,000","12,157,000","15,923,000","11,531,000","-27,132,000","23,960,000","33,617,000","12,661,000","12,768,000","6,376,000","3,926,000","30,213,000","-8,886,000","11,503,000","12,960,000","10,268,000","31,560,000","7,474,000","-1,830,000","-4,088,000","-18,276,000","6,009,000","7,511,000","-6,469,000","851,000","-2,746,000","2,354,000","2,863,000","673,000","-10,036,000","-67,552,000","5,380,000","2,359,000","61,932,000","8,542,000","6,723,000","1,088,000","2,281,000","5,064,000","2,765,000","-4,302,000","3,700,000","-23,079,000","-495,000","-7,654,000","-1,146,000","-2,283,000","-3,416,000","-4,420,000","-2,683,000","-18,651,000","-18,470,000","-8,106,000","-4,198,000","-18,476,000","-4,110,000","-3,555,000","-2,761,000","-2,756,000","-4,466,000","-4,227,000","-2,023,000","-2,703,000"
	NetIncome,"-37,375,000","19,201,000","-36,736,000","-21,639,000","1,799,000","-7,510,000","1,692,000","5,872,000","-50,015,000","5,298,000","29,876,000","11,010,000","14,962,000","9,386,000","12,157,000","15,923,000","11,531,000","-27,132,000","23,960,000","33,617,000","12,661,000","12,768,000","6,376,000","3,926,000","30,213,000","-8,886,000","11,503,000","12,960,000","10,268,000","31,560,000","7,474,000","-1,830,000","-4,088,000","-18,276,000","6,009,000","7,511,000","-6,469,000","851,000","-2,746,000","2,354,000","2,863,000","673,000","-10,036,000","-67,552,000","5,380,000","2,359,000","61,932,000","8,542,000","6,723,000","1,088,000","2,281,000","5,064,000","2,765,000","-4,532,000","3,700,000","-23,079,000","-495,000","-7,654,000","-1,146,000","-2,283,000","-3,416,000","-4,420,000","-2,683,000","-18,651,000","-18,470,000","-8,106,000","-4,198,000","-18,476,000","-4,110,000","-3,555,000","-2,761,000","-2,756,000","-4,466,000","-4,227,000","-2,023,000","-2,703,000"
		NetIncomeIncludingNoncontrollingInterests,"-37,375,000","19,201,000","-36,736,000","-21,639,000","1,799,000","-7,510,000","1,692,000","5,872,000","-50,015,000","5,298,000","29,876,000","11,010,000","14,962,000","9,386,000","12,157,000","15,923,000","11,531,000","-27,132,000","23,524,000","33,185,000","12,229,000","12,325,000","5,966,000","3,495,000","29,790,000","-9,343,000","11,103,000","12,750,000","10,040,000","31,397,000","7,293,000","-1,987,000","-4,270,000","-18,533,000","5,837,000","7,280,000","-6,728,000","596,000","-2,776,000","2,139,000","2,610,000","469,000","-10,346,000","-67,675,000","5,022,000","1,978,000","61,533,000","8,104,000","6,190,000","706,000","2,221,000","4,436,000","2,312,000","-4,762,000","3,700,000","-23,079,000","-495,000","-7,654,000","-1,146,000","-2,283,000","-3,416,000","-4,420,000","-2,683,000","-18,651,000","-18,470,000","-8,106,000","-4,198,000","-18,476,000","-4,110,000","-3,555,000","-2,761,000","-2,756,000","-4,466,000","-4,227,000","-2,023,000","-2,703,000"
			NetIncomeContinuousOperations,"-37,375,000","19,201,000","-36,736,000","-21,639,000","1,799,000","-7,510,000","1,692,000","5,872,000","-50,015,000","5,298,000","29,876,000","11,010,000","14,962,000","9,386,000","12,157,000","15,923,000","11,531,000","-27,132,000","23,524,000","33,185,000","12,229,000","12,325,000","5,966,000","3,495,000","29,790,000","-9,343,000","11,103,000","12,750,000","10,040,000","31,397,000","7,293,000","-1,987,000","-4,270,000","-18,533,000","5,837,000","7,280,000","-6,728,000","596,000","-2,776,000","2,139,000","2,610,000","469,000","-10,346,000","-67,675,000","5,022,000","1,978,000","61,533,000","8,104,000","6,190,000","706,000","2,221,000","4,436,000","2,312,000","-4,762,000","3,700,000","-23,079,000","-495,000","-7,654,000","-1,146,000","-2,283,000","-3,416,000","-4,420,000","-2,683,000","-18,651,000","-18,470,000","-8,106,000","-4,198,000","-18,476,000","-4,110,000","-3,555,000","-2,761,000","-2,756,000","-4,466,000","-4,227,000","-2,023,000","-2,703,000"
		MinorityInterests,"0",,,,,,,,,,,,,,"0","0",,"0","436,000","432,000","432,000","443,000","410,000","431,000","423,000","457,000","400,000","210,000","228,000","163,000","181,000","157,000","182,000","257,000","172,000","231,000","259,000","255,000","30,000","215,000","253,000","204,000","310,000","123,000","358,000","381,000","399,000","438,000","533,000","382,000","60,000","628,000","453,000","230,000",,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-230,000",,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,"2,526,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-34,849,000","21,727,000","-36,736,000","-21,639,000","1,799,000","-7,510,000","1,692,000","5,872,000","-50,015,000","5,298,000","29,876,000","11,010,000","14,962,000","9,386,000","12,157,000","15,923,000","11,531,000","-27,132,000","23,960,000","33,617,000","12,661,000","12,768,000","6,376,000","3,926,000","30,213,000","-8,886,000","11,503,000","12,960,000","10,268,000","31,560,000","7,474,000","-1,830,000","-4,088,000","-18,276,000","6,009,000","7,511,000","-6,469,000","851,000","-2,746,000","2,354,000","2,863,000","673,000","-10,036,000","-67,552,000","5,380,000","2,359,000","61,932,000","8,542,000","6,723,000","1,088,000","2,281,000","5,064,000","2,765,000","-4,302,000","3,700,000","-23,079,000","-495,000","-7,654,000","-1,146,000","-2,283,000","-3,416,000","-4,420,000","-2,683,000","-18,651,000","-18,470,000","-8,106,000","-4,198,000","-18,476,000","-4,110,000","-3,555,000","-2,761,000","-2,756,000","-4,466,000","-4,227,000","-2,023,000","-2,703,000"
BasicEPS,,"0.37","-0.71","-0.42","0.03","-0.15","0.03","0.11","-0.98","0.1","0.57","0.21","0.29","0.18","0.24","0.31","0.22","-0.53","0.47","0.66","0.25","0.25","0.13","0.08","0.6","-0.18","0.23","0.26","0.21","0.66","0.16","-0.04","-0.09","-0.4",,"0.17","-0.15","0.02","-0.06","0.05","0.07","0.02",,"-1.69","0.14","0.06",,"0.22","0.17","0.03",,"0.13","0.07","-0.12",,"-0.64","-0.01","-0.22",,"-0.07","-0.1","-0.13",,"-0.56","-0.56","-0.27",,"-0.74","-0.17","-0.15",,"-0.12","-0.34","-2.33","-1.26","-1.67"
DilutedEPS,,"0.35","-0.71","-0.42","0.03","-0.15","0.03","0.11","-0.98","0.1","0.55","0.21","0.29","0.18","0.23","0.3","0.22","-0.53","0.46","0.64","0.22","0.22","0.11","0.07","0.57","-0.18","0.22","0.24","0.2","0.61","0.15","-0.04","-0.09","-0.4",,"0.16","-0.15","0.02","-0.06","0.05","0.06","0.02",,"-1.69","0.13","0.06",,"0.21","0.17","0.03",,"0.13","0.07","-0.12",,"-0.64","-0.01","-0.22",,"-0.07","-0.1","-0.13",,"-0.56","-0.56","-0.27",,"-0.74","-0.17","-0.15",,"-0.12","-0.34","-2.33","-1.26","-1.67"
BasicAverageShares,,"51,829,000","51,735,000","51,669,000","51,567,000","51,379,000","51,343,000","51,261,000","51,224,000","51,837,000","52,117,000","52,057,000","51,967,000","51,675,000","51,504,000","51,439,000","51,356,000","51,226,000","51,094,000","50,747,000","51,082,000","50,566,000","50,394,000","50,264,000","50,027,000","49,617,000","49,205,000","48,993,000","48,545,000","47,989,000","47,249,000","46,990,000","46,832,000","45,798,000",,"44,572,000","44,412,000","44,025,000","43,628,000","43,488,000","43,347,000","42,844,000",,"39,892,000","39,786,000","39,616,000",,"39,394,000","39,242,000","38,898,000",,"37,733,000","36,910,000","36,365,000",,"35,931,000","35,663,000","35,411,000",,"34,940,000","34,654,000","34,314,000",,"33,281,000","33,113,000","29,649,000",,"24,940,000","24,090,000","23,881,000",,"23,494,000","13,188,000","1,816,000","1,609,000","1,617,000"
DilutedAverageShares,,"62,579,000","51,735,000","51,669,000","52,211,000","51,379,000","51,870,000","51,805,000","51,224,000","53,727,000","54,638,000","53,056,000","52,460,000","52,480,000","52,530,000","53,189,000","51,956,000","51,226,000","51,857,000","52,794,000","58,330,000","57,786,000","55,913,000","55,782,000","53,159,000","49,617,000","53,087,000","53,199,000","51,681,000","51,716,000","50,621,000","46,990,000","46,832,000","45,798,000",,"47,220,000","44,412,000","45,316,000","43,628,000","44,735,000","44,318,000","43,397,000",,"39,892,000","40,868,000","40,511,000",,"40,396,000","40,694,000","40,061,000",,"39,216,000","38,301,000","36,365,000",,"35,931,000","35,663,000","35,411,000",,"34,940,000","34,654,000","34,314,000",,"33,281,000","33,113,000","29,649,000",,"24,940,000","24,090,000","23,881,000",,"23,494,000","13,188,000","1,816,000","1,609,000","1,617,000"
