name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,06/30/2006,03/31/2006
		NetOtherInvestingChanges,,,,,,,,,,"214,266,000","0","-211,861,000","0","100,000,000","0","-50,000,000","-50,000,000","63,527,000","0",,,,"3,082,000","-4,479,000",,,,,,,,,,,,,,,"-282,000","0",,,,,,,"84,000","0","-892,000","-12,000",,,,,,,,,,,,,,
FinancingCashFlow,"-974,009,000","-329,185,000","-255,602,000","-152,502,000","-236,720,000","-280,497,000","-59,436,000","-33,947,000","-28,577,000","-185,833,000","-71,395,000","128,922,000","-224,388,000","-123,148,000","-146,512,000","-57,470,000","-56,977,000","-191,968,000","-41,550,000","-82,208,000","-171,442,000","-124,030,000","-43,259,000","-23,513,000","-133,814,000","-31,901,000","-32,440,000","-43,914,000","-96,661,000","-50,788,000","-38,613,000","-51,740,000","-30,746,000","-58,496,000","-22,420,000","-23,184,000","-65,583,000","-38,609,000","-13,249,000","-36,955,000","-37,344,000","-22,464,000","-25,404,000","-35,465,000","57,904,000","-22,116,000","-9,713,000","-18,829,000","-19,691,000","-18,590,000","-14,872,000","-7,283,000","12,193,000","-4,918,000","-5,081,000","111,732,000","-11,011,000","-5,611,000","-9,880,000","-10,764,000","21,682,000","-11,557,000","-19,812,000","-24,070,000"
	CashFlowFromContinuingFinancingActivities,"-974,009,000","-329,185,000","-255,602,000","-152,502,000","-236,720,000","-280,497,000","-59,436,000","-33,947,000","-28,577,000","-185,833,000","-71,395,000","128,922,000","-224,388,000","-123,148,000","-146,512,000","-57,470,000","-56,977,000","-191,968,000","-41,550,000","-82,208,000","-171,442,000","-124,030,000","-43,259,000","-23,513,000","-133,814,000","-31,901,000","-32,440,000","-43,914,000","-96,661,000","-50,788,000","-38,613,000","-51,740,000","-30,746,000","-58,496,000","-22,420,000","-23,184,000","-65,583,000","-38,609,000","-13,249,000","-36,955,000","-37,344,000","-22,464,000","-25,404,000","-35,465,000","57,904,000","-22,116,000","-9,713,000","-18,829,000","-19,691,000","-18,590,000","-14,872,000","-7,283,000","12,193,000","-4,918,000","-5,081,000","111,732,000","-11,011,000","-5,611,000","-9,880,000","-10,764,000","21,682,000","-11,557,000","-19,812,000","-24,070,000"
		NetIssuancePaymentsOfDebt,"0","0","0","0","0","0","0","0","0","0","0","205,718,000","-30,000,000","30,000,000","0","0","-99,000","-6,700,000","0","0","-3,751,000","-6,000,000","0","0","-56,000,000","100,000,000","0","0","-45,000,000","45,000,000","0","0","0","0",,,,,"-1,047,000","0","0","0","0","-8,316,000","-1,000","-18,000","26,000","-12,000","-12,000","-11,000","-15,000","-7,000","1,000","-11,000","-38,000","119,974,000","-24,000","-25,000","-24,000","-28,000","-32,000","-47,000","4,955,000","24,946,000"
			NetLongTermDebtIssuance,"0","0","0","0","0","0","0",,,,"0","205,718,000","0","0","0","0","-99,000","-6,700,000","0","0","-3,751,000","-6,000,000","0","0","-6,000,000","50,000,000",,,,,,,,,,,,,"-1,047,000","0","0","0","0","-8,316,000","-1,000","-18,000","26,000","-12,000","-12,000","-11,000","-15,000","-7,000","1,000","-11,000","-38,000","119,974,000","-24,000","-25,000","-24,000","-28,000","-32,000","-47,000","-45,000","-54,000"
				LongTermDebtIssuance,"0","0","0","0","0","38,000,000","0",,,,"0",,,,,,,,"0","0","0","0","0","0","0","170,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,
				LongTermDebtPayments,"0","0","0","0","0","-38,000,000",,,,,"0","0","0","0","0","0","-99,000","-6,700,000","0","0","-3,751,000","-6,000,000","0","0","-6,000,000","-120,000,000",,,,,,,,,,,,,"-1,047,000","0","0","0","0","-8,316,000","-1,000","-18,000","26,000","-12,000","-12,000","-11,000","-15,000","-7,000","1,000","-11,000","-38,000","-26,000","-24,000","-25,000","-24,000","-28,000","-32,000","-47,000","-45,000","-54,000"
			NetShortTermDebtIssuance,,,,,,,"0","0","0","0","0","0","-30,000,000","30,000,000","0","0","0","0","0","0","0","0","0","0","-50,000,000","50,000,000","0","0","-45,000,000","45,000,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,000,000","25,000,000"
				ShortTermDebtIssuance,,,,,,,"0","0","0","0","0","0","0","30,000,000","0","0","0","30,000,000","0","0","0","30,000,000","0","0","0","50,000,000","0","0","0","45,000,000","0","25,000,000","25,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,000,000","25,000,000"
				ShortTermDebtPayments,,,,,,,"0","0",,,"0","0","-30,000,000","0","0","0","0","-30,000,000","0","0","0","-30,000,000","0","0",,,"0","0","-45,000,000","0","0","-25,000,000","-25,000,000","-25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-781,523,000","-283,126,000","-195,956,000","-110,549,000","-191,892,000","-231,296,000","-3,073,000","-926,000","-2,398,000","-141,014,000","-29,218,000","-39,035,000","-157,350,000","-107,693,000","-102,274,000","-27,586,000","-29,776,000","-155,597,000","-3,312,000","-60,624,000","-146,923,000","-93,454,000","-12,180,000","-1,999,000","-51,008,000","-108,771,000","-7,945,000","-29,149,000","-35,588,000","-88,051,000","-18,799,000","-42,984,000","-31,096,000","-63,363,000","-2,547,000","-11,855,000","-58,188,000","-29,687,000","-1,824,000","-24,609,000","-25,482,000","-15,068,000","-10,011,000","-16,734,000","68,224,000","-13,581,000","-660,000","-10,405,000","-15,509,000","-10,382,000","-307,000","-1,376,000","-1,112,000","-1,911,000","-802,000","-1,651,000","-3,994,000","-635,000","-968,000","-22,000",,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","1,610,000",,,"10,068,000",,,,"0",,,,"0","0",,,"0","-22,000",,,,
			CommonStockPayments,"-781,523,000","-283,126,000","-195,956,000","-110,549,000","-191,892,000","-231,296,000","-3,073,000","-926,000","-2,398,000","-141,014,000","-29,218,000","-39,035,000","-157,350,000","-107,693,000","-102,274,000","-27,586,000","-29,776,000","-155,597,000","-3,312,000","-60,624,000","-146,923,000","-93,454,000","-12,180,000","-1,999,000","-51,008,000","-108,771,000","-7,945,000","-29,149,000","-35,588,000","-88,051,000","-18,799,000","-42,984,000","-31,096,000","-63,363,000","-2,547,000","-11,855,000","-58,188,000","-29,687,000","-1,824,000","-24,609,000","-25,482,000","-15,068,000","-10,011,000","-18,344,000","-98,306,000","-13,581,000","-10,728,000","-77,522,000","-15,509,000","-10,382,000","-307,000","-72,137,000","-1,112,000","-1,911,000","-802,000","-1,651,000","-3,994,000","-635,000",,,,,,
		CashDividendsPaid,"-122,967,000","-41,619,000","-26,840,000","-26,783,000","-27,725,000","-37,414,000","-25,285,000","-23,768,000","-23,748,000","-33,781,000","-22,928,000","-23,078,000","-23,326,000","-27,471,000","-19,854,000","-20,429,000","-20,481,000","-16,538,000","-15,798,000","-11,213,000","-13,475,000","-16,035,000","-13,865,000","-13,296,000","-12,069,000","-12,328,000","-12,338,000","-11,091,000","-10,803,000","-11,900,000","-10,843,000","-10,033,000","-9,033,000","-8,845,000","-8,876,000","-7,093,000","-7,006,000","-7,115,000","-6,593,000","-6,025,000","-5,797,000","-5,881,000","-5,755,000","-5,360,000","-4,116,000","-4,115,000","-3,910,000","-2,783,000","-2,864,000","-2,801,000","-2,727,000","-2,169,000","-1,681,000","-1,640,000","-1,622,000","-1,575,000","-1,546,000","-1,496,000","-1,763,000","-1,333,000","-1,110,000","-445,000",,"0"
			CommonStockDividendPaid,,,,,,,"-25,285,000","-23,768,000","-23,748,000","-33,781,000","-22,928,000","-23,078,000","-23,326,000","-27,471,000","-19,854,000","-20,429,000","-20,481,000","-16,538,000","-15,798,000","-11,213,000","-13,475,000","-16,035,000","-13,865,000","-13,296,000","-12,069,000","-12,328,000","-12,338,000","-11,091,000","-10,803,000","-11,900,000","-10,843,000","-10,033,000","-9,033,000","-8,845,000","-8,876,000","-7,093,000","-7,006,000","-7,115,000","-6,593,000","-6,025,000","-5,797,000","-5,881,000","-5,755,000","-5,360,000","-4,116,000","-4,115,000","-3,910,000","-2,783,000","-2,864,000","-2,801,000","-2,727,000","-2,169,000","-1,681,000","-1,640,000","-1,622,000","-1,575,000","-1,546,000","-1,496,000","-1,763,000","-1,333,000","-1,110,000","-445,000",,"0"
		NetOtherFinancingCharges,"-69,519,000","-4,440,000","-32,806,000","-15,170,000","-17,103,000","-11,787,000","-31,078,000","-9,253,000","-2,431,000","-11,038,000","-19,249,000","-14,683,000","-13,712,000","-17,984,000","-24,384,000","-9,455,000","-6,621,000","-13,133,000","-22,440,000","-10,371,000","-7,293,000","-8,541,000","-17,214,000","-8,218,000","-14,737,000","-10,802,000","-18,573,000","-3,674,000","-5,270,000","4,163,000","-8,971,000","1,277,000","9,383,000","13,712,000","-10,997,000","-4,236,000","-389,000","-1,807,000","-3,785,000","-6,321,000","-6,065,000","-1,515,000","-9,638,000","-5,055,000","-6,203,000","-4,402,000","-5,169,000","-5,629,000","-1,306,000","-5,396,000","-11,823,000","-3,731,000","14,985,000","-1,356,000","-2,619,000","-5,016,000","-5,447,000","-3,455,000","-7,125,000","-9,381,000","-19,272,000","-11,065,000","-24,767,000","-49,016,000"
EndCashPosition,"471,857,000","463,894,000","587,293,000","487,875,000","450,991,000","419,597,000","838,224,000","1,158,666,000","1,025,020,000","600,140,000","643,886,000","313,579,000","384,615,000","348,461,000","800,096,000","434,439,000","415,001,000","416,358,000","609,587,000","439,855,000","410,212,000","351,260,000","558,524,000","446,029,000","247,270,000","291,523,000","448,764,000","278,145,000","250,079,000","225,781,000","352,160,000","239,069,000","193,096,000","124,064,000","298,453,000","243,798,000","147,435,000","137,034,000","259,431,000","162,341,000","150,668,000","101,202,000","182,905,000","243,926,000","204,449,000","103,575,000","141,337,000","168,541,000","144,825,000","156,797,000","206,682,000","183,623,000","166,856,000","117,497,000","175,902,000","284,355,000","155,102,000","124,569,000","193,475,000","184,949,000","144,587,000","87,618,000","14,838,000","12,285,000"
	ChangesInCash,"52,260,000","-121,868,000","101,728,000","42,748,000","29,652,000","-420,443,000","-329,375,000","128,106,000","423,293,000","-35,317,000","322,865,000","-67,300,000","41,155,000","-455,503,000","368,738,000","16,151,000","3,692,000","-204,500,000","166,890,000","24,048,000","58,509,000","-206,767,000","119,991,000","204,281,000","-34,691,000","-154,474,000","174,107,000","34,100,000","22,862,000","-124,138,000","118,483,000","49,719,000","67,189,000","-173,979,000","54,104,000","96,258,000","11,386,000","-121,694,000","96,550,000","9,550,000","51,965,000","-83,002,000","-59,836,000","42,098,000","101,204,000","-38,055,000","-27,941,000","22,490,000","-11,437,000","-48,806,000","22,299,000","18,489,000","46,598,000","-56,845,000","-97,527,000","132,385,000","30,691,000","-69,485,000","9,978,000","39,147,000","56,928,000","22,038,000","2,553,000","-25,570,000"
	EffectOfExchangeRateChanges,"-7,963,000","-1,531,000","-2,310,000","-5,864,000","1,742,000","1,816,000","8,933,000","5,540,000","1,587,000","-8,429,000","7,442,000","-3,736,000","-5,001,000","3,868,000","-3,081,000","3,287,000","-5,049,000","3,473,000","2,842,000","5,595,000","443,000","-497,000","-7,496,000","-5,522,000","-9,562,000","-2,767,000","-3,488,000","-6,034,000","1,436,000","-2,241,000","-5,392,000","-3,746,000","1,843,000","-410,000","551,000","105,000","-985,000","-703,000","540,000","2,123,000","-2,499,000","1,299,000","-1,185,000","-2,621,000","-330,000","293,000","737,000","1,226,000","-535,000","-1,079,000","760,000","-1,722,000","2,761,000","-1,560,000","-10,926,000","-3,132,000","-158,000","579,000","-1,452,000","1,215,000","41,000","160,000",,"0"
	BeginningCashPosition,"419,597,000","587,293,000","487,875,000","450,991,000","419,597,000","838,224,000","1,158,666,000","1,025,020,000","600,140,000","643,886,000","313,579,000","384,615,000","348,461,000","800,096,000","434,439,000","415,001,000","416,358,000","617,385,000","439,855,000","410,212,000","351,260,000","558,524,000","446,029,000","247,270,000","291,523,000","448,764,000","278,145,000","250,079,000","225,781,000","352,160,000","239,069,000","193,096,000","124,064,000","298,453,000","243,798,000","147,435,000","137,034,000","259,431,000","162,341,000","150,668,000","101,202,000","182,905,000","243,926,000","204,449,000","103,575,000","141,337,000","168,541,000","144,825,000","156,797,000","206,682,000","183,623,000","166,856,000","117,497,000","175,902,000","284,355,000","155,102,000","124,569,000","193,475,000","184,949,000","144,587,000","87,618,000","65,420,000","12,285,000","37,855,000"
IncomeTaxPaidSupplementalData,"201,506,000","36,867,000","73,078,000","48,120,000","43,441,000","27,331,000","68,542,000","19,131,000","2,750,000","20,896,000","34,549,000","41,572,000","28,621,000","50,736,000","38,243,000","15,193,000","12,963,000","19,833,000","39,824,000","21,902,000","22,383,000","44,580,000","30,913,000","25,082,000","30,745,000","19,386,000","18,493,000","12,486,000","14,866,000","1,975,000","3,643,000","6,900,000","3,187,000","4,553,000","6,991,000","16,201,000","10,921,000","23,065,000","1,004,000","3,519,000","4,229,000","817,000","208,000","5,483,000","7,520,000","746,000","1,454,000","2,462,000","3,810,000","1,923,000","9,469,000","697,000","900,000","220,000","2,508,000","3,911,000","642,000","1,376,000","6,854,000","4,861,000","8,990,000","2,893,000","2,071,000","1,737,000"
InterestPaidSupplementalData,"16,405,000","3,542,000","4,878,000","3,542,000","4,443,000","4,469,000","5,638,000","5,254,000","7,189,000","5,667,000","1,655,000","6,350,000","2,103,000","6,297,000","1,810,000","6,372,000","2,768,000","6,868,000","2,726,000","7,423,000","2,513,000","6,809,000","2,521,000","6,796,000","2,517,000","2,240,000","1,973,000","5,401,000","3,270,000","5,391,000","2,207,000","5,118,000","2,022,000","4,378,000","2,040,000","5,151,000","1,182,000","4,434,000","1,998,000","5,167,000","1,599,000","4,928,000","2,031,000","5,766,000","3,819,000","6,298,000","3,535,000","7,051,000","4,071,000","6,816,000","3,170,000","5,700,000","4,229,000","9,981,000","6,409,000","8,240,000","7,113,000","5,956,000","17,970,000","52,000","152,000","89,000","458,000","0"
CapitalExpenditure,"-25,748,000","-5,491,000","-4,554,000","-7,043,000","-8,660,000","-7,714,000","-11,750,000","-11,915,000","-17,004,000","-12,661,000","-24,661,000","-19,873,000","-10,638,000","-15,644,000","-21,443,000","-4,703,000","-3,027,000","-4,151,000","-6,158,000","-8,338,000","-10,387,000","-6,417,000","-9,928,000","-3,779,000","-2,467,000","-2,265,000","-3,334,000","-5,160,000","-5,738,000","-1,957,000","-3,298,000","-4,252,000","-4,470,000","-1,501,000","-2,499,000","-448,000","-1,069,000","-471,000","-2,067,000","-2,366,000","-2,563,000","-6,945,000","-6,074,000","-1,002,000","-962,000","-624,000","-5,668,000","-2,226,000","-221,000","-452,000","-1,048,000","-341,000","-516,000","-355,000","-527,000","-228,000","-205,000","-199,000","-1,827,000","-2,069,000","-2,458,000","-373,000","-1,030,000","-152,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","1,610,000",,,"10,068,000",,,,"0",,,,"0","0",,,"0","-22,000",,,,
IssuanceOfDebt,"0","0","0","0","0","38,000,000","0","0","0","0","0","205,718,000","0","30,000,000","0","0","0","30,000,000","0","0","0","30,000,000","0","0","0","220,000,000","0","0","0","45,000,000","0","25,000,000","25,000,000","25,000,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0","0","0","0","5,000,000","25,000,000"
RepaymentOfDebt,"0","0","0","0","0","-38,000,000","0","0",,,"0","0","-30,000,000","0","0","0","-99,000","-36,700,000","0","0","-3,751,000","-36,000,000","0","0","-56,000,000","-120,000,000","0","0","-45,000,000","0","0","-25,000,000","-25,000,000","-25,000,000",,,,,"-1,047,000","0","0","0","0","-8,316,000","-1,000","-18,000","26,000","-12,000","-12,000","-11,000","-15,000","-7,000","1,000","-11,000","-38,000","-26,000","-24,000","-25,000","-24,000","-28,000","-32,000","-47,000","-45,000","-54,000"
RepurchaseOfCapitalStock,"-781,523,000","-283,126,000","-195,956,000","-110,549,000","-191,892,000","-231,296,000","-3,073,000","-926,000","-2,398,000","-141,014,000","-29,218,000","-39,035,000","-157,350,000","-107,693,000","-102,274,000","-27,586,000","-29,776,000","-155,597,000","-3,312,000","-60,624,000","-146,923,000","-93,454,000","-12,180,000","-1,999,000","-51,008,000","-108,771,000","-7,945,000","-29,149,000","-35,588,000","-88,051,000","-18,799,000","-42,984,000","-31,096,000","-63,363,000","-2,547,000","-11,855,000","-58,188,000","-29,687,000","-1,824,000","-24,609,000","-25,482,000","-15,068,000","-10,011,000","-18,344,000","-98,306,000","-13,581,000","-10,728,000","-77,522,000","-15,509,000","-10,382,000","-307,000","-72,137,000","-1,112,000","-1,911,000","-802,000","-1,651,000","-3,994,000","-635,000",,,,,,
FreeCashFlow,"1,203,041,000","-491,711,000","850,440,000","408,403,000","435,909,000","-337,825,000","683,426,000","152,510,000","276,072,000","-186,967,000","389,081,000","206,161,000","267,031,000","-428,392,000","517,485,000","131,436,000","212,165,000","-44,836,000","184,736,000","162,154,000","226,037,000","-87,676,000","160,262,000","232,959,000","123,596,000","-119,158,000","210,675,000","91,348,000","119,381,000","-80,742,000","123,423,000","97,673,000","99,293,000","-117,938,000","77,413,000","123,987,000","78,166,000","-85,339,000","111,050,000","42,002,000","89,551,000","-96,386,000","31,707,000","101,319,000","44,603,000","-38,455,000","12,158,000","40,243,000","33,523,000","-49,496,000","71,370,000","22,852,000","43,647,000","-52,028,000","8,283,000","27,692,000","41,756,000","-60,620,000","19,451,000","49,911,000","35,246,000","34,840,000","23,773,000","5,955,000"
