name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
EBIT,"155,068,000","35,568,000","42,739,000","46,277,000","35,167,000","19,134,000","-7,911,000","31,969,000","27,627,000","-31,281,000","43,678,000","56,091,000","48,162,000","36,207,000","51,401,000","45,686,000","43,562,000","27,721,000","40,862,000","22,637,000","29,041,000","21,762,000","30,236,000","33,476,000","26,060,000","22,862,000","33,857,000","38,973,000","33,190,000","23,686,000","41,568,000","40,286,000","38,286,000","24,897,000","34,046,000","34,169,000","29,113,000","19,223,000","28,635,000","15,098,000","23,628,000","12,628,000","17,750,000","15,189,000","10,486,000","-2,557,000","3,255,000","1,461,000","-4,145,000","-11,875,000","-12,183,000","5,306,000","8,765,000","11,330,000","8,516,000","37,160,000","34,863,000","26,179,000","37,321,000","42,387,000","32,889,000","28,864,000","35,125,000","34,870,000","34,971,000","23,079,000","-13,478,000","33,051,000"
EBITDA,"422,583,000"
ReconciledCostOfRevenue,"651,284,000","160,870,000","163,029,000","161,528,000","204,398,000","185,442,000","209,603,000","190,193,000","186,266,000","180,439,000","219,572,000","220,869,000","208,816,000","199,938,000","222,858,000","207,411,000","202,261,000","167,897,000","193,796,000","165,136,000","162,023,000","149,156,000","159,712,000","156,561,000","160,387,000","165,866,000","183,057,000","184,016,000","175,956,000","151,070,000","202,741,000","183,978,000","191,310,000","164,445,000","177,935,000","190,149,000","169,928,000","147,908,000","176,624,000","137,586,000","144,789,000","121,014,000","160,968,000","130,548,000","136,540,000","99,792,000","132,863,000","115,924,000","98,627,000","90,801,000","106,922,000","135,661,000","135,735,000","135,916,000","187,656,000","196,150,000","202,081,000","173,042,000","204,446,000","186,688,000","161,935,000","144,025,000","145,372,000","135,388,000","134,241,000","126,187,000","168,961,000","87,304,000"
ReconciledDepreciation,"267,515,000","67,871,000","67,145,000","66,033,000","66,466,000","63,287,000","64,687,000","66,636,000","67,560,000","68,434,000","70,799,000","71,362,000","69,719,000","64,620,000","62,884,000","62,272,000","58,152,000","53,058,000","49,157,000","49,232,000","47,858,000","46,998,000","48,676,000","48,385,000","46,437,000","46,199,000","47,441,000","47,204,000","46,244,000","45,568,000","45,500,000","42,849,000","40,387,000","37,778,000","36,869,000","35,805,000","34,162,000","32,067,000","31,723,000","30,625,000","28,105,000","26,060,000","25,605,000","25,229,000","24,745,000","23,819,000","23,625,000","23,007,000","22,775,000","22,859,000","22,810,000","23,951,000","25,804,000","26,728,000","27,309,000","30,157,000","29,884,000","30,327,000","30,124,000","27,225,000","24,707,000","23,599,000","23,580,000","23,013,000","21,608,000","19,153,000","17,332,000","14,354,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"75,005,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
TotalUnusualItemsExcludingGoodwill,"8,418,000","1,386,000","250,000","6,157,000","0","-583,000","-43,119,000","1,952,000","2,776,000","-57,770,000","-10,008,000","671,000","732,000","622,000","809,000","934,000","4,046,000","621,000","-146,000","-16,532,000","1,135,000","971,000","984,000","927,000","712,000","662,000","968,000","339,000","972,000","458,000","354,000","512,000","757,000","663,000","834,000","609,000","606,000","500,000","-637,000","-9,423,000","792,000","357,000","100,000","118,000","185,000","323,000","425,000","10,000","106,000","50,000","-8,871,000","123,000","180,000","197,000","-22,597,000","469,000","422,000","355,000","259,000","65,000","425,000","445,000","222,000","-40,285,000","415,000","174,000","193,000","203,000"
TotalUnusualItems,"8,418,000","1,386,000","250,000","6,157,000","0","-583,000","-43,119,000","1,952,000","2,776,000","-57,770,000","-10,008,000","671,000","732,000","622,000","809,000","934,000","4,046,000","621,000","-146,000","-16,532,000","1,135,000","971,000","984,000","927,000","712,000","662,000","968,000","339,000","972,000","458,000","354,000","512,000","757,000","663,000","834,000","609,000","606,000","500,000","-637,000","-9,423,000","792,000","357,000","100,000","118,000","185,000","323,000","425,000","10,000","106,000","50,000","-8,871,000","123,000","180,000","197,000","-22,597,000","469,000","422,000","355,000","259,000","65,000","425,000","445,000","222,000","-40,285,000","415,000","174,000","193,000","203,000"
NormalizedEBITDA,"414,165,000","102,053,000","109,634,000","106,153,000","101,633,000","83,004,000","99,895,000","96,653,000","92,411,000","94,923,000","124,485,000","126,782,000","117,149,000","100,205,000","113,476,000","107,024,000","97,668,000","80,158,000","90,165,000","88,401,000","75,764,000","67,789,000","77,928,000","80,934,000","71,785,000","68,399,000","80,330,000","85,838,000","78,462,000","68,796,000","86,714,000","82,623,000","77,916,000","62,012,000","70,081,000","69,365,000","62,669,000","50,790,000","60,995,000","55,146,000","50,941,000","38,331,000","43,255,000","40,300,000","35,046,000","20,939,000","26,455,000","24,458,000","18,524,000","10,934,000","19,498,000","29,134,000","34,389,000","37,861,000","58,422,000","66,848,000","64,325,000","56,151,000","67,186,000","69,547,000","57,171,000","52,018,000","58,483,000","98,168,000","56,164,000","42,058,000","3,661,000","47,202,000"
TaxRateForCalcs,"0.26","0.263","0.258","0.247","0.275","0.271","0.37","0.27","0.269","0.219","0.184","0.267","0.268","0.264","0.279","0.264","0.255","0.275","0.4","0.4","0.37","0.368","0.263","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.35","0.38","0.393","0.311","0.335","0.326","0.313","0.361","0.297","0.371","0.313","0.26","0.391","0.187","0.337","0.379","0.351","0.375","0.37","0.379","0.103","0.35","0.308","0.35","0.369","0.37","0.371","0.377","0.394","0.376","0.4","0.238","0.216","0.215","0.24","0.033","0.4"
TaxEffectOfUnusualItems,"2,185,475.865","364,518","64,457.461","1,520,779","0","-157,993","-15,966,215.966","527,040","746,744","-12,651,630","-1,837,694.496","179,157","196,176","164,208","225,672.709","246,576","1,031,730","170,775","-58,400","-6,612,800","419,950","357,328","258,591.068","370,800","284,800","264,800","387,200","135,600","388,800","183,200","141,600","179,200","287,660","260,559","259,385.334","204,015","197,556","156,500","-230,219.902","-2,794,912.194","294,212.189","111,787.253","26,039.511","46,195.808","34,617.594","108,868.599","161,058.168","3,511.843","39,745.33","18,491.078","-3,359,806.447","12,634.002","63,000","60,745.316","-7,908,950","173,235.142","156,273.704","131,670.261","97,514.006","25,639.019","159,662.539","178,000","52,799.822","-8,718,926.678","89,021.459","41,761.608","6,377.016","81,200"
