name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
	DepreciationAmortizationDepletionIncomeStatement,"25,283,000","6,635,000","6,254,000","6,285,000","6,109,000","3,174,000","3,142,000","3,192,000","3,115,000","3,234,000","3,229,000","3,226,000","3,253,000","3,542,000","3,701,000","3,754,000","3,903,000","4,005,000","3,908,000","3,920,000","3,719,000","2,825,000","1,765,000","1,765,000","1,750,000","1,748,000","1,689,000","994,000","593,000","550,000","551,000","576,000","589,000","518,000","478,000","526,000","459,000","500,000","493,000","489,000","499,000","559,000","485,000","509,000","521,000","463,000","452,000","434,000","429,000","468,000","490,000","478,000","440,000","521,000","421,000","29,000","27,000","33,000","29,000","25,000","28,000","52,000","44,000","44,000","43,000","65,000","61,000","61,000","62,000","81,000","78,000","76,000","77,000","83,000","80,000","78,000","142,000","3,846,000","137,000","134,000","129,000","-1,027,000","3,994,000","4,013,000","4,033,000","22,913,000","7,317,000","7,050,000","7,140,000","6,836,000","7,300,000","7,200,000","7,200,000","7,500,000","6,600,000","6,600,000","6,600,000","4,900,000","4,700,000","4,700,000","4,800,000","4,500,000","3,500,000","1,700,000","1,600,000",,
		DepreciationAndAmortizationInIncomeStatement,"25,283,000","6,635,000","6,254,000","6,285,000","6,109,000","3,174,000","3,142,000","3,192,000","3,115,000","3,234,000","3,229,000","3,226,000","3,253,000","3,542,000","3,701,000","3,754,000","3,903,000","4,005,000","3,908,000","3,920,000","3,719,000","2,825,000","1,765,000","1,765,000","1,750,000","1,748,000","1,689,000","994,000","593,000","550,000","551,000","576,000","589,000","518,000","478,000","526,000","459,000","500,000","493,000","489,000","499,000","559,000","485,000","509,000","521,000","463,000","452,000","434,000","429,000","468,000","490,000","478,000","440,000","521,000","421,000","29,000","27,000","33,000","29,000","25,000","28,000","52,000","44,000","44,000","43,000","65,000","61,000","61,000","62,000","81,000","78,000","76,000","77,000","83,000","80,000","78,000","142,000","3,846,000","137,000","134,000","129,000","-1,027,000","3,994,000","4,013,000","4,033,000","22,913,000","7,317,000","7,050,000","7,140,000","6,836,000","7,300,000","7,200,000","7,200,000","7,500,000","6,600,000","6,600,000","6,600,000","4,900,000","4,700,000","4,700,000","4,800,000","4,500,000","3,500,000","1,700,000","1,600,000",,
			Amortization,"25,283,000","6,635,000","6,254,000","6,285,000","6,109,000","3,174,000","3,142,000","3,192,000","3,115,000","3,234,000","3,229,000","3,226,000","3,253,000","3,542,000","3,701,000","3,754,000","3,903,000","4,005,000","3,908,000","3,920,000","3,719,000","2,825,000","1,765,000","1,765,000","1,750,000","1,748,000","1,689,000","994,000","593,000","550,000","551,000","576,000","589,000","518,000","478,000","526,000","459,000","500,000","493,000","489,000","499,000","559,000","485,000","509,000","521,000","463,000","452,000","434,000","429,000","468,000","490,000","478,000","440,000","521,000","421,000","29,000","27,000","33,000","29,000","25,000","28,000","52,000","44,000","44,000","43,000","65,000","61,000","61,000","62,000","81,000","78,000","76,000","77,000","83,000","80,000","78,000","142,000","3,846,000","137,000","134,000","129,000","-1,027,000","3,994,000","4,013,000","4,033,000",,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"25,283,000","6,635,000","6,254,000","6,285,000","6,109,000","3,174,000","3,142,000","3,192,000","3,115,000","3,234,000","3,229,000","3,226,000","3,253,000","3,542,000","3,701,000","3,754,000","3,903,000","4,005,000","3,908,000","3,920,000","3,719,000","2,825,000","1,765,000","1,765,000","1,750,000","1,748,000","1,689,000","994,000","593,000","550,000","551,000","576,000","589,000","518,000","478,000","526,000","459,000","500,000","493,000","489,000","499,000","559,000","485,000","509,000","521,000","463,000","452,000","434,000","429,000","468,000","490,000","478,000","440,000","521,000","421,000","29,000","27,000","33,000","29,000","25,000","28,000","52,000","44,000","44,000","43,000","65,000","61,000","61,000","62,000","81,000","78,000","76,000","77,000","83,000","80,000","78,000","142,000","3,846,000","137,000","134,000","129,000","-1,027,000","3,994,000","4,013,000","4,033,000",,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"73,781,000","24,059,000","15,316,000","23,660,000","10,746,000","14,199,000","10,447,000","15,820,000","1,789,000","16,664,000","20,886,000","25,238,000","27,212,000","23,490,000","22,196,000","24,825,000","24,603,000","16,324,000","14,173,000","19,587,000","20,015,000","-2,039,000","5,317,000","12,619,000","11,201,000","11,809,000","10,958,000","6,512,000","11,291,000","12,892,000","12,615,000","16,134,000","13,006,000","17,528,000","11,101,000","12,286,000","13,436,000","14,481,000","14,189,000","12,920,000","12,782,000","13,617,000","10,533,000","12,314,000","7,643,000","9,554,000","3,100,000","5,532,000","2,586,000","4,345,000","1,073,000","3,237,000","4,052,000","7,155,000","15,879,000","18,933,000","20,395,000","14,856,000","19,311,000","19,617,000","18,543,000","20,087,000","15,024,000","15,694,000","17,784,000","19,055,000","13,197,000","13,478,000","14,648,000","10,659,000","9,647,000","10,080,000","11,189,000","9,372,000","5,926,000","7,741,000","8,067,000","2,216,000","8,848,000","8,539,000","9,474,000","28,035,000","9,222,000","9,098,000","11,924,000","45,686,000","13,672,000","18,680,000","20,378,000","18,442,000","16,100,000","12,400,000","20,800,000","25,800,000","19,800,000","18,900,000","20,300,000","20,400,000","15,600,000","16,700,000","15,100,000","16,100,000","11,200,000","8,900,000","8,700,000","-115,900,000","53,300,000"
NetNonOperatingInterestIncomeExpense,"-20,126,000","-5,352,000","-4,375,000","-4,587,000","-5,812,000","-2,889,000","-2,986,000","-3,018,000","-3,188,000","-3,200,000","-3,423,000","-3,759,000","-3,852,000","-3,959,000","-4,330,000","-4,248,000","-4,607,000","-4,661,000","-4,864,000","-5,067,000","-5,141,000","-3,568,000","-2,299,000","-2,525,000","-2,574,000","-2,691,000","-2,425,000","-1,632,000","-1,156,000","-2,413,000","-3,344,000","-3,264,000","-3,369,000","-3,354,000","-3,395,000","-3,372,000","-3,371,000","-3,339,000","-3,413,000","-3,505,000","-3,499,000","-3,563,000","-3,590,000","-3,557,000","-3,504,000","-3,647,000","-3,281,000","-2,936,000","-2,965,000","-3,224,000","-3,257,000","-3,407,000","-2,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317,000","435,000","268,000",,,,"360,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"20,126,000","5,352,000","4,375,000","4,587,000","5,812,000","2,889,000","2,986,000","3,018,000","3,188,000","3,200,000","3,423,000","3,759,000","3,852,000","3,959,000","4,330,000","4,248,000","4,607,000","4,661,000","4,864,000","5,067,000","5,141,000","3,568,000","2,299,000","2,525,000","2,574,000","2,691,000","2,425,000","1,632,000","1,156,000","2,413,000","3,344,000","3,264,000","3,369,000","3,354,000","3,395,000","3,372,000","3,371,000","3,339,000","3,413,000","3,505,000","3,499,000","3,563,000","3,590,000","3,557,000","3,504,000","3,647,000","3,281,000","3,371,000","3,233,000","3,224,000","3,257,000","3,407,000","3,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-15,209,000","-727,000","19,000","213,000","-14,714,000","-363,000","-251,000","-16,951,000","-2,533,000","727,000","21,000","261,000","381,000","1,070,000","-15,537,000","-89,000","-10,516,000","-599,000","3,000","38,000","-123,000","-2,819,000","-1,502,000","356,000","860,000","-262,000","-123,000","-975,000","318,000","-8,179,000","950,000","565,000","422,000","787,000","-167,000","1,342,000","-99,000","709,000","-4,000","365,000","936,000","-702,000","3,238,000","387,000","-5,000","-1,878,000","-180,000","27,000","-1,185,000","-3,862,000","-1,202,000","-2,237,000","-5,430,000","-107,597,000","-5,323,000","603,000","1,063,000","-1,286,000","770,000","311,000","972,000","421,000","3,438,000","1,476,000","-3,976,000","-1,085,000","-4,260,000","-2,075,000","763,000","3,372,000","564,000","423,000","-51,000","4,602,000","-275,000","779,000","2,293,000","-708,000","-840,000",,,"-2,472,000","6,000","-727,000","-8,840,000",,,,,,,"-800,000","200,000","700,000","200,000","300,000","400,000","800,000","400,000","300,000","300,000","300,000","500,000","200,000","200,000",,
	GainOnSaleOfSecurity,"-1,528,000","-1,105,000","-436,000","-326,000","339,000","406,000","-107,000","-40,000","493,000","948,000","220,000","525,000","712,000","-207,000","-57,000","-396,000","544,000","-838,000","-259,000","-23,000","-262,000","-246,000","-1,612,000","308,000","780,000","-337,000","-312,000","-1,083,000","313,000","215,000","769,000","634,000","245,000","713,000","-314,000","81,000","-10,000","721,000","61,000","-190,000","336,000","-195,000","97,000","-200,000","-18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-14,803,000","0","0","0","-14,803,000",,,"0","0","0","0","-7,000","-169,000","978,000","-15,550,000","0","-11,100,000",,,,,"-2,428,000",,,,"0",,,,"-8,567,000",,,,,,,,"0","0","555,000","600,000","-507,000","3,141,000","587,000","13,000","-1,426,000","-180,000","27,000","-1,185,000","-3,862,000","-1,202,000","-2,237,000","-5,430,000","-107,597,000","-5,323,000","603,000","1,063,000","-1,286,000","770,000","311,000","972,000","421,000","3,438,000","1,476,000","-3,976,000","-1,085,000","-4,260,000","-2,075,000","763,000","3,372,000","564,000","423,000","-51,000","4,602,000","-275,000","779,000","2,293,000","-708,000","-840,000",,,"-2,472,000","6,000","-727,000","-8,840,000",,,,,,,"-800,000","200,000","700,000","200,000","300,000","400,000","800,000","400,000","300,000","300,000","300,000","500,000","200,000","200,000",,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-1,467,000","0","430,000","253,000","150,000","347,000","1,450,000","4,371,000","3,616,000","2,694,000","5,838,000","776,000","990,000","155,000",,"285,000","149,000","469,000","276,000","411,000","128,000","-410,000","4,000","1,289,000","83,000","211,000","26,000","502,000","191,000","184,000","33,000","-411,000","275,000","574,000","801,000","2,857,000","840,000",,,"8,000","-6,000","727,000","8,840,000",,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,"1,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,"0","11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"14,803,000","0",,,"14,803,000",,,,,,,,,,,,,,,,,"1,303,000",,,,,,,,"8,567,000",,,,,,,,,,"-555,000","-600,000","507,000","-1,674,000","-587,000","-443,000","1,173,000","30,000","-374,000","-265,000","-509,000","-2,414,000","-457,000","-408,000","-179,000","4,333,000","-758,000",,"1,001,000","-919,000","-780,000","-1,248,000","-832,000","-3,566,000","-1,066,000","3,972,000","-204,000","4,177,000","1,864,000","-789,000","-3,874,000","-755,000","-607,000","18,000",,,"-1,353,000","-3,094,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0",,,,,,,"0","0","0","0","-7,000","-169,000","978,000","-15,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,122,000","378,000","455,000","539,000","-250,000","-769,000","-144,000","-16,911,000","-3,026,000","-221,000","-199,000","-257,000","-162,000","299,000","70,000","307,000","40,000","239,000","262,000","61,000","139,000","-145,000","110,000","48,000","80,000","75,000","189,000","108,000","5,000","173,000","181,000","-69,000","177,000","74,000","147,000","1,261,000","-89,000","-12,000","-65,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"38,446,000","17,980,000","10,960,000","19,286,000","-9,780,000","10,947,000","7,210,000","-4,149,000","-3,932,000","14,191,000","17,484,000","21,740,000","23,741,000","20,601,000","2,329,000","20,488,000","9,480,000","11,064,000","9,312,000","14,558,000","14,751,000","-8,426,000","1,516,000","10,450,000","9,487,000","8,856,000","8,410,000","3,905,000","10,453,000","2,300,000","10,221,000","13,435,000","10,059,000","14,961,000","7,539,000","10,256,000","9,966,000","11,851,000","10,772,000","9,780,000","10,219,000","9,352,000","10,181,000","9,144,000","4,134,000","4,029,000","-361,000","2,957,000","-1,560,000","-2,741,000","-3,386,000","-2,407,000","-4,355,000","-99,722,000","6,952,000","16,404,000","18,265,000","12,700,000","16,636,000","14,858,000","15,337,000","16,800,000","14,428,000","12,994,000","9,698,000","12,020,000","2,669,000","4,770,000","8,695,000","7,437,000","3,374,000","3,362,000","4,090,000","399,000","1,325,000","2,790,000","688,000","-8,448,000","-3,278,000","1,557,000","5,690,000","-329,000","2,039,000","177,000","-5,604,000","8,684,000","4,381,000","9,641,000","12,038,000","10,358,000","7,900,000","3,600,000","12,800,000","17,300,000","11,200,000","10,200,000","12,100,000","15,100,000","10,800,000","11,100,000","8,900,000","9,800,000","6,600,000","8,900,000","8,600,000",,
