name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
TotalEquityGrossMinorityInterest,"3,320,000,000","3,294,000,000","3,180,000,000","2,953,000,000","2,646,000,000","2,445,000,000","2,092,000,000","1,869,000,000","1,651,000,000","1,786,000,000","1,618,000,000","1,546,000,000","1,531,000,000","1,455,000,000","1,434,000,000","1,339,000,000","1,306,000,000","1,174,000,000","1,015,000,000","848,000,000","702,000,000","246,000,000","221,000,000","155,000,000","66,000,000","-79,000,000","-65,000,000","-87,000,000","-86,000,000","-106,000,000","-114,000,000","-130,000,000","-147,000,000","-183,000,000","-196,000,000","-251,000,000","-315,000,000","-313,000,000","-475,000,000","-487,000,000","-487,000,000","-496,000,000","-467,000,000"
	StockholdersEquity,"3,320,000,000","3,294,000,000","3,180,000,000","2,953,000,000","2,646,000,000","2,445,000,000","2,092,000,000","1,869,000,000","1,651,000,000","1,786,000,000","1,618,000,000","1,543,000,000","1,528,000,000","1,452,000,000","1,431,000,000","1,336,000,000","1,303,000,000","1,171,000,000","1,012,000,000","845,000,000","699,000,000","243,000,000","218,000,000","152,000,000","63,000,000","-82,000,000","-68,000,000","-90,000,000","-89,000,000","-109,000,000","-117,000,000","-133,000,000","-150,000,000","-186,000,000","-199,000,000","-254,000,000","-318,000,000","-316,000,000","-478,000,000","-490,000,000","-490,000,000","-499,000,000","-470,000,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","1,000,000"
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","0","1,000,000"
		AdditionalPaidInCapital,"1,174,000,000","1,170,000,000","1,134,000,000","1,125,000,000","1,101,000,000","1,062,000,000","1,034,000,000","1,005,000,000","976,000,000","970,000,000","949,000,000","928,000,000","901,000,000","873,000,000","867,000,000","860,000,000","849,000,000","831,000,000","823,000,000","814,000,000","798,000,000","457,000,000","449,000,000","440,000,000","428,000,000","414,000,000","406,000,000","400,000,000","392,000,000","381,000,000","367,000,000","360,000,000","355,000,000","330,000,000","322,000,000","319,000,000","301,000,000","300,000,000","131,000,000","138,000,000","143,000,000","144,000,000","142,000,000"
		RetainedEarnings,"2,326,000,000","2,412,000,000","2,341,000,000","2,113,000,000","1,919,000,000","1,738,000,000","1,608,000,000","1,413,000,000","1,222,000,000","1,096,000,000","1,054,000,000","825,000,000","812,000,000","755,000,000","719,000,000","619,000,000","509,000,000","419,000,000","256,000,000","146,000,000","39,000,000","-33,000,000","-84,000,000","-197,000,000","-293,000,000","-352,000,000","-356,000,000","-404,000,000","-391,000,000","-429,000,000","-442,000,000","-471,000,000","-486,000,000","-498,000,000","-504,000,000","-530,000,000","-570,000,000","-571,000,000","-561,000,000","-583,000,000","-592,000,000","-594,000,000","-563,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-181,000,000","-289,000,000","-296,000,000","-286,000,000","-375,000,000","-356,000,000","-551,000,000","-550,000,000","-548,000,000","-281,000,000","-386,000,000","-211,000,000","-186,000,000","-177,000,000","-156,000,000","-144,000,000","-56,000,000","-80,000,000","-68,000,000","-116,000,000","-139,000,000","-182,000,000","-148,000,000","-92,000,000","-73,000,000","-145,000,000","-119,000,000","-87,000,000","-91,000,000","-62,000,000","-43,000,000","-23,000,000","-20,000,000","-19,000,000","-18,000,000","-44,000,000","-49,000,000","-44,000,000","-47,000,000","-44,000,000","-39,000,000","-47,000,000","-48,000,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000"
	MinorityInterest,,,,,,,,,,,,"3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000"
TotalCapitalization,"12,947,000,000","12,705,000,000","12,619,000,000","12,422,000,000","12,468,000,000","12,455,000,000","12,254,000,000","12,559,000,000","12,694,000,000","12,926,000,000","12,879,000,000","6,876,000,000","7,218,000,000","7,027,000,000","7,237,000,000","7,108,000,000","7,295,000,000","6,673,000,000","6,620,000,000","6,702,000,000","6,711,000,000","5,953,000,000","5,930,000,000","5,964,000,000","5,977,000,000","5,984,000,000","3,580,000,000","3,579,000,000","3,678,000,000","3,647,000,000","3,743,000,000","3,766,000,000","3,716,000,000","3,689,000,000","3,676,000,000","3,632,000,000","3,624,000,000","3,616,000,000","3,953,000,000","4,040,000,000","4,028,000,000","4,018,000,000","4,111,000,000"
CommonStockEquity,"3,320,000,000","3,294,000,000","3,180,000,000","2,953,000,000","2,646,000,000","2,445,000,000","2,092,000,000","1,869,000,000","1,651,000,000","1,786,000,000","1,618,000,000","1,543,000,000","1,528,000,000","1,452,000,000","1,431,000,000","1,336,000,000","1,303,000,000","1,171,000,000","1,012,000,000","845,000,000","699,000,000","243,000,000","218,000,000","152,000,000","63,000,000","-82,000,000","-68,000,000","-90,000,000","-89,000,000","-109,000,000","-117,000,000","-133,000,000","-150,000,000","-186,000,000","-199,000,000","-254,000,000","-318,000,000","-316,000,000","-478,000,000","-490,000,000","-490,000,000","-499,000,000","-470,000,000"
CapitalLeaseObligations,"443,000,000","448,000,000","466,000,000","480,000,000","467,000,000","471,000,000","464,000,000","468,000,000","479,000,000","502,000,000",,"106,000,000",,"125,000,000",,"138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-3,863,000,000","-4,035,000,000","-4,254,000,000","-4,646,000,000","-4,980,000,000","-5,356,000,000","-5,578,000,000","-5,851,000,000","-6,117,000,000","-6,054,000,000","-6,213,000,000","-2,572,000,000","-2,673,000,000","-2,791,000,000","-2,853,000,000","-2,821,000,000","-2,857,000,000","-2,853,000,000","-3,049,000,000","-3,251,000,000","-3,403,000,000","-3,313,000,000","-3,388,000,000","-3,583,000,000","-3,679,000,000","-3,783,000,000","-2,414,000,000","-2,471,000,000","-2,499,000,000","-2,551,000,000","-2,568,000,000","-2,627,000,000","-2,673,000,000","-2,714,000,000","-2,689,000,000","-2,805,000,000","-2,897,000,000","-2,936,000,000","-3,061,000,000","-3,131,000,000","-3,111,000,000","-3,154,000,000","-3,109,000,000"
WorkingCapital,"2,239,000,000","2,024,000,000","1,908,000,000","1,709,000,000","1,817,000,000","1,688,000,000","1,634,000,000","1,862,000,000","1,851,000,000","1,596,000,000","1,718,000,000","1,023,000,000","1,140,000,000","1,027,000,000","1,048,000,000","1,175,000,000","1,099,000,000","827,000,000","870,000,000","909,000,000","888,000,000","763,000,000","761,000,000","680,000,000","634,000,000","646,000,000","678,000,000","634,000,000","758,000,000","660,000,000","665,000,000","654,000,000","684,000,000","681,000,000","653,000,000","550,000,000","517,000,000","482,000,000","587,000,000","552,000,000","575,000,000","527,000,000","571,000,000"
InvestedCapital,"12,966,000,000","12,725,000,000","12,640,000,000","12,647,000,000","12,528,000,000","12,526,000,000","12,329,000,000","12,629,000,000","12,766,000,000","13,022,000,000","12,983,000,000","6,905,000,000","7,255,000,000","7,064,000,000","7,275,000,000","7,143,000,000","7,329,000,000","6,707,000,000","6,653,000,000","6,736,000,000","6,747,000,000","5,996,000,000","5,973,000,000","6,030,000,000","6,050,000,000","6,066,000,000","3,617,000,000","3,618,000,000","3,721,000,000","3,703,000,000","3,801,000,000","3,822,000,000","3,793,000,000","3,763,000,000","3,747,000,000","3,688,000,000","3,681,000,000","3,659,000,000","3,993,000,000","4,088,000,000","4,074,000,000","4,064,000,000","4,157,000,000"
TangibleBookValue,"-3,863,000,000","-4,035,000,000","-4,254,000,000","-4,646,000,000","-4,980,000,000","-5,356,000,000","-5,578,000,000","-5,851,000,000","-6,117,000,000","-6,054,000,000","-6,213,000,000","-2,572,000,000","-2,673,000,000","-2,791,000,000","-2,853,000,000","-2,821,000,000","-2,857,000,000","-2,853,000,000","-3,049,000,000","-3,251,000,000","-3,403,000,000","-3,313,000,000","-3,388,000,000","-3,583,000,000","-3,679,000,000","-3,783,000,000","-2,414,000,000","-2,471,000,000","-2,499,000,000","-2,551,000,000","-2,568,000,000","-2,627,000,000","-2,673,000,000","-2,714,000,000","-2,689,000,000","-2,805,000,000","-2,897,000,000","-2,936,000,000","-3,061,000,000","-3,131,000,000","-3,111,000,000","-3,154,000,000","-3,109,000,000"
TotalDebt,"10,089,000,000","9,879,000,000","9,926,000,000","10,174,000,000","10,349,000,000","10,552,000,000","10,701,000,000","11,228,000,000","11,594,000,000","11,738,000,000","11,365,000,000","5,468,000,000","5,727,000,000","5,737,000,000","5,844,000,000","5,945,000,000","6,026,000,000","5,536,000,000","5,641,000,000","5,891,000,000","6,048,000,000","5,753,000,000","5,755,000,000","5,878,000,000","5,987,000,000","6,148,000,000","3,685,000,000","3,708,000,000","3,810,000,000","3,812,000,000","3,918,000,000","3,955,000,000","3,943,000,000","3,949,000,000","3,946,000,000","3,942,000,000","3,999,000,000","3,975,000,000","4,471,000,000","4,578,000,000","4,564,000,000","4,563,000,000","4,627,000,000"
NetDebt,"9,024,000,000","8,849,000,000","8,369,000,000","8,890,000,000","9,039,000,000","9,234,000,000","9,487,000,000","9,854,000,000","10,162,000,000","10,563,000,000","10,615,000,000","5,107,000,000","5,374,000,000","5,319,000,000","5,463,000,000","5,442,000,000","5,735,000,000","5,308,000,000","5,335,000,000","5,616,000,000","5,755,000,000","5,422,000,000","5,432,000,000","5,642,000,000","5,775,000,000","5,866,000,000","3,457,000,000","3,646,000,000","3,691,000,000","3,759,000,000","3,789,000,000","3,910,000,000","3,817,000,000","3,787,000,000","3,804,000,000","3,917,000,000","3,983,000,000","3,943,000,000","4,384,000,000","4,540,000,000","4,532,000,000","4,534,000,000","4,585,000,000"
ShareIssued,"130,400,000","135,200,000","135,500,000","135,400,000","134,800,000","133,900,000","133,600,000","132,700,000","132,500,000","132,500,000","132,300,000","131,900,000","130,900,000","130,600,000","131,400,000","131,800,000","131,600,000","131,100,000","130,900,000","130,400,000","129,500,000","122,300,000","122,000,000","121,500,000","120,800,000","120,400,000","119,900,000","119,500,000","119,400,000","118,800,000","117,999,870","117,578,327","117,165,831","116,279,187","115,895,927","115,149,691","113,164,457","112,717,783","112,600,124","112,600,124","112,600,124","112,600,124","112,600,124"
OrdinarySharesNumber,"130,400,000","135,200,000","135,500,000","135,400,000","134,800,000","133,900,000","133,600,000","132,700,000","132,500,000","132,500,000","132,300,000","131,900,000","130,900,000","130,600,000","131,400,000","131,800,000","131,600,000","131,100,000","130,900,000","130,400,000","129,500,000","122,300,000","122,000,000","121,500,000","120,800,000","120,400,000","119,900,000","119,500,000","119,400,000","118,800,000","117,929,386","117,507,843","117,095,347","116,208,703","115,825,443","115,079,207","113,093,973","112,717,783","112,600,124","112,600,124","112,600,124","112,600,124","112,600,124"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,484","70,484","70,484","70,484","70,484","70,484","70,484",,,,,,
