name,ttm,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999
	CashFlowFromContinuingInvestingActivities,,"-105,283,000","-20,917,000","-10,353,000","-31,078,000","-6,973,000","-10,118,000","-13,210,000","-7,689,000","-168,256,000","-13,608,000","-9,209,000","-9,966,000","-6,085,000","-46,784,000","-6,632,000","-12,655,000","-7,515,000","-12,902,000","-11,767,000","-8,234,000","18,408,000","-20,983,000","-9,796,000","-7,229,000","-254,500,000","-16,673,000","3,824,000","-13,104,000","4,901,000","-20,970,000","-1,397,000","-14,281,000","-1,385,000","-4,212,000","-3,714,000","-6,453,000","-67,142,000","-38,486,000","-4,630,000","-4,613,000","-10,685,000","-8,596,000","-9,133,000","-15,257,000","-12,337,000","-30,679,000","-22,858,000","-3,464,000","-6,600,000","-2,759,000","-10,621,000","-2,763,000","-10,326,000","-4,053,000","-10,638,000","1,585,000","-8,241,000","24,849,000","-16,437,000","-6,277,000","-8,582,000","-25,471,000","-8,192,000","-3,513,000","-3,221,000","-4,054,000","-10,953,000","-1,389,000","-4,856,000","-672,000","-9,007,000","5,565,000","1,610,000","1,492,000","-2,220,000","-3,377,000","-4,277,000","-174,000","-2,569,000","-218,000","-7,599,000","-382,000","5,680,000","-22,538,000","-23,369,000","-21,152,000","11,264,000","-70,849,000","-14,400,000","-21,300,000","-600,000","-31,700,000"
		NetPPEPurchaseAndSale,,"-13,671,000","-9,978,000","-9,010,000","-8,280,000","-7,513,000","-6,542,000","-8,787,000","-7,707,000","-9,936,000","-13,111,000","-10,706,000","-9,796,000","-12,321,000","-11,402,000","-13,163,000","-10,867,000","-10,320,000","-11,284,000","-9,529,000","-8,472,000","-9,294,000","-17,243,000","-15,079,000","-8,471,000","-7,028,000","-5,160,000","-5,485,000","-6,255,000","-4,300,000","-4,715,000","-6,590,000","-11,252,000","-5,836,000","-6,288,000","-5,183,000","-3,719,000","-2,776,000","-3,595,000","-3,011,000","-5,148,000","-4,846,000","-3,431,000","-5,207,000","-5,505,000","-5,121,000","-5,579,000","-11,684,000","-2,905,000","-1,654,000","-1,538,000","-1,185,000","-1,647,000","-3,886,000","-3,519,000","-2,895,000","-4,127,000","-4,797,000","-4,977,000","-3,075,000","-5,859,000","-2,298,000","-3,245,000","-2,706,000","-3,107,000","-2,801,000","-2,555,000","-2,847,000","-2,220,000","-2,518,000","-1,788,000","-999,000","-746,000","-233,000","-335,000","-613,000","-2,797,000","-381,000","-87,000","-190,000","-207,000","-882,000","-2,605,000","-4,845,000","-12,154,000","-9,005,000","-7,826,000","-4,977,000","26,825,000","-36,500,000","-7,800,000","-5,400,000","-1,800,000"
			PurchaseOfPPE,,"-13,671,000","-9,978,000","-9,010,000","-8,280,000","-7,513,000","-6,542,000","-8,787,000","-7,707,000","-9,936,000","-13,111,000","-10,706,000","-9,796,000","-12,321,000","-11,402,000","-13,163,000","-10,867,000","-10,320,000","-11,284,000","-9,529,000","-8,472,000","-9,294,000","-17,243,000","-15,079,000","-8,471,000","-7,028,000","-5,160,000","-5,485,000","-6,255,000","-4,300,000","-4,715,000","-6,590,000","-11,252,000","-5,836,000","-6,288,000","-5,183,000","-3,719,000","-2,776,000","-3,595,000","-3,011,000","-5,030,000","-4,839,000","-3,556,000","-5,207,000","-5,505,000","-5,121,000","-5,579,000","-11,684,000","-2,905,000","-1,654,000","-1,538,000","-1,185,000","-1,647,000","-3,886,000","-3,519,000","-2,895,000","-4,127,000","-4,797,000","-4,977,000","-3,075,000","-5,859,000","-2,298,000","-3,245,000","-2,706,000","-3,107,000","-2,801,000","-2,555,000","-2,847,000","-2,220,000","-2,518,000","-1,788,000","-999,000","-746,000","-233,000","-335,000","-613,000","-2,797,000","-381,000","-87,000","-190,000","-207,000","-882,000","-2,605,000","-4,845,000","-12,154,000","-9,005,000","-7,826,000","-4,977,000","26,825,000","-36,500,000","-7,800,000","-5,400,000","-1,800,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,"0",,,,"0",,,,,,,,"0","0","0","0","0","0","0","-2,880,000","459,000",,,,"-15,296,000","0","0","0","0","0","0","-15,000,000","0","-77,627,000","-34,437,000","0","-442,000","0","-800,000","0","-3,000,000","-800,000","-1,320,000","-675,000","-2,903,000","-8,252,000","267,000","-10,251,000","0",,,,"638,000","-505,000","-955,000","-2,800,000","-343,000","-2,547,000",,,"0","0","-38,000","-1,011,000","0","0","0","-419,000",,,,,,,,,"-321,000","0",,,"-250,000","19,000","-2,097,000","-42,160,000",,,,,
			PurchaseOfBusiness,,,,,"0",,,,"0",,,,,,,,"0","0","0","0","0","0","0","-2,880,000","459,000",,,,"-15,296,000","0","0","0","0","0","0","-15,000,000","0","-77,627,000","-34,437,000","0","-442,000","0","-800,000","0","-3,000,000","-800,000","-1,320,000","-675,000","-2,903,000","-8,252,000","267,000","-10,251,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,"12,964,000","-11,887,000","-3,458,000","-32,152,000","6,565,000","-3,562,000","-4,667,000","209,000","-35,026,000","-809,000","-1,000","-580,000","4,501,000","-6,460,000","6,844,000","-1,873,000","-482,000","-1,599,000","-2,866,000","-728,000","28,394,000","-3,721,000","8,334,000","108,000","3,811,000","-11,498,000","7,248,000","8,738,000","2,690,000","-16,402,000","3,493,000","-3,303,000","4,016,000","2,095,000","13,517,000","-2,445,000","5,572,000","-439,000","-1,614,000","1,491,000","-6,032,000","-4,347,000","-3,649,000","3,547,000","-6,386,000","-24,358,000","-10,149,000","2,762,000","4,317,000","2,007,000","1,083,000","-814,000","6,347,000","-1,978,000","-7,659,000","5,243,000","-3,651,000","30,696,000","-11,022,000","-16,000","-4,208,000","-1,070,000","-5,576,000","-288,000","-644,000","-2,600,000","-6,666,000","745,000","-1,476,000","1,174,000","-7,266,000",,,,,,,,,"9,853,000","-9,308,000","2,844,000","13,008,000","-8,751,000","354,000","-8,000,000","61,107,000","-53,050,000","27,800,000","-13,600,000","7,800,000",
			PurchaseOfInvestment,,"-15,244,000","-27,504,000","-26,566,000","-48,442,000","-14,485,000","-21,356,000","-19,216,000","-44,482,000","-35,255,000","-2,226,000","-1,600,000","-804,000","-133,000","-7,143,000","-1,396,000","-2,000,000","-724,000","-2,138,000","-4,600,000","-1,010,000","0","-4,096,000","-5,430,000","-121,000","-1,266,000","-19,894,000","-9,116,000","-91,000","-611,000","-17,822,000","-4,319,000","-4,355,000","-496,000","-2,637,000","-20,662,000","-6,178,000","-11,443,000","-11,761,000","-21,055,000","-6,224,000","-18,648,000","-8,318,000","-22,528,000",,,"-24,106,000","-10,401,000",,,,,"-814,000","6,347,000","-1,978,000","-7,659,000",,,,"-11,022,000","-16,000","-4,208,000","-1,070,000","-5,576,000","-288,000","-644,000","-1,722,000","-7,544,000","-247,000","-1,476,000","1,174,000","-7,266,000",,,,,,,,,,,,,"-8,751,000","354,000",,,,,,,
			SaleOfInvestment,,"28,208,000","15,617,000","23,108,000","16,290,000","21,050,000","17,794,000","14,549,000","44,691,000","229,000","1,417,000","1,599,000","224,000","4,634,000","683,000","8,240,000","127,000","242,000","539,000","1,734,000","282,000","28,394,000","375,000","13,764,000","229,000","5,077,000","8,396,000","16,364,000","8,829,000","3,301,000","1,420,000","7,812,000","1,052,000","4,512,000","4,732,000","34,179,000","3,733,000","17,015,000","11,322,000","19,441,000","7,715,000","12,616,000","3,971,000","18,879,000",,,,"252,000","2,762,000","4,317,000","2,007,000","1,083,000",,,,,"5,243,000","-3,651,000",,,,,,,,,,"878,000",,,,,,,,,,,,,"545,000","0","2,844,000","13,008,000","0","0","0","61,107,000",,,,"7,800,000",
		DividendsReceivedCFI,,"60,000","80,000","115,000","0","205,000","0","0","60,000","120,000","0","166,000","0","140,000","0","0","180,000","0","0","60,000","109,000","225,000","0","230,000","243,000","1,324,000","0","806,000","0","1,338,000","0","318,000","170,000","1,440,000","0","510,000","0","1,479,000","0","418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,"-13,776,000","868,000","2,000,000","9,354,000","-6,230,000","-14,000","244,000","-251,000","-14,812,000","312,000","1,332,000","410,000","1,595,000","-28,922,000","-313,000","-95,000","3,287,000","-19,000","568,000","857,000","-917,000","-19,000","-401,000","432,000","-39,000","-15,000","1,255,000","-291,000","5,173,000","147,000","1,382,000","104,000","-1,005,000","-19,000","2,442,000","-289,000","6,210,000","-15,000","-423,000","-2,183,000","518,000","-18,000","-277,000","-11,907,000","-30,000","578,000","-350,000","-418,000","-1,011,000","-14,000","-268,000","-302,000","113,000","1,444,000","-84,000","-169,000","712,000","85,000","460,000","-59,000","471,000","83,000","90,000","-118,000","224,000","1,139,000","-429,000","86,000","-862,000","-58,000","-323,000","6,881,000","1,843,000","1,827,000","-1,607,000",,,"-87,000","-2,379,000",,,"-108,000","-2,483,000","-1,383,000","-14,737,000","-3,229,000","-2,706,000","-2,011,000","-5,700,000","100,000","-3,000,000","200,000"
FinancingCashFlow,,"-24,777,000","-14,403,000","-23,653,000","-11,080,000","-18,625,000","-29,376,000","-7,805,000","-30,435,000","105,537,000","-6,494,000","-24,927,000","-6,866,000","-30,319,000","-6,853,000","-20,587,000","-12,700,000","-11,513,000","-37,779,000","-15,266,000","-24,736,000","-19,376,000","-18,068,000","126,622,000","-13,731,000","143,072,000","-4,493,000","-6,396,000","-4,355,000","-2,361,000","573,000","-1,792,000","-587,000","4,138,000","2,050,000","-26,000","717,000","336,000","864,000","-2,327,000","864,000","310,000","-92,000","1,104,000","6,374,000","7,714,000","-1,023,000","-7,116,000","3,151,000","2,222,000","-1,314,000","4,037,000","-889,000","81,000","-4,580,000","-294,000","119,000","-5,612,000","-35,433,000","-464,000","-27,308,000","9,718,000","10,165,000","-18,594,000","-15,187,000","9,793,000","1,376,000","5,172,000","3,635,000","5,580,000","-498,000","8,377,000","-4,409,000","-2,568,000","-1,721,000","-3,810,000","865,000","380,000","-658,000","5,021,000","-8,368,000","3,460,000","-4,305,000","53,356,000","-3,904,000","-20,440,000","-9,565,000","31,584,000","6,569,000","-200,000","100,000","2,200,000","91,700,000"
	CashFlowFromContinuingFinancingActivities,,"-24,777,000","-14,403,000","-23,653,000","-11,080,000","-18,625,000","-29,376,000","-7,805,000","-30,435,000","105,537,000","-6,494,000","-24,927,000","-6,866,000","-30,319,000","-6,853,000","-20,587,000","-12,700,000","-11,513,000","-37,779,000","-15,266,000","-24,736,000","-19,376,000","-18,068,000","126,622,000","-13,731,000","143,072,000","-4,493,000","-6,396,000","-4,355,000","-2,361,000","573,000","-1,792,000","-587,000","4,138,000","2,050,000","-26,000","717,000","336,000","864,000","-2,327,000","864,000","310,000","-92,000","1,104,000","6,374,000","7,714,000","-1,023,000","-7,116,000","3,151,000","2,222,000","-1,314,000","4,037,000","-889,000","81,000","-4,580,000","-294,000","119,000","-5,612,000","-35,433,000","-464,000","-27,308,000","9,718,000","10,165,000","-18,594,000","-15,187,000","9,793,000","1,376,000","5,172,000","3,635,000","5,580,000","-498,000","8,377,000","-4,409,000","-2,568,000","-1,721,000","-3,810,000","865,000","380,000","-658,000","5,021,000","-8,368,000","3,460,000","-4,305,000","53,356,000","-3,904,000","-20,440,000","-9,565,000","31,584,000","6,569,000","-200,000","100,000","2,200,000","91,700,000"
		NetIssuancePaymentsOfDebt,,"-382,000","-367,000","-289,000","-4,702,000","-7,641,000","-333,000","-927,000","-407,000","118,126,000","49,505,000","-1,375,000","-965,000","-1,784,000","22,428,000","-5,156,000","-5,246,000","-5,206,000","-5,157,000","-5,570,000","-6,273,000","-5,157,000","-5,156,000","135,000,000","-7,500,000","147,400,000","0","-1,151,000","0","-2,596,000","0","-705,000",,,,,"0","0","0","0","2,000","2,000","3,000","359,000","4,415,000","1,135,000","142,000","347,000","65,000","2,033,000","121,000","3,098,000","-141,000","1,030,000","18,000","44,000","266,000","31,000","15,000","412,000","7,270,000","1,075,000","-35,000","312,000","1,761,000","-427,000","18,000","416,000","327,000","-1,585,000","79,000","1,206,000","-16,173,000","6,900,000","-1,251,000","-4,001,000","531,000","1,190,000","-465,000","4,573,000","-8,968,000","3,251,000","-4,632,000","51,562,000","-5,039,000","-22,435,000","-12,717,000","28,112,000","-2,318,000","-200,000","700,000","-300,000","1,100,000"
			NetLongTermDebtIssuance,,"-382,000","-367,000","-289,000","-4,702,000","-7,641,000","-333,000","-927,000","-407,000","118,126,000","49,505,000","-1,375,000","-965,000","-1,784,000","22,428,000","-5,156,000","-5,246,000","-5,206,000","-5,157,000","-5,570,000","-6,273,000","-5,157,000","-5,156,000","135,000,000","-7,500,000","147,400,000","0","-1,151,000","0","-2,596,000","0","-705,000",,,,,"0","0","0","0","2,000","2,000","3,000","359,000","4,415,000","1,135,000","142,000","347,000","65,000","2,033,000","121,000","3,098,000","-141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,"0","0",,,"600,000,000","395,500,000",,,"0","226,875,000",,,"0","0","0","0","0","0","0","275,000,000","0",,,,,,,,,,,,"0","0","0","0","2,000","2,000","3,000","359,000","4,415,000","1,135,000","142,000","347,000","248,000","2,033,000","121,000","3,098,000","262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,"-382,000","-367,000","-289,000","-4,702,000","-7,641,000","-333,000","-927,000","-600,407,000","-277,374,000","-495,000","-1,375,000","-965,000","-228,659,000","-9,442,000","-5,156,000","-5,246,000","-5,206,000","-5,157,000","-5,570,000","-6,273,000","-5,157,000","-5,156,000","-140,000,000","-7,500,000","-2,600,000","0","-1,151,000","0","-2,596,000","0","-705,000",,,,,,,,,,,,,,,,,"-183,000","0",,,"-403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,"-19,563,000","-6,922,000","-2,464,000","0","-7,617,000","-22,770,000","0","-24,391,000","-6,126,000","-49,191,000","-12,738,000","0","-14,627,000","-22,745,000","0","-503,000","-3,307,000","-25,235,000","-4,026,000","-12,503,000","-9,378,000","-2,779,000","-4,161,000","-701,000","-113,000","-23,000","-6,573,000","-196,000","-94,000","-17,000","-3,731,000","-223,000","-59,000","-22,000","-1,945,000","-165,000","-30,000","-144,000","-2,499,000","-98,000","-19,000","-84,000","-4,014,000","-427,000","-27,000","-3,759,000","-9,631,000","-917,000","1,678,000","240,000","2,389,000","80,000","-961,000","-4,723,000","-375,000","-1,286,000","-5,836,000","-35,830,000","-3,774,000","-28,326,000","6,057,000","7,529,000","-19,907,000","-15,498,000","8,751,000","1,355,000","4,754,000","1,109,000","7,244,000","-616,000","7,004,000","695,000","1,601,000","-522,000","243,000","334,000","-810,000","-193,000","448,000","600,000","209,000","327,000","1,794,000","1,135,000","1,995,000","3,152,000","3,472,000","5,563,000","0","300,000","1,600,000","124,300,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,493,000","566,000","1,969,000","372,000","3,619,000","129,000","996,000","723,000","1,761,000","259,000","2,249,000","851,000","14,077,000","3,359,000","6,070,000","7,582,000","5,964,000","3,215,000","8,761,000","2,571,000","5,502,000","2,254,000","7,244,000","1,351,000","7,378,000","1,692,000","1,894,000","154,000","243,000","151,000","3,000","227,000","513,000","600,000","210,000","401,000","2,251,000","1,360,000","1,206,000","4,249,000","3,472,000","5,827,000","200,000","700,000","1,700,000","139,200,000"
			CommonStockPayments,,"-19,563,000","-6,922,000","-2,464,000","0","-7,617,000","-22,770,000","0","-24,391,000","-6,126,000","-49,191,000","-12,738,000","0","-14,627,000","-22,745,000","0","-503,000","-3,307,000","-25,235,000","-4,026,000","-12,503,000","-9,378,000","-2,779,000","-4,161,000","-701,000","-113,000","-23,000","-6,573,000","-196,000","-94,000","-17,000","-3,731,000","-223,000","-59,000","-22,000","-1,945,000","-165,000","-30,000","-144,000","-2,499,000","-98,000","-19,000","-84,000","-4,014,000","-427,000","-27,000","-2,266,000","-11,124,000","-1,483,000","-291,000","-132,000","-1,230,000","-49,000","-1,957,000","-5,446,000","-2,136,000","-1,545,000","-8,085,000","-36,681,000","-17,851,000","-31,685,000","-13,000","-53,000","-25,871,000","-18,713,000","-10,000","-1,216,000","-748,000","-1,145,000","0","-1,967,000","-374,000","-997,000","-293,000",,,"183,000","-813,000","-420,000","-65,000","0","-1,000","-74,000","-457,000","-225,000","789,000",,,"-264,000","-200,000","-400,000","-100,000","-14,900,000"
		CashDividendsPaid,,"-6,665,000","-6,683,000","-6,866,000","-5,544,000","-5,540,000","-5,607,000","-5,807,000","-5,506,000","-5,583,000","-5,628,000","-6,081,000","-5,701,000","-6,015,000","-5,716,000","-6,027,000","-5,713,000","-5,705,000","-5,714,000","-5,823,000","-5,772,000","-5,796,000","-5,841,000","-5,909,000","-5,774,000","-5,770,000","-5,174,000","-5,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-52,000",,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,"-5,544,000","-5,540,000","-5,607,000","-5,807,000","-5,506,000","-5,583,000","-5,628,000","-6,081,000","-5,701,000","-6,015,000","-5,716,000","-6,027,000","-5,713,000","-5,705,000","-5,714,000","-5,823,000","-5,772,000","-5,796,000","-5,841,000","-5,909,000","-5,774,000","-5,770,000","-5,174,000","-5,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,"3,326,000","0","3,593,000","0","2,335,000","0","3,371,000","0","3,371,000","0","4,313,000","1,000","3,166,000","0","4,105,000","0","2,901,000","0","3,984,000","140,000","2,367,000","184,000","2,430,000","66,000","1,481,000","112,000","2,379,000","816,000","293,000","405,000","1,479,000","1,432,000","3,519,000","2,032,000","1,822,000","791,000","324,000","846,000","173,000","972,000","268,000","22,000","3,109,000","2,069,000","6,010,000","2,005,000","2,983,000",,,,"-1,450,000","-823,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-1,493,000","-431,000","-17,627,000","-834,000","-162,000","-666,000","-4,442,000","-131,000","-4,251,000","-1,180,000","-9,046,000","-201,000","-11,059,000","-820,000","-13,509,000","-1,238,000","-196,000","-1,673,000","-3,831,000","-328,000","-1,412,000","-4,476,000","-738,000","178,000","74,000","592,000","4,064,000","130,000","36,000","185,000","1,165,000","-1,408,000","678,000","40,000","97,000","91,000","42,000","162,000","-1,000","-12,000","59,000","-33,000","1,650,000","317,000","596,000","589,000","-815,000","4,003,000","-1,489,000",,,,"-157,000","125,000","37,000","1,139,000","193,000","382,000","2,898,000","-6,252,000","2,586,000","2,671,000","1,001,000","-1,450,000","1,469,000","3,000","2,000","2,199,000","-79,000","39,000","167,000",,,,,,,,,,,,,,,,,,,,"900,000","-33,700,000"
EndCashPosition,,"846,505,000","725,391,000","649,304,000","850,778,000","694,128,000","553,109,000","542,786,000","689,244,000","563,708,000","464,423,000","424,637,000","626,360,000","489,509,000","387,679,000","365,729,000","520,848,000","389,990,000","282,625,000","282,019,000","410,882,000","351,305,000","250,033,000","244,073,000","273,252,000","207,342,000","270,743,000","276,514,000","380,838,000","304,451,000","248,190,000","238,573,000","333,717,000","247,784,000","182,628,000","150,426,000","224,066,000","168,235,000","192,916,000","196,372,000","282,005,000","218,196,000","192,169,000","156,937,000","246,856,000","181,309,000","151,118,000","146,016,000","219,233,000","175,811,000","182,938,000","187,569,000","255,000,000","217,486,000","199,228,000","205,949,000","318,918,000","223,654,000","166,908,000","199,576,000","289,106,000","248,795,000","201,263,000","185,419,000","257,543,000","212,285,000","170,866,000","146,015,000","199,133,000","149,341,000","116,219,000","86,287,000","108,102,000","76,906,000","64,403,000","53,883,000","82,685,000","68,403,000","60,496,000","58,792,000","66,128,000","57,749,000","55,944,000","63,726,000","88,463,000","65,238,000","66,824,000","66,665,000","86,975,000","110,900,000","92,500,000","88,200,000","0"
	ChangesInCash,,"133,941,000","82,701,000","-194,551,000","154,970,000","120,757,000","12,718,000","-165,277,000","141,088,000","98,516,000","37,719,000","-196,055,000","141,016,000","96,742,000","31,666,000","-144,711,000","134,178,000","96,724,000","2,732,000","-136,606,000","59,403,000","101,355,000","8,355,000","-19,212,000","60,492,000","-55,358,000","-4,414,000","-92,765,000","71,732,000","72,640,000","17,635,000","-93,236,000","81,538,000","71,436,000","29,560,000","-71,069,000","58,176,000","-25,678,000","-6,425,000","-81,487,000","63,303,000","28,768,000","39,075,000","-91,012,000","60,109,000","29,710,000","1,403,000","-70,770,000","39,603,000","-6,350,000","-6,489,000","-72,958,000","34,473,000","18,872,000","16,167,000","-99,803,000","87,510,000","53,222,000","19,432,000","-90,287,000","38,054,000","45,509,000","18,107,000","-73,880,000","45,887,000","41,329,000","25,064,000","-52,411,000","51,923,000","32,652,000","26,716,000","-22,338,000","30,051,000","12,407,000","10,619,000","-28,179,000","13,250,000","8,984,000","1,780,000","-4,308,000","8,471,000","4,545,000","-10,209,000","-20,702,000","25,084,000","-1,147,000","2,505,000","-21,126,000","-23,627,000","20,100,000","5,100,000","-25,800,000","85,000,000"
	EffectOfExchangeRateChanges,,"-12,827,000","-6,614,000","-6,923,000","1,680,000","20,262,000","-2,395,000","18,819,000","-15,552,000","769,000","2,067,000","-5,668,000","-4,165,000","5,088,000","-9,716,000","-10,408,000","-3,320,000","10,641,000","-2,126,000","7,743,000","174,000","-83,000","-2,395,000","-9,967,000","5,418,000","-8,043,000","-1,357,000","-11,559,000","4,655,000","-16,379,000","-8,018,000","-1,908,000","4,395,000","-6,280,000","2,642,000","-2,571,000","-2,345,000","997,000","2,969,000","-4,146,000","506,000","-2,741,000","-3,843,000","1,093,000","5,438,000","481,000","3,699,000","-2,447,000","3,819,000","-777,000","1,858,000","5,527,000","3,041,000","-614,000","-22,888,000","456,000","7,754,000","3,524,000","4,475,000","757,000","2,257,000","2,023,000","-2,263,000","1,756,000","-629,000","90,000","-213,000","-707,000","-2,131,000","470,000","3,216,000","523,000","1,145,000","96,000","-99,000","-623,000","1,032,000","-1,077,000","-76,000","-3,028,000","2,710,000","-2,740,000","2,427,000","-4,035,000","-1,859,000","-439,000","-2,346,000","816,000","-339,000","-1,600,000","-800,000","200,000","-1,200,000"
	BeginningCashPosition,,"725,391,000","649,304,000","850,778,000","694,128,000","553,109,000","542,786,000","689,244,000","563,708,000","464,423,000","424,637,000","626,360,000","489,509,000","387,679,000","365,729,000","520,848,000","389,990,000","282,625,000","282,019,000","410,882,000","351,305,000","250,033,000","244,073,000","273,252,000","207,342,000","270,743,000","276,514,000","380,838,000","304,451,000","248,190,000","238,573,000","333,717,000","247,784,000","182,628,000","150,426,000","224,066,000","168,235,000","192,916,000","196,372,000","282,005,000","218,196,000","192,169,000","156,937,000","246,856,000","181,309,000","151,118,000","146,016,000","219,233,000","175,811,000","182,938,000","187,569,000","255,000,000","217,486,000","199,228,000","205,949,000","305,296,000","223,654,000","166,908,000","199,576,000","289,106,000","248,795,000","201,263,000","185,419,000","257,543,000","212,285,000","170,866,000","146,015,000","199,133,000","149,341,000","116,219,000","86,287,000","108,102,000","76,906,000","64,403,000","53,883,000","82,685,000","68,403,000","60,496,000","58,792,000","66,128,000","57,749,000","55,944,000","63,726,000","88,463,000","65,238,000","66,824,000","66,665,000","86,975,000","110,900,000","92,500,000","88,200,000","113,700,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","100,000","-83,700,000"
IncomeTaxPaidSupplementalData,"54,914,000"
InterestPaidSupplementalData,"12,526,000"
CapitalExpenditure,,"-13,671,000","-9,978,000","-9,010,000","-8,280,000","-7,513,000","-6,542,000","-8,787,000","-7,707,000","-9,936,000","-13,111,000","-10,706,000","-9,796,000","-12,321,000","-11,402,000","-13,163,000","-10,867,000","-10,320,000","-11,284,000","-9,529,000","-8,472,000","-9,294,000","-17,243,000","-15,079,000","-8,471,000","-7,028,000","-5,160,000","-5,485,000","-6,255,000","-4,300,000","-4,715,000","-6,590,000","-11,252,000","-5,836,000","-6,288,000","-5,183,000","-3,719,000","-2,776,000","-3,595,000","-3,011,000","-5,030,000","-5,164,000","-3,556,000","-5,207,000","-5,505,000","-5,121,000","-5,579,000","-11,684,000","-2,905,000","-1,654,000","-5,019,000","-1,185,000","-1,647,000","-3,886,000","-3,519,000","-2,895,000","-4,127,000","-4,797,000","-4,977,000","-3,075,000","-5,859,000","-2,298,000","-3,245,000","-2,706,000","-3,107,000","-2,801,000","-2,555,000","-2,847,000","-2,220,000","-2,518,000","-1,788,000","-999,000","-746,000","-233,000","-335,000","-613,000","-2,797,000","-381,000","-87,000","-190,000","-207,000","-882,000","-2,605,000","-4,845,000","-12,154,000","-9,005,000","-7,826,000","-4,977,000",,"-36,500,000","-7,800,000","-5,400,000","-1,800,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,493,000","566,000","1,969,000","372,000","3,619,000","129,000","996,000","723,000","1,761,000","259,000","2,249,000","851,000","14,077,000","3,359,000","6,070,000","7,582,000","5,964,000","3,215,000","8,761,000","2,571,000","5,502,000","2,254,000","7,244,000","1,351,000","7,378,000","1,692,000","1,894,000","154,000","243,000","151,000","3,000","227,000","513,000","600,000","210,000","401,000","2,251,000","1,360,000","1,206,000","4,249,000","3,472,000","5,827,000","200,000","700,000","1,700,000","139,200,000"
