name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
		PrepaidAssets,"55,454,000","55,455,000","65,715,000","66,094,000","69,166,000","73,179,000","75,266,000","76,760,000","79,496,000","60,431,000","60,508,000","72,403,000","69,099,000","52,499,000","67,158,000","62,428,000","61,038,000","45,923,000","50,336,000","58,202,000","57,147,000","44,306,000","50,507,000","53,589,000","51,723,000","42,879,000","47,710,000","52,885,000","45,598,000","44,705,000","53,008,000","48,008,000","45,467,000","39,006,000","40,256,000","45,828,000","46,673,000","37,490,000","40,589,000","51,134,000","50,551,000","38,668,000","40,869,000","45,692,000","44,859,000","36,055,000","41,800,000","52,297,000","48,646,000","39,308,000","45,116,000","49,514,000","41,450,000","33,790,000","41,859,000","45,496,000","39,144,000","34,814,000","43,071,000","47,037,000","37,893,000","40,653,000","45,798,000","49,824,000","39,187,000","34,001,000","41,147,000","42,094,000","37,013,000","28,399,000","30,469,000","34,433,000","36,135,000","25,545,000","42,265,000","42,907,000","30,628,000","27,014,000","39,979,000","39,608,000","40,455,000","24,304,000","39,974,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,505,000","113,031,000","102,913,000","102,413,000","137,985,000","148,070,000","122,576,000","71,761,000","113,677,000","116,527,000","99,727,000","44,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,505,000","113,031,000","102,913,000","102,413,000","137,985,000","148,070,000","122,576,000","71,761,000","113,677,000","116,527,000","99,727,000","44,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,998,000","6,718,000",,,,,,,,"134,508,000",,,"478,652,000","317,913,000",,,,"75,111,000",,,"468,978,000",,,,"53,062,000","48,628,000","46,119,000","56,700,000","70,451,000","57,300,000","241,500,000","238,800,000","239,100,000","235,200,000","28,800,000","23,000,000","7,600,000","3,800,000","3,600,000","4,700,000","4,900,000","3,400,000","1,800,000","2,800,000","2,600,000"
	TotalNonCurrentAssets,"2,450,753,000","2,452,555,000","2,432,791,000","2,448,534,000","2,456,417,000","2,465,951,000","2,483,407,000","2,505,759,000","2,504,287,000","2,506,300,000","2,512,318,000","2,528,013,000","2,502,291,000","2,275,399,000","2,290,027,000","2,297,432,000","2,254,809,000","2,235,604,000","2,253,276,000","2,264,525,000","2,244,682,000","2,208,881,000","2,216,244,000","2,229,699,000","2,221,438,000","2,200,463,000","2,236,849,000","2,250,244,000","2,235,580,000","2,233,995,000","2,256,868,000","2,278,817,000","2,268,129,000","2,253,956,000","2,269,781,000","2,291,196,000","2,291,919,000","2,292,917,000","2,307,566,000","2,334,766,000","2,348,328,000","2,338,649,000","2,381,318,000","2,430,867,000","2,442,470,000","2,466,340,000","2,478,353,000","2,683,973,000","2,652,505,000","2,699,905,000","2,701,186,000","2,718,292,000","2,734,097,000","2,792,939,000","2,838,180,000","2,821,622,000","2,824,914,000","2,864,710,000","2,864,270,000","3,046,963,000","3,054,741,000","3,165,081,000","3,178,437,000","3,244,141,000","3,293,157,000","3,320,355,000","3,372,766,000","3,359,707,000","3,351,629,000","3,349,994,000","3,469,897,000","3,413,760,000","4,136,083,000","4,055,676,000","4,076,799,000","4,024,113,000","4,028,112,000","4,095,836,000","4,131,745,000","4,064,189,000","4,090,408,000","4,167,835,000","4,147,564,000","4,100,619,000","4,030,374,000","4,019,013,000","4,046,252,000","3,963,145,000","3,913,400,000","3,705,700,000","3,631,700,000","3,413,800,000","3,363,500,000","3,515,000,000","3,463,200,000","689,200,000","510,200,000","418,000,000","400,200,000","352,300,000","292,000,000","164,600,000","158,900,000","144,600,000"
		NetPPE,"1,431,809,000","1,437,681,000","1,417,598,000","1,432,757,000","1,439,445,000","1,447,998,000","1,463,694,000","1,484,772,000","1,486,193,000","1,485,124,000","1,492,312,000","1,507,312,000","1,483,421,000","1,253,682,000","1,266,564,000","1,273,879,000","1,259,641,000","1,237,957,000","1,254,516,000","1,266,229,000","1,246,579,000","1,211,255,000","1,214,995,000","1,228,241,000","1,219,899,000","1,198,154,000","1,215,888,000","1,230,341,000","1,222,269,000","1,218,106,000","1,238,860,000","1,260,024,000","1,247,852,000","1,231,683,000","1,245,196,000","1,261,989,000","1,258,372,000","1,254,629,000","1,265,544,000","1,284,134,000","1,292,471,000","1,291,837,000","1,308,112,000","1,349,678,000","1,351,098,000","1,365,085,000","1,389,873,000","1,510,201,000","1,478,432,000","1,528,377,000","1,556,730,000","1,557,612,000","1,560,473,000","1,610,373,000","1,647,879,000","1,640,175,000","1,641,068,000","1,678,556,000","1,664,388,000","1,655,195,000","1,661,633,000","1,875,895,000","1,898,984,000","1,891,977,000","1,927,591,000","1,940,535,000","2,054,505,000","2,030,941,000","2,020,038,000","2,042,516,000","2,057,321,000","2,070,584,000","2,748,994,000","2,417,635,000","2,452,152,000","2,413,039,000","2,400,088,000","2,378,846,000","2,376,572,000","2,322,256,000","2,335,700,000","2,357,909,000","2,347,233,000","2,293,481,000","2,644,538,000","2,234,083,000","2,244,819,000","2,148,315,000","2,449,300,000","1,882,100,000","1,825,900,000","1,651,300,000","1,854,700,000","1,491,800,000","1,466,300,000","565,900,000","450,300,000","360,000,000","341,300,000","293,400,000","245,300,000","140,200,000","137,100,000","122,600,000"
			GrossPPE,"2,712,778,000","2,688,583,000","2,644,545,000","2,638,707,000","2,622,086,000","2,605,401,000","2,584,470,000","2,585,634,000","2,559,391,000","2,546,411,000","2,525,226,000","2,513,076,000","2,461,154,000","2,204,678,000","2,197,350,000","2,173,342,000","2,138,051,000","2,095,887,000","2,087,911,000","2,073,684,000","2,031,959,000","1,968,565,000","1,949,352,000","1,939,708,000","1,909,953,000","1,862,764,000","1,855,603,000","1,852,006,000","1,822,481,000","1,797,617,000","1,796,322,000","1,794,121,000","1,758,109,000","1,716,975,000","1,705,387,000","1,697,427,000","1,669,883,000","1,635,190,000","1,615,758,000","1,603,495,000","1,581,145,000","1,544,351,000","1,525,081,000","1,531,789,000","1,496,557,000","1,470,986,000","1,456,425,000","2,729,955,000","2,699,566,000","2,718,930,000","2,709,515,000","2,680,431,000","2,654,939,000","2,688,038,000","2,699,778,000","2,659,595,000","2,630,327,000","2,655,003,000","2,624,166,000","2,580,064,000","2,564,109,000","2,875,115,000","2,860,867,000","2,820,281,000","2,866,345,000","2,851,339,000","2,974,459,000","2,919,244,000","2,874,593,000","2,860,333,000","2,839,316,000","2,820,170,000","3,649,528,000","3,167,220,000","3,165,270,000","3,079,937,000","3,025,049,000","2,960,701,000","2,922,650,000","2,823,539,000","2,801,356,000","2,789,823,000","2,740,188,000","2,653,921,000","2,972,565,000","2,531,854,000","2,508,003,000","2,382,656,000","2,657,000,000","2,059,700,000","1,976,700,000","1,777,900,000","1,970,900,000","1,571,100,000","1,524,700,000","606,600,000","485,900,000","390,300,000","366,400,000","314,800,000","263,100,000","155,300,000","150,100,000","134,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"520,209,000",,,,"493,542,000",,,,"486,033,000",,,,"472,911,000",,,,"457,480,000",,,,"436,580,000",,,,"421,180,000",,,,"419,290,000",,,,"404,989,000",,,,"393,482,000",,,,"386,112,000",,,,"379,802,000",,,"529,784,000",,,,"513,906,000",,,,"511,186,000",,,,"478,807,000",,,,"531,033,000",,,,"645,266,000",,,,"706,951,000",,,,"653,523,000",,,,"627,174,000",,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"328,251,000",,,,"324,943,000",,,,"318,960,000",,,,"302,957,000",,,,"295,124,000",,,,"279,052,000",,,,"270,758,000",,,,"268,425,000",,,,"264,853,000",,,,"256,967,000",,,,"250,020,000",,,,"248,155,000",,,"459,406,000",,,,"445,656,000",,,,"442,003,000",,,,"425,059,000",,,,"499,926,000",,,,"467,776,000",,,,"727,178,000",,,,"620,447,000",,,,"583,156,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,238,671,000",,,,"1,207,029,000",,,,"1,213,543,000",,,,"1,118,141,000",,,,"1,059,720,000",,,,"985,406,000",,,,"941,550,000",,,,"903,304,000",,,,"857,426,000",,,,"809,006,000",,,,"742,259,000",,,,"690,939,000",,,"327,421,000",,,,"321,382,000",,,,"317,289,000",,,,"284,055,000",,,,"1,835,386,000",,,,"1,761,551,000",,,,"433,175,000",,,,"351,461,000",,,,"307,559,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"2,712,778,000","601,452,000","2,644,545,000","2,638,707,000","2,622,086,000","579,887,000","2,584,470,000","2,585,634,000","2,559,391,000","527,875,000","2,525,226,000","2,513,076,000","2,461,154,000","310,669,000",,,,"283,563,000",,,,"267,527,000",,,,"229,276,000",,,,"206,598,000",,,,"189,707,000",,,,"175,735,000",,,,"165,960,000",,,,"152,090,000",,,"1,382,955,000",,,,"1,373,995,000",,,,"1,359,849,000",,,,"1,376,188,000",,,,,,,,,,,,"1,782,224,000",,,,"1,399,618,000",,,,"1,283,467,000",,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,280,969,000","-1,250,902,000","-1,226,947,000","-1,205,950,000","-1,182,641,000","-1,157,403,000","-1,120,776,000","-1,100,862,000","-1,073,198,000","-1,061,287,000","-1,032,914,000","-1,005,764,000","-977,733,000","-950,996,000","-930,786,000","-899,463,000","-878,410,000","-857,930,000","-833,395,000","-807,455,000","-785,380,000","-757,310,000","-734,357,000","-711,467,000","-690,054,000","-664,610,000","-639,715,000","-621,665,000","-600,212,000","-579,511,000","-557,462,000","-534,097,000","-510,257,000","-485,292,000","-460,191,000","-435,438,000","-411,511,000","-380,561,000","-350,214,000","-319,361,000","-288,674,000","-252,514,000","-216,969,000","-182,111,000","-145,459,000","-105,901,000","-66,552,000","-1,219,754,000","-1,221,134,000","-1,190,553,000","-1,152,785,000","-1,122,819,000","-1,094,466,000","-1,077,665,000","-1,051,899,000","-1,019,420,000","-989,259,000","-976,447,000","-959,778,000","-924,869,000","-902,476,000","-999,220,000","-961,883,000","-928,304,000","-938,754,000","-910,804,000","-919,954,000","-888,303,000","-854,555,000","-817,817,000","-781,995,000","-749,586,000","-900,534,000","-749,585,000","-713,118,000","-666,898,000","-624,961,000","-581,855,000","-546,078,000","-501,283,000","-465,656,000","-431,914,000","-392,955,000","-360,440,000","-328,027,000","-297,771,000","-263,184,000","-234,341,000","-207,700,000","-177,600,000","-150,800,000","-126,600,000","-116,200,000","-79,300,000","-58,400,000","-40,700,000","-35,600,000","-30,300,000","-25,100,000","-21,400,000","-17,800,000","-15,100,000","-13,000,000","-11,500,000"
		GoodwillAndOtherIntangibleAssets,"1,003,800,000","1,003,805,000","1,003,811,000","1,003,805,000","1,003,810,000","1,003,816,000","1,003,821,000","1,003,827,000","1,004,229,000","1,004,830,000","1,005,430,000","1,006,031,000","1,006,632,000","1,008,647,000","1,008,968,000","1,009,546,000","981,193,000","981,835,000","982,469,000","982,989,000","983,595,000","984,220,000","984,909,000","985,462,000","986,120,000","986,676,000","987,378,000","988,174,000","988,804,000","989,606,000","990,375,000","991,139,000","991,735,000","992,361,000","996,023,000","999,591,000","1,003,217,000","1,006,813,000","1,010,452,000","1,014,405,000","1,018,427,000","1,022,796,000","1,027,309,000","1,032,087,000","1,036,596,000","1,041,003,000","998,038,000","1,061,139,000","1,060,625,000","1,060,222,000","1,060,005,000","1,058,704,000","1,059,486,000","1,063,485,000","1,064,647,000","1,063,866,000","1,064,318,000","1,064,434,000","1,054,226,000","1,050,739,000","1,050,481,000","1,189,632,000","1,189,037,000","1,189,243,000","1,207,429,000","1,208,144,000","1,234,470,000","1,234,366,000","1,234,716,000","1,232,063,000","1,239,454,000","1,240,286,000","1,303,373,000","1,146,509,000","1,147,403,000","1,146,783,000","1,146,785,000","1,149,793,000","1,220,161,000","1,582,792,000","1,213,666,000","1,224,901,000","1,237,108,000","1,258,327,000","1,206,609,000","1,218,717,000","1,230,951,000","1,244,406,000","1,259,600,000","1,244,100,000","1,255,600,000","1,265,900,000","1,278,200,000","1,311,700,000","1,319,600,000","74,900,000","45,900,000","41,300,000","41,300,000","41,100,000","30,800,000","12,800,000","13,000,000","13,100,000"
			Goodwill,"659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,618,000","659,248,000","659,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","630,248,000","582,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"344,182,000","344,187,000","344,193,000","344,187,000","344,192,000","344,198,000","344,203,000","344,209,000","344,611,000","345,212,000","345,812,000","346,413,000","347,014,000","349,029,000","349,720,000","350,298,000","350,945,000","351,587,000","352,221,000","352,741,000","353,347,000","353,972,000","354,661,000","355,214,000","355,872,000","356,428,000","357,130,000","357,926,000","358,556,000","359,358,000","360,127,000","360,891,000","361,487,000","362,113,000","365,775,000","369,343,000","372,969,000","376,565,000","380,204,000","384,157,000","388,179,000","392,548,000","397,061,000","401,839,000","406,348,000","410,755,000","415,238,000","1,061,139,000","1,060,625,000","1,060,222,000","1,060,005,000","1,058,704,000","1,059,486,000","1,063,485,000","1,064,647,000","1,063,866,000","1,064,318,000","1,064,434,000","1,054,226,000","1,050,739,000","1,050,481,000","1,189,632,000","1,189,037,000","1,189,243,000","1,207,429,000","1,208,144,000","1,234,470,000","1,234,366,000","1,234,716,000","1,232,063,000","1,239,454,000","1,240,286,000","1,303,373,000","1,146,509,000","1,147,403,000","1,146,783,000","1,146,785,000","1,149,793,000","1,220,161,000","1,582,792,000","1,213,666,000","1,224,901,000","1,237,108,000","1,258,327,000","1,206,609,000","1,218,717,000","1,230,951,000","1,244,406,000","1,259,600,000","1,244,100,000","1,255,600,000","1,265,900,000","1,278,200,000","1,311,700,000","1,319,600,000","74,900,000","45,900,000","41,300,000","41,300,000","41,100,000","30,800,000","12,800,000","13,000,000","13,100,000"
