name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
		NetIntangiblesPurchaseAndSale,,,,,,,"0","-52,000",,,"-25,000","0",,,"-27,000","-32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"0","-52,000",,,"-25,000","0",,,"-27,000","-32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-216,460,000",,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-216,460,000",,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-451,480,000","-30,845,000","-189,545,000","-25,185,000","-205,905,000","-6,526,000","-7,397,000","-11,194,000","-16,783,000","-17,362,000","-21,193,000","-22,544,000","-28,406,000","-24,520,000","-33,222,000","-53,860,000","-47,820,000","-39,321,000","-33,438,000","-195,888,000","-29,627,000","-29,872,000","-42,339,000","-39,812,000","-53,663,000","-48,818,000","507,458,000","-33,586,000","-36,869,000","-36,120,000","-32,600,000","-293,059,000","-43,425,000","-33,339,000","-288,560,000","-151,445,000","-91,072,000","158,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-451,480,000","-30,845,000","-189,545,000","-25,185,000","-205,905,000","-6,526,000","-7,397,000","-11,194,000","-16,783,000","-17,362,000","-21,193,000","-22,544,000","-28,406,000","-24,520,000","-33,222,000","-53,860,000","-47,820,000","-39,321,000","-33,438,000","-195,888,000","-29,627,000","-29,872,000","-42,339,000","-39,812,000","-53,663,000","-48,818,000","-57,657,000","-33,586,000","-36,869,000","-36,120,000","-32,611,000","-293,086,000","-43,490,000","-33,346,000","-288,567,000","-151,445,000","-91,077,000","-37,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,"183,553,000",,,,"89,882,000",,,,"49,538,000","0","0","0","116,949,000","94,047,000","43,000","136,993,000","44,000","16,000","27,038,000","123,117,000","385,000","31,000","41,164,000","7,000","522,683,000","42,427,000",,,"11,000","27,000","65,000","7,000","7,000","0","5,000","195,616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","-80,000",,,"0","0",,,,,,,"0","0","0","0","-106,000","0","0","-19,000",,,,,"0","0",,,,,,,"0","0",,,,,,,"0","0",,,"300,000","300,000",,,"250,000","250,000","0","0","-5,675,000","568,000",,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,"0","-80,000",,,"0","0",,,,,,,"0","0","0","0","-106,000","0","0","-19,000",,,,,"0","0",,,,,,,"0","0",,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"300,000","300,000",,,"250,000","250,000","0","0","-5,675,000","568,000",,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,"195,201,000",,,,,"89,882,000","73,355,000","0","3,500,000",,,,,"113,949,000","97,047,000","1,143,000","136,993,000","156,000","-4,979,000","25,041,000","122,613,000","181,000","-6,969,000","39,559,000","-302,000","-35,057,000","41,603,000","3,236,000","-11,299,000","-1,296,000","-6,338,000","2,933,000","390,000","-5,158,000","67,663,000","69,034,000","-130,267,000","-1,821,000","-745,000","-8,770,000","593,000","-24,978,000","1,175,000","-4,206,000","-2,422,000","154,000","404,000","-7,730,000","2,291,000","553,000","-1,861,000","-3,169,000","2,654,000","3,351,000","359,963,000","-357,709,000","5,206,000","3,824,000","5,157,000","26,127,000","-68,000","471,754,000","-539,044,000","-219,846,000","216,460,000",,,,,,,,,
FinancingCashFlow,"-121,755,000","-85,832,000","-80,768,000","18,061,000","26,784,000","-6,181,000","-140,580,000","-92,479,000","-265,202,000","52,344,000","-19,883,000","-63,489,000","-23,114,000","-134,680,000","-23,571,000","-20,342,000","26,507,000","-141,193,000","-21,669,000","-16,898,000","56,939,000","-64,577,000","-32,316,000","-20,152,000","-133,943,000","-96,369,000","-229,804,000","-22,201,000","-123,751,000","-46,687,000","42,244,000","-23,316,000","242,849,000","-15,905,000","251,650,000","-9,638,000","-110,115,000","15,480,000","-14,329,000","-15,255,000","78,421,000","-18,614,000","-108,214,000","-13,642,000","97,959,000","-8,875,000","215,204,000","-7,845,000","-116,842,000","-7,886,000","149,636,000","-9,668,000","-379,000","-45,821,000","-25,141,000","-200,918,000","-27,804,000","-39,860,000","-35,726,000","-53,121,000","-57,548,000","288,085,000","-23,402,000","-26,966,000","175,662,000","223,788,000","91,032,000","277,777,000","442,240,000","61,398,000","-29,336,000","-3,824,000","11,583,000","5,763,000","-82,419,000"
	CashFlowFromContinuingFinancingActivities,"-121,755,000","-85,832,000","-80,768,000","18,061,000","26,784,000","-6,181,000","-140,580,000","-92,479,000","-265,202,000","52,344,000","-19,883,000","-63,489,000","-23,114,000","-134,680,000","-23,571,000","-20,342,000","26,507,000","-141,193,000","-21,669,000","-16,898,000","56,939,000","-64,577,000","-32,316,000","-20,152,000","-133,943,000","-96,369,000","-229,804,000","-22,201,000","-123,751,000","-46,687,000","42,244,000","-23,316,000","242,849,000","-15,905,000","251,650,000","-9,638,000","-110,115,000","15,480,000","-14,329,000","-15,255,000","78,421,000","-18,614,000","-108,214,000","-13,642,000","97,959,000","-8,875,000","215,204,000","-7,845,000","-116,842,000","-7,886,000","149,636,000","-9,668,000","-379,000","-45,821,000","-25,141,000","-200,918,000","-27,804,000","-39,860,000","-35,726,000","-53,121,000","-57,548,000","288,085,000","-23,402,000","-26,966,000","175,662,000","223,788,000","91,032,000","277,777,000","442,240,000","61,398,000","-29,336,000","-3,824,000","11,583,000","5,763,000","-82,419,000"
		NetIssuancePaymentsOfDebt,"-114,555,000","-35,503,000","-77,423,000","-819,000","-810,000","-832,000","-137,528,000","-86,574,000","-251,718,000","298,102,000","-2,195,000","-1,981,000","-1,955,000","-1,834,000","-2,219,000","-1,722,000","-1,871,000","-1,893,000","-1,746,000","-2,611,000","-2,587,000","61,401,000","-69,052,000","-3,058,000","-76,041,000","-17,558,000","-212,926,000","-5,494,000","-104,762,000","-5,875,000","38,774,000","-5,955,000","-5,980,000","-5,673,000","-6,282,000","-5,030,000","-4,672,000","-92,901,000","-5,289,000","-5,015,000","-37,799,000","-10,295,000","-96,119,000","-5,586,000","-3,209,000","-3,394,000","34,483,000","-117,158,000","2,745,000","-2,745,000","-3,222,000","-4,476,000","-90,836,000","-33,322,000","-2,851,000","-2,487,000","-2,010,000","-2,038,000","-11,547,000","-14,908,000","-64,083,000","312,044,000","-665,000","-3,293,000","137,759,000","93,873,000","97,723,000","53,116,000","299,503,000","-44,768,000","-160,461,000","2,249,000","-3,323,000","-1,356,000","-51,695,000"
			NetLongTermDebtIssuance,"-114,555,000","-35,503,000","-77,423,000","-819,000","-810,000","-832,000","-137,528,000","-36,574,000","-1,718,000","298,102,000","-2,195,000","-1,981,000","-1,955,000","-1,834,000","-2,219,000","-1,722,000","-1,871,000","-1,893,000","-1,746,000","-2,611,000","-2,587,000","61,401,000","-69,052,000","-3,058,000","-76,041,000","-17,558,000","-212,926,000","-5,494,000","-104,762,000","-5,875,000","38,774,000","-5,955,000","-5,980,000","-5,673,000","-6,282,000","-5,030,000","-4,672,000","-92,901,000","-5,289,000","-5,015,000","-37,799,000","-10,295,000","-96,119,000","-5,586,000","-3,209,000","-3,394,000","34,483,000","-117,158,000","2,745,000","-2,745,000","-3,222,000","-4,476,000","-90,836,000","-33,322,000","-2,851,000","-2,487,000","-2,010,000","-2,038,000","-11,547,000","-14,908,000","-64,083,000","312,044,000","-665,000","-3,293,000","137,759,000","93,873,000","97,723,000","53,116,000","299,503,000","-44,768,000","-160,461,000","2,249,000","-3,323,000","-1,356,000","-51,695,000"
				LongTermDebtIssuance,,,,,,"0","0","0","0","300,000,000",,,,,"65,000,000","0","0","0","220,000,000","0","0","240,000,000","0","0","0","100,000,000","85,000,000","0",,,"155,000,000","12,500,000",,,"0","5,750,000","0","30,000,000","0","0",,,"220,000,000","0",,,"92,500,000","0",,,"0","0","60,000,000","0","0","141,000,000","40,000,000","0","0","0","112,000,000","314,000,000","0","-3,000,000","268,624,000","174,918,000","111,857,000","53,970,000","535,157,000","223,000","414,541,000","14,143,000","27,359,000","1,304,000","78,183,000"
				LongTermDebtPayments,"-114,555,000","-35,503,000","-77,423,000","-819,000","-810,000","-832,000","-137,528,000","-36,574,000","-1,718,000","-1,898,000","-2,195,000","-1,981,000","-1,955,000","-1,834,000","-67,219,000","-1,722,000","-1,871,000","-1,893,000","-221,746,000","-2,611,000","-2,587,000","-178,599,000","-69,052,000","-3,058,000","-76,041,000","-117,558,000","-297,926,000","-5,494,000","-142,762,000","-5,875,000","-116,226,000","-18,455,000","-16,730,000","-5,673,000","-6,282,000","-10,780,000","-4,672,000","-122,901,000","-5,289,000","-5,015,000","-52,799,000","-10,295,000","-316,119,000","-5,586,000","-243,209,000","-3,394,000","-58,017,000",,,"-2,745,000","-3,222,000","-4,476,000","-150,836,000","-33,322,000","-2,851,000","-143,487,000","-42,010,000","-2,038,000","-11,547,000","-14,908,000","-176,083,000","-1,956,000","-665,000","-293,000","-130,865,000","-81,045,000","-14,134,000","-854,000","-235,654,000","-44,991,000","-575,002,000","-11,894,000","-30,682,000","-2,660,000","-129,878,000"
			NetShortTermDebtIssuance,,,"0","0",,,"0","-50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"110,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"-110,000,000","0",,,"0","-50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-9,734,000","-46,816,000","0","0","37,082,000","-3,516,000","0","0","0","-107,886,000","-88,000","-44,265,000","-5,735,000","-4,435,000","0","0","45,125,000","-4,232,000","0","3,189,000","76,218,000","-3,793,000","55,133,000","0","0","-2,641,000",,,,,"20,198,000","0","262,800,000","1,392,000","271,200,000","0","0","295,251,000","431,000","0",,,,,,,,,,,"158,377,000","0",,,"-53,000","-172,587,000","0","-11,827,000","0","-13,325,000",,,"0","-350,000","0","158,057,000","14,278,000","142,185,000","159,576,000","-3,799,000","308,073,000",,,,
			CommonStockIssuance,,,"0","0",,,,,,,"0","0",,,"0","0",,,"0","3,189,000",,,,,,,,,,,"20,198,000","0","262,800,000","1,392,000","271,200,000","0","0","295,251,000","0","0",,,,,,,"199,875,000","0",,,"165,600,000","0",,,"0","0",,,"0","0","110,895,000","0","0","0","0","158,400,000","14,295,000","145,883,000","39,551,000","121,250,000","336,584,000","25,427,000",,,
			CommonStockPayments,"-48,177,000","-46,816,000","0","0","-1,361,000","-3,516,000","0","0","0","-107,886,000","-88,000","-44,265,000","-5,735,000","-4,435,000","0","0","0","-4,232,000","0","0","0","-3,793,000","0","0","0","-2,641,000",,,,,"-386,000","-45,000","-396,000","-173,000","-315,000","0","0","-376,000","-20,000","0",,,,,,,"-9,233,000","0",,,"-7,223,000","0","-4,802,000","0","-53,000","-172,587,000","0","-11,827,000","0","-13,325,000","-73,565,000","0","0","-350,000","0","-343,000","-17,000","-3,698,000","120,025,000","-125,049,000",,,"0","0",
		NetPreferredStockIssuance,,,"0","21,656,000",,,,,,,,,,,,,,,,,,,"0","0","-42,624,000","110,984,000",,,,,,,,,"0","0","-100,000,000","-176,250,000","0","0",,,"0","0",,,,,,,,,,,,,,,"0","0",,,"842,000","-150,000","54,308,000","0","0","98,870,000","-3,799,000","121,250,000",,,"0","0",
			PreferredStockIssuance,,,"0","100,000,000",,,,,,,,,,,,,,,,,,,"0","0","75,000,000","115,000,000",,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,"0","0",,,"0","0","55,000,000","0","0","99,000,000","0","121,250,000",,,"0","0",
			PreferredStockPayments,,,"0","-78,344,000",,,,,,,,,,,,,,,,,,,"0","0","-117,624,000","-4,016,000",,,,,,,,,"0","0","-100,000,000","-176,250,000",,,,,,,,,,,,,,,,,,,,,"0","0",,,,"-150,000","-692,000","0","0","-130,000",,,,,,,
		CashDividendsPaid,"-13,998,000","-3,513,000","-2,948,000","-2,776,000","-4,761,000","-3,208,000","-3,208,000","-3,207,000","-13,984,000","-135,872,000","-14,451,000","-14,618,000","-14,636,000","-126,461,000","-14,620,000","-14,620,000","-14,488,000","-133,894,000","-14,474,000","-14,465,000","-14,228,000","-119,847,000","-14,033,000","-13,898,000","-13,254,000","-186,301,000","-12,730,000","-12,735,000","-12,734,000","-39,345,000","-12,570,000","-12,370,000","-11,467,000","-11,443,000","-10,444,000","-2,300,000","-4,993,000","-9,787,000","-7,437,000","-7,437,000","-7,437,000","-7,437,000","-7,437,000","-7,310,000","-5,137,000","-5,137,000","-5,137,000","-5,137,000","-5,137,000","-5,137,000","-5,137,000","-5,138,000","-5,137,000","-12,499,000","-22,199,000","-25,775,000","-25,784,000","-25,995,000","-24,179,000","-24,361,000","-23,949,000","-23,826,000","-22,675,000","-22,672,000","-21,553,000","-19,831,000","-18,873,000","-15,928,000","-11,024,000","-11,016,000","0","-5,904,000","-3,146,000","-300,000","-36,236,000"
		NetOtherFinancingCharges,,,"-397,000","0","-784,000","1,375,000","156,000","-2,698,000","500,000","-2,000,000","-3,149,000","-2,625,000","-788,000","-1,950,000","-6,732,000","-4,000,000","-2,259,000","-1,174,000","-5,449,000","-3,011,000","-2,464,000","-2,338,000","-4,364,000","-3,196,000","-2,024,000","-853,000","-4,148,000","-3,972,000","-6,255,000","-1,467,000","-4,158,000","-4,991,000","-2,504,000","-181,000","-2,824,000","-2,308,000","-450,000","-833,000","-2,034,000","-2,803,000","-2,445,000","-882,000","-4,658,000","-746,000","-8,695,000","-344,000","-4,784,000","114,450,000","-114,450,000","-4,000","-382,000","-54,000",,,"-38,000","-69,000",,,"0","-527,000","-6,846,000","-133,000","-904,000","-501,000","5,148,000","-8,311,000","-2,096,000","-466,000","-2,016,000","-269,000","-176,948,000","-25,596,000","18,052,000","7,419,000","5,512,000"
EndCashPosition,"254,389,000","254,389,000","162,717,000","221,611,000","210,388,000","365,257,000","416,139,000","503,634,000","586,380,000","900,930,000","864,973,000","776,245,000","787,702,000","734,741,000","862,369,000","719,485,000","619,889,000","546,386,000","488,002,000","466,519,000","597,318,000","441,830,000","369,537,000","367,117,000","354,682,000","396,669,000","499,067,000","176,190,000","98,760,000","156,972,000","222,096,000","135,427,000","360,702,000","94,792,000","104,363,000","100,225,000","123,217,000","208,313,000","157,217,000","164,469,000","204,549,000","126,199,000","150,533,000","159,974,000","144,728,000","153,214,000","277,976,000","71,089,000","204,299,000","333,519,000","358,610,000","202,578,000","195,073,000","136,158,000","179,042,000","189,098,000","38,940,000","22,300,000","67,412,000","34,574,000","51,245,000","15,104,000","29,029,000","125,189,000","15,665,000","19,938,000","17,538,000","145,624,000","61,753,000","69,898,000","16,261,000","26,687,000","23,583,000","16,959,000","20,229,000"
	ChangesInCash,"-110,868,000","91,672,000","-58,894,000","11,223,000","-154,869,000","-50,882,000","-87,495,000","-82,746,000","-314,550,000","35,957,000","88,728,000","-11,457,000","52,961,000","-127,628,000","142,884,000","99,596,000","73,503,000","-12,925,000","21,483,000","-130,799,000","155,488,000","72,293,000","2,420,000","12,435,000","-41,987,000","-102,398,000","322,877,000","77,430,000","-58,212,000","-65,124,000","86,669,000","-225,275,000","265,910,000","-9,571,000","4,138,000","-22,992,000","-85,096,000","51,096,000","-6,598,000","-39,399,000","78,350,000","-24,334,000","-9,441,000","15,246,000","-8,639,000","-122,667,000","206,887,000","-133,210,000","-129,220,000","-19,736,000","156,678,000","7,655,000","61,059,000","-42,884,000","-9,946,000","151,372,000","16,640,000","-45,112,000","32,838,000","-16,671,000","36,141,000","-13,925,000","-96,160,000","109,524,000","-4,273,000","2,400,000","-128,086,000","83,871,000","-8,145,000","63,932,000","-26,450,000","3,104,000","6,624,000","-3,270,000","-10,560,000"
	BeginningCashPosition,"365,257,000","162,717,000","221,611,000","210,388,000","365,257,000","416,139,000","503,634,000","586,380,000","900,930,000","864,973,000","776,245,000","787,702,000","734,741,000","862,369,000","719,485,000","619,889,000","546,386,000","559,311,000","466,519,000","597,318,000","441,830,000","369,537,000","367,117,000","354,682,000","396,669,000","499,067,000","176,190,000","98,760,000","156,972,000","222,096,000","135,427,000","360,702,000","94,792,000","104,363,000","100,225,000","123,217,000","208,313,000","157,217,000","164,469,000","204,549,000","126,199,000","150,533,000","159,974,000","144,728,000","153,214,000","275,881,000","71,089,000","204,299,000","333,519,000","353,255,000","202,578,000","195,073,000","136,158,000","179,042,000","189,098,000","38,940,000","22,300,000","67,412,000","34,574,000","51,245,000","15,104,000","29,029,000","125,189,000","15,665,000","19,938,000","17,538,000","145,624,000","61,753,000","69,898,000","5,966,000","26,687,000","23,583,000","16,959,000","20,229,000","30,789,000"
IncomeTaxPaidSupplementalData,,"103,000",,,,,,,,"77,000",,"82,000","135,000","137,000","122,000","329,000","207,000","35,000","569,000","417,000","409,000","38,000","138,000","394,000","505,000","204,000",,,,,"107,000","60,000",,,"1,747,000","281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"30,496,000","9,761,000",,,"5,003,000","10,696,000",,,,"13,091,000","8,598,000","13,810,000","8,601,000","14,292,000","8,399,000","14,252,000","8,526,000","13,618,000","8,400,000","14,901,000","8,054,000","9,632,000","12,562,000","11,736,000","13,354,000","12,455,000","16,233,000","15,320,000","16,759,000","15,240,000","17,857,000","17,467,000","17,759,000","16,428,000","19,065,000","17,640,000","16,862,000","17,996,000","18,095,000","19,768,000","19,438,000","20,933,000",,"20,435,000","18,686,000","16,469,000",,"16,813,000","15,832,000","16,902,000",,,"22,974,000","27,021,000",,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,"-52,000",,,,,,,"-27,000","-32,000",,,,,,,,,,,,,,,,,,,,,,,,"-118,465,000","-53,891,000","-24,286,000",,"-17,733,000","-193,199,000","-134,765,000","-50,347,000","-131,924,000","-4,498,000","-12,625,000","-10,618,000","-7,428,000","-12,247,000","-13,812,000","-14,093,000","-51,603,000","-27,876,000","-31,820,000","-32,394,000","-27,246,000","-154,549,000","-324,291,000","-45,909,000","-36,958,000","-228,985,000","-275,885,000","-249,534,000","-266,713,000","-448,945,000","-13,705,000","-18,479,000","-13,761,000","-53,507,000","-18,378,000","-29,456,000"
IssuanceOfCapitalStock,,,"0","100,000,000",,,,,,,"0","0",,,"0","0",,,"0","3,189,000",,,"55,133,000","0","75,000,000","115,000,000",,,,,"20,198,000","0","262,800,000","1,392,000","271,200,000","0","0","295,251,000","0","0",,,"0","0",,,"199,875,000","0",,,"165,600,000","0",,,"0","0",,,"0","0","110,895,000","0","0","0","55,000,000","158,400,000","14,295,000","244,883,000","39,551,000","242,500,000","336,584,000","25,427,000","0","0",
IssuanceOfDebt,,,"110,000,000","0","0","0","0","0","0","300,000,000",,,,,"65,000,000","0","0","0","220,000,000","0","0","240,000,000","0","0","0","100,000,000","85,000,000","0",,,"155,000,000","12,500,000",,,"0","5,750,000","0","30,000,000","0","0",,,"220,000,000","0",,,"92,500,000","0",,,"0","0","60,000,000","0","0","141,000,000","40,000,000","0","0","0","112,000,000","314,000,000","0","-3,000,000","268,624,000","174,918,000","111,857,000","53,970,000","535,157,000","223,000","414,541,000","14,143,000","27,359,000","1,304,000","78,183,000"
RepaymentOfDebt,"-224,555,000","-35,503,000","-187,423,000","-819,000","-810,000","-832,000","-137,528,000","-86,574,000","-251,718,000","-1,898,000","-2,195,000","-1,981,000","-1,955,000","-1,834,000","-67,219,000","-1,722,000","-1,871,000","-1,893,000","-221,746,000","-2,611,000","-2,587,000","-178,599,000","-69,052,000","-3,058,000","-76,041,000","-117,558,000","-297,926,000","-5,494,000","-142,762,000","-5,875,000","-116,226,000","-18,455,000","-16,730,000","-5,673,000","-6,282,000","-10,780,000","-4,672,000","-122,901,000","-5,289,000","-5,015,000","-52,799,000","-10,295,000","-316,119,000","-5,586,000","-243,209,000","-3,394,000","-58,017,000",,,"-2,745,000","-3,222,000","-4,476,000","-150,836,000","-33,322,000","-2,851,000","-143,487,000","-42,010,000","-2,038,000","-11,547,000","-14,908,000","-176,083,000","-1,956,000","-665,000","-293,000","-130,865,000","-81,045,000","-14,134,000","-854,000","-235,654,000","-44,991,000","-575,002,000","-11,894,000","-30,682,000","-2,660,000","-129,878,000"
RepurchaseOfCapitalStock,"-245,464,000","-46,816,000","0","-78,344,000","-120,304,000","-3,516,000","0","0","0","-107,886,000","-88,000","-44,265,000","-5,735,000","-4,435,000","0","0","0","-4,232,000","0","0","0","-3,793,000","0","0","-117,624,000","-6,657,000",,,,,"-386,000","-45,000","-396,000","-173,000","0","0","-100,000,000","-176,250,000","431,000","0",,,,,,,"-9,233,000","0",,,"-7,223,000","0","-4,802,000","0","-53,000","-172,587,000","0","-11,827,000","0","-13,325,000","-73,565,000","0","842,000","-500,000","-692,000","-343,000","-17,000","-3,828,000","116,226,000","-125,049,000",,,"0","0",
FreeCashFlow,"79,693,000","13,148,000","19,966,000","22,327,000","24,252,000","-38,175,000","-29,400,000","-52,428,000","-32,454,000","-2,525,000","80,266,000","74,576,000","104,481,000","31,572,000","85,728,000","76,251,000","94,173,000","30,596,000","76,540,000","79,966,000","110,135,000","44,148,000","76,894,000","79,368,000","106,060,000","43,091,000","80,280,000","91,614,000","99,185,000","28,982,000","78,321,000","82,438,000","78,553,000","39,283,000","46,206,000","50,428,000","61,069,000","13,416,000","238,872,000","-69,751,000","8,699,000","-6,324,000","163,753,000","27,640,000","-142,279,000","-111,412,000","-8,773,000","-126,130,000","-4,948,000","-14,141,000","6,218,000","11,171,000","10,902,000","-2,301,000","15,885,000","-8,216,000","38,260,000","-10,458,000","26,446,000","31,293,000","-80,298,000","-301,942,000","-7,546,000","6,643,000","-176,549,000","-247,181,000","-222,666,000","-214,623,000","-457,532,000","2,534,000","-17,886,000","-1,286,000","-34,329,000","-9,033,000","-14,194,000"
