name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
		DeferredTax,"-4,729,000","78,000","35,000","-2,356,000","-2,486,000","1,088,000","366,000","-6,143,000","334,000","560,000","1,666,000","-12,212,000","826,000","679,000","943,000","-2,718,000","780,000","420,000","21,906,000","-452,000","85,000",,,"-472,000","-2,000","144,000","0","-704,000","-1,000","13,000","95,000","-1,530,000","-40,000","-76,000","-7,000","-1,694,000","-263,000","118,000","66,000","22,122,000","38,000","1,028,000","570,000","-4,674,000","1,286,000","622,000","-262,000","4,086,000","-3,182,000","-3,064,000","-1,029,000","-3,765,000","2,006,000","1,516,000","-930,000","399,000","-139,000","451,000","-149,000","6,306,000","3,895,000","993,000","2,961,000","-17,959,000","-545,000","510,000","-45,000","-373,000","-28,000","446,000","-41,000","39,293,000","-994,000","10,941,000","-2,294,000","-6,225,000","-8,955,000","5,559,000","-17,385,000","-4,594,000","1,931,000","377,000","-2,066,000","1,676,000","-2,275,000","-550,000","-138,000","-126,000","-938,000","-604,000","-256,000","-704,000","-299,000","-293,000","-482,000","-180,000","-153,000","-591,000","-147,000","11,000","0","-347,000","-145,000",,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-4,729,000","78,000","35,000","-2,356,000","-2,486,000","1,088,000","366,000","-6,143,000","334,000","560,000","1,666,000","-12,212,000","826,000","679,000","943,000","-2,718,000","780,000","420,000","21,906,000","-452,000","85,000",,,"-472,000","-2,000","144,000","0","-704,000","-1,000","13,000","95,000","-1,530,000","-40,000","-76,000","-7,000","-1,694,000","-263,000","118,000","66,000","22,122,000","38,000","1,028,000","570,000","-4,674,000","1,286,000","622,000","-262,000","4,086,000","-3,182,000","-3,064,000","-1,029,000","-3,765,000","2,006,000","1,516,000","-930,000","399,000","-139,000","451,000","-149,000","6,306,000","3,895,000","993,000","2,961,000","-17,959,000","-545,000","510,000","-45,000","-373,000","-28,000","446,000","-41,000","39,293,000","-994,000","10,941,000","-2,294,000","-6,225,000","-8,955,000","5,559,000","-17,385,000","-4,594,000","1,931,000","377,000","-2,066,000","1,676,000","-2,275,000","-550,000","-138,000","-126,000","-938,000","-604,000","-256,000","-704,000","-299,000","-293,000","-482,000","-180,000","-153,000","-591,000","-147,000","11,000","0","-347,000","-145,000",,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,"0",,,,"-2,000","0",,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"0","0","0","0","0","-59,000","-2,346,000","-750,000","-247,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"25,378,000","6,080,000","6,357,000","6,716,000","6,225,000","6,473,000","5,349,000","6,913,000","6,542,000","5,779,000","5,046,000","5,980,000","5,426,000","5,176,000","4,753,000","4,775,000","4,786,000","4,524,000","3,896,000","4,926,000","4,472,000","4,388,000","3,625,000","8,742,000","3,642,000","3,567,000","3,390,000","2,662,000","3,495,000","3,354,000","3,741,000","3,738,000","3,325,000","3,349,000","2,558,000","2,770,000","3,116,000","3,111,000","2,785,000","2,947,000","3,204,000","3,709,000","2,675,000","2,823,000","2,728,000","3,102,000","2,388,000","2,432,000","2,429,000","2,836,000","1,839,000","1,894,000","2,137,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,615,000","253,000","567,000","317,000","478,000","306,000","754,000","867,000","504,000","-70,000","57,000","56,000","56,000","41,000","51,000","-79,000","-273,000","78,000","78,000","78,000","78,000","78,000","77,000","162,000","81,000","81,000","81,000",,,,,,,,,,,,,,,,"17,870,000",,,,,,,,,,,,"2,810,000","3,998,000","1,775,000","2,207,000","2,360,000","1,617,000","1,345,000","1,338,000","1,866,000","1,789,000",,,,,,,,,,,"189,000",,,,"-301,000",,,,"-119,000",,,,,,,,,,,,,,,,,,,,"10,000",,,,,"2,000,000","-2,000,000","-2,000,000","2,100,000","-1,700,000","-4,700,000",,,"-3,700,000","-2,100,000","4,700,000","-3,000,000","-2,200,000","400,000",,"-700,000"
		ChangeInWorkingCapital,"-145,720,000","35,599,000","-134,850,000","-42,182,000","-4,287,000","16,737,000","-48,442,000","64,785,000","-10,142,000","-68,928,000","22,972,000","64,202,000","-2,872,000","-44,739,000","-73,888,000","-61,894,000","-5,525,000","-95,400,000","130,141,000","4,843,000","-25,499,000","-18,428,000","36,232,000","-34,972,000","-10,558,000","37,487,000","-8,691,000","-16,787,000","-24,453,000","92,100,000","-129,776,000","-9,773,000","-2,370,000","-20,705,000","-28,457,000","52,834,000","15,381,000","20,948,000","-23,364,000","2,696,000","-2,975,000","15,507,000","-3,968,000","65,619,000","-22,178,000","33,698,000","-59,576,000","-15,327,000","-65,745,000","-14,794,000","-37,968,000","38,854,000","4,682,000","9,699,000","22,324,000","-30,227,000","-20,785,000","10,820,000","-19,853,000","-16,997,000","-12,849,000","-9,882,000","-34,034,000","-31,000","-24,422,000","1,096,000","-2,922,000","26,818,000","27,760,000","-2,023,000","-14,376,000","1,875,000","-5,509,000","-38,361,000","-23,786,000","-13,638,000","-9,663,000","5,059,000","9,710,000","-6,085,000","52,545,000","-1,301,000","38,358,000","34,134,000","-276,000","-8,620,000","-21,432,000","-81,106,000","-26,316,000","-6,107,000","-12,414,000","-7,027,000","-5,402,000","-3,171,000","-1,099,000","374,000","-369,000","-343,000","3,173,000","-839,000","10,098,000","-6,191,000","-4,746,000","438,000","8,436,000","-505,000","8,551,000",,,,,,,,,,,,,,,,
			ChangeInReceivables,"-64,902,000","5,821,000","-60,255,000","-52,930,000","42,462,000","-28,845,000","4,451,000","43,831,000","-58,894,000","-11,511,000","12,882,000","-17,204,000","-33,001,000","-20,436,000","-40,579,000","-15,983,000","17,603,000","-63,787,000","31,461,000","-44,699,000","5,653,000","24,214,000","68,537,000","-41,975,000","-52,747,000","35,442,000","22,290,000","-36,432,000","-7,689,000","35,914,000","-56,669,000","3,645,000","-26,750,000","-2,212,000","5,891,000","30,944,000","954,000","-45,606,000","33,365,000","-9,934,000","-18,060,000","-30,597,000","20,014,000","17,079,000","-21,188,000","39,607,000","-6,947,000","-35,736,000","-32,139,000","-9,043,000","-40,531,000","12,026,000","-3,981,000","24,839,000","26,253,000","-14,691,000","-11,940,000","20,707,000","-18,081,000","-31,329,000","-4,310,000","-3,827,000","19,855,000","8,210,000","-41,142,000","-666,000","-7,923,000","2,666,000","-390,000","-18,125,000","-4,097,000","-9,908,000","-1,328,000","-18,818,000","-5,438,000","-12,830,000","-1,998,000","7,877,000","8,812,000","-10,224,000","31,394,000","-17,713,000","29,987,000","13,831,000","15,964,000","-21,919,000","3,458,000","-22,520,000","-23,039,000","-1,529,000","-4,116,000","-6,934,000","1,052,000","-4,150,000","1,190,000","-1,031,000","-2,375,000","-3,653,000","6,034,000","-4,637,000","7,014,000","-9,415,000","-5,394,000","-592,000","1,229,000",,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-65,621,000","16,060,000","-70,159,000","-51,611,000","40,089,000","-25,540,000","3,585,000","41,095,000","-53,970,000","-7,075,000","28,746,000","-31,370,000","-14,607,000","-16,477,000","-34,240,000","-15,983,000","17,603,000","-63,787,000","31,461,000","-44,699,000","5,653,000","24,214,000","68,537,000","-41,975,000","-52,747,000","35,442,000","22,290,000","-36,432,000","-7,689,000","35,914,000","-56,669,000","3,645,000","-26,750,000","-2,212,000","5,891,000","30,944,000","954,000","-45,606,000","33,365,000","-9,934,000","-18,060,000","-30,597,000","20,014,000","17,079,000","-21,188,000","39,607,000","-6,947,000","-35,736,000","-32,139,000","-9,043,000","-40,531,000","12,026,000","-3,981,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-607,469,000","-191,232,000","-214,416,000","-99,444,000","-102,377,000","-8,399,000","3,710,000","60,390,000","-51,148,000","-34,036,000","-31,626,000","52,554,000","44,161,000","-3,573,000","-74,344,000","-38,295,000","-59,539,000","-28,765,000","-14,016,000","1,752,000","-38,499,000","-43,755,000","-5,570,000","10,555,000","-15,123,000","-13,509,000","17,292,000","17,435,000","-31,164,000","-18,409,000","-16,064,000","-9,760,000","-54,470,000","-22,794,000","-35,587,000","36,906,000","45,479,000","-4,378,000","-22,814,000","30,505,000","3,646,000","-10,102,000","56,000","27,970,000","16,001,000","22,739,000","-28,558,000","-22,600,000","-37,825,000","-58,791,000","-50,253,000","-9,167,000","23,658,000","10,101,000","-7,688,000","1,386,000","-29,076,000","-16,894,000","-19,575,000","-21,850,000","-9,305,000","-7,322,000","-11,758,000","8,783,000","-24,137,000","-23,091,000","-4,267,000","-4,932,000","-3,666,000","26,013,000","-23,984,000","-6,689,000","30,844,000","-34,617,000","-25,238,000","-22,637,000","-15,391,000","-1,027,000","-9,814,000","-11,943,000","26,592,000","-1,152,000","20,917,000","46,351,000","16,020,000","21,360,000","-5,276,000","-42,900,000","-46,874,000","-25,018,000","-3,310,000","-12,019,000","-15,854,000","4,175,000","-1,572,000","-1,506,000","1,033,000","1,007,000","1,170,000","5,230,000","3,512,000","938,000","-5,382,000","-1,460,000","7,148,000",,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-348,000","14,000","-3,547,000","-1,538,000","-403,000","-3,900,000","-3,047,000","-5,186,000","-127,000","-531,000","-3,940,000","9,629,000","-1,666,000","-2,700,000","-2,101,000","-324,000","-2,826,000","-451,000","-1,507,000","-66,000","2,979,000","-1,752,000","925,000","-4,624,000","979,000","-1,474,000","-1,694,000","108,000","907,000","921,000","-3,620,000","-377,000","248,000","-975,000","-706,000","3,523,000","-1,208,000","-366,000","-2,593,000","1,663,000","-90,000","124,000","-467,000","5,325,000","204,000","1,139,000","-359,000","6,166,000","1,668,000","-1,026,000","-10,270,000","-579,000","-1,505,000","-1,973,000","-2,030,000","239,000","-91,000","-286,000","77,000","1,482,000","219,000","-2,336,000","-454,000","-435,000","32,000","480,000","-1,072,000","57,000","-347,000","2,145,000","-1,385,000","395,000","-31,000",,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"233,945,000","54,164,000","77,343,000","55,253,000","47,185,000","20,834,000","-20,237,000","-40,905,000","71,887,000","-37,522,000","62,067,000","21,063,000","-44,651,000","-47,750,000","18,739,000","-15,449,000","44,464,000","2,919,000","114,912,000","13,308,000","5,305,000","6,916,000","-18,635,000","-12,334,000","31,611,000","15,537,000","-28,975,000","-13,863,000","9,710,000","56,610,000","-47,174,000","-17,461,000","73,260,000","5,775,000","28,746,000","23,111,000","-39,395,000","14,229,000","-30,820,000","-13,888,000","10,233,000","54,119,000","-20,433,000","12,726,000","-18,354,000","-25,760,000","-24,246,000","45,805,000","5,655,000","50,946,000","56,697,000","35,061,000","-13,461,000","-36,741,000","11,005,000","-20,119,000","1,415,000","6,821,000","10,335,000","36,494,000","1,512,000","4,958,000","-29,290,000","-13,416,000","37,972,000","26,305,000","9,110,000","20,871,000","28,970,000","-13,295,000","22,112,000","18,480,000","-35,901,000","13,962,000","4,985,000","16,107,000","13,723,000","-4,962,000","-1,314,000","5,820,000","-9,557,000","15,617,000","-4,376,000","-22,460,000","-28,070,000","-4,002,000","-12,293,000","-21,435,000","35,943,000","19,422,000","-6,307,000","7,643,000","8,169,000","485,000","-728,000","1,772,000","-287,000","983,000","-619,000","492,000","-1,976,000","3,106,000","5,719,000","1,747,000","-2,797,000",,,,,,,,,,,,,,,,,,
				ChangeInPayable,"233,945,000","54,164,000","77,343,000","55,253,000","47,185,000","20,834,000","-20,237,000","-40,905,000","71,887,000","-37,522,000","62,067,000","21,063,000","-44,651,000","-47,750,000","18,739,000","-15,449,000","44,464,000","2,919,000","114,912,000","13,308,000","5,305,000","6,916,000","-18,635,000","-12,334,000","31,611,000","15,537,000","-28,975,000","-13,863,000","9,710,000","56,610,000","-47,174,000","-17,105,000","70,003,000","8,149,000","29,273,000","10,643,000","-34,663,000","18,008,000","-22,478,000","-23,695,000","8,372,000","47,885,000","1,752,000","-5,234,000","-19,266,000","-23,594,000","-12,611,000","42,023,000","-11,662,000","39,705,000","52,160,000","29,363,000","-9,544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"138,000","-7,957,000","1,121,000","5,787,000","1,187,000","-18,997,000","3,277,000","5,632,000","1,848,000","-14,152,000","-2,898,000","5,773,000","-824,000","-11,635,000","10,811,000","-45,048,000","-3,668,000","-3,936,000","106,156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"138,000","-7,957,000","1,121,000","5,787,000","1,187,000","-18,997,000","3,277,000","5,632,000","1,848,000","-14,152,000","-2,898,000","5,773,000","-824,000","-11,635,000","10,811,000","-45,048,000","-3,668,000","-3,936,000","106,156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
