name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992
OperatingIncome,"-106,200,000","-28,217,000","-44,844,000","-22,554,000","-10,585,000","-17,390,000","-14,373,000","-17,122,000","-10,762,000","-8,142,000","-3,140,000","-32,992,000","-1,070,000","-17,623,000","-15,244,000","-11,870,000","-14,474,000","-12,735,000","-5,553,000","-8,181,000","-14,330,000","-11,486,000","-9,583,000","-11,805,000","-10,323,000","-12,708,000","-11,517,000","-7,866,000","-7,103,000","-8,793,000","-5,130,000","-4,968,000","-6,000,000","-8,773,000","-7,570,000","-6,952,000","-4,594,000","-7,197,000","-11,070,000","-8,418,000","-10,511,000","-7,757,000","-5,443,000","-7,884,000","-7,359,000","-19,822,000","-10,612,000","-12,101,000","-12,559,000","-15,436,000","-14,269,000","-14,048,000","-14,487,000","-18,395,000","-19,435,000","-22,823,000","-26,146,000","-24,704,000","-19,128,000","-17,114,000","-17,733,000","-18,534,000","-19,764,000","-25,451,000","-20,145,000","-19,008,000","-16,437,000","-19,014,000","-18,531,000","-15,993,000","-17,336,000","-21,288,000","-19,226,000","-19,663,000","-28,639,000","-17,800,000","-15,893,000","-22,899,000","-16,976,000","-21,753,000","-14,391,000","-10,082,000","-7,593,000","-7,092,000","-4,320,000","-5,956,000","-3,908,000","-2,466,000","-2,292,000","-1,884,000","-200,000","-600,000","-400,000","-500,000","-600,000","-600,000","-500,000","-100,000","-100,000","-200,000","0","0","100,000","200,000","0","0","0","0","0","100,000","0","0","100,000","100,000","0","400,000","-100,000","200,000","100,000","300,000","0"
NetNonOperatingInterestIncomeExpense,"-6,390,000","-1,707,000","-1,428,000","-1,701,000","-1,554,000","-1,563,000","-2,545,000","-4,268,000","-4,165,000","-3,584,000","-3,277,000","-2,816,000","-3,536,000","-1,807,000","-2,464,000","-2,421,000","-2,434,000","-2,059,000","-2,141,000","-2,315,000","-2,279,000","-2,310,000","-2,267,000","-1,758,000","-1,373,000","-982,000","-845,000","-765,000","-905,000","-626,000","-664,000","-660,000","-649,000","-891,000","-1,361,000","-1,755,000","-1,078,000","-574,000","-566,000","-555,000","-544,000","-575,000","-434,000","582,000","-351,000","-294,000","346,000","366,000","286,000","319,000","256,000","56,000","120,000","64,000","-60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,000","1,331,000","496,000","634,000","400,000","375,000","296,000","364,000","319,000","130,000","185,000","130,000","415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"6,390,000","1,707,000","1,428,000","1,701,000","1,554,000","1,563,000","2,545,000","4,268,000","4,165,000","3,584,000","3,277,000","2,816,000","3,536,000","1,807,000","2,464,000","2,421,000","2,434,000","2,059,000","2,141,000","2,315,000","2,279,000","2,310,000","2,267,000","1,758,000","1,373,000","982,000","845,000","765,000","905,000","626,000","664,000","660,000","649,000","891,000","1,361,000","1,755,000","1,078,000","574,000","566,000","555,000","544,000","575,000","630,000","749,000","847,000","928,000","54,000","9,000","10,000","45,000","63,000","74,000","65,000","66,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"202,000","-202,000","152,000","103,000","149,000","32,000","-29,042,000","2,539,000","-394,000","-3,032,000","-33,714,000","649,000","-685,000","-31,000","160,000","200,000","1,042,000","1,620,000","476,000","517,000","-393,000","522,000","-1,754,000","732,000","749,000","-1,547,000","688,000","-179,000","1,464,000","-523,000","1,680,000","957,000","-399,000","-6,307,000","-1,774,000","-941,000","-162,000","177,000","-236,000","-2,108,000","380,000","262,000","62,000","-318,000","-94,000","143,000","-198,000","-2,521,000","-183,000","-245,000","-148,000",,"-548,000","-749,000","-346,000","-572,000","-245,000","-607,000","-443,000","-231,000","-414,000","-401,000","-183,000","-349,000","-282,000","-244,000","-144,000","-470,000","-441,000","-303,000","-269,000","-185,000","68,000","69,000","-12,133,000","67,000","68,000","67,000","68,000","67,000","68,000","67,000","68,000","67,000","68,000","66,000","69,000","68,000","68,000","67,000","100,000","1,100,000","200,000","100,000",,"200,000","200,000","500,000","300,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","100,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000","100,000","200,000","100,000"
	GainOnSaleOfSecurity,,,,"0",,,"-15,974,000","2,225,000","-1,694,000","-3,372,000","-34,245,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0","0","0","46,000","-91,000","-42,000","-150,000","-362,000","207,000","-94,000","143,000","-198,000","-154,000","-183,000","-245,000","-148,000",,"-15,000","-216,000","-346,000","-572,000","-245,000","-607,000","-443,000","-231,000","-414,000","-401,000","-217,000","-113,000","-275,000","-225,000","-215,000","-368,000",,,"-340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","-934,000","0",,"-11,156,000","0","1,801,000",,,,,,,"0",,"0","0","0","0","-10,000","-1,345,000",,,,,,,,,,,,,"0",,,,"-2,017,000","422,000","412,000","424,000",,,"143,000",,,,,,,"-533,000","-533,000",,,,,,"0",,,"34,000","-236,000","-7,000","-19,000","71,000","-102,000","-441,000","-303,000","71,000","-185,000","68,000","69,000","-12,133,000","67,000","68,000","67,000","68,000","67,000","68,000","67,000","68,000","67,000","68,000","66,000","69,000","68,000","68,000","67,000","100,000","1,100,000","200,000","100,000",,"200,000","200,000","500,000","300,000","300,000","300,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","100,000","100,000","100,000","100,000","200,000","100,000","100,000","100,000","100,000","200,000","100,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,"0",,"0","0","0","0","10,000","1,345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,"934,000",,,"11,156,000","0","-1,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,136,000","-202,000","152,000","1,037,000","149,000","32,000","-1,912,000","314,000","-501,000","340,000","531,000","649,000","-685,000","-31,000","160,000","200,000","1,042,000","1,620,000","476,000","517,000","-393,000","532,000","-409,000","732,000","749,000","-1,547,000","688,000","-179,000","1,464,000","-523,000","1,680,000","957,000","-399,000","-6,307,000","-1,774,000","-941,000","-162,000","177,000","-282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-112,388,000","-30,126,000","-46,120,000","-24,152,000","-11,990,000","-18,921,000","-45,960,000","-18,851,000","-15,321,000","-14,758,000","-40,131,000","-35,159,000","-5,291,000","-19,461,000","-17,548,000","-14,091,000","-15,866,000","-13,174,000","-7,218,000","-9,979,000","-17,002,000","-13,274,000","-13,604,000","-12,831,000","-10,947,000","-15,237,000","-11,674,000","-8,810,000","-6,544,000","-9,942,000","-4,114,000","-4,671,000","-7,048,000","-15,971,000","-10,705,000","-9,648,000","-5,834,000","-7,594,000","-11,872,000","-11,519,000","-10,019,000","-8,484,000","-5,815,000","-7,095,000","-7,804,000","-19,973,000","-10,989,000","-12,493,000","-13,059,000","-15,965,000","-14,718,000","-14,760,000","-14,915,000","-19,080,000","-19,919,000","-21,627,000","-25,507,000","-24,977,000","-18,917,000","-15,994,000",,"-18,004,000","-19,236,000","-24,367,000","-18,712,000","-18,058,000","-15,075,000","-17,929,000","-17,002,000","-15,231,000","-16,772,000","-20,784,000","-18,833,000","-19,154,000","-27,692,000","-15,380,000","-15,020,000","-20,988,000","-16,026,000","-20,739,000","-13,190,000","-8,877,000","-6,027,000","-4,808,000","-2,765,000","-5,073,000",,,,,,"600,000","-200,000","-500,000","-500,000",,"-500,000","300,000",,"100,000","300,000","200,000","200,000","300,000","200,000","200,000",,"0",,"300,000",,"0",,,,"200,000",,"200,000","200,000","400,000",
TaxProvision,"6,000","0","0","-1,000","7,000","-4,000","0","5,000","10,000","11,000","20,000","20,000","20,000","69,000","0","5,000","15,000",,"-3,035,000","0","-1,000","-36,000","81,000","117,000","120,000","177,000","105,000","95,000","84,000","55,000","40,000","219,000","91,000","68,000","110,000","349,000","-20,000","35,000","7,000","0","-9,000","-121,000","199,000","34,000","26,000","35,000","18,000","23,000","55,000","13,000","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,"170,000",,,,,,,,,,,,,,,,,"100,000","200,000","300,000","-200,000",,"-200,000","100,000",,"0","100,000","100,000","100,000","100,000","100,000","100,000",,"0",,"100,000",,"0",,,,"100,000",,"100,000","100,000","200,000",
NetIncomeCommonStockholders,"-110,219,000","-31,017,000","-41,424,000","-24,981,000","-12,797,000","-19,717,000","-46,760,000","-19,656,000","-16,131,000","-15,569,000","-41,082,000","-36,003,000","-8,328,000","-22,876,000","-33,038,000","-17,929,000","-17,620,000","-18,173,000","-8,446,000","-10,779,000","-17,801,000","-14,038,000","-14,485,000","-13,662,000","-11,810,000","-16,173,000","-12,512,000","-9,660,000","-7,339,000","-10,694,000","-4,866,000","-5,500,000","-7,778,000","-16,643,000","-11,404,000","-10,500,000","-6,412,000","-8,165,000","-12,481,000","-12,138,000","-10,722,000","-9,093,000","-6,743,000","-7,865,000","-8,554,000","-29,743,000","-11,738,000","-12,923,000","-13,825,000","-16,682,000","-15,434,000","-15,562,000","-15,717,000","-19,882,000","-20,721,000","-24,286,000","-26,782,000","-25,779,000","-19,719,000","-16,796,000","-16,242,000","-18,806,000","-20,038,000","-24,238,000","-19,794,000","-23,520,000","-16,670,000","-19,515,000","-17,002,000","-16,804,000","-19,366,000","-20,784,000","-18,928,000","-18,869,000","-27,862,000","-15,380,000","-15,020,000","-20,988,000","-16,026,000","-20,746,000","-13,190,000","-8,877,000","-6,027,000","-4,808,000","-2,765,000","-5,073,000","-2,792,000","-1,449,000","-1,307,000","-1,708,000",,"500,000","-400,000","-800,000","-300,000",,"-300,000","200,000","100,000","100,000","200,000","100,000","100,000","200,000","100,000","100,000","100,000","0","100,000","200,000","100,000","0","100,000","100,000",,"100,000",,"100,000","100,000","200,000",
	NetIncome,"-107,019,000","-30,217,000","-40,624,000","-24,181,000","-11,997,000","-18,917,000","-45,960,000","-18,856,000","-15,331,000","-14,769,000","-40,151,000","-35,179,000","-5,311,000","-19,530,000","-17,548,000","-14,096,000","-15,881,000","-13,174,000","-4,183,000","-9,979,000","-17,001,000","-13,238,000","-13,685,000","-12,862,000","-11,010,000","-15,373,000","-11,712,000","-8,860,000","-6,539,000","-9,894,000","-4,066,000","-4,700,000","-6,978,000","-15,843,000","-10,604,000","-9,700,000","-5,612,000","-7,365,000","-11,681,000","-11,338,000","-9,922,000","-8,292,000","-5,943,000","-7,065,000","-7,754,000","-19,956,000","-10,413,000","-13,886,000","-12,423,000","-15,882,000","-14,632,000","-14,760,000","-14,915,000","-19,080,000","-19,919,000","-23,484,000","-25,980,000","-24,977,000","-18,917,000","-15,994,000","-15,440,000","-18,004,000","-19,236,000","-24,260,000","-18,712,000","-18,058,000","-15,075,000","-17,929,000","-17,002,000","-15,231,000","-18,024,000","-20,784,000","-18,928,000","-18,869,000","-27,862,000","-15,380,000","-15,020,000","-20,988,000","-16,026,000","-20,746,000","-13,190,000","-8,877,000","-6,027,000","-4,808,000","-2,765,000","-5,073,000","-2,792,000","-1,449,000","-1,307,000","-1,708,000",,"500,000","-400,000","-800,000","-300,000",,"-300,000","200,000","100,000","100,000","200,000","100,000","100,000","200,000","100,000","100,000","100,000","0","100,000","200,000","100,000","0","100,000","100,000",,"100,000",,"100,000","100,000","200,000",
