name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
		NetIncomeIncludingNoncontrollingInterests,"700,056,000","72,760,000","154,853,000","153,489,000","318,954,000","98,398,000","183,330,000","61,889,000","56,551,000","11,091,000","19,913,000","35,676,000","39,198,000","24,710,000","-10,886,000","10,492,000","34,377,000","16,454,000","-24,361,000","1,629,000","21,959,000","11,010,000","-40,644,000","-1,533,000","15,537,000","10,146,000","-70,173,000","-24,024,000","13,426,000","-2,425,000","-53,094,000","15,767,000","23,277,000","9,124,000","-66,933,000","13,036,000","35,356,000","28,961,000","-3,607,000","45,080,000","61,524,000","28,346,000","5,571,000","30,207,000","55,506,000","21,504,000","4,729,000","24,996,000","32,284,000","5,717,000","-11,448,000","22,068,000","-30,281,000","-22,417,000","-34,702,000","-147,980,000","2,132,000","-4,527,000","38,283,000","56,548,000","48,451,000","24,945,000","20,784,000","21,526,000","15,666,000","6,440,000","4,170,000","4,267,000"
			NetIncomeContinuousOperations,"700,056,000","72,760,000","154,853,000","153,489,000","318,954,000","98,398,000","183,330,000","61,889,000","56,551,000","11,091,000","19,913,000","35,676,000","39,198,000","24,710,000","-10,886,000","10,492,000","34,377,000","16,454,000","-24,361,000","1,629,000","21,959,000","11,010,000","-40,644,000","-1,533,000","15,537,000","10,146,000","-70,173,000","-24,024,000","13,426,000","-2,425,000","-53,094,000","15,767,000","23,277,000","9,124,000","-66,933,000","13,036,000","35,356,000","28,961,000","-3,607,000","45,080,000","61,524,000","28,346,000","5,571,000","30,207,000","55,506,000","21,504,000","4,729,000","24,996,000","32,284,000","5,717,000","-11,448,000","22,068,000","-30,281,000","-22,417,000","-34,702,000","-147,980,000","2,132,000","-4,527,000","38,283,000","56,548,000","48,451,000","24,945,000","20,784,000","21,526,000","15,666,000","6,440,000","4,170,000","4,267,000"
	PreferredStockDividends,,,,,,,,,,,,,,,"107,799,000","3,972,000","3,951,000","3,931,000","3,911,000","3,892,000","3,873,000","3,855,000","3,838,000","3,819,000","3,802,000","3,785,000","3,769,000","3,752,000","3,736,000","3,554,000","3,773,000","3,758,000","3,754,000","2,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"33,000","69,000","69,000"
AverageDilutionEarnings,,,,,,,,,,,,,,"0",,,,"-2,094,000",,,"-2,843,000","-1,127,000",,,"-1,857,000","-1,010,000",,"0","-1,476,000","0","5,229,000","-1,684,000","-2,683,000","-868,000","240,000","-41,000","-127,000","-115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"700,056,000","72,760,000","154,853,000","153,489,000","318,954,000","98,398,000","183,330,000","61,889,000","56,551,000","11,091,000","19,913,000","35,676,000","39,198,000","24,710,000","-118,685,000","6,520,000","30,426,000","10,429,000","-28,272,000","-2,263,000","15,243,000","6,028,000","-42,464,000","-5,352,000","9,878,000","5,351,000","-73,942,000","-27,776,000","8,214,000","-5,979,000","-51,638,000","10,325,000","16,840,000","5,505,000","-66,693,000","12,995,000","35,229,000","28,846,000","-4,252,000","45,080,000","61,524,000","28,346,000","5,571,000","30,207,000","55,506,000","21,504,000","4,729,000","24,996,000","32,284,000","5,717,000","-11,448,000","22,068,000","-30,281,000","-22,417,000","-34,702,000","-147,980,000","2,132,000","-4,527,000","38,283,000","56,548,000","48,451,000","24,945,000","20,784,000","21,526,000","15,666,000","6,407,000","4,101,000","4,198,000"
BasicEPS,,"1.22","2.63","2.47","5.02","1.5","2.75","0.92","0.84","0.16","0.29","0.52","0.55","0.34","-1.72","0.08","0.37","0.15","-0.41","-0.03","0.21","0.08","-0.6","-0.07","0.13","0.07","-1.01","-0.37","0.11","-0.08","-0.7","0.12","0.19","0.06","-0.76","0.15","0.4","0.33","-0.04","0.5","0.68","0.32",,"0.34","0.62","0.24",,"0.29","0.38","0.07",,"0.26","-0.36","-0.27",,"-1.79","0.03","-0.05",,"0.69","0.6","0.315",,"0.28","0.205","0.095",,"0.033"
DilutedEPS,,"1.19","2.57","2.42","4.93","1.47","2.69","0.91","0.83","0.16","0.29","0.51","0.55","0.33","-1.72","0.07","0.35","0.15","-0.41","-0.03","0.2","0.08","-0.6","-0.07","0.13","0.07","-1.01","-0.37","0.11","-0.08","-0.7","0.12","0.19","0.06","-0.76","0.15","0.4","0.33","-0.04","0.49","0.68","0.31",,"0.33","0.61","0.24",,"0.28","0.37","0.07",,"0.25","-0.36","-0.27",,"-1.79","0.03","-0.05",,"0.66","0.58","0.305",,"0.265","0.195","0.085",,"0.032"
BasicAverageShares,,"59,823,000","58,847,000","62,033,000","63,595,000","65,458,000","66,729,000","67,473,000","67,416,000","67,931,000","68,441,000","69,097,000","70,936,000","73,009,000","69,010,000","67,821,000","68,153,000","68,705,000","69,470,000","71,895,000","73,953,000","73,810,000","74,136,667","73,493,000","90,269,231","73,087,000","73,209,901","74,300,000","88,090,909","77,825,000","81,238,571","100,075,000","102,752,632","88,239,000","88,069,737","88,109,088","88,390,000","87,760,606","90,175,000","90,160,000","90,476,471","88,581,250",,"88,844,118","89,525,806","89,600,000",,"85,787,809","85,179,948","84,485,728",,"85,514,385","84,882,241","84,392,620",,"82,854,419","82,718,731","82,488,601",,"81,543,769","80,253,555","79,263,962",,"77,546,724","76,573,754","65,795,486",,"101,319,936"
DilutedAverageShares,,"60,896,000","60,138,000","63,324,000","64,640,000","66,848,000","68,054,000","68,385,000","68,038,000","69,218,000","69,843,000","70,176,000","71,915,000","74,875,000","69,010,000","72,774,000","71,467,000","71,668,000","69,470,000","71,895,000","74,572,000","74,561,000","74,136,667","73,493,000","90,269,231","74,033,000","73,209,901","74,300,000","88,090,909","77,825,000","81,238,571","100,075,000","102,752,632","89,539,000","88,069,737","88,907,813","88,390,000","87,760,606","90,175,000","92,000,000","90,476,471","91,438,710",,"91,536,364","90,993,443","89,600,000",,"87,342,016","87,539,095","87,218,802",,"87,479,318","84,882,241","84,392,620",,"82,854,419","83,740,782","82,488,601",,"85,370,351","83,686,108","82,439,648",,"80,931,446","80,855,406","76,518,912",,"133,434,532"
TotalOperatingIncomeAsReported,"677,055,000","118,677,000","159,988,000","203,068,000","195,322,000","124,686,000","64,631,000","72,086,000","56,595,000","20,812,000","8,356,000","39,884,000","47,831,000","32,578,000","-13,937,000","13,895,000","37,064,000","25,922,000","-30,377,000","2,685,000","29,446,000","15,582,000","-39,787,000","-1,215,000","20,605,000","14,243,000","-65,581,000","-20,730,000","16,349,000","-2,362,000","-64,572,000","1,113,000","41,911,000","16,822,000","-42,881,000","17,907,000","50,419,000","37,650,000","-4,897,000","40,014,000","71,261,000","39,796,000","6,416,000","37,068,000","64,774,000","28,248,000","5,468,000","27,446,000","38,726,000","9,395,000","-13,759,000","8,970,000","-24,519,000","-22,563,000","-42,910,000","-136,026,000","-2,942,000","-6,404,000","53,900,000","78,236,000","68,472,000","37,158,000","30,215,000","31,480,000","23,658,000","9,992,000","6,961,000","6,644,000"
TotalExpenses,"1,836,411,000","541,471,000","426,638,000","422,851,000","445,451,000","335,412,000","325,804,000","289,650,000","274,954,000","260,348,000","254,623,000","272,882,000","311,068,000","263,371,000","227,744,000","247,169,000","290,940,000","257,226,000","224,205,000","240,588,000","283,775,000","252,325,000","225,755,000","246,173,000","302,651,000","264,704,000","265,214,000","288,377,000","324,437,000","260,892,000","261,411,000","291,103,000","327,719,000","295,607,000","260,807,000","270,617,000","313,206,000","274,006,000","229,298,000","255,555,000","259,575,000","231,289,000","193,510,000","239,394,000","233,853,000","198,428,000","172,424,000","188,159,000","189,320,000","154,777,000","140,339,000","166,432,000","192,671,000","157,348,000","166,305,000","307,763,000","225,242,000","201,095,000","170,896,000","178,039,000","155,801,000","104,844,000","82,689,000","79,865,000","61,977,000","34,852,000","26,598,000","18,363,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"700,056,000","72,760,000","154,853,000","153,489,000","318,954,000","98,398,000","183,330,000","61,889,000","56,551,000","11,091,000","19,913,000","35,676,000","39,198,000","24,710,000","-10,886,000","10,492,000","34,377,000","16,454,000","-24,361,000","1,629,000","21,959,000","11,010,000","-40,644,000","-1,533,000","15,537,000","10,146,000","-70,173,000","-24,024,000","13,426,000","-2,425,000","-53,094,000","15,767,000","23,277,000","9,124,000","-66,933,000","13,036,000","35,356,000","28,961,000","-3,607,000","45,080,000","61,524,000","28,346,000","5,571,000","30,207,000","55,506,000","21,504,000","4,729,000","24,996,000","32,284,000","5,717,000","-11,448,000","22,068,000","-30,281,000","-22,417,000","-34,702,000","-147,980,000","2,132,000","-4,527,000","38,283,000","56,548,000","48,451,000","24,945,000","20,784,000","21,526,000","15,666,000","6,440,000","4,170,000","4,267,000"
NormalizedIncome,"699,549,600","72,407,200","154,893,880","153,072,288","319,039,410","98,802,712","198,488,450","62,344,628","57,052,510","11,259,630","20,226,900","35,128,440","39,426,897","25,701,855","-8,982,348.031","10,324,473","34,116,640","15,806,045","-20,372,169.016","1,790,910","21,838,796","10,819,560","-39,243,000","-1,802,400","17,429,576","11,267,760","-64,325,400","-18,414,600","17,711,680","-523,600","-44,744,763.866","23,225,750","28,158,500","10,867,840","-59,803,800","13,805,734","36,079,392","31,100,800","-1,673,276.954","45,041,650","59,365,555.571","31,796,619.223","7,837,555.383","28,953,672.387","52,689,484.794","21,583,135.089","4,421,135.539","25,104,538.289","32,015,838.399","7,497,560.874","-9,785,699.331","22,590,600","-12,599,050","-23,031,250","-32,712,423.981","-126,335,000","4,528,550","5,562,791.147","37,636,911.814","55,721,231.014","48,170,094.028","24,602,769.801","20,420,662.283","21,083,698.765","15,426,414.675","6,255,172","4,149,652.521","4,272,245.66"
InterestIncome,"850,000","102,000","62,000","615,000","71,000","27,000","26,000","43,000","49,000","97,000","108,000","167,000","131,000","195,000","434,000","422,000","146,000","279,000","294,000","269,000","157,000","150,000","134,000","178,000","164,000","216,000","215,000","268,000","196,000","288,000","360,000","424,000","403,000","477,000","756,000","853,000","517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"39,267,000","19,252,000","8,817,000","6,486,000","4,712,000","1,632,000","1,149,000","1,502,000","2,170,000","1,921,000","1,893,000","2,505,000","2,421,000","1,817,000","584,000","126,000","132,000","113,000","330,000","167,000","188,000","184,000","175,000","184,000","234,000","243,000","319,000","171,000","260,000","219,000","121,000","366,000","128,000","191,000","497,000","44,000","266,000","209,000","281,000","377,000","132,000","47,000","221,000","204,000","241,000","188,000","212,000","153,000","163,000","129,000","83,000","155,000","562,000","696,000",,,,,,,,,,,,,,
NetInterestIncome,"-38,417,000","-19,150,000","-8,755,000","-5,871,000","-4,641,000","-1,605,000","-1,123,000","-1,459,000","-2,121,000","-1,824,000","-1,785,000","-2,338,000","-2,290,000","-1,622,000","-150,000","296,000","14,000","166,000","-36,000","102,000","-31,000","-34,000","-41,000","-6,000","-70,000","-27,000","-104,000","97,000","-64,000","69,000","239,000","58,000","275,000","286,000","259,000","809,000","251,000","-209,000","-281,000","-377,000","-132,000","-47,000","-221,000","-204,000","-241,000","-188,000","-212,000","-153,000","-163,000","-129,000","-83,000","-155,000","-562,000","-696,000",,,,,,,,,,,,,,
