name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
		OtherCurrentAssets,,"2,348,000",,,,"461,503",,,,"457,062","695,175","465,511","1,373,945","384,131","1,098,703","615,046","536,026","579,182"
	TotalNonCurrentAssets,"105,851,000","104,686,000","17,610,000","14,844,000","14,610,000","13,660,370","12,156,000","2,550,000","2,120,000","1,949,625","1,367,940","1,278,889","1,537,113","1,777,302","2,049,256","2,440,501","2,614,337","3,005,788"
		NetPPE,"23,375,000","20,935,000","8,554,000","6,084,000","5,806,000","4,910,414","3,635,000","2,550,000","2,120,000","1,949,625","1,367,940","1,278,889","1,537,113","1,777,302","2,049,256","2,440,501","2,614,337","3,005,788"
			GrossPPE,"23,375,000","30,007,000",,,,"12,366,542",,,,"8,223,091","7,345,288","6,978,055","6,969,316","6,939,666","7,088,141","7,088,141","6,927,353","6,927,353"
				Properties,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,,"819,000",,,,"492,436",,,,"476,402","476,402","476,402","476,402","476,402","476,402","476,402","476,402","476,402"
				OtherProperties,"23,375,000","26,514,000",,,,"9,985,233",,,,"5,871,042","4,993,239","4,626,006","4,617,267","4,587,617","4,751,072","4,751,072","4,590,284","4,590,284"
				Leases,,"2,674,000",,,,"1,888,873",,,,"1,875,647","1,875,647","1,875,647","1,875,647","1,875,647","1,860,667","1,860,667","1,860,667","1,860,667"
			AccumulatedDepreciation,,"-9,072,000",,,,"-7,456,128",,,,"-6,273,466","-5,977,348","-5,699,166","-5,432,203","-5,162,364","-5,038,885","-4,647,640","-4,313,016","-3,921,565"
		GoodwillAndOtherIntangibleAssets,"81,678,000","83,002,000","8,411,000","8,490,000","8,569,000","8,647,316","8,521,000",,,,,,,,,,,
			Goodwill,"56,254,000","56,160,000","7,173,000","7,173,000","7,173,000","7,172,649","6,941,000",,,,,,,,,,,
			OtherIntangibleAssets,"25,424,000","26,842,000","1,238,000","1,317,000","1,396,000","1,474,667","1,580,000",,,,,,,,,,,
		OtherNonCurrentAssets,"798,000","749,000","645,000","270,000","235,000","102,640",,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"37,026,000","39,982,000","18,092,000","10,943,000","22,143,000","25,367,352","26,720,000","21,367,000","23,315,000","26,594,148","26,585,824","26,555,678","23,681,086","14,665,070","15,434,782","75,371,767","70,482,144","60,372,364"
	CurrentLiabilities,"18,659,000","21,840,000","17,702,000","10,730,000","7,169,000","8,943,976","24,782,000","19,508,000","23,188,000","26,367,021","7,437,265","7,541,008","4,713,510","4,522,863","5,514,646","22,427,072","26,854,497","16,652,251"
		PayablesAndAccruedExpenses,"10,426,000","14,686,000","17,291,000","10,285,000","6,868,000","5,277,763","10,131,000","5,281,000","5,901,000","3,852,945","4,096,987","4,766,575","4,499,612","4,251,865","5,179,042","6,251,198","3,730,417","5,811,858"
			Payables,"7,275,000","10,373,000","7,875,000","3,745,000","2,209,000","3,491,811","5,665,000","2,850,000","3,176,000","2,699,153","2,634,279","3,617,836","870,836","1,351,736","2,363,752","1,752,325","935,562","2,302,964"
				AccountsPayable,"6,590,000","9,696,000","7,875,000","3,745,000","2,209,000","2,929,662","5,665,000","2,850,000","3,176,000","2,699,153","2,634,279","3,617,836","870,836","1,351,736","2,363,752","1,752,325","935,562","2,302,964"
				TotalTaxPayable,"685,000","677,000",,,,"562,149",,,,,,,,,,,,
			CurrentAccruedExpenses,"3,151,000","4,313,000","9,416,000","6,540,000","4,659,000","1,785,952","4,466,000","2,431,000","2,725,000","1,153,792","1,462,708","1,148,739","3,628,776","2,900,129","2,815,290","4,498,873","2,794,855","3,508,894"
				InterestPayable,,"0",,,,"98,152",,,,"125,743",,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,946,000","4,529,000",,,,"3,250,709",,,,"1,805,357","1,969,293","1,553,276","196,475","765,148","629,936","407,681","202,886","912,757"
		CurrentDebtAndCapitalLeaseObligation,"2,026,000","1,766,000",,,,,"14,239,000","13,938,000","16,969,000","20,084,945","953,094","799,815",,,,"14,329,843","20,010,925","6,729,752"
			CurrentDebt,,,,,,,"14,239,000","13,938,000","16,969,000","20,084,945","953,094","799,815",,,,"14,329,843","20,010,925","6,729,752"
				LineOfCredit,,,,,,,"15,860,000","15,741,000","18,625,000",,"953,094","799,815",,,,,,
				OtherCurrentBorrowings,,,,,,,"-1,621,000","-1,803,000","-1,656,000","20,084,945",,,,,,"14,329,843","20,010,925","6,729,752"
			CurrentCapitalLeaseObligation,"2,026,000","1,766,000",,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"2,086,000","684,000","411,000","445,000","301,000","415,504","412,000","289,000","318,000","623,774","417,891","421,342","213,898","270,998","335,604","241,196","167,409","211,697"
			CurrentDeferredRevenue,"2,086,000","684,000","411,000","445,000","301,000","415,504","412,000","289,000","318,000","357,492","417,891","421,342","213,898","270,998","335,604","241,196","167,409","211,697"
		OtherCurrentLiabilities,"175,000","175,000",,,,,,,,,,,,,,"1,604,835","2,945,746","3,898,944"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"18,367,000","18,142,000","390,000","213,000","14,974,000","16,423,376","1,938,000","1,859,000","127,000","227,127","19,148,559","19,014,670","18,967,576","10,142,207","9,920,136","52,944,695","43,627,647","43,720,113"
		LongTermDebtAndCapitalLeaseObligation,"9,089,000","8,930,000",,,"14,866,000","16,325,501","1,775,000","1,775,000",,,"18,777,356","18,621,696","18,375,784","9,029,374","9,008,337","8,956,143",,
			LongTermDebt,,,,,"14,866,000","16,325,501","1,775,000","1,775,000",,,"18,777,356","18,621,696","18,375,784","9,029,374","9,008,337","8,956,143",,
			LongTermCapitalLeaseObligation,"9,089,000","8,930,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"133,000","146,000","158,000","213,000","108,000","97,875","88,000","84,000","127,000","182,648","224,088","219,202","304,467","304,467","144,602","144,601","117,080","142,929"
			NonCurrentDeferredRevenue,"133,000","146,000","158,000","213,000","108,000","97,875","88,000","84,000","127,000","182,648","224,088","219,202","304,467","304,467","144,602","144,601","117,080","142,929"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","43,010,137","43,010,137","43,010,137"
		OtherNonCurrentLiabilities,"9,145,000","9,066,000","232,000",,,,"75,000",,,"44,479","147,115","173,772","287,325","808,366","767,197","833,814","500,430","567,047"
TotalEquityGrossMinorityInterest,"311,185,000","337,118,000","341,565,000","345,866,000","362,718,000","35,082,174","14,676,000","5,837,000","-4,213,000","3,613,718","-7,378,516","-1,344,810","5,870,191","10,137,351","15,235,022","-57,277,611","-54,019,824","-50,227,211"
	StockholdersEquity,"311,185,000","337,118,000","341,565,000","345,866,000","362,718,000","35,082,174","14,676,000","5,837,000","-4,213,000","3,613,718","-7,378,516","-1,344,810","5,870,191","10,137,351","15,235,022","-57,277,611","-54,019,824","-50,227,211"
		CapitalStock,"29,000","29,000","28,000","28,000","28,000","18,995","15,000","9,000","3,000","3,427","1,088","1,088","1,083","1,004","1,002","8","333","8"
			PreferredStock,"0","0","0","0","0","0",,,,"0",,,"0","0",,,,
			CommonStock,"29,000","29,000","28,000","28,000","28,000","18,995","15,000","9,000","3,000","3,427","1,088","1,088","1,083","1,004","1,002","8","333","8"
		AdditionalPaidInCapital,"558,864,000","553,747,000","534,823,000","518,255,000","516,321,000","178,747,028","146,614,000","126,989,000","108,871,000","106,187,789","87,297,299","86,932,839","86,483,279","82,898,775","81,584,992","4,147,255","4,093,241","4,038,817"
		RetainedEarnings,"-246,071,000","-216,119,000","-193,170,000","-172,417,000","-153,631,000","-143,683,849","-131,953,000","-121,161,000","-113,087,000","-102,577,498","-94,676,903","-88,278,737","-80,614,171","-72,762,428","-66,350,972","-61,424,874","-58,113,398","-54,266,036"
		GainsLossesNotAffectingRetainedEarnings,"-1,637,000","-539,000","-116,000",,,,,,,,,,,,,,,
TotalCapitalization,"311,185,000","337,118,000","341,565,000","345,866,000","377,584,000","51,407,675","16,451,000","7,612,000","-4,213,000","3,613,718","11,398,840","17,276,886","24,245,975","19,166,725","24,243,359","-48,321,468","-54,019,824","-50,227,211"
CommonStockEquity,"311,185,000","337,118,000","341,565,000","345,866,000","362,718,000","35,082,174","14,676,000","5,837,000","-4,213,000","3,613,718","-7,378,516","-1,344,810","5,870,191","10,137,351","15,235,022","-57,277,611","-54,019,824","-50,227,211"
CapitalLeaseObligations,"11,115,000","10,696,000",,,,,,,,,,,,,,,,
NetTangibleAssets,"229,507,000","254,116,000","333,154,000","337,376,000","354,149,000","26,434,858","6,155,000","5,837,000","-4,213,000","3,613,718","-7,378,516","-1,344,810","5,870,191","10,137,351","15,235,022","-57,277,611","-54,019,824","-50,227,211"
WorkingCapital,"223,701,000","250,574,000","324,345,000","331,235,000","363,082,000","37,845,180","4,458,000","5,146,000","-6,206,000","1,891,220","10,402,103","16,390,971","23,300,654","18,502,256","23,105,902","-6,773,417","-13,006,514","-9,512,886"
InvestedCapital,"311,185,000","337,118,000","341,565,000","345,866,000","377,584,000","51,407,675","30,690,000","21,550,000","12,756,000","23,698,663","12,351,934","18,076,701","24,245,975","19,166,725","24,243,359","-33,991,625","-34,008,899","-43,497,459"
TangibleBookValue,"229,507,000","254,116,000","333,154,000","337,376,000","354,149,000","26,434,858","6,155,000","5,837,000","-4,213,000","3,613,718","-7,378,516","-1,344,810","5,870,191","10,137,351","15,235,022","-57,277,611","-54,019,824","-50,227,211"
TotalDebt,"11,115,000","10,696,000",,,"14,866,000","16,325,501","16,014,000","15,713,000","16,969,000","20,084,945","19,730,450","19,421,511","18,375,784","9,029,374","9,008,337","23,285,986","20,010,925","6,729,752"
NetDebt,,,,,,,,,"8,825,000","2,773,572","11,505,649","4,126,985",,,,"15,661,697","12,458,209","5,707,855"
ShareIssued,"289,688,000","289,602,000","281,441,000","279,054,000","278,794,000","189,952,944","148,347,555","91,975,045","37,752,000","34,274,469","10,897,522","10,897,522","10,845,020","10,055,072","10,032,687","9,491,432","9,491,432","9,491,432"
OrdinarySharesNumber,"289,688,000","289,602,000","281,441,000","279,054,000","278,794,000","189,952,944","148,347,555","91,975,045","37,752,000","34,274,469","10,897,522","10,897,522","10,845,020","10,055,072","10,032,687","9,491,432","9,491,432","9,491,432"
