name,04/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,04/30/2019,12/31/2018,09/30/2018,06/30/2018,04/30/2018,12/31/2017,09/30/2017,07/31/2017,04/30/2017,12/31/2016,09/30/2016,07/31/2016,04/30/2016,12/31/2015,09/30/2015,07/31/2015,04/30/2015,12/31/2014,09/30/2014,06/30/2014,04/30/2014,12/31/2013,09/30/2013,06/30/2013,04/30/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
			TaxesReceivable,"11,576,000","13,001,000","1,207,000","4,179,000","1,482,000","2,211,000","2,348,000","0","602,000","13,924,000","532,000","1,870,000","0","3,917,000",,,,"10,133,000",,,,"920,000",,,,"9,815,000",,,,"8,932,000",,,,"9,050,000",,,,"5,399,000",,,,"9,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"19,884,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-888,000","-518,000","-477,000",,"-580,000",,"-535,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"218,810,000","203,459,000","200,943,000","194,505,000","196,155,000","193,337,000","196,980,000","194,001,000","203,837,000","194,515,000","197,184,000","190,194,000","190,230,000","187,699,000","183,162,000","178,242,000","173,595,000","172,375,000","171,371,000","167,928,000","164,565,000","170,391,000","173,050,000","171,284,000","172,879,000","168,465,000","166,388,000","154,118,000","153,795,000","147,158,000","151,866,000","151,728,000","148,986,000","148,807,000","150,950,000","142,895,000","141,100,000","136,249,000","132,166,000","120,172,000","120,765,000","113,720,000","122,891,000","115,294,000","103,548,000","97,659,000","102,836,000","98,378,000","99,875,000","60,996,000","65,113,000","97,349,000","62,042,000","86,719,000","90,347,000","81,848,000","81,084,000","75,911,000","76,163,000","73,317,000","71,222,000","69,449,000","72,201,000","68,855,000","68,476,000","42,801,000","44,075,000","39,242,000","36,783,000","36,466,000","58,991,000","35,059,000","33,237,000","50,863,000","34,961,000","50,810,000","49,132,000","81,897,000","119,451,000","103,468,000","97,561,000","89,001,000","127,856,000","120,852,000","103,555,000"
			RawMaterials,"155,049,000","147,517,000","142,706,000","138,223,000","136,816,000","137,829,000","140,345,000","141,991,000","143,017,000","135,672,000","135,654,000","133,564,000","131,383,000","131,446,000","130,355,000","127,470,000","126,679,000","122,678,000","122,179,000","120,905,000","116,974,000","121,693,000","122,465,000","123,099,000","122,499,000","121,477,000","119,024,000","112,518,000","111,392,000","107,228,000","108,606,000","109,830,000","107,480,000","106,215,000","104,544,000","102,473,000","100,790,000","96,855,000","73,574,000","69,392,000","68,797,000","66,250,000","67,084,000","66,217,000","58,733,000","57,964,000","57,010,000","56,470,000","56,605,000","20,952,000","21,254,000","22,006,000","20,166,000","50,573,000","49,773,000","16,344,000","15,582,000","14,257,000","13,868,000","13,389,000","12,510,000","12,573,000","13,138,000","12,177,000","11,952,000","11,042,000","11,050,000","9,836,000","9,365,000","9,661,000","9,436,000","9,763,000","9,043,000","9,100,000","9,102,000","9,743,000","9,040,000","21,575,000","28,810,000","16,796,000","16,339,000","18,593,000",,"34,710,000","32,542,000"
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,145,000","16,940,000","16,240,000","15,820,000","17,270,000","16,073,000","12,506,000","12,125,000","13,961,000","13,501,000","12,244,000","12,065,000","12,706,000","12,809,000","12,593,000","12,162,000","13,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"63,761,000","55,942,000","58,237,000","56,282,000","59,339,000","55,508,000","56,635,000","52,010,000","60,820,000","58,843,000","61,530,000","56,630,000","58,847,000","56,253,000","52,807,000","50,772,000","46,916,000","49,697,000","49,192,000","47,023,000","47,591,000","48,698,000","50,585,000","48,185,000","50,380,000","46,988,000","47,364,000","41,600,000","42,403,000","39,930,000","43,260,000","41,898,000","41,506,000","42,592,000","46,406,000","40,422,000","40,310,000","39,394,000","40,447,000","33,840,000","35,728,000","31,650,000","38,537,000","33,004,000","32,309,000","27,570,000","31,865,000","28,407,000","31,026,000","27,979,000","31,153,000","28,309,000","29,283,000","23,984,000","26,761,000","23,769,000","24,743,000","22,271,000","22,909,000","20,907,000","21,523,000","20,613,000","23,142,000","20,879,000","21,917,000","21,704,000","23,328,000","20,099,000","19,132,000","18,484,000","19,795,000","17,622,000","16,898,000","34,636,000","18,110,000","13,846,000","12,679,000","48,702,000","77,375,000","74,619,000","68,085,000","56,466,000",,"83,433,000","66,849,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,225,000",,,,"41,735,000","40,759,000","39,383,000","39,386,000","39,021,000","37,189,000","36,263,000","35,921,000","35,799,000","34,607,000","10,055,000","9,697,000","9,307,000","8,286,000","8,321,000","29,760,000","7,674,000","7,296,000","7,127,000","7,749,000","27,221,000","27,413,000","11,620,000","13,266,000","12,053,000","13,137,000","13,942,000",,"2,709,000","4,164,000"
		PrepaidAssets,"14,163,000","12,576,000","31,016,000","32,276,000","23,477,000","16,051,000","19,240,000","17,012,000","16,339,000","15,380,000","14,781,000","17,937,000","14,301,000","22,286,000",,,,"22,154,000",,,,"20,902,000",,,,"15,957,000",,,,"17,430,000",,,,"17,176,000",,"18,000,000","18,000,000","14,544,000",,,,"13,028,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"37,207,000","31,904,000","25,696,000","29,465,000","26,823,000","37,020,000","30,506,000","22,070,000","31,790,000","29,572,000","32,921,000","33,635,000","29,198,000","20,956,000","23,460,000","33,137,000","36,264,000","32,243,000","25,287,000","4,918,000","1,095,000","1,107,000","13,805,000","19,441,000","20,714,000","33,697,000","28,728,000","34,581,000","38,745,000","34,842,000","6,228,000",,"1,863,000","3,279,000","10,293,000","11,948,000","11,679,000","3,954,000","8,311,000","8,024,000","7,561,000","30,795,000","31,020,000","32,069,000","34,316,000","23,382,000","28,797,000","34,096,000","39,627,000","9,537,000","8,585,000","8,745,000",,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"37,207,000","31,904,000","25,696,000","29,465,000","26,823,000","37,020,000","30,506,000","22,070,000","31,790,000","29,572,000","32,921,000","33,635,000","29,198,000","20,956,000","23,460,000","33,137,000","36,264,000","32,243,000","25,287,000","4,918,000","1,095,000","1,107,000","13,805,000","19,441,000","20,714,000","33,697,000","28,728,000","34,581,000","38,745,000","34,842,000","6,228,000",,"1,863,000","3,279,000","10,293,000","11,948,000","11,679,000","3,954,000","8,311,000","8,024,000","7,561,000","30,795,000","31,020,000","32,069,000","34,316,000","23,382,000","28,797,000","34,096,000","39,627,000","9,537,000","8,585,000","8,745,000",,,,,,,,
		HedgingAssetsCurrent,"20,688,000","5,994,000","7,639,000","12,560,000","19,353,000","17,913,000","8,608,000","11,985,000","15,374,000","10,203,000","23,131,000","14,953,000","29,898,000","15,909,000",,,,"16,583,000",,,,"4,615,000",,,,"20,716,000",,,,"16,077,000",,,,"16,876,000",,,,"8,984,000",,,,"11,842,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"21,961,000","20,021,000","213,000","289,000","317,000","1,214,000","1,000,000","245,000","1,780,000","23,246,000","23,866,000","23,188,000","22,677,000","1,125,000","38,528,000","55,996,000","32,569,000","767,000","51,138,000","25,730,000","32,493,000","1,691,000","29,489,000","35,877,000","26,933,000","1,294,000","38,443,000","29,110,000","40,219,000","709,000","56,752,000","48,108,000","29,066,000","1,209,000","29,162,000","32,854,000","30,130,000","567,000","23,201,000","25,786,000","21,751,000","478,000","50,435,000","39,317,000","35,325,000","41,924,000","42,959,000","25,291,000","16,775,000","59,589,000","74,712,000","42,753,000","62,643,000","28,738,000","69,385,000","26,547,000","53,274,000","33,800,000","28,190,000","24,153,000","17,260,000","15,195,000","18,642,000","22,355,000","19,555,000","55,456,000","41,367,000","38,623,000","33,379,000","33,916,000","30,171,000","50,838,000","52,554,000","34,429,000","56,133,000","36,023,000","271,529,000","54,720,000","55,613,000","52,860,000","51,075,000","47,155,000","52,168,000","47,304,000","51,599,000"
	TotalNonCurrentAssets,"2,513,471,000","2,507,195,000","2,474,063,000","2,485,954,000","2,483,885,000","2,484,820,000","2,518,825,000","2,549,322,000","2,581,253,000","2,623,858,000","2,643,599,000","2,650,331,000","2,661,945,000","2,301,813,000","2,123,502,000","2,146,380,000","2,137,037,000","2,152,533,000","2,158,658,000","2,232,432,000","2,249,208,000","2,284,226,000","2,315,470,000","2,305,588,000","2,320,543,000","2,347,653,000","2,238,966,000","1,911,295,000","1,933,158,000","1,948,411,000","1,972,142,000","1,983,274,000","1,999,447,000","2,016,609,000","2,014,238,000","1,650,254,000","1,656,015,000","1,531,398,000","1,538,276,000","1,159,627,000","1,167,230,000","1,175,428,000","1,197,072,000","1,198,750,000","1,006,541,000","1,011,775,000","1,005,644,000","1,004,611,000","998,518,000","1,012,487,000","988,840,000","994,010,000","990,565,000","1,001,001,000","1,028,192,000","725,378,000","724,699,000","718,301,000","678,487,000","675,516,000","668,396,000","664,474,000","664,492,000","666,190,000","663,454,000","613,499,000","600,651,000","591,814,000","596,879,000","605,756,000","589,862,000","582,637,000","583,086,000","580,531,000","576,919,000","592,397,000","593,725,000","785,816,000","817,165,000","835,471,000","840,954,000","847,151,000","848,332,000","854,873,000","860,032,000"
		NetPPE,"1,110,577,000","1,091,217,000","1,046,302,000","1,046,724,000","1,047,667,000","1,033,524,000","1,047,850,000","1,071,850,000","1,082,133,000","1,117,124,000","1,113,566,000","1,111,639,000","1,114,147,000","743,847,000","720,197,000","716,254,000","721,643,000","732,026,000","735,927,000","741,885,000","756,478,000","781,026,000","789,080,000","778,160,000","787,767,000","804,968,000","784,612,000","777,473,000","789,661,000","807,458,000","821,954,000","824,302,000","840,286,000","867,004,000","893,708,000","718,716,000","720,291,000","725,836,000","728,912,000","670,951,000","676,835,000","685,487,000","702,761,000","701,331,000","600,313,000","604,693,000","599,106,000","596,905,000","589,930,000","602,576,000","580,294,000","582,189,000","578,764,000","587,196,000","591,103,000","489,952,000","489,083,000","486,522,000","460,960,000","461,430,000","457,444,000","464,442,000","463,774,000","464,356,000","463,455,000","451,921,000","438,677,000","428,227,000","429,239,000","438,848,000","435,932,000","433,399,000","434,620,000","431,988,000","423,512,000","428,387,000","429,126,000","579,739,000","597,631,000","607,307,000","607,448,000","610,432,000","611,897,000","619,509,000","621,835,000"
			GrossPPE,"2,533,139,000","2,484,881,000","2,446,140,000","2,427,097,000","2,408,850,000","2,367,663,000","2,378,024,000","2,384,642,000","2,385,217,000","2,401,935,000","2,385,891,000","2,378,575,000","2,365,416,000","1,981,723,000","1,969,293,000","1,943,730,000","1,929,108,000","1,906,979,000","1,898,963,000","1,887,185,000","1,888,978,000","1,891,487,000","1,932,822,000","1,902,564,000","1,890,677,000","1,881,264,000","1,848,927,000","1,820,009,000","1,809,049,000","1,792,626,000","1,795,230,000","1,773,476,000","1,772,428,000","1,768,008,000","1,777,962,000","1,578,647,000","1,558,994,000","1,536,997,000","1,527,940,000","1,449,917,000","1,437,052,000","1,421,116,000","1,432,185,000","1,415,332,000","1,300,175,000","1,284,254,000","1,276,232,000","1,260,045,000","1,239,455,000","1,255,163,000","1,228,180,000","1,215,201,000","1,201,493,000","1,189,127,000","1,183,210,000","1,070,572,000","1,064,849,000","1,043,482,000","973,630,000","974,100,000","970,114,000","977,112,000","933,159,000","933,741,000","932,840,000","921,306,000","892,670,000","882,220,000","883,232,000","892,841,000","849,228,000","846,695,000","847,916,000","845,284,000","829,592,000","770,377,000","810,163,000","1,010,386,000","1,065,044,000","1,061,064,000","1,051,046,000","1,033,602,000","1,022,844,000","1,014,994,000","1,000,391,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0",,"0","0"
				LandAndImprovements,,"112,729,000",,,,"93,037,000",,,,"94,646,000",,,,"94,031,000",,,,"90,303,000",,,,"89,674,000",,,,"93,115,000",,,,"93,314,000",,,,"99,201,000",,,,"75,610,000",,,,"69,958,000",,,,"67,036,000",,,,"64,816,000",,,,"61,355,000",,,,"44,826,000",,,,"38,849,000",,,,"36,615,000",,,,"35,063,000",,,,"34,074,000","34,115,000","86,990,000","33,023,000","36,950,000","33,873,000","33,872,000","33,345,000","33,324,000",,"33,221,000","32,900,000"
				BuildingsAndImprovements,,"550,947,000",,,,"484,805,000",,,,"488,524,000",,,,"483,859,000",,,,"462,657,000",,,,"458,200,000",,,,"455,626,000",,,,"441,444,000",,,,"444,357,000",,,,"378,255,000",,,,"360,956,000",,,,"329,646,000",,,,"323,860,000",,,,"305,472,000",,,,"280,806,000",,,,"252,729,000",,,,"222,131,000",,,,"211,629,000",,,,"206,397,000","207,092,000","178,340,000","201,974,000","272,618,000","269,214,000","267,865,000","267,207,000","267,184,000",,"264,241,000","263,733,000"
				MachineryFurnitureEquipment,,"1,441,349,000",,,,"1,396,553,000",,,,"1,376,643,000",,,,"1,359,629,000",,,,"1,332,000,000",,,,"1,306,049,000",,,,"1,294,189,000",,,,"1,239,302,000",,,,"1,183,333,000",,,,"1,061,487,000",,,,"976,314,000",,,,"865,092,000",,,,"839,481,000",,,,"789,637,000",,,,"700,853,000",,,,"669,374,000",,,,"633,080,000",,,,"637,291,000",,,,"588,213,000","561,659,000","489,235,000","554,803,000","688,644,000","752,108,000","748,274,000","729,302,000","724,524,000",,"704,030,000","688,969,000"
				OtherProperties,"2,533,139,000","292,489,000","2,446,140,000","2,427,097,000","2,408,850,000","334,131,000","2,378,024,000","2,384,642,000","2,385,217,000","399,302,000","2,385,891,000","2,378,575,000","2,365,416,000","743,847,000","1,969,293,000","1,943,730,000","1,929,108,000","732,026,000","1,898,963,000","1,887,185,000","1,888,978,000","781,026,000","1,932,822,000","1,902,564,000","1,890,677,000","804,968,000","1,848,927,000","1,820,009,000","1,809,049,000","807,458,000","1,795,230,000","1,773,476,000","1,772,428,000","867,004,000","1,777,962,000","1,578,647,000","1,558,994,000","725,836,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"87,367,000",,,,"59,137,000",,,,"42,820,000",,,,"44,204,000",,,,"22,019,000",,,,"37,564,000",,,,"38,334,000",,,,"18,566,000",,,,"41,117,000",,,,"21,645,000",,,,"13,888,000",,,,"22,480,000",,,,"27,006,000",,,,"32,663,000",,,,"16,997,000",,,,"16,160,000",,,,"29,480,000",,,,"8,858,000",,,,"16,600,000","26,726,000","15,812,000","20,363,000","12,174,000","9,849,000","11,053,000","21,192,000","8,570,000",,"13,502,000","14,789,000"
			AccumulatedDepreciation,"-1,422,562,000","-1,393,664,000","-1,399,838,000","-1,380,373,000","-1,361,183,000","-1,334,139,000","-1,330,174,000","-1,312,792,000","-1,303,084,000","-1,284,811,000","-1,272,325,000","-1,266,936,000","-1,251,269,000","-1,237,876,000","-1,249,096,000","-1,227,476,000","-1,207,465,000","-1,174,953,000","-1,163,036,000","-1,145,300,000","-1,132,500,000","-1,110,461,000","-1,143,742,000","-1,124,404,000","-1,102,910,000","-1,076,296,000","-1,064,315,000","-1,042,536,000","-1,019,388,000","-985,168,000","-973,276,000","-949,174,000","-932,142,000","-901,004,000","-884,254,000","-859,931,000","-838,703,000","-811,161,000","-799,028,000","-778,966,000","-760,217,000","-735,629,000","-729,424,000","-714,001,000","-699,862,000","-679,561,000","-677,126,000","-663,140,000","-649,525,000","-652,587,000","-647,886,000","-633,012,000","-622,729,000","-601,931,000","-592,107,000","-580,620,000","-575,766,000","-556,960,000","-512,670,000","-512,670,000","-512,670,000","-512,670,000","-469,385,000","-469,385,000","-469,385,000","-469,385,000","-453,993,000","-453,993,000","-453,993,000","-453,993,000","-413,296,000","-413,296,000","-413,296,000","-413,296,000","-406,080,000","-341,990,000","-381,037,000","-430,647,000","-467,413,000","-453,757,000","-443,598,000","-423,170,000","-410,947,000","-395,485,000","-378,556,000"
		GoodwillAndOtherIntangibleAssets,"1,231,063,000","1,240,676,000","1,247,672,000","1,254,895,000","1,251,374,000","1,260,162,000","1,268,238,000","1,275,367,000","1,285,909,000","1,295,451,000","1,317,617,000","1,324,383,000","1,331,150,000","1,340,308,000","1,187,301,000","1,193,277,000","1,199,252,000","1,207,219,000","1,213,304,000","1,285,770,000","1,292,186,000","1,301,542,000","1,322,065,000","1,326,999,000","1,332,739,000","1,340,392,000","1,245,841,000","926,644,000","929,354,000","927,929,000","930,629,000","927,776,000","933,225,000","939,114,000","939,623,000","744,499,000","746,199,000","658,281,000","667,018,000","356,911,000","358,454,000","360,961,000","364,099,000","365,537,000","295,341,000","297,185,000","298,581,000","299,977,000","301,372,000","304,762,000","303,552,000","305,933,000","304,614,000","306,328,000","305,583,000","97,516,000","97,908,000","98,389,000","97,969,000","98,399,000","98,938,000","99,658,000","100,905,000","101,444,000","100,881,000","72,172,000","72,428,000","72,684,000","76,998,000","77,552,000","77,754,000","72,155,000","72,270,000","71,159,000","71,157,000","71,339,000","71,330,000","98,821,000","123,201,000","123,811,000","124,766,000","125,680,000","125,048,000","122,560,000","124,608,000"
