name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
		MinorityInterests,"-3,523,000","5,354,000","-2,122,000","-2,190,000","-4,565,000","-3,474,000","-6,851,000","-5,337,000","-2,914,000","-3,301,000","-3,678,000","-2,577,000","-3,581,000","-1,685,000","-3,384,000","-2,625,000","-2,036,000","-2,126,000","-1,847,000","-1,338,000","-2,177,000","-1,448,000","-2,301,000","-2,212,000","-412,000","-870,000","-18,000","-187,000",,,"0","0","0","0","0","-1,873,000","185,000","83,000","70,000","187,000","-36,000","273,000","-76,000","313,000","-2,000","-588,000","14,000","-276,000","-150,000","-5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"164,724,000","39,972,000","34,276,000","34,480,000","55,996,000","58,406,000","29,798,000","42,492,000","57,914,000","19,135,000","27,341,000","24,971,000","18,619,000","15,227,000","14,942,000","9,927,000","19,588,000","21,106,000","86,870,000","15,555,000","11,673,000","48,167,000","-17,648,000","34,306,000","36,456,000","31,983,000","40,970,000","17,396,000","51,425,000","58,135,000","46,991,000","51,167,000","37,507,000","40,840,000","45,777,000","47,338,000","43,599,000","38,600,000","35,802,000","33,314,000","32,015,000","25,462,000","26,590,000","25,506,000","25,574,000","23,121,000","20,643,000","18,481,000","19,528,000","14,800,000","12,414,000","10,096,000","11,722,000","10,072,000","10,611,000","11,455,000","11,426,000","11,872,000","10,678,273","11,693,348","12,988,854","12,880,725","11,413,639","11,243,499","11,102,661","10,730,017","9,448,645","9,341,822","9,061,696","8,919,832","7,715,343","6,974,765","6,750,223","6,011,108","5,441,289","5,529,193","5,244,771","4,498,249","3,961,690","5,138,763"
BasicEPS,,"0.98","0.8","0.76","1.22","1.28","0.65","0.93","1.27","0.42","0.6","0.55","0.41","0.34","0.33","0.22","0.43","0.47","1.92","0.34","0.25","1.04","-0.38","0.74","0.79","0.69","0.87","0.36","1.06","1.19","0.94","1.02","0.75","0.82","0.92","0.94","0.86","0.76","0.707","0.657","0.627","0.493",,"0.497","0.497","0.45",,"0.36","0.383","0.303",,"0.217","0.253","0.22",,"0.25","0.25","0.26",,"0.253","0.27","0.27",,"0.237","0.233","0.227",,"0.2","0.193","0.19",,"0.15","0.147","0.13",,"0.12","0.123","0.11",,"0.107"
DilutedEPS,,"0.97","0.79","0.76","1.22","1.27","0.65","0.92","1.26","0.42","0.6","0.55","0.41","0.34","0.33","0.22","0.43","0.47","1.92","0.34","0.25","1.03","-0.38","0.74","0.79","0.69","0.86","0.36","1.06","1.19","0.93","1.01","0.74","0.81","0.91","0.93","0.853","0.753","0.7","0.653","0.623","0.49",,"0.493","0.493","0.447",,"0.36","0.38","0.303",,"0.217","0.253","0.22",,"0.25","0.25","0.26",,"0.25","0.267","0.267",,"0.233","0.23","0.223",,"0.193","0.187","0.183",,"0.147","0.143","0.127",,"0.117","0.11","0.097",,"0.09"
BasicAverageShares,,"40,777,000","43,056,000","45,305,000","45,807,000","45,669,000","45,583,000","45,579,000","45,548,000","45,452,000","45,413,000","45,410,000","45,387,000","45,338,000","45,304,000","45,302,000","45,283,000","45,231,000","45,170,000","45,168,000","45,941,000","46,406,000","46,346,000","46,343,000","46,333,000","46,243,000","47,197,000","48,265,000","48,325,000","48,724,000","49,892,000","50,075,000","50,065,000","49,929,000","49,750,000","50,154,000","50,751,000","50,802,000","50,649,000","50,643,000","51,081,000","51,588,000",,"51,351,000","51,324,000","51,276,000",,"51,174,000","50,910,000","48,573,000",,"46,398,000","46,131,000","46,002,000",,"45,801,000","45,579,000","45,510,000",,"46,353,273","48,014,391","47,979,624",,"47,746,485","47,689,755","47,614,689",,"47,077,251","46,795,776","46,595,337",,"46,025,403","45,967,011","45,911,658",,"45,446,934","42,722,346","40,635,000",,"30,000,000"
DilutedAverageShares,,"41,304,000","43,562,000","45,656,000","46,059,000","46,045,000","45,973,000","46,140,000","45,987,000","45,784,000","45,748,000","45,645,000","45,495,000","45,419,000","45,394,000","45,440,000","45,449,000","45,370,000","45,318,000","45,286,000","46,060,000","46,627,000","46,346,000","46,434,000","46,402,000","46,372,000","47,539,000","48,498,000","48,529,000","49,052,000","50,444,000","50,439,000","50,437,000","50,363,000","50,375,000","50,660,000","51,183,000","51,273,000","51,216,000","51,066,000","51,399,000","51,801,000",,"51,684,000","51,675,000","51,597,000",,"51,279,000","51,240,000","48,609,000",,"46,506,000","46,245,000","46,101,000",,"46,008,000","45,804,000","45,711,000",,"46,731,237","48,504,267","48,418,503",,"48,213,876","48,255,963","48,194,904",,"48,517,971","48,221,361","48,456,486",,"47,494,980","47,326,977","47,323,461",,"47,254,596","47,252,808","46,773,021",,"34,489,155"
TotalOperatingIncomeAsReported,"336,209,000","71,967,000","82,449,000","77,579,000","104,214,000","110,754,000","89,215,000","88,666,000","111,280,000","60,540,000","70,784,000","64,690,000","63,365,000","48,848,000","32,214,000","44,117,000","55,315,000","53,614,000","55,176,000","54,251,000","48,316,000","53,257,000","7,068,000","67,488,000","72,756,000","70,894,000","71,172,000","54,127,000","88,879,000","96,166,000","109,829,000","88,197,000","72,464,000","71,590,000","78,350,000","79,468,000","73,826,000","65,887,000","59,989,000","57,058,000","54,596,000","44,421,000","45,953,000","43,830,000","45,537,000","42,705,000","36,273,000","32,823,000","34,329,000","26,435,000","22,099,000","18,789,000","21,225,000","18,494,000","20,283,000","21,434,000","21,250,000","21,871,000","19,451,905","19,552,877","21,265,031","20,914,381","18,352,009","18,165,833","17,801,423","17,680,805","15,386,879","15,079,227","14,605,947","14,528,415","12,519,741","11,372,049","11,086,993","9,911,442","9,235,681","9,121,666","8,644,268","7,453,089","5,679,045","6,204,539"
RentExpenseSupplemental,"18,883,000","4,987,000","4,682,000","4,571,000","4,643,000","4,480,000","4,558,000","4,460,000","4,471,000","4,484,000","4,586,000","4,414,000","4,491,000","4,363,000","4,319,000","4,270,000","4,003,000","4,314,000","3,985,000","3,668,000","3,387,000","3,783,000","4,001,000","3,875,000","4,038,000","3,796,000","3,991,000","3,684,000","3,479,000","3,560,000","4,125,000","3,018,000","2,219,000","2,147,000","2,074,000","1,950,000","1,824,000","1,687,000","1,728,000","1,786,000","1,656,000","1,611,000","1,538,000","1,517,000","1,438,000","1,398,000","1,401,000","1,362,000","1,297,000","1,252,000","1,246,000","1,270,000","1,163,000","1,082,000","1,078,000","1,123,000","869,000",,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"710,659,000","168,638,000","174,487,000","186,119,000","181,415,000","178,715,000","184,641,000","179,198,000","160,630,000","191,244,000","185,751,000","181,188,000","187,496,000","190,934,000","183,147,000","173,486,000","163,369,000","169,569,000","150,498,000","146,759,000","152,016,000","153,301,000","148,190,000","154,496,000","155,700,000","153,988,000","159,013,000","175,303,000","148,318,000","149,040,000","140,902,000","150,776,000","124,879,000","122,332,000","106,503,000","111,897,000","109,135,000","103,672,000","94,263,000","93,461,000","93,289,000","95,725,000","72,134,000","70,446,000","70,415,000","69,072,000","64,482,000","62,721,000","58,700,000","56,943,000","51,117,000","49,776,000","49,882,000","49,709,000","46,689,000","47,152,000","42,364,000","42,233,000","37,872,733","35,086,671","33,511,426","33,093,187","30,607,145","29,670,819","28,383,260","27,660,472","23,938,861","22,425,870","21,309,996","21,249,953","19,182,519","16,913,529","17,056,573","15,353,391","13,799,894","13,051,419","12,758,771","10,862,475","10,009,335","9,019,983"
NetIncomeFromContinuingAndDiscontinuedOperation,"164,724,000","39,972,000","34,276,000","34,480,000","55,996,000","58,406,000","29,798,000","42,492,000","57,914,000","19,135,000","27,341,000","24,971,000","18,619,000","15,227,000","14,942,000","9,927,000","19,588,000","21,106,000","86,870,000","15,555,000","11,673,000","48,167,000","-17,648,000","34,306,000","36,456,000","31,983,000","40,970,000","17,396,000","51,425,000","58,135,000","46,991,000","51,167,000","37,507,000","40,840,000","45,777,000","47,338,000","43,599,000","38,600,000","35,802,000","33,314,000","32,015,000","25,462,000","26,590,000","25,506,000","25,574,000","23,121,000","20,643,000","18,481,000","19,528,000","14,800,000","12,414,000","10,096,000","11,722,000","10,072,000","10,611,000","11,455,000","11,426,000","11,872,000","10,678,273","11,693,348","12,988,854","12,880,725","11,413,639","11,243,499","11,102,661","10,730,017","9,448,645","9,341,822","9,061,696","8,919,832","7,715,343","6,974,765","6,750,223","6,011,108","5,441,289","5,529,193","5,244,771","4,498,249","3,961,690","5,138,763"
NormalizedIncome,"165,775,938.727","40,441,851.672","34,966,414.996","33,563,392","56,898,044","58,426,306","30,503,133.439","42,439,296","57,360,087","18,920,524","28,652,757.552","21,877,385","20,211,184","10,412,190","-4,325,299.025","8,938,250","18,978,418","17,177,894","86,931,800","15,402,976","12,389,400","18,164,312","-11,864,099.375","30,868,252","35,076,280","33,220,650","40,750,285.867","19,292,000","49,091,816","53,661,049","48,855,200","49,079,858","41,322,312","40,840,000","45,777,000","51,508,844","43,599,000","38,600,000","35,802,000","33,314,000","32,015,000","25,462,000","26,590,000","25,506,000","25,574,000","23,121,000","20,643,000","18,481,000","19,528,000","14,800,000","12,414,000","10,096,000","11,722,000","10,072,000","10,611,000","11,455,000","11,426,000","11,872,000","10,678,273","11,693,348","12,988,854","12,880,725","11,413,639","11,243,499","11,102,661","10,730,017","9,448,645","9,341,822","9,061,696","8,919,832","7,715,343","6,974,765","6,750,223","6,011,108","5,441,289","5,529,193","5,244,771","4,498,249","3,961,690","5,138,763"
InterestIncome,"1,524,000","600,000","338,000","287,000","299,000","164,000","233,000","149,000","314,000","319,000","573,000","536,000","519,000","618,000","677,000","587,000","672,000","1,194,000","1,333,000","1,497,000",,,,,,,,,,"147,000","2,000","0","1,000","1,000","3,000","0","0","0","2,000","0","7,000","1,000","0","7,000","0","0","30,000","0","0","36,000","0","0","0","3,000","10,000","17,000","3,000","30,000","54,792","64,801","120,765",,"169,420","170,812","170,967","72,894","135,810",,"191,849","95,612","116,877",,"24,999","3,583","31,362","586",,,"19,849","0"
InterestExpense,"115,984,000","29,721,000","30,039,000","27,480,000","28,744,000","29,460,000","33,233,000","31,365,000","32,987,000","32,851,000","31,892,000","32,187,000","32,246,000","31,614,000","30,830,000","29,191,000","28,292,000","28,095,000","26,791,000","25,916,000","22,506,000","21,257,000","21,026,000","19,310,000","20,569,000","19,959,000","15,321,000","16,787,000","13,452,000","14,923,000","13,494,000","11,808,000","5,068,000","4,860,000","4,862,000","3,995,000","2,923,000","2,689,000","1,818,000","2,189,000","2,381,000","2,653,000","2,512,000","2,555,000","2,635,000","2,867,000","2,517,000","2,178,000","2,177,000","2,180,000","2,018,000","1,964,000","1,949,000","1,978,000","2,936,000","3,066,000","2,649,000","2,499,000","2,161,008","1,137,495","339,253",,"69,813","66,036","74,751","167,946","94,687",,"62,921","63,894","66,904",,"67,681","69,387","358,846","83,989",,,"264,131","1,065,776"
NetInterestIncome,"-124,339,000","-31,748,000","-32,156,000","-29,599,000","-30,836,000","-31,552,000","-35,393,000","-33,692,000","-35,416,000","-35,172,000","-33,968,000","-34,300,000","-34,382,000","-33,632,000","-32,876,000","-31,128,000","-30,152,000","-29,454,000","-27,959,000","-26,924,000","-22,506,000","-21,257,000","-21,026,000","-19,310,000","-20,569,000","-19,959,000","-15,321,000","-16,787,000","-13,452,000","-14,776,000","-13,492,000","-11,808,000","-5,067,000","-4,859,000","-4,859,000","-3,995,000","-2,923,000","-2,689,000","-1,816,000","-2,189,000","-2,374,000","-2,652,000","-2,512,000","-2,548,000","-2,635,000","-2,867,000","-2,487,000","-2,178,000","-2,177,000","-2,144,000","-2,018,000","-1,964,000","-1,949,000","-1,975,000","-2,926,000","-3,049,000","-2,646,000","-2,469,000","-2,106,216","-1,072,694","-218,488",,"99,607","104,776","96,216","-95,052","41,123",,"128,928","31,718","49,973",,"-42,682","-65,804","-327,484","-83,403",,,"-244,282","-1,065,776"
EBIT,"326,305,000","68,918,000","79,384,000","76,777,000","101,226,000","108,662,000","86,351,000","86,691,000","107,952,000","58,387,000","66,984,000","66,400,000","59,521,000","52,393,000","51,136,000","43,532,000","53,773,000","57,464,000","51,115,000","53,491,000","47,122,000","102,281,000","-1,374,000","72,492,000","74,785,000","69,044,000","71,473,000","50,967,000","92,463,000","103,102,000","106,963,000","91,448,000","66,241,000","71,591,000","78,353,000","79,468,000","73,826,000","65,887,000","59,991,000","57,058,000","54,603,000","44,422,000","45,953,000","43,837,000","45,537,000","42,705,000","36,303,000","32,823,000","34,329,000","26,471,000","22,099,000","18,789,000","21,225,000","18,497,000","20,293,000","21,451,000","21,253,000","21,871,000","19,451,905","19,552,877","21,265,031","20,914,381","18,352,009","18,165,833","17,801,423","17,680,805","15,386,879","15,079,227","14,605,947","14,528,415","12,519,741","11,372,049","11,086,993","9,911,442","9,235,681","9,121,666","8,644,268","7,453,089","5,679,045","6,204,539"
EBITDA,"341,358,000"
ReconciledCostOfRevenue,"299,093,000","71,096,000","73,781,000","74,584,000","79,632,000","73,984,000","77,533,000","71,974,000","70,472,000","75,171,000","75,671,000","75,317,000","79,808,000","79,645,000","79,123,000","78,350,000","80,690,000","81,237,000","69,253,000","68,541,000","66,771,000","68,468,000","61,390,000","65,898,000","64,793,000","66,765,000","68,670,000","66,084,000","68,320,000","65,271,000","65,448,000","65,237,000","52,461,000","51,385,000","46,393,000","52,882,000","48,202,000","44,997,000","168,356,000","0","1,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"15,053,000","3,778,000","3,736,000","3,724,000","3,815,000","3,981,000","5,971,000","4,301,000","4,109,000","4,084,000","4,123,000","4,046,000","4,723,000","4,572,000","5,092,000","4,776,000","4,525,000","4,929,000","4,666,000","4,841,000","5,041,000","5,215,000","6,020,000","6,184,000","6,085,000","6,070,000","4,935,000","5,413,000","4,916,000","4,610,000","5,307,000","4,949,000","4,211,000","3,947,000","3,732,000","3,753,000","3,534,000","3,366,000","3,682,000","3,623,000","3,554,000","3,656,000","3,188,000","3,223,000","3,316,000","3,216,000","3,387,000","3,294,000","3,206,000","2,550,000","2,339,000","2,269,000","2,330,000","2,275,000","2,286,000","2,162,000","1,506,000","1,470,000","1,405,180","1,455,045","1,361,982","1,294,883","1,359,688","1,278,500","1,239,800","1,252,640","1,409,944","1,288,649","1,039,284","940,721","984,805","487,757","462,655","447,679","390,572","383,071","371,018","300,164","264,113","242,616"
NetIncomeFromContinuingOperationNetMinorityInterest,"164,724,000","39,972,000","34,276,000","34,480,000","55,996,000","58,406,000","29,798,000","42,492,000","57,914,000","19,135,000","27,341,000","24,971,000","18,619,000","15,227,000","14,942,000","9,927,000","19,588,000","21,106,000","86,870,000","15,555,000","11,673,000","48,167,000","-17,648,000","34,306,000","36,456,000","31,983,000","40,970,000","17,396,000","51,425,000","58,135,000","46,991,000","51,167,000","37,507,000","40,840,000","45,777,000","47,338,000","43,599,000","38,600,000","35,802,000","33,314,000","32,015,000","25,462,000","26,590,000","25,506,000","25,574,000","23,121,000","20,643,000","18,481,000","19,528,000","14,800,000","12,414,000","10,096,000","11,722,000","10,072,000","10,611,000","11,455,000","11,426,000","11,872,000","10,678,273","11,693,348","12,988,854","12,880,725","11,413,639","11,243,499","11,102,661","10,730,017","9,448,645","9,341,822","9,061,696","8,919,832","7,715,343","6,974,765","6,750,223","6,011,108","5,441,289","5,529,193","5,244,771","4,498,249","3,961,690","5,138,763"
TotalUnusualItemsExcludingGoodwill,"-1,315,000","-532,000","-936,000","1,232,000","-1,079,000","-26,000","-1,022,000","61,000","683,000","244,000","-1,484,000","3,843,000","-1,956,000","5,915,000","21,349,000","1,130,000","718,000","4,966,000","-103,000","248,000","-1,194,000","49,024,000","-8,442,000","5,004,000","2,029,000","-1,850,000","301,000","-3,160,000","3,584,000","6,789,000","-2,868,000","3,251,000","-6,224,000","-37,366,000","0","-6,397,000","-33,326,000","-31,030,000","0","0","0",,,"0",,,,,,,"0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
TotalUnusualItems,"-1,315,000","-532,000","-936,000","1,232,000","-1,079,000","-26,000","-1,022,000","61,000","683,000","244,000","-1,484,000","3,843,000","-1,956,000","5,915,000","21,349,000","1,130,000","718,000","4,966,000","-103,000","248,000","-1,194,000","49,024,000","-8,442,000","5,004,000","2,029,000","-1,850,000","301,000","-3,160,000","3,584,000","6,789,000","-2,868,000","3,251,000","-6,224,000","-37,366,000","0","-6,397,000","-33,326,000","-31,030,000","0","0","0",,,"0",,,,,,,"0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NormalizedEBITDA,"342,673,000","73,228,000","84,056,000","79,269,000","106,120,000","112,669,000","93,344,000","90,931,000","111,378,000","62,227,000","72,591,000","66,603,000","66,200,000","51,050,000","34,879,000","47,178,000","57,580,000","57,427,000","55,884,000","58,084,000","53,357,000","58,472,000","13,088,000","73,672,000","78,841,000","76,964,000","76,107,000","59,540,000","93,795,000","100,923,000","115,138,000","93,146,000","76,676,000","75,538,000","82,085,000","89,618,000","77,360,000","69,253,000","63,673,000","60,681,000","58,158,000","48,078,000","49,141,000","47,060,000","48,853,000","45,921,000","39,690,000","36,117,000","37,535,000","29,021,000","24,438,000","21,058,000","23,555,000","20,772,000","22,579,000","23,613,000","22,760,000","23,341,000","20,857,085","21,007,922","22,627,013","22,209,264","19,711,697","19,444,333","19,041,223","18,933,445","16,796,823","16,367,876","15,645,231","15,469,136","13,504,546","11,859,806","11,549,648","10,359,121","9,626,253","9,504,737","9,015,286","7,753,253","5,943,159","6,447,155"
TaxRateForCalcs,"0.2","0.117","0.262","0.256","0.164","0.219","0.31","0.136","0.189","0.121","0.116","0.195","0.186","0.186","0.098","0.125","0.151","0.209","0.4","0.387","0.4","0.388","0.315","0.313","0.32","0.331","0.27","0.4","0.349","0.341","0.35","0.358","0.387","0.388","0.377","0.348","0.388","0.391","0.386","0.396","0.386","0.397","0.386","0.39","0.4","0.4","0.389","0.388","0.388","0.391","0.382","0.4","0.392","0.39","0.389","0.377","0.386","0.388","0.384","0.367","0.383","0.387","0.381","0.385","0.38","0.39","0.388","0.386","0.385","0.387","0.386","0.387","0.389","0.389","0.389","0.388","0.388","0.392","0.4","0.387"
TaxEffectOfUnusualItems,"-263,061.273","-62,148.328","-245,585.004","315,392","-176,956","-5,694","-316,866.561","8,296","129,087","29,524","-172,242.448","749,385","-363,816","1,100,190","2,081,700.975","141,250","108,418","1,037,894","-41,200","95,976","-477,600","19,021,312","-2,658,099.375","1,566,252","649,280","-612,350","81,285.867","-1,264,000","1,250,816","2,315,049","-1,003,800","1,163,858","-2,408,688","0","0","-2,226,156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
