name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","0","72,083,000","100,494,000","160,682,000","163,368,000","176,430,000","164,371,000","128,023,000","77,549,000","92,821,000","73,374,000","136,983,000","126,360,000","120,642,000","91,796,000","14,416,000","4,067,000","12,619,000","40,007,000","4,148,000","3,942,000","4,105,000","3,714,000","4,270,000","4,094,000","58,647,000","71,956,000","95,877,000","110,228,000","76,898,000","3,934,000","4,232,000","4,048,000","4,011,000","3,896,000","4,102,000","3,904,000","4,032,000","4,065,000","4,696,000","4,744,000","4,956,000","5,520,000",,,,,,,,"5,395,000",,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","727,000","3,472,000","3,474,000","4,440,000","4,243,000","4,067,000","4,094,000","4,060,000","4,148,000","3,942,000","4,105,000","3,714,000","4,270,000","4,094,000","4,202,000","4,315,000","4,376,000","4,147,000","4,198,000","3,934,000","4,232,000","4,048,000","4,011,000","3,896,000","4,102,000","3,904,000","4,032,000","4,065,000","4,696,000","4,744,000","4,956,000","5,520,000",,,,,,,,"5,395,000",,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","727,000","3,472,000","3,474,000","4,440,000","4,243,000","4,067,000","4,094,000","4,060,000","4,148,000","3,942,000","4,105,000","3,714,000","4,270,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,"0","0","72,083,000","100,494,000","160,682,000","163,368,000","176,430,000","164,371,000","128,023,000","77,549,000","92,821,000","73,374,000","136,256,000","122,888,000","117,168,000","87,356,000","10,173,000","0","8,525,000","35,947,000",,,,,,,"54,445,000","67,641,000",,"106,081,000","72,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,"0","0","406,947,000","487,402,000","562,262,000","719,614,000","738,940,000","736,528,000","736,452,000","361,314,000","357,566,000","347,970,000","240,533,000",,,,,,,,"104,367,000","107,066,000","85,918,000","90,512,000","84,413,000","64,851,000","68,389,000","71,688,000","67,926,000","62,213,000","67,157,000","68,400,000","71,189,000","73,658,000","53,159,000","53,367,000","50,372,000","53,253,000","56,174,000","59,052,000","61,863,000","63,934,000","58,769,000","58,676,000","88,613,000","74,956,000","68,079,000","79,983,000","65,877,000","384,136,000","262,209,000","79,005,000",,,,,,,,"91,425,000",,,,,,,,,,,,,,"895,000"
			NonCurrentDeferredTaxesAssets,,,,,,"0","0","406,947,000","487,402,000","562,262,000","719,614,000","738,940,000","736,528,000","736,452,000","361,314,000","357,566,000","347,970,000","240,533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","26,386,000","12,295,000","1,999,000","18,353,000",,"309,917,000","187,617,000",,,,,,,,,,,,,,,,,,,,,,,"895,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"184,621,000","195,691,000","256,281,000","226,416,000","212,515,000","152,511,000","126,855,000","95,740,000","91,001,000","92,354,000","97,344,000","103,421,000","99,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"206,793,000","210,658,000","228,184,000","204,179,000","188,530,000","182,967,000","239,429,000","245,660,000","240,753,000","229,517,000","231,795,000","232,967,000","243,031,000","230,015,000","235,447,000","220,519,000","218,184,000","234,279,000","196,890,000","193,606,000","196,997,000","461,948,000","406,967,000","212,963,000","223,883,000","2,060,000","1,841,000","1,823,000","1,802,000","977,000",,,,"279,925,000","304,039,000","324,269,000","102,621,000","140,334,000","307,089,000","119,970,000","120,796,000","125,712,000","336,472,000","95,350,000","81,649,000","85,802,000","90,169,000","91,381,000","91,128,000","99,380,000","91,862,000","79,542,000","83,485,000","106,429,000","165,579,000","152,005,000","383,832,000","717,238,000","209,728,000","246,853,000","288,123,000","339,132,000","405,841,000","615,541,000","434,392,000","536,391,000","577,198,000","671,639,000","976,452,000","1,018,551,000","546,993,000","291,302,000","239,394,000","425,761,000","588,806,000","673,666,000","807,837,000","65,778,000","10,367,000"
TotalLiabilitiesNetMinorityInterest,"13,212,569,000","13,367,041,000","13,200,284,000","13,376,504,000","13,369,850,000","14,606,864,000","14,513,747,000","14,611,477,000","13,280,867,000","12,329,809,000","11,611,179,000","11,314,335,000","11,245,984,000","11,401,480,000","10,837,208,000","9,996,961,000","11,443,786,000","11,603,389,000","12,029,744,000","11,499,193,000","11,476,869,000","11,695,676,000","10,990,376,000","10,608,656,000","10,565,625,000","10,500,414,000","10,041,967,000","9,393,702,000","9,298,832,000","8,851,770,000","8,888,284,000","8,783,177,000","8,792,479,000","8,244,679,000","7,828,289,000","7,595,775,000","7,261,250,000","7,172,662,000","7,236,927,000","6,885,119,000","6,962,075,000","4,676,042,000","4,567,656,000","4,369,977,000","4,167,263,000","4,293,912,000","4,059,988,000","4,070,004,000","4,064,534,000","4,421,406,000","4,966,768,000","4,795,570,000","5,491,899,000","5,150,093,000","5,886,340,000","4,854,907,000","4,448,054,000","4,351,123,000","3,179,552,000","3,179,293,000","2,990,192,000","3,014,595,000","2,944,274,000","2,531,698,000","2,437,357,000","2,382,388,000","2,373,977,000","2,335,751,000","2,252,886,000","1,819,921,000","1,225,046,000","903,893,000","757,807,000","730,454,000","721,035,000","433,151,000","425,935,000","402,805,000","40,767,000"
	CurrentLiabilities,"1,154,246,000","1,287,880,000","1,286,592,000","2,538,302,000","1,369,882,000","1,880,888,000","1,688,700,000","1,869,851,000","1,884,837,000","1,982,884,000","1,930,384,000","1,975,348,000","1,877,930,000","1,882,063,000","2,047,405,000","1,746,819,000","2,098,909,000","1,930,290,000","2,062,058,000","1,539,909,000","1,508,170,000","1,416,301,000","1,430,270,000","991,937,000","970,616,000","1,110,171,000","1,113,453,000","1,227,090,000","1,247,552,000","1,313,165,000","1,344,312,000","1,285,165,000","1,255,325,000","1,455,534,000","1,627,162,000","1,368,044,000","1,234,466,000","1,131,377,000","1,205,557,000","1,337,048,000","1,348,509,000","1,579,893,000","1,325,757,000","1,158,251,000","864,535,000","887,929,000","742,992,000","694,359,000","633,898,000","725,585,000","653,410,000","554,117,000","604,994,000","723,775,000","928,777,000","886,281,000","563,485,000","585,183,000","596,405,000","521,816,000","514,963,000","511,087,000","507,519,000","230,682,000","241,606,000","269,779,000","248,046,000","287,755,000","248,545,000","169,953,000","134,152,000","119,552,000","84,720,000","71,176,000","72,611,000","42,165,000","42,971,000","20,652,000","13,112,000"
		PayablesAndAccruedExpenses,"537,897,000","595,267,000","590,084,000","565,128,000","530,388,000","510,778,000","463,770,000","459,816,000","486,353,000","654,599,000","694,770,000","829,829,000","780,658,000","750,687,000","832,136,000","590,840,000","825,530,000","677,521,000","628,717,000","624,287,000","668,703,000","651,234,000","749,064,000","424,874,000","409,232,000","528,065,000","538,992,000","498,588,000","467,399,000","615,458,000","555,118,000","514,981,000","623,586,000","629,360,000","512,874,000","498,191,000","487,651,000","474,775,000","479,129,000","442,948,000","486,396,000","495,760,000","429,985,000","436,994,000","388,031,000","430,559,000","320,667,000","321,810,000","309,208,000","281,928,000","274,704,000","231,835,000","313,996,000","337,678,000","320,072,000","449,450,000","328,264,000","306,660,000","307,149,000","250,103,000","249,722,000","216,570,000","350,723,000","152,996,000","131,387,000","160,647,000","177,678,000","183,247,000","173,371,000","120,635,000","133,444,000","118,997,000","84,678,000","71,135,000","72,571,000","42,125,000","42,932,000","20,614,000","9,143,000"
			Payables,"205,240,000","243,715,000","206,571,000","228,760,000","197,923,000","214,824,000","168,269,000","223,316,000","242,574,000","430,480,000","480,636,000","646,736,000","571,981,000","569,137,000","665,226,000","443,795,000","665,218,000","497,037,000","468,369,000","475,167,000","517,527,000","461,211,000","502,212,000","271,003,000","202,082,000","308,931,000","332,757,000","303,866,000","325,544,000","440,553,000","394,749,000","368,343,000","498,837,000","480,179,000","396,893,000","371,368,000","389,281,000","329,969,000","357,407,000","314,824,000","335,659,000","351,129,000","282,282,000","337,088,000","312,561,000","343,186,000","237,742,000","272,815,000","227,227,000","237,657,000","200,637,000","192,650,000","247,587,000","300,373,000","263,986,000","419,885,000","262,961,000","182,718,000","172,876,000","155,150,000","145,916,000","115,612,000","131,826,000","75,078,000","66,082,000","79,768,000","66,977,000","115,698,000","110,642,000","86,520,000","80,404,000","67,328,000","54,790,000","49,754,000","44,619,000","30,852,000","20,555,000","10,208,000","5,826,000"
				AccountsPayable,"164,934,000","170,542,000","154,663,000","168,143,000","133,212,000","148,478,000","146,427,000","215,832,000","194,226,000","262,437,000","292,140,000","432,130,000","345,527,000","321,796,000","315,959,000","247,390,000","301,577,000","285,437,000","279,416,000","299,348,000","341,423,000","298,505,000","356,533,000","173,459,000","111,114,000","210,372,000","232,999,000","214,981,000","186,964,000","303,284,000","243,276,000","223,961,000","270,299,000","272,861,000","213,519,000","208,005,000","200,670,000","164,858,000","186,645,000","158,665,000","162,488,000","171,608,000","140,254,000","166,711,000","154,834,000","168,135,000","130,752,000","143,338,000","120,385,000","135,501,000","115,335,000","122,815,000","160,275,000","232,136,000","179,162,000","320,534,000","173,953,000","182,718,000","172,876,000","155,150,000","145,916,000","115,612,000","131,826,000","75,078,000","66,082,000","79,768,000","66,977,000","115,698,000","110,642,000","86,520,000","80,404,000","67,328,000","54,790,000","49,754,000","44,619,000","30,852,000","20,555,000","10,208,000","5,826,000"
				TotalTaxPayable,"40,306,000","73,173,000","51,908,000","60,617,000","64,711,000","66,346,000","21,842,000","7,484,000","48,348,000","168,043,000","188,496,000","214,606,000","226,454,000","247,341,000","210,451,000","196,405,000","225,304,000","211,600,000","188,953,000","175,819,000","176,104,000","162,706,000","145,679,000","97,544,000","90,968,000","98,559,000","99,758,000","88,885,000","138,580,000","137,269,000","151,473,000","144,382,000","228,538,000","207,318,000","183,374,000","163,363,000","188,611,000","165,111,000","170,762,000","156,159,000","173,171,000","179,521,000","142,028,000","170,377,000","157,727,000","175,051,000","106,990,000","129,477,000","106,842,000","102,156,000","85,302,000","69,835,000","87,312,000","68,237,000","84,824,000","99,351,000","89,008,000",,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,058,000","1,551,000","1,061,000","575,000","2,019,000","1,480,000","727,000","1,841,000","2,017,000","2,590,000","1,171,000","1,206,000","1,163,000","1,134,000","1,152,000","1,222,000","1,176,000","1,114,000","1,192,000","1,337,000","1,283,000","1,173,000","1,256,000","1,052,000",,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,,,,,,,,,,,,,,"138,816,000",,"138,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"332,657,000","351,552,000","383,513,000","336,368,000","332,465,000","295,954,000","295,501,000","236,500,000","243,779,000","224,119,000","214,134,000","183,093,000","208,677,000","181,550,000","166,910,000","147,045,000","160,312,000","180,484,000","160,348,000","149,120,000","151,176,000","190,023,000","246,852,000","153,871,000","207,150,000","219,134,000","206,235,000","194,722,000","141,855,000","174,905,000","160,369,000","146,638,000","124,749,000","149,181,000","115,981,000","126,823,000","98,370,000","144,806,000","121,722,000","128,124,000","150,737,000","144,631,000","147,703,000","99,906,000","75,470,000","87,373,000","82,925,000","48,995,000","81,981,000","44,271,000","74,067,000","39,185,000","66,409,000","37,305,000","56,086,000","29,565,000","65,303,000","123,942,000","134,273,000","94,953,000","103,806,000","100,958,000","218,897,000","77,918,000","65,305,000","80,879,000","110,701,000","67,549,000","62,729,000","34,115,000","53,040,000","51,669,000","29,888,000","21,381,000","27,952,000","11,273,000","22,377,000","10,406,000","3,317,000"
				InterestPayable,"144,110,000","132,877,000","143,341,000","132,220,000","143,686,000","136,421,000","144,025,000","82,655,000","106,344,000","73,136,000","74,340,000","63,005,000","75,839,000","61,595,000","73,598,000","58,860,000","71,943,000","94,695,000","69,651,000","70,424,000","54,761,000","98,118,000","74,325,000","78,633,000","55,496,000","98,129,000","74,780,000","85,683,000","63,745,000","107,318,000","92,265,000","89,350,000","73,567,000","101,442,000","68,803,000","78,994,000","51,158,000","100,562,000","71,783,000","79,768,000","48,417,000","49,989,000","41,197,000","51,073,000","42,449,000","53,999,000","45,394,000","19,332,000","54,887,000","17,520,000","37,265,000","10,449,000","51,011,000","21,485,000","41,064,000","11,225,000","40,308,000",,,,,,,,"33,249,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"142,490,000","206,225,000","180,504,000","163,169,000","126,830,000","126,846,000","112,239,000","157,911,000","249,092,000","180,140,000","162,752,000","164,690,000","126,521,000","163,966,000","141,734,000","137,183,000","114,719,000","140,450,000","144,798,000","138,503,000","106,681,000","165,501,000","152,014,000","146,481,000","116,045,000","129,697,000","114,879,000","104,620,000","88,841,000","113,228,000","117,915,000","118,792,000","83,155,000","83,769,000","106,008,000","90,039,000","79,805,000","75,962,000","96,655,000","85,139,000","71,727,000","78,717,000","96,869,000","88,634,000","76,114,000","70,834,000","82,893,000","67,953,000","55,853,000","69,825,000","60,827,000","55,195,000","51,805,000","85,803,000","80,743,000","68,583,000","56,266,000",,,,,,,,"30,299,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"50,000,000","50,000,000","50,000,000","1,308,353,000","198,465,000","596,408,000","226,618,000","298,050,000","235,997,000","323,876,000","116,118,000","74,374,000","54,661,000","11,960,000","236,835,000","179,075,000","121,714,000","62,690,000","405,339,000","1,740,000",,,,,,,,"80,099,000","150,937,000",,"1,050,000","1,050,000","1,050,000","1,050,000","223,452,000","1,050,000","1,050,000","1,050,000","1,400,000","165,796,000","168,023,000","407,934,000","170,565,000","150,898,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,685,000","3,050,000","2,714,000","3,078,000","9,011,000","9,830,000","3,505,000","7,457,000","13,548,000","23,219,000","15,696,000","24,798,000","24,473,000","9,734,000","9,876,000","728,000","718,000","708,000","555,000","42,000","41,000","40,000","40,000","39,000","38,000","1,146,000"
			CurrentDebt,"50,000,000","50,000,000","50,000,000","1,308,353,000","198,465,000","596,408,000","226,618,000","298,050,000","235,997,000","323,876,000","116,118,000","56,605,000","36,470,000","11,960,000","236,835,000","179,075,000","121,714,000","62,690,000","405,339,000","1,740,000",,,,,,,,"80,099,000","150,937,000",,"1,050,000","1,050,000","1,050,000","1,050,000","223,452,000","1,050,000","1,050,000","1,050,000","1,400,000","165,796,000","168,023,000","407,934,000","170,565,000","150,898,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,675,000","2,685,000","3,050,000","2,714,000","3,078,000","9,011,000","9,830,000","3,505,000","7,457,000","13,548,000","23,219,000","15,696,000","24,798,000","24,473,000","9,734,000","9,876,000","728,000","718,000","708,000","555,000","42,000","41,000","40,000","40,000","39,000","38,000","1,146,000"
				OtherCurrentBorrowings,,,,,,,,,,,,"56,605,000","36,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,,,"17,769,000","18,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"423,859,000","436,388,000","466,004,000","501,652,000","514,199,000","646,856,000","886,073,000","954,074,000","913,395,000","824,269,000","956,744,000","906,455,000","916,090,000","955,450,000","836,700,000","839,721,000","1,036,946,000","1,049,629,000","883,204,000","775,379,000","732,786,000","599,566,000","529,192,000","420,582,000","429,346,000","436,409,000","427,969,000","512,179,000","509,550,000","553,665,000","640,190,000","620,258,000","515,188,000","708,436,000","753,286,000","747,403,000","636,408,000","547,827,000","598,779,000","612,434,000","606,704,000","579,586,000","549,295,000","471,387,000","386,530,000","371,595,000","326,102,000","289,211,000","255,055,000","361,611,000","285,712,000","218,940,000","181,861,000","212,942,000","447,622,000","319,870,000","141,046,000",,,,,,,,"38,348,000",,,,,,,,,,,,,,"895,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,801,000","4,847,000","4,847,000","4,847,000","3,973,000","4,035,000","4,035,000","4,035,000","2,962,000","3,178,000","3,178,000","3,178,000","3,536,000","3,505,000","2,954,000","3,575,000","2,971,000","2,974,000","2,974,000","2,974,000","2,319,000","2,331,000","2,331,000","42,856,000","1,038,000","798,000","757,000","3,036,000","278,370,000","167,135,000",,,,,,,,,,,,,,,,,,,,,,,"895,000"
			CurrentDeferredRevenue,"423,859,000","436,388,000","466,004,000","501,652,000","514,199,000","646,856,000","886,073,000","954,074,000","913,395,000","824,269,000","956,744,000","906,455,000","916,090,000","955,450,000","836,700,000","839,721,000","1,036,946,000","1,049,629,000","883,204,000","775,379,000","732,786,000","599,566,000","529,192,000","420,582,000","429,346,000","436,409,000","423,168,000","507,332,000","504,703,000","548,818,000","636,217,000","616,223,000","511,153,000","704,401,000","750,324,000","744,225,000","633,230,000","544,649,000","595,243,000","608,929,000","603,750,000","576,011,000","546,324,000","468,413,000","383,556,000","368,621,000","323,783,000","286,880,000","252,724,000","318,755,000","284,674,000","218,142,000","181,104,000","209,906,000","169,252,000","152,735,000","141,046,000",,,,,,,,"38,348,000",,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"15,993,000","16,000,000","31,613,000","31,604,000","30,825,000","30,814,000","30,039,000","30,084,000","32,346,000","32,919,000","31,542,000","31,361,000","29,552,000","31,763,000","29,594,000","30,731,000","15,659,000","17,896,000","79,043,000","10,338,000","11,185,000","12,266,000","10,655,000","12,710,000","11,107,000","9,546,000","29,492,000","45,472,000","54,657,000","84,667,000","77,290,000","45,664,000","34,831,000","269,512,000","279,426,000","268,208,000","257,784,000","280,969,000","133,577,000","61,990,000","16,774,000","84,659,000","60,634,000","94,632,000","74,446,000","48,600,000",,,,,,,,,"1,928,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"12,058,323,000","12,079,161,000","11,913,692,000","10,838,202,000","11,999,968,000","12,725,976,000","12,825,047,000","12,741,626,000","11,396,030,000","10,346,925,000","9,680,795,000","9,338,987,000","9,368,054,000","9,519,417,000","8,789,803,000","8,250,142,000","9,344,877,000","9,673,099,000","9,967,686,000","9,959,284,000","9,968,699,000","10,279,375,000","9,560,106,000","9,616,719,000","9,595,009,000","9,390,243,000","8,928,514,000","8,166,612,000","8,051,280,000","7,538,605,000","7,543,972,000","7,498,012,000","7,537,154,000","6,789,145,000","6,201,127,000","6,227,731,000","6,026,784,000","6,041,285,000","6,031,370,000","5,548,071,000","5,613,566,000","3,096,149,000","3,241,899,000","3,211,726,000","3,302,728,000","3,405,983,000","3,316,996,000","3,375,645,000","3,430,636,000","3,695,821,000","4,313,358,000","4,241,453,000","4,886,905,000","4,426,318,000","4,957,563,000","3,968,626,000","3,884,569,000","3,765,940,000","2,583,147,000","2,657,477,000","2,475,229,000","2,503,508,000","2,436,755,000","2,301,016,000","2,195,751,000","2,112,609,000","2,125,931,000","2,047,996,000","2,004,341,000","1,649,968,000","1,090,894,000","784,341,000","673,087,000","659,278,000","648,424,000","390,986,000","382,964,000","382,153,000","27,655,000"
		LongTermDebtAndCapitalLeaseObligation,"11,986,215,000","11,999,733,000","11,810,941,000","10,732,031,000","11,876,119,000","12,592,486,000","12,688,818,000","12,631,575,000","11,289,168,000","10,239,165,000","9,571,815,000","9,263,304,000","9,290,577,000","9,411,140,000","8,695,335,000","8,133,602,000","9,234,679,000","9,565,936,000","9,771,815,000","9,806,296,000","9,812,876,000","10,125,352,000","9,440,856,000","9,457,016,000","9,408,555,000","9,212,765,000","8,748,449,000","7,985,463,000","7,834,420,000","7,345,262,000","7,341,227,000","7,310,134,000","7,329,777,000","6,586,518,000","5,986,557,000","6,010,763,000","5,781,181,000","5,781,770,000","5,781,471,000","5,292,218,000","5,328,006,000","2,809,785,000","2,933,366,000","2,995,256,000","3,163,945,000","3,264,854,000","3,176,408,000","3,231,013,000","3,279,055,000","3,566,428,000","4,188,747,000","4,124,390,000","4,753,835,000","4,290,424,000","4,914,691,000","3,896,120,000","3,661,848,000","3,533,339,000","2,400,705,000","2,473,889,000","2,327,036,000","2,380,537,000","2,375,162,000","2,279,617,000","2,194,696,000","2,110,063,000","2,117,234,000","2,041,949,000","1,973,601,000","1,600,328,000","1,002,277,000","708,185,000","636,252,000","635,432,000","634,604,000","383,775,000","382,964,000","382,153,000","27,655,000"
			LongTermDebt,"11,872,894,000","11,884,546,000","11,693,785,000","10,612,560,000","11,755,169,000","12,469,362,000","12,562,972,000","12,477,183,000","11,133,048,000","10,079,983,000","9,421,845,000","9,095,293,000","9,133,562,000","9,411,140,000","8,695,335,000","8,133,602,000","9,234,679,000","9,565,936,000","9,771,815,000","9,806,296,000","9,812,876,000","10,125,352,000","9,440,856,000","9,457,016,000","9,408,555,000","9,212,765,000","8,748,449,000","7,985,463,000","7,834,420,000","7,345,262,000","7,341,227,000","7,310,134,000","7,329,777,000","6,586,518,000","5,986,557,000","6,010,763,000","5,781,181,000","5,781,770,000","5,781,471,000","5,292,218,000","5,328,006,000","2,809,785,000","2,933,366,000","2,995,256,000","3,163,945,000","3,264,854,000","3,176,408,000","3,231,013,000","3,279,055,000","3,566,428,000","4,188,747,000","4,124,390,000","4,753,835,000","4,290,424,000","4,914,691,000","3,896,120,000","3,661,848,000","3,533,339,000","2,400,705,000","2,473,889,000","2,327,036,000","2,380,537,000","2,363,378,000","2,279,617,000","2,194,696,000","2,090,846,000","2,117,234,000","2,041,949,000","1,973,601,000","1,600,328,000","1,002,277,000","708,185,000","636,252,000","635,432,000","634,604,000","383,775,000","382,964,000","382,153,000","27,655,000"
			LongTermCapitalLeaseObligation,"113,321,000","115,187,000","117,156,000","119,471,000","120,950,000","123,124,000","125,846,000","154,392,000","156,120,000","159,182,000","149,970,000","168,011,000","157,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,784,000",,,"19,217,000",,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"87,281,000","71,031,000","68,620,000","66,561,000","36,093,000","36,316,000","39,745,000","36,357,000","36,569,000","39,993,000","27,498,000","25,225,000","36,668,000","38,649,000","42,753,000","14,343,000","21,024,000","29,673,000","38,237,000","45,499,000","36,718,000","45,875,000","51,969,000","54,294,000","76,510,000","76,066,000","77,665,000","76,881,000","23,576,000","18,722,000","18,612,000","0","0","0","0","4,433,000","0","0","145,768,000","152,953,000","136,251,000","133,969,000","115,274,000","97,064,000","44,856,000",,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"87,281,000","71,031,000","68,620,000","66,561,000","36,093,000","36,316,000","39,745,000","36,357,000","36,569,000","39,993,000","27,498,000","25,225,000","36,668,000","38,649,000","42,753,000","14,343,000","21,024,000","29,673,000","38,237,000","45,499,000","36,718,000","45,875,000","51,969,000","54,294,000","76,510,000","76,066,000","77,665,000","76,881,000","23,576,000","18,722,000","18,612,000","0","0","0","0","4,433,000","0","0","145,768,000","152,953,000","136,251,000","133,969,000","115,274,000","97,064,000","44,856,000",,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"72,108,000","79,428,000","102,751,000","106,171,000","123,849,000","133,490,000","136,229,000","110,051,000","106,862,000","107,760,000","108,980,000","75,683,000","77,477,000","108,277,000","94,468,000","116,540,000","110,198,000","107,163,000","108,590,000","81,957,000","87,203,000","87,462,000","83,157,000","123,387,000","146,709,000","141,121,000","143,496,000","141,156,000","189,362,000","168,118,000","166,077,000","149,229,000","164,624,000","188,284,000","193,546,000","187,295,000","207,366,000","214,016,000","213,181,000","209,978,000","233,591,000","232,070,000","232,023,000","140,404,000","61,118,000","64,248,000","117,012,000","125,910,000","132,969,000","129,393,000","124,611,000","117,063,000","133,070,000","131,461,000","42,872,000","72,506,000","76,953,000","79,648,000","46,191,000","49,619,000","32,919,000","25,907,000","16,737,000","21,399,000","1,055,000","2,546,000","8,697,000","6,047,000","30,740,000","49,640,000","88,617,000","76,156,000","36,835,000","23,846,000","13,820,000","7,211,000",,,
TotalEquityGrossMinorityInterest,"-1,033,259,000","-836,215,000","-592,589,000","-353,839,000","-202,939,000","-737,317,000","-546,631,000","274,198,000","992,480,000","1,541,472,000","1,665,879,000","1,850,939,000","1,915,243,000","1,814,789,000","1,540,283,000","1,819,595,000","771,388,000","1,078,350,000","398,210,000","357,706,000","352,659,000","257,881,000","-64,432,000","1,695,000","80,935,000","21,845,000","-60,782,000","-110,660,000","-147,152,000","211,091,000","293,415,000","288,165,000","320,742,000","132,351,000","241,339,000","177,564,000","274,676,000","103,932,000","719,300,000","595,472,000","440,992,000","2,223,454,000","2,861,318,000","2,737,735,000","2,615,904,000","2,380,585,000","3,301,895,000","3,299,171,000","3,225,628,000","3,160,363,000","1,895,290,000","1,853,156,000","1,820,539,000","1,592,522,000","1,401,162,000","1,674,146,000","1,757,481,000","1,948,159,000","1,906,557,000","1,678,210,000","1,704,840,000","1,645,585,000","2,292,494,000","1,569,767,000","1,572,030,000","1,562,895,000","1,568,787,000","1,575,778,000","1,615,490,000","1,644,291,000","1,244,938,000","1,223,943,000","978,519,000","1,002,869,000","1,012,278,000","1,020,565,000","987,088,000","995,796,000","538,937,000"
