name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017
		TreasuryStock,"36,831,000","54,875,000","50,276,000","48,740,000","26,023,000","26,004,000","20,886,000","53,317,000","51,310,000","18,576,000","13,498,000","11,904,000","11,638,000","11,072,000","11,072,000","11,072,000","10,953,000","10,161,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,636,000","-1,736,000","-1,376,000","-1,628,000","-844,000","-1,043,000","-1,890,000","-795,000","-1,014,000","-583,000","-64,000","-1,171,000","-508,000","-1,168,000","-1,677,000","-1,642,000","-1,803,000","-2,165,000"
TotalCapitalization,"671,684,000","679,607,000","569,042,000","587,127,000","579,268,000","510,209,000","316,090,000","281,096,000","321,349,000","390,471,000","305,768,000","316,579,000","316,670,000","311,477,000","241,455,000","60,586,000","75,780,000","39,627,000"
CommonStockEquity,"671,684,000","679,607,000","569,042,000","587,127,000","579,268,000","510,209,000","297,839,000","261,199,000","299,804,000","367,279,000","280,928,000","288,425,000","286,869,000","280,028,000","208,358,000","20,900,000","36,123,000","27,000"
CapitalLeaseObligations,"39,265,000","44,082,000","44,684,000","47,235,000","50,079,000","53,099,000","61,270,000","64,643,000","68,116,000","69,381,000",,,,,,,,
NetTangibleAssets,"605,070,000","612,019,000","529,047,000","546,620,000","538,289,000","468,689,000","255,900,000","218,872,000","257,116,000","326,740,000","280,928,000","288,425,000","286,869,000","280,028,000","208,358,000","20,900,000","36,123,000","27,000"
WorkingCapital,"546,976,000","561,106,000","481,384,000","510,775,000","509,082,000","445,154,000","267,362,000","229,333,000","250,826,000","313,487,000","276,635,000","290,897,000","293,006,000","280,670,000","201,243,000","103,960,000","117,767,000","78,203,000"
InvestedCapital,"671,684,000","679,607,000","569,042,000","587,127,000","579,268,000","535,146,000","322,757,000","289,429,000","329,682,000","399,910,000","314,101,000","328,246,000","326,670,000","319,810,000","248,122,000","60,586,000","75,780,000","39,627,000"
TangibleBookValue,"605,070,000","612,019,000","529,047,000","546,620,000","538,289,000","468,689,000","255,900,000","218,872,000","257,116,000","326,740,000","280,928,000","288,425,000","286,869,000","280,028,000","208,358,000","20,900,000","36,123,000","27,000"
TotalDebt,"39,265,000","44,082,000","44,684,000","47,235,000","50,079,000","78,036,000","86,188,000","92,873,000","97,994,000","102,012,000","33,173,000","39,821,000","39,801,000","39,782,000","39,764,000","39,686,000","39,657,000","39,600,000"
ShareIssued,"129,959,957","129,877,172","128,857,085","127,687,851","125,716,622","120,990,071","113,915,233","114,416,890","112,733,727","111,217,613","109,623,417","107,173,679","105,692,632","101,055,703","100,868,250","98,384,619","98,384,619","98,384,619"
OrdinarySharesNumber,"128,151,322","127,639,199","126,985,273","125,728,134","124,448,059","119,110,953","112,344,095","110,311,134","108,849,075","109,824,689","108,602,642","107,173,679","104,831,278","100,248,663","100,061,210","98,384,619","98,384,619","98,384,619"
TreasurySharesNumber,"1,808,635","2,237,973","1,871,812","1,959,717","1,268,563","1,879,118","1,571,138","4,105,756","3,884,652","1,392,924","1,020,775",,"861,354","807,040","807,040",,,
