name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,01/31/2016
			CurrentAccruedExpenses,"87,989,000","20,201,000","96,716,000","94,209,000","79,710,000","17,500,000","78,377,000","72,311,000","45,689,000","11,767,000","68,432,000","55,239,000","42,773,000","11,898,000","34,068,000","30,320,000","28,573,000","15,037,000","26,721,000","25,435,000","18,096,000","10,740,000","21,744,000","7,720,000","7,841,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"43,019,000",,,,"45,120,000",,,,"24,741,000",,,,"23,112,000",,,,"11,606,000",,,,"6,750,000",,"7,541,000","6,605,000"
		CurrentDebtAndCapitalLeaseObligation,"14,640,000","14,399,000","646,042,000","639,181,000","627,968,000","620,290,000","608,856,000","603,815,000","122,234,000","195,314,000","191,270,000","187,309,000","183,247,000","174,615,000","171,605,000","168,652,000",,,,,,,,,
			CurrentDebt,"1,744,000","1,639,000","633,641,000","626,819,000","616,400,000","609,068,000","600,062,000","595,007,000","114,165,000","187,115,000","183,875,000","180,696,000","177,576,000","174,615,000","171,605,000","168,652,000",,,,,,,,,
				OtherCurrentBorrowings,"1,744,000","1,639,000","633,641,000","626,819,000","616,400,000","609,068,000","600,062,000","595,007,000","114,165,000","187,115,000","183,875,000","180,696,000","177,576,000","174,615,000","171,605,000","168,652,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"12,896,000","12,760,000","12,401,000","12,362,000","11,568,000","11,222,000","8,794,000","8,808,000","8,069,000","8,199,000","7,395,000","6,613,000","5,671,000",,,,,,,,,,,,
		CurrentDeferredLiabilities,"460,862,000","468,783,000","352,198,000","351,933,000","338,533,000","356,115,000","250,680,000","244,596,000","240,680,000","257,692,000","189,490,000","186,493,000","174,389,000","179,967,000","128,683,000","127,809,000","120,458,000","125,714,000","96,510,000","94,758,000","87,939,000","89,872,000","71,379,000","71,297,000","63,870,000"
			CurrentDeferredRevenue,"460,862,000","468,783,000","352,198,000","351,933,000","338,533,000","356,115,000","250,680,000","244,596,000","240,680,000","257,692,000","189,490,000","186,493,000","174,389,000","179,967,000","128,683,000","127,809,000","120,458,000","125,714,000","96,510,000","94,758,000","87,939,000","89,872,000","71,379,000","71,297,000","63,870,000"
		OtherCurrentLiabilities,,"11,415,000",,,,"13,238,000",,,,"8,723,000",,,,"4,551,000",,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,254,224,000","1,720,565,000","1,061,727,000","1,036,283,000","1,015,784,000","1,003,058,000","945,110,000","931,066,000","614,117,000","620,813,000","599,885,000","591,056,000","41,544,000","24,924,000","23,894,000","14,138,000","180,060,000","178,206,000","5,593,000","5,285,000","1,136,000","1,435,000","2,008,000","1,686,000","166,753,000"
		LongTermDebtAndCapitalLeaseObligation,"2,185,380,000","1,645,429,000","979,459,000","961,156,000","944,524,000","929,370,000","902,276,000","886,503,000","595,348,000","588,102,000","579,304,000","567,724,000","22,882,000",,,,"165,758,000","163,010,000",,,,,,,
			LongTermDebt,"2,157,855,000","1,614,257,000","952,285,000","933,439,000","914,994,000","897,525,000","879,840,000","862,523,000","571,897,000","562,612,000","553,280,000","544,107,000",,,,,"165,758,000","163,010,000",,,,,,,
			LongTermCapitalLeaseObligation,"27,525,000","31,172,000","27,174,000","27,717,000","29,530,000","31,845,000","22,436,000","23,980,000","23,451,000","25,490,000","26,024,000","23,617,000","22,882,000",,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"22,070,000","22,655,000","14,058,000","7,308,000","5,001,000","5,773,000","5,245,000","4,439,000","3,800,000","4,091,000","3,026,000","2,426,000","1,954,000","2,620,000","1,430,000","1,130,000","1,428,000","2,316,000","1,132,000","1,023,000","677,000","968,000","1,618,000","839,000","1,056,000"
			NonCurrentDeferredRevenue,"22,070,000","22,655,000","14,058,000","7,308,000","5,001,000","5,773,000","5,245,000","4,439,000","3,800,000","4,091,000","3,026,000","2,426,000","1,954,000","2,620,000","1,430,000","1,130,000","1,428,000","2,316,000","1,132,000","1,023,000","677,000","968,000","1,618,000","839,000","1,056,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","6,952,000","2,223,000",,,,,,,,,,,,,,,,,"0","0","0","164,950,000"
		OtherNonCurrentLiabilities,"46,774,000","52,481,000","68,210,000","67,819,000","66,259,000","67,915,000","37,589,000","40,124,000","14,969,000","28,620,000","17,555,000","20,906,000","16,708,000","22,304,000","22,464,000","13,008,000","12,874,000","12,880,000","4,461,000","4,262,000","459,000","467,000","390,000","847,000","747,000"
TotalEquityGrossMinorityInterest,"350,445,000","905,662,000","941,891,000","965,618,000","1,002,309,000","1,040,600,000","412,999,000","427,049,000","465,874,000","462,492,000","459,496,000","454,072,000","319,166,000","313,281,000","311,521,000","252,687,000","249,130,000","240,545,000","201,043,000","195,000,000","199,126,000","173,892,000","173,028,000","38,536,000","-106,239,000"
	StockholdersEquity,"336,281,000","893,578,000","931,847,000","958,666,000","1,000,086,000","1,040,600,000","412,999,000","427,049,000","465,874,000","462,492,000","459,496,000","454,072,000","319,166,000","313,281,000","311,521,000","252,687,000","249,130,000","240,545,000","201,043,000","195,000,000","199,126,000","173,892,000","173,028,000","38,536,000","-106,239,000"
		CapitalStock,"7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","6,000","6,000","6,000","6,000","6,000","6,000","6,000","6,000","5,000","5,000","4,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","7,000","6,000","6,000","6,000","6,000","6,000","6,000","6,000","6,000","5,000","5,000","4,000","1,000"
		AdditionalPaidInCapital,"1,102,962,000","1,778,840,000","1,724,042,000","1,662,804,000","1,617,223,000","1,556,865,000","872,200,000","822,197,000","822,713,000","790,468,000","782,043,000","750,617,000","594,735,000","567,797,000","550,113,000","481,543,000","463,911,000","445,318,000","396,795,000","379,450,000","369,730,000","334,363,000","326,891,000","185,706,000","16,629,000"
		RetainedEarnings,"-774,323,000","-894,912,000","-800,950,000","-712,912,000","-626,163,000","-525,806,000","-464,419,000","-403,621,000","-360,505,000","-345,689,000","-321,636,000","-295,319,000","-275,325,000","-254,857,000","-238,287,000","-228,641,000","-214,529,000","-204,481,000","-195,758,000","-184,456,000","-170,610,000","-160,476,000","-153,868,000","-147,174,000","-122,869,000"
		GainsLossesNotAffectingRetainedEarnings,"7,635,000","9,643,000","8,748,000","8,758,000","9,019,000","9,165,000","5,026,000","8,333,000","2,907,000","871,000","-918,000","-1,233,000","-251,000","335,000","-311,000","-221,000","-258,000","-298,000",,,,,,,
		OtherEquityInterest,,,,"9,000",,"369,000","185,000","133,000","752,000","16,835,000",,,,,,,,,,,,,,,
	MinorityInterest,"14,164,000","12,084,000","10,044,000","6,952,000","2,223,000",,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,494,136,000","2,507,835,000","1,884,132,000","1,892,105,000","1,915,080,000","1,938,125,000","1,292,839,000","1,289,572,000","1,037,771,000","1,025,104,000","1,012,776,000","998,179,000","319,166,000","313,281,000","311,521,000","252,687,000","414,888,000","403,555,000","201,043,000","195,000,000","199,126,000","173,892,000","173,028,000","38,536,000","-106,239,000"
CommonStockEquity,"336,281,000","893,578,000","931,847,000","958,666,000","1,000,086,000","1,040,600,000","412,999,000","427,049,000","465,874,000","462,492,000","459,496,000","454,072,000","319,166,000","313,281,000","311,521,000","252,687,000","249,130,000","240,545,000","201,043,000","195,000,000","199,126,000","173,892,000","173,028,000","38,536,000","-106,239,000"
CapitalLeaseObligations,"40,421,000","43,932,000","39,575,000","40,079,000","41,098,000","43,067,000","31,230,000","32,788,000","31,520,000","33,689,000","33,419,000","30,230,000","28,553,000",,,,,,,,,,,,
NetTangibleAssets,"-1,656,224,000","-1,131,635,000","-1,126,922,000","-1,133,957,000","-1,125,092,000","-1,072,420,000","-276,903,000","-271,462,000","-97,007,000","-108,280,000","-8,221,000","-21,588,000","56,859,000","47,796,000","144,711,000","190,427,000","185,774,000","176,115,000","146,668,000","140,333,000","187,282,000","161,738,000","170,698,000","35,995,000","-109,213,000"
WorkingCapital,"464,532,000","448,096,000","-201,971,000","-233,359,000","-243,190,000","-207,256,000","559,018,000","559,578,000","422,926,000","418,563,000","503,874,000","489,054,000","29,851,000","32,501,000","137,934,000","177,749,000","342,556,000","335,278,000","140,171,000","134,451,000","177,689,000","153,039,000","163,312,000","25,105,000","48,601,000"
InvestedCapital,"2,495,880,000","2,509,474,000","2,517,773,000","2,518,924,000","2,531,480,000","2,547,193,000","1,892,901,000","1,884,579,000","1,151,936,000","1,212,219,000","1,196,651,000","1,178,875,000","496,742,000","487,896,000","483,126,000","421,339,000","414,888,000","403,555,000","201,043,000","195,000,000","199,126,000","173,892,000","173,028,000","38,536,000","-106,239,000"
TangibleBookValue,"-1,656,224,000","-1,131,635,000","-1,126,922,000","-1,133,957,000","-1,125,092,000","-1,072,420,000","-276,903,000","-271,462,000","-97,007,000","-108,280,000","-8,221,000","-21,588,000","56,859,000","47,796,000","144,711,000","190,427,000","185,774,000","176,115,000","146,668,000","140,333,000","187,282,000","161,738,000","170,698,000","35,995,000","-109,213,000"
TotalDebt,"2,200,020,000","1,659,828,000","1,625,501,000","1,600,337,000","1,572,492,000","1,549,660,000","1,511,132,000","1,490,318,000","717,582,000","783,416,000","770,574,000","755,033,000","206,129,000","174,615,000","171,605,000","168,652,000","165,758,000","163,010,000",,,,,,,
NetDebt,"1,665,710,000","1,109,437,000","1,127,731,000","1,128,249,000","1,168,885,000","1,183,309,000","228,896,000","551,918,000","390,256,000","481,682,000","150,126,000","110,897,000",,"33,365,000",,,,,,,,,,,
ShareIssued,"75,541,575","75,060,139","74,613,510","73,991,612","73,464,780","72,753,659","69,710,566","68,778,343","66,827,590","64,528,970","63,667,275","62,727,158","61,640,573","60,455,381","59,324,301","57,881,483","56,857,119","55,712,342","54,733,963","53,504,272","52,691,238","50,251,541","49,935,498","48,110,957","48,110,957"
OrdinarySharesNumber,"75,541,575","75,060,139","74,613,510","73,991,612","73,464,780","72,753,659","69,710,566","68,778,343","66,827,590","64,528,970","63,667,275","62,727,158","61,640,573","60,455,381","59,324,301","57,881,483","56,857,119","55,712,342","54,733,963","53,504,272","52,691,238","50,251,541","49,935,498","48,110,957","48,110,957"
