name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,401,000","-29,054,000","-29,734,000","-38,748,000","-32,431,000","-23,916,000","-37,497,000","-84,714,000","-93,561,000","-11,191,000","-5,181,000","-8,315,000","-6,308,000","-13,108,000","-21,821,000","-63,776,000","-54,240,000","-114,662,000","-162,433,000","-124,270,000","-173,003,000","-146,403,000","-130,024,000","-122,036,000","-68,256,000","-50,685,000","-53,207,000","-42,168,000","-25,638,000","-17,287,000","-33,969,000","-18,845,000","-19,836,000","-40,208,000","-47,454,000","-56,117,000","-76,186,000","-41,977,000","-49,265,000","-79,474,000","-21,209,000","-25,099,000","-28,992,000","-77,793,000","-78,543,000","-89,203,000","-35,599,000","-78,985,000","-70,726,000","-52,540,000","-24,872,000","-48,500,000","-30,800,000","-14,700,000","-15,300,000","-15,100,000","-23,900,000","-35,600,000","-2,100,000","14,700,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,401,000","-29,054,000","-29,734,000","-38,748,000","-32,431,000","-23,916,000","-37,497,000","-84,714,000","-93,561,000","-11,191,000","-5,181,000","-8,315,000","-6,308,000","-13,108,000","-21,821,000","-63,785,000","-54,257,000","-114,672,000","-162,442,000","-124,314,000","-173,039,000","-146,443,000","-135,019,000","-122,039,000","-68,262,000","-51,129,000","-53,517,000","-42,260,000","-27,097,000","-26,214,000","-33,969,000","-20,330,000","-19,836,000","-40,208,000","-47,454,000","-56,292,000","-76,186,000","-41,977,000","-49,265,000","-79,474,000","-21,234,000","-55,949,000","-28,992,000","-77,793,000","-78,543,000","-69,395,000","-55,407,000","-84,166,000","-70,726,000","-52,540,000","-24,872,000","-49,700,000","-30,800,000","-14,700,000","-15,300,000","-15,200,000","-24,000,000","-35,700,000","-8,100,000","-140,600,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000","17,000","10,000","9,000","44,000","36,000","40,000","4,995,000","3,000","6,000","444,000","310,000","92,000","1,459,000",,,,,,,,,,,"0","25,000",,,,,,"19,808,000",,,,,,,,,"100,000","100,000","100,000","6,000,000",
		NetBusinessPurchaseAndSale,"-216,183,000","-2,045,000","-1,542,000","-2,549,000","-210,047,000","-4,572,000","-107,000","-2,033,000","-3,638,000","-3,090,000","-17,000,000","-7,722,000",,,"-223,579,000","0","-4,587,000","-1,560,000","-2,494,000","-6,819,000","0","-16,309,000","-19,698,000","-18,499,000","-10,421,000","-14,738,000","0","0","0","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","629,000","-20,852,000",,,,,,,,,,,,,,,,,"0","0","0","-11,620,000",,,,,,,,,
			PurchaseOfBusiness,"-216,183,000","-2,045,000","-1,542,000","-2,549,000","-210,047,000","-4,572,000","-107,000","-2,033,000","-3,638,000","-3,090,000","-17,000,000","-7,722,000",,,"-223,579,000","0","-4,587,000","-1,560,000","-2,494,000","-6,819,000","0","-16,309,000","-19,698,000","-18,499,000","-10,421,000","-21,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","6,785,000","0","0","0","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-61,311,000","-9,716,000","-11,264,000","-12,669,000","-27,662,000","-25,831,000","-40,882,000","-41,442,000","-39,971,000","-43,168,000","-42,938,000","-40,529,000","-20,201,000","-48,873,000","-55,413,000","-37,451,000","-47,765,000","-47,588,000","-55,417,000","-47,676,000","-41,762,000","-37,710,000","-33,420,000","-28,679,000","-42,638,000","-13,240,000","-16,463,000","-24,534,000","-20,163,000","-18,655,000","-28,855,000","-14,955,000","-18,289,000","-17,484,000","-13,375,000","-8,403,000","-5,042,000","-10,139,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-61,311,000","-9,716,000","-11,264,000","-12,669,000","-27,662,000","-25,831,000","-40,882,000","-41,442,000","-39,971,000","-43,168,000","-42,938,000","-40,529,000","-20,201,000","-48,873,000","-55,413,000","-37,451,000","-47,765,000","-47,588,000","-55,417,000","-47,676,000","-41,762,000","-37,710,000","-33,420,000","-28,679,000","-42,638,000","-13,240,000","-16,463,000","-24,534,000","-20,163,000","-18,655,000","-28,855,000","-14,955,000","-18,289,000","-17,484,000","-13,375,000","-8,403,000","-5,042,000","-10,139,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"2,765,000",,,,,,,,,,"0","2,765,000",,,,,,,,,,,,,,,,,,,,,,,"0","1,740,000","0","0","0","1,610,000","0","2,870,000",,,,"2,465,000","88,000",,,"4,025,000","160,000","4,612,000",,,,"1,000",,,"286,000","40,000",,,"413,000","45,000","-4,344,000","-473,000","5,000,000","5,000,000","7,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,"-584,000","40,000",,,"-223,000","-1,547,000","-4,344,000","-473,000","0","0","-5,000,000","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"2,765,000",,,,,,,,,,"0","2,765,000",,,,,,,,,,,,,,,,,,,,,,,"0","1,740,000","0","0","0","1,610,000","0","2,870,000",,,,"2,465,000","88,000",,,"4,025,000","160,000","4,612,000",,,,,,,"870,000","0",,,"636,000",,,,"5,000,000","5,000,000","12,000,000","20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"4,133,000","3,197,000","72,000","864,000","0","5,462,000","2,000","-10,000","687,000","1,004,000","779,000","5,283,000","8,393,000","-229,000","-1,776,000","1,096,000","-2,032,000","-2,655,000","-9,545,000","1,956,000","1,097,000","167,000","5,336,000","6,267,000","-333,000","-9,178,000","-2,911,000","5,609,000","-1,473,000","-6,047,000","-3,176,000","7,281,000","-2,843,000","9,509,000","-1,402,000","-2,333,000","-7,332,000","-715,000","-562,000","427,000","46,000","378,000","-354,000","19,000","3,078,000","1,570,000","18,000","-538,000","2,975,000","-2,307,000","-524,000","-542,000","-12,869,000","12,371,000","-1,726,000","-7,651,000","-7,266,000","-1,775,000","-12,791,000","-603,000","121,000","-829,000","896,000","-1,431,000","-3,234,000","-4,039,000","8,038,000","49,000","-7,846,000","1,951,000","-1,407,000","-1,503,000","-799,000","-386,000","4,478,000","171,000","465,000","-3,214,000","10,670,000","-897,000","33,000","-400,000","-18,906,000","1,479,000","18,956,000","-3,015,000","-36,925,000","-12,000","-9,987,000","-6,856,000","1,000,000","2,000,000","-6,900,000","96,000,000","146,500,000","12,600,000","-7,600,000","-6,400,000","-38,600,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-38,000","-1,422,000","0","0","0","0","0","-597,000","-36,000","914,000","-122,000","160,000","-44,000",,,"0","84,000","1,273,000","-816,000","1,406,000",,,,,,,,"5,869,000","58,879,000","-90,000","696,000","-175,000","153,272,000","-101,000","79,458,000",,,,,,,,,,,,,,,,,
FinancingCashFlow,"180,509,000","-5,353,000","8,648,000","-46,332,000","223,546,000","75,869,000","69,001,000","8,649,000","-430,964,000","346,844,000","196,551,000","-59,184,000","-49,978,000","-7,731,000","208,817,000","-26,769,000","-25,170,000","14,892,000","-17,719,000","-36,261,000","-19,291,000","-9,618,000","-23,433,000","-46,177,000","-26,655,000","-15,258,000","-48,069,000","-57,412,000","-61,782,000","-12,579,000","-270,234,000","143,859,000","-18,320,000","-28,018,000","-49,133,000","-54,782,000","-26,028,000","5,394,000","-162,131,000","-38,073,000","-26,585,000","-11,955,000","370,000","-110,128,000","98,000","4,010,000","22,275,000","588,000","-1,427,000","-24,753,000","-326,543,000","411,906,000","-29,011,000","33,077,000","-4,133,000","25,420,000","84,874,000","162,449,000","97,190,000","189,502,000","-185,458,000","111,083,000","84,204,000","63,856,000","15,534,000","13,200,000","35,896,000","39,031,000","-31,432,000","850,000","23,871,000","17,283,000","-17,631,000","755,000","112,132,000","-30,540,000","36,427,000","-16,201,000","-20,863,000","-46,323,000","2,657,000","-20,399,000","52,231,000","4,994,000","-6,821,000","170,313,000","70,954,000","8,829,000","142,024,000","72,570,000","6,400,000","27,500,000","12,100,000","-35,000,000","-233,500,000","24,700,000","20,000,000","32,100,000","700,000"
	CashFlowFromContinuingFinancingActivities,"180,509,000","-5,353,000","8,648,000","-46,332,000","223,546,000","75,869,000","69,001,000","8,649,000","-430,964,000","346,844,000","196,551,000","-59,184,000","-49,978,000","-7,731,000","208,817,000","-26,769,000","-25,170,000","14,892,000","-17,719,000","-36,261,000","-19,291,000","-9,618,000","-23,433,000","-46,177,000","-26,655,000","-15,258,000","-48,069,000","-57,412,000","-61,782,000","-12,579,000","-270,234,000","143,859,000","-18,320,000","-28,018,000","-49,133,000","-54,782,000","-26,028,000","5,394,000","-162,131,000","-38,073,000","-26,585,000","-11,955,000","370,000","-110,128,000","98,000","4,010,000","22,275,000","588,000","-1,427,000","-24,753,000","-326,543,000","411,906,000","-29,011,000","33,077,000","-4,133,000","25,420,000","84,874,000","162,449,000","97,190,000","189,502,000","-166,083,000","111,073,000","84,181,000","63,832,000","12,587,000","11,900,000","35,889,000","38,649,000","-31,432,000","850,000","23,871,000","17,283,000","-17,631,000","755,000","112,132,000","-30,540,000","36,427,000","-16,107,000","-20,031,000","-46,121,000","2,857,000","-19,962,000","52,577,000","1,744,000","-6,821,000","170,313,000","70,954,000","8,829,000","142,024,000","72,570,000","6,400,000","27,500,000","12,100,000","-35,000,000","-233,500,000","24,700,000","20,000,000","32,100,000","700,000"
		NetIssuancePaymentsOfDebt,"185,000,000","-1,250,000","8,750,000","-46,250,000","223,750,000","92,750,000","69,750,000","8,750,000","-376,250,000","398,750,000","-21,750,000","107,235,000","1,506,000","38,897,000","252,500,000","17,250,000","22,750,000","56,500,000","23,250,000","4,750,000","33,850,000","33,000,000","14,500,000","-8,000,000","11,500,000","48,000,000","-12,500,000","-23,600,000","-18,000,000","170,000,000","-173,668,000","225,999,000","67,459,000","-3,500,000","-23,500,000","-29,222,000","59,000,000","56,820,000","-120,000,000","110,000,000","-30,000,000","-15,000,000","0","-100,000,000","0","0","0","0","-1,883,000","-25,082,000","-39,125,000","-30,473,000","-33,866,000","37,820,000","-4,136,000","35,000,000","85,000,000","182,000,000","97,000,000","185,000,000","-180,000,000","120,000,000","85,000,000","34,000,000","25,000,000","10,000,000",,,,,"31,822,000","-2,001,000","-2,001,000","-2,001,000","-3,101,000","-2,001,000","131,999,000","-2,001,000","-15,851,000","-48,222,000","4,625,000","-70,398,000","97,999,000","-6,283,000","-1,658,000","203,439,000","785,341,000","7,592,000","-364,479,000","71,906,000","6,800,000","30,200,000","18,600,000","-28,500,000","-227,000,000","29,700,000","24,800,000","36,800,000","2,700,000"
			NetLongTermDebtIssuance,"79,000,000","-1,250,000","82,750,000","-120,250,000","117,750,000","198,750,000","69,750,000","8,750,000","-376,250,000","398,750,000","-21,750,000","107,235,000","1,506,000","38,897,000","252,500,000","17,250,000","22,750,000","56,500,000","23,250,000","4,750,000","33,850,000","33,000,000","14,500,000","-8,000,000","11,500,000","48,000,000","-12,500,000","-23,600,000","-18,000,000","170,000,000","-173,668,000","225,999,000","67,459,000","-3,500,000","-23,500,000","-29,222,000","59,000,000","56,820,000","-120,000,000","110,000,000","-30,000,000","-15,000,000","0","-100,000,000","0","0","0","0","-1,883,000","-25,082,000","-39,125,000","-30,473,000","-33,866,000","37,820,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"84,000,000","0","84,000,000","-119,000,000","119,000,000","600,000,000","71,000,000","10,000,000","-375,000,000","400,000,000","302,500,000","1,258,347,000","2,756,000","38,897,000","255,000,000","99,000,000","-56,500,000","56,500,000","0","0","667,000,000","33,000,000","15,500,000","-7,000,000","12,500,000","55,000,000","0","0","229,000,000","171,000,000","58,500,000","226,000,000",,,"0","0","141,000,000","209,000,000",,,,,,,,,"0","0","0","0","248,427,000","-30,000,000","-7,000,000","75,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-5,000,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-401,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-324,250,000","-1,151,112,000",,,"-2,500,000","-81,750,000","79,250,000","0","23,250,000","4,750,000","-633,150,000","0","-1,000,000","-1,000,000","-1,000,000","-7,000,000","-12,500,000","-23,600,000","-247,000,000","-1,000,000","-232,168,000","-1,000","-123,041,000","-3,500,000","-23,500,000","-29,222,000","-82,000,000","-152,180,000",,,"-30,000,000","-15,000,000","0","-100,000,000","0","0","0","0","-1,883,000","-25,082,000","-287,552,000","-473,000","-26,866,000","-37,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,"0",,,,"-106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,"0",,,,"-106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-24,811,000","0","0","0","-154,681,000","-69,092,000","-57,556,000","-50,775,000","0","0","0","-44,352,000","-55,676,000","0",,,,,,,,,,,,"-4,000","125,301,000","0","-4,599,000","227,000","1,475,000","157,000","-19,999,000","526,000","4,080,000","4,938,000","3,029,000","1,941,000","933,000","2,923,000","7,231,000","845,000","2,050,000","1,429,000","4,716,000","4,360,000","1,562,000","3,629,000","1,978,000","3,172,000","-613,000","1,848,000","52,000","63,000","98,000","149,000","609,000","464,000","1,487,000","447,000","150,000","69,000","1,299,000","104,000","664,000","6,200,000","3,900,000",,,"0","0","0","300,000","2,800,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"0",,,,"-4,000","125,301,000","0","0","227,000","1,475,000",,,"526,000","4,080,000","4,938,000","3,029,000","1,941,000","933,000","2,923,000","7,231,000","845,000","2,050,000","1,429,000","4,716,000","4,360,000","1,562,000","3,629,000","1,978,000","3,172,000","-613,000","1,848,000","52,000","63,000","98,000","149,000","609,000","464,000","1,487,000","447,000","150,000","69,000","1,299,000","104,000","664,000","6,200,000","3,900,000",,,"0","0","0","300,000","2,800,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-24,811,000","0","0","0","-154,681,000","-69,092,000","-57,556,000","-50,775,000","0","0","0","-44,352,000","-55,676,000","0",,,,,,,,"0","0","0","0","0","0","0","-4,599,000","0","0","0","-19,999,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
		CashDividendsPaid,"-290,000","-276,000","0","-3,000","-11,000","-488,000","-6,000","-10,000","-52,237,000","-50,078,000","-46,309,000","-46,313,000","-46,304,000","-44,420,000","-43,646,000","-43,659,000","-44,110,000","-41,000,000","-40,966,000","-40,952,000","-40,888,000","-38,900,000","-38,260,000","-38,252,000","-38,215,000","-36,433,000","-35,901,000","-33,334,000","-33,314,000","-28,756,000","-28,062,000","-27,963,000","-27,930,000","-25,459,000","-25,262,000","-25,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,700,000","-6,600,000","-6,500,000","-6,600,000","-6,500,000","-5,000,000","-4,900,000","-4,900,000","-4,900,000"
			CommonStockDividendPaid,,,,,,,"-6,000","-10,000","-52,237,000","-50,078,000","-46,309,000","-46,313,000","-46,304,000","-44,420,000","-43,646,000","-43,659,000","-44,110,000","-41,000,000","-40,966,000","-40,952,000","-40,888,000","-38,900,000","-38,260,000","-38,252,000","-38,215,000","-36,433,000","-35,901,000","-33,334,000","-33,314,000","-28,756,000","-28,062,000","-27,963,000","-27,930,000","-25,459,000","-25,262,000","-25,339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,"418,000","142,000","229,000","913,000","347,000","0","415,000","1,015,000","743,000","3,810,000","1,231,000","1,078,000","17,000","61,000","890,000","4,255,000","13,331,000","5,172,000","3,601,000","3,232,000","553,000","82,000","141,000","4,052,000","23,778,000","622,000","1,294,000","381,000","205,000","43,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-4,201,000","-3,827,000","-102,000","-79,000","-193,000","-16,393,000","-743,000","-91,000","-2,477,000","-1,828,000","-18,298,000","-120,106,000","-5,180,000","-2,208,000","-37,000","-360,000","-3,810,000","-608,000","-3,000","-59,000","-12,253,000","-3,718,000","-91,000","-67,000","-169,000","-2,927,000","-15,000","-478,000","-10,883,000","-157,000","-155,000","-431,000","-8,305,000","-137,000","-388,000","-282,000","-15,743,000","-5,000","6,545,000","-567,000","-186,000","-187,000","-183,000","-10,210,000","-43,000","-42,000","-1,503,000","-34,000","-838,000","-52,000","-287,619,000","273,098,000","4,734,000","-144,000","-224,000","-11,055,000","-283,000","448,000","-336,000","422,000","8,979,000","-11,956,000","-2,760,000","28,899,000","-15,336,000","-5,331,000","15,044,000","36,599,000","-32,861,000","-3,866,000","-12,311,000","17,722,000","-19,259,000","778,000","112,061,000","-27,926,000","-97,420,000","-14,158,000","-4,243,000","2,003,000","-1,917,000","49,827,000","-45,886,000","6,540,000","-5,610,000","-33,276,000","-714,456,000","-62,000",,,,,,"100,000",,,,"-100,000",
	CashFromDiscontinuedFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,"0","0","-19,375,000","10,000","23,000","24,000","2,947,000","1,300,000","7,000",,,,,,,,"0","0","0","-94,000","-832,000","-202,000","-200,000","-437,000","-346,000",,,,,,,,,,,,,,,,
EndCashPosition,"144,909,000","144,909,000","163,000,000","78,503,000","88,625,000","87,795,000","79,754,000","100,933,000","137,299,000","726,657,000","420,396,000","159,459,000","169,094,000","146,816,000","149,089,000","124,397,000","93,960,000","85,727,000","57,557,000","62,672,000","49,610,000","33,979,000","59,128,000","35,858,000","50,732,000","57,150,000","56,291,000","40,340,000","41,319,000","52,999,000","76,408,000","279,533,000","77,843,000","55,417,000","61,579,000","52,090,000","44,400,000","44,848,000","97,170,000","24,230,000","29,504,000","19,862,000","44,388,000","12,122,000","111,363,000","86,968,000","124,398,000","135,946,000","183,302,000","179,495,000","180,033,000","468,445,000","28,385,000","19,994,000","1,043,000","47,041,000","32,046,000","15,883,000","23,592,000","38,635,000","62,337,000","36,515,000","40,562,000","40,919,000","47,677,000","36,975,000","59,797,000","27,853,000","21,470,000","24,397,000","45,492,000","36,026,000","54,585,000","80,840,000","120,965,000","24,772,000","49,919,000","30,196,000","98,632,000","166,082,000","73,208,000","14,788,000","10,846,000","40,868,000","102,045,000","155,817,000","35,852,000","37,012,000","79,959,000","17,373,000","18,700,000","8,900,000","0","0","18,700,000","0","0","0","0"
	ChangesInCash,"57,114,000","-18,091,000","84,497,000","-10,122,000","830,000","8,041,000","-21,179,000","-36,366,000","-589,358,000","306,261,000","260,937,000","-9,635,000","22,278,000","-2,273,000","24,692,000","30,437,000","8,233,000","7,017,000","-5,115,000","13,062,000","15,631,000","-25,149,000","23,270,000","-14,874,000","-6,418,000","859,000","15,951,000","-979,000","-11,680,000","-23,409,000","-203,125,000","201,690,000","22,426,000","-6,162,000","9,489,000","7,690,000","-448,000","-52,322,000","72,940,000","-5,274,000","9,642,000","-24,526,000","32,266,000","-99,241,000","24,395,000","-37,430,000","-11,548,000","-47,356,000","3,811,000","-538,000","-288,412,000","440,060,000","8,391,000","18,951,000","-45,998,000","14,995,000","16,163,000","-7,709,000","-15,043,000","-23,702,000","31,028,000","-4,047,000","-357,000","-6,758,000","11,780,000","-22,822,000","32,658,000","7,663,000","-2,927,000","-21,095,000","71,466,000","-18,559,000","-26,255,000","-40,125,000","96,193,000","-25,147,000","19,723,000","-68,436,000","-67,450,000","92,874,000","58,770,000","5,244,000","-23,119,000","-60,079,000","-53,768,000","119,965,000","-1,160,000","-42,947,000","62,586,000","-1,323,000",,"-2,200,000","100,000","-7,700,000","4,800,000","3,800,000","1,000,000","400,000","-2,900,000"
	BeginningCashPosition,"87,795,000","163,000,000","78,503,000","88,625,000","87,795,000","79,754,000","100,933,000","137,299,000","726,657,000","420,396,000","159,459,000","169,094,000","146,816,000","149,089,000","124,397,000","93,960,000","85,727,000","78,710,000","62,672,000","49,610,000","33,979,000","59,128,000","35,858,000","50,732,000","57,150,000","56,291,000","40,340,000","41,319,000","52,999,000","76,408,000","279,533,000","77,843,000","55,417,000","61,579,000","52,090,000","44,400,000","44,848,000","97,170,000","24,230,000","29,504,000","19,862,000","44,388,000","12,122,000","111,363,000","86,968,000","124,398,000","135,946,000","183,302,000","179,495,000","180,033,000","468,445,000","28,385,000","19,994,000","1,043,000","47,041,000","32,046,000","15,883,000","23,592,000","38,635,000","62,337,000","36,515,000","40,562,000","40,919,000","47,677,000","36,975,000","59,797,000","27,853,000","21,470,000","24,397,000","45,492,000","36,026,000","54,585,000","80,840,000","120,965,000","24,772,000","49,919,000","30,196,000","98,632,000","166,082,000","73,208,000","14,788,000","9,544,000","40,868,000","102,045,000","155,817,000","35,852,000","37,012,000","79,959,000","17,373,000","18,696,000","8,900,000","0","0","18,700,000","0","0","0","8,700,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-11,000,000",,"-3,800,000","-1,000,000","-9,100,000","2,900,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,"18,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,401,000","-29,054,000","-29,734,000","-38,748,000","-32,431,000","-23,916,000","-37,497,000","-84,714,000","-93,561,000","-11,191,000","-5,181,000","-8,315,000","-6,308,000","-13,108,000","-21,821,000","-63,785,000","-54,257,000","-114,672,000","-162,442,000","-124,314,000","-173,039,000","-146,443,000","-135,019,000","-122,039,000","-68,262,000","-51,129,000","-53,517,000","-42,260,000","-27,097,000","-26,214,000","-33,969,000","-20,330,000","-19,836,000","-40,208,000","-47,454,000","-56,292,000","-76,186,000","-41,977,000","-49,265,000","-79,474,000","-21,234,000","-55,949,000","-28,992,000","-77,793,000","-78,543,000","-69,395,000","-55,407,000","-84,166,000","-70,726,000","-52,540,000","-24,872,000","-49,700,000","-30,800,000","-14,700,000","-15,300,000","-15,200,000","-24,000,000","-35,700,000","-8,100,000","-140,600,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"0",,,,"-4,000","125,301,000","0","0","227,000","1,475,000",,,"526,000","4,080,000","4,938,000","3,029,000","1,941,000","933,000","2,923,000","7,231,000","845,000","2,050,000","1,429,000","4,716,000","4,360,000","1,562,000","3,629,000","1,978,000","3,172,000","-613,000","1,848,000","52,000","63,000","98,000","149,000","609,000","464,000","1,487,000","447,000","150,000","69,000","1,299,000","104,000","664,000","6,200,000","3,900,000",,,"0","0","0","300,000","2,800,000"
IssuanceOfDebt,"84,000,000","0","10,000,000","-45,000,000","119,000,000","600,000,000","71,000,000","10,000,000","-375,000,000","400,000,000","302,500,000","1,258,347,000","2,756,000","38,897,000","255,000,000","99,000,000","-56,500,000","56,500,000","0","0","667,000,000","33,000,000","15,500,000","-7,000,000","12,500,000","55,000,000","0","0","229,000,000","171,000,000","58,500,000","226,000,000",,,"0","0","141,000,000","209,000,000",,,,,,,,,"0","0","0","0","248,427,000","-30,000,000","-7,000,000","75,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"101,000,000","-1,250,000","-1,250,000","-1,250,000","104,750,000","-507,250,000","-1,250,000","-1,250,000","-1,250,000","-1,250,000","-324,250,000","-1,151,112,000",,,"-2,500,000","-81,750,000","79,250,000","0","23,250,000","4,750,000","-633,150,000","0","-1,000,000","-1,000,000","-1,000,000","-7,000,000","-12,500,000","-23,600,000","-247,000,000","-1,000,000","-232,168,000","-1,000","-123,041,000","-3,500,000","-23,500,000","-29,222,000","-82,000,000","-152,180,000",,,"-30,000,000","-15,000,000","0","-100,000,000","0","0","0","0","-1,883,000","-25,082,000","-287,552,000","-473,000","-26,866,000","-37,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-24,811,000","0","0","0","-154,681,000","-69,092,000","-57,556,000","-50,775,000","0","0","0","-44,352,000","-55,676,000","0",,,,,,,,"0","0","0","0","0","0","0","-4,599,000","0","0","0","-19,999,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
