name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
	TotalNonCurrentLiabilitiesNetMinorityInterest,"28,288,000,000","29,462,600,000","29,464,600,000","28,429,700,000","28,374,400,000","29,741,300,000","29,784,600,000","28,520,700,000","29,235,700,000","26,776,000,000","26,820,300,000","27,482,300,000","25,283,500,000","25,510,100,000","23,324,100,000","23,771,600,000","23,677,800,000","22,350,600,000","22,313,000,000","20,614,500,000","21,681,500,000","21,677,500,000","21,651,400,000","22,428,900,000","22,377,700,000","21,284,300,000","21,296,000,000","21,330,100,000","20,571,300,000","19,534,800,000","17,951,800,000","17,299,000,000","17,706,500,000","16,459,600,000","16,719,000,000","16,651,000,000","16,592,600,000","14,882,700,000","14,984,100,000","13,572,700,000","13,807,800,000","14,473,400,000","14,529,000,000","13,844,300,000","13,563,100,000","13,579,800,000","13,046,400,000","12,696,700,000","11,148,400,000","11,573,300,000","9,363,700,000","9,392,000,000","9,454,200,000","9,255,749,000","8,547,458,000","7,858,775,000","7,613,083,000","7,001,257,000","6,874,342,000","6,385,741,000","5,550,912,000","5,395,434,000","4,986,870,000","4,952,602,000","4,509,408,000","4,918,267,000","4,862,946,000","4,627,155,000","4,206,499,000","4,329,757,000","5,026,389,000","1,424,732,000","2,204,903,000","1,913,629,000","1,890,294,000","1,869,383,000","1,994,299,000","2,239,129,000","1,321,527,000","1,231,471,000","1,176,577,000","863,339,000","872,640,000","872,868,000","871,328,000","419,613,000","411,094,000","410,060,000","410,656,000","166,300,000","215,600,000","145,100,000","109,900,000","90,000,000","75,000,000"
		LongTermProvisions,,"159,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"26,889,000,000","28,474,100,000","28,132,800,000","27,148,600,000","27,145,900,000","28,540,700,000","28,537,000,000","27,285,200,000","27,855,900,000","25,643,200,000","25,639,200,000","26,385,000,000","24,181,600,000","24,678,100,000","22,508,500,000","23,020,200,000","23,016,400,000","21,713,700,000","21,710,900,000","20,026,500,000","21,123,000,000","21,120,900,000","21,121,200,000","21,922,100,000","21,919,800,000","20,826,700,000","20,840,700,000","20,892,900,000","20,192,200,000","19,157,400,000","17,706,500,000","17,062,900,000","17,467,800,000","16,226,500,000","16,481,600,000","16,429,600,000","16,393,700,000","14,655,200,000","14,747,200,000","13,346,700,000","13,570,800,000","14,029,400,000","14,108,700,000","13,544,700,000","13,273,600,000","13,281,200,000","12,704,800,000","12,416,500,000","10,915,700,000","11,346,400,000","9,198,300,000","9,224,300,000","9,307,300,000","9,108,410,000","8,434,201,000","7,768,507,000","7,518,496,000","6,906,145,000","6,771,988,000","6,259,715,000","5,448,685,000","5,295,590,000","4,884,261,000","4,821,401,000","4,396,315,000","4,833,781,000","4,788,840,000","4,568,447,000","4,128,303,000","4,266,236,000","4,972,150,000","1,402,370,000","2,195,876,000","1,899,548,000","1,874,577,000","1,859,607,000","1,986,636,000","2,231,463,000","1,313,507,000","1,223,552,000","1,168,596,000","855,278,000","855,443,000","855,608,000","855,773,000","404,000,000","404,000,000","404,000,000","404,000,000","166,000,000","215,000,000","145,000,000","110,000,000","90,000,000","75,000,000"
			LongTermDebt,"26,889,000,000","28,135,300,000","28,132,800,000","27,148,600,000","27,145,900,000","28,540,700,000","28,537,000,000","27,285,200,000","27,855,900,000","25,643,200,000","25,639,200,000","26,385,000,000","24,181,600,000","24,678,100,000","22,508,500,000","23,020,200,000","23,016,400,000","21,713,700,000","21,710,900,000","20,026,500,000","21,123,000,000","21,120,900,000","21,121,200,000","21,922,100,000","21,919,800,000","20,826,700,000","20,840,700,000","20,892,900,000","20,192,200,000","19,157,400,000","17,706,500,000","17,062,900,000","17,467,800,000","16,226,500,000","16,481,600,000","16,429,600,000","16,393,700,000","14,655,200,000","14,747,200,000","13,346,700,000","13,570,800,000","14,029,400,000","14,108,700,000","13,544,700,000","13,273,600,000","13,281,200,000","12,704,800,000","12,416,500,000","10,915,700,000","11,346,400,000","9,198,300,000","9,224,300,000","9,307,300,000","9,108,410,000","8,434,201,000","7,768,507,000","7,518,496,000","6,906,145,000","6,771,988,000","6,259,715,000","5,448,685,000","5,295,590,000","4,884,261,000","4,821,401,000","4,396,315,000","4,833,781,000","4,788,840,000","4,568,447,000","4,128,303,000","4,266,236,000","4,972,150,000","1,402,370,000","2,195,876,000","1,899,548,000","1,874,577,000","1,859,607,000","1,986,636,000","2,231,463,000","1,313,507,000","1,223,552,000","1,168,596,000","855,278,000","855,443,000","855,608,000","855,773,000","404,000,000","404,000,000","404,000,000","404,000,000","166,000,000","215,000,000","145,000,000","110,000,000","90,000,000","75,000,000"
			LongTermCapitalLeaseObligation,,"338,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"549,000,000","767,500,000","511,300,000","502,300,000","482,800,000","464,700,000","463,300,000","481,600,000","428,200,000","100,400,000","91,400,000","84,600,000","82,200,000","80,400,000","68,400,000","69,000,000","58,000,000","58,500,000","53,700,000","53,400,000","52,600,000","52,700,000","51,600,000","50,600,000","50,200,000","46,100,000","53,400,000","55,000,000","68,000,000","66,600,000","63,200,000","61,200,000","60,600,000","60,800,000","55,000,000","37,200,000","16,100,000","22,500,000","20,800,000","23,800,000","22,000,000","91,200,000","83,800,000","80,900,000","78,600,000","78,000,000","75,000,000","72,900,000","72,500,000","71,700,000","69,600,000","68,800,000","67,300,000","66,062,000","23,161,000","20,986,000","19,078,000","21,364,000","16,966,000","17,310,000","16,028,000","13,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"549,000,000","518,000,000","511,300,000","502,300,000","482,800,000","464,700,000","463,300,000","481,600,000","428,200,000","100,400,000","91,400,000","84,600,000","82,200,000","80,400,000","68,400,000","69,000,000","58,000,000","58,500,000","53,700,000","53,400,000","52,600,000","52,700,000","51,600,000","50,600,000","50,200,000","46,100,000","53,400,000","55,000,000","68,000,000","66,600,000","63,200,000","61,200,000","60,600,000","60,800,000","55,000,000","37,200,000","16,100,000","22,500,000","20,800,000","23,800,000","22,000,000","91,200,000","83,800,000","80,900,000","78,600,000","78,000,000","75,000,000","72,900,000","72,500,000","71,700,000","69,600,000","68,800,000","67,300,000","66,062,000","23,161,000","20,986,000","19,078,000","21,364,000","16,966,000","17,310,000","16,028,000","13,723,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,"249,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"49,000,000","49,300,000","49,300,000","49,300,000","49,300,000","49,300,000","49,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"801,000,000","11,200,000","771,200,000","729,500,000","696,400,000","686,600,000","735,200,000","753,900,000","951,600,000","1,032,400,000","1,089,700,000","1,012,700,000","1,019,700,000","751,600,000","747,200,000","682,400,000","603,400,000","578,400,000","548,400,000","534,600,000","505,900,000","503,900,000","478,600,000","456,200,000","407,700,000","411,500,000","401,900,000","382,200,000","311,100,000","310,800,000","182,100,000","174,900,000","178,100,000","172,300,000","182,400,000","184,200,000","182,800,000","205,000,000","216,100,000","202,200,000","215,000,000","352,800,000","336,500,000","218,700,000","210,900,000","220,600,000","266,600,000","207,300,000","160,200,000","155,200,000","95,800,000","98,900,000","79,600,000","81,277,000","90,096,000","69,282,000","75,509,000","73,748,000","85,388,000","108,716,000","86,199,000","86,121,000","102,609,000","131,201,000","113,093,000","84,486,000","74,106,000","58,708,000","78,196,000","63,521,000","54,239,000","22,362,000","9,027,000","14,081,000","15,717,000","9,776,000","7,663,000","7,666,000","8,020,000","7,919,000","7,981,000","8,061,000","17,197,000","17,260,000","15,555,000","15,613,000","7,094,000","6,060,000","6,656,000","300,000","600,000","100,000","-100,000",,
TotalEquityGrossMinorityInterest,"26,657,000,000","26,438,500,000","25,984,600,000","25,846,800,000","26,070,200,000","25,377,400,000","26,104,700,000","25,941,400,000","26,114,200,000","25,827,500,000","25,525,500,000","24,975,400,000","24,521,300,000","24,292,200,000","23,505,800,000","23,090,500,000","22,964,900,000","22,772,400,000","22,548,900,000","22,880,200,000","22,800,000,000","22,266,000,000","22,038,700,000","21,945,900,000","21,346,300,000","20,501,100,000","20,352,900,000","20,363,200,000","20,058,100,000","19,692,200,000","15,981,900,000","15,802,400,000","15,662,000,000","15,440,400,000","14,682,200,000","14,352,800,000","13,990,200,000","13,296,000,000","13,057,900,000","12,476,100,000","12,388,300,000","12,219,300,000","11,551,500,000","11,775,300,000","11,800,000,000","11,900,800,000","10,835,600,000","10,925,400,000","10,412,000,000","10,042,300,000","7,296,400,000","6,818,900,000","6,695,300,000","6,478,637,000","6,431,657,000","6,693,431,000","6,650,825,000","6,562,067,000","6,655,660,000","6,779,671,000","6,827,065,000","6,609,363,000","6,689,758,000","6,108,808,000","6,175,545,000","5,782,478,000","5,737,935,000","5,771,910,000","5,855,814,000","5,399,825,000","5,340,859,000","2,231,575,000","1,809,438,000","1,792,309,000","1,703,297,000","1,731,456,000","1,510,106,000","1,269,787,000","1,097,351,000","1,056,664,000","1,093,731,000","1,158,638,000","1,166,018,000","1,011,022,000","942,092,000","945,529,000","923,979,000","850,716,000","836,194,000","797,600,000","770,700,000","545,500,000","546,100,000","568,200,000","577,800,000"
	TotalPartnershipCapital,"25,553,000,000","25,328,900,000","24,921,200,000","24,772,800,000","24,992,300,000","24,304,100,000","25,035,300,000","24,876,700,000","25,050,400,000","24,764,000,000","24,496,000,000","24,439,800,000","24,057,900,000","23,853,500,000","23,073,100,000","22,671,600,000","22,753,300,000","22,547,200,000","22,330,600,000","22,660,100,000","22,579,300,000","22,047,000,000","21,819,200,000","21,724,200,000","21,128,900,000","20,295,100,000","20,162,100,000","20,125,600,000","19,835,700,000","18,063,200,000","15,757,500,000","15,576,600,000","15,438,900,000","15,214,800,000","14,472,100,000","14,155,900,000","13,882,500,000","13,187,700,000","12,949,600,000","12,366,300,000","12,278,800,000","12,113,400,000","11,438,700,000","11,254,200,000","11,276,900,000","11,374,200,000","10,308,100,000","10,396,400,000","9,882,100,000","9,512,100,000","6,774,400,000","6,308,500,000","6,307,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LimitedPartnershipCapital,"25,313,000,000","25,043,000,000","25,093,000,000","24,971,500,000","24,811,300,000","24,469,300,000","25,084,600,000","25,023,800,000","24,928,100,000","24,692,600,000","24,535,100,000","24,450,500,000","24,151,900,000","23,802,600,000","23,380,400,000","22,794,800,000","22,914,500,000","22,718,900,000","22,637,200,000","22,788,800,000","22,695,500,000","22,327,000,000","22,127,900,000","22,031,200,000","21,397,400,000","20,514,300,000","20,392,800,000","20,404,200,000","20,098,900,000","18,304,800,000","16,063,600,000","15,930,800,000","15,783,200,000","15,573,800,000","14,821,400,000","14,518,900,000","14,280,600,000","13,558,100,000","13,337,900,000","12,685,000,000","12,620,600,000","12,464,800,000","11,775,500,000","11,360,400,000","11,377,000,000","11,406,700,000","10,284,000,000","10,220,800,000","9,737,600,000","9,329,700,000","6,704,900,000","6,310,800,000","6,317,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GeneralPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","209,500,000","208,800,000","199,100,000","190,800,000","136,600,000","128,600,000","128,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	StockholdersEquity,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6,084,988,000","6,018,746,000","6,270,767,000","6,224,051,000","6,131,649,000","6,224,860,000","6,345,006,000","6,393,490,000","6,480,233,000","6,563,514,000","5,988,064,000","6,060,349,000","5,679,309,000","5,647,703,000","5,686,175,000","5,773,258,000","5,328,785,000","5,279,570,000","2,142,752,000","1,720,907,000","1,705,953,000","1,605,279,000","1,659,056,000","1,438,833,000","1,200,904,000","1,030,209,000","1,045,846,000","1,082,611,000","1,146,922,000","1,154,131,000","1,000,704,000","932,354,000","935,959,000","914,626,000","842,103,000","827,729,000","789,500,000","762,900,000","540,100,000","540,500,000","562,500,000","574,700,000"
		CapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,036,887,000","5,990,461,000","6,028,864,000","6,003,075,000","5,976,947,000","6,057,564,000","6,157,334,000","6,230,625,000","6,329,917,000","6,411,873,000","0","5,921,228,000","5,561,338,000","5,530,228,000","5,561,021,000","5,654,736,000","5,217,267,000","5,164,399,000","2,005,368,000","1,676,253,000","1,683,133,000","1,600,555,000","1,654,958,000","1,436,841,000","1,210,049,000","1,037,537,000","1,051,956,000","1,079,940,000","1,141,613,000","1,158,318,000","1,004,991,000","947,958,000","931,281,000","910,159,000","838,362,000","824,131,000","786,300,000","417,700,000",,,,
			CommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,036,887,000","5,990,461,000","6,028,864,000","6,003,075,000","5,976,947,000","6,057,564,000","6,157,334,000","6,230,625,000","6,329,917,000","6,411,873,000","0","5,921,228,000","5,561,338,000","5,530,228,000","5,561,021,000","5,654,736,000","5,217,267,000","5,164,399,000","2,005,368,000","1,676,253,000","1,683,133,000","1,600,555,000","1,654,958,000","1,436,841,000","1,210,049,000","1,037,537,000","1,051,956,000","1,079,940,000","1,141,613,000","1,158,318,000","1,004,991,000","947,958,000","931,281,000","910,159,000","838,362,000","824,131,000","786,300,000","417,700,000",,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,851,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,600,000",,"10,000,000",
		TreasuryStock,"1,297,000,000","1,297,300,000","1,297,300,000","1,297,300,000","1,297,300,000","1,297,300,000","1,297,300,000","1,297,300,000","1,297,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-112,863,000",,"8,660,000","8,660,000","10,323,000","11,185,000","11,416,000","16,519,000","16,533,000","17,808,000","17,808,000","17,808,000","17,808,000","16,736,000","8,237,000","6,222,000","13,566,000","4,727,000","4,727,000","4,727,000","4,727,000","4,727,000","4,727,000","4,700,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"240,000,000","285,900,000","-171,800,000","-198,700,000","181,000,000","-165,200,000","-49,300,000","-147,100,000","122,300,000","71,400,000","-39,100,000","-10,700,000","-94,000,000","50,900,000","-307,300,000","-123,200,000","-161,200,000","-171,700,000","-306,600,000","-128,700,000","-116,200,000","-280,000,000","-308,700,000","-307,000,000","-268,500,000","-219,200,000","-230,700,000","-278,600,000","-263,200,000","-241,600,000","-306,100,000","-354,200,000","-344,300,000","-359,000,000","-349,300,000","-363,000,000","-398,100,000","-370,400,000","-388,300,000","-318,700,000","-341,800,000","-351,400,000","-336,800,000","-106,200,000","-100,100,000","-32,500,000","-185,400,000","-33,200,000","-54,600,000","-8,400,000","-67,100,000",,,"48,101,000","28,285,000","241,903,000","220,976,000","154,702,000","167,296,000","187,672,000","162,865,000","150,316,000","151,641,000","137,032,000","139,121,000","117,971,000","4,612,000","125,154,000","127,182,000","120,178,000","125,494,000","148,569,000","56,070,000","39,339,000","21,257,000","21,906,000","19,800,000","8,663,000","10,480,000","10,626,000","10,908,000","11,531,000","9,379,000","440,000","-10,877,000","9,405,000","9,194,000","8,468,000","8,325,000","7,900,000","345,300,000",,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"777,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-130,900,000","-138,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","500,500,000",,"552,500,000",
	MinorityInterest,"1,104,000,000","1,109,600,000","1,063,400,000","1,074,000,000","1,077,900,000","1,073,300,000","1,069,400,000","1,064,700,000","1,063,800,000","1,063,500,000","1,029,500,000","535,600,000","463,400,000","438,700,000","432,700,000","418,900,000","211,600,000","225,200,000","218,300,000","220,100,000","220,700,000","219,000,000","219,500,000","221,700,000","217,400,000","206,000,000","190,800,000","237,600,000","222,400,000","1,629,000,000","224,400,000","225,800,000","223,100,000","225,600,000","210,100,000","196,900,000","107,700,000","108,300,000","108,300,000","109,800,000","109,500,000","105,900,000","112,800,000","521,100,000","523,100,000","526,600,000","527,500,000","529,000,000","529,900,000","530,200,000","522,000,000","510,400,000","387,600,000","393,649,000","412,911,000","422,664,000","426,774,000","430,418,000","430,800,000","434,665,000","433,575,000","129,130,000","126,244,000","120,744,000","115,196,000","103,169,000","90,232,000","85,735,000","82,556,000","71,040,000","61,289,000","88,823,000","88,531,000","86,356,000","98,018,000","72,400,000","71,273,000","68,883,000","67,142,000","10,818,000","11,120,000","11,716,000","11,887,000","10,318,000","9,738,000","9,570,000","9,353,000","8,613,000","8,465,000","8,100,000","7,800,000","5,400,000","5,600,000","5,700,000","3,100,000"
TotalCapitalization,"52,442,000,000","53,464,200,000","53,054,000,000","51,921,400,000","52,138,200,000","52,844,800,000","53,572,300,000","52,161,900,000","52,906,300,000","50,407,200,000","50,135,200,000","50,824,800,000","48,239,500,000","48,531,600,000","45,581,600,000","45,691,800,000","45,769,700,000","44,260,900,000","44,041,500,000","42,686,600,000","43,702,300,000","43,167,900,000","42,940,400,000","43,646,300,000","43,048,700,000","41,121,800,000","41,002,800,000","41,018,500,000","40,027,900,000","37,220,600,000","33,464,000,000","32,639,500,000","32,906,700,000","31,441,300,000","30,953,700,000","30,585,500,000","30,276,200,000","27,842,900,000","27,696,800,000","25,713,000,000","25,849,600,000","26,142,800,000","25,547,400,000","24,798,900,000","24,550,500,000","24,655,400,000","23,012,900,000","22,812,900,000","20,797,800,000","20,858,500,000","15,972,700,000","15,532,800,000","15,615,000,000","15,193,398,000","14,452,947,000","14,039,274,000","13,742,547,000","13,037,794,000","12,996,848,000","12,604,721,000","11,842,175,000","11,775,823,000","11,447,775,000","10,809,465,000","10,456,664,000","10,513,090,000","10,436,543,000","10,254,622,000","9,901,561,000","9,595,021,000","10,251,720,000","3,545,122,000","3,916,783,000","3,605,501,000","3,479,856,000","3,518,663,000","3,425,469,000","3,432,367,000","2,343,716,000","2,269,398,000","2,251,207,000","2,002,200,000","2,009,574,000","1,856,312,000","1,788,127,000","1,339,959,000","1,318,626,000","1,246,103,000","1,231,729,000","955,500,000","977,900,000","685,100,000","650,500,000","652,500,000","649,700,000"
CommonStockEquity,"25,553,000,000","25,328,900,000","24,921,200,000","24,772,800,000","24,992,300,000","24,304,100,000","25,035,300,000","24,876,700,000","25,050,400,000","24,764,000,000","24,496,000,000","24,439,800,000","24,057,900,000","23,853,500,000","23,073,100,000","22,671,600,000","22,753,300,000","22,547,200,000","22,330,600,000","22,660,100,000","22,579,300,000","22,047,000,000","21,819,200,000","21,724,200,000","21,128,900,000","20,295,100,000","20,162,100,000","20,125,600,000","19,835,700,000","18,063,200,000","15,757,500,000","15,576,600,000","15,438,900,000","15,214,800,000","14,472,100,000","14,155,900,000","13,882,500,000","13,187,700,000","12,949,600,000","12,366,300,000","12,278,800,000","12,113,400,000","11,438,700,000","11,254,200,000","11,276,900,000","11,374,200,000","10,308,100,000","10,396,400,000","9,882,100,000","9,512,100,000","6,774,400,000","6,308,500,000","6,307,700,000","6,084,988,000","6,018,746,000","6,270,767,000","6,224,051,000","6,131,649,000","6,224,860,000","6,345,006,000","6,393,490,000","6,480,233,000","6,563,514,000","5,988,064,000","6,060,349,000","5,679,309,000","5,647,703,000","5,686,175,000","5,773,258,000","5,328,785,000","5,279,570,000","2,142,752,000","1,720,907,000","1,705,953,000","1,605,279,000","1,659,056,000","1,438,833,000","1,200,904,000","1,030,209,000","1,045,846,000","1,082,611,000","1,146,922,000","1,154,131,000","1,000,704,000","932,354,000","935,959,000","914,626,000","842,103,000","827,729,000","789,500,000","762,900,000","540,100,000","540,500,000","562,500,000","574,700,000"
CapitalLeaseObligations,,"338,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-9,709,000,000","-8,599,500,000","-8,638,900,000","-8,678,600,000","-8,708,700,000","-8,758,000,000","-9,093,800,000","-9,124,600,000","-9,154,600,000","-9,194,200,000","-9,234,600,000","-9,277,800,000","-9,311,100,000","-9,353,600,000","-9,399,400,000","-9,441,300,000","-9,481,600,000","-9,435,500,000","-9,485,000,000","-9,527,600,000","-9,568,400,000","-9,609,300,000","-9,652,400,000","-9,693,500,000","-9,736,100,000","-9,782,400,000","-9,831,300,000","-8,398,300,000","-8,457,100,000","-8,502,000,000","-3,471,000,000","-3,494,800,000","-3,514,300,000","-3,542,200,000","-3,567,600,000","-3,593,200,000","-3,625,900,000","-3,653,600,000","-3,688,400,000","-3,711,500,000","-3,736,500,000","-3,748,500,000","-3,778,900,000","-3,863,700,000","-3,901,700,000","-3,949,400,000","-3,913,000,000","-3,946,700,000","-3,053,500,000","-3,083,100,000","-1,499,900,000","-1,520,400,000","-1,541,300,000","4,522,688,000","4,535,437,000","4,790,951,000","4,725,431,000","4,622,997,000","4,705,015,000","4,804,099,000","4,821,875,000","4,885,737,000","4,953,322,000","4,584,746,000","4,636,247,000","4,271,650,000","4,216,775,000","4,245,842,000","4,356,427,000","3,888,986,000","3,871,784,000","1,799,077,000","1,373,409,000","1,354,633,000","1,256,857,000","1,307,026,000","1,083,214,000","841,696,000","667,383,000","715,081,000","749,334,000","944,696,000","949,029,000","910,335,000","840,735,000","843,090,000","826,049,000","778,128,000","769,861,000","727,900,000","683,700,000","540,100,000","540,500,000","562,500,000","574,700,000"
WorkingCapital,"-2,396,000,000","1,644,900,000","957,700,000","-217,400,000","45,200,000","921,400,000","946,400,000","-366,100,000","803,700,000","-1,266,800,000","-755,700,000","-5,200,000","-1,964,100,000","-1,106,800,000","-3,236,400,000","-2,446,700,000","-2,048,600,000","-2,788,700,000","-2,407,600,000","-3,034,100,000","-1,406,500,000","-1,722,300,000","-1,826,700,000","-1,056,300,000","-1,420,800,000","-2,853,600,000","-2,218,900,000","712,700,000","-1,441,100,000","-2,383,000,000","-606,300,000","-998,000,000","-288,800,000","-1,215,300,000","-952,900,000","-293,100,000","-150,300,000","-1,912,600,000","-1,342,700,000","-2,548,900,000","-1,599,400,000","-1,363,700,000","-1,295,500,000","-1,420,300,000","-1,011,300,000","-373,100,000","52,700,000","238,200,000","-333,500,000","-289,100,000","451,600,000","57,300,000","4,800,000","-59,429,000","-187,000,000","-298,391,000","-323,919,000","-506,798,000","-100,166,000","-25,715,000","-76,926,000","-62,763,000","74,357,000","21,664,000","-129,648,000","81,176,000","222,107,000","212,934,000","-51,785,000","-145,156,000","712,574,000","-457,047,000","-82,270,000","-409,693,000","-48,930,000","-13,041,000","-112,874,000","-83,788,000","-1,178,061,000","-23,182,000","-16,448,000","109,559,000","154,606,000","136,910,000","315,472,000","-4,987,000","19,997,000","1,153,000","27,921,000","-146,600,000","-102,400,000","61,200,000","31,700,000","54,900,000","51,800,000"
InvestedCapital,"55,071,000,000","54,864,000,000","54,453,300,000","53,320,300,000","53,651,600,000","54,169,800,000","54,897,300,000","54,486,900,000","54,656,300,000","52,389,100,000","52,435,200,000","51,324,800,000","50,934,100,000","50,031,700,000","48,987,100,000","48,360,500,000","48,146,500,000","47,115,900,000","47,050,500,000","46,041,400,000","46,002,300,000","45,744,700,000","45,778,500,000","44,521,700,000","43,884,600,000","42,985,700,000","42,622,200,000","42,418,600,000","41,427,700,000","39,427,000,000","35,403,900,000","33,939,500,000","33,806,700,000","32,566,300,000","32,003,600,000","31,125,500,000","31,426,200,000","29,389,500,000","28,896,800,000","27,413,000,000","26,899,600,000","26,642,800,000","26,547,400,000","25,581,200,000","25,332,800,000","24,937,700,000","23,012,900,000","23,067,900,000","20,972,800,000","20,858,500,000","15,972,700,000","15,714,200,000","15,615,000,000","15,193,398,000","14,452,947,000","14,039,274,000","13,742,547,000","13,037,794,000","12,996,848,000","12,604,721,000","11,842,175,000","11,775,823,000","11,447,775,000","10,809,465,000","10,456,664,000","10,513,090,000","10,451,543,000","10,269,622,000","9,930,561,000","9,610,021,000","10,858,932,000","3,910,096,000","3,931,783,000","3,845,501,000","3,494,856,000","3,533,663,000","3,440,469,000","3,447,367,000","3,558,716,000","2,269,398,000","2,301,207,000","2,002,200,000","2,009,574,000","1,856,312,000","1,788,127,000","1,339,959,000","1,368,626,000","1,246,103,000","1,231,729,000","1,084,500,000","1,152,900,000","685,100,000","650,500,000","652,500,000","699,000,000"
