name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,12/31/1990
			RawMaterials,"42,200,000","42,400,000","45,990,000","47,740,000","44,921,000","46,232,000","42,542,000","30,162,000","24,835,000","26,247,000","21,293,000","12,957,000","11,649,000","9,677,000","13,726,000","16,124,000","17,587,000","20,924,000","12,678,000","13,876,000","9,172,000","6,348,000","9,824,000","5,408,000","9,936,000","8,696,000","8,669,000","8,147,000","7,833,000","8,506,000","0","0","0","489,000","232,000","3,103,000","4,796,000","3,754,000","4,506,000","5,075,000","28,510,000","32,213,000","20,102,000","21,774,000","7,816,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"205,800,000","224,000,000","192,650,000","182,655,000","170,721,000","161,324,000","135,220,000","134,889,000","117,427,000","107,021,000","105,667,000","91,874,000","80,529,000","87,944,000","77,408,000","74,818,000","78,232,000","74,237,000","67,826,000","63,116,000","60,921,000","56,672,000","46,057,000","45,807,000","37,899,000","40,695,000","34,115,000","30,989,000","22,564,000","20,508,000","14,302,000","11,013,000","9,439,000","9,981,000","7,980,000","4,655,000","2,930,000","11,317,000","58,452,000","59,223,000","74,740,000","47,010,000","35,544,000","29,265,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"90,900,000","86,700,000","94,816,000","91,225,000","83,221,000","73,221,000","67,698,000","54,167,000","44,825,000","34,234,000","35,346,000","38,186,000","44,520,000","26,739,000","33,016,000","24,083,000","21,527,000","16,669,000","17,688,000","15,271,000","11,927,000","14,584,000","15,918,000","15,374,000","15,365,000","7,816,000","6,413,000","2,977,000","3,692,000","1,834,000","2,451,000","969,000","1,822,000","3,677,000","5,325,000","11,751,000","13,806,000","15,393,000","23,317,000","23,507,000","26,345,000","33,207,000","12,008,000","1,583,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"491,500,000","358,600,000","457,827,000","498,759,000","338,925,000","308,353,000","270,021,000","232,565,000","223,648,000","213,515,000","175,142,000","151,829,000","130,009,000","74,045,000","118,678,000","122,694,000","109,886,000","62,475,000","152,238,000","107,082,000","128,493,000","36,134,000","61,012,000","56,256,000","55,866,000","22,058,000","63,388,000","53,289,000","62,648,000","17,569,000","41,298,000","34,399,000","35,011,000","23,836,000","41,104,000","43,231,000","47,835,000","24,673,000","35,123,000","40,524,000","35,407,000","14,889,000","23,245,000","21,897,000","26,112,000","13,099,000","18,464,000","21,862,000","26,209,000","12,512,000","14,500,000","13,630,000","16,285,000","11,991,000","10,985,000","10,201,000","9,470,000","4,660,000","6,071,000","7,501,000","7,301,000","3,857,000","5,331,000","6,580,000","6,810,000","3,303,000","4,405,000","4,763,000","4,831,000","2,501,000","5,925,000","3,908,000","4,927,000","3,318,000","3,428,000","4,325,000","4,585,000","4,349,000","4,253,000","4,548,000","5,178,000","6,636,000","3,362,000","2,032,000","2,327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,"8,143,000","8,510,000","9,573,000","1,489,000","1,803,000","64,628,000","44,564,000","47,762,000","58,420,000","70,513,000","76,273,000","78,910,000","75,765,000","88,318,000",,"8,418,000",,,,"0","51,059,000","58,288,000","63,008,000","69,983,000","74,954,000","56,024,000","58,017,000","51,878,000","50,580,000","63,098,000",,,,,,,,"30,258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"3,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"3,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,"14,407,000",,,,"5,161,000",,,,"2,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"187,200,000",,,,,,,,,,,,,,,,,,,,"16,780,000",,,,"12,065,000",,,"62,648,000","7,002,000","41,298,000","34,399,000","35,011,000","23,836,000","41,105,000","43,231,000","47,835,000","24,673,000","1,333,665,000","1,263,858,000","1,016,274,000",,"681,930,000","678,486,000","855,158,000",,,,,,"881,283,000",,,,,,,,,,,,,,,,,,,,,,,,"3,393,000","1,801,000","1,376,000","4,039,000","4,946,000","5,159,000","5,233,000","5,989,000","7,265,000",,,"2,325,000","1,751,000","1,700,000","1,997,000","157,800,000","1,200,000","200,100,000","206,900,000","224,500,000","211,200,000","221,600,000","209,100,000","210,100,000","108,300,000","99,200,000","191,900,000","97,300,000","93,300,000","52,900,000","58,400,000","59,500,000","48,300,000","51,100,000","49,200,000","35,300,000","48,600,000","80,600,000","51,500,000","24,500,000","27,900,000","37,200,000","25,700,000","32,400,000","24,100,000","31,800,000","24,400,000","24,100,000","20,000,000","200,000","200,000"
	TotalNonCurrentAssets,"3,894,800,000","3,871,900,000","3,766,205,000","3,764,172,000","3,575,752,000","3,618,429,000","3,843,177,000","3,522,047,000","3,446,801,000","3,495,636,000","2,737,459,000","2,322,503,000","2,360,075,000","2,402,789,000","934,229,000","927,963,000","911,858,000","897,051,000","870,351,000","1,105,022,000","1,074,889,000","1,065,247,000","1,107,740,000","1,094,832,000","1,085,071,000","1,091,722,000","1,074,541,000","1,079,384,000","807,624,000","788,168,000","755,990,000","770,436,000","766,778,000","730,465,000","934,117,000","867,739,000","826,451,000","1,169,703,000","1,084,300,000","1,011,551,000","909,729,000","873,026,000","846,173,000","935,976,000","665,513,000","668,407,000","662,390,000","649,647,000","643,534,000","648,462,000","659,425,000","657,120,000","663,710,000","112,898,000","114,536,000","113,177,000","105,567,000","104,626,000","111,869,000","123,413,000","128,555,000","150,173,000","159,411,000","172,889,000","154,610,000","163,943,000","126,241,000","131,593,000","134,200,000","138,741,000","141,530,000","149,836,000","135,750,000","130,605,000","132,401,000","138,214,000","142,331,000","159,148,000","157,416,000","152,866,000","151,727,000","149,039,000","493,952,000","436,360,000","436,266,000","369,695,000","52,378,000","42,803,000","43,180,000","37,200,000","30,700,000","27,300,000","23,000,000","17,600,000","17,000,000","17,000,000","15,800,000","14,000,000","13,200,000","12,900,000","12,800,000","11,300,000","11,100,000","11,500,000","11,700,000","11,100,000","10,600,000","10,900,000","11,200,000","9,300,000","9,600,000","8,500,000","8,100,000","7,900,000","7,900,000","7,900,000","8,000,000","7,000,000","6,100,000","6,400,000","6,300,000","5,400,000","5,000,000","4,800,000","4,600,000"
		NetPPE,"1,436,400,000","1,424,400,000","1,354,690,000","1,338,107,000","1,308,442,000","1,284,098,000","920,913,000","728,357,000","736,303,000","745,080,000","794,438,000","789,162,000","803,132,000","812,005,000","808,352,000","815,928,000","800,670,000","789,437,000","759,978,000","740,103,000","708,395,000","698,362,000","687,613,000","690,607,000","690,521,000","697,715,000","706,670,000","713,378,000","708,616,000","715,812,000","720,878,000","730,000,000","726,204,000","696,911,000","648,924,000","581,738,000","504,232,000","433,609,000","347,249,000","272,561,000","170,331,000","133,176,000","101,268,000","84,203,000","70,877,000","72,333,000","65,439,000","60,438,000","58,109,000","62,279,000","62,444,000","64,358,000","66,601,000","68,331,000","69,713,000","66,630,000","64,712,000","66,509,000","68,900,000","67,771,000","61,423,000","61,535,000","61,135,000","59,971,000","55,869,000","54,533,000","56,127,000","58,496,000","60,700,000","64,225,000","68,179,000","73,226,000","76,170,000","80,083,000","82,029,000","86,081,000","87,346,000","95,991,000","92,391,000","86,222,000","84,628,000","80,377,000","75,064,000","43,534,000","36,063,000","28,149,000","24,691,000","25,080,000","25,210,000","24,500,000","23,600,000","19,700,000","15,700,000","14,500,000","13,700,000","13,600,000","12,400,000","11,100,000","10,200,000","10,000,000","10,100,000","8,700,000","7,000,000","7,200,000","7,600,000","7,800,000","7,500,000","7,800,000","8,000,000","8,500,000","8,500,000","8,200,000","8,100,000","7,700,000","7,700,000","7,800,000","7,800,000","6,900,000","5,800,000","6,000,000","5,800,000","5,000,000","4,600,000","4,200,000","4,400,000"
			GrossPPE,"1,436,400,000","2,320,400,000","1,354,690,000","1,338,107,000","1,308,442,000","2,074,678,000",,,,"1,437,620,000","794,438,000","789,162,000","803,132,000","1,263,448,000",,,,"1,221,560,000",,,,"1,086,160,000",,,,"1,033,782,000",,,,"994,198,000",,,,"1,005,246,000",,,,"730,294,000","347,249,000",,,"404,239,000",,,,"319,652,000",,,,"284,005,000",,,,"261,909,000","243,092,000","240,009,000","238,091,000","239,888,000","220,885,000","219,756,000","213,408,000","213,520,000","208,961,000","207,797,000","203,695,000","202,359,000","182,921,000","185,290,000","187,494,000","191,019,000","174,630,000","179,677,000","182,621,000","186,534,000","168,032,000","172,084,000","173,349,000","181,994,000","161,290,000","155,121,000","84,628,000","149,276,000","117,659,000","86,129,000","78,658,000","70,744,000","64,934,000","63,264,000","61,405,000","58,900,000","56,100,000","50,500,000","45,100,000","42,600,000","40,400,000","39,200,000","37,000,000","34,700,000","30,200,000","30,000,000","30,100,000","28,700,000","94,900,000","95,100,000","95,500,000","24,700,000","20,700,000","21,000,000","21,200,000","21,700,000","18,200,000","17,900,000","17,800,000","17,400,000","13,500,000","13,600,000","13,600,000","12,700,000","8,900,000","9,100,000","8,900,000","8,100,000","6,000,000","5,600,000","5,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"33,100,000",,,,"33,128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"892,500,000",,,,"876,091,000",,,,"648,003,000",,,,"657,438,000",,,,"634,061,000",,,,"548,232,000",,,,"531,627,000",,,,"531,642,000",,,,"506,056,000",,,,,,,,,,,,,,,,,,,,"84,402,000",,,,"83,059,000",,,,"74,875,000",,,,"66,318,000",,,,"65,294,000",,,,,,,,"62,310,000",,,,"54,092,000",,,,"19,915,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"701,000,000",,,,"605,310,000",,,,"548,439,000",,,,"502,582,000",,,,"469,693,000",,,,"429,226,000",,,,"395,387,000",,,,"362,614,000",,,,"336,171,000",,,,"315,821,000",,,,"242,000,000",,,,"216,932,000",,,,"195,985,000",,,,"118,292,000",,,,"130,245,000",,,,"117,371,000",,,,"117,358,000",,,,"109,314,000",,,,"124,122,000",,,,"118,165,000","161,290,000",,,"93,606,000",,,,"50,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,436,400,000","330,300,000","1,354,690,000","1,338,107,000","1,308,442,000","325,564,000",,,,,"794,438,000","789,162,000","803,132,000",,,,,,,,,,,,,,,,,,,,,,,,,,"124,148,000",,,,,,,,,,,,,,,"59,215,000",,,,"26,584,000",,,,"21,274,000",,,,"18,683,000",,,,"16,411,000",,,,"62,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"290,703,000","223,101,000",,,"55,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,519,000",,,,"1,578,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
