name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,01/31/2006
	TotalNonCurrentAssets,"261,842,000","256,338,000","251,042,000","243,926,000","242,149,000","235,555,000","244,034,000","249,935,000","248,413,000","247,797,000","256,125,000","255,677,000","255,431,000","151,546,000","156,915,000","153,154,000","156,069,000","161,162,000","162,589,000","167,219,000","166,412,000","163,554,000","176,384,000","181,069,000","183,495,000","189,630,000","191,580,000","197,762,000","206,797,000","221,260,000","265,031,000","281,748,000","280,753,000","277,265,000","293,553,000","292,862,000","287,638,000","251,651,000","238,801,000","235,708,000","216,470,000","167,047,000","157,174,000","134,093,000","110,692,000","93,695,000","75,762,000","73,421,000","66,171,000","63,923,000","62,241,000","63,962,000","58,778,000","60,095,440","39,320,029","34,661,692","27,810,640","26,422,292","22,046,947","19,676,382","16,989,589","13,477,035","8,530,151"
		NetPPE,"237,469,000","234,393,000","235,278,000","229,591,000","227,326,000","221,610,000","229,921,000","234,082,000","232,870,000","233,843,000","240,214,000","242,340,000","242,198,000","138,950,000","144,026,000","143,575,000","146,113,000","151,047,000","156,426,000","160,613,000","159,753,000","156,647,000","169,964,000","174,596,000","177,082,000","183,179,000","178,781,000","186,000,000","194,788,000","208,680,000","216,947,000","233,055,000","231,780,000","228,000,000","235,852,000","235,125,000","230,049,000","194,641,000","185,656,000","182,534,000","167,759,000","126,282,000","118,329,000","98,545,000","79,434,000","65,372,000","55,915,000","53,938,000","48,526,000","46,604,000","45,741,000","47,609,000","44,072,000","45,268,947","26,257,764","23,161,056","16,903,567","16,022,336","13,510,509","11,911,380","9,276,072","8,175,105","5,326,332"
			GrossPPE,"383,565,000","376,287,000","385,741,000","377,033,000","373,245,000","365,621,000","377,445,000","381,165,000","378,525,000","379,074,000","387,342,000","387,504,000","383,498,000","278,876,000","284,659,000","283,380,000","282,848,000","285,290,000","287,778,000","289,887,000","288,360,000","282,412,000","295,506,000","297,209,000","295,616,000","298,951,000","293,086,000","294,932,000","300,681,000","312,755,000","317,213,000","326,666,000","318,832,000","308,919,000","312,661,000","302,940,000","290,864,000","250,120,000","236,585,000","227,226,000","208,102,000","162,081,000",,,,"90,597,000",,,,"65,127,000",,,,"57,101,509","34,224,520","31,127,812","24,870,323","23,989,092","19,289,276","17,690,147","15,054,839","13,953,872","9,618,801"
				Properties,"127,355,000","123,323,000","117,606,000","103,062,000","101,280,000","90,730,000","79,761,000","76,861,000","72,407,000","70,408,000","66,278,000","63,641,000","63,326,000","63,091,000","65,873,000","62,985,000","61,401,000","62,243,000","63,652,000","61,715,000","62,188,000","59,481,000","64,772,000","63,472,000","63,241,000","63,460,000","55,745,000","57,426,000","57,074,000","57,630,000","58,235,000","69,600,000","66,130,000","60,470,000","60,390,000","55,554,000","61,756,000","56,845,000","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,875,000","47,576,000","41,934,000","34,705,000",,,,"20,904,000",,,,"12,248,000",,,,"5,964,594",,,,"3,506,882",,,,"1,606,644","931,635"
				MachineryFurnitureEquipment,"202,230,000","196,814,000","208,185,000","207,037,000","203,003,000","200,446,000","216,283,000","220,718,000","221,541,000","220,385,000","228,940,000","228,431,000","222,768,000","215,785,000","218,786,000","220,395,000","221,447,000","223,047,000","224,126,000","228,172,000","226,172,000","222,931,000","230,734,000","233,737,000","232,375,000","235,491,000","237,341,000","237,506,000","243,607,000","255,125,000","258,978,000","257,066,000","252,702,000","248,449,000","252,271,000","247,386,000","229,108,000","193,275,000","185,710,000","179,650,000","166,168,000","127,376,000",,,,"69,693,000",,,,"52,879,000",,,,"51,136,915",,,,"20,482,210",,,,"12,347,228","8,687,166"
				OtherProperties,"53,980,000","56,150,000","59,950,000","66,934,000","68,962,000","74,445,000","81,401,000","83,586,000","84,577,000","88,281,000","92,124,000","95,432,000","97,404,000","138,950,000","144,026,000","143,575,000","146,113,000","151,047,000","156,426,000","160,613,000","159,753,000","156,647,000","169,964,000","174,596,000","177,082,000","183,179,000","178,781,000",,"194,788,000","208,680,000",,,,"228,000,000",,,,"194,641,000",,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-146,096,000","-141,894,000","-150,463,000","-147,442,000","-145,919,000","-144,011,000","-147,524,000","-147,083,000","-145,655,000","-145,231,000","-147,128,000","-145,164,000","-141,300,000","-139,926,000","-140,633,000","-139,805,000","-136,735,000","-134,243,000","-131,352,000","-129,274,000","-128,607,000","-125,765,000","-125,542,000","-122,613,000","-118,534,000","-115,772,000","-114,305,000","-108,932,000","-105,893,000","-104,075,000","-100,266,000","-93,611,000","-87,052,000","-80,919,000","-76,809,000","-67,815,000","-60,815,000","-55,479,000","-50,929,000","-44,692,000","-40,343,000","-35,799,000",,,,"-25,225,000",,,,"-18,523,000",,,,"-11,832,562","-7,966,756","-7,966,756","-7,966,756","-7,966,756","-5,778,767","-5,778,767","-5,778,767","-5,778,767","-4,292,469"
		GoodwillAndOtherIntangibleAssets,"21,044,000","19,576,000","7,968,000","7,991,000","9,129,000","9,218,000","9,197,000","11,386,000","10,629,000","10,694,000","11,350,000","9,000,000","8,974,000","8,408,000","8,303,000","5,361,000","5,369,000","5,193,000","4,944,000","4,960,000","4,980,000","5,001,000","5,026,000","5,041,000","5,091,000","5,134,000","5,189,000","5,272,000","5,360,000","5,458,000","35,953,000","36,173,000","36,333,000","36,501,000","44,870,000","44,978,000","45,144,000","44,969,000","42,024,000","42,160,000","37,714,000","40,765,000","32,922,000","30,084,000","25,961,000","28,323,000","16,634,000","19,483,000","17,645,000","15,057,000","16,500,000","14,031,000","12,599,000","12,830,158","10,585,016","9,224,315","8,796,124","8,608,375","6,975,830","6,385,874","6,395,390","3,905,023","1,587,156"
			Goodwill,"9,535,000","8,952,000","1,433,000","1,433,000","1,433,000","1,433,000","1,433,000","2,818,000","2,311,000","2,327,000","2,291,000","1,649,000","1,631,000","1,161,000","1,015,000",,,,,,,,,,,,,,,"0","24,742,000","24,751,000","24,751,000","24,751,000","30,997,000","30,959,000","30,944,000","30,633,000","29,547,000","29,529,000","26,255,000","24,404,000","23,164,000","21,931,000","19,285,000","18,391,000","16,247,000","16,247,000","14,762,000","14,762,000","13,679,000","13,702,000","12,253,000","12,464,542","10,166,051","8,998,264","8,478,554","8,271,133","6,618,917","6,236,147","6,236,147","3,736,147","1,365,147"
			OtherIntangibleAssets,"11,509,000","10,624,000","6,535,000","6,558,000","7,696,000","7,785,000","7,764,000","8,568,000","8,318,000","8,367,000","9,059,000","7,351,000","7,343,000","7,247,000","7,288,000","5,361,000","5,369,000","5,193,000","4,944,000","4,960,000","4,980,000","5,001,000","5,026,000","5,041,000","5,091,000","5,134,000","5,189,000","5,272,000","5,360,000","5,458,000","11,211,000","11,422,000","11,582,000","11,750,000","13,873,000","14,019,000","14,200,000","14,336,000","12,477,000","12,631,000","11,459,000","16,361,000","9,758,000","8,153,000","6,676,000","9,932,000","387,000","3,236,000","2,883,000","295,000","2,821,000","329,000","346,000","365,616","418,965","226,051","317,570","337,242","356,913","149,727","159,243","168,876","222,009"
		NonCurrentDeferredAssets,"2,297,000","1,328,000","6,726,000","5,265,000","4,613,000","3,637,000","3,787,000","3,337,000","3,783,000","2,147,000","3,398,000","3,173,000","3,091,000","3,010,000","3,334,000","2,785,000","3,145,000","3,472,000","271,000","334,000","332,000","547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"2,297,000","1,328,000","6,726,000","5,265,000","4,613,000","3,637,000","3,787,000","3,337,000","3,783,000","2,147,000","3,398,000","3,173,000","3,091,000","3,010,000","3,334,000","2,785,000","3,145,000","3,472,000","271,000","334,000","332,000","547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"1,032,000","1,041,000","1,070,000","1,079,000","1,081,000","1,090,000","1,129,000","1,130,000","1,131,000","1,113,000","1,163,000","1,164,000","1,168,000","1,178,000","1,252,000","1,433,000","1,442,000","1,450,000","948,000","1,312,000","1,347,000","1,359,000","1,394,000","1,432,000","1,322,000","1,317,000","7,610,000","6,490,000","6,649,000","7,122,000","12,131,000","12,520,000","12,640,000","12,764,000","12,831,000","12,759,000","12,445,000","12,041,000","11,121,000","11,014,000","10,997,000",,"5,923,000","5,464,000","5,297,000",,"3,213,000",,,"2,262,000",,"2,322,000","2,107,000","1,996,335","2,477,249","2,276,321","2,110,949","1,791,581","1,560,608","1,379,128","1,318,127","1,396,907","1,616,663"
TotalLiabilitiesNetMinorityInterest,"558,714,000","511,468,000","441,641,000","447,519,000","451,658,000","444,508,000","533,288,000","593,233,000","622,661,000","630,239,000","687,245,000","693,237,000","656,364,000","457,127,000","487,630,000","513,494,000","487,931,000","438,453,000","499,135,000","507,696,000","465,632,000","450,243,000","587,954,000","655,034,000","669,417,000","709,526,000","819,836,000","910,915,000","931,675,000","971,388,000","1,167,739,000","1,220,345,000","1,191,323,000","1,153,306,000","1,320,684,000","1,233,154,000","1,114,744,000","1,044,155,000","1,124,448,000","1,005,995,000","846,439,000","750,733,000","734,086,000","613,544,000","489,324,000","434,289,000","405,860,000","392,355,000","336,619,000","324,288,000","339,583,000","338,708,000","277,406,000","236,481,323","217,761,875","175,967,820","160,373,199","163,252,411","174,300,468","139,876,090","125,526,898","125,493,546","95,389,637"
	CurrentLiabilities,"417,499,000","374,721,000","305,683,000","310,471,000","310,205,000","317,500,000","381,207,000","449,866,000","477,417,000","494,163,000","547,717,000","553,856,000","526,204,000","420,452,000","448,511,000","480,315,000","394,043,000","328,289,000","385,944,000","375,520,000","328,384,000","308,826,000","462,025,000","507,278,000","522,011,000","523,425,000","613,719,000","692,394,000","710,038,000","729,607,000","884,777,000","972,963,000","940,691,000","875,037,000","1,053,613,000","969,034,000","873,125,000","804,935,000","889,690,000","779,890,000","660,441,000","661,882,000","660,874,000","568,938,000","444,039,000","388,054,000","373,398,000","358,816,000","305,242,000","292,286,000","308,260,000","302,286,000","249,980,000","216,222,618","208,984,670","168,548,137","146,442,270","146,192,927","140,480,728","111,348,274","99,156,853","99,023,965","75,234,792"
		PayablesAndAccruedExpenses,"83,364,000","50,551,000","80,228,000","70,735,000","76,236,000","47,558,000","61,866,000","58,856,000","23,119,000","31,891,000","63,831,000","55,892,000","56,130,000","29,948,000","49,991,000","45,532,000","38,663,000","30,586,000","46,865,000","45,249,000","43,759,000","28,707,000","58,291,000","46,791,000","45,605,000","27,861,000","51,209,000","48,420,000","50,901,000","33,104,000","65,235,000","65,830,000","69,775,000","38,940,000","78,478,000","74,610,000","69,736,000","39,090,000","72,147,000","55,668,000","59,458,000","55,159,000","62,949,000","39,785,000","44,483,000","34,866,000","32,542,000","25,581,000","27,191,000","22,222,000","26,553,000","23,696,000","23,284,000","26,959,366","22,656,717","19,495,117","19,227,248","15,381,906","13,422,861","10,263,680","9,249,994","6,515,507","7,429,846"
			Payables,"36,273,000","38,907,000","31,095,000","22,984,000","39,126,000","39,380,000","23,433,000","20,734,000","23,119,000","22,972,000","24,439,000","18,928,000","26,039,000","22,879,000","21,165,000","18,721,000","16,288,000","22,003,000","19,567,000","16,331,000","20,123,000","21,197,000","22,888,000","16,303,000","18,360,000","20,821,000","23,185,000","18,358,000","17,539,000","26,014,000","26,728,000","23,182,000","26,141,000","30,463,000","34,442,000","39,756,000","33,867,000","33,522,000","39,620,000","32,405,000","37,555,000","28,424,000","40,562,000","25,086,000","29,023,000","18,050,000","19,419,000","15,801,000","17,402,000","12,352,000","16,180,000","16,294,000","15,887,000","18,651,610","14,596,431","13,118,133","13,789,144","9,244,064","9,570,009","7,877,468","7,740,708","4,227,830","5,488,024"
				AccountsPayable,"26,817,000","25,644,000","24,312,000","20,649,000","24,618,000","20,045,000","23,433,000","20,734,000","23,119,000","16,976,000","24,439,000","18,928,000","26,039,000","16,607,000","21,165,000","18,721,000","16,288,000","15,136,000","19,567,000","16,331,000","20,123,000","17,326,000","22,888,000","16,265,000","18,322,000","16,863,000","23,185,000","18,358,000","17,539,000","17,659,000","26,680,000","23,182,000","26,138,000","23,714,000","34,289,000","39,724,000","33,867,000","28,282,000","34,597,000","31,024,000","37,322,000","28,424,000","39,091,000","24,712,000","26,731,000","15,957,000","16,307,000","15,312,000","17,402,000","12,352,000","14,596,000","14,685,000","15,887,000","18,651,610","14,596,431","13,118,133","13,789,144","9,244,064","9,570,009","7,877,468","7,740,708","4,227,830","5,488,024"
				TotalTaxPayable,"9,456,000","13,263,000","6,783,000","2,335,000","14,508,000","19,335,000",,,,"5,996,000",,,,"6,272,000",,,,"6,867,000",,,,"3,871,000","0","38,000","38,000","3,958,000","0","0","0","8,355,000","48,000","0","3,000","6,749,000","153,000","32,000","0","5,240,000","5,023,000","1,381,000","233,000","0","1,471,000","374,000","2,292,000","2,093,000","3,112,000","489,000",,,"1,584,000","1,609,000",,,,,,,,,,,
					IncomeTaxPayable,"9,456,000","4,700,000","6,783,000","2,335,000","14,508,000","11,048,000",,,,"49,000",,,,"1,574,000",,,,"2,419,000",,,,,"0","38,000","38,000","152,000","0","0","0","3,529,000","48,000","0","3,000","344,000","153,000","32,000","0","310,000","5,023,000","1,381,000","233,000","0","1,471,000","374,000","2,292,000","2,093,000","3,112,000","489,000",,,"1,584,000","1,609,000",,,,,,,,,,,
