name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
			CurrentDebt,,,,,,"17,468,000"
				OtherCurrentBorrowings,,,,,,"17,468,000"
			CurrentCapitalLeaseObligation,,,,,,"0"
		CurrentDeferredLiabilities,"5,248,000","4,826,000","5,136,000","5,030,000","4,920,000","4,873,000"
			CurrentDeferredRevenue,"5,248,000","4,826,000","5,136,000","5,030,000","4,920,000","4,873,000"
		OtherCurrentLiabilities,"15,247,000","599,000","738,000","752,000","767,000","15,228,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,466,546,000","1,464,559,000","1,815,000","1,959,000","2,106,000","417,561,000"
		LongTermDebtAndCapitalLeaseObligation,"1,464,525,000","1,462,676,000",,,,"242,215,000"
			LongTermDebt,"1,464,525,000","1,462,676,000",,,,"242,215,000"
			LongTermCapitalLeaseObligation,,,,,,"0"
		NonCurrentDeferredLiabilities,"421,000","421,000","207,000","205,000","206,000","211,000"
			NonCurrentDeferredTaxesLiabilities,"421,000","421,000","207,000","205,000","206,000","211,000"
		PreferredSecuritiesOutsideStockEquity,,,"0","0","0","173,074,000"
		OtherNonCurrentLiabilities,"1,600,000","1,462,000","1,608,000","1,754,000","1,900,000","2,061,000"
TotalEquityGrossMinorityInterest,"427,831,000","578,197,000","906,433,000","858,084,000","845,110,000","-72,094,000"
	StockholdersEquity,"427,831,000","578,197,000","906,433,000","858,084,000","845,110,000","-72,094,000"
		CapitalStock,"2,000","2,000","2,000","2,000","2,000","1,000"
			PreferredStock,"0","0","0","0","0",
			CommonStock,"2,000","2,000","2,000","2,000","2,000","1,000"
		AdditionalPaidInCapital,"639,388,000","769,705,000","1,085,788,000","1,035,514,000","1,020,313,000","99,783,000"
		RetainedEarnings,"-204,661,000","-186,538,000","-174,413,000","-172,561,000","-170,374,000","-167,035,000"
		TreasuryStock,"4,598,000","4,598,000","4,598,000","4,598,000","4,598,000","4,598,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,300,000","-374,000","-346,000","-273,000","-233,000","-245,000"
TotalCapitalization,"1,892,356,000","2,040,873,000","906,433,000","858,084,000","845,110,000","170,121,000"
CommonStockEquity,"427,831,000","578,197,000","906,433,000","858,084,000","845,110,000","-72,094,000"
CapitalLeaseObligations,,,,,,"0"
NetTangibleAssets,"349,208,000","503,112,000","830,997,000","820,913,000","807,863,000","-109,417,000"
WorkingCapital,"1,549,453,000","1,711,817,000","585,206,000","573,730,000","561,233,000","63,168,000"
InvestedCapital,"1,892,356,000","2,040,873,000","906,433,000","858,084,000","845,110,000","187,589,000"
TangibleBookValue,"349,208,000","503,112,000","830,997,000","820,913,000","807,863,000","-109,417,000"
TotalDebt,"1,464,525,000","1,462,676,000",,,,"259,683,000"
NetDebt,"999,689,000",,,,,"159,372,000"
ShareIssued,"107,956,057","109,175,863","110,990,479","109,213,693","108,305,374","105,303,340"
OrdinarySharesNumber,"105,987,829","107,207,635","109,022,251","107,245,465","106,337,146","105,303,340"
TreasurySharesNumber,"1,968,228","1,968,228","1,968,228","1,968,228","1,968,228",
