name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
		ProceedsFromStockOptionExercised,"152,052,000","11,652,000","58,141,000","20,733,000","61,526,000","47,793,000","9,663,000","2,743,000","2,427,000","241,000","183,000"
		NetOtherFinancingCharges,"2,027,100,000","2,191,867,000","-204,628,000","-2,344,159,000","2,272,012,000","1,748,458,000","-1,891,426,000","-1,030,224,000","612,083,000","-339,443,000","170,198,000"
EndCashPosition,"13,073,404,000","12,939,228,000","9,727,289,000","9,873,218,000","11,952,467,000","8,485,581,000","7,668,252,000","5,046,134,000","5,872,965,000","4,139,553,000","5,143,443,000"
	ChangesInCash,"4,587,823,000","3,208,541,000","-95,074,000","-1,975,997,000","3,450,353,000","889,616,000","2,523,191,000","-931,604,000","1,705,858,000","-906,773,000","-323,059,000"
	EffectOfExchangeRateChanges,"-134,176,000","3,398,000","-50,855,000","-103,252,000","16,533,000","-72,287,000","98,927,000","104,773,000","27,554,000","-97,117,000","51,737,000"
	BeginningCashPosition,"8,485,581,000","9,727,289,000","9,873,218,000","11,952,467,000","8,485,581,000","7,668,252,000","5,046,134,000","5,872,965,000","4,139,553,000","5,143,443,000","5,414,765,000"
IncomeTaxPaidSupplementalData,"25,690,000","14,706,000","2,992,000","2,555,000","5,437,000","6,307,000","4,650,000","5,108,000","2,424,000","2,921,000","13,078,000"
InterestPaidSupplementalData,"9,542,000","2,600,000","2,175,000","2,670,000","2,097,000","42,950,000","52,222,000","51,074,000","24,234,000","2,268,000","2,218,000"
CapitalExpenditure,"-23,575,000","-5,959,000","-4,458,000","-5,506,000","-7,652,000","-7,706,000","-7,882,000","-7,636,000","-6,186,000","-15,667,000","-26,174,000"
IssuanceOfCapitalStock,,,,,,,"3,650,870,000",,,,"0"
IssuanceOfDebt,"0","0","0","0","0","1,979,166,000","0","0","1,928,880,000","0","0"
RepaymentOfDebt,"0","0","0","0","0","-2,207,883,000","-2,500,000","-2,500,000","0","0","0"
FreeCashFlow,"2,761,735,000","1,196,033,000","376,391,000","517,672,000","783,647,000","486,662,000","-146,992,000","328,034,000","-262,648,000","-585,497,000","-222,548,000"
