name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000
NormalizedIncome,"863,690,400","288,380,600","153,013,720.89","198,391,036","229,870,842","130,735,590","130,193,000","46,411,000","98,295,472","10,966,087","68,917,133.546","58,380,591","63,000,478","35,722,000","59,327,122.528","22,411,000","64,918,652","28,059,000","24,862,000","16,464,520","-7,862,000","-3,370,000","9,436,000","2,517,000","6,918,000","-13,470,000","33,302,000","20,710,000","29,935,000","7,156,000","42,525,000","19,429,000","27,253,000","1,795,000","26,642,000","9,549,000","-17,835,000","-161,000","-28,362,000","1,685,000","17,616,000","-3,764,000","24,054,000","-4,830,000","7,467,000","-6,327,000","-19,770,000","-15,067,000","-15,188,000","-7,923,000","-13,758,000","13,637,000","-5,708,000","236,000","-4,913,000","-19,522,000","-4,210,000","-2,462,000","-3,113,000","10,810,000","-3,118,000","-2,006,000","-3,982,000","7,892,000","-2,858,000","-2,785,000","-5,190,000","9,258,000","-2,402,000","-3,609,000","-6,850,000","-11,817,000","-7,927,000","-6,193,000","-7,928,000","9,745,000","-5,123,000","-3,417,000","-4,296,000"
InterestIncome,"2,772,000","1,181,000","628,000","572,000","391,000","345,000","795,000","223,000","186,000","194,000","291,000","479,000","280,000","282,000","191,000","282,000","199,000","162,000","75,000","30,000","95,000","314,000","685,000","672,000","725,000","907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"72,513,000","22,036,000","24,944,000","13,103,000","13,175,000","12,908,000","14,618,000","15,162,000","18,622,000","18,810,000","19,247,000","20,989,000","23,622,000","20,310,000","13,556,000","12,490,000","11,813,000","11,742,000","11,956,000","12,816,000","9,133,000","8,340,000","8,610,000","8,680,000","8,371,000","8,362,000","2,797,000","11,003,000","7,406,000","5,649,000","5,939,000","5,210,000","4,346,000","2,056,000","1,537,000","2,165,000","1,191,000","840,000","1,178,000","1,544,000","1,479,000","1,575,000","1,648,000","1,598,000","989,000","899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-72,494,000","-20,855,000","-24,835,000","-13,223,000","-13,581,000","-13,308,000","-14,547,000","-15,656,000","-19,418,000","-19,629,000","-19,982,000","-21,564,000","-24,513,000","-21,118,000","-21,188,000","-19,371,000","-17,480,000","-17,035,000","-17,074,000","-18,915,000","-14,402,000","-12,179,000","-11,954,000","-11,091,000","-10,909,000","-10,528,000","-11,619,000","-11,003,000","-7,406,000","-5,649,000","-5,939,000","-5,210,000","-4,346,000","-2,056,000","-1,537,000","-2,165,000","-1,191,000","-840,000","-1,178,000","-1,544,000","-1,479,000","-1,575,000","-1,648,000","-1,598,000","-989,000","-899,000","-1,933,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"767,016,000","60,696,000","207,743,000","253,906,000","245,416,000","187,383,000","183,687,000","110,727,000","135,924,000","14,175,000","99,676,000","81,805,000","104,044,000","67,825,000","63,520,000","40,135,000","78,791,000","48,308,000","30,302,000","32,183,000","6,854,000","3,057,000","23,766,000","12,975,000","19,477,000","-13,641,000","58,411,000","44,876,000","56,423,000","17,029,000","75,325,000","36,688,000","48,935,000","4,778,000","58,260,000","23,860,000","-27,780,000","511,000","-88,595,000","1,994,000","19,662,000","-2,133,000","26,911,000","-4,103,000","9,443,000","-5,632,000","-17,670,000","-12,848,000","-12,884,000","-5,491,000","-11,923,000","15,693,000","-3,704,000","2,107,000","-3,468,000","14,384,000","-5,933,000","-3,163,000","-4,344,000","17,579,000","-4,542,000","-2,860,000","-6,101,000","13,791,000","-4,244,000","-4,049,000","-8,088,000","14,944,000","-2,919,000","-4,868,000","-16,182,000","-5,896,000","-11,892,000","-9,253,000","-9,429,000","18,730,000","-6,797,000","-4,658,000","-6,383,000"
EBITDA,"863,910,000"
ReconciledCostOfRevenue,"1,908,303,000","458,709,000","447,237,000","501,174,000","501,183,000","453,815,000","427,308,000","435,683,000","376,863,000","283,241,000","381,903,000","393,360,000","411,556,000","365,607,000","408,190,000","382,047,000","369,198,000","345,371,000","411,622,000","378,148,000","409,513,000","391,824,000","390,052,000","373,509,000","363,542,000","327,981,000","422,947,000","341,661,000","312,679,000","279,027,000","364,584,000","304,302,000","265,857,000","241,905,000","296,717,000","255,032,000","242,872,000","199,460,000","252,881,000","182,291,000","178,779,000","142,646,000","187,716,000","148,066,000","144,377,000","121,576,000","104,602,000","154,880,000","115,615,000","122,802,000","97,638,000","151,280,000","103,232,000","120,098,000","88,495,000","116,881,000","84,033,000","101,507,000","81,823,000","119,539,000","80,196,000","88,630,000","71,443,000","105,968,000","67,027,000","71,160,000","61,825,000","98,808,000","63,669,000","62,106,000","58,489,000","115,011,000","60,628,000","59,541,000","53,156,000","93,337,000","59,305,000","52,180,000","51,101,000"
ReconciledDepreciation,"96,894,000","24,758,000","24,647,000","24,819,000","22,670,000","23,886,000","23,352,000","26,476,000","25,342,000","24,870,000","24,794,000","23,435,000","9,042,000","43,468,000","21,166,000","18,377,000","17,756,000","17,047,000","19,043,000","18,546,000","16,526,000","16,020,000","15,747,000","15,036,000","13,658,000","12,554,000","12,490,000","11,231,000","10,895,000","9,979,000","9,468,000","9,017,000","8,338,000","7,640,000","7,695,000","6,731,000","6,598,000","6,630,000","7,263,000","6,593,000","6,468,000","6,424,000","6,830,000","7,373,000","7,597,000","7,386,000","6,130,000","6,405,000","5,929,000","5,725,000","5,061,000","5,740,000","5,385,000","5,423,000","5,148,000","5,363,000","4,395,000","5,727,000","4,118,000","4,199,000","3,838,000","3,795,000","4,114,000","3,867,000","4,323,000","4,876,000","4,955,000","4,305,000","4,756,000","4,710,000","4,870,000","7,233,000","4,560,000","5,771,000","3,060,000","4,905,000","3,831,000","3,802,000","3,377,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"758,601,000","200,711,000","147,045,000","184,099,000","226,746,000","130,656,000","130,193,000","46,411,000","98,423,000","-3,212,000","68,433,000","52,463,000","63,757,000","35,722,000","36,127,000","22,411,000","64,042,000","28,059,000","261,000","13,151,000","-7,862,000","-3,370,000","9,436,000","2,517,000","6,918,000","-13,470,000","33,302,000","20,710,000","29,935,000","7,156,000","42,525,000","19,429,000","27,253,000","1,795,000","26,642,000","9,549,000","-17,835,000","-161,000","-28,362,000","1,685,000","17,616,000","-3,764,000","24,054,000","-4,830,000","7,467,000","-6,327,000","-19,770,000","-15,067,000","-15,188,000","-7,923,000","-13,758,000","13,637,000","-5,708,000","236,000","-4,913,000","-19,522,000","-4,210,000","-2,462,000","-3,113,000","10,810,000","-3,118,000","-2,006,000","-3,982,000","7,892,000","-2,858,000","-2,785,000","-5,190,000","9,258,000","-2,402,000","-3,609,000","-6,850,000","-11,817,000","-7,927,000","-6,193,000","-7,928,000","9,745,000","-5,123,000","-3,417,000","-4,296,000"
TotalUnusualItemsExcludingGoodwill,"-175,149,000","-146,116,000","-7,354,000","-18,513,000","-3,166,000","-105,000","0","0","152,000","-20,459,000","-569,000","-6,857,000","954,000",,"-32,086,000","0","-917,000",,"-33,700,000","-4,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,"-175,149,000","-146,116,000","-7,354,000","-18,513,000","-3,166,000","-105,000","0","0","152,000","-20,459,000","-569,000","-6,857,000","954,000",,"-32,086,000","0","-917,000",,"-33,700,000","-4,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"1,039,059,000","231,570,000","239,744,000","297,238,000","271,252,000","211,374,000","207,039,000","137,203,000","161,114,000","59,504,000","125,039,000","112,097,000","112,132,000","111,293,000","116,772,000","58,512,000","97,464,000","65,355,000","83,045,000","55,609,000","23,380,000","19,077,000","39,513,000","28,011,000","33,135,000","-1,087,000","70,901,000","56,107,000","67,318,000","27,008,000","84,793,000","45,705,000","57,273,000","12,418,000","65,955,000","30,591,000","-21,182,000","7,141,000","-81,332,000","8,587,000","26,130,000","4,291,000","33,741,000","3,270,000","17,040,000","1,754,000","-11,540,000","-6,443,000","-6,955,000","234,000","-6,862,000","21,433,000","1,681,000","7,530,000","1,680,000","19,747,000","-1,538,000","2,564,000","-226,000","21,778,000","-704,000","935,000","-1,987,000","17,658,000","79,000","827,000","-3,133,000","19,249,000","1,837,000","-158,000","-11,312,000","1,337,000","-7,332,000","-3,482,000","-6,369,000","23,635,000","-2,966,000","-856,000","-3,006,000"
TaxRateForCalcs,"0.4","0.4","0.188","0.228","0.013","0.242","0.225","0.27","0.161","0.307","0.149","0.137","0.207","0.248","0.277","0.189","0.044","0.233","0.27","0.321","0.4","0.362","0.377","0.4","0.377","0.388","0.4","0.389","0.389","0.371","0.387","0.383","0.389","0.34","0.35","0.35","0.384","0.35","0.35","0.35","0.031","0.35","0.048","0.153","0.117","0.031","0.35","0.35","0.007","0.35","0.012","0.008","0.02","0.359","0.4","0.4","0.4","0.384","0.398","0.356","0.4","0.4","0.39","0.4","0.4","0.4","0.4","0.349","0.36","0.36","0.4","0.4","0.36","0.36","0.36","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-70,059,600","-58,446,400","-1,385,279.11","-4,220,964","-41,158","-25,410","0","0","24,472","-6,280,913","-84,866.454","-939,409","197,478","0","-8,885,877.472","0","-40,348","0","-9,099,000","-1,566,480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
