name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
InvestingCashFlow,"-648,900,000","-34,400,000","-376,800,000","-114,700,000","-123,000,000","-11,900,000","-155,700,000","-52,900,000","-70,400,000","-39,700,000","5,400,000","-96,200,000","-200,200,000","-59,200,000","-115,500,000","-116,200,000","-83,300,000","-22,600,000","-95,200,000","-133,728,000","-123,596,000","-37,976,000","-71,317,000","-134,573,000","-216,805,000","-90,652,000","-108,260,000"
	CashFlowFromContinuingInvestingActivities,"-648,900,000","-34,400,000","-376,800,000","-114,700,000","-123,000,000","-11,900,000","-155,700,000","-52,900,000","-70,400,000","-39,700,000","5,400,000","-96,200,000","-200,200,000","-59,200,000","-115,500,000","-116,200,000","-83,300,000","-22,600,000","-95,200,000","-133,728,000","-123,596,000","-37,976,000","-71,317,000","-134,573,000","-216,805,000","-90,652,000","-108,260,000"
		NetPPEPurchaseAndSale,"-385,800,000","-30,900,000","-104,900,000","-121,900,000","-128,100,000","-7,900,000","-153,400,000","-57,800,000","-78,400,000","-42,000,000","-300,000","-101,300,000","-205,200,000","-68,800,000","-147,800,000","-129,600,000","-104,700,000","-39,900,000","-122,600,000","-140,653,000","-143,027,000","-55,720,000","-77,185,000","-163,683,000","-148,158,000","-106,451,000","-120,252,000"
			PurchaseOfPPE,"-596,200,000","-95,700,000","-137,500,000","-190,500,000","-172,500,000","-40,100,000","-185,300,000","-83,700,000","-88,600,000","-61,400,000","-51,600,000","-114,100,000","-220,100,000","-79,900,000","-163,700,000","-156,600,000","-126,000,000","-66,200,000","-140,800,000","-157,858,000","-162,280,000","-71,062,000","-89,606,000","-179,166,000","-161,980,000","-116,770,000","-139,333,000"
			SaleOfPPE,"210,400,000","64,800,000","32,600,000","68,600,000","44,400,000","32,200,000","31,900,000","25,900,000","10,200,000","19,400,000","51,300,000","12,800,000","14,900,000","11,100,000","15,900,000","27,000,000","21,300,000","26,300,000","18,200,000","17,205,000","19,253,000","15,342,000","12,421,000","15,483,000","13,822,000","10,319,000","19,081,000"
		NetBusinessPurchaseAndSale,"-274,500,000","-3,200,000",,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,
			PurchaseOfBusiness,"-274,500,000","-3,200,000",,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,
		NetInvestmentPurchaseAndSale,"-6,300,000","-5,400,000","-4,400,000","3,100,000","400,000","-8,400,000","-7,100,000","-4,000,000","3,000,000","-1,700,000","0","100,000","-100,000","4,700,000","-6,100,000","-6,000,000","1,000,000","900,000","2,100,000","1,168,000","4,131,000","3,101,000","-10,226,000","8,002,000","-3,002,000","2,096,000","-2,358,000"
			PurchaseOfInvestment,"-17,000,000","-7,600,000","-7,300,000","0","-2,100,000","-14,500,000","-12,100,000","-13,000,000","-1,000,000","-7,900,000","-8,900,000","-2,100,000","-5,000,000","-1,400,000","-12,100,000",,,,"0","0",,,"-10,226,000","0",,,"-4,358,000"
			SaleOfInvestment,"10,700,000","2,200,000","2,900,000","3,100,000","2,500,000","6,100,000","5,000,000","9,000,000","4,000,000","6,200,000","8,900,000","2,200,000","4,900,000","6,100,000","6,000,000","2,000,000","1,000,000","900,000","2,100,000","1,168,000","4,131,000","3,101,000","0","8,002,000","1,000,000","2,096,000","2,000,000"
		NetOtherInvestingChanges,"17,700,000","5,100,000","3,800,000","4,100,000","4,700,000","4,400,000","4,800,000","8,900,000","5,000,000","4,000,000","5,700,000","5,000,000","5,100,000","4,900,000","38,400,000","19,400,000","20,400,000","16,400,000","25,300,000","5,757,000","15,300,000","14,643,000","16,094,000","21,108,000","12,576,000","13,703,000","14,350,000"
FinancingCashFlow,"-151,300,000","-73,400,000","-52,700,000","-12,600,000","-12,600,000","-12,500,000","-366,400,000","-41,700,000","-11,700,000","-35,800,000","-56,900,000","-12,700,000","-31,900,000","-11,700,000","-22,000,000","-12,800,000","-38,100,000","-15,800,000","-14,100,000","-13,023,000","166,731,000","-102,708,000","-20,667,000","68,733,000","10,971,000","-30,892,000","3,956,000"
	CashFlowFromContinuingFinancingActivities,"-151,300,000","-73,400,000","-52,700,000","-12,600,000","-12,600,000","-12,500,000","-366,400,000","-41,700,000","-11,700,000","-35,800,000","-56,900,000","-12,700,000","-31,900,000","-11,700,000","-22,000,000","-12,800,000","-38,100,000","-15,800,000","-14,100,000","-13,023,000","166,731,000","-102,708,000","-20,667,000","68,733,000","10,971,000","-30,892,000","3,956,000"
		NetIssuancePaymentsOfDebt,"-101,000,000","-60,400,000","-40,300,000","-200,000","-100,000","-200,000","-100,000","-30,200,000","-200,000","-25,100,000","-46,300,000","-2,100,000","-2,500,000","-1,100,000","-11,400,000","-2,200,000","-8,100,000","-7,000,000","-5,200,000","-3,749,000","-154,859,000","-94,892,000","10,597,000","70,147,000","8,689,000","-30,892,000","29,113,000"
			NetLongTermDebtIssuance,"-101,000,000","-60,400,000","-40,300,000","-200,000","-100,000","-200,000","-100,000","-30,200,000","-200,000","-25,100,000","-46,300,000","-2,100,000","-2,500,000","-1,100,000","-11,400,000","-2,200,000","-8,100,000","-7,000,000","-5,200,000","-3,749,000","-154,859,000","-94,892,000","10,597,000","70,147,000","8,689,000","-30,892,000","29,113,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,"0","0",,,"1,052,000","100,541,000",,,"129,000,000"
				LongTermDebtPayments,"-101,000,000","-60,400,000","-40,300,000","-200,000","-100,000","-200,000","-100,000","-30,200,000","-200,000","-25,100,000","-46,300,000","-2,100,000","-2,500,000","-1,100,000","-11,400,000","-2,200,000","-8,100,000","-7,000,000","-5,200,000","-3,749,000","-154,859,000","-94,892,000","9,545,000","-30,394,000","-66,311,000","-30,892,000","-99,887,000"
		NetCommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"0","-473,000",,,"1,000","-1,414,000",,,"1,000"
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0",,,"0","-459,000",,,"1,000","0",,,"1,000"
			CommonStockPayments,,,,,,,,,,,,,,,"0","0",,,"0","-14,000",,,"0","-1,414,000",,,"0"
		CashDividendsPaid,"-50,200,000","-12,900,000","-12,400,000","-12,400,000","-12,500,000","-12,300,000","-366,300,000","-11,500,000","-11,500,000","-10,700,000","-10,600,000","-10,600,000","-10,700,000","-10,600,000","-10,600,000","-10,600,000","-10,700,000","-8,800,000","-8,900,000","-8,784,000","0","-7,816,000",,,"0","0",
			CommonStockDividendPaid,,,,,,,"-366,300,000","-11,500,000","-11,500,000","-10,700,000","-10,600,000","-10,600,000","-10,700,000","-10,600,000","-10,600,000","-10,600,000","-10,700,000","-8,800,000","-8,900,000","-8,784,000","0","-7,816,000",,,"0","0",
		NetOtherFinancingCharges,,"-100,000",,,,,,,,,"0","0",,,"0","0",,,"0","-17,000",,,,,,,
EndCashPosition,"272,600,000","272,600,000","244,800,000","504,200,000","490,500,000","472,200,000","395,500,000","768,500,000","713,800,000","600,600,000","551,600,000","437,100,000","377,700,000","441,000,000","378,700,000","359,800,000","333,700,000","300,100,000","238,500,000","202,200,000","259,931,000","79,259,000","130,787,000","84,954,000","98,664,000","153,376,000","160,676,000"
	ChangesInCash,"-199,600,000","27,800,000","-259,400,000","13,700,000","18,300,000","76,700,000","-373,000,000","54,700,000","113,200,000","49,000,000","114,500,000","59,400,000","-63,300,000","62,300,000","18,900,000","26,100,000","33,600,000","61,600,000","36,300,000","-57,744,000","180,672,000","-51,528,000","45,833,000","-13,710,000","-54,712,000","-7,300,000","29,125,000"
	BeginningCashPosition,"472,200,000","244,800,000","504,200,000","490,500,000","472,200,000","395,500,000","768,500,000","713,800,000","600,600,000","551,600,000","437,100,000","377,700,000","441,000,000","378,700,000","359,800,000","333,700,000","300,100,000","238,500,000","202,200,000","259,931,000","79,259,000","130,787,000","84,954,000","98,664,000","153,376,000","160,676,000","131,551,000"
IncomeTaxPaidSupplementalData,"161,500,000","16,700,000","68,200,000","38,200,000","38,400,000","1,100,000","16,100,000","42,900,000","2,400,000","200,000","9,000,000","22,100,000","19,800,000","700,000","64,500,000","-45,200,000","19,200,000","500,000",,,,,"858,000",,,,"2,549,000"
InterestPaidSupplementalData,"11,600,000","4,200,000","1,600,000","4,200,000","1,600,000","4,200,000","1,500,000","4,700,000","1,800,000","4,800,000","2,100,000","5,100,000","2,200,000","5,100,000","28,700,000","-21,000,000","2,400,000","5,400,000","2,600,000","5,526,000","5,018,000","6,056,000","6,811,000","4,673,000","4,999,000","5,070,000","4,594,000"
CapitalExpenditure,"-596,200,000","-95,700,000","-137,500,000","-190,500,000","-172,500,000","-40,100,000","-185,300,000","-83,700,000","-88,600,000","-61,400,000","-51,600,000","-114,100,000","-220,100,000","-79,900,000","-163,700,000","-156,600,000","-126,000,000","-66,200,000","-140,800,000","-157,858,000","-162,280,000","-71,062,000","-89,606,000","-179,166,000","-161,980,000","-116,770,000","-139,333,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0",,,"0","-459,000",,,"1,000","0",,,"1,000"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,"0","0",,,"1,052,000","100,541,000",,,"129,000,000"
RepaymentOfDebt,"-101,000,000","-60,400,000","-40,300,000","-200,000","-100,000","-200,000","-100,000","-30,200,000","-200,000","-25,100,000","-46,300,000","-2,100,000","-2,500,000","-1,100,000","-11,400,000","-2,200,000","-8,100,000","-7,000,000","-5,200,000","-3,749,000","-154,859,000","-94,892,000","9,545,000","-30,394,000","-66,311,000","-30,892,000","-99,887,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,"0","0",,,"0","-14,000",,,"0","-1,414,000",,,"0"
FreeCashFlow,"4,400,000","39,900,000","32,600,000","-49,500,000","-18,600,000","61,000,000","-36,200,000","65,600,000","106,700,000","63,100,000","114,400,000","54,200,000","-51,300,000","53,300,000","-7,300,000","-1,500,000","29,000,000","33,800,000","4,800,000","-68,851,000","-24,743,000","18,094,000","48,211,000","-127,036,000","-10,858,000","-2,526,000","-5,904,000"
