name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
			NonCurrentDeferredTaxesAssets,"20,577,000","22,905,000","22,812,000","23,952,000","29,811,000","29,401,000","21,656,000","25,833,000","21,803,000","21,923,000","20,254,000","17,176,000","17,485,000","17,634,000","20,018,000","17,138,000","16,890,000","22,966,000","27,282,000","29,717,000","28,247,000","27,170,000","29,187,000","28,743,000","29,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"9,623,000","8,683,000","8,874,000","8,847,000","8,140,000","7,970,000","7,291,000","7,004,000","6,480,000","6,615,000","5,458,000","5,304,000","5,252,000","5,155,000","7,381,000","5,177,000","4,206,000","4,578,000","4,747,000","5,238,000","5,343,000","5,938,000","6,068,000","6,138,000","6,051,000","21,555,000","10,902,000","10,922,000","10,777,000","10,792,000","6,387,000","5,846,000","5,811,000","5,993,000","6,590,000","8,062,000","7,705,000","7,682,000","8,822,000","8,330,000","8,349,000","6,329,000","7,430,000","8,231,000","6,758,000","6,018,000","4,285,000","2,733,000","2,697,000","2,827,000","1,506,000","1,536,000","1,778,000","2,009,000","13,976,000","12,458,000","14,215,000","6,381,000","5,684,000","6,531,000","6,815,000","6,031,000","4,336,000","6,421,000","7,180,000","7,486,000","7,258,000","7,808,000","8,738,000","9,276,000","9,262,000","9,996,000","10,257,000","10,908,000","11,298,000","12,185,000","12,575,000","13,604,000","13,789,000","14,389,000","14,238,000","2,517,000","2,854,000","3,018,000","3,610,000","2,538,000","4,842,000","5,543,000","13,808,000","14,200,000","11,800,000","11,800,000","12,500,000","11,800,000","10,500,000","9,600,000","8,200,000","1,800,000","1,300,000"
TotalLiabilitiesNetMinorityInterest,"1,430,005,000","1,403,448,000","1,179,545,000","1,002,938,000","992,427,000","1,060,926,000","1,009,843,000","1,047,010,000","1,025,024,000","919,708,000","909,830,000","912,508,000","564,837,000","564,517,000","567,173,000","498,191,000","453,580,000","463,175,000","472,658,000","496,243,000","305,656,000","332,270,000","352,762,000","376,314,000","370,895,000","326,589,000","338,289,000","361,536,000","351,617,000","344,357,000","339,654,000","351,342,000","275,092,000","287,800,000","288,241,000","299,092,000","294,832,000","293,448,000","307,407,000","323,776,000","296,859,000","307,960,000","300,998,000","316,161,000","309,208,000","327,236,000","333,519,000","243,960,000","250,632,000","268,964,000","278,233,000","294,178,000","277,132,000","312,021,000","329,028,000","329,393,000","298,692,000","284,489,000","243,510,000","229,780,000","202,299,000","218,160,000","216,212,000","207,153,000","180,608,000","195,160,000","185,736,000","176,779,000","158,751,000","166,519,000","159,491,000","150,615,000","142,068,000","150,450,000","154,905,000","156,615,000","154,630,000","161,449,000","163,907,000","179,817,000","184,813,000","462,804,000","508,564,000","504,374,000","509,319,000","526,171,000","564,629,000","558,950,000","527,361,000","524,300,000","505,600,000","460,700,000","422,100,000","409,400,000","266,300,000","204,300,000","120,100,000","75,100,000","55,300,000"
	CurrentLiabilities,"857,199,000","836,554,000","742,262,000","721,410,000","691,688,000","692,904,000","655,343,000","681,486,000","599,625,000","607,997,000","577,732,000","527,050,000","409,843,000","467,058,000","445,846,000","418,312,000","366,036,000","373,728,000","373,802,000","375,416,000","293,043,000","317,681,000","313,698,000","326,597,000","306,876,000","305,391,000","309,136,000","324,461,000","292,821,000","282,637,000","278,983,000","280,234,000","251,088,000","269,438,000","266,649,000","275,571,000","270,223,000","268,587,000","263,329,000","275,846,000","266,241,000","277,971,000","255,752,000","258,065,000","252,014,000","268,210,000","274,305,000","229,436,000","233,083,000","249,030,000","265,949,000","281,210,000","263,865,000","298,385,000","313,060,000","314,710,000","285,660,000","281,693,000","242,253,000","228,208,000","200,840,000","218,160,000","216,212,000","207,153,000","180,608,000","195,160,000","185,736,000","176,560,000","152,516,000","159,768,000","149,418,000","140,095,000","130,723,000","139,299,000","140,808,000","144,109,000","132,425,000","147,653,000","149,114,000","179,118,000","168,651,000","253,299,000","280,134,000","264,445,000","248,089,000","260,075,000","274,041,000","268,093,000","227,650,000","240,100,000","226,100,000","200,300,000","174,400,000","179,200,000","136,200,000","98,500,000","68,500,000","53,600,000","34,400,000"
		PayablesAndAccruedExpenses,"289,656,000","298,807,000","256,317,000","254,812,000","232,605,000","268,107,000","225,853,000","248,174,000","226,654,000","248,357,000","217,374,000","204,119,000","173,730,000","223,186,000","184,411,000","177,898,000","160,348,000","173,294,000","154,977,000","159,313,000","131,978,000","146,904,000","135,445,000","145,295,000","136,399,000","148,705,000","137,956,000","147,518,000","138,905,000","146,568,000","129,698,000","138,192,000","126,889,000","140,270,000","125,597,000","130,884,000","130,849,000","141,038,000","161,209,000","173,749,000","170,435,000","141,663,000","169,535,000","165,211,000","156,486,000","172,705,000","166,844,000","135,963,000","136,601,000","148,772,000","144,582,000","150,048,000","143,736,000","171,528,000","285,097,000","286,511,000","250,407,000","259,158,000","225,588,000","210,499,000","185,660,000","206,118,000","200,167,000","191,995,000","108,609,000","119,356,000","114,804,000","98,216,000","80,276,000","87,605,000","80,564,000","77,078,000","74,451,000","81,266,000","80,443,000","85,723,000","73,204,000","89,400,000","81,147,000","82,460,000","74,001,000","144,162,000","159,527,000","148,103,000","135,391,000","114,613,000","119,814,000","114,727,000","95,763,000","96,000,000","88,800,000","89,100,000","74,300,000","74,200,000","56,700,000","41,600,000","29,900,000","22,800,000","14,900,000"
			Payables,"267,246,000","258,649,000","236,387,000","207,453,000","184,499,000","207,876,000","176,484,000","202,075,000","184,627,000","199,133,000","176,624,000","165,119,000","136,115,000","178,852,000","150,880,000","145,374,000","128,249,000","134,319,000","122,203,000","124,326,000","98,132,000","105,413,000","106,165,000","116,101,000","106,536,000","108,900,000","106,061,000","117,780,000","109,478,000","108,156,000","99,232,000","108,359,000","96,779,000","102,646,000","95,667,000","101,248,000","100,565,000","102,351,000","92,994,000","109,833,000","106,133,000","114,255,000","101,931,000","98,202,000","90,598,000","101,134,000","94,522,000","78,038,000","79,936,000","83,848,000","75,291,000","85,984,000","84,209,000","99,411,000","213,543,000","222,666,000","195,577,000","195,102,000","169,371,000","161,102,000","140,778,000","147,129,000","149,970,000","147,173,000","67,945,000","72,154,000","69,153,000","73,150,000","60,005,000","64,771,000","58,894,000","57,811,000","55,171,000","58,566,000","57,528,000","64,215,000","53,759,000","66,570,000","57,915,000","62,647,000","56,312,000","101,566,000","116,476,000","110,253,000","102,162,000","114,613,000","119,814,000","114,727,000","95,763,000","96,000,000","88,800,000","89,100,000","74,300,000","74,200,000","56,700,000","41,600,000","29,900,000","22,800,000","14,900,000"
				AccountsPayable,"267,246,000","254,788,000","236,387,000","207,453,000","184,499,000","204,145,000","176,484,000","202,075,000","184,627,000","196,195,000","176,624,000","165,119,000","136,115,000","176,167,000","150,880,000","145,374,000","128,249,000","132,011,000","122,203,000","124,326,000","98,132,000","103,440,000","106,165,000","116,101,000","106,536,000","106,684,000","106,061,000","117,780,000","109,478,000","106,211,000","99,232,000","108,359,000","96,779,000","100,825,000","95,667,000","101,248,000","100,565,000","100,641,000","92,994,000","109,833,000","105,801,000","114,255,000","101,421,000","98,202,000","88,581,000","101,134,000","94,522,000","78,038,000","77,620,000","83,848,000","75,291,000","84,972,000","80,310,000","98,400,000","213,543,000","222,666,000","195,577,000","195,102,000","169,371,000","161,102,000","140,778,000","147,129,000","149,970,000","147,173,000","67,945,000","72,154,000","69,153,000","73,150,000","60,005,000","64,771,000","58,894,000","57,811,000","55,171,000","58,566,000","57,528,000","64,215,000","53,759,000","66,570,000","57,915,000","62,647,000","56,312,000","101,566,000","116,476,000","110,253,000","102,162,000","114,613,000","119,814,000","114,727,000","95,763,000","96,000,000","88,800,000","89,100,000","74,300,000","74,200,000","56,700,000","41,600,000","29,900,000","22,800,000","14,900,000"
				TotalTaxPayable,,"3,861,000",,,,"3,731,000",,,,"2,938,000",,,,"2,685,000",,,,"2,308,000",,,,"1,973,000",,,,"2,216,000",,,,"1,945,000",,,,"1,821,000",,,,"1,710,000",,,,,,,,,,,,"0","0","1,012,000","3,899,000","1,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,012,000","3,899,000","1,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"332,000",,"510,000",,"2,017,000",,,,"2,316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0",,,,
			CurrentAccruedExpenses,"22,410,000","40,158,000","19,930,000","47,359,000","48,106,000","60,231,000","49,369,000","46,099,000","42,027,000","49,224,000","40,750,000","39,000,000","37,615,000","44,334,000","33,531,000","32,524,000","32,099,000","38,975,000","32,774,000","34,987,000","33,846,000","41,491,000","29,280,000","29,194,000","29,863,000","39,805,000","31,895,000","29,738,000","29,427,000","38,412,000","30,466,000","29,833,000","30,110,000","37,624,000","29,930,000","29,636,000","30,284,000","38,687,000","68,215,000","63,916,000","64,302,000","27,408,000","67,604,000","67,009,000","65,888,000","71,571,000","72,322,000","57,925,000","56,665,000","64,924,000","69,291,000","64,064,000","59,527,000","72,117,000","71,554,000","63,845,000","54,830,000","64,056,000","56,217,000","49,397,000","44,882,000","58,989,000","50,197,000","44,822,000","40,664,000","47,202,000","45,651,000","25,066,000","20,271,000","22,834,000","21,670,000","19,267,000","19,280,000","22,700,000","22,915,000","21,508,000","19,445,000","22,830,000","23,232,000","19,813,000","17,689,000","42,596,000","43,051,000","37,850,000","33,229,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"121,990,000","129,971,000","137,910,000","115,797,000","104,590,000","121,864,000","119,931,000","101,243,000","81,305,000","102,891,000","100,390,000","82,227,000","65,135,000","87,388,000","81,888,000","66,128,000","56,199,000","69,217,000","68,294,000","59,857,000","51,221,000","61,712,000","60,200,000","57,991,000","50,506,000","54,079,000","60,769,000","50,739,000","45,992,000","44,683,000","45,845,000","41,993,000","37,630,000","44,093,000","44,185,000","39,547,000","35,647,000","36,892,000",,,,"36,474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"407,000","21,838,000","5,958,000","4,235,000",,"16,586,000","70,000","85,000","850,000","34,833,000","13,847,000","10,380,000","2,755,000","3,279,000","3,279,000","1,113,000","1,113,000","613,000","708,000","1,225,000","1,243,000","763,000","290,000","817,000","841,000","751,000","360,000","287,000","299,000","317,000","328,000","289,000","2,000,000","2,000,000","2,000,000","300,000","300,000","300,000","300,000","632,000","300,000","632,000","300,000","760,000","300,000","1,267,000","1,417,000","2,316,000","2,316,000","1,167,000","2,018,000","1,018,000","1,018,000","1,336,000","1,708,000","1,708,000","4,801,000","375,000",,,,,,,,,,"65,000","2,068,000","2,071,000","2,076,000","2,076,000","2,090,000","1,594,000","4,385,000","2,166,000","1,980,000","1,780,000","1,589,000","29,242,000","32,937,000","3,709,000","5,919,000","6,174,000","12,707,000","9,066,000","15,720,000","19,726,000","24,654,000","27,900,000","26,100,000","10,900,000","6,800,000","9,100,000","6,800,000","500,000","200,000","900,000","3,100,000"
			CurrentDebt,"407,000","2,788,000","5,958,000","4,235,000",,,"70,000","85,000","850,000","20,817,000","13,847,000","10,380,000","2,755,000","3,279,000","3,279,000","1,113,000","1,113,000","613,000","618,000","1,113,000","1,112,000","600,000","100,000","600,000","600,000","500,000",,,"0","0",,"0","2,000,000","2,000,000","2,000,000","300,000","300,000","300,000","300,000","632,000","300,000","632,000","300,000","760,000","300,000","1,267,000","1,417,000","2,316,000","2,316,000","1,167,000","2,018,000","1,018,000","1,018,000","1,336,000","1,708,000","1,708,000","4,801,000","375,000",,,,,,,,,,"65,000","2,068,000","2,071,000","2,076,000","2,076,000","2,090,000","1,594,000","4,385,000","2,166,000","1,980,000","1,780,000","1,589,000","29,242,000","32,937,000","3,709,000","5,919,000","6,174,000","12,707,000","9,066,000","15,720,000","19,726,000","24,654,000","27,900,000","26,100,000","10,900,000","6,800,000","9,100,000","6,800,000","500,000","200,000","900,000","3,100,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,000,000","2,000,000",,,,"0",,"332,000",,"332,000","510,000","460,000",,"967,000","1,117,000","2,316,000","2,316,000","917,000","2,018,000","1,018,000",,,,"1,708,000","4,709,000",,,,,,,,,,,,,,,,,,,,,,,"16,251,000","1,153,000","3,624,000","5,826,000","6,067,000","12,567,000",,,,,,,,,,,,,,
				OtherCurrentBorrowings,,"2,788,000",,,,,,,,"20,817,000",,,,,"3,279,000","1,113,000","1,113,000","613,000","618,000","1,113,000","1,112,000","600,000","100,000","600,000","600,000","500,000",,,,,,,"2,000,000","2,000,000","2,000,000","300,000","300,000","300,000",,"300,000",,"300,000","300,000","300,000",,"300,000","300,000","0","0","250,000","0","0",,,,"0","92,000",,,,,,,,,,,,,,,,,,,,,,,"12,991,000","31,784,000","85,000","93,000","107,000","140,000",,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"19,050,000",,,,"16,586,000",,,,"14,016,000",,,,,,,,"0","90,000","112,000","131,000","163,000","190,000","217,000","241,000","251,000","360,000","287,000","299,000","317,000","328,000","289,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"316,478,000","321,114,000","244,578,000","255,357,000","248,397,000","230,796,000","217,454,000","226,047,000","215,106,000","172,424,000","167,097,000","165,289,000","120,290,000","136,219,000","131,152,000","133,962,000","107,939,000","109,900,000","103,049,000","99,536,000","76,834,000","89,242,000","81,408,000","88,116,000","83,810,000","87,572,000","80,401,000","90,322,000","82,306,000","78,984,000","72,856,000","73,774,000","58,407,000","65,908,000","62,566,000","76,083,000","75,284,000","74,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"316,478,000","321,114,000","244,578,000","255,357,000","248,397,000","230,796,000","217,454,000","226,047,000","215,106,000","172,424,000","167,097,000","165,289,000","120,290,000","136,219,000","131,152,000","133,962,000","107,939,000","109,900,000","103,049,000","99,536,000","76,834,000","89,242,000","81,408,000","88,116,000","83,810,000","87,572,000","80,401,000","90,322,000","82,306,000","78,984,000","72,856,000","73,774,000","58,407,000","65,908,000","62,566,000","76,083,000","75,284,000","74,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"128,668,000","64,824,000","97,499,000","91,209,000","106,096,000","55,551,000","92,035,000","105,937,000","75,710,000","49,492,000","79,024,000","65,035,000","47,933,000","16,986,000","45,116,000","39,211,000","40,437,000","20,704,000","46,774,000","55,485,000","31,767,000","19,060,000","36,355,000","34,378,000","35,320,000","14,284,000","29,650,000","35,595,000","25,319,000","12,085,000","30,256,000","25,986,000","26,162,000","17,167,000","32,301,000","28,757,000","28,143,000","15,400,000","101,820,000","101,465,000","95,506,000","99,202,000","85,917,000","92,094,000","95,228,000","94,238,000","106,044,000","91,157,000","96,482,000","99,091,000","119,349,000","130,144,000","119,111,000","125,521,000","26,255,000","26,491,000","30,452,000","22,160,000","16,665,000","17,709,000","15,180,000","12,042,000","16,045,000","15,158,000","71,999,000","75,804,000","70,932,000","78,279,000","70,172,000","70,092,000","66,778,000","60,941,000","54,182,000","56,439,000","55,980,000","56,220,000","57,241,000","56,473,000","66,378,000","67,416,000","61,713,000","105,428,000","114,688,000","110,168,000","99,991,000","136,396,000","138,507,000","133,640,000","107,233,000","116,200,000","111,200,000","100,300,000","93,300,000","95,900,000","72,700,000","56,400,000","38,400,000","29,900,000","16,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"572,806,000","566,894,000","437,283,000","281,528,000","300,739,000","368,022,000","354,500,000","365,524,000","425,399,000","311,711,000","332,098,000","385,458,000","154,994,000","97,459,000","121,327,000","79,879,000","87,544,000","89,447,000","98,856,000","120,827,000","12,613,000","14,589,000","39,064,000","49,717,000","64,019,000","21,198,000","29,153,000","37,075,000","58,796,000","61,720,000","60,671,000","71,108,000","24,004,000","18,362,000","21,592,000","23,521,000","24,609,000","24,861,000","44,078,000","47,930,000","30,618,000","29,989,000","45,246,000","58,096,000","57,194,000","59,026,000","59,214,000","14,524,000","17,549,000","19,934,000","12,284,000","12,968,000","13,267,000","13,636,000","15,968,000","14,683,000","13,032,000","2,796,000","1,257,000","1,572,000","1,459,000",,,,,,,"219,000","6,235,000","6,751,000","10,073,000","10,520,000","11,345,000","11,151,000","14,097,000","12,506,000","22,205,000","13,796,000","14,793,000","699,000","16,162,000","209,505,000","228,430,000","239,929,000","261,230,000","266,096,000","290,588,000","290,857,000","299,711,000","284,200,000","279,500,000","260,400,000","247,700,000","230,200,000","130,100,000","105,800,000","51,600,000","21,500,000","20,900,000"
		LongTermDebtAndCapitalLeaseObligation,"519,112,000","492,943,000","355,695,000","237,332,000","254,413,000","316,309,000","303,851,000","315,195,000","403,523,000","278,015,000","301,380,000","354,762,000","136,511,000","73,639,000","93,672,000","57,864,000","64,880,000","59,926,000","80,984,000","103,513,000","761,000","2,048,000","27,603,000","38,662,000","53,730,000","10,756,000","11,313,000","19,396,000","37,463,000","40,029,000","42,606,000","52,614,000","7,000,000","0","5,000,000","5,100,000","7,100,000","7,100,000","24,049,000","28,649,000","2,400,000","14,749,000","27,369,000","27,619,000","2,700,000","28,669,000","29,900,000","4,375,000","5,042,000","6,441,000","6,607,000","7,972,000","8,639,000","9,363,000","13,125,000","11,125,000","9,874,000","1,125,000",,,,,,,,,,"219,000","6,235,000","6,751,000","7,273,000","7,806,000","8,292,000","8,809,000","10,732,000","9,421,000","19,274,000","10,604,000","14,768,000","426,000","15,892,000","201,423,000","227,989,000","238,411,000","260,666,000","265,535,000","283,256,000","282,756,000","291,274,000","277,900,000","276,000,000","257,300,000","244,800,000","227,400,000","128,000,000","104,800,000","50,800,000","20,300,000","20,600,000"
			LongTermDebt,"412,079,000","385,242,000","266,772,000","156,272,000","171,752,000","235,733,000","222,213,000","231,442,000","333,113,000","205,318,000","228,167,000","284,667,000","74,483,000","73,639,000","93,672,000","57,864,000","64,880,000","59,926,000","80,951,000","103,468,000","693,000","1,955,000","27,480,000","38,505,000","53,530,000","10,500,000","11,000,000","19,000,000","37,000,000","39,500,000","42,000,000","52,000,000","7,000,000","0","5,000,000","5,100,000","7,100,000","7,100,000","24,049,000","28,649,000","2,400,000","14,749,000","27,369,000","27,619,000","2,700,000","28,669,000","29,900,000","4,375,000","5,042,000","6,441,000","6,607,000","7,972,000","8,639,000","9,363,000","13,125,000","11,125,000","9,791,000","1,125,000",,,,,,,,,,"219,000","6,235,000","6,751,000","7,273,000","7,806,000","8,292,000","8,809,000","10,732,000","9,421,000","19,274,000","10,604,000","14,768,000","426,000","15,892,000","201,423,000","227,989,000","238,411,000","260,666,000","265,535,000","283,256,000","282,756,000","291,274,000","277,900,000","276,000,000","257,300,000","244,800,000","227,400,000","128,000,000","104,800,000","50,800,000","20,300,000","20,600,000"
			LongTermCapitalLeaseObligation,"107,033,000","107,701,000","88,923,000","81,060,000","82,661,000","80,576,000","81,638,000","83,753,000","70,410,000","72,697,000","73,213,000","70,095,000","62,028,000",,,,,"0","33,000","45,000","68,000","93,000","123,000","157,000","200,000","256,000","313,000","396,000","463,000","529,000","606,000","614,000",,,,,,,,,,,,,,,,,,,,,,,,,"83,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,745,000","1,745,000","1,339,000","1,339,000","1,339,000","1,339,000","3,365,000","3,365,000","1,425,000","1,425,000","1,387,000","1,387,000","1,387,000","1,387,000","4,835,000","4,835,000","4,835,000","2,263,000","2,289,000","2,289,000","2,289,000","2,289,000","1,810,000","1,810,000","1,810,000","1,810,000","9,637,000","9,841,000","10,204,000","10,817,000","7,167,000","9,099,000","8,936,000","9,941,000","8,596,000","8,267,000","7,589,000","7,954,000","7,117,000","6,485,000","5,131,000","4,541,000","11,599,000","18,907,000","18,231,000","18,871,000","17,223,000","6,348,000","8,673,000","9,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,698,000",,"952,000",,,"6,746,000","6,844,000","6,844,000","4,500,000","1,800,000","1,400,000","1,100,000","1,100,000","900,000","600,000","600,000","1,000,000",
			NonCurrentDeferredTaxesLiabilities,"1,745,000","1,745,000","1,339,000","1,339,000","1,339,000","1,339,000","3,365,000","3,365,000","1,425,000","1,425,000","1,387,000","1,387,000","1,387,000","1,387,000","4,835,000","4,835,000","4,835,000","2,263,000","2,289,000","2,289,000","2,289,000","2,289,000","1,810,000","1,810,000","1,810,000","1,810,000","9,637,000","9,841,000","10,204,000","10,817,000","7,167,000","9,099,000","8,936,000","9,941,000","8,596,000","8,267,000","7,589,000","7,954,000","7,117,000","6,485,000","5,131,000","4,541,000","11,599,000","18,907,000","18,231,000","18,871,000","17,223,000","6,348,000","8,673,000","9,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,698,000",,"952,000",,,"6,746,000","6,844,000","6,844,000","4,500,000","1,800,000","1,400,000","1,100,000","1,100,000","900,000","600,000","600,000","1,000,000",
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,249,000",,,,"24,919,000",,,,"5,042,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"51,949,000","72,206,000","80,249,000","42,857,000","44,987,000","50,374,000","47,284,000","46,964,000","20,451,000","32,271,000","29,331,000","29,309,000","17,096,000","22,433,000","22,820,000","17,180,000","17,829,000","27,258,000","15,583,000","15,025,000","9,563,000","10,252,000","9,651,000","9,245,000","8,479,000","8,632,000","8,203,000","7,838,000","11,129,000","10,874,000","10,898,000","9,395,000","8,068,000","8,421,000","7,996,000","10,154,000","9,920,000","9,807,000","12,912,000","12,796,000","10,838,000","10,699,000","6,278,000","11,570,000","11,344,000","11,486,000","12,091,000","3,801,000","3,834,000","3,890,000","5,677,000","4,996,000","4,628,000","4,273,000","2,843,000","3,558,000","3,158,000","1,671,000",,,,,,,,,,"0","0","0","2,800,000","2,714,000","3,053,000","2,342,000","3,365,000","3,085,000","2,931,000","3,192,000","25,000","273,000","270,000","384,000","441,000","566,000","564,000","561,000","586,000","1,257,000","1,593,000","1,800,000","1,700,000","1,700,000","1,800,000","1,700,000","1,200,000","400,000","200,000","200,000","300,000"
TotalEquityGrossMinorityInterest,"878,408,000","805,666,000","771,789,000","752,012,000","723,103,000","696,429,000","668,126,000","628,433,000","593,043,000","585,304,000","557,630,000","532,088,000","515,195,000","498,047,000","492,767,000","460,975,000","429,138,000","417,945,000","411,929,000","396,912,000","381,956,000","376,633,000","364,980,000","352,699,000","338,074,000","365,005,000","356,237,000","341,513,000","327,187,000","321,393,000","316,752,000","316,769,000","313,752,000","314,022,000","306,213,000","296,154,000","288,776,000","287,306,000","284,319,000","280,845,000","279,199,000","283,106,000","264,648,000","305,383,000","307,067,000","312,784,000","307,714,000","304,527,000","305,487,000","305,984,000","303,093,000","296,596,000","291,274,000","286,471,000","285,902,000","274,937,000","265,697,000","262,578,000","262,558,000","254,622,000","243,949,000","242,714,000","236,024,000","227,772,000","218,532,000","213,523,000","230,456,000","223,307,000","218,327,000","216,597,000","211,260,000","207,475,000","202,751,000","200,660,000","203,191,000","202,812,000","200,105,000","205,086,000","205,339,000","201,545,000","196,558,000","413,821,000","410,730,000","404,821,000","401,530,000","400,239,000","416,702,000","419,631,000","422,800,000","419,000,000","422,700,000","407,600,000","390,400,000","379,900,000","334,300,000","286,700,000","241,700,000","212,700,000","195,300,000"
	StockholdersEquity,"878,408,000","805,666,000","771,789,000","752,012,000","723,103,000","696,429,000","668,126,000","628,433,000","593,043,000","585,304,000","557,630,000","532,088,000","515,195,000","498,047,000","492,767,000","460,975,000","429,138,000","417,945,000","411,929,000","396,912,000","381,956,000","376,633,000","364,980,000","352,699,000","338,074,000","346,721,000","337,608,000","324,315,000","310,293,000","306,281,000","298,880,000","298,457,000","294,876,000","295,834,000","288,364,000","278,538,000","271,712,000","270,405,000","268,212,000","264,390,000","262,323,000","264,591,000","264,648,000","305,383,000","307,067,000","312,784,000","307,714,000","304,527,000","305,487,000","305,984,000","303,093,000","296,596,000","291,274,000","286,471,000","285,902,000","274,937,000","265,697,000","262,578,000","262,558,000","254,622,000","243,949,000","242,714,000","236,024,000","227,772,000","218,532,000","213,523,000","230,456,000","223,307,000","218,327,000","216,597,000","211,260,000","207,475,000","202,751,000","200,660,000","203,191,000","202,812,000","200,105,000","205,086,000","205,339,000","201,545,000","196,558,000","413,821,000","410,730,000","404,821,000","401,530,000","400,239,000","416,702,000","419,631,000","422,800,000","419,000,000","422,700,000","407,600,000","390,400,000","379,900,000","334,300,000","286,700,000","241,700,000","212,700,000","195,300,000"
