name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994
BasicEPS,,"1.87","0.04","0.06","0.1","-0.04","0.01","0.01","0.06","-0.11","-0.06","-0.03","-0.08","-0.02","-0.05","-0.05","-0.06","0.03","-0.28","-0.31","-0.06","-0.16","-0.28","-0.14","-0.35",,"-0.56","-0.49","-0.56",,"-0.56","-0.49","-0.56",,"-0.42","-0.35","-0.35","-0.42","-0.28","-0.56","-0.49","-0.7","-0.91","-1.12","-0.77","-1.05","-0.98","-0.91","-0.98",,"-0.21","-0.42","-0.35",,"-0.35","-0.7","-0.7",,"-1.05","-1.05","-0.7",,"-1.05","-1.05","-1.05",,"-0.7","-1.05","-1.05",,"-1.05","-1.05","-0.7",,"-1.05","-0.7","-1.05",,"-0.7","-1.05","-1.05",,"-1.05","-1.05","0.35",,"-1.05","-1.05","-0.7",,"-1.05","-2.45","-1.4",,"-2.45","-1.75","-2.1",,"-4.9","-5.6","-2.8",,"-2.45","-2.45","-1.75",,"-1.75","0.35","0.35",,"-3.85","-3.85","-3.85"
DilutedEPS,,"1.65","0.04","0.06","0.1","-0.04","0.01","0.01","0.06","-0.11","-0.06","-0.03","-0.08","-0.02","-0.05","-0.05","-0.06","0.03","-0.28","-0.31","-0.06","-0.16","-0.28","-0.14","-0.35",,"-0.56","-0.49","-0.56",,"-0.56","-0.49","-0.56",,"-0.42","-0.35","-0.35","-0.42","-0.28","-0.56","-0.49","-0.7","-0.91","-1.12","-0.77","-1.05","-0.98","-0.91","-0.98",,"-0.21","-0.42","-0.35",,"-0.35","-0.7","-0.7",,"-1.05","-1.05","-0.7",,"-1.05","-1.05","-1.05",,"-0.7","-1.05","-1.05",,"-1.05","-1.05","-0.7",,"-1.05","-0.7","-1.05",,"-0.7","-1.05","-1.222",,"-1.05","-1.05","0.244",,"-1.05","-1.05","-0.7",,"-1.05","-2.45","-1.4",,"-2.45","-1.75","-2.1",,"-4.9","-5.6","-2.8",,"-2.45","-2.45","-1.75",,"-1.75","0.35","0.35",,"-3.85","-3.85","-3.85"
BasicAverageShares,,"61,761,000","61,631,000","61,414,000","61,137,000","60,927,000","58,865,000","56,660,000","56,523,000","56,482,000","56,404,000","56,253,000","56,167,000","56,079,970","56,068,844","56,008,541","55,770,108","53,360,424","45,225,804","45,097,474","44,773,727","42,141,720","37,258,756","34,973,646","34,227,835",,"32,484,142","29,134,601","28,188,168",,"26,074,248","25,708,870","25,588,296",,"23,317,657","22,421,152","21,341,925","19,696,029","18,784,266","15,629,381","14,754,833","14,186,225","12,449,954","11,074,703","10,093,785","9,756,254","9,196,316","8,108,765","7,765,359",,"7,076,117","6,878,236","6,686,963",,"6,463,154","6,463,154","6,463,154",,"6,463,154","6,463,154","5,887,753",,"5,579,982","5,536,959","5,260,225",,"4,895,867","4,740,734","4,572,444",,"4,147,854","4,044,162","4,037,498",,"3,938,158","3,824,942","3,563,813",,"3,395,168","3,350,941","3,150,717",,"3,078,590","2,903,541","2,824,468",,"2,752,025","2,729,332","2,643,977",,"2,339,577","2,326,528","2,142,855",,"1,795,917","1,999,998","1,809,522",,"612,244","607,142","821,428",,"571,428","612,244","514,285",,"514,285","572,799","572,799",,"441,558","441,558","441,558"
DilutedAverageShares,,"70,394,000","63,872,000","63,602,000","63,571,000","63,142,000","60,097,000","57,248,000","56,892,000","56,482,000","56,404,000","56,253,000","56,167,000","56,079,970","56,068,844","56,008,541","55,770,108","53,360,424","45,225,804","45,097,474","44,773,727","42,141,720","37,258,756","34,973,646","34,227,835",,"32,484,142","29,134,601","28,188,168",,"26,074,248","25,708,870","25,588,296",,"23,317,657","22,421,152","21,341,925","19,696,029","18,784,266","15,629,381","14,754,833","14,186,225","12,449,954","11,074,703","10,093,785","9,756,254","9,196,316","8,108,765","7,765,359",,"7,076,117","6,878,236","6,686,963",,"6,463,154","6,463,154","6,463,154",,"6,463,154","6,463,154","5,887,753",,"5,579,982","5,536,959","5,260,225",,"4,895,867","4,740,734","4,572,444",,"4,147,854","4,044,162","4,037,498",,"3,938,158","3,824,942","3,563,813",,"3,395,168","3,350,941","3,150,717",,"3,078,590","2,949,791","2,949,791",,"2,752,025","2,729,332","2,643,977",,"2,339,577","2,326,528","2,142,855",,"1,795,917","1,999,998","1,809,522",,"612,244","607,142","821,428",,"571,428","612,244","514,285",,"514,285","572,799","572,799",,"441,558","441,558","441,558"
TotalOperatingIncomeAsReported,"15,422,000","1,069,000","3,269,000","4,153,000","6,931,000","3,088,000","2,184,000","2,252,000","4,719,000","-4,827,000","-2,211,000","-529,000","-3,373,000","75,000","-1,192,000","-2,482,000","-2,023,000","-6,144,000","-8,956,000","-12,637,000","-1,229,000","-5,304,000","-7,797,000","-4,077,000","-11,082,000","-11,915,000","-16,867,000","-13,824,000","-13,754,000","-12,169,000","-13,022,000","-12,137,000","-13,171,000","-10,529,000","-9,743,000","-7,814,000","-7,620,000","-8,463,000","-5,161,000","-7,057,000","-7,671,000","-10,890,000","-11,093,000","-12,036,000","-8,051,000","-9,954,000","-8,843,000","-8,378,000","-7,512,000","-7,569,000","-1,317,000","-2,537,000","-2,190,000","-3,372,000","-3,234,000","-4,550,000","-5,160,000","-6,297,000","-6,402,000","-6,553,000","-4,888,000","-5,439,000","-5,280,000","-5,400,000","-5,791,000","-5,510,000","-4,482,000","-4,686,000","-4,405,000","-4,715,000","-3,806,000","-3,702,000","-3,481,000","-3,254,000","-3,813,000","-2,892,000","-2,837,000","-1,646,000","-2,115,000","-3,000,000","-3,909,000","-5,905,000","-3,791,000","-3,140,000","618,000","-2,387,000","-2,916,000","-2,909,000","-2,259,000","-1,010,000","-2,800,000","-5,600,000","-2,900,000","-9,500,000","-3,200,000","-3,400,000","-3,100,000","-2,700,000","-2,900,000","-3,500,000","-2,200,000","-29,400,000","-1,300,000","-1,600,000","-900,000","2,200,000","-800,000",,,,,,
TotalExpenses,"104,175,000","30,157,000","28,239,000","21,956,000","23,823,000","24,518,000","19,622,000","18,812,000","20,673,000","17,377,000","15,796,000","18,487,000","18,627,000","16,980,000","14,973,000","12,660,000","14,612,000","13,087,000","15,775,000","23,831,000","28,306,000","23,208,000","18,544,000","27,447,000","16,691,000","30,698,000","23,576,000","23,347,000","23,425,000","21,477,000","18,699,000","18,437,000","18,667,000","17,003,000","13,628,000","15,168,000","12,308,000","12,717,000","12,200,000","13,196,000","11,922,000","12,955,000","14,374,000","16,268,000","13,706,000","12,683,000","11,726,000","13,049,000","10,721,000","11,989,000","11,194,000","9,433,000","8,940,000","11,239,000","10,060,000","6,491,000","6,677,000","7,198,000","8,077,000","8,445,000","6,513,000","7,679,000","5,643,000","6,084,000","6,212,000","6,411,000","6,010,000","5,242,000","4,613,000","5,634,000","5,159,000","5,885,000","3,985,000","5,109,000","4,042,000","3,750,000","3,209,000","3,960,000","2,627,000","3,621,000","4,383,000","6,296,000","3,916,000","3,265,000","2,507,000","2,950,000","3,072,000","2,910,000","2,260,000","911,000","2,900,000","5,700,000","3,000,000","9,500,000","3,300,000","3,500,000","3,200,000","3,100,000","3,000,000","3,600,000","2,400,000","29,500,000","1,400,000","1,700,000","1,000,000","800,000","900,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"127,672,000","115,598,000","2,248,000","3,522,000","6,304,000","1,991,000","2,207,000","2,284,000","4,730,000","-4,768,000","-2,104,000","-430,000","-3,164,000","336,000","-1,139,000","-1,451,000","-1,961,000","3,020,000","-11,004,000","-12,624,000","-1,205,000","-5,272,000","-7,774,000","-4,056,000","-11,057,000","-11,884,000","-16,847,000","-13,198,000","-13,723,000","-12,135,000","-12,994,000","-12,100,000","-13,129,000","-10,248,000","-9,724,000","-7,790,000","-7,600,000","-8,449,000","-4,914,000","-8,753,000","-7,664,000","-10,882,000","-11,090,000","-12,055,000","-8,092,000","-10,014,000","-8,929,000","-7,513,000","-7,695,000","-7,741,000","-1,538,000","-2,787,000","-2,428,000","-3,609,000","-3,332,000","-4,497,000","-5,086,000","-6,159,000","-6,154,000","-6,207,000","-4,656,000","-5,244,000","-5,025,000","-5,070,000","-5,457,000","-5,038,000","-3,113,000","-4,571,000","-4,339,000","-4,657,000","-3,744,000","-3,638,000","-3,413,000","-3,182,000","-4,137,000","-2,915,000","-4,111,000","-1,868,000","-2,650,000","-3,190,000","-3,851,000","-5,701,000","-3,710,000","-3,026,000","719,000","-2,263,000","-2,648,000","-2,567,000","-2,057,000","-3,014,000","-2,800,000","-5,700,000","-3,000,000","-8,300,000","-4,400,000","-3,500,000","-3,300,000","-3,100,000","-3,000,000","-3,400,000","-2,300,000","-29,300,000","-1,400,000","-1,500,000","-900,000","2,200,000","-900,000","100,000","100,000","-1,800,000","-1,700,000","-1,700,000","-1,700,000"
NormalizedIncome,"127,672,000","115,598,000","2,248,000","3,522,000","6,304,000","1,991,000","2,207,000","2,284,000","4,730,000","-4,768,000","-2,104,000","-75,000","-3,164,000","234,000","-1,139,000","-2,190,000","-1,961,000","-6,134,000","-8,928,000","-11,036,000","-1,205,000","-5,272,000","-7,774,000","-4,056,000","-11,057,000","-11,884,000","-16,847,000","-13,198,000","-13,723,000","-12,135,000","-12,994,000","-12,100,000","-13,129,000","-10,248,000","-9,724,000","-7,790,000","-7,600,000","-8,449,000","-4,914,000","-7,650,600","-7,664,000","-10,882,000","-11,090,000","-12,055,000","-8,092,000","-10,014,000","-8,929,000","-7,513,000","-7,695,000","-7,741,000","-1,538,000","-2,787,000","-2,428,000","-3,609,000","-3,332,000","-4,497,000","-5,086,000","-6,159,000","-6,154,000","-6,207,000","-4,656,000","-5,244,000","-5,025,000","-5,070,000","-5,457,000","-5,038,000","-3,113,000","-4,571,000","-4,339,000","-4,657,000","-3,744,000","-3,638,000","-3,413,000","-3,182,000","-4,137,000","-2,915,000","-4,111,000","-1,868,000","-2,650,000","-3,190,000","-3,851,000","-5,701,000","-3,710,000","-3,026,000","719,000","-2,263,000","-2,648,000","-2,567,000","-2,057,000","-3,014,000","-2,800,000","-5,700,000","-3,000,000","-9,080,000","-3,800,000","-3,560,000","-3,300,000","-3,100,000","-3,000,000","-3,520,000","-2,300,000","-29,300,000","-1,280,000","-1,500,000","-900,000","2,200,000","-900,000","100,000","100,000","-1,800,000","-1,700,000","-1,700,000","-1,700,000"
InterestIncome,,,,"73,000","76,000","67,000","23,000","32,000",,"59,000",,"99,000","209,000","92,000","9,000","119,000","73,000","19,000","42,000","14,000","27,000","37,000","25,000","21,000","25,000","31,000","34,000","626,000","31,000","34,000","29,000","37,000","42,000","281,000","23,000","24,000","21,000","15,000","255,000","44,000","8,000","10,000","9,000","9,000","13,000","18,000","20,000","996,000","18,000","20,000","22,000","34,000","40,000","35,000","37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"2,680,000","555,000","718,000","449,000","449,000","1,160,000",,,,,,,,,,,"11,000","9,000","14,000","1,000","3,000","5,000","2,000",,,"0","14,000",,,"0","1,000","0","0","0","4,000","0","1,000","1,000","8,000","44,000","1,000","2,000","6,000","28,000","54,000","78,000","106,000","131,000","201,000","192,000","243,000","284,000","278,000","272,000","135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-2,680,000","-555,000","-718,000","-631,000","-627,000","-1,097,000","23,000","32,000","11,000","59,000","107,000","99,000","209,000","92,000","9,000","119,000","62,000","10,000","28,000","13,000","24,000","32,000","23,000","21,000","25,000","31,000","20,000","626,000","31,000","34,000","28,000","37,000","42,000","281,000","19,000","24,000","20,000","14,000","247,000","0","7,000","8,000","3,000","-19,000","-41,000","-60,000","-86,000","865,000","-183,000","-172,000","-221,000","-250,000","-238,000","-237,000","-98,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"15,341,000","1,142,000","2,966,000","3,971,000","6,753,000","3,221,000","2,184,000","2,252,000","4,719,000","-4,827,000","-2,211,000","-174,000","-3,373,000","75,000","-1,192,000","-2,482,000","-1,950,000","-6,125,000","-8,914,000","-12,623,000","-1,202,000","-5,267,000","-7,772,000","-4,077,000","-11,082,000","-11,884,000","-16,833,000","-13,824,000","-13,754,000","-12,135,000","-12,993,000","-12,100,000","-13,129,000","-10,248,000","-9,720,000","-7,790,000","-7,599,000","-8,448,000","-4,906,000","-7,057,000","-7,671,000","-10,890,000","-11,093,000","-12,036,000","-8,051,000","-9,954,000","-8,843,000","-8,378,000","-7,512,000","-7,569,000","-1,317,000","-2,537,000","-2,190,000","-3,372,000","-3,234,000","-4,550,000","-5,160,000","-6,297,000","-6,402,000","-6,553,000","-4,888,000","-5,439,000","-5,280,000","-5,400,000","-5,791,000","-5,510,000","-4,482,000","-4,686,000","-4,405,000","-4,715,000","-3,806,000","-3,702,000","-3,481,000","-3,254,000","-3,813,000","-2,892,000","-2,837,000","-1,646,000","-2,115,000","-3,000,000","-3,909,000","-5,905,000","-3,791,000","-3,140,000","618,000","-2,387,000","-2,916,000","-2,909,000","-2,259,000","-1,010,000","-2,800,000","-5,600,000","-2,900,000","-9,500,000","-3,200,000","-3,400,000","-3,100,000","-2,700,000","-2,900,000","-3,500,000","-2,200,000","-29,400,000","-1,300,000","-1,600,000","-900,000","2,200,000","-800,000","800,000","700,000","-1,900,000","100,000","100,000","100,000"
EBITDA,"19,821,000"
ReconciledCostOfRevenue,"82,949,000","24,242,000","22,421,000","16,923,000","19,363,000","19,463,000","15,604,000","14,646,000","16,848,000","13,849,000","12,800,000","14,953,000","14,168,000","13,407,000","11,731,000","9,844,000","11,397,000","8,904,000","10,951,000","16,242,000","20,448,000","11,782,000","7,974,000","15,441,000","3,062,000","9,721,000","3,896,000","4,741,000","4,608,000","4,758,000","3,113,000","4,139,000","3,583,000","3,829,000","2,416,000","4,195,000","2,670,000","3,217,000","3,651,000","3,703,000","2,024,000","934,000","2,484,000","3,718,000","3,017,000","1,411,000","1,726,000","3,003,000","1,156,000","2,229,000","1,874,000","3,540,000","1,073,000","3,392,000","4,106,000","663,000","903,000","932,000","1,289,000","1,402,000","1,181,000","2,049,000","223,000","494,000","530,000","1,477,000","1,088,000","428,000","304,000","1,136,000","1,273,000","1,544,000","448,000","1,005,000","223,000","666,000","318,000","1,559,000","270,000","711,000","320,000",,,,,"567,000","-302,000","-600,000","-77,000","-116,000","-100,000","-200,000","-100,000","4,200,000",,"-300,000","-200,000","-200,000","-200,000","-200,000","-100,000",,,,"-100,000",,,,,,,,
ReconciledDepreciation,"4,480,000","1,420,000","1,024,000","1,027,000","1,009,000","913,000","856,000","854,000","830,000","815,000","809,000","741,000","726,000","740,000","681,000","683,000","642,000","617,000","645,000","658,000","642,000","613,000","631,000","606,000","613,000","614,000","464,000","223,000","234,000","238,000","261,000","265,000","277,000","249,000","244,000","236,000","257,000","281,000","280,000","266,000","260,000","244,000","238,000","223,000","203,000","183,000","174,000","157,000","138,000","779,000","109,000","112,000","116,000","118,000","125,000","127,000","133,000","133,000","119,000","115,000","119,000","149,000","175,000","218,000","324,000","113,000","102,000","99,000","101,000","90,000","80,000","72,000","83,000","97,000","487,000","174,000","1,427,000","359,000","628,000","301,000","93,000","108,000","94,000","110,000","112,000","-567,000","302,000","600,000","77,000","116,000","100,000","200,000","100,000","300,000","200,000","300,000","200,000","200,000","200,000","200,000","100,000","100,000","100,000","0","100,000","100,000",,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"127,672,000","115,598,000","2,248,000","3,522,000","6,304,000","1,991,000","2,207,000","2,284,000","4,730,000","-4,768,000","-2,104,000","-430,000","-3,164,000","234,000","-1,139,000","-2,190,000","-1,961,000","-6,134,000","-8,928,000","-12,624,000","-1,205,000","-5,272,000","-7,774,000","-4,056,000","-11,057,000","-11,884,000","-16,847,000","-13,198,000","-13,723,000","-12,135,000","-12,994,000","-12,100,000","-13,129,000","-10,248,000","-9,724,000","-7,790,000","-7,600,000","-8,449,000","-4,914,000","-8,753,000","-7,664,000","-10,882,000","-11,090,000","-12,055,000","-8,092,000","-10,014,000","-8,929,000","-7,513,000","-7,695,000","-7,741,000","-1,538,000","-2,787,000","-2,428,000","-3,609,000","-3,332,000","-4,497,000","-5,086,000","-6,159,000","-6,154,000","-6,207,000","-4,656,000","-5,244,000","-5,025,000","-5,070,000","-5,457,000","-5,038,000","-3,113,000","-4,571,000","-4,339,000","-4,657,000","-3,744,000","-3,638,000","-3,413,000","-3,182,000","-4,137,000","-2,915,000","-4,111,000","-1,868,000","-2,650,000","-3,190,000","-3,851,000","-5,701,000","-3,710,000","-3,026,000","719,000","-2,263,000","-2,648,000","-2,567,000","-2,057,000","-3,014,000","-2,800,000","-5,700,000","-3,000,000","-8,300,000","-4,400,000","-3,500,000","-3,300,000","-3,100,000","-3,000,000","-3,400,000","-2,300,000","-29,300,000","-1,400,000","-1,500,000","-900,000","2,200,000","-900,000","100,000","100,000","-1,800,000","-1,700,000","-1,700,000","-1,700,000"
TotalUnusualItemsExcludingGoodwill,"0",,,,,"0","0","0",,"0","0","-355,000",,"0","0","0",,"0",,"-1,588,000",,,,,,,,,,,,,,"0","0","0",,"0","0","-1,696,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,300,000","-1,000,000","100,000",,,,"200,000",,,"-200,000",,,,,,,,,,
TotalUnusualItems,"0",,,,,"0","0","0",,"0","0","-355,000",,"0","0","0",,"0",,"-1,588,000",,,,,,,,,,,,,,"0","0","0",,"0","0","-1,696,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,300,000","-1,000,000","100,000",,,,"200,000",,,"-200,000",,,,,,,,,,
NormalizedEBITDA,"19,821,000","2,562,000","3,990,000","4,998,000","7,762,000","4,134,000","3,040,000","3,106,000","5,549,000","-4,012,000","-1,402,000","922,000","-2,647,000","815,000","-511,000","-1,799,000","-1,308,000","-5,508,000","-8,269,000","-10,377,000","-560,000","-4,654,000","-7,141,000","-3,471,000","-10,469,000","-11,270,000","-16,369,000","-13,601,000","-13,520,000","-11,897,000","-12,732,000","-11,835,000","-12,852,000","-9,999,000","-9,476,000","-7,554,000","-7,342,000","-8,167,000","-4,626,000","-5,095,000","-7,411,000","-10,646,000","-10,855,000","-11,813,000","-7,848,000","-9,771,000","-8,669,000","-8,221,000","-7,374,000","-6,790,000","-1,208,000","-2,425,000","-2,074,000","-3,254,000","-3,109,000","-4,423,000","-5,027,000","-6,164,000","-6,283,000","-6,438,000","-4,769,000","-5,290,000","-5,105,000","-5,182,000","-5,467,000","-5,397,000","-4,380,000","-4,587,000","-4,304,000","-4,625,000","-3,726,000","-3,630,000","-3,398,000","-3,157,000","-3,326,000","-2,718,000","-1,410,000","-1,287,000","-1,487,000","-2,699,000","-3,816,000","-5,797,000","-3,697,000","-3,030,000","730,000","-2,954,000","-2,614,000","-2,309,000","-2,182,000","-894,000","-2,700,000","-5,400,000","-2,800,000","-10,500,000","-2,000,000","-3,200,000","-2,900,000","-2,500,000","-2,700,000","-3,500,000","-2,100,000","-29,300,000","-1,000,000","-1,500,000","-800,000","2,300,000","-800,000","800,000","700,000","-1,900,000","100,000","100,000","100,000"
TaxRateForCalcs,"0.4","0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0","0","0","0","0.27","0.037","0.073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-593,600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","520,000","-400,000","40,000","0","0","0","80,000","0","0","-80,000","0","0","0","0","0","0","0","0","0","0"
