name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994
			Goodwill,"348,000,000","352,908,000","354,062,000","355,717,000","347,515,000","346,966,000","342,576,000","343,622,000","338,039,000","338,262,000","337,179,000","333,321,000","337,725,000","338,045,000","335,120,000","337,235,000","342,459,000","344,499,000","339,024,000","340,243,000","258,634,000","256,867,000","255,093,000","260,198,000","267,367,000","264,128,000","270,620,000","271,850,000","271,484,000","270,492,000","276,889,000","283,780,000","288,402,000","291,227,000","281,447,000","267,463,000","208,580,000","210,188,000","198,558,000","196,438,000","197,808,000","194,954,000","197,129,000","198,620,000","200,611,000","178,438,000","175,870,000","173,778,000","176,697,000","166,575,000","166,327,000","160,712,000","159,446,000","165,366,000","177,164,000","173,907,000","165,976,000","168,356,000","161,645,000","112,291,000","112,291,000","112,291,000","112,291,000","112,230,000",,,,,,,,,,,,,,"108,662,600","102,920,100","91,776,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"40,854,000","42,731,000","43,914,000","45,873,000","42,535,000","44,270,000","45,864,000","47,772,000","48,671,000","50,291,000","52,617,000","55,156,000","57,627,000","60,265,000","62,897,000","64,892,000","69,382,000","69,934,000","73,285,000","75,938,000","7,624,000","8,938,000","10,241,000","11,761,000","13,390,000","14,408,000","16,229,000","17,857,000","19,715,000","21,425,000","24,259,000","25,242,000","25,384,000","19,709,000","15,907,000","17,706,000","13,100,000","14,925,000","7,041,000","7,985,000","9,375,000","10,184,000","11,399,000","12,748,000","10,414,000","11,976,000","13,016,000","13,688,000","15,294,000","14,212,000","15,212,000","14,754,000","14,320,000","17,024,000","21,901,000","23,470,000","26,353,000","29,299,000","27,442,000","1,330,000","1,507,000","1,690,000","1,874,000","2,063,000","114,301,000","121,219,000","118,313,000","117,680,000","114,905,000","115,223,800","115,631,900","115,237,900","115,677,000","116,093,100","116,973,100","116,979,000","117,372,300","9,148,300","9,166,400","8,112,000","100,286,300","100,402,400","87,379,100","91,909,200","90,306,800","89,431,900","90,395,600","86,027,200","85,000,000","77,000,000","77,800,000","76,100,000","76,800,000","77,600,000","78,400,000","72,300,000","72,500,000","75,200,000","75,300,000","75,700,000","75,000,000","74,400,000","74,600,000","75,500,000","75,700,000","75,500,000","73,700,000","39,600,000","35,800,000","33,800,000","29,300,000","26,100,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,228,000","21,915,000","22,708,000","23,348,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,"221,000","212,000","213,000","310,000","348,000","404,000","411,000","333,000","348,000","468,000","470,000","1,239,000","301,000","0","1,287,000","2,978,000","1,236,000","1,912,000","23,506,000","31,245,000","31,432,000","30,636,000","28,840,000","29,116,000","37,524,000","35,474,000","36,721,000","33,765,000","30,654,000","29,029,000","30,117,000","23,872,000","27,596,000","25,490,000","22,280,000","20,331,000","18,284,000","12,400,000","9,425,000","9,438,000","9,375,000","10,213,000","13,690,000","12,363,000","9,757,000","7,759,000","9,123,000","10,288,000","6,010,000","2,319,000","14,166,000","12,120,000","12,085,000","7,785,000","8,089,000","7,184,000","6,247,000","5,137,000","5,929,000","6,157,000","676,000",,,,,,,,,,,,,,"1,084,400","1,084,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,"221,000","212,000","213,000","310,000","348,000","404,000","411,000","333,000","348,000","468,000","470,000","1,239,000","301,000","0","1,287,000","2,978,000","1,236,000","1,912,000","23,506,000","31,245,000","31,432,000","30,636,000","28,840,000","29,116,000","37,524,000","35,474,000","36,721,000","33,765,000","30,654,000","29,029,000","30,117,000","23,872,000","27,596,000","25,490,000","22,280,000","20,331,000","18,284,000","12,400,000","9,425,000","9,438,000","9,375,000","10,213,000","13,690,000","12,363,000","9,757,000","7,759,000","9,123,000","10,288,000","6,010,000","2,319,000","14,166,000","12,120,000","12,085,000","7,785,000","8,089,000","7,184,000","6,247,000","5,137,000","5,929,000","6,157,000","676,000",,,,,,,,,,,,,,"1,084,400","1,084,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"73,779,000","55,622,000","39,141,000","41,831,000","39,285,000","34,566,000","30,026,000","39,721,000","35,480,000","34,055,000","39,581,000","43,836,000","41,801,000","32,664,000","31,993,000","32,560,000","33,301,000","37,767,000","36,274,000","33,716,000","35,538,000","32,692,000","31,852,000","38,258,000","40,655,000","43,314,000","47,033,000","46,421,000","44,247,000","45,961,000","50,217,000","56,387,000","57,803,000","56,595,000","57,652,000","35,226,000","23,270,000","31,908,000","31,325,000","18,907,000","19,142,000","19,208,000","25,834,000","21,387,000","18,515,000","18,762,000","18,784,000","17,803,000","20,125,000",,,,"23,348,000","25,370,000","31,770,000","26,949,000","27,515,000","24,684,000","33,356,000","150,920,000","23,038,000","23,375,000","22,110,000","21,060,000","15,040,000","17,239,000","6,138,000","6,642,000","6,540,000","6,825,600","6,613,400",,,,,,,,,,,,"3,739,000",,,,,,,"100,000",,"-100,000","-100,000",,"-100,000","-100,000",,,"-100,000",,,,,,,"-100,000","400,000",,,"-100,000","100,000","300,000"
TotalLiabilitiesNetMinorityInterest,"1,090,820,000","1,047,100,000","1,125,031,000","1,032,942,000","1,032,569,000","991,846,000","1,030,355,000","965,745,000","880,572,000","923,876,000","929,340,000","769,236,000","772,911,000","836,952,000","710,028,000","726,599,000","704,381,000","811,750,000","873,761,000","883,901,000","805,357,000","945,538,000","962,989,000","875,364,000","907,608,000","872,964,000","839,219,000","835,488,000","867,009,000","878,834,000","499,155,000","503,305,000","536,911,000","557,769,000","574,741,000","572,080,000","574,288,000","586,443,000","605,655,000","593,949,000","626,031,000","632,286,000","671,039,000","529,264,000","544,970,000","151,118,000","141,578,000","155,544,000","146,466,000","160,404,000","136,573,000","140,295,000","133,915,000","142,434,000","157,251,000","145,611,000","131,060,000","143,589,000","124,478,000","85,855,000","82,242,000","95,352,000","84,735,000","94,857,000","90,752,000","99,405,000","84,149,000","88,207,000","81,963,400","82,139,400","70,759,800","82,634,300","69,854,000","67,951,700","61,460,900","60,185,800","55,284,900","56,322,300","49,630,600","57,175,600","51,157,200","55,104,400","47,482,300","57,221,100","51,830,000","48,186,000","42,433,900","42,457,000","39,800,000","39,200,000","34,700,000","35,800,000","32,000,000","33,300,000","30,700,000","34,400,000","32,700,000","34,200,000","32,500,000","34,200,000","33,700,000","33,500,000","31,900,000","26,000,000","24,400,000","23,700,000","22,100,000","16,900,000","15,800,000","14,600,000","13,300,000","11,700,000"
	CurrentLiabilities,"449,095,000","417,860,000","491,911,000","421,031,000","413,045,000","371,015,000","407,536,000","356,044,000","286,568,000","342,837,000","323,318,000","282,004,000","296,906,000","372,033,000","254,808,000","277,256,000","270,578,000","375,048,000","289,169,000","302,153,000","221,488,000","345,947,000","357,678,000","278,783,000","203,581,000","265,117,000","223,926,000","213,126,000","229,448,000","234,724,000","259,691,000","244,284,000","256,742,000","259,651,000","257,907,000","238,559,000","218,377,000","212,811,000","217,215,000","187,385,000","198,771,000","186,182,000","208,635,000","166,626,000","171,406,000","116,230,000","107,224,000","120,676,000","111,646,000","126,372,000","103,584,000","107,679,000","108,465,000","114,863,000","128,252,000","128,910,000","113,014,000","125,102,000","106,602,000","84,320,000","80,740,000","93,918,000","83,333,000","93,683,000","89,579,000","98,311,000","80,111,000","78,984,000","74,786,400","72,621,700","63,223,200","73,415,500","60,625,000","58,686,600","54,183,700","53,949,200","52,792,500","53,835,000","47,046,400","55,571,000","49,488,000","48,827,900","41,107,800","52,451,000","46,963,000","43,224,100","37,372,200","32,602,800","29,900,000","29,100,000","24,600,000","25,400,000","21,600,000","22,800,000","20,200,000","23,900,000","22,300,000","24,100,000","22,400,000","20,300,000","20,100,000","19,900,000","16,700,000","18,900,000","17,200,000","16,600,000","15,200,000","10,600,000","9,100,000","7,900,000","6,500,000","5,600,000"
		PayablesAndAccruedExpenses,"405,321,000","374,157,000","448,424,000","221,529,000","368,379,000","332,780,000","372,456,000","191,166,000","251,746,000","297,705,000","290,560,000","159,579,000","281,362,000","270,567,000","248,875,000","171,956,000","263,521,000","256,400,000","250,830,000","133,111,000","199,190,000","192,592,000","182,552,000","124,122,000","167,467,000","160,468,000","177,786,000","96,213,000","159,915,000","154,038,000","179,705,000","106,602,000","175,425,000","160,410,000","176,423,000","94,027,000","137,035,000","131,483,000","136,018,000","89,249,000","117,230,000","103,791,000","123,751,000","89,646,000","114,472,000","110,039,000","95,054,000","108,456,000","96,564,000","111,790,000","88,042,000","88,708,000","78,763,000","77,329,000","88,883,000","99,207,000","90,934,000","80,308,000","85,082,000","62,967,000","58,787,000","56,979,000","60,644,000","62,687,000","58,308,000","62,247,000","56,965,000","50,421,000","48,129,400","41,915,200","44,079,700","47,343,600","39,941,000","38,826,800","38,309,200","35,106,300","33,506,300","32,236,200","31,893,400","33,988,800","28,705,800","29,382,900","26,769,800","27,791,500","24,633,200","24,249,000","19,984,500","22,726,800","20,100,000","18,100,000","16,600,000","16,200,000","11,700,000","12,700,000","11,700,000","14,700,000","12,500,000","13,800,000","11,800,000","12,100,000","11,500,000","11,100,000","10,400,000","12,500,000","10,900,000","9,000,000","9,600,000","5,900,000","4,200,000","4,400,000","4,100,000","3,900,000"
			Payables,"405,321,000","374,157,000","448,424,000","181,950,000","368,379,000","332,780,000","372,456,000","153,664,000","251,746,000","297,705,000","290,560,000","117,429,000","281,362,000","270,567,000","248,875,000","134,390,000","263,521,000","256,400,000","250,830,000","77,632,000","199,190,000","192,592,000","182,552,000","82,578,000","167,467,000","160,468,000","177,786,000","65,796,000","159,915,000","154,038,000","179,705,000","70,497,000","175,425,000","160,410,000","176,423,000","75,302,000","137,035,000","131,483,000","136,018,000","55,588,000","117,230,000","103,791,000","123,751,000","58,098,000","114,472,000","110,039,000","56,607,000","108,456,000","96,564,000","111,790,000","88,042,000","88,708,000","78,763,000","77,329,000","88,883,000","99,207,000","90,934,000","80,308,000","85,082,000","62,967,000","58,787,000","56,979,000","60,644,000","62,687,000","58,308,000","62,247,000","56,965,000","50,421,000","48,129,400","41,915,200","44,079,700","47,343,600","39,941,000","38,826,800","38,309,200","35,106,300","33,506,300","32,236,200","31,893,400","33,988,800","28,705,800","29,382,900","18,398,100","27,791,500","24,633,200","24,249,000","19,984,500","22,726,800","20,100,000","18,100,000","16,600,000","16,200,000","11,700,000","12,700,000","11,700,000","14,700,000","12,500,000","13,800,000","11,800,000","12,100,000","11,500,000","11,100,000","10,400,000","12,500,000","10,900,000","9,000,000","9,600,000","5,900,000","4,200,000","4,400,000","4,100,000","3,900,000"
				AccountsPayable,"398,414,000","367,699,000","411,249,000","163,237,000","359,239,000","324,108,000","359,816,000","132,919,000","250,841,000","296,977,000","289,247,000","113,947,000","279,779,000","266,126,000","235,982,000","133,717,000","245,473,000","242,594,000","222,400,000","71,160,000","192,769,000","184,968,000","175,969,000","76,953,000","150,298,000","147,839,000","147,342,000","57,517,000","154,255,000","148,180,000","153,799,000","62,213,000","164,218,000","154,871,000","154,847,000","70,561,000","129,001,000","125,400,000","112,347,000","52,506,000","108,592,000","100,441,000","101,489,000","54,555,000","104,229,000","95,423,000","55,293,000","102,546,000","92,061,000","93,636,000","82,773,000","77,646,000","75,082,000","77,329,000","88,883,000","99,207,000","90,934,000","80,308,000","85,082,000","62,967,000","58,787,000","56,979,000","60,644,000","62,687,000","58,308,000","62,247,000","56,965,000","50,421,000","48,129,400","41,915,200","44,079,700","47,343,600","39,941,000","38,826,800","38,309,200","35,106,300","33,506,300","32,236,200","31,893,400","33,988,800","28,705,800","29,382,900","18,398,100","27,791,500","24,633,200","24,249,000","19,984,500","22,726,800","20,100,000","18,100,000","16,600,000","16,200,000","11,700,000","12,700,000","11,700,000","14,700,000","12,500,000","13,800,000","11,800,000","12,100,000","11,500,000","11,100,000","10,400,000","12,500,000","10,900,000","9,000,000","9,600,000","5,900,000","4,200,000","4,400,000","4,100,000","3,900,000"
				TotalTaxPayable,"6,907,000","6,458,000","37,175,000","18,713,000","9,140,000","8,672,000","12,640,000","20,745,000","905,000","728,000","1,313,000","3,482,000","1,583,000","4,441,000","12,893,000","673,000","18,048,000","13,806,000","28,430,000","6,472,000","6,421,000","7,624,000","6,583,000","5,625,000","17,169,000","12,629,000","30,444,000","8,279,000","5,660,000","5,858,000","25,906,000","8,284,000","11,207,000","5,539,000","21,576,000","4,741,000","8,034,000","6,083,000","23,671,000","3,082,000","8,638,000","3,350,000","22,262,000","3,543,000","10,243,000","14,616,000","1,314,000","5,910,000","4,503,000","18,154,000","5,269,000","11,062,000","3,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"6,907,000","6,458,000","37,175,000","7,760,000","9,140,000","8,672,000","12,640,000","3,709,000","905,000","728,000","1,313,000","3,482,000","1,583,000","4,441,000","12,893,000","673,000","18,048,000","13,806,000","28,430,000","6,472,000","6,421,000","7,624,000","6,583,000","5,625,000","17,169,000","12,629,000","30,444,000","8,279,000","5,660,000","5,858,000","25,906,000","8,284,000","11,207,000","5,539,000","21,576,000","4,741,000","8,034,000","6,083,000","23,671,000","3,082,000","8,638,000","3,350,000","22,262,000","3,543,000","10,243,000","14,616,000","1,314,000","5,910,000","4,503,000","18,154,000","5,269,000","11,062,000","3,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,"39,579,000",,,,"37,502,000",,,,"42,150,000",,,,"37,566,000",,,,"55,479,000",,,,"41,544,000",,,,"30,417,000",,,,"36,105,000",,,,"18,725,000",,,,"33,661,000",,,,"31,548,000",,,"38,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,371,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,"50,688,000",,,,"42,053,000",,,,"41,400,000",,,,"37,218,000",,,,"31,173,000",,,,"33,382,000",,,,"25,647,000",,,,"25,721,000",,,,"21,978,000",,,,"16,791,000",,,,"15,605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"22,687,000","23,126,000","23,536,000","22,472,000","24,006,000","23,804,000","25,604,000","25,572,000","26,938,000","37,529,000","27,645,000","1,138,000","7,556,000","94,122,000","999,000","1,151,000","1,151,000","111,851,000","33,150,000","82,155,000","16,151,000","146,151,000","171,151,000","76,151,000","30,369,000","99,171,000","42,421,000","53,671,000","64,921,000","76,171,000","76,171,000","79,674,000","76,171,000","94,062,000","77,305,000","92,338,000","75,937,000","75,177,000","75,177,000","75,170,000","75,174,000","75,180,000","75,387,000","50,370,000","50,745,000",,,,,,,,"9,910,000","7,579,000","17,502,000",,,,,,,,,,,,,,"149,300","7,600","7,300","7,100","7,000","6,700","91,200","174,300","256,000","330,200","324,500","319,000","313,500","308,200","302,900","7,797,800","7,810,200","7,895,000","7,842,300","80,700","100,000","100,000","300,000","400,000","500,000","500,000","600,000","500,000","500,000","300,000","1,900,000","2,100,000","2,200,000","2,300,000","800,000","600,000","600,000","600,000","600,000","600,000","700,000","700,000","700,000","600,000"
			CurrentDebt,,,,,,,,,,"14,215,000","590,000","1,138,000","7,556,000","94,122,000","999,000","1,151,000","1,151,000","111,851,000","33,150,000","82,155,000","16,151,000","146,151,000","171,151,000","76,151,000","30,369,000","99,171,000","42,421,000","53,671,000","64,921,000","76,171,000","76,171,000","79,674,000","76,171,000","94,062,000","77,305,000","92,338,000","75,937,000","75,177,000","75,177,000","75,170,000","75,174,000","75,180,000","75,387,000","50,370,000","50,745,000",,,,,,,,"9,910,000","7,579,000","17,502,000",,,,,,,,,,,,,,"149,300","7,600","7,300","7,100","7,000","6,700","91,200","174,300","256,000","330,200","324,500","319,000","313,500","308,200","302,900","7,797,800","7,810,200","7,895,000","7,842,300","80,700","100,000","100,000","300,000","400,000","500,000","500,000","600,000","500,000","500,000","300,000","1,900,000","2,100,000","2,200,000","2,300,000","800,000","600,000","600,000","600,000","600,000","600,000","700,000","700,000","700,000","600,000"
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","17,034,000","0","16,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,"14,215,000","590,000",,,,,,,,,,,,,,,,,,,,,"79,674,000","76,171,000","77,028,000","77,305,000","76,047,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"22,687,000","23,126,000","23,536,000","22,472,000","24,006,000","23,804,000","25,604,000","25,572,000","26,938,000","23,314,000","27,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"21,087,000","20,577,000","19,951,000","126,342,000","20,660,000","14,431,000","9,476,000","97,253,000","7,884,000","7,603,000","5,113,000","79,887,000","7,988,000","7,344,000","4,934,000","66,931,000","5,906,000","6,797,000","5,189,000","55,714,000","6,147,000","7,204,000","3,975,000","45,128,000","5,745,000","5,478,000","3,719,000","37,595,000","4,612,000","4,515,000","3,815,000","32,287,000","5,146,000","5,179,000","4,179,000","30,216,000","5,405,000","5,363,000","5,218,000","5,390,000","6,367,000","6,426,000","4,657,000","6,076,000","6,189,000","5,848,000","11,796,000","11,831,000","14,655,000","14,142,000","15,113,000","18,593,000","19,430,000","19,263,000","17,286,000","17,591,000","18,608,000","17,140,000","17,116,000","17,541,000","21,953,000","21,331,000","22,563,000","29,578,000","30,593,000","20,433,000","15,772,000","18,306,000","20,661,900","17,840,400","15,159,100","16,220,100","19,834,000","15,940,100","15,609,100","14,733,200","16,301,300","13,587,500","11,998,500","12,590,400","15,502,500","9,282,800","8,863,100","8,877,500","9,988,300","8,200,200",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,"0",,"0","0","92,000",,"1,266,000",,,,,,,,,,,,,,,,,,"0","0","95,000","131,000","440,000","0","241,000","1,154,000","1,012,000","1,738,000","1,843,000","1,948,000","4,168,000","3,115,000","3,854,000","2,768,000","2,134,000","2,575,000","2,981,000","3,219,000","3,199,000","7,225,000","6,959,000","7,191,000","8,849,000","7,379,000","5,444,000","3,295,000","5,564,000","6,781,700","6,488,600","5,438,400","6,331,200","7,952,000","5,224,600","5,901,600","5,775,600","6,164,700","4,974,300","3,646,500","3,976,400","5,477,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"21,087,000","20,577,000","19,951,000","126,342,000","20,660,000","14,431,000","9,476,000","97,253,000","7,884,000","7,603,000","5,113,000","79,887,000","7,988,000","7,344,000","4,934,000","66,931,000","5,906,000","6,797,000","5,189,000","55,622,000","6,147,000","5,938,000","3,975,000","45,128,000","5,745,000","5,478,000","3,719,000","37,595,000","4,612,000","4,515,000","3,815,000","32,287,000","5,146,000","5,179,000","4,179,000","30,216,000","5,405,000","5,363,000","5,218,000","5,390,000","6,367,000","6,331,000","4,526,000","5,636,000","6,189,000","5,607,000","10,642,000","10,819,000","12,917,000","12,299,000","13,165,000","14,425,000","16,315,000","15,409,000","14,518,000","15,457,000","16,033,000","14,159,000","13,897,000","14,342,000","14,728,000","14,372,000","15,372,000","20,729,000","23,214,000","14,989,000","12,477,000","12,742,000","13,880,200","11,351,800","9,720,700","9,888,900","11,882,000","10,715,500","9,707,500","8,957,600","10,136,600","8,613,200","8,352,000","8,614,000","10,024,800","9,282,800","8,863,100","8,877,500","9,988,300","8,200,200",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"788,000","802,000","785,000",,"785,000","4,840,000","4,929,000",,"343,000","374,000","389,000","427,000","440,000","429,000","378,000","362,000","10,692,000","4,581,000","12,112,000","3,472,000","27,654,000","4,404,000","3,812,000",,"15,608,000","126,000","1,418,000","678,000","15,631,000","7,374,000","10,257,000","5,845,800","12,858,500","3,977,100","9,844,700","843,000","3,913,000","174,200","3,935,400","2,728,900","7,681,100","2,830,000","8,672,800","4,966,200","9,854,000","5,172,000","7,984,200","4,531,300","2,879,900","9,545,400","9,795,300","9,700,000","10,900,000","7,700,000","8,800,000","9,400,000","9,600,000","7,900,000","8,700,000","9,300,000","10,000,000","8,700,000","6,100,000","6,400,000","6,500,000","5,500,000","5,800,000","5,700,000","7,000,000","5,000,000","4,100,000","4,200,000","2,800,000","1,700,000","1,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"641,725,000","629,240,000","633,120,000","611,911,000","619,524,000","620,831,000","622,819,000","609,701,000","594,004,000","581,039,000","606,022,000","487,232,000","476,005,000","464,919,000","455,220,000","449,343,000","433,803,000","436,702,000","584,592,000","581,748,000","583,869,000","599,591,000","605,311,000","596,581,000","704,027,000","607,847,000","615,293,000","622,362,000","637,561,000","644,110,000","239,464,000","259,021,000","280,169,000","298,118,000","316,834,000","333,521,000","355,911,000","373,632,000","388,440,000","406,564,000","427,260,000","446,104,000","462,404,000","362,638,000","373,564,000","34,888,000","34,354,000","34,868,000","34,820,000","34,032,000","32,989,000","32,616,000","25,450,000","27,571,000","28,999,000","16,701,000","18,046,000","18,487,000","17,876,000","1,535,000","1,502,000","1,434,000","1,402,000","1,174,000","1,173,000","1,094,000","4,038,000","9,223,000","7,177,000","9,517,700","7,536,600","9,218,800","9,229,000","9,265,100","7,277,200","6,236,600","2,492,400","2,487,300","2,584,200","1,604,600","1,669,200","6,276,500","6,374,500","4,770,100","4,867,000","4,961,900","5,061,700","9,854,200","9,900,000","10,100,000","10,100,000","10,400,000","10,400,000","10,500,000","10,500,000","10,500,000","10,400,000","10,100,000","10,100,000","13,900,000","13,600,000","13,600,000","15,200,000","7,100,000","7,200,000","7,100,000","6,900,000","6,300,000","6,700,000","6,700,000","6,800,000","6,100,000"
		LongTermDebtAndCapitalLeaseObligation,"502,343,000","502,288,000","509,860,000","495,597,000","506,120,000","488,010,000","500,335,000","492,620,000","489,351,000","481,752,000","513,242,000","400,091,000","398,835,000","398,740,000","398,642,000","398,747,000","398,914,000","400,646,000","550,704,000","550,883,000","550,755,000","565,926,000","573,030,000","564,341,000","670,507,000","576,501,000","584,302,000","592,135,000","599,951,000","608,236,000","203,868,000","223,227,000","242,106,000","261,182,000","280,121,000","296,410,000","314,230,000","333,068,000","350,159,000","368,950,000","387,752,000","406,536,000","425,337,000","325,386,000","337,952,000",,,,,,,,,,,,,,,,,,,,,,,,"4,900","7,000","8,900","10,800","13,000","14,500","16,200","17,900","19,600",,"84,700","167,900","249,700","330,200","409,200","486,900","563,300","638,400","712,200","7,500,000","7,500,000","7,500,000","7,600,000","7,600,000","7,600,000","7,700,000","7,800,000","7,900,000","7,900,000","7,700,000","7,800,000","8,500,000","8,700,000","8,800,000","10,500,000","2,700,000","2,900,000","3,000,000","3,200,000","2,900,000","3,200,000","3,300,000","3,300,000","2,900,000"
			LongTermDebt,"402,733,000","403,829,000","408,940,000","397,636,000","397,633,000","402,703,000","411,845,000","397,036,000","403,653,000","399,846,000","399,979,000","400,091,000","398,835,000","398,740,000","398,642,000","398,747,000","398,914,000","400,646,000","550,704,000","550,883,000","550,755,000","565,926,000","573,030,000","564,341,000","670,507,000","576,501,000","584,302,000","592,135,000","599,951,000","608,236,000","203,868,000","223,227,000","242,106,000","261,182,000","280,121,000","296,410,000","314,230,000","333,068,000","350,159,000","368,950,000","387,752,000","406,536,000","425,337,000","325,386,000","337,952,000",,,,,,,,,,,,,,,,,,,,,,,,"4,900","7,000","8,900","10,800","13,000","14,500","16,200","17,900","19,600",,"84,700","167,900","249,700","330,200","409,200","486,900","563,300","638,400","712,200","7,500,000","7,500,000","7,500,000","7,600,000","7,600,000","7,600,000","7,700,000","7,800,000","7,900,000","7,900,000","7,700,000","7,800,000","8,500,000","8,700,000","8,800,000","10,500,000","2,700,000","2,900,000","3,000,000","3,200,000","2,900,000","3,200,000","3,300,000","3,300,000","2,900,000"
			LongTermCapitalLeaseObligation,"99,610,000","98,459,000","100,920,000","97,961,000","108,487,000","85,307,000","88,490,000","95,584,000","85,698,000","81,906,000","113,263,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"78,023,000","69,759,000","72,166,000","63,969,000","57,767,000","81,316,000","77,826,000","71,686,000","57,724,000","55,499,000","53,678,000","48,683,000","40,165,000","32,314,000","23,815,000","19,733,000","3,927,000","5,196,000","4,807,000","3,192,000","3,773,000","3,446,000","3,380,000","3,816,000","5,001,000","4,868,000","5,194,000","5,322,000","6,334,000","6,324,000","6,854,000","7,372,000","7,494,000","7,461,000","7,475,000","8,071,000","8,638,000","9,153,000","7,098,000","7,186,000","9,130,000","9,063,000","9,585,000","10,057,000","9,482,000","33,725,000","33,117,000","33,540,000","10,504,000","32,429,000","31,263,000","30,866,000","23,265,000","11,197,000","14,044,000","12,688,000","13,554,000","14,666,000","13,998,000",,,,,,,,"2,878,000","7,960,000","6,091,300","8,377,400","6,354,800","8,013,900","8,014,000","8,013,900","6,013,900","4,818,200","1,063,100","1,063,100","1,063,100",,,"4,553,000","4,553,000","2,834,300","2,834,300","2,834,300","2,834,300","802,100","800,000","800,000","800,000","1,100,000","1,100,000","1,100,000","1,100,000","1,000,000","1,000,000","1,000,000","1,000,000","900,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","400,000","400,000","400,000","400,000","100,000"
