name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013
		GainsLossesNotAffectingRetainedEarnings,"8,057,000","8,034,000","7,198,000","7,483,000","8,379,000","5,819,000","5,157,000","5,442,000","-5,498,000","1,106,000","1,364,000","1,410,000","260,000","-1,203,000","-2,317,000","-1,849,000","-1,710,000","-596,000","214,000","158,000","-66,000","-276,000","1,192,000","1,525,000","1,188,000","277,000","926,000","1,064,000","1,571,000","951,000","836,000","841,000","133,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","25,897,000","25,897,000","26,997,000"
TotalCapitalization,"1,264,571,000","1,213,567,000","1,095,450,000","1,190,014,000","1,230,565,000","1,151,222,000","1,479,954,000","1,462,898,000","1,566,383,000","1,193,483,000","1,252,146,000","1,036,665,000","1,139,372,000","1,054,619,000","1,034,510,000","1,114,952,000","845,531,000","844,149,000","852,948,000","732,190,000","582,022,000","600,819,000","595,837,000","485,086,000","408,868,000","422,725,000","349,539,000","301,032,000","277,164,000","264,932,000","185,920,000","246,267,000","191,344,000"
PreferredStockEquity,"45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000","45,000,000",,,,,,,"9,658,000","9,658,000","9,658,000","9,658,000","9,658,000","9,658,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000","9,746,000"
CommonStockEquity,"841,665,000","813,864,000","775,674,000","747,388,000","719,004,000","681,781,000","648,842,000","611,871,000","589,347,000","636,590,000","633,693,000","643,362,000","646,216,000","636,607,000","606,983,000","597,567,000","393,286,000","382,040,000","376,439,000","300,809,000","290,679,000","279,599,000","274,775,000","270,017,000","264,368,000","258,292,000","254,173,000","247,733,000","242,931,000","227,763,000","140,185,000","130,281,000","123,854,000"
NetTangibleAssets,"617,546,000","582,008,000","540,619,000","505,821,000","575,998,000","536,859,000","501,801,000","470,709,000","401,139,000","446,304,000","441,253,000","448,694,000","449,201,000","437,190,000","414,799,000","489,448,000","339,021,000","327,920,000","343,645,000","267,146,000","256,192,000","242,814,000","237,072,000","253,603,000","247,237,000","240,184,000","234,924,000","227,305,000","222,466,000","208,452,000","120,148,000","108,984,000","105,082,000"
InvestedCapital,"1,219,571,000","1,168,567,000","1,050,450,000","1,145,014,000","1,185,565,000","1,106,222,000","1,434,954,000","1,417,898,000","1,566,383,000","1,193,483,000","1,252,146,000","1,036,665,000","1,139,372,000","1,054,619,000","1,024,852,000","1,105,294,000","835,873,000","834,491,000","843,290,000","722,532,000","572,276,000","591,073,000","586,091,000","475,340,000","399,122,000","412,979,000","339,793,000","291,286,000","267,418,000","255,186,000","176,174,000","236,521,000","181,598,000"
TangibleBookValue,"572,546,000","537,008,000","495,619,000","460,821,000","530,998,000","491,859,000","456,801,000","425,709,000","401,139,000","446,304,000","441,253,000","448,694,000","449,201,000","437,190,000","405,141,000","479,790,000","329,363,000","318,262,000","333,987,000","257,488,000","246,446,000","233,068,000","227,326,000","243,857,000","237,491,000","230,438,000","225,178,000","217,559,000","212,720,000","198,706,000","110,402,000","99,238,000","95,336,000"
TotalDebt,"377,906,000","354,703,000","274,776,000","397,626,000","466,561,000","424,441,000","786,112,000","806,027,000","977,036,000","556,893,000","618,453,000","393,303,000","493,156,000","418,012,000","417,869,000","507,727,000","442,587,000","452,451,000","466,851,000","421,723,000","281,597,000","311,474,000","311,316,000","205,323,000","134,754,000","154,687,000","85,620,000","43,553,000","24,487,000","27,423,000","35,989,000","106,240,000","57,744,000"
NetDebt,,,,,"85,750,000","110,048,000","497,834,000","368,963,000","768,622,000","359,013,000","503,410,000","183,998,000","321,206,000","183,073,000","135,460,000","374,362,000","336,541,000","318,322,000","386,294,000","304,221,000","155,513,000","196,960,000","206,591,000","143,573,000","11,039,000","49,410,000",,,,,,"20,524,000",
ShareIssued,"28,279,788","28,261,680","28,224,921","25,109,703","24,882,929","26,949,009","27,932,671","27,281,756","27,171,721","27,149,815","27,150,282","27,140,512","26,709,411","27,053,999","26,383,763","26,364,052","20,824,509","20,912,396","20,912,068","18,223,743","18,159,539","18,154,365","18,153,828","18,153,828","18,052,723","18,052,723","18,052,723","18,052,723","17,974,767","17,974,767","16,586,778","16,586,778","16,586,778"
OrdinarySharesNumber,"25,161,690","25,158,879","25,123,342","25,109,703","24,882,929","24,868,218","24,851,601","24,202,686","24,101,120","24,964,961","25,357,985","26,198,308","26,709,411","26,949,936","26,279,761","26,260,785","20,824,509","20,820,445","20,820,900","18,132,585","18,078,769","18,078,247","18,106,978","18,107,493","18,015,423","18,018,200","18,040,072","18,041,072","17,963,783","17,963,783","16,586,778","16,586,778","16,586,778"
PreferredSharesNumber,"1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"3,118,098","3,102,801","3,101,579",,,"2,080,791","3,081,070","3,079,070","3,070,601","2,184,854","1,792,297","942,204",,"104,063","104,002","103,267",,"91,951","91,168","91,158","80,770","76,118","46,850","46,335","37,300","34,523","12,651","11,651","10,984","10,984",,,
