name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
				OtherCurrentBorrowings,,,,"55,920,000","65,277,000","80,642,000","80,642,000","79,522,000","72,962,000","69,747,000","70,111,000","65,640,000","70,351,000","66,320,000",,,,,,,,,,,,,,,,"32,242,000","4,250,000","1,426,621,000","1,432,320,000","1,428,260,000","1,425,495,000","1,424,286,000",,,"220,772,000","220,772,000","185,077,000","147,844,000","110,610,000","73,377,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"1,882,000","1,858,000","1,835,000","1,811,000","1,788,000","1,765,000","1,742,000","1,720,000","1,698,000","1,677,000","1,655,000","1,634,000","1,613,000",,,,,,,,,,,,,,,,,"0","0","168,000","176,000","284,000","444,000","614,000","682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"10,133,000","10,081,000","14,441,000","9,375,000","7,389,000","8,421,000","8,318,000","4,368,000","7,818,000","6,627,000","6,325,000","8,263,000","4,497,000","6,404,000","10,231,000","6,399,000","5,104,000","4,722,000","2,632,000","1,648,000","1,516,000","1,488,000","1,496,000","995,000","906,000","1,058,000","1,016,000","1,398,000","1,837,000","893,000","1,151,000","1,588,000","1,597,000","1,422,000","1,337,000","1,088,000","1,324,000","2,518,000","3,947,000","4,375,000","4,227,000","5,007,000","3,959,000","6,994,000","9,974,000","11,309,000","8,312,000","9,217,000","10,404,000","10,073,000","8,768,000","8,808,000","10,356,000","10,702,000","10,062,000",,,,,,,,,,,,,
			CurrentDeferredRevenue,"10,133,000","10,081,000","14,441,000","9,375,000","7,389,000","8,421,000","8,318,000","4,368,000","7,818,000","6,627,000","6,325,000","8,263,000","4,497,000","6,404,000","10,231,000","6,399,000","5,104,000","4,722,000","2,632,000","1,648,000","1,516,000","1,488,000","1,496,000","995,000","906,000","1,058,000","1,016,000","1,398,000","1,837,000","893,000","1,151,000","1,588,000","1,597,000","1,422,000","1,337,000","1,088,000","1,324,000","1,876,000","3,267,000","3,693,000","4,227,000","5,007,000","3,959,000","6,994,000","9,974,000","11,309,000","8,312,000","9,217,000","10,404,000","10,073,000","8,768,000","8,808,000","10,356,000","10,702,000","10,062,000",,,,,,,,,,,,,
		OtherCurrentLiabilities,,,"2,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000","5,747,000","6,975,000","9,292,000","11,370,000","13,754,000","7,000","609,000","1,199,000","1,738,000","1,686,000","5,475,000","9,770,000","13,607,000","4,417,000","432,000","674,000","1,020,000",,"815,000","1,487,000","1,922,000","2,491,000",,"3,063,000","8,412,000","9,850,000","11,685,000","7,744,000","3,947,000","3,067,000",,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"195,618,000","244,432,000","303,448,000","310,831,000","334,670,000","374,194,000","392,652,000","412,259,000","413,122,000","422,809,000","444,693,000","443,705,000","459,614,000","472,296,000","488,056,000","402,064,000","479,768,000","493,483,000","507,304,000","508,272,000","509,287,000","510,312,000","1,688,000","1,509,000","1,329,000","1,149,000","419,005,000","404,614,000","390,625,000","372,989,000","1,607,733,000","165,820,000","166,823,000","125,900,000","105,263,000","104,194,000","1,556,484,000","1,557,287,000","1,471,081,000","1,478,551,000","1,535,957,000","1,637,518,000","1,670,988,000","1,702,217,000","1,716,533,000","1,711,016,000","1,316,555,000","1,315,743,000","1,328,864,000","1,352,017,000","1,237,162,000","1,255,338,000","1,263,336,000","1,184,627,000","1,044,672,000","1,099,639,000","960,723,000","616,006,000","265,410,000","208,671,000","209,556,000","144,241,000","135,652,000","136,065,000","135,738,000","114,274,000","257,739,000","245,587,000"
		LongTermDebtAndCapitalLeaseObligation,"195,618,000","244,432,000","303,448,000","310,831,000","334,670,000","366,994,000","392,652,000","412,259,000","413,122,000","422,809,000","444,693,000","443,705,000","459,614,000","472,296,000","488,056,000","402,064,000","479,768,000","493,483,000","507,304,000","508,272,000","509,287,000","510,312,000","1,688,000","1,509,000","1,329,000","1,149,000","419,005,000","404,614,000","390,625,000","372,989,000","1,587,650,000","165,785,000","166,739,000","125,765,000","105,078,000","103,908,000","1,526,822,000","1,523,165,000","1,449,312,000","1,455,212,000","1,509,316,000","1,607,319,000","1,642,562,000","1,677,377,000","1,674,407,000","1,652,547,000","1,261,975,000","1,264,500,000","1,277,000,000","1,289,500,000","1,173,300,000","1,173,300,000","1,173,300,000","1,129,500,000","989,250,000","1,014,500,000","893,000,000","566,251,000","264,483,000","206,233,000","207,611,000","138,808,000","130,683,000","130,683,000","130,683,000","109,678,000","253,875,000","242,816,000"
			LongTermDebt,"189,895,000","238,229,000","296,771,000","303,687,000","327,064,000","358,933,000","384,141,000","403,304,000","403,729,000","412,983,000","434,440,000","433,030,000","448,522,000","468,828,000","484,480,000","398,937,000","477,000,000","490,895,000","504,896,000","506,044,000","507,239,000","508,444,000",,,,,"418,036,000","403,825,000","390,032,000","372,803,000","1,584,164,000","162,563,000","163,625,000","122,750,000","102,250,000","101,250,000","1,524,357,000","1,523,165,000","1,449,312,000","1,455,212,000","1,509,316,000","1,607,319,000","1,642,562,000","1,677,377,000","1,674,407,000","1,652,547,000","1,261,975,000","1,264,500,000","1,277,000,000","1,289,500,000","1,173,300,000","1,173,300,000","1,173,300,000","1,129,500,000","989,250,000","1,014,500,000","893,000,000","566,251,000","264,483,000","206,233,000","207,611,000","138,808,000","130,683,000","130,683,000","130,683,000","109,678,000","253,875,000","242,816,000"
			LongTermCapitalLeaseObligation,"5,723,000","6,203,000","6,677,000","7,144,000","7,606,000","8,061,000","8,511,000","8,955,000","9,393,000","9,826,000","10,253,000","10,675,000","11,092,000","3,468,000","3,576,000","3,127,000","2,768,000","2,588,000","2,408,000","2,228,000","2,048,000","1,868,000","1,688,000","1,509,000","1,329,000","1,149,000","969,000","789,000","593,000","186,000","3,486,000","3,222,000","3,114,000","3,015,000","2,828,000","2,658,000","2,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,"0","0","0","0","7,200,000",,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,"2,056,000","1,750,000","1,539,000","1,823,000","1,610,000","1,233,000","644,000","1,049,000","1,674,000","2,293,000","2,903,000","3,114,000","3,119,000","3,123,000","3,128,000","3,004,000","2,037,000","1,776,000","1,510,000","968,000","542,000","193,000","434,000","395,000","3,483,000","4,256,000","4,786,000","4,576,000","4,555,000","3,864,000",
			NonCurrentDeferredRevenue,,"0","0","0","0","7,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","392,000","1,004,000","1,616,000","2,221,000","2,427,000","2,427,000","2,427,000","2,427,000","2,298,000","2,037,000","1,776,000","1,510,000","968,000","542,000","193,000","434,000","395,000","3,483,000","4,256,000","4,786,000","4,576,000","4,555,000","3,864,000",
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,461,000",,"0","0","0","0","13,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,622,000",,"0","0","0","0","16,045,000","18,261,000","19,226,000","20,822,000","23,654,000","27,452,000","25,592,000","22,472,000","38,880,000","53,931,000","50,111,000","45,062,000","44,139,000",,,,"63,446,000",,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000","84,000","135,000","185,000","286,000","418,000","606,000","793,000","978,000","1,164,000","1,137,000","1,601,000","1,724,000","2,197,000","2,864,000","2,176,000","3,278,000","4,611,000","59,398,000","60,739,000","78,910,000","23,586,000","53,090,000","53,646,000","83,629,000","66,755,000","49,213,000","734,000","2,004,000","1,550,000","1,950,000","713,000","596,000","479,000","41,000",,"2,771,000"
TotalEquityGrossMinorityInterest,"934,069,000","916,675,000","830,683,000","777,272,000","746,817,000","744,994,000","811,220,000","832,626,000","851,196,000","978,428,000","998,035,000","1,012,051,000","1,045,958,000","1,053,307,000","1,034,583,000","1,028,243,000","919,048,000","975,027,000","971,940,000","1,001,868,000","1,014,810,000","1,029,699,000","928,137,000","951,751,000","1,057,828,000","1,105,966,000","1,150,055,000","1,185,664,000","1,227,964,000","1,483,526,000","1,176,008,000","1,253,436,000","1,308,805,000","1,234,872,000","1,194,923,000","1,222,222,000","1,261,207,000","1,309,009,000","1,352,461,000","1,385,110,000","1,361,618,000","1,356,080,000","1,366,441,000","1,367,526,000","1,348,153,000","1,309,204,000","1,186,670,000","1,174,157,000","928,925,000","862,060,000","818,224,000","749,495,000","696,478,000","815,187,000","877,282,000","622,346,000","622,185,000","438,661,000","387,814,000","356,167,000","353,533,000","351,427,000","359,420,000","354,062,000","348,242,000","346,869,000","103,081,000","84,758,000"
	StockholdersEquity,"933,805,000","916,587,000","830,683,000","777,272,000","746,817,000","744,994,000","811,220,000","832,626,000","851,196,000","978,428,000","998,035,000","1,012,051,000","1,045,958,000","1,053,307,000","1,034,583,000","1,028,243,000","919,048,000","975,027,000","971,940,000","1,001,868,000","1,014,810,000","1,029,699,000","928,137,000","951,751,000","1,057,828,000","1,105,966,000","1,150,055,000","987,776,000","1,019,248,000","1,208,422,000","843,082,000","915,896,000","967,469,000","951,050,000","976,321,000","1,030,852,000","1,066,296,000","1,111,159,000","1,150,580,000","1,180,079,000","1,151,606,000","1,145,931,000","1,155,093,000","1,155,515,000","1,132,949,000","1,095,006,000","972,578,000","961,387,000","928,925,000","862,060,000","818,224,000","749,495,000","696,478,000","815,187,000","877,282,000","622,346,000","622,185,000","438,661,000","387,814,000","356,167,000","353,533,000","351,427,000","359,420,000","354,062,000","348,242,000","346,869,000","103,081,000","84,758,000"
		CapitalStock,"421,000","419,000","419,000","419,000","419,000","418,000","418,000","418,000","418,000","417,000","416,000","416,000","416,000","416,000","415,000","415,000","345,000","345,000","344,000","344,000","344,000","120,863,000","74,000","74,000","735,000","728,000","728,000","615,000","615,000","614,000","445,000","445,000","445,000","445,000","445,000","443,000","443,000","438,000","438,000","438,000","363,000","359,000","359,000","359,000","359,000","355,000","319,000","319,000","318,000","317,000","317,000","317,000","317,000","315,000","318,000","291,000","290,000","255,000","255,000","255,000","255,000","254,000","254,000","254,000","254,000","253,000","135,000","135,000"
			PreferredStock,,,,,,,,,,,,,,,,,,"0",,,,"120,789,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"421,000","419,000","419,000","419,000","419,000","418,000","418,000","418,000","418,000","417,000","416,000","416,000","416,000","416,000","415,000","415,000","345,000","345,000","344,000","344,000","344,000","74,000","74,000","74,000","735,000","728,000","728,000","615,000","615,000","614,000","445,000","445,000","445,000","445,000","445,000","443,000","443,000","438,000","438,000","438,000","363,000","359,000","359,000","359,000","359,000","355,000","319,000","319,000","318,000","317,000","317,000","317,000","317,000","315,000","318,000","291,000","290,000","255,000","255,000","255,000","255,000","254,000","254,000","254,000","254,000","253,000","135,000","135,000"
		AdditionalPaidInCapital,"1,674,400,000","1,702,166,000","1,707,900,000","1,711,523,000","1,713,082,000","1,713,406,000","1,713,711,000","1,714,019,000","1,714,385,000","1,721,268,000","1,741,759,000","1,741,184,000","1,740,615,000","1,740,163,000","1,739,724,000","1,739,091,000","1,628,848,000","1,628,355,000","1,627,839,000","1,626,584,000","1,625,014,000","1,503,784,000","1,497,616,000","1,494,032,000","1,487,929,000","1,482,450,000","1,477,035,000","1,274,588,000","1,262,327,000","1,239,439,000","847,547,000","847,181,000","846,658,000","849,021,000","855,848,000","864,120,000","863,303,000","862,488,000","861,419,000","860,365,000","809,443,000","808,258,000","806,787,000","805,309,000","803,778,000","802,729,000","723,333,000","720,667,000","722,198,000","721,334,000","720,302,000","719,211,000","717,979,000","716,778,000","721,648,000","524,589,000","523,002,000","308,729,000","308,259,000","307,674,000","307,088,000","306,834,000","306,516,000","306,019,000","308,163,000","305,062,000","75,037,000","72,332,000"
		RetainedEarnings,"-745,134,000","-786,823,000","-877,676,000","-934,808,000","-966,845,000","-968,830,000","-902,909,000","-881,811,000","-863,607,000","-743,257,000","-744,140,000","-729,549,000","-695,073,000","-687,272,000","-705,556,000","-711,263,000","-710,145,000","-653,673,000","-656,243,000","-625,060,000","-610,548,000","-594,948,000","-569,843,000","-542,329,000","-431,674,000","-377,191,000","-327,691,000","-261,067,000","-220,736,000","-18,290,000","-32,986,000","27,535,000","66,644,000","85,821,000","120,855,000","166,226,000","214,391,000","260,031,000","298,485,000","326,258,000","359,349,000","359,057,000","357,505,000","347,422,000","334,022,000","299,234,000","263,027,000","226,270,000","192,820,000","157,327,000","123,055,000","85,437,000","44,196,000","187,019,000","160,967,000","129,146,000","79,876,000","42,001,000","42,520,000","45,639,000","42,644,000","41,385,000","43,742,000","41,480,000","40,163,000","40,249,000","27,909,000","12,291,000"
		GainsLossesNotAffectingRetainedEarnings,"4,118,000","825,000","40,000","138,000","161,000",,,,,,,,,,,,,,,,,,"290,000","-26,000","838,000","-21,000","-17,000","-26,360,000","-22,958,000","-13,341,000","28,076,000","40,735,000","53,722,000","15,763,000","-827,000","63,000","-11,841,000","-11,798,000","-9,762,000","-6,982,000","-17,549,000","-21,743,000","-9,558,000","2,425,000","-5,210,000","-7,312,000","-14,101,000","14,131,000","13,589,000","-16,918,000","-25,450,000","-55,470,000","-66,014,000","-88,925,000","-5,651,000","-31,680,000","19,017,000","87,676,000","36,780,000","2,599,000","3,546,000","2,954,000","8,908,000","6,309,000","2,325,000","1,305,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,663,000",,,
	MinorityInterest,"264,000","88,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","197,888,000","208,716,000","275,104,000","332,926,000","337,540,000","341,336,000","283,822,000","218,602,000","191,370,000","194,911,000","197,850,000","201,881,000","205,031,000","210,012,000","210,149,000","211,348,000","212,011,000","215,204,000","214,198,000","214,092,000","212,770,000",,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,123,700,000","1,154,816,000","1,127,454,000","1,080,959,000","1,073,881,000","1,103,927,000","1,195,361,000","1,235,930,000","1,254,925,000","1,391,411,000","1,432,475,000","1,445,081,000","1,494,480,000","1,522,135,000","1,519,063,000","1,427,180,000","1,396,048,000","1,465,922,000","1,476,836,000","1,507,912,000","1,522,049,000","1,538,143,000","928,137,000","951,751,000","1,057,828,000","1,105,966,000","1,568,091,000","1,391,601,000","1,409,280,000","1,581,225,000","2,427,246,000","1,078,459,000","1,131,094,000","1,073,800,000","1,078,571,000","1,132,102,000","2,590,653,000","2,634,324,000","2,599,892,000","2,635,291,000","2,660,922,000","2,753,250,000","2,797,655,000","2,832,892,000","2,807,356,000","2,747,553,000","2,234,553,000","2,225,887,000","2,205,925,000","2,151,560,000","1,991,524,000","1,922,795,000","1,869,778,000","1,944,687,000","1,866,532,000","1,636,846,000","1,515,185,000","1,004,912,000","652,297,000","562,400,000","561,144,000","490,235,000","490,103,000","484,745,000","478,925,000","456,547,000","356,956,000","327,574,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,"120,789,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"933,805,000","916,587,000","830,683,000","777,272,000","746,817,000","744,994,000","811,220,000","832,626,000","851,196,000","978,428,000","998,035,000","1,012,051,000","1,045,958,000","1,053,307,000","1,034,583,000","1,028,243,000","919,048,000","975,027,000","971,940,000","1,001,868,000","1,014,810,000","908,910,000","928,137,000","951,751,000","1,057,828,000","1,105,966,000","1,150,055,000","987,776,000","1,019,248,000","1,208,422,000","843,082,000","915,896,000","967,469,000","951,050,000","976,321,000","1,030,852,000","1,066,296,000","1,111,159,000","1,150,580,000","1,180,079,000","1,151,606,000","1,145,931,000","1,155,093,000","1,155,515,000","1,132,949,000","1,095,006,000","972,578,000","961,387,000","928,925,000","862,060,000","818,224,000","749,495,000","696,478,000","815,187,000","877,282,000","622,346,000","622,185,000","438,661,000","387,814,000","356,167,000","353,533,000","351,427,000","359,420,000","354,062,000","348,242,000","346,869,000","103,081,000","84,758,000"
CapitalLeaseObligations,"7,605,000","8,061,000","8,512,000","8,955,000","9,394,000","9,826,000","10,253,000","10,675,000","11,091,000","11,503,000","11,908,000","12,309,000","12,705,000","3,468,000","3,576,000","3,127,000","2,768,000","2,588,000","2,408,000","2,228,000","2,048,000","1,868,000","1,688,000","1,509,000","1,329,000","1,149,000","969,000","789,000","593,000","186,000","3,486,000","3,390,000","3,290,000","3,299,000","3,272,000","3,272,000","3,147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"933,805,000","916,587,000","830,683,000","777,272,000","746,817,000","744,994,000","811,220,000","832,626,000","851,196,000","978,428,000","998,035,000","1,012,051,000","1,045,958,000","1,053,307,000","1,034,583,000","1,028,243,000","919,048,000","975,027,000","971,940,000","1,001,868,000","1,014,810,000","1,029,699,000","928,137,000","951,751,000","1,057,828,000","1,105,966,000","1,150,055,000","987,776,000","1,019,248,000","1,042,355,000","843,082,000","915,896,000","967,469,000","951,050,000","976,321,000","1,030,852,000","1,066,296,000","1,111,159,000","1,150,580,000","1,180,079,000","1,151,606,000","1,145,931,000","1,155,093,000","1,155,515,000","1,132,949,000","1,095,006,000","972,578,000","961,387,000","928,925,000","862,060,000","818,224,000","749,495,000","696,478,000","815,187,000","877,282,000","622,346,000","622,185,000","438,661,000","387,814,000","356,167,000","353,533,000","351,427,000","359,420,000","354,062,000","348,242,000","346,869,000","103,081,000","84,758,000"
WorkingCapital,"67,325,000","132,935,000","99,837,000","125,732,000","129,024,000","133,581,000","108,753,000","101,257,000","110,885,000","95,540,000","121,828,000","110,676,000","149,165,000","168,584,000","127,673,000","244,491,000","167,529,000","164,790,000","157,344,000","152,775,000","146,317,000","143,656,000","-475,813,000","-473,572,000","-460,973,000","-444,430,000","11,715,000","29,148,000","40,589,000","87,236,000","58,062,000","-1,342,832,000","-1,315,748,000","-1,324,440,000","-1,366,076,000","-1,379,407,000","76,780,000","85,137,000","23,695,000","27,161,000","37,663,000","133,159,000","160,778,000","178,571,000","175,659,000","181,232,000","153,840,000","356,676,000","139,055,000","193,062,000","218,358,000","164,787,000","110,556,000","189,682,000","241,153,000","197,015,000","197,230,000","32,591,000","172,159,000","81,814,000","72,945,000","63,394,000","58,420,000","51,735,000","43,727,000","47,207,000","-55,395,000","-52,146,000"
InvestedCapital,"1,123,700,000","1,154,816,000","1,127,454,000","1,136,879,000","1,139,158,000","1,184,569,000","1,276,003,000","1,315,452,000","1,327,887,000","1,461,158,000","1,502,586,000","1,510,721,000","1,564,831,000","1,588,455,000","1,585,383,000","1,472,180,000","1,420,356,000","1,490,419,000","1,488,912,000","1,517,488,000","1,529,125,000","1,421,930,000","1,468,592,000","1,505,052,000","1,618,925,000","1,694,400,000","1,612,333,000","1,436,393,000","1,453,856,000","1,613,467,000","2,431,496,000","2,505,080,000","2,563,414,000","2,502,060,000","2,504,066,000","2,556,388,000","2,590,653,000","2,634,324,000","2,820,664,000","2,856,063,000","2,845,999,000","2,901,094,000","2,908,265,000","2,906,269,000","2,879,197,000","2,826,875,000","2,284,553,000","2,275,887,000","2,255,925,000","2,201,560,000","1,991,524,000","1,922,795,000","1,869,778,000","1,944,687,000","1,866,532,000","1,636,846,000","1,558,185,000","1,264,861,000","671,047,000","562,400,000","565,466,000","490,235,000","490,103,000","484,745,000","478,925,000","456,547,000","439,456,000","403,431,000"
TangibleBookValue,"933,805,000","916,587,000","830,683,000","777,272,000","746,817,000","744,994,000","811,220,000","832,626,000","851,196,000","978,428,000","998,035,000","1,012,051,000","1,045,958,000","1,053,307,000","1,034,583,000","1,028,243,000","919,048,000","975,027,000","971,940,000","1,001,868,000","1,014,810,000","908,910,000","928,137,000","951,751,000","1,057,828,000","1,105,966,000","1,150,055,000","987,776,000","1,019,248,000","1,042,355,000","843,082,000","915,896,000","967,469,000","951,050,000","976,321,000","1,030,852,000","1,066,296,000","1,111,159,000","1,150,580,000","1,180,079,000","1,151,606,000","1,145,931,000","1,155,093,000","1,155,515,000","1,132,949,000","1,095,006,000","972,578,000","961,387,000","928,925,000","862,060,000","818,224,000","749,495,000","696,478,000","815,187,000","877,282,000","622,346,000","622,185,000","438,661,000","387,814,000","356,167,000","353,533,000","351,427,000","359,420,000","354,062,000","348,242,000","346,869,000","103,081,000","84,758,000"
TotalDebt,"197,500,000","246,290,000","305,283,000","368,562,000","401,735,000","449,401,000","475,036,000","493,501,000","487,782,000","494,233,000","516,459,000","510,979,000","531,578,000","538,616,000","554,376,000","447,064,000","504,076,000","517,980,000","519,380,000","517,848,000","516,363,000","514,888,000","542,143,000","554,810,000","562,426,000","589,583,000","463,247,000","449,406,000","435,201,000","405,231,000","1,591,900,000","1,592,574,000","1,599,235,000","1,554,309,000","1,531,017,000","1,528,808,000","1,527,504,000","1,523,165,000","1,670,084,000","1,675,984,000","1,694,393,000","1,755,163,000","1,753,172,000","1,750,754,000","1,746,248,000","1,731,869,000","1,311,975,000","1,314,500,000","1,327,000,000","1,339,500,000","1,173,300,000","1,173,300,000","1,173,300,000","1,129,500,000","989,250,000","1,014,500,000","936,000,000","826,200,000","283,233,000","206,233,000","211,933,000","138,808,000","130,683,000","130,683,000","130,683,000","109,678,000","336,375,000","318,673,000"
NetDebt,"146,782,000","123,656,000","216,599,000","243,327,000","269,150,000","295,703,000","328,550,000","355,104,000","342,353,000","326,841,000","338,675,000","333,549,000","331,160,000","337,649,000","385,076,000","173,941,000","328,533,000","340,913,000","364,461,000","368,467,000","375,442,000","379,620,000","500,427,000","496,639,000","485,493,000","467,360,000","417,800,000","386,969,000","365,825,000","298,425,000","1,530,694,000","1,496,776,000","1,473,223,000","1,441,518,000","1,458,190,000","1,470,487,000","1,451,757,000","1,435,387,000","1,424,066,000","1,429,301,000","1,466,425,000","1,463,378,000","1,466,942,000","1,475,288,000","1,475,371,000","1,467,002,000","1,115,836,000","909,017,000","1,138,733,000","1,095,743,000","944,536,000","997,515,000","1,048,344,000","987,045,000","893,286,000","966,205,000","864,504,000","774,962,000","215,435,000","119,075,000","138,379,000","73,209,000","70,721,000","75,789,000","83,771,000","62,405,000","310,153,000","301,343,000"
ShareIssued,"42,102,336","41,924,597","41,924,597","41,916,874","41,912,432","41,801,753","41,801,753","41,801,753","41,801,753","41,754,413","41,656,947","41,656,947","41,656,947","41,644,470","41,547,004","41,547,004","34,532,004","34,532,004","34,434,538","34,434,538","34,416,305","7,354,449","7,354,449","7,354,449","7,354,499","7,289,823","7,289,823","6,161,050","6,154,138","6,141,037","6,141,036","44,449,407","44,449,407","44,449,407","44,461,157","44,270,273","44,270,273","43,821,098","43,822,598","43,807,598","43,807,598",,,,,,,,,"3,170,954","3,170,954","3,170,954","3,170,954","3,151,767","3,179,597","2,907,830","2,907,830","2,887,280","2,551,460","2,551,460","2,551,460","2,543,421","2,543,421","2,543,421","2,526,000","2,526,000","2,526,000","2,526,000"
OrdinarySharesNumber,"42,102,336","41,924,597","41,924,597","41,916,874","41,912,432","41,801,753","41,801,753","41,801,753","41,801,753","41,754,413","41,656,947","41,656,947","41,656,947","41,644,470","41,547,004","41,547,004","34,532,004","34,532,004","34,434,538","34,434,538","34,416,305","7,354,449","7,354,449","7,354,449","7,354,499","7,289,823","7,289,823","6,161,050","6,154,138","6,141,037","6,141,036","44,449,407","44,449,407","44,449,407","44,461,157","44,270,273","44,270,273","43,821,098","43,822,598","43,807,598","43,807,598",,,,,,,,,"3,170,954","3,170,954","3,170,954","3,170,954","3,151,767","3,179,597","2,907,830","2,907,830","2,887,280","2,551,460","2,551,460","2,551,460","2,543,421","2,543,421","2,543,421","2,526,000","2,526,000","2,526,000","2,526,000"
