name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997
		NetIntangiblesPurchaseAndSale,"-2,982,000","-669,000","-838,000","-676,000","-799,000","-746,000","-728,000","-620,064","-606,352","-619,901","-506,871","-405,667","-422,460","-575,205","-414,664","-513,705","-484,234","-640,400","-507,090","-455,251","-344,084","-349,547","-234,829","-380,272","-270,359","-277,923","-267,300","-192,587","-245,495","-433,126","-297,729","-317,377","-2,818,246","-360,250","-373,204","-294,623","-251,885","-319,997","-262,083","-239,228","-307,780","-284,607","-201,892","-206,191","-253,728","-263,682","-187,289","-197,539","-233,920","-255,544","-200,538","-183,225","-137,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-2,982,000","-669,000","-838,000","-676,000","-799,000","-746,000","-728,000","-620,064","-606,352","-619,901","-506,871","-405,667","-422,460","-575,205","-414,664","-513,705","-484,234","-640,400","-507,090","-455,251","-344,084","-349,547","-234,829","-380,272","-270,359","-277,923","-267,300","-192,587","-245,495","-433,126","-297,729","-317,377","-2,818,246","-360,250","-373,204","-294,623","-251,885","-319,997","-262,083","-239,228","-307,780","-284,607","-201,892","-206,191","-253,728","-263,682","-187,289","-197,539","-233,920","-255,544","-200,538","-183,225","-137,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-5,672,218",,,"0",,,,"0",,,,,,,,,,,,,,,,"-720,000",,,"0","0","0","0","-1,889,816",,,,,"0","0","0","0","0","0","0","1,973,096",,,,,,,,,,,,,,,,,,,,,,"0","0","-826,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-9,471,352",,,"0",,,,"0",,,,,,,,,,,,,,,,"-720,000",,,"0","0","0","0","-2,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"3,799,134",,,"0",,,,"0",,,,,,,,,,,,,,,,,,,"0","0","0","0","190,184",,,,,"0","0","0","0","0","0","0","1,973,096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"8,979,000","17,956,000","3,350,000","-26,270,000","13,943,000","15,102,000","-24,941,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,
			PurchaseOfInvestment,"-107,110,000","-12,787,000","-12,717,000","-58,431,000","-23,175,000","-9,830,000","-30,959,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,
			SaleOfInvestment,"116,089,000","30,743,000","16,067,000","32,161,000","37,118,000","24,932,000","6,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","75,000",,,,,,,,,"0",,,,,,,,,,,"0",,,,,,"-142,539","-218,875","-56,824","-78,792","-120,032","-77,464","-51,037","-44,467","-48,209","-73,415","-75,272","-68,331","-18,352","-3,449","-33,766","-42,062","-14,869","-34,381","-38,546",,,"-38,171",,,,,"0","0","-100,000","-215,639","-300,000","1,000,000","-1,200,000","-131,865","-200,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","6,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-5,003,000","-1,042,000","-837,000","-2,493,000","-631,000","-545,000","-1,015,000","105,039,498","-861,541","-891,549","-920,821","-2,529,548","-947,131","-1,926,937","-2,244,265","-718,847","-900,990","-896,769","-1,256,879","-837,260","-1,862,030","-802,440","-835,355","-808,881","-1,579,374","-824,860","-768,110","-840,940","-1,547,896","-837,631","-842,056","-793,717","-806,259","-784,373","-592,611","-480,927","-480,913","-2,144,191","-796,390","-818,242","-1,541,843","256,641","0","1,200","66,121","-769,790","-1,176,661","993,813","-589,917","28,877","-241,380","-582,050","-134,708","-271,713","48,806","23,016","0","249,937","161,740","36,499","289,758","180,593","6,450","27,451","18,649","82,477","1,955","1,681","15,924","59,721","26,566","27,578","63,759","37,378","35,011","-1,783","1,186","-1,876","-3,610","-3,483","-103,327","-3,241","-2,122","-3,078","18,920","-3,728","-5,020","-6,572","-18,514","4,435","-7,360",,,,,"-29,629",,,,"3,195,030","0"
	CashFlowFromContinuingFinancingActivities,"-5,003,000","-1,042,000","-837,000","-2,493,000","-631,000","-545,000","-1,015,000","105,039,498","-861,541","-891,549","-920,821","-2,529,548","-947,131","-1,926,937","-2,244,265","-718,847","-900,990","-896,769","-1,256,879","-837,260","-1,862,030","-802,440","-835,355","-808,881","-1,579,374","-824,860","-768,110","-840,940","-1,547,896","-837,631","-842,056","-793,717","-806,259","-784,373","-592,611","-480,927","-480,913","-2,144,191","-796,390","-818,242","-1,541,843","256,641","0","1,200","66,121","-769,790","-1,176,661","993,813","-589,917","28,877","-241,380","-582,050","-134,708","-271,713","48,806","23,016","0","249,937","161,740","36,499","289,758","180,593","6,450","27,451","18,649","82,477","1,955","1,681","15,924","59,721","26,566","27,578","63,759","37,378","35,011","-1,783","1,186","-1,876","-3,610","-3,483","-103,327","-3,241","-2,122","-3,078","18,920","-3,728","-5,020","-6,572","-18,514","4,435","-7,360",,,,,"-29,629",,,,"3,195,030","0"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-702","-702","-702","-1,787","-2,260","-2,180","-3,186","-3,610","-3,483","-103,327","-3,241","-2,122","-3,079","-3,580","-3,728","-5,020","-6,569","-21,529","4,435","-7,360",,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-858,186","-1,189,986","-152,006","-593,402","-3,575","-285,123","-616,604","-176,112","-320,519","48,806","23,016","0","249,937","161,740","36,499","289,758","180,593","6,450","27,451","18,649","82,477","1,955","1,681","15,924","59,721","26,566","28,280","64,461","38,080","36,798","477","3,366",,,,,,,"1",,,,"-3",,,,,,,,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,806","23,016","0","249,937","161,740","36,499","289,758","180,593","6,450","27,451","18,649","82,477","1,955","1,681","15,924","59,721","26,566","28,280","64,461","38,080","36,798","477","3,366",,,,,,,"1",,,,"-3",,,,,,,,,,,,,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-858,186","-1,189,986","-152,006","-593,402","-3,575","-285,123","-616,604","-176,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-4,835,000","-1,211,000","-1,209,000","-1,208,000","-1,207,000","-1,201,000","-1,195,000","-1,069,203","-1,066,148","-1,058,740","-1,056,379","-1,052,191","-1,050,904","-1,048,887","-1,045,073","-1,044,347","-1,041,240","-1,039,065","-1,037,088","-863,446","-862,031","-861,688","-861,324","-861,099","-851,475","-850,900","-849,800","-847,150","-843,756","-842,604","-842,056","-816,897","-808,259","-807,473","-642,956","-480,927","-480,912","-2,242,983","-796,390","-796,151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"-1,195,000","-1,069,203","-1,066,148","-1,058,740","-1,056,379","-1,052,191","-1,050,904","-1,048,887","-1,045,073","-1,044,347","-1,041,240","-1,039,065","-1,037,088","-863,446","-862,031","-861,688","-861,324","-861,099","-851,475","-850,900","-849,800","-847,150","-843,756","-842,604","-842,056","-816,897","-808,259","-807,473","-642,956","-480,927","-480,912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"1,166,000","169,000","372,000","49,000","576,000","656,000","180,000","122,391","204,607","167,191","135,558","204,972","103,773","121,950","357,452","325,500","140,250","142,296","27,537","26,186","1","59,248","25,969","52,218","22,101","26,040","81,690","6,210","45,860","4,973","0","23,180","2,000","23,100","50,345","0","-1",,,"0","45,000","256,641","0","1,200","66,121","64,315","13,325","15,242","3,485","32,452","43,743","34,554","41,404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,"-1,682,329","0","-1,000,000","-1,556,644","0","0","0","-247,328","0",,,,"0",,,,"0",,,,,,,,"0","0",,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,238,949","0"
CashFlowFromDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-682,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"60,373,000","60,373,000","41,680,000","36,984,000","58,811,000","42,385,000","27,651,000","49,207,314","7,354,496","12,248,652","12,610,446","11,435,499","10,308,125","9,893,953","9,352,238","9,400,701","7,223,115","6,920,792","7,045,756","6,215,718","8,248,197","7,426,811","8,844,664","8,030,284","7,279,683","7,062,993","7,154,513","8,551,275","6,428,596","6,103,042","5,791,177","8,614,929","7,757,972","9,701,417","10,554,707","10,179,298","10,005,490","9,754,861","11,379,378","12,701,076","12,889,180","13,240,930","12,662,240","10,181,049","9,893,600","8,758,887","8,873,080","9,631,762","8,583,193","8,641,289","7,973,340","7,473,485","7,372,614","7,522,211","6,063,754","5,889,601","5,986,029","5,507,079","4,584,313","4,537,714","3,038,178","3,219,116","2,102,782","1,685,036","1,099,182","1,067,672","931,796","1,754,042","1,348,491","1,009,331","1,048,378","734,266","402,058","57,396","351,067","260,733","103,600","60,094","51,673","36,072","83,046","126,724","51,905","166,652","63,873","18,087","50,530","37,535","113,462","132,741","64,321",,,,,,,,,,
	ChangesInCash,"17,988,000","18,693,000","4,696,000","-21,827,000","16,426,000","14,734,000","-21,556,000","41,852,818","-4,894,156","-361,794","1,174,947","1,127,374","414,172","541,715","-48,463","2,177,586","302,323","-124,964","830,038","-2,032,479","821,386","-1,417,853","814,380","750,601","216,690","-91,520","-1,396,762","2,122,679","325,554","311,865","-2,823,752","856,957","-1,943,445","-853,290","375,409","173,808","250,629","-1,624,517","-1,321,697","-870,434","330,580","578,690","1,798,861","287,449","1,134,713","-114,193","-758,682","1,048,569","-58,096","667,949","499,855","100,871","-149,597","1,458,457","174,153","-96,428","478,950","922,766","46,599","1,499,536","-180,938","1,116,334","417,746","585,854","31,510","135,876","-822,246","405,551","339,160","-39,047","314,112","332,208","344,662","-293,671","90,334","157,133","43,506","8,421","15,601","-46,974","-43,678","74,819","-114,747","102,779","45,786","-32,443","12,995","-75,927","-19,278","68,419","11,998",,,,,,,,,,
	BeginningCashPosition,"42,385,000","41,680,000","36,984,000","58,811,000","42,385,000","27,651,000","49,207,000","7,354,496","12,248,652","12,610,446","11,435,499","10,308,125","9,893,953","9,352,238","9,400,701","7,223,115","6,920,792","7,045,756","6,215,718","8,248,197","7,426,811","8,844,664","8,030,284","7,279,683","7,062,993","7,154,513","8,551,275","6,428,596","6,103,042","5,791,177","8,614,929","7,757,972","9,701,417","10,554,707","10,179,298","10,005,490","9,754,861","11,379,378","12,701,075","12,889,180","13,240,930","12,662,240","10,181,049","9,893,600","8,758,887","8,873,080","9,631,762","8,583,193","8,641,289","7,973,340","7,473,485","7,372,614","7,522,211","6,063,754","5,889,601","5,986,029","5,507,079","4,584,313","4,537,714","3,038,178","3,219,116","2,102,782","1,685,036","1,099,182","1,067,672","931,796","1,754,042","1,348,491","1,009,331","1,048,378","734,266","402,058","57,396","351,067","260,733","103,600","60,094","51,673","36,072","83,046","126,724","51,905","166,652","63,873","18,087","50,530","37,535","113,462","132,741","64,321","52,323",,,,"200,000",,,,"2,200,000",,
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","682,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,"1,900,000","898,000","23,000","964,000","15,000","821,000","57,000","738,902","547,868","1,040,937","25,063","1,169,735","721,902","765,481","16,357","949,163","694,825","1,034,500","34,500","-4,453,110","560,689","1,204,500","0","722,428","590,159","1,310,500","285,500","641,200","244,188","73,287","3,232","-1,264,754","0","572,192","0","291,000","291,000","291,000","1,091,545","287,000","0","0","170,000","496,578","0",,,,"165,562",,,,"377,216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0",,,,"1",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-4,736,000","-818,000","-1,399,000","-1,337,000","-1,182,000","-1,124,000","-933,000","-745,660","-638,674","-661,868","-538,366","-467,551","-464,927","-607,344","-415,919","-607,348","-510,006","-657,000","-554,366","-513,693","-355,780","-397,033","-293,166","-387,076","-300,175","-279,217","-268,507","-228,336","-261,956","-431,341","-318,673","-320,524","-2,821,232","-368,760","-383,047","-328,514","-263,464","-326,039","-263,721","-248,902","-314,591","-288,439","-288,410","-330,431","-258,898","-266,317","-213,720","-214,958","-236,264","-262,960","-224,891","-193,008","-137,458","-178,649","-208,997","-146,879","-211,902","-276,869","-173,971","-187,675","-142,308","-149,520","-151,239","-973,767","-106,707","-276,573","-10,656","-10,463","-32,743","-3,872","-23,529","-20,047","-6,109","-14,936","-2,970","-21,235","-19,050","-9,980","-27,029","-22,224","-3,535","-3,388","-6,182",,,,"-32,338","-3,742",,"-33,037","-24,343",,,,,,,,,,
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,806","23,016","0","249,937","161,740","36,499","289,758","180,593","6,450","27,451","18,649","82,477","1,955","1,681","15,924","59,721","26,566","28,280","64,461","38,080","36,798","477","3,366",,,,,,,"1",,,,"-3",,,,,,,,,,,,,
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-858,186","-1,189,986","-152,006","-593,402","-3,575","-285,123","-616,604","-176,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"14,012,000","1,779,000","2,183,000","6,936,000","3,114,000","177,000","4,400,000","4,062,244","1,639,603","529,755","2,095,768","3,656,922","1,361,303","2,468,652","2,195,802","2,896,433","1,203,313","771,805","2,086,917","1,600,329","2,683,416","-615,413","1,649,735","2,279,482","1,796,064","733,340","-628,652","2,963,619","1,873,450","1,149,496","-91,880","1,650,674","-1,137,186","-68,917","968,020","654,735","731,542","519,674","-525,307","630,138","1,115,093","396,849","501,563","286,249","1,068,592","655,357","417,979","54,756","531,821","639,072","741,235","682,921","-14,889","980,170","125,347","646,567","476,091","659,677","-115,141","1,460,937","-470,696","931,266","411,296","-272,913","4,651","-94,137","142,312","611,076","377,823","-20,816","399,683","386,178","328,235","-286,961","103,532","232,331","116,033","78,628","37,563","-40,042","93,415","120,122","-97,756","140,238","65,412","37,733","18,015","-34,849","95,842","61,364","19,358",,,,,"-113,339","-300,000","-600,000","-300,000","-880,504","-100,000"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForeignSales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"868,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
